osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,access,bridge
"[182944953, 171400452, 799001621]",False,"['2', '3']",Ptácká,residential,,False,161.38500000000002,"LINESTRING (14.9012545 50.4125822, 14.9012219 50.4125072, 14.9011198 50.412272, 14.9010726 50.4121414, 14.9010386 50.4120091, 14.9010226 50.4119143, 14.9010134 50.4118192, 14.9010111 50.4117239, 14.9009952 50.411592, 14.9009684 50.4114621, 14.9008722 50.411156)",,,
"[201636653, 201636654, 164186866, 27296221, 164152990]",False,2,Ptácká,residential,"['30', '50']","[False, True]",217.28799999999998,"LINESTRING (14.9012545 50.4125822, 14.9012853 50.4126737, 14.9013294 50.4127945, 14.9014303 50.4131517, 14.9014502 50.4133194, 14.9014574 50.4134495, 14.9014497 50.4135872, 14.9014637 50.4140083, 14.9015096 50.4143638, 14.9015128 50.4144009, 14.9015195 50.4145232)",,,
"[340492704, 512380801, 168218330, 356800827, 340492703]",False,"['2', '3']",U Zastávky,residential,,False,314.127,"LINESTRING (14.9012545 50.4125822, 14.9011135 50.4125938, 14.9009758 50.4125944, 14.9008688 50.4125942, 14.9007385 50.4125835, 14.9005098 50.4125344, 14.9002881 50.4124971, 14.9000657 50.4124815, 14.8998393 50.4124923, 14.8994065 50.4125543, 14.899197 50.412581, 14.8977895 50.4127712, 14.8976514 50.4127936, 14.897621 50.4128036, 14.8976007 50.412814, 14.8975866 50.4128262, 14.8975716 50.4128415, 14.8975623 50.4128586, 14.8975592 50.4128765, 14.8975578 50.4129474, 14.8975515 50.4129887, 14.8975357 50.413022, 14.8975115 50.4130532, 14.897484 50.4130781, 14.8974511 50.4131001, 14.8974136 50.413119, 14.8973688 50.4131362, 14.8973208 50.4131495, 14.8972704 50.4131586)",,,yes
168483895,False,,Vodkova,living_street,,True,14.103,"LINESTRING (14.9017017 50.4120777, 14.901679 50.4119517)",,,
"[168483893, 168483894]",True,,Vodkova,living_street,,False,68.272,"LINESTRING (14.9017017 50.4120777, 14.901759 50.412414, 14.9018268 50.4126863)",,,
173666560,False,,Štyrsova,residential,,False,28.067,"LINESTRING (14.9014384 50.4076306, 14.9013318 50.4073875)",,,
173666544,False,,Svatovítská,residential,,True,83.68,"LINESTRING (14.9024874 50.4084559, 14.902607 50.4083725, 14.9032842 50.4079005)",,,
173719365,False,,Kominické schody,residential,,True,12.89,"LINESTRING (14.9064244 50.4107256, 14.9065716 50.4106575)",,,
25902660,True,,,tertiary,50,False,39.564,"LINESTRING (14.9083193 50.4134401, 14.9082397 50.4134371, 14.9081665 50.4134169, 14.9081084 50.413382, 14.9080725 50.4133366, 14.9080631 50.4132862, 14.9080812 50.4132367, 14.9081248 50.4131941)",roundabout,,
25902660,True,,,tertiary,50,False,5.634,"LINESTRING (14.9085228 50.4133042, 14.9085038 50.4133534)",roundabout,,
"[127122609, 51516830]",False,2,Komenského náměstí,residential,,True,139.45,"LINESTRING (14.9024889 50.4130791, 14.9024724 50.4129711, 14.9024557 50.4128769, 14.9024512 50.4127453, 14.9025904 50.4127214, 14.9031723 50.4126214, 14.9036823 50.4125337, 14.9038438 50.4125059)",,,
"[62271208, 62271257, 475135131]",True,,Na Karmeli,living_street,,False,131.24099999999999,"LINESTRING (14.9018268 50.4126863, 14.9019117 50.4127333, 14.9019435 50.4127988, 14.902001 50.4129492, 14.9020202 50.4131318, 14.9020064 50.4133433, 14.902063 50.4135559, 14.902077 50.4135785, 14.9020958 50.4135997, 14.9021214 50.4136206, 14.9021521 50.4136384, 14.9021937 50.4136548, 14.9023315 50.4136924, 14.9024003 50.4137082)",,,
"[127265074, 714356115]",True,,Vodkova,living_street,,False,212.69599999999997,"LINESTRING (14.9018268 50.4126863, 14.9018296 50.4127273, 14.9018348 50.4128048, 14.9018391 50.4128692, 14.9018295 50.413255, 14.9018091 50.4137144, 14.9017975 50.4139755, 14.9017558 50.4143103, 14.9017016 50.414463, 14.9015195 50.4145232)",,,
173666560,False,,Štyrsova,residential,,True,28.067,"LINESTRING (14.9013318 50.4073875, 14.9014384 50.4076306)",,,
479139571,True,,Štyrsova,residential,,False,95.31099999999999,"LINESTRING (14.9013318 50.4073875, 14.9009653 50.4074474, 14.9003718 50.4074327, 14.9002419 50.4074127, 14.9001725 50.4074148, 14.9000797 50.4074352, 14.9000161 50.4074558)",,,
"[47002528, 47002529, 31619245]",False,"['2', '3']",Nádražní,"['residential', 'tertiary']",50,False,53.421,"LINESTRING (14.9000161 50.4074558, 14.9001132 50.4075242, 14.9002218 50.4076106, 14.9005098 50.4078187)",,,yes
31619245,False,,Nádražní,tertiary,50,True,9.417,"LINESTRING (14.9000161 50.4074558, 14.8999656 50.407428, 14.8999072 50.4074082)",,,
201636655,False,,,residential,15,True,175.01000000000002,"LINESTRING (14.89885 50.4120452, 14.8990602 50.4119451, 14.8993348 50.4118143, 14.8996999 50.411603, 14.9000838 50.4114428, 14.9002957 50.4113547, 14.9006792 50.4111982, 14.9008722 50.411156)",,,
47002527,True,1,Pražská,residential,50,False,30.121,"LINESTRING (14.9032748 50.4092335, 14.9033189 50.4091876, 14.9033383 50.409141, 14.9033575 50.4089726)",,,
587285327,True,1,,residential,50,False,12.167000000000002,"LINESTRING (14.9032748 50.4092335, 14.9033317 50.4092377, 14.9033798 50.4092574, 14.9034092 50.4092887)",roundabout,,
587285329,True,,Viničná,residential,50,False,22.623,"LINESTRING (14.9034082 50.4093397, 14.903524 50.4095293)",,,
587285327,True,1,,residential,50,False,12.971,"LINESTRING (14.9034082 50.4093397, 14.9033856 50.4093651, 14.9033502 50.4093835, 14.9033068 50.4093928, 14.9032611 50.4093915)",roundabout,,
587285327,True,1,,residential,50,False,7.079,"LINESTRING (14.9032611 50.4093915, 14.9032156 50.4093784, 14.9031817 50.409355)",roundabout,,
587285324,True,1,Nádražní,residential,50,False,24.23,"LINESTRING (14.9031817 50.409355, 14.903103 50.4093244, 14.9029803 50.409268, 14.9029232 50.4092169)",,,
587285327,True,1,,residential,50,False,10.992,"LINESTRING (14.9031817 50.409355, 14.9031669 50.4093321, 14.9031637 50.4093075, 14.9031724 50.4092834, 14.9031922 50.4092622)",roundabout,,
969582526,True,,Viničná,residential,50,False,24.122,"LINESTRING (14.903524 50.4095293, 14.9032611 50.4093915)",,,
31619247,False,2,Viničná,residential,50,False,102.33100000000002,"LINESTRING (14.903524 50.4095293, 14.9037684 50.4096832, 14.9039727 50.4098102, 14.9041164 50.4098898, 14.9042563 50.4099568, 14.9044977 50.4100329, 14.9046471 50.4100973)",,,
"[447148714, 757869051, 179103606]",False,,Na Klenici,residential,,False,204.87000000000006,"LINESTRING (14.903524 50.4095293, 14.9035905 50.4094953, 14.9036394 50.4094902, 14.9036923 50.4094997, 14.904072 50.4096531, 14.9043069 50.4097507, 14.9044072 50.4097688, 14.9045037 50.4097734, 14.9046493 50.4097543, 14.9048118 50.4097585, 14.9049493 50.4097853, 14.9055044 50.4100382, 14.9055263 50.4100705, 14.9055699 50.4102453, 14.9056598 50.4103419, 14.905749 50.4103965)",,,
"[201636653, 201636654, 164186866, 27296221, 164152990]",False,2,Ptácká,residential,"['50', '30']","[False, True]",217.28799999999998,"LINESTRING (14.9015195 50.4145232, 14.9015128 50.4144009, 14.9015096 50.4143638, 14.9014637 50.4140083, 14.9014497 50.4135872, 14.9014574 50.4134495, 14.9014502 50.4133194, 14.9014303 50.4131517, 14.9013294 50.4127945, 14.9012853 50.4126737, 14.9012545 50.4125822)",,,
47002529,False,3,Nádražní,residential,50,False,22.693,"LINESTRING (14.9005098 50.4078187, 14.9007419 50.4079593)",,,
"[47002528, 47002529, 31619245]",False,"['2', '3']",Nádražní,"['residential', 'tertiary']",50,True,53.421,"LINESTRING (14.9005098 50.4078187, 14.9002218 50.4076106, 14.9001132 50.4075242, 14.9000161 50.4074558)",,,yes
"[447148714, 757869051, 179103606]",False,,Na Klenici,residential,,True,204.87000000000003,"LINESTRING (14.905749 50.4103965, 14.9056598 50.4103419, 14.9055699 50.4102453, 14.9055263 50.4100705, 14.9055044 50.4100382, 14.9049493 50.4097853, 14.9048118 50.4097585, 14.9046493 50.4097543, 14.9045037 50.4097734, 14.9044072 50.4097688, 14.9043069 50.4097507, 14.904072 50.4096531, 14.9036923 50.4094997, 14.9036394 50.4094902, 14.9035905 50.4094953, 14.903524 50.4095293)",,,
25902660,True,,,tertiary,50,False,13.606,"LINESTRING (14.9084566 50.4131932, 14.9084856 50.4132138, 14.9085144 50.4132539, 14.9085228 50.4133042)",roundabout,,
1215933356,True,2,třída T. G. Masaryka,tertiary,,False,60.705999999999996,"LINESTRING (14.9084566 50.4131932, 14.9086567 50.4131858, 14.9089993 50.4131392, 14.9093027 50.413114)",,,
28072688,True,1,třída Václava Klementa,tertiary,50,False,31.516,"LINESTRING (14.9086472 50.4136316, 14.9083193 50.4134401)",,,
1245328439,False,3,třída Václava Klementa,tertiary,50,True,52.589,"LINESTRING (14.9086472 50.4136316, 14.9090374 50.4140339)",,,
