osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width,tunnel,access
30985749,,,Na Sekyře,residential,50,False,False,191.80700000000002,,"LINESTRING (13.7261344 50.1027796, 13.7262092 50.1027689, 13.7262991 50.1027538, 13.7263364 50.1027488, 13.7265861 50.1027108, 13.7273065 50.1025997, 13.7276576 50.1025465, 13.7283902 50.1024296, 13.728416 50.1024282, 13.7284442 50.1024315, 13.7287438 50.1024914)",,,
30985787,,,Klicperova,residential,50,False,False,40.272,,"LINESTRING (13.7261344 50.1027796, 13.7259509 50.1028086, 13.7258627 50.1028231, 13.7255858 50.1028653)",6,,
"[114012518, 912234710, 1212457974, 114012589]",2,22912,"['Ottova', 'Trojanova']",tertiary,50,False,False,63.019000000000005,yes,"LINESTRING (13.7261344 50.1027796, 13.7259986 50.1026305, 13.7259551 50.1025801, 13.7257195 50.1023173, 13.7256937 50.1022884)",,,
30985749,,,Na Sekyře,residential,50,False,True,191.80700000000002,,"LINESTRING (13.7287438 50.1024914, 13.7284442 50.1024315, 13.728416 50.1024282, 13.7283902 50.1024296, 13.7276576 50.1025465, 13.7273065 50.1025997, 13.7265861 50.1027108, 13.7263364 50.1027488, 13.7262991 50.1027538, 13.7262092 50.1027689, 13.7261344 50.1027796)",,,
"[333314700, 912238446]",,,Klicperova,residential,50,True,False,240.02899999999994,,"LINESTRING (13.7248436 50.1045505, 13.7248109 50.1044766, 13.7246988 50.1041692, 13.7246635 50.1040869, 13.7246141 50.1039329, 13.7245985 50.1038935, 13.7245263 50.1036747, 13.7244261 50.1034206, 13.7244161 50.1033739, 13.7244199 50.1033332, 13.7244325 50.103294, 13.7244544 50.103256, 13.7245002 50.1032231, 13.7245567 50.1031921, 13.7246192 50.1031669, 13.724906 50.1030768, 13.7252532 50.1029638, 13.7255858 50.1028653)",,,
333314701,,,Klicperova,residential,,False,False,20.512999999999998,,"LINESTRING (13.7248436 50.1045505, 13.7249937 50.1045789, 13.7251156 50.1046099)",,,
26351371,,,Vladislavova,residential,50,False,False,41.144,,"LINESTRING (13.73546 50.104491, 13.7350807 50.1047698)",,,
159995857,2,,Vladislavova,residential,50,False,False,116.838,,"LINESTRING (13.73546 50.104491, 13.7365153 50.1036873)",,,
30985849,,,Smetanova,residential,50,True,False,116.55099999999999,,"LINESTRING (13.73546 50.104491, 13.7354957 50.1044031, 13.7354912 50.1043722, 13.7354758 50.1043451, 13.7353948 50.1042207, 13.7352735 50.1040991, 13.7352195 50.104045, 13.7348501 50.1038356, 13.7346948 50.1037586, 13.7346417 50.1037026, 13.7346274 50.1036876, 13.734604 50.103663)",,,
"[863040576, 30985951]",,,V Hradbách,living_street,30,True,False,53.64,,"LINESTRING (13.73357 50.1039773, 13.7336448 50.1041106, 13.7338227 50.1044039, 13.7338239 50.1044299)",,,
"[333482950, 1215431607]",2,,Žižkovo náměstí,residential,"['30', '50']",True,False,81.715,,"LINESTRING (13.73357 50.1039773, 13.7337749 50.1039301, 13.7340521 50.103847, 13.7343305 50.1037569, 13.734604 50.103663)",,,
294960817,,,Martinovského,living_street,30,True,False,80.172,,"LINESTRING (13.7338239 50.1044299, 13.7338009 50.1044481, 13.7333709 50.1046433, 13.7330122 50.1047676, 13.7329635 50.1047713, 13.7329139 50.1047686, 13.7328633 50.104756)",,,
294960843,,,V Hradbách,living_street,30,False,False,30.808,,"LINESTRING (13.7338239 50.1044299, 13.7338573 50.1044576, 13.7340881 50.1046491)",,,
294960843,,,V Hradbách,living_street,30,False,True,30.808,,"LINESTRING (13.7340881 50.1046491, 13.7338573 50.1044576, 13.7338239 50.1044299)",,,
114032924,,,U Hluboké studny,living_street,20,False,True,58.883,,"LINESTRING (13.7310059 50.105524, 13.7317329 50.105273)",,,
334296421,,,Husovo náměstí,residential,30,True,False,26.234,,"LINESTRING (13.7307322 50.1042835, 13.7310865 50.1042201)",,,
30985953,,,Kamenná,living_street,20,True,False,134.095,,"LINESTRING (13.7307322 50.1042835, 13.7307874 50.1043641, 13.7309258 50.1045616, 13.7310288 50.1047054, 13.7312563 50.1050036, 13.7313306 50.1050559, 13.7314158 50.1050821, 13.7315552 50.1051765, 13.7316419 50.1052309, 13.7317329 50.105273)",5,,
333508695,,,Chládkova,residential,50,False,False,76.543,,"LINESTRING (13.7329875 50.1061263, 13.7331693 50.1062925, 13.7336077 50.1066881)",,,
218998656,,,Čelakovského,residential,50,False,True,130.762,,"LINESTRING (13.7336077 50.1066881, 13.7350327 50.1059481)",,,
218998656,,,Čelakovského,residential,50,False,False,49.476,,"LINESTRING (13.7336077 50.1066881, 13.7331709 50.1069272, 13.7331451 50.1069413, 13.7330729 50.1069708)",,,
333508695,,,Chládkova,residential,50,False,True,76.543,,"LINESTRING (13.7336077 50.1066881, 13.7331693 50.1062925, 13.7329875 50.1061263)",,,
114012518,2,22912,Ottova,tertiary,50,False,False,77.184,,"LINESTRING (13.7256937 50.1022884, 13.7256261 50.1022228, 13.7255321 50.1021089, 13.7255108 50.1020696, 13.7254501 50.1019575, 13.7253774 50.1018232, 13.7253615 50.1016393)",,,
"[912234710, 114012589, 114012518, 1212457974]",2,22912,"['Ottova', 'Trojanova']",tertiary,50,False,True,63.019000000000005,yes,"LINESTRING (13.7256937 50.1022884, 13.7257195 50.1023173, 13.7259551 50.1025801, 13.7259986 50.1026305, 13.7261344 50.1027796)",,,
333317752,,,nábřeží T. G. Masaryka,residential,50,True,False,209.82399999999998,,"LINESTRING (13.7256937 50.1022884, 13.7257497 50.1022694, 13.7259047 50.1022168, 13.7262448 50.1021379, 13.7265122 50.1020853, 13.7268055 50.1020483, 13.7273371 50.1019662, 13.7279386 50.1019012, 13.728535 50.1018318)",,,
332967099,,,Vrchlického náměstí,residential,50,False,False,38.757999999999996,,"LINESTRING (13.7307107 50.1015537, 13.7306822 50.1015587, 13.7304705 50.1016114, 13.7301875 50.1016412)",,,
"[73898578, 73898626]",2,,nábřeží Dr. Beneše,residential,50,False,"[False, True]",257.482,,"LINESTRING (13.7370021 50.1005876, 13.7365891 50.100681, 13.7362277 50.1007606, 13.736108 50.1007835, 13.735379 50.1009048, 13.7351754 50.1009399, 13.734639 50.1010367, 13.734525 50.1010527, 13.733757 50.1011583, 13.7335205 50.1011904)",,,
73898635,1,,Pod Nádražím,residential,,False,True,52.82,,"LINESTRING (13.7370021 50.1005876, 13.7369583 50.1005138, 13.7367389 50.1001436)",,,
114015938,,,Pod Bendovkou,residential,50,False,True,213.98900000000003,,"LINESTRING (13.7287417 50.1082926, 13.7280005 50.1083268, 13.7262243 50.1084546, 13.7257567 50.1084864)",,,
114028218,,,Trávnická,residential,,False,True,94.26600000000002,,"LINESTRING (13.7332348 50.1017889, 13.7331673 50.1018191, 13.7330624 50.1018647, 13.7327355 50.1020019, 13.7327138 50.1020162, 13.7327041 50.1020335, 13.7326954 50.1022256, 13.7326901 50.1022458, 13.7326772 50.1022641, 13.7326269 50.1022992, 13.7326247 50.1023569, 13.7326232 50.1023972, 13.7325902 50.1024384)",,,
221690543,,,Mýtská,residential,50,False,False,24.55,,"LINESTRING (13.7323788 50.1072692, 13.732181 50.1070885)",,,
1211543278,,,Mýtská,residential,50,False,True,12.203,,"LINESTRING (13.7323788 50.1072692, 13.7323835 50.1073789)",,,
114028190,,,Mýtská,residential,50,False,False,59.646,,"LINESTRING (13.7323788 50.1072692, 13.7328816 50.1070575, 13.7329014 50.1070486, 13.7330038 50.1070061, 13.7330432 50.1069895, 13.7330729 50.1069708)",6,,
1211543278,,,Mýtská,residential,50,False,False,30.085,,"LINESTRING (13.7320655 50.1075562, 13.7321666 50.1074916, 13.7323835 50.1073789)",,,
1211543278,,,Mýtská,residential,50,False,False,12.203,,"LINESTRING (13.7323835 50.1073789, 13.7323788 50.1072692)",,,
"[1200792467, 1211222774]",,,Mýtská,residential,,False,False,22.534,,"LINESTRING (13.7323835 50.1073789, 13.7325863 50.1073613, 13.732695 50.1073459)",,,
1211543278,,,Mýtská,residential,50,False,True,30.085,,"LINESTRING (13.7323835 50.1073789, 13.7321666 50.1074916, 13.7320655 50.1075562)",,,
"[292315752, 292316216, 186545910]",,,Vysoká,living_street,20,False,False,123.61200000000002,,"LINESTRING (13.7309841 50.1059937, 13.7311587 50.1059506, 13.7313803 50.1058965, 13.7314216 50.1058854, 13.7315622 50.1058475, 13.7316018 50.1058256, 13.7316254 50.1057966, 13.7316509 50.1057459, 13.731683 50.1057205, 13.7317456 50.1056964, 13.7319071 50.1056282, 13.7319265 50.1056121, 13.7319425 50.1055863, 13.7319335 50.1055537, 13.7317329 50.105273)",5,,
186545910,,,Vysoká,living_street,20,False,True,112.22000000000001,,"LINESTRING (13.7309841 50.1059937, 13.7309135 50.1060095, 13.7307359 50.1060515, 13.7305351 50.106097, 13.7301634 50.1061807, 13.7300178 50.106216, 13.7298088 50.1062614, 13.729732 50.106279, 13.7295954 50.1063083, 13.729505 50.1063367)",,,
"[289046247, 289046248, 289046249, 314916469, 333482901]",,,"['U Hluboké studny', 'Grillova']",living_street,20,False,"[False, True]",193.643,,"LINESTRING (13.7309841 50.1059937, 13.7309269 50.105916, 13.730905 50.1058907, 13.7308592 50.1058567, 13.7308294 50.1058427, 13.7307916 50.1058256, 13.7306739 50.1057377, 13.7305865 50.1056521, 13.7305342 50.105593, 13.7305226 50.1055633, 13.7304463 50.1055588, 13.7303542 50.1055524, 13.7302797 50.1055318, 13.7302236 50.1054833, 13.7300906 50.1053175, 13.7298371 50.1048946, 13.7297705 50.1047015, 13.7297056 50.104554)",,building_passage,
114034161,,,Masná,living_street,20,False,False,51.845,,"LINESTRING (13.7310865 50.1042201, 13.7313865 50.1046448)",,,
334296421,,,Husovo náměstí,residential,30,True,False,67.402,,"LINESTRING (13.7310865 50.1042201, 13.7318424 50.1040817, 13.7319936 50.1040502)",,,
159995819,,,Jamka,residential,50,False,False,53.784,,"LINESTRING (13.7310661 50.1074412, 13.7308065 50.1072158, 13.7307831 50.1071967, 13.7306963 50.1071252, 13.7306012 50.107061)",,,
333483986,,,Kokrdovská,residential,50,False,True,100.312,,"LINESTRING (13.7253787 50.1077777, 13.7253117 50.107239, 13.7251889 50.1070714, 13.7251603 50.1070343, 13.7251193 50.1069973, 13.7249894 50.1069639)",,,
172405344,3,227;229,Sixtovo náměstí,secondary,50,False,True,87.58,,"LINESTRING (13.7248773 50.1054017, 13.7248847 50.1055086, 13.7248894 50.1055428, 13.7248995 50.1055841, 13.7249404 50.1057145, 13.7249578 50.1057597, 13.7250482 50.1060165, 13.7250123 50.1061765)",,,
181974894,,,Palackého,residential,50,True,False,30.502000000000002,,"LINESTRING (13.7248773 50.1054017, 13.7250617 50.1053952, 13.7251849 50.1053874, 13.7253028 50.1053761)",,,
912238445,3,227;229,Čs. legií,secondary,50,False,False,59.674,,"LINESTRING (13.7248773 50.1054017, 13.7248738 50.1052915, 13.7248781 50.1051968, 13.7248812 50.1051474, 13.7248891 50.1051024, 13.7249695 50.1048711)",,,
181975055,,,Husovo náměstí,residential,30,True,False,8.136,,"LINESTRING (13.7277977 50.1048624, 13.7278439 50.1047955)",,,
186794164,,,Husovo náměstí,residential,30,True,False,311.002,,"LINESTRING (13.7277241 50.1045836, 13.7277804 50.1045438, 13.7278763 50.1045012, 13.7280497 50.1044668, 13.7285946 50.1043724, 13.7295683 50.1042038, 13.7296236 50.1041943, 13.7299515 50.1041379, 13.7302693 50.1040821, 13.7302877 50.1040789, 13.7308809 50.1039738, 13.7317328 50.103823, 13.7318858 50.1037903)",,,
"[334296420, 181975071]",,,Husovo náměstí,residential,30,True,False,50.24799999999999,,"LINESTRING (13.7319936 50.1040502, 13.732147 50.1040166, 13.7324072 50.103973, 13.7325058 50.1039748, 13.7325916 50.1039868, 13.7326705 50.1040104)",,,
186794162,,,Husovo náměstí,residential,30,False,False,29.905,,"LINESTRING (13.7319936 50.1040502, 13.7319421 50.103926, 13.7318858 50.1037903)",,,
334296422,,,Vysoká,living_street,50,False,False,5.047,,"LINESTRING (13.7287728 50.1060011, 13.7288255 50.1060314)",,,
30985740,,,Vysoká,living_street,30,True,False,144.708,,"LINESTRING (13.7287728 50.1060011, 13.7287302 50.1059686, 13.7286905 50.1059332, 13.7286044 50.1058497, 13.7283987 50.1056148, 13.7281538 50.1053233, 13.7279875 50.1051271, 13.7277977 50.1048624)",6,,
186545911,,,Poštovní,residential,,False,False,139.506,,"LINESTRING (13.7299156 50.1040337, 13.7298881 50.1039476, 13.7297833 50.1036087, 13.7296643 50.1032583, 13.7295519 50.1029499, 13.7295085 50.1028891, 13.729487 50.1028113)",,,permissive
1099784845,2,227;229,Na Sekyře,secondary,50,False,False,27.762,,"LINESTRING (13.729487 50.1028113, 13.7298663 50.1027552)",,,
186545911,,,Poštovní,residential,,False,True,139.506,,"LINESTRING (13.729487 50.1028113, 13.7295085 50.1028891, 13.7295519 50.1029499, 13.7296643 50.1032583, 13.7297833 50.1036087, 13.7298881 50.1039476, 13.7299156 50.1040337)",,,permissive
"[1099784843, 1099784845, 186794159]","['2', '3']",227;229,Na Sekyře,secondary,50,False,True,213.89999999999998,,"LINESTRING (13.729487 50.1028113, 13.7293602 50.10283, 13.7282453 50.1029948, 13.7282133 50.1029996, 13.727808 50.1030595, 13.7277049 50.1030747, 13.7276033 50.1030898, 13.7274597 50.103111, 13.7268461 50.1032022, 13.7268114 50.1032074, 13.7265707 50.1032577)",,,
333482892,,,Nádražní,residential,30,True,False,5.659,,"LINESTRING (13.7318702 50.1037404, 13.7318858 50.1037903)",,,
289046439,,,Žižkovo náměstí,residential,30,True,False,13.465,,"LINESTRING (13.7326705 50.1040104, 13.7328421 50.1040609)",,,
"[333540314, 186546418]",,,Žižkovo náměstí,residential,30,True,False,83.18499999999999,,"LINESTRING (13.7328633 50.104756, 13.7328065 50.1047286, 13.7327738 50.1046843, 13.7327351 50.1045006, 13.732678 50.1043209, 13.7326746 50.1042825, 13.7326993 50.1042501, 13.7327141 50.1042313, 13.7327351 50.1042041, 13.7328421 50.1040609)",,,
"[294960816, 333482887]",,,Martinovského,living_street,20,False,False,107.469,,"LINESTRING (13.7328633 50.104756, 13.7327145 50.1048488, 13.7326895 50.1048695, 13.7326726 50.1048959, 13.7326516 50.1049481, 13.7326535 50.1049784, 13.7326531 50.1050132, 13.7326394 50.1050329, 13.7326056 50.1050474, 13.7325604 50.1050627, 13.7323863 50.1051211, 13.7323696 50.1051262, 13.7323057 50.1051455, 13.7318963 50.1052695, 13.7318655 50.1052751, 13.7318321 50.1052751, 13.7317329 50.105273)",,,
221690543,,,Mýtská,residential,50,False,True,24.55,,"LINESTRING (13.732181 50.1070885, 13.7323788 50.1072692)",,,
333482930,,,Mýtská,residential,,False,False,31.595,,"LINESTRING (13.732181 50.1070885, 13.73254 50.106922)",,,
"[1211222773, 221690543]",,,Mýtská,residential,50,False,False,73.10100000000001,,"LINESTRING (13.732181 50.1070885, 13.7321054 50.1071228, 13.7319418 50.1071986, 13.7317536 50.1072865, 13.7316995 50.1073107, 13.73158 50.1073702, 13.7315586 50.1074284, 13.7315868 50.1074739, 13.7316518 50.1075316)",,,
30985739,,,Čechova,residential,50,False,True,62.58,,"LINESTRING (13.7265824 50.106973, 13.7267562 50.1064949, 13.7267649 50.1064708, 13.7267816 50.1064249)",,,
"[289046247, 289046248, 289046249, 314916469, 333482901]",,,"['U Hluboké studny', 'Grillova']",living_street,20,False,"[False, True]",193.64300000000006,,"LINESTRING (13.7297056 50.104554, 13.7297705 50.1047015, 13.7298371 50.1048946, 13.7300906 50.1053175, 13.7302236 50.1054833, 13.7302797 50.1055318, 13.7303542 50.1055524, 13.7304463 50.1055588, 13.7305226 50.1055633, 13.7305342 50.105593, 13.7305865 50.1056521, 13.7306739 50.1057377, 13.7307916 50.1058256, 13.7308294 50.1058427, 13.7308592 50.1058567, 13.730905 50.1058907, 13.7309269 50.105916, 13.7309841 50.1059937)",,building_passage,
30985686,,,Prokopova,residential,50,False,True,304.725,,"LINESTRING (13.7298019 50.1007588, 13.7297334 50.1007641, 13.7286873 50.1008529, 13.7284184 50.1008757, 13.7277423 50.1009331, 13.7263315 50.1010529, 13.7257441 50.1011028, 13.7256808 50.1011053, 13.7255655 50.101098)",,,
289757331,,,Vrchlického náměstí,residential,50,False,True,102.03399999999999,,"LINESTRING (13.7298019 50.1007588, 13.7298382 50.1008498, 13.7298499 50.1008785, 13.729874 50.1009512, 13.7299781 50.1011296, 13.7299842 50.101146, 13.7300711 50.1013783, 13.7301087 50.1014786, 13.7301875 50.1016412)",,,
1221396470,,,Prokopova,residential,50,True,False,27.033,,"LINESTRING (13.7298019 50.1007588, 13.7298773 50.100733, 13.7299888 50.1006779, 13.730106 50.100615)",,,
289757330,1,,Vrchlického náměstí,residential,50,True,False,72.285,,"LINESTRING (13.7307198 50.1009719, 13.7304376 50.1009747, 13.7303562 50.1009702, 13.730216 50.1009359, 13.730071 50.1008891, 13.7298019 50.1007588)",7,,
1099784847,3,229,Nádražní,secondary,50,False,True,18.841,,"LINESTRING (13.7307198 50.1009719, 13.7308019 50.1010094, 13.7309258 50.1010777)",,,
"[1099784848, 1222522321]",3,229,Nádražní,secondary,50,False,False,59.478,,"LINESTRING (13.7307198 50.1009719, 13.7304471 50.100839, 13.7303001 50.1007617, 13.7301925 50.1006946, 13.730106 50.100615)",,,
1222522322,,,Nádraží,residential,50,False,False,34.519999999999996,,"LINESTRING (13.7307198 50.1009719, 13.7308118 50.1009381, 13.7308549 50.1009203, 13.7309096 50.1009027, 13.7310531 50.1008431, 13.7311358 50.1008137)",,,
333321642,,,Autobus. nádraží,residential,,False,False,14.051,,"LINESTRING (13.73351 50.1010643, 13.7335152 50.1011616, 13.7335205 50.1011904)",,,
289757296,1,,Autobusové nádraží,residential,,True,False,182.548,,"LINESTRING (13.7310248 50.1012006, 13.7310956 50.1011598, 13.731278 50.1011232, 13.732187 50.1009407, 13.7325661 50.1008727, 13.7329129 50.1008587, 13.7334535 50.1008579, 13.733473 50.1008606, 13.733489 50.1008671)",,,
325117961,3,229,Nádražní,secondary,50,False,True,19.317,,"LINESTRING (13.7310248 50.1012006, 13.7310491 50.1012644, 13.7310825 50.1013703)",,,
1222594009,3,229,Nádražní,secondary,50,False,False,15.396,,"LINESTRING (13.7310248 50.1012006, 13.7309761 50.1011337, 13.7309258 50.1010777)",,,
289757352,,,nábřeží T. G. Masaryka,residential,,False,True,46.69499999999999,,"LINESTRING (13.7294376 50.1012988, 13.7294866 50.1014821, 13.7295186 50.1016392, 13.729537 50.1017138)",,,
289757351,,,nábřeží T. G. Masaryka,residential,,False,True,50.999,,"LINESTRING (13.7287597 50.1013368, 13.7287501 50.1013516, 13.7287537 50.1013753, 13.7288179 50.1016241, 13.728854 50.1017891)",,,
289757350,,,nábřeží T. G. Masaryka,residential,50,False,False,47.093,,"LINESTRING (13.7301875 50.1016412, 13.729537 50.1017138)",,,
289757331,,,Vrchlického náměstí,residential,50,False,False,102.03400000000002,,"LINESTRING (13.7301875 50.1016412, 13.7301087 50.1014786, 13.7300711 50.1013783, 13.7299842 50.101146, 13.7299781 50.1011296, 13.729874 50.1009512, 13.7298499 50.1008785, 13.7298382 50.1008498, 13.7298019 50.1007588)",,,
332967099,,,Vrchlického náměstí,residential,50,False,True,38.757999999999996,,"LINESTRING (13.7301875 50.1016412, 13.7304705 50.1016114, 13.7306822 50.1015587, 13.7307107 50.1015537)",,,
289757350,,,nábřeží T. G. Masaryka,residential,50,False,False,49.428,,"LINESTRING (13.729537 50.1017138, 13.728854 50.1017891)",,,
289757350,,,nábřeží T. G. Masaryka,residential,50,False,True,47.093,,"LINESTRING (13.729537 50.1017138, 13.7301875 50.1016412)",,,
289757352,,,nábřeží T. G. Masaryka,residential,,False,False,46.695,,"LINESTRING (13.729537 50.1017138, 13.7295186 50.1016392, 13.7294866 50.1014821, 13.7294376 50.1012988)",,,
289757350,,,nábřeží T. G. Masaryka,residential,50,False,False,23.242,,"LINESTRING (13.728854 50.1017891, 13.728535 50.1018318)",,,
289757350,,,nábřeží T. G. Masaryka,residential,50,False,True,49.428,,"LINESTRING (13.728854 50.1017891, 13.729537 50.1017138)",,,
289757351,,,nábřeží T. G. Masaryka,residential,,False,False,50.99900000000001,,"LINESTRING (13.728854 50.1017891, 13.7288179 50.1016241, 13.7287537 50.1013753, 13.7287501 50.1013516, 13.7287597 50.1013368)",,,
289757313,,,Na Sekyře,residential,50,False,True,84.46300000000001,,"LINESTRING (13.7305828 50.102416, 13.7304183 50.1024403, 13.7300615 50.1024894, 13.7297855 50.1025242, 13.7298466 50.1026856, 13.7298663 50.1027552)",,,
114032924,,,U Hluboké studny,living_street,20,False,False,58.883,,"LINESTRING (13.7317329 50.105273, 13.7310059 50.105524)",,,
"[292316216, 292315752, 186545910]",,,Vysoká,living_street,20,False,True,123.612,,"LINESTRING (13.7317329 50.105273, 13.7319335 50.1055537, 13.7319425 50.1055863, 13.7319265 50.1056121, 13.7319071 50.1056282, 13.7317456 50.1056964, 13.731683 50.1057205, 13.7316509 50.1057459, 13.7316254 50.1057966, 13.7316018 50.1058256, 13.7315622 50.1058475, 13.7314216 50.1058854, 13.7313803 50.1058965, 13.7311587 50.1059506, 13.7309841 50.1059937)",5,,
"[294960816, 333482887]",,,Martinovského,living_street,20,False,True,107.46900000000002,,"LINESTRING (13.7317329 50.105273, 13.7318321 50.1052751, 13.7318655 50.1052751, 13.7318963 50.1052695, 13.7323057 50.1051455, 13.7323696 50.1051262, 13.7323863 50.1051211, 13.7325604 50.1050627, 13.7326056 50.1050474, 13.7326394 50.1050329, 13.7326531 50.1050132, 13.7326535 50.1049784, 13.7326516 50.1049481, 13.7326726 50.1048959, 13.7326895 50.1048695, 13.7327145 50.1048488, 13.7328633 50.104756)",,,
333482889,,,Masná,living_street,20,True,False,74.209,,"LINESTRING (13.7317329 50.105273, 13.7316784 50.1051285, 13.7315813 50.104959, 13.7313865 50.1046448)",4.6,,
"[333482920, 1225488274, 154237136]",,,"['Husovo náměstí', 'Šmahova']",residential,50,False,"[False, True]",137.693,,"LINESTRING (13.7327548 50.1036295, 13.732858 50.1035576, 13.7326705 50.1031431, 13.7326615 50.1031232, 13.7326473 50.1030042, 13.7325746 50.1025689, 13.7325755 50.1025176, 13.732576 50.1025059, 13.7325902 50.1024384)",,,
333482939,,,Husovo náměstí,residential,30,True,False,54.062999999999995,,"LINESTRING (13.7327548 50.1036295, 13.7327757 50.1036391, 13.7327881 50.1036504, 13.7328396 50.103765, 13.7328853 50.1038771, 13.7328845 50.1038919, 13.7328646 50.1039068, 13.732821 50.1039197, 13.7327258 50.1039361, 13.7326956 50.1039464, 13.7326721 50.103964, 13.7326647 50.103986, 13.7326705 50.1040104)",,,
325117961,3,229,Nádražní,secondary,50,False,False,19.317,,"LINESTRING (13.7310825 50.1013703, 13.7310491 50.1012644, 13.7310248 50.1012006)",,,
"[114012704, 325117961, 9571139, 114012508]",3,229,Nádražní,secondary,50,False,True,130.60399999999998,yes,"LINESTRING (13.7310825 50.1013703, 13.7311126 50.1014588, 13.731127 50.1015029, 13.7312456 50.10183, 13.7313977 50.1022982, 13.7314127 50.1023422, 13.7314776 50.1025171)",,,
"[332967113, 73898626]",2,,nábřeží Dr. Beneše,residential,50,False,"[False, True]",176.49099999999999,,"LINESTRING (13.7310825 50.1013703, 13.731249 50.1013561, 13.7313128 50.1013499, 13.7314497 50.101344, 13.7315694 50.1013545, 13.7319482 50.1013814, 13.7320053 50.1013842, 13.7320584 50.101382, 13.7323964 50.1013427, 13.7330395 50.1012555, 13.7335205 50.1011904)",,,
1099835829,,,Vladislavova,tertiary,50,True,False,23.631,,"LINESTRING (13.7320865 50.1060072, 13.7320964 50.1061143, 13.7321112 50.1062191)",,,
1212196311,2,,Vladislavova,tertiary,50,False,False,23.084,,"LINESTRING (13.7320865 50.1060072, 13.7319542 50.1060571, 13.7318244 50.1061277)",,,
"[1222522320, 26351371]",,,Vladislavova,residential,50,False,True,177.376,,"LINESTRING (13.7320865 50.1060072, 13.7328792 50.1057304, 13.7330961 50.1056487, 13.7331123 50.105642, 13.7333224 50.1055562, 13.7342032 50.1051726)",,,
186794160,2,227,Pražská,secondary,50,False,True,117.565,,"LINESTRING (13.7372749 50.1026687, 13.7365954 50.1028173, 13.7362499 50.1029107, 13.7360246 50.1029731, 13.7357524 50.1030684)",,,
154237007,,,Spalova,residential,50,False,True,11.859,,"LINESTRING (13.7357069 50.1029669, 13.7357162 50.1030005, 13.7357255 50.1030341, 13.7357524 50.1030684)",,,
333323257,,,Spalova,living_street,20,True,False,191.039,,"LINESTRING (13.7357069 50.1029669, 13.7356914 50.1028748, 13.7356725 50.1027044, 13.7356958 50.1026269, 13.7357829 50.102572, 13.7360392 50.1024568, 13.7365407 50.1022313, 13.7365604 50.1022283, 13.7369499 50.1023047, 13.7369797 50.102313, 13.7369982 50.1023322, 13.7371563 50.1025721, 13.7371734 50.1026001, 13.7371997 50.1026273, 13.7372749 50.1026687)",,,
333130927,1,,Kollárova,residential,50,True,False,27.127000000000002,,"LINESTRING (13.7334556 50.1070202, 13.7335499 50.1070101, 13.7336026 50.107012, 13.7338303 50.1070405)",,,
"[1221541689, 333130926]","['1', '2']",,Kollárova,residential,50,True,False,40.955,,"LINESTRING (13.7338303 50.1070405, 13.7336015 50.1070659, 13.7335503 50.1070781, 13.7335072 50.1070929, 13.7334393 50.1071303, 13.7334349 50.1071331, 13.7333339 50.1071979)",,,
"[1225440721, 333130922]",2,,Kollárova,residential,50,False,False,24.36,,"LINESTRING (13.7338303 50.1070405, 13.7339154 50.1070511, 13.7340362 50.107061, 13.7341686 50.1070698)",,,
1207398248,2,229,Lišanská,secondary,50,False,False,7.516,,"LINESTRING (13.7333339 50.1071979, 13.7332722 50.1071431)",,,
30985787,,,Klicperova,residential,50,False,True,40.272,,"LINESTRING (13.7255858 50.1028653, 13.7258627 50.1028231, 13.7259509 50.1028086, 13.7261344 50.1027796)",6,,
352264618,,,Trojanova,residential,30,True,False,15.088000000000001,,"LINESTRING (13.7275526 50.1045062, 13.727598 50.1045326, 13.7276624 50.1045515, 13.7277241 50.1045836)",,,
"[334296421, 181975055]",,,Husovo náměstí,residential,30,True,False,213.714,,"LINESTRING (13.7278439 50.1047955, 13.728171 50.104739, 13.7296699 50.1044716, 13.729739 50.1044593, 13.7299531 50.1044213, 13.7303864 50.1043444, 13.7304107 50.1043401, 13.7307322 50.1042835)",,,
186545914,,,Husovo náměstí,residential,30,True,False,25.116,,"LINESTRING (13.7278439 50.1047955, 13.7277836 50.1046679, 13.7277241 50.1045836)",,,
289757350,,,nábřeží T. G. Masaryka,residential,50,False,True,23.242,,"LINESTRING (13.728535 50.1018318, 13.728854 50.1017891)",,,
"[332967113, 73898626]",2,,nábřeží Dr. Beneše,residential,50,False,"[False, True]",176.49099999999999,,"LINESTRING (13.7335205 50.1011904, 13.7330395 50.1012555, 13.7323964 50.1013427, 13.7320584 50.101382, 13.7320053 50.1013842, 13.7319482 50.1013814, 13.7315694 50.1013545, 13.7314497 50.101344, 13.7313128 50.1013499, 13.731249 50.1013561, 13.7310825 50.1013703)",,,
"[73898626, 73898578]",2,,nábřeží Dr. Beneše,residential,50,False,"[False, True]",257.48199999999997,,"LINESTRING (13.7335205 50.1011904, 13.733757 50.1011583, 13.734525 50.1010527, 13.734639 50.1010367, 13.7351754 50.1009399, 13.735379 50.1009048, 13.736108 50.1007835, 13.7362277 50.1007606, 13.7365891 50.100681, 13.7370021 50.1005876)",,,
333321642,,,Autobus. nádraží,residential,,False,True,14.051,,"LINESTRING (13.7335205 50.1011904, 13.7335152 50.1011616, 13.73351 50.1010643)",,,
