osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel,bridge,width,junction
"[68568553, 37016971]",,Zámecká,residential,,False,True,207.644,"LINESTRING (14.4233371 50.7972059, 14.4228401 50.7970631, 14.422674 50.797073, 14.4225068 50.7970781, 14.4223812 50.7970801, 14.4222678 50.797068, 14.4221202 50.7970375, 14.4218488 50.7969562, 14.4216012 50.7968758, 14.4213471 50.7968159, 14.4207892 50.7967559, 14.4206494 50.7967416, 14.420531 50.7967263)",,,,,
37016972,,Zámecká,residential,,False,True,170.584,"LINESTRING (14.4224954 50.7986448, 14.4233371 50.7972059)",,,,,
67736633,,Palackého,residential,,False,True,40.647999999999996,"LINESTRING (14.4224954 50.7986448, 14.4221447 50.7985459, 14.4219559 50.7985168)",,,,,
67736592,,,residential,,False,True,21.797,"LINESTRING (14.4232902 50.7994419, 14.4232158 50.7992516)",,,yes,,
37016973,,Dívčí,residential,,False,False,137.483,"LINESTRING (14.4232902 50.7994419, 14.4230907 50.7994905, 14.4228093 50.7995949, 14.4225896 50.7997056, 14.4225774 50.7997935, 14.4227092 50.7999399, 14.4227893 50.8002026, 14.4227667 50.8003293, 14.422751 50.8003943)",,,,,
"[9561178, 218668534, 218668535]",13,Dukelských hrdinů,primary,50,False,False,129.876,"LINESTRING (14.422751 50.8003943, 14.4226591 50.800387, 14.4224112 50.8003643, 14.4220241 50.8003343, 14.4218984 50.8003147, 14.4218057 50.80029, 14.4215412 50.8001593, 14.4214195 50.800089, 14.4213187 50.8000355, 14.421137 50.7999246)",2,,yes,,
37016973,,Dívčí,residential,,False,True,137.483,"LINESTRING (14.422751 50.8003943, 14.4227667 50.8003293, 14.4227893 50.8002026, 14.4227092 50.7999399, 14.4225774 50.7997935, 14.4225896 50.7997056, 14.4228093 50.7995949, 14.4230907 50.7994905, 14.4232902 50.7994419)",,,,,
37016976,,Pražská,residential,,False,False,70.727,"LINESTRING (14.4221542 50.7972203, 14.4224672 50.7974656, 14.4224484 50.797612, 14.4224179 50.7976681, 14.4223589 50.7977766)",,,,,
37016976,,Pražská,residential,,False,True,57.128,"LINESTRING (14.4219559 50.7985168, 14.4221398 50.7981789, 14.4222204 50.798031)",,,,,
67736633,,Palackého,residential,,False,False,40.647999999999996,"LINESTRING (14.4219559 50.7985168, 14.4221447 50.7985459, 14.4224954 50.7986448)",,,,,
67736633,,Palackého,residential,,False,True,87.351,"LINESTRING (14.4219559 50.7985168, 14.4208134 50.7983399, 14.4207487 50.7983299)",,,,,
37016977,,,residential,,False,False,39.999,"LINESTRING (14.4219038 50.7975606, 14.4223589 50.7977766)",,,,,
37016977,,,residential,,False,True,39.999,"LINESTRING (14.4223589 50.7977766, 14.4219038 50.7975606)",,,,,
37016976,,Pražská,residential,,False,False,29.916,"LINESTRING (14.4223589 50.7977766, 14.4222775 50.7979262, 14.4222204 50.798031)",,,,,
37016976,,Pražská,residential,,False,True,70.727,"LINESTRING (14.4223589 50.7977766, 14.4224179 50.7976681, 14.4224484 50.797612, 14.4224672 50.7974656, 14.4221542 50.7972203)",,,,,
37016978,,,residential,,False,False,40.552,"LINESTRING (14.4216973 50.7978771, 14.4222204 50.798031)",,,,,
37016978,,,residential,,False,True,40.552,"LINESTRING (14.4222204 50.798031, 14.4216973 50.7978771)",,,,,
37016976,,Pražská,residential,,False,False,57.128,"LINESTRING (14.4222204 50.798031, 14.4221398 50.7981789, 14.4219559 50.7985168)",,,,,
37016976,,Pražská,residential,,False,True,29.916,"LINESTRING (14.4222204 50.798031, 14.4222775 50.7979262, 14.4223589 50.7977766)",,,,,
37016979,,Mlýnská,residential,,False,False,121.23600000000002,"LINESTRING (14.4137564 50.7994086, 14.4139207 50.7993554, 14.4149529 50.7991584, 14.4154148 50.7991478)",,,,,
67803559,,Mlýnská,residential,,False,False,43.263,"LINESTRING (14.4137564 50.7994086, 14.4138486 50.7994896, 14.4139007 50.7996314, 14.413888 50.7997209, 14.4138683 50.7997733)",,,,,
67803559,,Mlýnská,residential,,False,True,84.754,"LINESTRING (14.4137564 50.7994086, 14.4135121 50.7992693, 14.4134681 50.7992265, 14.413448 50.7991351, 14.413472 50.7989807, 14.4135577 50.798819, 14.4135681 50.798734)",,,,,
67736650,,,residential,,False,True,32.866,"LINESTRING (14.4154148 50.7991478, 14.4155193 50.7994359)",,,,,
37016979,,Mlýnská,residential,,False,False,48.278999999999996,"LINESTRING (14.4154148 50.7991478, 14.4157315 50.7991883, 14.4157627 50.7992018, 14.4158958 50.7992592, 14.4159025 50.7992953, 14.4159151 50.7993627)",,,,,
37016979,,Mlýnská,residential,,False,True,121.236,"LINESTRING (14.4154148 50.7991478, 14.4149529 50.7991584, 14.4139207 50.7993554, 14.4137564 50.7994086)",,,,,
67736631,,Pivovarská,residential,,False,True,84.736,"LINESTRING (14.4135681 50.798734, 14.4135762 50.7985502, 14.4136066 50.7982003, 14.4132486 50.7981745)",,,,,
67803556,13,Pivovarská,primary,50,False,False,52.349000000000004,"LINESTRING (14.4135681 50.798734, 14.4138743 50.7987104, 14.4140902 50.79869, 14.4141977 50.7986608, 14.4142828 50.7986263)",2,,,,
67803556,13,Pivovarská,primary,50,False,True,97.893,"LINESTRING (14.4135681 50.798734, 14.4132141 50.7987754, 14.4128542 50.7988284, 14.4125416 50.7988609, 14.412198 50.7988894)",2,,,,
67803559,,Mlýnská,residential,,False,False,84.75399999999999,"LINESTRING (14.4135681 50.798734, 14.4135577 50.798819, 14.413472 50.7989807, 14.413448 50.7991351, 14.4134681 50.7992265, 14.4135121 50.7992693, 14.4137564 50.7994086)",,,,,
67736631,,Pivovarská,residential,,False,False,84.736,"LINESTRING (14.4132486 50.7981745, 14.4136066 50.7982003, 14.4135762 50.7985502, 14.4135681 50.798734)",,,,,
37016980,,Děčínská,residential,,False,False,45.372,"LINESTRING (14.4123462 50.797908, 14.4119505 50.7982304)",,,,,
37016981,,Uhelná,residential,,False,True,122.928,"LINESTRING (14.4104688 50.7977654, 14.4104776 50.7988709)",,,,,
67736702,,Uhelná,residential,,False,False,86.87800000000001,"LINESTRING (14.4104688 50.7977654, 14.4107049 50.7977654, 14.4108756 50.797744, 14.4109754 50.7977194, 14.4110514 50.7976872, 14.4110798 50.7976271, 14.4110911 50.7974535, 14.4111174 50.7972943)",,,,,
737216364,,Lidická,unclassified,,False,True,71.338,"LINESTRING (14.4099007 50.8024759, 14.410274 50.8018793)",,,,,
67247549,,Lidická,residential,,False,False,134.62300000000002,"LINESTRING (14.4099007 50.8024759, 14.4100151 50.8024868, 14.4104296 50.802529, 14.4104916 50.802527, 14.4105346 50.8025124, 14.4105664 50.8024888, 14.4105983 50.8024048, 14.4106675 50.802144, 14.4106784 50.8020502, 14.4106549 50.802002, 14.4106129 50.8019666, 14.4105185 50.8019366, 14.410274 50.8018793)",,,,,
737216364,,Lidická,unclassified,,False,False,18.511,"LINESTRING (14.4099007 50.8024759, 14.4098351 50.8025828, 14.409805 50.802631)",,,,,
737216364,,Lidická,unclassified,,False,False,71.338,"LINESTRING (14.410274 50.8018793, 14.4099007 50.8024759)",,,,,
67247549,,Lidická,residential,,False,True,134.62300000000002,"LINESTRING (14.410274 50.8018793, 14.4105185 50.8019366, 14.4106129 50.8019666, 14.4106549 50.802002, 14.4106784 50.8020502, 14.4106675 50.802144, 14.4105983 50.8024048, 14.4105664 50.8024888, 14.4105346 50.8025124, 14.4104916 50.802527, 14.4104296 50.802529, 14.4100151 50.8024868, 14.4099007 50.8024759)",,,,,
737216364,,Lidická,unclassified,,False,True,60.687,"LINESTRING (14.410274 50.8018793, 14.4105588 50.8014584, 14.4106726 50.8014077)",,,,,
37016956,,Karoliny Světlé,residential,,False,True,14.405,"LINESTRING (14.4108274 50.8003621, 14.4106266 50.8003361)",,,,,
37016956,,Karoliny Světlé,residential,,False,False,242.424,"LINESTRING (14.4108274 50.8003621, 14.4109786 50.8003747, 14.4112555 50.8004012, 14.4113993 50.800425, 14.4116415 50.800489, 14.4125938 50.8005968, 14.4131246 50.8006094, 14.4136003 50.8005145, 14.4139859 50.8004702, 14.4142002 50.8004892)",,,,,
67247551,,Lidická,residential,,False,False,119.72300000000001,"LINESTRING (14.4108274 50.8003621, 14.4108399 50.8004729, 14.4108372 50.8005594, 14.4108346 50.8006577, 14.4108233 50.8007612, 14.4106946 50.8010527, 14.4106195 50.8011816, 14.4106116 50.8012957, 14.4106087 50.8013375, 14.4106726 50.8014077)",,,,,
37016944,,Lidická,unclassified,,False,True,118.553,"LINESTRING (14.4106726 50.8014077, 14.4108048 50.8013587, 14.4109043 50.8013385, 14.4110283 50.8013249, 14.4111597 50.8013267, 14.4114559 50.8013781, 14.4122709 50.8015608)",,,,,
67247551,,Lidická,residential,,False,True,119.72300000000001,"LINESTRING (14.4106726 50.8014077, 14.4106087 50.8013375, 14.4106116 50.8012957, 14.4106195 50.8011816, 14.4106946 50.8010527, 14.4108233 50.8007612, 14.4108346 50.8006577, 14.4108372 50.8005594, 14.4108399 50.8004729, 14.4108274 50.8003621)",,,,,
737216364,,Lidická,unclassified,,False,False,60.687,"LINESTRING (14.4106726 50.8014077, 14.4105588 50.8014584, 14.410274 50.8018793)",,,,,
37016945,,5. května,residential,,False,True,56.337,"LINESTRING (14.4118472 50.8019909, 14.4122709 50.8015608)",,,,,
67247553,,5. května,residential,,False,False,32.017,"LINESTRING (14.4118472 50.8019909, 14.4114322 50.8021097)",,,,,
37016945,,5. května,residential,,False,False,33.903999999999996,"LINESTRING (14.4118472 50.8019909, 14.411663 50.8021893, 14.4116166 50.8022582)",,,,,
67247553,,5. května,residential,,False,True,32.017,"LINESTRING (14.4114322 50.8021097, 14.4118472 50.8019909)",,,,,
37016945,,5. května,residential,,False,False,59.592,"LINESTRING (14.4116166 50.8022582, 14.4115444 50.8024405, 14.4115361 50.8024922, 14.4115156 50.8026207, 14.4115412 50.8027868)",,,,,
37016945,,5. května,residential,,False,True,33.903999999999996,"LINESTRING (14.4116166 50.8022582, 14.411663 50.8021893, 14.4118472 50.8019909)",,,,,
67247554,,5. května,residential,,False,False,46.013000000000005,"LINESTRING (14.4116166 50.8022582, 14.4114658 50.8023732, 14.4111789 50.8025657)",,,,,
67247554,,5. května,residential,,False,True,46.013000000000005,"LINESTRING (14.4111789 50.8025657, 14.4114658 50.8023732, 14.4116166 50.8022582)",,,,,
121161385,,,residential,,False,True,39.225,"LINESTRING (14.4184114 50.799245, 14.418327 50.7995937)",,,,,
67736662,,Kostelní,residential,,False,False,29.732,"LINESTRING (14.4184114 50.799245, 14.418511 50.7992326, 14.4186128 50.7992555, 14.418801 50.7993192)",,,,,
67736662,,Kostelní,residential,,False,True,27.1,"LINESTRING (14.4184114 50.799245, 14.4183972 50.7991775, 14.4183756 50.7991448, 14.4183276 50.7991265, 14.4182986 50.7991062, 14.4182807 50.7990762, 14.4182837 50.7990309)",,,,,
67822710,,,residential,,False,True,37.603,"LINESTRING (14.4184114 50.799245, 14.418216 50.7992792, 14.4178837 50.7992786)",,,,,
67736528,,,residential,,False,False,32.753,"LINESTRING (14.4178768 50.7995717, 14.4178825 50.7994471, 14.4179 50.7993768, 14.4178837 50.7992786)",,,,,
"[294856659, 294856661]",,"['Náměstí Míru', 'Janáčkova']",residential,,True,False,46.967999999999996,"LINESTRING (14.4178768 50.7995717, 14.4174198 50.7995394, 14.4173113 50.7995402, 14.4172132 50.7995281)",,,,,
67736528,,,residential,,False,False,15.177,"LINESTRING (14.4178837 50.7992786, 14.4178038 50.7991518)",,,,,
67736528,,,residential,,False,True,32.753,"LINESTRING (14.4178837 50.7992786, 14.4179 50.7993768, 14.4178825 50.7994471, 14.4178768 50.7995717)",,,,,
67822710,,,residential,,False,False,37.603,"LINESTRING (14.4178837 50.7992786, 14.418216 50.7992792, 14.4184114 50.799245)",,,,,
"[67736529, 972299555]",,,residential,,False,True,36.975,"LINESTRING (14.4182837 50.7990309, 14.4181678 50.79906, 14.4179655 50.7990815, 14.4178038 50.7991518)",,,,,
67736662,,Kostelní,residential,,False,False,27.099999999999998,"LINESTRING (14.4182837 50.7990309, 14.4182807 50.7990762, 14.4182986 50.7991062, 14.4183276 50.7991265, 14.4183756 50.7991448, 14.4183972 50.7991775, 14.4184114 50.799245)",,,,,
67736662,,Kostelní,residential,,False,True,22.592,"LINESTRING (14.4182837 50.7990309, 14.4182942 50.7989505, 14.4182921 50.798828)",,,,,
67736539,,,residential,,False,False,69.463,"LINESTRING (14.4168317 50.7992283, 14.4168669 50.7992299, 14.4169437 50.7992335, 14.4171788 50.7992363, 14.4172271 50.7992246, 14.417358 50.7992141, 14.4175618 50.7991938, 14.4178038 50.7991518)",,,,,
"[67736632, 972299557]",,Lipová,residential,,True,False,30.41,"LINESTRING (14.4168317 50.7992283, 14.4168466 50.7991894, 14.4169034 50.7990209, 14.4169215 50.7989608)",,,,,
67801104,,,unclassified,,False,True,62.832,"LINESTRING (14.41522 50.8022405, 14.4151073 50.8023444, 14.4145561 50.8026117)",,,,,
67736635,,U kaple,residential,,False,True,67.557,"LINESTRING (14.4161015 50.8017492, 14.4162839 50.8016916, 14.4166379 50.8015356, 14.4167127 50.8015069, 14.4167881 50.801478, 14.4169209 50.8014337)",,,,,
67736627,,Sokolská stezka,residential,,False,False,69.902,"LINESTRING (14.4179053 50.8026501, 14.4181279 50.8020374)",,,,,
68445764,,Máchova,residential,50,False,True,35.719,"LINESTRING (14.4179053 50.8026501, 14.4184023 50.8027174)",,,,,
68445764,,Máchova,residential,50,False,False,70.976,"LINESTRING (14.4179053 50.8026501, 14.4175148 50.8025717, 14.4169449 50.8024526)",,,,,
67736620,,Máchova,residential,,False,False,44.955,"LINESTRING (14.4195511 50.8030934, 14.4192969 50.8027224)",,,,,
67736621,,Máchova,residential,,False,True,167.716,"LINESTRING (14.4215153 50.803237, 14.4212021 50.8031913, 14.4210071 50.8031805, 14.4207429 50.8031947, 14.4206907 50.8031851, 14.4205718 50.8031175, 14.4205354 50.8030326, 14.4206183 50.8026748, 14.4206827 50.8024781, 14.4207198 50.8022513)",,,,,
68445770,,Na vyhlídce,residential,50,False,False,143.171,"LINESTRING (14.4215153 50.803237, 14.4218307 50.8030409, 14.4220882 50.8028782, 14.4222384 50.8025934, 14.4223027 50.8023561, 14.42234 50.8021204)",,,,4,
27042735,26313,Tyršova,tertiary,50,False,True,25.672,"LINESTRING (14.4142334 50.7997808, 14.4138683 50.7997733)",,,,,
67822713,,Dvořákova,residential,,True,False,44.478,"LINESTRING (14.4142334 50.7997808, 14.4143535 50.7996857, 14.4145351 50.7996349, 14.4147601 50.799579)",,,,,
68446561,26313,Tyršova,tertiary,50,False,False,20.295,"LINESTRING (14.4142334 50.7997808, 14.4143669 50.7998175, 14.414484 50.7998696)",,,,,
67736625,,Smetanova,residential,,True,False,45.305,"LINESTRING (14.4158242 50.7998708, 14.4151798 50.7998595)",,,,,
67736649,,,residential,,False,False,56.461,"LINESTRING (14.4158242 50.7998708, 14.415816 50.7997902, 14.4158044 50.7997188, 14.4157514 50.799633, 14.4156314 50.7996031, 14.4155193 50.7994359)",,,,,
67736652,,,residential,,False,True,32.867,"LINESTRING (14.4148841 50.799864, 14.4147601 50.799579)",,,,,
"[68445760, 68445757]",,Smetanova,residential,,True,False,28.126,"LINESTRING (14.4148841 50.799864, 14.4147327 50.7998664, 14.4146177 50.7998679, 14.414484 50.7998696)",,,,,
67736654,,Náměstí Míru,residential,,False,True,33.979,"LINESTRING (14.4172132 50.7995281, 14.4171962 50.7996815, 14.4171869 50.7997661, 14.417186 50.7998331)",,,,,
294856661,,Náměstí Míru,residential,,True,False,39.318,"LINESTRING (14.4172132 50.7995281, 14.4171136 50.7995224, 14.4170263 50.7995175, 14.4168346 50.7995066, 14.416656 50.7994964)",,,,,
67736627,,Sokolská stezka,residential,,False,True,69.902,"LINESTRING (14.4181279 50.8020374, 14.4179053 50.8026501)",,,,,
1202029203,,,residential,,False,False,49.324,"LINESTRING (14.4181279 50.8020374, 14.4188147 50.8021288)",,,,,
"[67736627, 513383606]",,Sokolská stezka,residential,,False,False,210.718,"LINESTRING (14.4181279 50.8020374, 14.4181706 50.80189, 14.4182399 50.801773, 14.4184425 50.801618, 14.4187032 50.8014505, 14.4188294 50.8013492, 14.4189822 50.8012492, 14.4191703 50.8011692, 14.4193871 50.8010381, 14.4194757 50.8009423, 14.4195184 50.8008152, 14.4194835 50.8006982, 14.4194088 50.8005536, 14.4194171 50.8004825)",,,,,
121161368,,Komenského,residential,,False,True,8.491,"LINESTRING (14.4194171 50.8004825, 14.4195374 50.8004896)",,,,,
121161368,,Komenského,residential,,False,False,42.885999999999996,"LINESTRING (14.4194171 50.8004825, 14.4191283 50.8004394, 14.4190291 50.8004127, 14.418854 50.8003445)",,,,,
"[67736627, 513383606]",,Sokolská stezka,residential,,False,True,210.718,"LINESTRING (14.4194171 50.8004825, 14.4194088 50.8005536, 14.4194835 50.8006982, 14.4195184 50.8008152, 14.4194757 50.8009423, 14.4193871 50.8010381, 14.4191703 50.8011692, 14.4189822 50.8012492, 14.4188294 50.8013492, 14.4187032 50.8014505, 14.4184425 50.801618, 14.4182399 50.801773, 14.4181706 50.80189, 14.4181279 50.8020374)",,,,,
67830571,,Pražská,residential,,True,False,51.839,"LINESTRING (14.4203071 50.7999263, 14.4204373 50.7996509, 14.4204641 50.7996, 14.4205114 50.7995245, 14.4205673 50.7994984)",,,,,
320173309,,Náměstí 28. října,residential,,False,False,15.954,"LINESTRING (14.4203071 50.7999263, 14.4202856 50.7999246, 14.4202295 50.7999201, 14.4200819 50.7999082)",,,,,
320173309,,Náměstí 28. října,residential,,False,True,1.95,"LINESTRING (14.4200542 50.7999072, 14.4200819 50.7999082)",,,,,
67736671,,,residential,,False,True,46.260000000000005,"LINESTRING (14.4200542 50.7999072, 14.4200772 50.7998307, 14.4200754 50.799783, 14.4200157 50.7997375, 14.4199121 50.7996876, 14.4197009 50.7996214)",,,,,
68568443,,Náměstí 28. října,residential,,False,False,55.63,"LINESTRING (14.4200542 50.7999072, 14.420003 50.7999014, 14.4195303 50.7998474, 14.419369 50.7998295, 14.4193503 50.7998274, 14.4192753 50.7998367)",,,,,
972299557,,Lipová,residential,,True,False,96.233,"LINESTRING (14.4171526 50.7986075, 14.4173293 50.7984792, 14.4174443 50.798325, 14.4176046 50.79781)",,,,,
972553539,,Jakubské náměstí,residential,,False,False,145.984,"LINESTRING (14.4171526 50.7986075, 14.417435 50.7986589, 14.4177474 50.7987076, 14.4178775 50.7987629, 14.4179146 50.7989521, 14.4177472 50.7989629, 14.4172696 50.7990001, 14.4169215 50.7989608)",,,,,
67736652,,,residential,,False,False,32.867,"LINESTRING (14.4147601 50.799579, 14.4148841 50.799864)",,,,,
67822713,,Dvořákova,residential,,True,False,18.147,"LINESTRING (14.4147601 50.799579, 14.4150059 50.799529)",,,,,
67736651,,,residential,,False,False,38.729,"LINESTRING (14.4150059 50.799529, 14.4151798 50.7998595)",,,,,
68446563,,Dvořákova,residential,,True,False,37.586,"LINESTRING (14.4150059 50.799529, 14.415189 50.7994872, 14.4155193 50.7994359)",,,,,
67736650,,,residential,,False,False,32.866,"LINESTRING (14.4155193 50.7994359, 14.4154148 50.7991478)",,,,,
67736649,,,residential,,False,True,56.461,"LINESTRING (14.4155193 50.7994359, 14.4156314 50.7996031, 14.4157514 50.799633, 14.4158044 50.7997188, 14.415816 50.7997902, 14.4158242 50.7998708)",,,,,
68446563,,Dvořákova,residential,,True,False,28.982999999999997,"LINESTRING (14.4155193 50.7994359, 14.4157545 50.7993924, 14.4159151 50.7993627)",,,,,
68568780,,Spálená,residential,,True,False,45.131,"LINESTRING (14.416591 50.8029192, 14.4165345 50.8025149)",,,,,
67736637,,Spálená,residential,,False,False,23.875999999999998,"LINESTRING (14.416591 50.8029192, 14.4165213 50.8030463, 14.4164918 50.8031243)",,,,,
37016947,,Žižkova,residential,,False,False,29.661,"LINESTRING (14.4165345 50.8025149, 14.4169449 50.8024526)",,,,,
37016947,,Žižkova,residential,,False,True,140.142,"LINESTRING (14.4165345 50.8025149, 14.4163724 50.8025395, 14.4161706 50.8025701, 14.4159834 50.8025985, 14.4158115 50.8026001, 14.4145561 50.8026117)",,,,,
67736654,,Náměstí Míru,residential,,False,False,33.979,"LINESTRING (14.417186 50.7998331, 14.4171869 50.7997661, 14.4171962 50.7996815, 14.4172132 50.7995281)",,,,,
67736654,,Náměstí Míru,residential,,False,True,35.768,"LINESTRING (14.417186 50.7998331, 14.4170021 50.7998531, 14.4168339 50.7998696, 14.416682 50.7998749)",,,,,
"[67736657, 513383595, 513383596]",,Náměstí Míru,residential,,False,False,44.186,"LINESTRING (14.417186 50.7998331, 14.4173406 50.799837, 14.4174002 50.7998629, 14.4174238 50.7999215, 14.4174412 50.7999943, 14.417446 50.8000032, 14.4174891 50.8000827, 14.4175026 50.8001076)",,,yes,,
121161369,,Komenského,residential,,False,False,59.138,"LINESTRING (14.4175026 50.8001076, 14.4172583 50.8001545, 14.4167662 50.8002798, 14.4167107 50.8002775)",,,,,
"[121161369, 68568457]",,Komenského,residential,,False,True,103.856,"LINESTRING (14.4175026 50.8001076, 14.4178419 50.8000642, 14.4179797 50.8000732, 14.4181066 50.8000874, 14.4182595 50.8001154, 14.4183963 50.8001493, 14.4185654 50.8002095, 14.4186245 50.8002349, 14.4187206 50.8003018, 14.418854 50.8003445)",,,,,
"[67736657, 513383595, 513383596]",,Náměstí Míru,residential,,False,True,44.186,"LINESTRING (14.4175026 50.8001076, 14.4174891 50.8000827, 14.417446 50.8000032, 14.4174412 50.7999943, 14.4174238 50.7999215, 14.4174002 50.7998629, 14.4173406 50.799837, 14.417186 50.7998331)",,,yes,,
67736662,,Kostelní,residential,,False,False,5.683,"LINESTRING (14.4182892 50.798777, 14.4182928 50.7988022, 14.4182921 50.798828)",,,,,
67736662,,Kostelní,residential,,False,False,22.592,"LINESTRING (14.4182921 50.798828, 14.4182942 50.7989505, 14.4182837 50.7990309)",,,,,
67736662,,Kostelní,residential,,False,True,5.683,"LINESTRING (14.4182921 50.798828, 14.4182928 50.7988022, 14.4182892 50.798777)",,,,,
67736664,,Jakubské náměstí,residential,,False,False,22.717,"LINESTRING (14.4182921 50.798828, 14.4180429 50.7988373, 14.4179693 50.7988373)",,,,,
67736672,,Mlýnská,residential,,False,False,29.631,"LINESTRING (14.418801 50.7993192, 14.4190335 50.7990969)",,,,,
67736662,,Kostelní,residential,,False,False,72.22,"LINESTRING (14.418801 50.7993192, 14.41895 50.7994013, 14.4191008 50.7994592, 14.4192739 50.7995086, 14.4194274 50.7995488, 14.4195934 50.7995856, 14.4197009 50.7996214)",,,,,
67736662,,Kostelní,residential,,False,True,29.732,"LINESTRING (14.418801 50.7993192, 14.4186128 50.7992555, 14.418511 50.7992326, 14.4184114 50.799245)",,,,,
67736662,,Kostelní,residential,,False,True,72.22,"LINESTRING (14.4197009 50.7996214, 14.4195934 50.7995856, 14.4194274 50.7995488, 14.4192739 50.7995086, 14.4191008 50.7994592, 14.41895 50.7994013, 14.418801 50.7993192)",,,,,
67736670,,,residential,,False,True,159.576,"LINESTRING (14.4197009 50.7996214, 14.4197188 50.7995844, 14.4197745 50.7995137, 14.4198764 50.7993474, 14.4199623 50.7992529, 14.4202611 50.7984124, 14.4202754 50.7983513, 14.4202654 50.7982446)",,,,,
67736671,,,residential,,False,False,46.26,"LINESTRING (14.4197009 50.7996214, 14.4199121 50.7996876, 14.4200157 50.7997375, 14.4200754 50.799783, 14.4200772 50.7998307, 14.4200542 50.7999072)",,,,,
67736663,,Palackého,residential,,False,True,47.939,"LINESTRING (14.4169233 50.7977891, 14.4176046 50.79781)",,,,,
37016968,,Palackého,residential,,True,False,193.601,"LINESTRING (14.4202654 50.7982446, 14.4196708 50.7981302, 14.4187698 50.7979569, 14.418367 50.7978794, 14.4176046 50.79781)",,,,,
67736670,,,residential,,False,False,159.57600000000002,"LINESTRING (14.4202654 50.7982446, 14.4202754 50.7983513, 14.4202611 50.7984124, 14.4199623 50.7992529, 14.4198764 50.7993474, 14.4197745 50.7995137, 14.4197188 50.7995844, 14.4197009 50.7996214)",,,,,
67736672,,Mlýnská,residential,,False,True,29.631,"LINESTRING (14.4190335 50.7990969, 14.418801 50.7993192)",,,,,
67736678,,Lipová,residential,,False,False,183.194,"LINESTRING (14.4192034 50.7950062, 14.4190727 50.7950304, 14.4189553 50.7951003, 14.4188373 50.7952495, 14.4187086 50.7955072, 14.4185476 50.7957717, 14.4184584 50.7959864, 14.4183725 50.7960211, 14.4181078 50.7959955, 14.4176619 50.7959664)",,,,,
67736697,,Lipová,residential,,False,False,34.272999999999996,"LINESTRING (14.4192034 50.7950062, 14.4194267 50.7950158, 14.4195598 50.79504, 14.419664 50.795084)",,,,,
67736678,,Lipová,residential,,False,True,183.19400000000002,"LINESTRING (14.4176619 50.7959664, 14.4181078 50.7959955, 14.4183725 50.7960211, 14.4184584 50.7959864, 14.4185476 50.7957717, 14.4187086 50.7955072, 14.4188373 50.7952495, 14.4189553 50.7951003, 14.4190727 50.7950304, 14.4192034 50.7950062)",,,,,
37016980,,Děčínská,residential,,False,True,37.402,"LINESTRING (14.4116327 50.7985002, 14.4119505 50.7982304)",,,,,
67736686,,Děčínská,residential,,False,False,134.38899999999998,"LINESTRING (14.4116327 50.7985002, 14.4111354 50.7981669, 14.4111303 50.7981098, 14.4112748 50.7980187, 14.4114452 50.7979417, 14.4114973 50.7979587, 14.4119505 50.7982304)",,,,,
67736704,,,residential,,False,False,15.24,"LINESTRING (14.4116327 50.7985002, 14.4118099 50.7985792)",,,,,
37016980,,Děčínská,residential,,False,False,51.914,"LINESTRING (14.4116327 50.7985002, 14.4112894 50.7987913, 14.4112522 50.7988924)",,,,,
37016980,,Děčínská,residential,,False,False,37.402,"LINESTRING (14.4119505 50.7982304, 14.4116327 50.7985002)",,,,,
67736686,,Děčínská,residential,,False,True,134.389,"LINESTRING (14.4119505 50.7982304, 14.4114973 50.7979587, 14.4114452 50.7979417, 14.4112748 50.7980187, 14.4111303 50.7981098, 14.4111354 50.7981669, 14.4116327 50.7985002)",,,,,
37016980,,Děčínská,residential,,False,True,45.372,"LINESTRING (14.4119505 50.7982304, 14.4123462 50.797908)",,,,,
67736686,,Děčínská,residential,,False,False,32.708,"LINESTRING (14.4119505 50.7982304, 14.4122713 50.7984435)",,,,,
67736686,,Děčínská,residential,,False,True,32.708,"LINESTRING (14.4122713 50.7984435, 14.4119505 50.7982304)",,,,,
67736704,,,residential,,False,True,15.24,"LINESTRING (14.4118099 50.7985792, 14.4116327 50.7985002)",,,,,
67736702,,Uhelná,residential,,False,True,86.87799999999999,"LINESTRING (14.4111174 50.7972943, 14.4110911 50.7974535, 14.4110798 50.7976271, 14.4110514 50.7976872, 14.4109754 50.7977194, 14.4108756 50.797744, 14.4107049 50.7977654, 14.4104688 50.7977654)",,,,,
294856669,,U koupaliště,residential,,False,True,66.604,"LINESTRING (14.4164261 50.8038872, 14.4163996 50.8036887, 14.4163793 50.8035615, 14.416397 50.8032898)",,,,,
68445764,,Máchova,residential,50,False,False,35.719,"LINESTRING (14.4184023 50.8027174, 14.4179053 50.8026501)",,,,,
67803571,,,residential,,False,False,106.791,"LINESTRING (14.4184023 50.8027174, 14.4182315 50.8030613, 14.4181838 50.8031503, 14.4181067 50.8032784, 14.4178745 50.8033933, 14.4177788 50.8034615, 14.4177277 50.803547)",,,,,
68445764,,Máchova,residential,50,False,True,64.668,"LINESTRING (14.4184023 50.8027174, 14.4189236 50.8027875, 14.4192969 50.8027224)",,,,,
37016962,,Sládkova,residential,,False,True,98.763,"LINESTRING (14.4177277 50.803547, 14.4176527 50.8035181, 14.4164918 50.8031243)",,,,,
