osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,junction,access
264009044,Erbenova,residential,False,False,60.41,"LINESTRING (14.5390408 50.6845799, 14.5396297 50.6846207, 14.5396896 50.6846248, 14.5398047 50.6846462, 14.5398788 50.6846724)",,,,,,
264009044,Erbenova,residential,False,True,22.118000000000002,"LINESTRING (14.5390408 50.6845799, 14.5388991 50.684566, 14.5387299 50.6845524)",,,,,,
264009078,U Vodního hradu,residential,False,False,134.89600000000002,"LINESTRING (14.5390408 50.6845799, 14.5390471 50.6845307, 14.5390561 50.684461, 14.5390785 50.6844324, 14.5391125 50.6844225, 14.5395394 50.6843601, 14.5399019 50.6842823, 14.5400962 50.6842091, 14.5402265 50.6841601, 14.5402983 50.6841438, 14.5406605 50.6841212)",,,,,,destination
26706256,Moskevská,residential,True,False,14.44,"LINESTRING (14.5393641 50.6858834, 14.5392758 50.6859019, 14.5391712 50.6859272)",,,,,,
1080478282,Panská,residential,True,False,77.54100000000001,"LINESTRING (14.5393641 50.6858834, 14.5394713 50.686137, 14.5394987 50.6862586, 14.5395029 50.6863465, 14.5394729 50.6863984, 14.5394277 50.686431, 14.5393709 50.6864504, 14.5392463 50.6864805)",,,,,,
30724487,Škroupovo náměstí,residential,False,True,25.618,"LINESTRING (14.5361573 50.6858704, 14.5362534 50.6856482)",,,,,,
30724487,Škroupovo náměstí,residential,False,False,10.741999999999999,"LINESTRING (14.5361573 50.6858704, 14.5361321 50.6859342, 14.5361169 50.6859635)",,,,,,
"[30708141, 264009359]","['náměstí T. G. Masaryka', 'Mikulášská']",residential,True,False,92.777,"LINESTRING (14.5365428 50.6876005, 14.5364139 50.6874227, 14.536312 50.6869897, 14.5363526 50.6869111, 14.5364779 50.6868235)",,,,,,
264009092,Vězeňská,residential,False,True,76.74,"LINESTRING (14.5365428 50.6876005, 14.5369312 50.6874697, 14.5371844 50.6873642, 14.5373262 50.687329, 14.5375066 50.6872836)",,,,,,
284601576,U Vodního hradu,residential,False,False,15.961,"LINESTRING (14.5382527 50.6838604, 14.5382427 50.6840038)",,,,,,
"[264009364, 362801773]","['Nerudova', 'Újezd']",residential,False,False,221.949,"LINESTRING (14.5407085 50.6871717, 14.5407345 50.6873172, 14.5407285 50.6873919, 14.5406892 50.6874568, 14.5406377 50.6874973, 14.5400477 50.6879248, 14.5399479 50.688036, 14.5399327 50.6881778, 14.5398995 50.688521, 14.5398329 50.6885861, 14.5397482 50.6886283, 14.5392854 50.6887701)",,,,,,
264009092,Vězeňská,residential,False,False,76.74,"LINESTRING (14.5375066 50.6872836, 14.5373262 50.687329, 14.5371844 50.6873642, 14.5369312 50.6874697, 14.5365428 50.6876005)",,,,,,
967494464,,primary_link,True,False,14.274000000000001,"LINESTRING (14.5429269 50.6835577, 14.542834 50.6835988, 14.542767 50.6836362)",,50,,1,,
1050212996,,residential,False,False,63.322,"LINESTRING (14.5396774 50.6900895, 14.5405718 50.6901464)",,,,,,
23601801,Mariánská,residential,False,True,125.17500000000001,"LINESTRING (14.5396774 50.6900895, 14.5394788 50.6893123, 14.5393939 50.6889782)",,,,,,
30708610,,primary_link,True,False,40.55800000000001,"LINESTRING (14.5427936 50.6835776, 14.5429078 50.6834484, 14.5430145 50.6833306, 14.5431037 50.6832728)",,50,,,,
967494465,,primary_link,True,False,57.016000000000005,"LINESTRING (14.5427936 50.6835776, 14.5428065 50.6835125, 14.5427978 50.683462, 14.5427775 50.6834187, 14.5427428 50.6833762, 14.542668 50.6833309, 14.5425693 50.6832828, 14.542344 50.6832131)",,50,,,,
967494462,,primary_link,False,False,58.684,"LINESTRING (14.5408143 50.6839803, 14.540306 50.6835622)",,50,,2,,
24380352,,primary_link,True,False,69.739,"LINESTRING (14.5408143 50.6839803, 14.5409893 50.6840418, 14.5410677 50.6840551, 14.5411327 50.6840594, 14.5411977 50.6840556, 14.5412434 50.6840478, 14.5412869 50.684036, 14.54133 50.6840127, 14.5413743 50.6839828, 14.5414154 50.6839426, 14.5414583 50.6838886, 14.5414906 50.6838317, 14.5415117 50.6837727)",,50,,1,,
967494461,,primary_link,False,False,39.784,"LINESTRING (14.542767 50.6836362, 14.5424129 50.6839149)",,50,,2,,
967494465,,primary_link,True,False,6.78,"LINESTRING (14.542767 50.6836362, 14.5427936 50.6835776)",,50,,,,
30788231,Boženy Němcové,residential,True,False,38.858999999999995,"LINESTRING (14.533126 50.6845333, 14.5331256 50.6845008, 14.5331421 50.68447, 14.5331735 50.6844443, 14.5332164 50.6844265, 14.5332665 50.6844186, 14.5333173 50.6844214, 14.5333641 50.6844347, 14.5334015 50.6844569, 14.5334255 50.6844856, 14.5334333 50.6845177, 14.5334264 50.6845418)",,50,,,roundabout,
"[855755689, 38033383]",Boženy Němcové,residential,False,False,65.224,"LINESTRING (14.533126 50.6845333, 14.5330248 50.6845389, 14.5329372 50.6845329, 14.5324595 50.6843973, 14.5322601 50.6843505)",,,,,,
"[864698880, 648806140]",Děčínská,secondary,False,False,155.50400000000002,"LINESTRING (14.5369669 50.6832785, 14.5371289 50.6832704, 14.5380285 50.6832281, 14.5382662 50.6832168, 14.5391686 50.6831804)",262,50,,4,,
857324770,Děčínská,secondary,False,True,36.681999999999995,"LINESTRING (14.5369669 50.6832785, 14.5369057 50.6832822, 14.5368449 50.6832859, 14.5366557 50.6832971, 14.5366207 50.6832991, 14.5364485 50.6833092)",,50,,2,,
867290510,Hrnčířská,residential,False,True,31.855999999999998,"LINESTRING (14.5369669 50.6832785, 14.5368158 50.6832517, 14.5367518 50.6832281, 14.5367059 50.683196, 14.5366487 50.6831062)",,50,,,,
857324770,Děčínská,secondary,False,False,36.682,"LINESTRING (14.5364485 50.6833092, 14.5366207 50.6832991, 14.5366557 50.6832971, 14.5368449 50.6832859, 14.5369057 50.6832822, 14.5369669 50.6832785)",,50,,2,,
867290511,Hrnčířská,residential,False,True,27.908,"LINESTRING (14.5364485 50.6833092, 14.5365182 50.6832813, 14.5365731 50.6832454, 14.5366296 50.6831742, 14.5366487 50.6831062)",,50,,,,
"[977395713, 648806132, 864698879]",Děčínská,secondary,False,True,123.427,"LINESTRING (14.5364485 50.6833092, 14.536325 50.6833169, 14.5354751 50.6833757, 14.5353952 50.6833812, 14.5349167 50.6834754, 14.5347429 50.6835262)",262,50,,"['2', '4']",,
"[867290498, 867632526]",Hrnčířská,residential,False,True,40.05,"LINESTRING (14.5366487 50.6831062, 14.5366514 50.6829223, 14.5366588 50.6827461)",,50,yes,3,,
867290510,Hrnčířská,residential,False,False,31.855999999999998,"LINESTRING (14.5366487 50.6831062, 14.5367059 50.683196, 14.5367518 50.6832281, 14.5368158 50.6832517, 14.5369669 50.6832785)",,50,,,,
867290511,Hrnčířská,residential,False,False,27.908,"LINESTRING (14.5366487 50.6831062, 14.5366296 50.6831742, 14.5365731 50.6832454, 14.5365182 50.6832813, 14.5364485 50.6833092)",,50,,,,
867632526,Hrnčířská,residential,False,True,22.981,"LINESTRING (14.5366588 50.6827461, 14.5366674 50.6825395)",,50,,3,,
867290504,Smetanovo nábřeží,residential,True,False,66.088,"LINESTRING (14.5366588 50.6827461, 14.5363392 50.6827103, 14.5357281 50.6826763)",,,,,,
"[867290498, 867632526]",Hrnčířská,residential,False,False,40.05,"LINESTRING (14.5366588 50.6827461, 14.5366514 50.6829223, 14.5366487 50.6831062)",,50,yes,3,,
967494461,,primary_link,False,True,39.784,"LINESTRING (14.5424129 50.6839149, 14.542767 50.6836362)",,50,,2,,
24380348,,primary_link,True,False,142.047,"LINESTRING (14.5424129 50.6839149, 14.5423069 50.6840381, 14.5420164 50.684266, 14.5418805 50.6844043, 14.5417611 50.6845567, 14.5416337 50.6847909, 14.5415344 50.6850467)",,50,,1,,
867632526,Hrnčířská,residential,False,False,22.981,"LINESTRING (14.5366674 50.6825395, 14.5366588 50.6827461)",,50,,3,,
867632524,Barvířská,residential,True,False,107.513,"LINESTRING (14.5366674 50.6825395, 14.5368045 50.6826087, 14.5368947 50.6825765, 14.5372689 50.6824315, 14.5379269 50.6821338)",,,,,,
1050212996,,residential,False,True,63.322,"LINESTRING (14.5405718 50.6901464, 14.5396774 50.6900895)",,,,,,
264009077,U Spojů,residential,False,False,106.775,"LINESTRING (14.5405718 50.6901464, 14.5406752 50.6902573, 14.5408256 50.6904187, 14.5409691 50.6905727, 14.5413424 50.6909733)",,,,,,
"[264009077, 142292645]","['U Spojů', 'Palackého náměstí']",residential,False,True,154.301,"LINESTRING (14.5405718 50.6901464, 14.5398737 50.6893971, 14.5397886 50.6893249, 14.5393939 50.6889782)",,,,,,
264009062,Panská,residential,False,False,108.13300000000001,"LINESTRING (14.5392463 50.6864805, 14.5388621 50.6865734, 14.5387466 50.686595, 14.5385167 50.6866166, 14.5381955 50.686635, 14.5377536 50.6866829)",,,,,,
