osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,tunnel,access
32039805,,,V Pražce,residential,,,False,False,184.368,"LINESTRING (14.355807 50.1980761, 14.3580256 50.1989318)",,
1107729575,,,Na Vrchách,residential,,,False,False,6.353,"LINESTRING (14.355807 50.1980761, 14.3557497 50.1981199)",,
545721278,,2407,Chýnovská,tertiary,50,,False,True,91.182,"LINESTRING (14.3555138 50.1956284, 14.355901 50.195747, 14.3566675 50.1959847)",,
34259201,,"2407, 2409",náměstí Svobody,tertiary,50,,False,True,12.612,"LINESTRING (14.3647903 50.1979548, 14.3648103 50.1978421)",,
"[32040400, 290091634]",,,"['náměstí Svobody', 'U Staré školy']",residential,,,False,False,71.326,"LINESTRING (14.3647903 50.1979548, 14.3650129 50.1980138, 14.365075 50.1980488, 14.3653437 50.198239, 14.36553 50.1983709)",,
"[34259201, 32040396, 290091654]",,"2407, 2409","['náměstí Svobody', '5. května']",tertiary,"['50', '30']",,False,False,117.56899999999999,"LINESTRING (14.3647903 50.1979548, 14.3647808 50.1980164, 14.3647644 50.1980626, 14.3647316 50.1981214, 14.3647012 50.1981582, 14.364658 50.1981892, 14.3646337 50.1982033, 14.3641105 50.1984736, 14.3638423 50.1986193, 14.3637349 50.1986777, 14.3636927 50.198701)",,
"[32040400, 290091634]",,,"['náměstí Svobody', 'U Staré školy']",residential,,,False,True,71.326,"LINESTRING (14.36553 50.1983709, 14.3653437 50.198239, 14.365075 50.1980488, 14.3650129 50.1980138, 14.3647903 50.1979548)",,
"[1101908705, 32039518]",,,Libušina,residential,,,True,False,189.50099999999998,"LINESTRING (14.36553 50.1983709, 14.365366 50.1984673, 14.3652055 50.1985603, 14.3643863 50.1990354, 14.3641782 50.1991561, 14.3639563 50.1992848, 14.363615 50.1994852, 14.363558 50.1995158)",,destination
32040402,,,Pod Hrádkem,residential,,,False,False,128.01,"LINESTRING (14.3626295 50.2026165, 14.3626828 50.2025834, 14.3627083 50.20255, 14.3627389 50.2023916, 14.3627699 50.2022169, 14.362772 50.2021697, 14.3627377 50.2021169, 14.3626546 50.2020778, 14.362491 50.2020345, 14.3624731 50.202027, 14.3624624 50.202017, 14.3624602 50.2020046, 14.3624635 50.2019898, 14.3626023 50.2017185, 14.3626264 50.201695, 14.362658 50.2016765, 14.3627251 50.2016453)",,
"[224224859, 224224861, 32040405]",,2407,Vltavská,residential,,,False,False,52.007999999999996,"LINESTRING (14.3634 50.2018107, 14.3632785 50.2017874, 14.362968 50.2017305, 14.3627907 50.2016834, 14.3627555 50.2016664, 14.3627251 50.2016453)",,
"[32040409, 1175337370, 402025387, 34259198]",,,Pod Nádražím,residential,,,False,True,288.84900000000005,"LINESTRING (14.3634 50.2018107, 14.3642271 50.2008938, 14.3638154 50.2006226, 14.363517 50.2005293, 14.3634916 50.2005279, 14.363476 50.2005294, 14.363461 50.2005369, 14.3634526 50.2005464, 14.3634459 50.2005593, 14.3634408 50.2005794, 14.3634351 50.2005921, 14.3632206 50.2009363, 14.3632102 50.2009491, 14.3631971 50.2009623, 14.3629148 50.2011881, 14.362839 50.2012344, 14.3627125 50.2012833)",,
32039806,,,Pod Kameníčkem,residential,,,False,True,67.936,"LINESTRING (14.3576276 50.197162, 14.3568224 50.1968809, 14.3567895 50.1968697)",,
"[290091640, 1177921089, 163823789]",,"2407, 2409","['5. května', 'Vltavská']",tertiary,50,,False,False,108.84400000000001,"LINESTRING (14.3628745 50.1991228, 14.3627867 50.199163, 14.3627478 50.1991827, 14.3627116 50.1992074, 14.3626341 50.19929, 14.3625601 50.1993883, 14.3625058 50.1994815, 14.3624595 50.1995922, 14.3624132 50.1997244, 14.3623924 50.1997652, 14.362369 50.1998013, 14.3623285 50.1998472, 14.362316 50.1998613, 14.3622851 50.1998854, 14.3622127 50.1999232, 14.362146 50.1999433)",,
"[235905683, 32040396]",,"2407, 2409",5. května,tertiary,"['50', '30']",,False,True,74.78399999999999,"LINESTRING (14.3628745 50.1991228, 14.3629655 50.1990796, 14.3632266 50.1989449, 14.3636927 50.198701)",,
"[951770073, 32039517]",,,K Nádraží,residential,,,False,False,65.533,"LINESTRING (14.3628745 50.1991228, 14.3629745 50.1991995, 14.363558 50.1995158)",,
163823793,,,Proti Škole,living_street,,,False,False,58.35000000000001,"LINESTRING (14.3631526 50.1983071, 14.3633645 50.1984427, 14.3635468 50.1985852, 14.3636444 50.1986634, 14.3636927 50.198701)",,
32039796,,,U Černé hory,residential,,,False,False,10.635,"LINESTRING (14.3617347 50.1994042, 14.3617303 50.1993086)",,
32039796,,,U Černé hory,residential,,,False,True,58.892,"LINESTRING (14.3617347 50.1994042, 14.3617527 50.1999337)",,
163823788,,,U Černé hory,residential,,5,False,True,16.479,"LINESTRING (14.3617347 50.1994042, 14.3618136 50.1993915, 14.3618831 50.1993479, 14.3618983 50.1993155)",,
1152205520,,,U Černé hory,residential,,5,False,False,38.925,"LINESTRING (14.3624012 50.1991869, 14.3619575 50.1993164, 14.3618983 50.1993155)",,
1152205520,,,U Černé hory,residential,,5,False,False,11.983,"LINESTRING (14.3618983 50.1993155, 14.3617303 50.1993086)",,
163823788,,,U Černé hory,residential,,5,False,False,16.479,"LINESTRING (14.3618983 50.1993155, 14.3618831 50.1993479, 14.3618136 50.1993915, 14.3617347 50.1994042)",,
1152205520,,,U Černé hory,residential,,5,False,True,38.925,"LINESTRING (14.3618983 50.1993155, 14.3619575 50.1993164, 14.3624012 50.1991869)",,
"[235905683, 32040396]",,"2407, 2409",5. května,tertiary,"['30', '50']",,False,False,74.78399999999999,"LINESTRING (14.3636927 50.198701, 14.3632266 50.1989449, 14.3629655 50.1990796, 14.3628745 50.1991228)",,
"[34259201, 32040396, 290091654]",,"2407, 2409","['náměstí Svobody', '5. května']",tertiary,"['30', '50']",,False,True,117.56899999999999,"LINESTRING (14.3636927 50.198701, 14.3637349 50.1986777, 14.3638423 50.1986193, 14.3641105 50.1984736, 14.3646337 50.1982033, 14.364658 50.1981892, 14.3647012 50.1981582, 14.3647316 50.1981214, 14.3647644 50.1980626, 14.3647808 50.1980164, 14.3647903 50.1979548)",,
163823793,,,Proti Škole,living_street,,,False,True,58.349999999999994,"LINESTRING (14.3636927 50.198701, 14.3636444 50.1986634, 14.3635468 50.1985852, 14.3633645 50.1984427, 14.3631526 50.1983071)",,
1099491155,,,Hřbitovní,residential,,,False,True,81.555,"LINESTRING (14.3607789 50.1980565, 14.360782 50.1981058, 14.3607739 50.1981462, 14.3607513 50.198261, 14.3606878 50.1987871)",,
32039804,,,Křivá,residential,,,False,False,31.904,"LINESTRING (14.3562202 50.1976794, 14.3559694 50.1979172)",,
32039804,,,Křivá,residential,,,False,True,21.562,"LINESTRING (14.3562202 50.1976794, 14.3563956 50.1975213)",,
163825175,,,Pod Saharou,living_street,,,False,False,54.912,"LINESTRING (14.3556429 50.1974386, 14.3562083 50.197531, 14.3563956 50.1975213)",,
32039804,,,Křivá,residential,,,False,False,21.114,"LINESTRING (14.3559694 50.1979172, 14.355807 50.1980761)",,
32039804,,,Křivá,residential,,,False,True,31.904,"LINESTRING (14.3559694 50.1979172, 14.3562202 50.1976794)",,
1107729575,,,Na Vrchách,residential,,,False,True,6.353,"LINESTRING (14.3557497 50.1981199, 14.355807 50.1980761)",,
32039506,,,Palackého,residential,,,False,False,55.029,"LINESTRING (14.3665952 50.1960406, 14.3669765 50.1964711)",,
290091623,,,Nad Sokolovnou,residential,,,False,False,44.784,"LINESTRING (14.3665952 50.1960406, 14.3660287 50.1962158)",,
32039506,,,Palackého,residential,,,False,True,80.221,"LINESTRING (14.3665952 50.1960406, 14.3662596 50.1956084, 14.3662241 50.1953707)",,
290091623,,,Nad Sokolovnou,residential,,,False,True,44.784,"LINESTRING (14.3660287 50.1962158, 14.3665952 50.1960406)",,
