osmid,highway,maxspeed,oneway,reversed,length,name,geometry,ref,lanes,bridge,junction
"[244127528, 244127710]",residential,,False,False,361.02200000000005,Jiráskova,"LINESTRING (13.6170644 50.5995883, 13.6170139 50.5996373, 13.6168775 50.5997697, 13.6167328 50.5999198, 13.616775 50.6000767, 13.6169352 50.6004946, 13.6171606 50.6005798, 13.6171981 50.6006615, 13.6182817 50.6005151, 13.6180618 50.5998137, 13.6176058 50.5997285, 13.6172856 50.5996461, 13.6172019 50.5995949)",,,,
244127709,residential,,True,False,34.984,Jiráskova,"LINESTRING (13.6170644 50.5995883, 13.6170211 50.5995653, 13.6169925 50.5995344, 13.6169821 50.5994992, 13.6169909 50.5994639, 13.617018 50.5994325, 13.6170576 50.5994097, 13.6171066 50.5993962, 13.6171598 50.5993933, 13.6172116 50.5994014)",,,,roundabout
244127709,residential,,True,False,10.064,Jiráskova,"LINESTRING (13.6172019 50.5995949, 13.6171705 50.5996013, 13.6171157 50.5996005, 13.6170644 50.5995883)",,,,roundabout
"[244127528, 244127710]",residential,,False,True,361.022,Jiráskova,"LINESTRING (13.6172019 50.5995949, 13.6172856 50.5996461, 13.6176058 50.5997285, 13.6180618 50.5998137, 13.6182817 50.6005151, 13.6171981 50.6006615, 13.6171606 50.6005798, 13.6169352 50.6004946, 13.616775 50.6000767, 13.6167328 50.5999198, 13.6168775 50.5997697, 13.6170139 50.5996373, 13.6170644 50.5995883)",,,,
389094269,residential,50,True,False,33.105000000000004,U Zámeckého parku,"LINESTRING (13.6117617 50.5964566, 13.6120877 50.5964679, 13.61223 50.5964729)",,,,
266946223,residential,,False,False,47.205,Čapkova,"LINESTRING (13.6155526 50.596486, 13.615903 50.5965759, 13.6161548 50.5966683)",,,,
266946226,residential,,False,True,100.63399999999999,Čapkova,"LINESTRING (13.6155526 50.596486, 13.6150581 50.596903, 13.6149781 50.5969453, 13.614882 50.5969487, 13.6147619 50.596925, 13.6145408 50.5968187)",,,,
266946114,residential,,False,True,64.287,Vinohradská,"LINESTRING (13.616737 50.5967535, 13.6166421 50.5973285)",,,,
296151858,residential,20,False,True,38.558,U Zámeckého parku,"LINESTRING (13.6063557 50.597034, 13.6068887 50.59711)",,,,
296151858,residential,20,False,False,67.838,U Zámeckého parku,"LINESTRING (13.6077992 50.5972774, 13.6077369 50.5972364, 13.6074897 50.5971957, 13.6068887 50.59711)",,,,
307628836,residential,20,True,False,60.658,U Zámeckého parku,"LINESTRING (13.6077992 50.5972774, 13.6076551 50.597711, 13.6075884 50.5978042)",,,,
167475476,residential,50,False,False,24.288,Vinohradská,"LINESTRING (13.6166421 50.5973285, 13.6169732 50.597388)",,,,
266946114,residential,,False,False,64.287,Vinohradská,"LINESTRING (13.6166421 50.5973285, 13.616737 50.5967535)",,,,
167475476,residential,50,False,True,218.972,Vinohradská,"LINESTRING (13.6166421 50.5973285, 13.6162136 50.5972516, 13.6161173 50.5972507, 13.6159478 50.5973807, 13.6158244 50.5975743, 13.6156021 50.5979341, 13.615265 50.5987127, 13.6152425 50.5987647)",,,,
307628837,residential,50,True,False,86.678,U Zámeckého parku,"LINESTRING (13.6054509 50.5977021, 13.6058003 50.5969548)",,,,
266946105,residential,20,False,False,87.007,U Zámeckého parku,"LINESTRING (13.6054509 50.5977021, 13.6056708 50.5977286, 13.6062029 50.597761, 13.6066765 50.5977442)",,,,
266946102,residential,20,False,True,72.266,U Zámeckého parku,"LINESTRING (13.6066765 50.5977442, 13.6066821 50.5977011, 13.6066859 50.5976376, 13.606835 50.5972388, 13.6068887 50.59711)",,,,
266946105,residential,20,False,True,87.007,U Zámeckého parku,"LINESTRING (13.6066765 50.5977442, 13.6062029 50.597761, 13.6056708 50.5977286, 13.6054509 50.5977021)",,,,
266946106,residential,20,False,True,32.201,U Zámeckého parku,"LINESTRING (13.6075884 50.5978042, 13.6075564 50.5979685, 13.6075473 50.5980057, 13.6075221 50.5980906)",,,,
307628838,residential,20,True,False,64.715,U Zámeckého parku,"LINESTRING (13.6075884 50.5978042, 13.6074708 50.5977993, 13.6071123 50.5977741, 13.6066765 50.5977442)",,,,
273138055,residential,,False,False,58.965,Vodní,"LINESTRING (13.6138111 50.5964716, 13.6133275 50.596904)",,,,
266946226,residential,,False,False,64.361,Čapkova,"LINESTRING (13.6138111 50.5964716, 13.6138947 50.5965117, 13.6144978 50.596798, 13.6145408 50.5968187)",,,,
266946226,residential,,False,False,100.63399999999999,Čapkova,"LINESTRING (13.6145408 50.5968187, 13.6147619 50.596925, 13.614882 50.5969487, 13.6149781 50.5969453, 13.6150581 50.596903, 13.6155526 50.596486)",,,,
266946226,residential,,False,True,64.36099999999999,Čapkova,"LINESTRING (13.6145408 50.5968187, 13.6144978 50.596798, 13.6138947 50.5965117, 13.6138111 50.5964716)",,,,
273138046,residential,,False,True,125.19200000000001,Vodní,"LINESTRING (13.6145408 50.5968187, 13.6140002 50.5972676, 13.6133275 50.596904)",,,,
273138046,residential,,False,True,36.609,Vodní,"LINESTRING (13.6133275 50.596904, 13.6128765 50.5970666)",,,,
273138055,residential,,False,True,58.965,Vodní,"LINESTRING (13.6133275 50.596904, 13.6138111 50.5964716)",,,,
273138046,residential,,False,False,125.19200000000001,Vodní,"LINESTRING (13.6133275 50.596904, 13.6140002 50.5972676, 13.6145408 50.5968187)",,,,
273138046,residential,,False,False,36.609,Vodní,"LINESTRING (13.6128765 50.5970666, 13.6133275 50.596904)",,,,
486528010,residential,50,True,False,71.771,Vodní,"LINESTRING (13.6128765 50.5970666, 13.6127946 50.5970105, 13.6128005 50.5966902, 13.6130461 50.5964965)",,,,
296151858,residential,20,False,False,38.558,U Zámeckého parku,"LINESTRING (13.6068887 50.59711, 13.6063557 50.597034)",,,,
266946102,residential,20,False,False,72.26599999999999,U Zámeckého parku,"LINESTRING (13.6068887 50.59711, 13.606835 50.5972388, 13.6066859 50.5976376, 13.6066821 50.5977011, 13.6066765 50.5977442)",,,,
296151858,residential,20,False,True,67.83800000000001,U Zámeckého parku,"LINESTRING (13.6068887 50.59711, 13.6074897 50.5971957, 13.6077369 50.5972364, 13.6077992 50.5972774)",,,,
273138049,residential,,False,True,47.268,náměstí Míru,"LINESTRING (13.6109988 50.5987151, 13.6115853 50.5989203)",,,,
273138049,residential,,False,False,47.268,náměstí Míru,"LINESTRING (13.6115853 50.5989203, 13.6109988 50.5987151)",,,,
"[273138050, 273138087]",residential,,False,True,88.828,"['náměstí Míru', 'Školní']","LINESTRING (13.6115853 50.5989203, 13.6119825 50.5990654, 13.6120564 50.599149, 13.6119917 50.5992486, 13.6117469 50.5995103)",,,,
273138086,residential,,False,False,83.614,Školní,"LINESTRING (13.6115853 50.5989203, 13.6113267 50.5991885, 13.6114906 50.5994143, 13.6117469 50.5995103)",,,,
273138086,residential,,False,True,83.614,Školní,"LINESTRING (13.6117469 50.5995103, 13.6114906 50.5994143, 13.6113267 50.5991885, 13.6115853 50.5989203)",,,,
"[273138050, 273138087]",residential,,False,False,88.828,"['náměstí Míru', 'Školní']","LINESTRING (13.6117469 50.5995103, 13.6119917 50.5992486, 13.6120564 50.599149, 13.6119825 50.5990654, 13.6115853 50.5989203)",,,,
273138087,residential,,False,True,33.635999999999996,Školní,"LINESTRING (13.6117469 50.5995103, 13.6115918 50.5996539, 13.6113902 50.5996643)",,,,
36838769,residential,50,False,False,295.907,Ruská,"LINESTRING (13.6054453 50.5995993, 13.6056864 50.5996623, 13.6060127 50.5997565, 13.6062127 50.5998119, 13.6076513 50.6002105, 13.6089281 50.6005644, 13.6092876 50.600664)",,,,
36838769,residential,50,False,True,57.202999999999996,Ruská,"LINESTRING (13.6054453 50.5995993, 13.6048818 50.5994432, 13.6047025 50.5993935)",,,,
273138042,residential,,False,False,125.107,Ukrajinská,"LINESTRING (13.6054453 50.5995993, 13.6053482 50.5997021, 13.6042768 50.6003206, 13.6041413 50.6003212)",,,,
36838772,residential,50,False,False,45.43,Školní,"LINESTRING (13.6113902 50.5996643, 13.6118509 50.5998247, 13.6119217 50.5998848)",,,,
36838772,residential,50,False,True,137.688,Školní,"LINESTRING (13.6113902 50.5996643, 13.6104251 50.5993598, 13.609923 50.5991915, 13.609742 50.5991587, 13.6096265 50.5991468)",,,,
273138087,residential,,False,False,33.635999999999996,Školní,"LINESTRING (13.6113902 50.5996643, 13.6115918 50.5996539, 13.6117469 50.5995103)",,,,
273138042,residential,,False,True,125.107,Ukrajinská,"LINESTRING (13.6041413 50.6003212, 13.6042768 50.6003206, 13.6053482 50.5997021, 13.6054453 50.5995993)",,,,
307628839,residential,50,False,False,17.266,Ukrajinská,"LINESTRING (13.6041413 50.6003212, 13.6040747 50.6003983, 13.6040045 50.6004488)",,,,
307628839,residential,50,False,True,110.77600000000001,Ukrajinská,"LINESTRING (13.6041413 50.6003212, 13.6042552 50.6001895, 13.6045045 50.5998031, 13.6047025 50.5993935)",,,,
307628839,residential,50,False,True,17.266,Ukrajinská,"LINESTRING (13.6040045 50.6004488, 13.6040747 50.6003983, 13.6041413 50.6003212)",,,,
307628830,residential,50,False,True,56.568,Tylova,"LINESTRING (13.6080363 50.6029416, 13.6076577 50.60339)",,,,
137115893,tertiary,50,False,False,110.976,Podkrušnohorská,"LINESTRING (13.6080363 50.6029416, 13.6075998 50.6028516, 13.6071883 50.6027558, 13.606758 50.6026477, 13.6065625 50.602595)",,,,
137115893,tertiary,50,False,True,101.667,Podkrušnohorská,"LINESTRING (13.6080363 50.6029416, 13.6084959 50.6030306, 13.6088892 50.6030928, 13.6092645 50.6031441, 13.6094309 50.6031686)",,,,
273138035,residential,,False,True,53.485,Tylova,"LINESTRING (13.6076577 50.60339, 13.6072513 50.603796)",,,,
307628830,residential,50,False,False,56.568,Tylova,"LINESTRING (13.6076577 50.60339, 13.6080363 50.6029416)",,,,
273138037,residential,,True,False,111.80400000000002,Tylova,"LINESTRING (13.6076577 50.60339, 13.6077108 50.6034025, 13.6084521 50.6035593, 13.6087384 50.603574, 13.6089024 50.6035505, 13.6090084 50.6035159, 13.6091783 50.6035314)",,,,
273138035,residential,,False,False,53.485,Tylova,"LINESTRING (13.6072513 50.603796, 13.6076577 50.60339)",,,,
273138036,residential,,False,False,131.18,Tylova,"LINESTRING (13.6040528 50.6039401, 13.6041821 50.6041448, 13.6042958 50.6042517, 13.6044556 50.6043481, 13.6047512 50.6044144, 13.6053129 50.6044869, 13.605513 50.6044755)",,,,
"[133360834, 199434812]",residential,,True,False,288.04200000000003,Tylova,"LINESTRING (13.605513 50.6044755, 13.6051865 50.6043645, 13.6047539 50.6042854, 13.6045119 50.6042016, 13.6044368 50.604142, 13.6043619 50.6040548, 13.6043325 50.6039452, 13.6043295 50.6037911, 13.6044239 50.6037408, 13.6055838 50.60318, 13.6060299 50.6030939, 13.6062425 50.6030194)",,,,
273138036,residential,,False,True,131.18,Tylova,"LINESTRING (13.605513 50.6044755, 13.6053129 50.6044869, 13.6047512 50.6044144, 13.6044556 50.6043481, 13.6042958 50.6042517, 13.6041821 50.6041448, 13.6040528 50.6039401)",,,,
307628845,residential,50,False,True,22.785,,"LINESTRING (13.6108704 50.6032848, 13.610834 50.6034884)",,,,
75509982,tertiary,50,False,False,76.574,Podkrušnohorská,"LINESTRING (13.6108704 50.6032848, 13.6099475 50.6032203, 13.6097919 50.6032094)",,,,
"[307628827, 75509980, 75509982]",tertiary,50,False,True,256.36400000000003,Podkrušnohorská,"LINESTRING (13.6108704 50.6032848, 13.6113317 50.6033404, 13.6119025 50.6034239, 13.6120596 50.603455, 13.6124308 50.6035616, 13.6129072 50.6037397, 13.6133842 50.6039461, 13.6135175 50.6040015, 13.6140839 50.6042792)",,,yes,
307628855,residential,50,False,True,58.245999999999995,Valdštejnská,"LINESTRING (13.6100136 50.6034313, 13.6107412 50.6034819, 13.610834 50.6034884)",,,,
307628845,residential,50,False,False,22.785,,"LINESTRING (13.610834 50.6034884, 13.6108704 50.6032848)",,,,
307628855,residential,50,False,False,58.245999999999995,Valdštejnská,"LINESTRING (13.610834 50.6034884, 13.6107412 50.6034819, 13.6100136 50.6034313)",,,,
307628855,residential,50,False,True,113.22,Valdštejnská,"LINESTRING (13.610834 50.6034884, 13.6110234 50.603531, 13.6123461 50.6038286)",,,,
307628823,tertiary,50,False,False,35.117,Mezibořská,"LINESTRING (13.6123461 50.6038286, 13.6125618 50.603544)",2564,,,
307628823,tertiary,50,False,True,141.725,Mezibořská,"LINESTRING (13.6123461 50.6038286, 13.6114756 50.6049772)",2564,,,
307628855,residential,50,False,False,113.22,Valdštejnská,"LINESTRING (13.6123461 50.6038286, 13.6110234 50.603531, 13.610834 50.6034884)",,,,
