osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,bridge,access,tunnel
682646826,1,57,Zborovská,primary,50,True,False,130.529,"LINESTRING (18.0138873 49.5930577, 18.0138427 49.5930938, 18.0138075 49.5931333, 18.0137325 49.5932353, 18.0136829 49.5933148, 18.0136676 49.5933392, 18.0136559 49.5933642, 18.0136426 49.5933925, 18.0136184 49.593444, 18.0136072 49.593478, 18.013584 49.5935487, 18.013568 49.593654, 18.0135639 49.5937594, 18.0135683 49.5938632, 18.0135873 49.5939665, 18.0136307 49.594073, 18.01369 49.5941772)",,,,,
9623560,1,57,,primary,50,True,False,12.077,"LINESTRING (18.0139904 49.5929169, 18.0139991 49.5929313, 18.0140042 49.5929465, 18.0140057 49.592962, 18.0140035 49.5929774, 18.0139976 49.5929925, 18.0139882 49.5930067, 18.0139755 49.5930199)",5,roundabout,,,
"[682646822, 682646823]",1,57,,primary,50,True,False,17.273,"LINESTRING (18.0134636 49.5941635, 18.0134954 49.594155, 18.013529 49.59415, 18.0135634 49.5941485, 18.0135973 49.5941506, 18.0136302 49.5941562, 18.0136614 49.5941652, 18.01369 49.5941772)",5.5,roundabout,,,
682646827,1,57,Zborovská,primary,50,True,False,132.23,"LINESTRING (18.0134636 49.5941635, 18.0134815 49.594073, 18.0134774 49.5939823, 18.0134548 49.5937622, 18.0134562 49.5936503, 18.0134673 49.5935371, 18.0134895 49.5934494, 18.0134999 49.5934139, 18.0135237 49.5933598, 18.0135361 49.5933318, 18.0135429 49.5933162, 18.0135654 49.5932792, 18.0136754 49.5930981, 18.0136963 49.5930499, 18.0137101 49.5930005)",,,,,
682368885,1,57,,primary,50,True,False,15.873,"LINESTRING (18.0134042 49.59438, 18.0133846 49.594364, 18.0133688 49.5943464, 18.0133572 49.5943275, 18.01335 49.5943076, 18.0133475 49.5942873, 18.0133496 49.594267, 18.0133563 49.594247)",5.5,roundabout,,,
"[682646818, 682368894]",1,57,,primary,50,True,False,21.394999999999996,"LINESTRING (18.0117112 49.5969683, 18.0116804 49.5969781, 18.0116478 49.5969848, 18.0116139 49.5969883, 18.0115797 49.5969884, 18.0115458 49.5969851, 18.0115157 49.5969792, 18.0114872 49.5969708, 18.0114608 49.5969598, 18.0114369 49.5969466)",5.5,roundabout,,,
"[682646812, 682646820, 682646813]",1,57,,primary,50,True,False,115.912,"LINESTRING (18.0117112 49.5969683, 18.0116359 49.5970503, 18.011595 49.5971377, 18.0115166 49.5974742, 18.0114528 49.5978109, 18.0114496 49.5978992, 18.011479 49.5979849)",,,,,
158250534,1,57,,primary,50,True,False,12.495999999999999,"LINESTRING (18.0117965 49.5967733, 18.0118102 49.596794, 18.011819 49.5968157, 18.0118225 49.5968381, 18.0118207 49.5968605, 18.0118137 49.5968825)",5.5,roundabout,,,
"[682829353, 682829354]","['1', '2']",57,Sokolovská,primary,50,True,False,71.97399999999999,"LINESTRING (18.0114992 49.5967089, 18.0116064 49.5965999, 18.0116951 49.5964879, 18.0119585 49.5961349)",,,,,
"[682829355, 682829356]",1,57,,primary,50,True,False,24.921,"LINESTRING (18.0114992 49.5967089, 18.0115314 49.5967009, 18.0115651 49.5966962, 18.0115996 49.5966949, 18.0116339 49.5966969, 18.0116673 49.5967023, 18.0116993 49.596711, 18.0117289 49.5967228, 18.0117553 49.5967373, 18.011778 49.5967543, 18.0117965 49.5967733)",5.5,roundabout,,,
"[428960240, 228264050, 428960239]",,,K. Schwarze,residential,50,False,False,24.393,"LINESTRING (18.0065794 49.5990546, 18.0065986 49.599036, 18.0066071 49.5989934, 18.0065645 49.5989117, 18.0065327 49.5988471)",,,yes,,
"[228264051, 587759829]",1,,K. Schwarze,residential,50,False,True,166.46800000000002,"LINESTRING (18.0065794 49.5990546, 18.006697 49.599092, 18.0070392 49.5992007, 18.0071955 49.5991521, 18.0080126 49.598852, 18.0084094 49.5987049, 18.0084559 49.5986684, 18.0084774 49.5986188, 18.0085127 49.5985755)",,,,,
36845265,,,Gregorova,residential,50,False,False,1.93,"LINESTRING (18.0038885 49.59543, 18.0039105 49.5954399)",,,,,
36845295,,,Kollárova,residential,50,False,False,85.024,"LINESTRING (18.0038885 49.59543, 18.0039294 49.5953903, 18.0045429 49.5947938)",,,,,
36845295,,,Kollárova,residential,50,False,True,85.024,"LINESTRING (18.0045429 49.5947938, 18.0039294 49.5953903, 18.0038885 49.59543)",,,,,
223647194,3,57,Zborovská,primary,50,False,True,68.68799999999999,"LINESTRING (18.0150981 49.5911615, 18.0151645 49.5910612, 18.0152245 49.5909686, 18.0152986 49.5908588, 18.0153623 49.5907637, 18.0154255 49.5906801, 18.0154963 49.5906009)",12,,,,
682669547,1,57,Zborovská,primary,50,True,False,211.266,"LINESTRING (18.0150981 49.5911615, 18.0150685 49.5912359, 18.0150377 49.5912934, 18.0149667 49.5914044, 18.0148897 49.5915143, 18.0145269 49.5920588, 18.014033 49.5927913, 18.0140058 49.5928528, 18.0139904 49.5929169)",,,,,
"[346657272, 346657271]",2,,Žerotínova,living_street,50,False,True,78.769,"LINESTRING (18.0133082 49.594885, 18.0132113 49.5948516, 18.0128584 49.5947417, 18.0123148 49.5945904)",,,,,
682829359,1,57,Sokolovská,primary,50,True,False,57.895,"LINESTRING (18.0133082 49.594885, 18.0133586 49.5948124, 18.0133985 49.594736, 18.0134136 49.5946964, 18.0134251 49.5946566, 18.0134382 49.5945767, 18.0134352 49.5944784, 18.0134042 49.59438)",,,,,
"[346657218, 691261947, 36845245]",1,,Hoblíkova,residential,"['50', '30']",True,False,248.93200000000004,"LINESTRING (18.0131778 49.5951466, 18.0132624 49.5951859, 18.0137833 49.5954449, 18.014077 49.5955904, 18.0142849 49.5956842, 18.0159 49.5964127, 18.0159842 49.5964507)",,,,,
"[682829360, 705935944, 705935943]",1,57,Sokolovská,primary,50,True,False,119.643,"LINESTRING (18.0131778 49.5951466, 18.0130155 49.5952886, 18.0128172 49.5954622, 18.0125039 49.5957383, 18.0122061 49.5960188)",,,,,
682829352,1,57,Sokolovská,primary,50,True,False,90.377,"LINESTRING (18.0122061 49.5960188, 18.0121165 49.5961261, 18.0119946 49.596281, 18.0118842 49.5964427, 18.0118387 49.5965251, 18.0117997 49.5966074, 18.0117878 49.5966907, 18.0117965 49.5967733)",,,,,
"[459081467, 682830108]",1,,Jungmannova,living_street,50,True,False,66.774,"LINESTRING (18.0119585 49.5961349, 18.0118647 49.5960761, 18.0116719 49.5959898, 18.0112831 49.5958117, 18.0112132 49.5957797)",,,,,
"[705935945, 705935946]",1,57,Sokolovská,primary,50,True,False,169.886,"LINESTRING (18.0119585 49.5961349, 18.0120267 49.5960916, 18.0121549 49.5959489, 18.0127091 49.5954511, 18.0128178 49.5953534, 18.0130874 49.5951112, 18.0131115 49.5950879, 18.0132178 49.5949853, 18.0133082 49.594885)",,,,,
682370691,1,57,,primary,50,True,False,13.065000000000001,"LINESTRING (18.0111247 49.5982004, 18.0111082 49.5981891, 18.0110861 49.5981679, 18.0110695 49.5981447, 18.011059 49.5981201, 18.0110547 49.598095)",4.5,roundabout,,,
142682202,,,Gen. Hlaďo,residential,50,False,True,112.612,"LINESTRING (18.0116079 49.5933526, 18.0115217 49.5933135, 18.0113765 49.5932537, 18.0105619 49.5928025, 18.0104063 49.5927076)",,,,,
1107357829,1,04816,Gen. Hlaďo,tertiary,50,True,False,9.246,"LINESTRING (18.0116079 49.5933526, 18.0116384 49.5933331, 18.0116775 49.593322, 18.0117202 49.5933207)",,roundabout,,,
"[228264049, 682368866]",2,04816,K Nemocnici,tertiary,50,False,True,97.66,"LINESTRING (18.0117202 49.5933207, 18.0117247 49.5932168, 18.0118068 49.5927656, 18.0118646 49.5924478)",,,,,
1107357829,1,04816,Gen. Hlaďo,tertiary,50,True,False,19.558000000000003,"LINESTRING (18.0117202 49.5933207, 18.0117572 49.5933281, 18.0117886 49.5933429, 18.0118108 49.5933635, 18.0118215 49.5933876, 18.0118196 49.5934127, 18.0118052 49.5934361, 18.0117799 49.5934551)",,roundabout,,,
"[258179205, 258179211, 258179213, 459052852, 459052853]","['2', '3']",04816,Gen. Hlaďo,tertiary,50,False,False,144.002,"LINESTRING (18.0117799 49.5934551, 18.0118152 49.5934818, 18.0118661 49.593518, 18.0118986 49.5935365, 18.0119297 49.5935542, 18.0120457 49.593617, 18.0120692 49.5936297, 18.0121668 49.5936825, 18.0125321 49.5938538, 18.0126477 49.593908, 18.012766 49.5939665, 18.0131827 49.5941723, 18.0133563 49.594247)",,,,,
1107357829,1,04816,Gen. Hlaďo,tertiary,50,True,False,14.412,"LINESTRING (18.0117799 49.5934551, 18.0117515 49.5934664, 18.0117194 49.5934722, 18.0116861 49.5934719, 18.0116542 49.5934655, 18.0116264 49.5934537, 18.0116048 49.5934372)",,roundabout,,,
1107357829,1,04816,Gen. Hlaďo,tertiary,50,True,False,9.940000000000001,"LINESTRING (18.0116048 49.5934372, 18.0115908 49.5934168, 18.0115866 49.5933946, 18.0115925 49.5933725, 18.0116079 49.5933526)",,roundabout,,,
459081470,3,57,Revoluční,primary,50,False,True,9.414,"LINESTRING (18.0154963 49.5906009, 18.0155589 49.5905266)",,,,,
32964995,,,Zborovská,residential,50,False,False,52.521,"LINESTRING (18.0154963 49.5906009, 18.0155205 49.5906106, 18.0155532 49.5906216, 18.0155953 49.5906305, 18.0156335 49.5906331, 18.015684 49.5906325, 18.0157459 49.590627, 18.015802 49.5906184, 18.0158683 49.5906054, 18.0161902 49.590533)",,,,,
223647194,3,57,Zborovská,primary,50,False,False,68.688,"LINESTRING (18.0154963 49.5906009, 18.0154255 49.5906801, 18.0153623 49.5907637, 18.0152986 49.5908588, 18.0152245 49.5909686, 18.0151645 49.5910612, 18.0150981 49.5911615)",12,,,,
459081470,3,57,Revoluční,primary,50,False,False,9.414,"LINESTRING (18.0155589 49.5905266, 18.0154963 49.5906009)",,,,,
