osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,junction,width
"[28760810, 1033840642]",Za Poštou,residential,False,"[False, True]",36.476,"LINESTRING (17.3805881 48.9515174, 17.3806654 48.951469, 17.3808404 48.9513624, 17.380866 48.951304, 17.3808604 48.9512638)",,30,,,,
28760810,Za Poštou,residential,False,True,38.468,"LINESTRING (17.3805881 48.9515174, 17.3804391 48.9516082, 17.3802743 48.9517063, 17.3801994 48.9517509)",,30,,,,
49449608,Za Poštou,residential,False,False,27.681,"LINESTRING (17.3811661 48.9511166, 17.3808604 48.9512638)",,,,,,
"[25735486, 264340929, 36886387, 978688790]","['třída Masarykova', 'Zámecká']",primary,False,False,75.556,"LINESTRING (17.3804181 48.9525077, 17.3803666 48.952537, 17.3803009 48.9525745, 17.380247 48.9526045, 17.3801561 48.9526551, 17.3797701 48.9528733, 17.3797088 48.9529049, 17.3796392 48.9529543)",54,50,"['2', '3']",yes,,
978688823,třída Masarykova,primary,True,False,11.916,"LINESTRING (17.3804181 48.9525077, 17.3803914 48.9524874, 17.3803742 48.9524631, 17.3803677 48.9524367, 17.3803726 48.9524101)",54;55,50,1,,roundabout,5.5
978688786,třída Masarykova,primary,False,True,15.418,"LINESTRING (17.3824176 48.9534544, 17.3825714 48.9535494)",55,50,,,,
978688797,třída Masarykova,primary,True,False,41.86,"LINESTRING (17.3824176 48.9534544, 17.3822607 48.9533832, 17.3821399 48.9533055, 17.3820924 48.9532718, 17.3820421 48.9532481, 17.3820063 48.9532352, 17.3819687 48.9532248)",55,50,1,,,4.22
377435667,třída Masarykova,primary,False,True,27.61,"LINESTRING (17.3802275 48.9520581, 17.3799848 48.9518677)",55,50,2,,,
978688793,třída Masarykova,primary,True,False,39.86800000000001,"LINESTRING (17.3802275 48.9520581, 17.3803054 48.9521085, 17.3803872 48.9521683, 17.3804588 48.9522351, 17.3804972 48.9522925, 17.3805062 48.9523075, 17.3805193 48.9523211, 17.3805346 48.9523321, 17.3805526 48.9523411)",55,50,1,,,
978688794,třída Masarykova,primary,True,False,41.827,"LINESTRING (17.3803726 48.9524101, 17.3803852 48.9523663, 17.3803877 48.9523313, 17.3803835 48.9522965, 17.3803682 48.9522584, 17.380348 48.9522116, 17.3803221 48.9521639, 17.3802845 48.9521139, 17.3802275 48.9520581)",55,50,1,,,
978688823,třída Masarykova,primary,True,False,16.835,"LINESTRING (17.3803726 48.9524101, 17.3803911 48.9523824, 17.3804218 48.9523598, 17.3804617 48.9523445, 17.3805067 48.9523381, 17.3805526 48.9523411)",54;55,50,1,,roundabout,5.5
1082831692,třída Masarykova,primary,True,False,11.681999999999999,"LINESTRING (17.3805685 48.952525, 17.3805296 48.9525311, 17.3804896 48.9525301, 17.3804515 48.9525221, 17.3804181 48.9525077)",54;55,50,1,,roundabout,5.5
"[978688805, 978688806, 978688807]",třída Masarykova,primary,True,False,119.547,"LINESTRING (17.3806525 48.9523997, 17.3806747 48.9524277, 17.3807017 48.9524539, 17.3807439 48.952485, 17.3807936 48.9525155, 17.3808888 48.952574, 17.381047 48.9526657, 17.3812898 48.9528013, 17.381446 48.952883, 17.381519 48.9529192, 17.3815955 48.9529522, 17.3816791 48.9529818, 17.3817769 48.9530131, 17.3818346 48.9530288, 17.3818728 48.9530352, 17.3819331 48.9530413)",54;55,50,1,,,"['5.40', '3.75']"
1082831691,třída Masarykova,primary,True,False,16.843999999999998,"LINESTRING (17.3806525 48.9523997, 17.3806623 48.9524293, 17.3806577 48.9524594, 17.3806391 48.9524872, 17.3806084 48.9525098, 17.3805685 48.952525)",54;55,50,1,,roundabout,5.5
978688823,třída Masarykova,primary,True,False,10.114,"LINESTRING (17.3805526 48.9523411, 17.3805949 48.9523533, 17.3806293 48.9523735, 17.3806525 48.9523997)",54;55,50,1,,roundabout,5.5
978688803,Svatoplukova,primary,False,False,38.998000000000005,"LINESTRING (17.3825729 48.9529092, 17.3829226 48.9528312, 17.382983 48.9528135, 17.3830731 48.9527872)",54,50,2,,,
"[978688829, 978688830]",Svatoplukova,primary,True,False,40.708,"LINESTRING (17.3825729 48.9529092, 17.382364 48.9529803, 17.3822526 48.9530133, 17.3822265 48.9530228, 17.3821982 48.9530394, 17.3821719 48.9530626, 17.3821533 48.9530888, 17.3821431 48.953117)",54,50,1,,,6
"[978688824, 978688819, 978688821]",třída Masarykova,primary,True,False,119.88900000000001,"LINESTRING (17.3818623 48.9531707, 17.3818401 48.9531463, 17.3818138 48.9531237, 17.3817879 48.9531057, 17.3817595 48.9530895, 17.381726 48.9530765, 17.3816736 48.9530532, 17.3815992 48.9530171, 17.381446 48.9529363, 17.3810745 48.9527324, 17.3809998 48.9526901, 17.3809223 48.9526501, 17.3808434 48.952613, 17.3807324 48.9525671, 17.3806688 48.9525404, 17.3806323 48.9525314, 17.3806007 48.9525269, 17.3805685 48.952525)",54;55,50,1,,,"['4.90', '3.75']"
1082831695,třída Masarykova,primary,True,False,16.911,"LINESTRING (17.3818623 48.9531707, 17.3818494 48.9531415, 17.3818508 48.9531111, 17.3818664 48.9530825, 17.3818948 48.9530584, 17.3819331 48.9530413)",54;55,50,1,,roundabout,5.5
978688798,třída Masarykova,primary,True,False,40.522999999999996,"LINESTRING (17.3821417 48.9531474, 17.3821471 48.9531823, 17.3821625 48.9532159, 17.3821816 48.9532411, 17.3822063 48.953264, 17.382313 48.9533317, 17.3824176 48.9534544)",55,50,1,,,4.6
978688831,třída Masarykova,primary,True,False,16.905,"LINESTRING (17.3821417 48.9531474, 17.3821261 48.953176, 17.3820977 48.9532, 17.3820594 48.9532172, 17.382015 48.9532257, 17.3819687 48.9532248)",54;55,50,1,,roundabout,5.5
978688831,třída Masarykova,primary,True,False,3.382,"LINESTRING (17.3821431 48.953117, 17.3821417 48.9531474)",54;55,50,1,,roundabout,5.5
"[978688800, 978688799]",Svatoplukova,primary,True,False,46.366,"LINESTRING (17.3819775 48.9530328, 17.3820174 48.953026, 17.3820555 48.9530156, 17.3820964 48.9529977, 17.3821434 48.9529731, 17.3821802 48.9529597, 17.3822201 48.9529509, 17.3823254 48.9529321, 17.3825729 48.9529092)",54,50,1,,,3.75
1082831694,třída Masarykova,primary,True,False,16.918,"LINESTRING (17.3819775 48.9530328, 17.3820238 48.9530337, 17.3820674 48.953044, 17.3821041 48.9530626, 17.3821301 48.9530877, 17.3821431 48.953117)",54;55,50,1,,roundabout,5.5
1082831690,třída Masarykova,primary,True,False,3.377,"LINESTRING (17.3819331 48.9530413, 17.3819775 48.9530328)",54;55,50,1,,roundabout,5.5
1082831693,třída Masarykova,primary,True,False,10.157,"LINESTRING (17.3819687 48.9532248, 17.3819251 48.9532145, 17.3818884 48.9531959, 17.3818623 48.9531707)",54;55,50,1,,roundabout,5.5
