osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,bridge,maxspeed,junction
30614852,Na Příhonech,tertiary,False,False,355.121,"LINESTRING (16.8887141 49.5881004, 16.8885891 49.5881628, 16.8883225 49.5882856, 16.8882707 49.5883127, 16.8882304 49.5883377, 16.8881783 49.5883751, 16.888087 49.588465, 16.8879989 49.5885583, 16.8873824 49.5891901, 16.8873428 49.5892322, 16.887299 49.5892734, 16.8869267 49.5895801, 16.8864546 49.5900059, 16.8863511 49.5900928, 16.8861742 49.5902312, 16.8861506 49.5902498, 16.8861163 49.5902793, 16.8859562 49.5904876, 16.8859363 49.5905174, 16.8859247 49.5905499, 16.885899 49.5906707)",36621,,,30,
30614852,Na Příhonech,tertiary,False,True,210.40499999999997,"LINESTRING (16.8887141 49.5881004, 16.88971 49.5874969, 16.889975 49.5872511, 16.8904356 49.5867966, 16.8906271 49.5866883)",36621,,,30,
38216655,Vodní,residential,False,False,247.096,"LINESTRING (16.8872212 49.5905171, 16.8872185 49.5907163, 16.8871941 49.5909566, 16.8871786 49.59111, 16.8870947 49.5912499, 16.8869308 49.5914079, 16.8862995 49.5916151, 16.8860318 49.5917575, 16.8856483 49.5920865, 16.8854914 49.5922018, 16.8854436 49.5922249)",,,,30,
38216655,Vodní,residential,False,True,179.052,"LINESTRING (16.8872212 49.5905171, 16.8872265 49.5901698, 16.8872784 49.5900377, 16.8873863 49.5899393, 16.8875861 49.5898279, 16.8883732 49.5895249, 16.8886783 49.5893861)",,,,30,
"[38216658, 203534214]",,residential,False,True,103.775,"LINESTRING (16.8872212 49.5905171, 16.8870282 49.5904933, 16.8865576 49.590437, 16.8864833 49.5904366, 16.8859528 49.5906625, 16.8859258 49.5906688, 16.885899 49.5906707)",,,yes,,
38216649,Cihelna I,residential,False,False,221.824,"LINESTRING (16.8963268 49.5870133, 16.8944646 49.5878301, 16.8940401 49.5879758, 16.8938001 49.5881396)",,,,,
203534221,Pod Cihelnou,residential,False,True,231.72400000000002,"LINESTRING (16.8963268 49.5870133, 16.8961914 49.5869667, 16.895785 49.5870662, 16.8953514 49.5871921, 16.8947056 49.5875112, 16.894105 49.5877045, 16.8936534 49.5878655, 16.8935408 49.5879334)",,,,,
203534224,,residential,False,True,94.392,"LINESTRING (16.8937 49.5869061, 16.8946453 49.5863187)",,,,,
592686866,Chmelnice,tertiary,False,False,148.73,"LINESTRING (16.8937 49.5869061, 16.893554 49.5871034, 16.8930286 49.587727, 16.8929377 49.587869, 16.8929057 49.5879429, 16.892855 49.5881175)",37349,,,,
203534224,,residential,False,False,94.392,"LINESTRING (16.8946453 49.5863187, 16.8937 49.5869061)",,,,,
203534238,Zádvoří,residential,False,False,38.137,"LINESTRING (16.8944574 49.5897417, 16.8943821 49.5898238, 16.8943713 49.5898633, 16.8943663 49.5898979, 16.8943536 49.5900076, 16.8944281 49.5900474)",,,,,
262940228,Zádvoří,secondary,False,False,172.13099999999997,"LINESTRING (16.8944574 49.5897417, 16.894273 49.5896651, 16.8939414 49.5895292, 16.8938522 49.589496, 16.8937845 49.589478, 16.8937129 49.5894683, 16.8936562 49.5894667, 16.8935996 49.5894701, 16.8935359 49.5894801, 16.8934754 49.589499, 16.8934345 49.5895229, 16.8933919 49.5895511, 16.8933223 49.5896111, 16.8930267 49.5899393, 16.8929926 49.5899837, 16.8929629 49.5900268, 16.8929355 49.5900709, 16.8929031 49.5901171, 16.8928666 49.5901502, 16.8928297 49.5901729, 16.8927878 49.5901888)",366,,,,
262940228,Zádvoří,secondary,False,True,60.50300000000001,"LINESTRING (16.8944574 49.5897417, 16.8948625 49.5898952, 16.8949405 49.5899218, 16.8950396 49.589947, 16.8951236 49.5899624, 16.8952099 49.5899744)",366,,,,
203534238,Zádvoří,residential,False,True,38.137,"LINESTRING (16.8944281 49.5900474, 16.8943536 49.5900076, 16.8943663 49.5898979, 16.8943713 49.5898633, 16.8943821 49.5898238, 16.8944574 49.5897417)",,,,,
289656221,Ovčírna,residential,False,False,29.582,"LINESTRING (16.8935408 49.5879334, 16.8938001 49.5881396)",,,,,
203534221,Pod Cihelnou,residential,False,False,231.724,"LINESTRING (16.8935408 49.5879334, 16.8936534 49.5878655, 16.894105 49.5877045, 16.8947056 49.5875112, 16.8953514 49.5871921, 16.895785 49.5870662, 16.8961914 49.5869667, 16.8963268 49.5870133)",,,,,
203534221,Pod Cihelnou,residential,False,True,54.445,"LINESTRING (16.8935408 49.5879334, 16.8933413 49.5880022, 16.8930443 49.5880351, 16.892855 49.5881175)",,,,,
292655669,,unclassified,False,True,27.588,"LINESTRING (16.8859204 49.5940982, 16.8855389 49.5941183)",,,,,
313834603,,residential,False,False,48.094,"LINESTRING (16.8900182 49.5883248, 16.8895114 49.5886061)",,,,,
313834558,Vodní,residential,False,False,80.406,"LINESTRING (16.8895114 49.5886061, 16.8887141 49.5881004)",,,,,
313834603,,residential,False,False,26.572,"LINESTRING (16.8895114 49.5886061, 16.8892226 49.5887546)",,,,,
313834603,,residential,False,True,48.094,"LINESTRING (16.8895114 49.5886061, 16.8900182 49.5883248)",,,,,
"[1117816224, 203534205, 313834558]",Vodní,residential,False,True,15.561,"LINESTRING (16.8895114 49.5886061, 16.8895636 49.5886387, 16.8896227 49.5886791, 16.8896633 49.5887055)",,,yes,,
313834603,,residential,False,True,26.572,"LINESTRING (16.8892226 49.5887546, 16.8895114 49.5886061)",,,,,
512624926,,residential,False,True,68.577,"LINESTRING (16.8827234 49.5901997, 16.8830131 49.5904562, 16.8832777 49.5907009)",,,,,
257764078,Jiráskova,tertiary,False,True,19.494,"LINESTRING (16.8832777 49.5907009, 16.8835365 49.5907518)",36620,,,,
512624926,,residential,False,False,68.577,"LINESTRING (16.8832777 49.5907009, 16.8830131 49.5904562, 16.8827234 49.5901997)",,,,,
203534077,Tyršova,residential,False,True,18.345,"LINESTRING (16.888842 49.5939275, 16.8890135 49.5940494)",,,,,
203534077,Tyršova,residential,False,False,86.739,"LINESTRING (16.888842 49.5939275, 16.8887794 49.593883, 16.8883133 49.5935063, 16.8882251 49.5934388, 16.8880731 49.5933277)",,,,,
545744588,,residential,False,False,41.936,"LINESTRING (16.888842 49.5939275, 16.8891232 49.5937657, 16.8891849 49.5937631, 16.889301 49.5938183)",,,,,
6170012,9. května,unclassified,False,False,421.22400000000005,"LINESTRING (16.892283 49.5902057, 16.8924139 49.5914569, 16.8924359 49.5918333, 16.8923934 49.5920407, 16.8923294 49.5921387, 16.8922147 49.5922454, 16.8919345 49.5924447, 16.8904975 49.5934367, 16.8904367 49.5935078)",,,,,
9587815,Chmelnice,secondary,False,False,144.248,"LINESTRING (16.892283 49.5902057, 16.8922738 49.5901317, 16.8922969 49.5899958, 16.8923973 49.589576, 16.8924958 49.5893377, 16.8926383 49.5891489, 16.8927989 49.5889728)",373,,,,
289656264,Švehlova,secondary,False,False,57.760999999999996,"LINESTRING (16.892283 49.5902057, 16.8921834 49.5902149, 16.8921236 49.5902225, 16.8920694 49.590231, 16.8916427 49.5903112, 16.891508 49.5903353)",366,,,,
302511576,Zádvoří,secondary,False,True,37.034,"LINESTRING (16.892283 49.5902057, 16.8923485 49.5902071, 16.8924284 49.5902146, 16.8925248 49.5902206, 16.8925917 49.5902219, 16.8926439 49.5902185, 16.8927099 49.5902078, 16.8927878 49.5901888)",366,,,,
262940230,Vrchlického,secondary,True,False,81.904,"LINESTRING (16.8889865 49.59171, 16.889018 49.5916908, 16.8890487 49.5916639, 16.8892142 49.5914962, 16.8893376 49.591382, 16.8893974 49.5913183, 16.889452 49.5912527, 16.8894957 49.5911955, 16.8895137 49.5911597, 16.8895483 49.5910767)",366,,,,
6170008,,unclassified,False,True,98.0,"LINESTRING (16.891508 49.5903353, 16.8915214 49.5902867, 16.8915799 49.5900365, 16.8911934 49.5899157, 16.8907422 49.5899857)",,,,,
289656264,Švehlova,secondary,False,False,12.026,"LINESTRING (16.891508 49.5903353, 16.8914344 49.5903509, 16.8913972 49.5903621, 16.8913555 49.590378)",366,,,,
289656264,Švehlova,secondary,False,True,57.761,"LINESTRING (16.891508 49.5903353, 16.8916427 49.5903112, 16.8920694 49.590231, 16.8921236 49.5902225, 16.8921834 49.5902149, 16.892283 49.5902057)",366,,,,
225132442,Jiráskova,tertiary,False,False,5.952,"LINESTRING (16.8849521 49.5913921, 16.8849395 49.5913392)",36620,,,,
"[122146314, 122146315, 30614852]",Na Příhonech,tertiary,False,True,118.06000000000002,"LINESTRING (16.8849521 49.5913921, 16.8850864 49.5913748, 16.8852109 49.5913554, 16.8853271 49.5913321, 16.8854145 49.5913115, 16.8854645 49.5912993, 16.8855098 49.5912851, 16.8855608 49.5912615, 16.8856277 49.5912177, 16.8856594 49.5911893, 16.8856957 49.5911486, 16.8857725 49.591035, 16.8858143 49.5909682, 16.8858351 49.5909243, 16.8858519 49.5908803, 16.8858663 49.5908315, 16.885899 49.5906707)",36621,,yes,30,
"[9816656, 687803954, 257764076, 257764077]",Jiráskova,tertiary,False,True,100.52999999999999,"LINESTRING (16.8849521 49.5913921, 16.8849886 49.5915296, 16.8850394 49.5916985, 16.8850632 49.5917601, 16.8850871 49.5918122, 16.8851154 49.5918624, 16.8851451 49.5919064, 16.8851712 49.5919396, 16.8852058 49.5919846, 16.8852629 49.5920489, 16.8854165 49.5921998, 16.8854436 49.5922249)",36620,,yes,,
225132442,Jiráskova,tertiary,False,True,5.952,"LINESTRING (16.8849395 49.5913392, 16.8849521 49.5913921)",36620,,,,
38216633,,residential,False,False,147.323,"LINESTRING (16.8849395 49.5913392, 16.8848114 49.5913448, 16.8846899 49.5913485, 16.8846167 49.5913554, 16.8845601 49.5913653, 16.8844883 49.5913854, 16.8844302 49.5914102, 16.8842974 49.5914885, 16.8841804 49.591572, 16.8835163 49.5921885)",,,,,
"[225132442, 225132445]",Jiráskova,tertiary,False,False,126.00399999999999,"LINESTRING (16.8849395 49.5913392, 16.8849171 49.5912645, 16.8848889 49.5912173, 16.8848566 49.5911858, 16.884803 49.5911516, 16.8844719 49.5910112, 16.8842597 49.5909344, 16.8840791 49.5908714, 16.8837655 49.5907855, 16.8835365 49.5907518)",36620,,,,
