osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,junction
515440012,K. Vystrčila,secondary,False,False,124.909,"LINESTRING (17.8793873 49.087407, 17.8802666 49.0877068, 17.8803778 49.0877448, 17.8805321 49.087802, 17.8806696 49.0878577, 17.8808858 49.0879517)",494,,,
271070292,Osvobození,secondary,False,True,160.434,"LINESTRING (17.8796373 49.0869627, 17.8797213 49.0869287, 17.8797931 49.0868938, 17.8798713 49.0868523, 17.8799468 49.0868115, 17.8801716 49.0866808, 17.8803862 49.0865525, 17.8805909 49.0864228, 17.8807426 49.0863222, 17.8808518 49.0862404, 17.8808861 49.0862147, 17.8809818 49.0861391, 17.8810591 49.0860738, 17.8811871 49.0859484)",493,50,,
342339788,Osvobození,secondary,True,False,37.69,"LINESTRING (17.8796373 49.0869627, 17.8795529 49.0870066, 17.8794925 49.0870358, 17.8793933 49.0870752, 17.8793421 49.0870976, 17.8793047 49.0871191, 17.879234 49.087172)",493,50,,
"[417291880, 198851027]",Žižkovská,residential,False,True,387.56100000000004,"LINESTRING (17.8695489 49.0845346, 17.8699383 49.0849101, 17.8700041 49.0849736, 17.8705291 49.0857035, 17.8710096 49.0865534, 17.8714158 49.0869524, 17.8718863 49.087293, 17.8722132 49.0875071)",,,,
199125904,Ševcovská,residential,False,True,63.644,"LINESTRING (17.8731111 49.0931132, 17.8722839 49.0929283)",,,,
199125904,Ševcovská,residential,False,False,63.644,"LINESTRING (17.8722839 49.0929283, 17.8731111 49.0931132)",,,,
"[396347156, 396347157, 36932015]",Jasmínová,residential,False,False,141.05700000000002,"LINESTRING (17.8722839 49.0929283, 17.8723344 49.0927135, 17.8723373 49.0926549, 17.8723034 49.0926093, 17.8722371 49.0925726, 17.871928 49.0924514, 17.8713912 49.09216, 17.8713591 49.0921478, 17.8711909 49.0920966, 17.8711256 49.0920777)",,,yes,
199125905,Krátká,residential,False,True,89.11,"LINESTRING (17.87454 49.0926585, 17.8744083 49.0926839, 17.874305 49.0926902, 17.8742245 49.0926832, 17.8741455 49.0926579, 17.8735088 49.0923262)",,,,
396275459,Komenského,tertiary,False,False,29.612000000000002,"LINESTRING (17.87454 49.0926585, 17.8746089 49.0927731, 17.874703 49.0929023)",4932,50,,
396275459,Komenského,tertiary,False,True,89.719,"LINESTRING (17.87454 49.0926585, 17.874482 49.0925531, 17.8744222 49.092435, 17.8743832 49.092342, 17.8743403 49.092214, 17.8742427 49.0918771)",4932,50,,
36931991,K Nábřeží,residential,False,False,66.74000000000001,"LINESTRING (17.8773693 49.0877952, 17.8773684 49.0877682, 17.877364 49.0877506, 17.8773544 49.0877353, 17.8773437 49.0877223, 17.8773074 49.0876945, 17.8767942 49.0873414)",,,,
199125927,Středová,residential,False,True,79.86200000000001,"LINESTRING (17.8773693 49.0877952, 17.8773308 49.0877999, 17.8772945 49.0878077, 17.8772726 49.0878174, 17.8772443 49.0878319, 17.8769134 49.0880319, 17.8767709 49.0881035, 17.8766453 49.0881638, 17.8765966 49.0881839, 17.8765602 49.0881934, 17.8765224 49.0882005, 17.8764876 49.0882041)",,,,
1214739421,K Nábřeží,residential,False,True,40.721999999999994,"LINESTRING (17.8773693 49.0877952, 17.8774032 49.0877968, 17.8774289 49.087802, 17.8774531 49.0878091, 17.8774914 49.0878259, 17.8775208 49.0878444, 17.8776729 49.0879536, 17.8777707 49.0880359)",,,,
199125927,Středová,residential,False,False,79.862,"LINESTRING (17.8764876 49.0882041, 17.8765224 49.0882005, 17.8765602 49.0881934, 17.8765966 49.0881839, 17.8766453 49.0881638, 17.8767709 49.0881035, 17.8769134 49.0880319, 17.8772443 49.0878319, 17.8772726 49.0878174, 17.8772945 49.0878077, 17.8773308 49.0877999, 17.8773693 49.0877952)",,,,
1076860254,Dlouhá,residential,False,False,40.836,"LINESTRING (17.8811491 49.087652, 17.8816406 49.0878288)",,,,
36931978,Dlouhá,residential,False,True,38.448,"LINESTRING (17.8811491 49.087652, 17.881038 49.0877811, 17.8808858 49.0879517)",,,,
1076860254,Dlouhá,residential,False,True,40.836,"LINESTRING (17.8816406 49.0878288, 17.8811491 49.087652)",,,,
342339793,Osvobození,secondary,True,False,37.838,"LINESTRING (17.8791412 49.0870624, 17.8791681 49.0870538, 17.8791995 49.0870459, 17.8793571 49.0870196, 17.8794617 49.0869983, 17.8795354 49.0869825, 17.8796373 49.0869627)",493,50,,
416921380,,secondary,True,False,14.478000000000002,"LINESTRING (17.8791412 49.0870624, 17.8791888 49.0870909, 17.8792141 49.0871153, 17.8792269 49.0871391, 17.879234 49.087172)",493,50,,roundabout
357426239,Úvoz,residential,False,True,48.635,"LINESTRING (17.8764209 49.0849698, 17.8769396 49.0846943)",,,,
357426222,Mladotická,residential,False,False,71.888,"LINESTRING (17.8753107 49.0865372, 17.8746592 49.0860515)",,,,
36931988,Mladotická,residential,False,False,215.28500000000003,"LINESTRING (17.8753107 49.0865372, 17.8749325 49.0868162, 17.8740635 49.0874202, 17.8734763 49.0878283, 17.8734367 49.0879191, 17.8734416 49.087997)",,,,
36931988,Mladotická,residential,False,True,159.19,"LINESTRING (17.8753107 49.0865372, 17.8762253 49.0858625, 17.8768307 49.0855117)",,,,
357426222,Mladotická,residential,False,True,71.888,"LINESTRING (17.8746592 49.0860515, 17.8753107 49.0865372)",,,,
357426239,Úvoz,residential,False,False,48.635,"LINESTRING (17.8769396 49.0846943, 17.8764209 49.0849698)",,,,
357426239,Úvoz,residential,False,True,62.977,"LINESTRING (17.8769396 49.0846943, 17.8775577 49.0850904)",,,,
680724664,,residential,False,True,81.626,"LINESTRING (17.8753376 49.0919377, 17.8751337 49.0918838, 17.8750566 49.0918681, 17.8749574 49.0918525, 17.8748431 49.0918439, 17.8746727 49.0918463, 17.8743052 49.091869, 17.8742427 49.0918771)",,,,
396275459,Komenského,tertiary,False,True,18.038,"LINESTRING (17.8742427 49.0918771, 17.8741959 49.0917178)",4932,50,,
396275459,Komenského,tertiary,False,False,89.719,"LINESTRING (17.8742427 49.0918771, 17.8743403 49.092214, 17.8743832 49.092342, 17.8744222 49.092435, 17.874482 49.0925531, 17.87454 49.0926585)",4932,50,,
680724664,,residential,False,False,81.626,"LINESTRING (17.8742427 49.0918771, 17.8743052 49.091869, 17.8746727 49.0918463, 17.8748431 49.0918439, 17.8749574 49.0918525, 17.8750566 49.0918681, 17.8751337 49.0918838, 17.8753376 49.0919377)",,,,
36932014,K Parku,residential,False,False,119.43200000000002,"LINESTRING (17.8713104 49.0910128, 17.8712164 49.0913759, 17.8711759 49.0919175, 17.8711256 49.0920777)",,50,,
36932014,K Parku,residential,False,True,23.3,"LINESTRING (17.8713104 49.0910128, 17.8713419 49.0908912, 17.8713639 49.0908062)",,50,,
1003403270,,residential,False,False,34.056,"LINESTRING (17.8713104 49.0910128, 17.8712123 49.0909839, 17.8711919 49.0909147, 17.8712692 49.0908295, 17.8713639 49.0908062)",,50,,
36932014,K Parku,residential,False,False,23.3,"LINESTRING (17.8713639 49.0908062, 17.8713419 49.0908912, 17.8713104 49.0910128)",,50,,
1003403270,,residential,False,True,34.056,"LINESTRING (17.8713639 49.0908062, 17.8712692 49.0908295, 17.8711919 49.0909147, 17.8712123 49.0909839, 17.8713104 49.0910128)",,50,,
"[949831528, 36932014]",K Parku,residential,False,True,152.56500000000003,"LINESTRING (17.8713639 49.0908062, 17.8714314 49.0905458, 17.8715471 49.0902934, 17.871603 49.0902199, 17.8716658 49.0901621, 17.8718862 49.0899639, 17.8719426 49.0899099, 17.8719926 49.0898483, 17.8720233 49.0897992, 17.8720427 49.0897584, 17.8720498 49.0897268, 17.872052 49.0897063, 17.8720536 49.0896877, 17.8720537 49.0896422, 17.8720484 49.0895437)",,50,,
199125919,Mladotické nábřeží,residential,False,True,81.074,"LINESTRING (17.8786082 49.0868127, 17.8785236 49.0869082, 17.878506 49.0869325, 17.878139 49.0874733)",,,,
396347152,Horní náměstí,residential,False,False,115.47500000000001,"LINESTRING (17.8747047 49.0884826, 17.874652 49.0884244, 17.8746397 49.0884037, 17.8746382 49.0883871, 17.8746409 49.0883705, 17.8746522 49.0883534, 17.874684 49.0883297, 17.8748577 49.0882265, 17.8750737 49.0880848, 17.8752707 49.0879608, 17.8754968 49.0878262, 17.8755993 49.0877728, 17.8756422 49.0877636, 17.8756678 49.0877657)",,,,
"[417006846, 1270930967]","['Horní náměstí', 'Staroměstská']",residential,False,"[False, True]",15.84,"LINESTRING (17.8747047 49.0884826, 17.8746503 49.0884817, 17.874488 49.0884711)",,,,
417006846,Horní náměstí,residential,False,True,8.802,"LINESTRING (17.8747047 49.0884826, 17.8747317 49.0884827, 17.8747795 49.088481, 17.8748255 49.0884815)",,,,
36931987,Staroměstská,residential,False,True,102.441,"LINESTRING (17.874488 49.0884711, 17.8743756 49.0884619, 17.8742017 49.088442, 17.8740112 49.0884154, 17.8738081 49.0883797, 17.8735952 49.088263, 17.8734416 49.087997)",,,,
199125931,Tržní,residential,True,False,124.599,"LINESTRING (17.874488 49.0884711, 17.8744737 49.088483, 17.874456 49.0884926, 17.8744391 49.0884977, 17.8744104 49.0885017, 17.8736397 49.0885322, 17.873511 49.0885614, 17.8734104 49.0886323, 17.87338 49.0886659, 17.8733543 49.0887023, 17.8733194 49.0887598, 17.8732966 49.0888113, 17.8732664 49.088895, 17.8732434 49.0889566, 17.8732221 49.0889752)",,,,
"[417006846, 1270930967]","['Horní náměstí', 'Staroměstská']",residential,False,"[False, True]",15.84,"LINESTRING (17.874488 49.0884711, 17.8746503 49.0884817, 17.8747047 49.0884826)",,,,
