osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,access
50443534,,residential,,,False,True,175.56899999999996,"LINESTRING (18.3757521 49.8650296, 18.3757532 49.8652702, 18.3756953 49.8655018, 18.375778 49.8656747, 18.3758363 49.8657244, 18.3759693 49.8659492, 18.3760185 49.8660336, 18.3761508 49.8662607, 18.376248 49.8664275, 18.3762811 49.8664843, 18.3763075 49.8665295)",,U Pošty,
40629291,470,secondary,40,,False,False,255.649,"LINESTRING (18.3763075 49.8665295, 18.3759792 49.866675, 18.37587 49.8667233, 18.3752261 49.8670083, 18.3749084 49.8671213, 18.374433 49.8672509, 18.3739059 49.8673451, 18.3733937 49.8674258, 18.3731058 49.8674839)",2,Orlovská,
40629291,470,secondary,40,,False,True,44.905,"LINESTRING (18.3763075 49.8665295, 18.3763969 49.8664858, 18.3766808 49.8663511, 18.3768048 49.8662841)",2,Orlovská,
50443534,,residential,,,False,False,175.569,"LINESTRING (18.3763075 49.8665295, 18.3762811 49.8664843, 18.376248 49.8664275, 18.3761508 49.8662607, 18.3760185 49.8660336, 18.3759693 49.8659492, 18.3758363 49.8657244, 18.375778 49.8656747, 18.3756953 49.8655018, 18.3757532 49.8652702, 18.3757521 49.8650296)",,U Pošty,
9623244,470,secondary,40,,False,True,11.49,"LINESTRING (18.3799169 49.8655058, 18.3797574 49.8655162)",2,Orlovská,
9623244,470,secondary,40,,False,False,146.35000000000002,"LINESTRING (18.3799169 49.8655058, 18.380558 49.8654809, 18.380717 49.8654616, 18.3808857 49.8654385, 18.3810507 49.8654135, 18.3812138 49.8653809, 18.3818954 49.8652215)",2,Orlovská,
49207747,,residential,,,False,False,456.038,"LINESTRING (18.3799169 49.8655058, 18.3799471 49.8655556, 18.3799992 49.8656842, 18.3801339 49.8658763, 18.3806945 49.8665351, 18.3807508 49.8666014, 18.3812072 49.8670882, 18.3816363 49.8674444, 18.3823937 49.8681419, 18.3833514 49.8689362)",,Požární,
49207760,,residential,,,False,True,152.162,"LINESTRING (18.3813423 49.8640409, 18.3814402 49.8640784, 18.3815871 49.8641252, 18.3819838 49.8643242, 18.3822054 49.8644413, 18.3823035 49.8645306, 18.3823715 49.8646098, 18.3824717 49.8647866, 18.3825815 49.8650704)",,Klempířská,
9623244,470,secondary,40,,False,True,52.025,"LINESTRING (18.3825815 49.8650704, 18.3824841 49.8650838, 18.3823711 49.8651102, 18.3818954 49.8652215)",2,Orlovská,
49207760,,residential,,,False,False,152.162,"LINESTRING (18.3825815 49.8650704, 18.3824717 49.8647866, 18.3823715 49.8646098, 18.3823035 49.8645306, 18.3822054 49.8644413, 18.3819838 49.8643242, 18.3815871 49.8641252, 18.3814402 49.8640784, 18.3813423 49.8640409)",,Klempířská,
9623244,470,secondary,40,,False,False,52.025,"LINESTRING (18.3818954 49.8652215, 18.3823711 49.8651102, 18.3824841 49.8650838, 18.3825815 49.8650704)",2,Orlovská,
9623244,470,secondary,40,,False,True,146.35,"LINESTRING (18.3818954 49.8652215, 18.3812138 49.8653809, 18.3810507 49.8654135, 18.3808857 49.8654385, 18.380717 49.8654616, 18.380558 49.8654809, 18.3799169 49.8655058)",2,Orlovská,
49207762,,residential,,,False,False,123.839,"LINESTRING (18.3818954 49.8652215, 18.3816703 49.8648841, 18.3815479 49.8648599, 18.3805874 49.8650996)",,Osadní,
49207762,,residential,,,False,True,123.839,"LINESTRING (18.3805874 49.8650996, 18.3815479 49.8648599, 18.3816703 49.8648841, 18.3818954 49.8652215)",,Osadní,
49207747,,residential,,,False,True,456.03799999999995,"LINESTRING (18.3833514 49.8689362, 18.3823937 49.8681419, 18.3816363 49.8674444, 18.3812072 49.8670882, 18.3807508 49.8666014, 18.3806945 49.8665351, 18.3801339 49.8658763, 18.3799992 49.8656842, 18.3799471 49.8655556, 18.3799169 49.8655058)",,Požární,
53098022,,residential,,,False,False,51.954,"LINESTRING (18.3769291 49.8674234, 18.3770376 49.8673811, 18.3774538 49.8672033, 18.3775371 49.8671691)",,Středová,
51893210,,residential,,,False,True,296.489,"LINESTRING (18.370523 49.865201, 18.370816 49.8651139, 18.3709594 49.8650782, 18.3716776 49.8650084, 18.3718998 49.8649686, 18.3723628 49.8649382, 18.3730696 49.8648458, 18.3732488 49.8648673, 18.3732786 49.8648709, 18.3735469 49.8649858, 18.3738235 49.8650214, 18.3742148 49.8649462, 18.3742959 49.864899, 18.3744311 49.8648202)",,Garážní,
36934114,,residential,,,False,False,151.38500000000002,"LINESTRING (18.3694433 49.8663145, 18.3697087 49.8663777, 18.3697812 49.8664399, 18.3702524 49.8674509, 18.3702738 49.8674944)",,Krátká,
