osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed,junction,bridge
36901537,False,E. Krásnohorské,residential,True,89.85300000000001,"LINESTRING (16.6074859 49.9133692, 16.6072759 49.9134831, 16.6068498 49.9136642, 16.6064302 49.9138002)",,,,,
36901538,False,,residential,False,41.897,"LINESTRING (16.6064302 49.9138002, 16.6067778 49.9141033)",,,,,
36901537,False,E. Krásnohorské,residential,False,89.85300000000001,"LINESTRING (16.6064302 49.9138002, 16.6068498 49.9136642, 16.6072759 49.9134831, 16.6074859 49.9133692)",,,,,
36901537,False,E. Krásnohorské,residential,True,115.94900000000001,"LINESTRING (16.6064302 49.9138002, 16.6057253 49.9139883, 16.6053338 49.9140483, 16.6048803 49.9140603)",,,,,
244624948,True,nám. J. M. Marků,residential,False,84.581,"LINESTRING (16.6117527 49.9125507, 16.6116647 49.9125507, 16.6109788 49.9121826, 16.6107949 49.9121314)",,,,,
265649407,False,Školní,residential,True,21.532,"LINESTRING (16.6117527 49.9125507, 16.6117833 49.9126506, 16.6117852 49.9126568, 16.6117962 49.9126929, 16.6118502 49.912727)",,,,,
64226432,False,Hradební,residential,False,135.987,"LINESTRING (16.6120123 49.9107653, 16.6121468 49.9108031, 16.6122344 49.9108462, 16.6128703 49.9111134, 16.6135361 49.9114867)",,,,,
64226432,False,Hradební,residential,True,191.01600000000002,"LINESTRING (16.6120123 49.9107653, 16.6112941 49.9105703, 16.6109325 49.9105783, 16.6108475 49.910604, 16.6103271 49.9108072, 16.6100543 49.9109247, 16.6097014 49.9111488)",,,,,
"[79430303, 52429741, 79430319]",False,Dvořákova,secondary,False,205.163,"LINESTRING (16.6079818 49.9103771, 16.607784 49.9104244, 16.607409 49.910514, 16.6070229 49.9106034, 16.6067094 49.9106777, 16.606074 49.910834, 16.6053299 49.9110702)",315,,50,,yes
413353450,True,Nádražní,primary,False,23.817,"LINESTRING (16.6079818 49.9103771, 16.6079673 49.9103338, 16.6079714 49.9102995, 16.6079863 49.9102584, 16.6080175 49.9102271, 16.6080852 49.9101918)",43,,50,roundabout,
52429754,False,Nádražní,tertiary,False,62.611000000000004,"LINESTRING (16.6083281 49.9104294, 16.608441 49.9104831, 16.6088143 49.9106607, 16.6088713 49.9106917, 16.6090204 49.9107729)",31514,,,,
413353450,True,Nádražní,primary,False,28.648000000000003,"LINESTRING (16.6083281 49.9104294, 16.6082742 49.9104481, 16.6082039 49.9104562, 16.6081274 49.9104528, 16.6080602 49.9104319, 16.6080187 49.9104075, 16.6079818 49.9103771)",43,,50,roundabout,
61570847,True,Sadová,residential,False,65.216,"LINESTRING (16.6049345 49.9145447, 16.6052844 49.9150862)",,,,,
228389541,False,T. G. Masaryka,tertiary,True,80.825,"LINESTRING (16.6049345 49.9145447, 16.6060249 49.9143567)",31514,,,,
61591072,False,,residential,False,9.559,"LINESTRING (16.6052844 49.9150862, 16.6054008 49.9151283)",,,,,
406206232,False,T. G. Masaryka,tertiary,False,20.477,"LINESTRING (16.6069843 49.9139759, 16.6067778 49.9141033)",31514,,,,
61744186,False,T. G. Masaryka,residential,False,72.34400000000001,"LINESTRING (16.6069843 49.9139759, 16.6071303 49.9140728, 16.6076488 49.9137397, 16.6076915 49.9137054)",,,,,
406206232,False,T. G. Masaryka,tertiary,True,53.314,"LINESTRING (16.6069843 49.9139759, 16.6073729 49.9137434, 16.6074882 49.9136272)",31514,,,,
36901514,False,Wolkerova,residential,False,280.22,"LINESTRING (16.6076915 49.9137054, 16.60778 49.9137095, 16.6090561 49.9145859, 16.6092032 49.9147174, 16.6093587 49.9148564, 16.6095539 49.9151254, 16.6096148 49.915238, 16.6097805 49.9157388)",,,,,
36901514,False,Wolkerova,residential,True,16.957,"LINESTRING (16.6076915 49.9137054, 16.6075467 49.9136489, 16.6074882 49.9136272)",,,,,
61744186,False,T. G. Masaryka,residential,True,72.344,"LINESTRING (16.6076915 49.9137054, 16.6076488 49.9137397, 16.6071303 49.9140728, 16.6069843 49.9139759)",,,,,
"[421757169, 407686357]",False,T. G. Masaryka,tertiary,False,81.337,"LINESTRING (16.608112 49.9125446, 16.6080126 49.9127854, 16.6077471 49.9132364)",31514,,,,
"[421757169, 228389540]",False,T. G. Masaryka,tertiary,True,88.28,"LINESTRING (16.608112 49.9125446, 16.608204 49.9122098, 16.6082328 49.9121109, 16.6082914 49.9119923, 16.6084101 49.9117766)",31514,,,,
64302293,True,T. G. Masaryka,residential,False,16.459,"LINESTRING (16.6060977 49.9144971, 16.6060249 49.9143567)",,,,,
"[315154400, 315229520]",True,Pivovarské náměstí,residential,False,155.17600000000002,"LINESTRING (16.6092039 49.9123434, 16.6096016 49.9126674, 16.6096454 49.9127069, 16.6097775 49.9128242, 16.609653 49.9129209, 16.6095995 49.912922, 16.608875 49.9125791, 16.6088573 49.9125304)",,,,,
64309430,True,Pivovarské náměstí,residential,False,53.39,"LINESTRING (16.6088573 49.9125304, 16.608112 49.9125446)",,,,,
315154400,True,Pivovarské náměstí,residential,False,33.251999999999995,"LINESTRING (16.6088573 49.9125304, 16.6088928 49.9124766, 16.60912 49.912378, 16.6092039 49.9123434)",,,,,
36901488,True,Purkyňova,residential,False,54.283,"LINESTRING (16.6099807 49.9118152, 16.6095324 49.9116097, 16.6094578 49.9114848)",,,,,
65493100,False,,residential,True,86.685,"LINESTRING (16.6084101 49.9117766, 16.6072382 49.9115811)",,,,,
64226431,False,T. G. Masaryka,tertiary,True,81.179,"LINESTRING (16.6084101 49.9117766, 16.6084413 49.9116975, 16.608515 49.9115169, 16.6087768 49.9111824, 16.6088377 49.9111046)",31514,,,,
64309427,True,Pivovarská,residential,False,84.975,"LINESTRING (16.6084101 49.9117766, 16.6086111 49.9118963, 16.6092039 49.9123434)",,,,,
"[421757169, 228389540]",False,T. G. Masaryka,tertiary,False,88.28,"LINESTRING (16.6084101 49.9117766, 16.6082914 49.9119923, 16.6082328 49.9121109, 16.608204 49.9122098, 16.608112 49.9125446)",31514,,,,
36901486,False,28. října,residential,False,78.641,"LINESTRING (16.6142502 49.9127791, 16.6138864 49.9126435, 16.6133604 49.9123681)",,,,,
64311197,False,28. října,residential,False,65.04299999999999,"LINESTRING (16.6142502 49.9127791, 16.6141239 49.9128074, 16.6138947 49.9129798, 16.6138277 49.9129962, 16.6136221 49.913004, 16.6135733 49.9130058, 16.6134869 49.9129793)",,,,,
1014002815,False,28. října,residential,True,34.29,"LINESTRING (16.6142502 49.9127791, 16.6143586 49.9128195, 16.614689 49.9129007)",,,,,
305705011,False,nám. A. Jiráska,residential,False,43.994,"LINESTRING (16.6128728 49.9127911, 16.612469 49.9130893)",,,,,
305705011,False,nám. A. Jiráska,residential,True,48.698,"LINESTRING (16.6128728 49.9127911, 16.6134869 49.9129793)",,,,,
64777133,False,Strážní,residential,False,58.599,"LINESTRING (16.6128728 49.9127911, 16.6129827 49.9126856, 16.6133604 49.9123681)",,,,,
"[64311192, 79430284]",True,"['B. Němcové', 'Na Valech']",residential,False,318.98199999999997,"LINESTRING (16.6118502 49.912727, 16.6118242 49.9127632, 16.6112949 49.9131819, 16.6105072 49.9128245, 16.6099302 49.9124909, 16.6099059 49.9124757, 16.6096635 49.9122735, 16.6092787 49.911777, 16.6092638 49.9117455, 16.6092577 49.9116746, 16.6093689 49.9115354, 16.6094578 49.9114848)",,,,,
265649407,False,Školní,residential,False,21.532,"LINESTRING (16.6118502 49.912727, 16.6117962 49.9126929, 16.6117852 49.9126568, 16.6117833 49.9126506, 16.6117527 49.9125507)",,,,,
305705011,False,nám. A. Jiráska,residential,True,43.994,"LINESTRING (16.612469 49.9130893, 16.6128728 49.9127911)",,,,,
305705012,True,Školní,residential,False,59.935,"LINESTRING (16.612469 49.9130893, 16.6124461 49.913071, 16.6123215 49.912992, 16.6118502 49.912727)",,,,,
36901484,False,Mánesova,residential,True,11.922,"LINESTRING (16.6076132 49.9134383, 16.6074859 49.9133692)",,,,,
406206232,False,T. G. Masaryka,tertiary,False,22.832,"LINESTRING (16.6076132 49.9134383, 16.6074882 49.9136272)",31514,,,,
406206232,False,T. G. Masaryka,tertiary,True,24.412,"LINESTRING (16.6076132 49.9134383, 16.6077471 49.9132364)",31514,,,,
850400013,True,S. Čecha,residential,False,53.818,"LINESTRING (16.6132601 49.9116827, 16.6127683 49.9120487)",,,,,
64777139,False,Strážní,residential,True,52.61600000000001,"LINESTRING (16.6132601 49.9116827, 16.6134072 49.911775, 16.613663 49.9119355, 16.6137864 49.9120129)",,,,,
36901478,True,5. května,residential,False,29.517,"LINESTRING (16.6113029 49.9099136, 16.6114882 49.9098348, 16.6115941 49.9097331)",,,,,
1014002814,False,Strážní,residential,True,49.886,"LINESTRING (16.6137864 49.9120129, 16.6133431 49.912359)",,,,,
64777139,False,Strážní,residential,False,52.61600000000001,"LINESTRING (16.6137864 49.9120129, 16.613663 49.9119355, 16.6134072 49.911775, 16.6132601 49.9116827)",,,,,
64777226,False,Strážní,residential,False,28.394000000000002,"LINESTRING (16.6137864 49.9120129, 16.6138519 49.9119702, 16.6140211 49.9118598, 16.614065 49.9118312)",,,,,
36901486,False,28. října,residential,True,1.6,"LINESTRING (16.6133431 49.912359, 16.6133604 49.9123681)",,,,,
1014002813,False,28. října,residential,False,53.708,"LINESTRING (16.6133431 49.912359, 16.6127683 49.9120487)",,,,,
1014002814,False,Strážní,residential,False,49.886,"LINESTRING (16.6133431 49.912359, 16.6137864 49.9120129)",,,,,
36901486,False,28. října,residential,False,1.6,"LINESTRING (16.6133604 49.9123681, 16.6133431 49.912359)",,,,,
36901486,False,28. října,residential,True,78.641,"LINESTRING (16.6133604 49.9123681, 16.6138864 49.9126435, 16.6142502 49.9127791)",,,,,
64777133,False,Strážní,residential,True,58.599,"LINESTRING (16.6133604 49.9123681, 16.6129827 49.9126856, 16.6128728 49.9127911)",,,,,
36901492,True,Hradební,residential,False,130.768,"LINESTRING (16.614065 49.9118312, 16.6140962 49.9118542, 16.6144381 49.9121058, 16.614689 49.9129007)",,,,,
64777226,False,Strážní,residential,True,28.394000000000002,"LINESTRING (16.614065 49.9118312, 16.6140211 49.9118598, 16.6138519 49.9119702, 16.6137864 49.9120129)",,,,,
79430359,False,Lidická,tertiary,True,47.966,"LINESTRING (16.6140333 49.9092629, 16.6144952 49.9089505)",36810,,,,
"[1178514465, 64798662]",False,Lidická,residential,"[False, True]",182.37099999999998,"LINESTRING (16.6140333 49.9092629, 16.6136757 49.9090401, 16.6136657 49.9090084, 16.6146145 49.9083523, 16.6147021 49.9083859, 16.6150627 49.9086134)",,,,,
79430359,False,Lidická,tertiary,False,115.181,"LINESTRING (16.6140333 49.9092629, 16.6130021 49.9099602, 16.612924 49.910013)",36810,,,,
79430359,False,Lidická,tertiary,False,55.286,"LINESTRING (16.6150627 49.9086134, 16.6144952 49.9089505)",36810,,,,
79430359,False,Lidická,tertiary,True,31.511,"LINESTRING (16.6150627 49.9086134, 16.6153862 49.9084213)",36810,,,,
"[1178514465, 64798662]",False,Lidická,residential,"[False, True]",182.371,"LINESTRING (16.6150627 49.9086134, 16.6147021 49.9083859, 16.6146145 49.9083523, 16.6136657 49.9090084, 16.6136757 49.9090401, 16.6140333 49.9092629)",,,,,
64309429,True,K. Světlé,residential,False,51.55500000000001,"LINESTRING (16.610825 49.9110804, 16.6107199 49.9111089, 16.6103813 49.9114325)",,,,,
65493094,False,,residential,False,22.107,"LINESTRING (16.6072382 49.9115811, 16.6070494 49.9114238)",,,,,
65493100,False,,residential,False,86.685,"LINESTRING (16.6072382 49.9115811, 16.6084101 49.9117766)",,,,,
65493100,False,,residential,True,22.125999999999998,"LINESTRING (16.6072382 49.9115811, 16.6073478 49.9117044, 16.6073786 49.9117212, 16.6074248 49.9117296)",,,,,
65493094,False,,residential,True,22.107,"LINESTRING (16.6070494 49.9114238, 16.6072382 49.9115811)",,,,,
"[79430299, 79430285, 36901479]",False,Kollárova,residential,False,96.227,"LINESTRING (16.6070494 49.9114238, 16.6070221 49.9114433, 16.6068729 49.9115072, 16.6059373 49.9119082)",,,,,yes
36901479,False,Kollárova,residential,True,200.635,"LINESTRING (16.6070494 49.9114238, 16.6076735 49.910611, 16.6077974 49.9106635, 16.608535 49.9109762, 16.6088377 49.9111046)",,,,,
65493100,False,,residential,False,22.126,"LINESTRING (16.6074248 49.9117296, 16.6073786 49.9117212, 16.6073478 49.9117044, 16.6072382 49.9115811)",,,,,
1014002812,True,K. Světlé,residential,False,51.32,"LINESTRING (16.6103813 49.9114325, 16.6099807 49.9118152)",,,,,
36901489,True,Nádražní,residential,False,70.67500000000001,"LINESTRING (16.6103813 49.9114325, 16.6107402 49.9115329, 16.6110631 49.9116772, 16.6111067 49.9116967, 16.6112296 49.9117516)",,,,,
36901503,False,Seifertova,residential,True,39.751000000000005,"LINESTRING (16.6111156 49.9159006, 16.6110833 49.9158329, 16.6109524 49.9155589)",,,,,
71224840,True,,residential,False,63.072,"LINESTRING (16.6111156 49.9159006, 16.610386 49.9160004, 16.6102974 49.916066)",,,,,
272295301,False,Opletalova,residential,True,30.399,"LINESTRING (16.6126224 49.9141907, 16.612199 49.9141706)",,,,,
"[71224889, 368265638, 368265639]",False,Údolní,residential,False,270.937,"LINESTRING (16.6126224 49.9141907, 16.612742 49.9140421, 16.6126682 49.9140145, 16.6122551 49.9138602, 16.6116606 49.9136834, 16.611468 49.9136459, 16.610864 49.913378, 16.6107282 49.9132997, 16.6105239 49.9133083, 16.6104779 49.9133742, 16.6104181 49.9134598, 16.61012 49.9138865)",,,,,yes
"[265649395, 265649396]",False,Opletalova,residential,False,139.26700000000002,"LINESTRING (16.6126224 49.9141907, 16.613101 49.9142159, 16.6133609 49.9142347, 16.6138864 49.9144678, 16.614079 49.9144998, 16.6141815 49.9144761, 16.6143942 49.9143828)",,,,,
1225051512,False,,residential,False,41.407,"LINESTRING (16.609742 49.9161698, 16.6102974 49.916066)",,,,,
265649398,False,Vančurova,residential,True,51.828,"LINESTRING (16.609742 49.9161698, 16.6096649 49.9160879, 16.609429 49.9158893, 16.6092775 49.9158189)",,,,,
1225051512,False,,residential,True,41.407,"LINESTRING (16.6102974 49.916066, 16.609742 49.9161698)",,,,,
79430351,False,Dvořákova,residential,True,141.683,"LINESTRING (16.6063766 49.9106053, 16.6068218 49.9101072, 16.6070054 49.9099997, 16.6075044 49.909811, 16.6076781 49.909687)",,,,,
79430351,False,Dvořákova,residential,False,141.683,"LINESTRING (16.6076781 49.909687, 16.6075044 49.909811, 16.6070054 49.9099997, 16.6068218 49.9101072, 16.6063766 49.9106053)",,,,,
"[79430314, 359136403, 79430294]",False,Nádražní,primary,False,63.261,"LINESTRING (16.6076781 49.909687, 16.6076991 49.9097088, 16.6078337 49.9098819, 16.608017 49.9101078, 16.6080852 49.9101918)",43,,50,,yes
359136403,False,Nádražní,primary,True,87.116,"LINESTRING (16.6076781 49.909687, 16.607619 49.9096081, 16.6075147 49.9094679, 16.607348 49.909247, 16.607211 49.909136, 16.6070308 49.9090363)",43,,50,,
79430286,False,Havlíčkova,residential,False,15.273,"LINESTRING (16.6097079 49.908675, 16.6096911 49.9086553, 16.6095785 49.9085662)",,,,,
264403505,True,,tertiary,False,43.822,"LINESTRING (16.6114009 49.9094875, 16.6115802 49.909457, 16.6117259 49.9094134, 16.611922 49.9092978)",,,,,
590270829,False,Lorencova alej,primary,False,30.261,"LINESTRING (16.6114009 49.9094875, 16.6116848 49.9095276, 16.6118087 49.9095568)",43,,50,,
"[590270829, 75039303]",False,Lorencova alej,primary,True,236.40000000000003,"LINESTRING (16.6114009 49.9094875, 16.611226 49.909482, 16.6108293 49.909499, 16.6104233 49.909563, 16.6101607 49.9096367, 16.6096982 49.9097974, 16.609478 49.909879, 16.60896 49.910092, 16.6086853 49.9101694, 16.6084807 49.9102295, 16.6083849 49.9102576)",43,,50,,
79430343,False,Husova,tertiary,False,29.935000000000002,"LINESTRING (16.611922 49.9092978, 16.6118469 49.9094834, 16.6118087 49.9095568)",36819,,,,
"[75900065, 79430365, 79430343]",False,Husova,tertiary,True,115.268,"LINESTRING (16.611922 49.9092978, 16.6119306 49.9092494, 16.6119261 49.9091969, 16.6118861 49.9090776, 16.6117613 49.9089062, 16.6117062 49.9088288, 16.6116143 49.9087029, 16.6115776 49.9086574, 16.6113829 49.9083323)",36819,,,,yes
264403506,True,,tertiary,False,44.135999999999996,"LINESTRING (16.611922 49.9092978, 16.611989 49.9094327, 16.6120143 49.9094917, 16.6120487 49.9095422, 16.6121227 49.9096144, 16.612165 49.9096592)",,,,,
75039471,False,Komenského,primary,True,27.94,"LINESTRING (16.612165 49.9096592, 16.6118087 49.9095568)",43,,50,,
590270836,False,Komenského,primary,False,67.158,"LINESTRING (16.612165 49.9096592, 16.6124378 49.909771, 16.6127054 49.9099042, 16.612924 49.910013)",43,3,50,,
305705011,False,nám. A. Jiráska,residential,False,48.698,"LINESTRING (16.6134869 49.9129793, 16.6128728 49.9127911)",,,,,
36901539,True,nám. A. Jiráska,residential,False,97.171,"LINESTRING (16.6134869 49.9129793, 16.6132969 49.913101, 16.6131455 49.9132755, 16.6130379 49.9132986, 16.6128665 49.913273, 16.6128076 49.9132445, 16.612469 49.9130893)",,,,,
64311197,False,28. října,residential,True,65.043,"LINESTRING (16.6134869 49.9129793, 16.6135733 49.9130058, 16.6136221 49.913004, 16.6138277 49.9129962, 16.6138947 49.9129798, 16.6141239 49.9128074, 16.6142502 49.9127791)",,,,,
75039472,False,Husova,tertiary,False,23.116,"LINESTRING (16.6113331 49.9081269, 16.6113829 49.9083323)",36819,,,,
305705728,False,Slepá,residential,True,138.894,"LINESTRING (16.6113331 49.9081269, 16.6111975 49.9081391, 16.6108506 49.9082549, 16.6106625 49.9083787, 16.6104243 49.9084514, 16.6101442 49.9084971, 16.6098725 49.9085644, 16.6097304 49.9085833, 16.6095785 49.9085662)",,,,,
79430286,False,Havlíčkova,residential,True,15.273,"LINESTRING (16.6095785 49.9085662, 16.6096911 49.9086553, 16.6097079 49.908675)",,,,,
305705728,False,Slepá,residential,False,138.894,"LINESTRING (16.6095785 49.9085662, 16.6097304 49.9085833, 16.6098725 49.9085644, 16.6101442 49.9084971, 16.6104243 49.9084514, 16.6106625 49.9083787, 16.6108506 49.9082549, 16.6111975 49.9081391, 16.6113331 49.9081269)",,,,,
305966805,False,Dobrovského,residential,False,78.046,"LINESTRING (16.6152608 49.9124075, 16.6163491 49.9124461)",,,,,
305705790,False,Dobrovského,primary,False,68.733,"LINESTRING (16.6152608 49.9124075, 16.6152208 49.9127611, 16.6151911 49.913024)",43,,50,,
"[9586723, 305705790]",False,"['Dobrovského', 'Malé náměstí']",primary,True,169.94999999999996,"LINESTRING (16.6152608 49.9124075, 16.6153034 49.9121683, 16.6153114 49.9120227, 16.615318 49.911902, 16.6153163 49.9117565, 16.615278 49.91161, 16.6152095 49.9114501, 16.6150458 49.9112021, 16.6149879 49.9111315, 16.6149113 49.9110579, 16.6147786 49.910969)",43,,50,,
305966805,False,Dobrovského,residential,True,78.046,"LINESTRING (16.6163491 49.9124461, 16.6152608 49.9124075)",,,,,
36901478,True,5. května,residential,False,24.909,"LINESTRING (16.6115941 49.9097331, 16.6118087 49.9095568)",,,,,
391917586,True,5. května,residential,False,31.293999999999997,"LINESTRING (16.6115941 49.9097331, 16.6115706 49.9096495, 16.6115541 49.9096287, 16.6115111 49.9095747, 16.6114009 49.9094875)",,,,,
628632592,False,,residential,False,14.922,"LINESTRING (16.6122398 49.9143022, 16.612199 49.9141706)",,,,,
36901473,False,Svobody,residential,False,162.388,"LINESTRING (16.6167378 49.9081363, 16.618064 49.9093209)",,,,,
36901473,False,Svobody,residential,True,26.59,"LINESTRING (16.6167378 49.9081363, 16.6165207 49.9079423)",,,,,
1050968964,False,,residential,True,92.74,"LINESTRING (16.6167378 49.9081363, 16.6156922 49.9086284)",,,,,
64786685,False,Horova,residential,True,157.417,"LINESTRING (16.6156922 49.9086284, 16.6169837 49.909774)",,,,,
1050968964,False,,residential,False,92.74,"LINESTRING (16.6156922 49.9086284, 16.6167378 49.9081363)",,,,,
64786685,False,Horova,residential,False,32.372,"LINESTRING (16.6156922 49.9086284, 16.6155142 49.9084705, 16.6153862 49.9084213)",,,,,
