osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,width,bridge
"[490956519, 490956520, 216397485, 490956527, 490956528]",,náměstí Republiky,tertiary,50,False,True,179.85000000000002,,"LINESTRING (16.6440459 49.3621391, 16.6440607 49.3621112, 16.6441879 49.3618719, 16.644252 49.3617512, 16.644328 49.3616092, 16.6443793 49.3615159, 16.6444186 49.3614436, 16.6444787 49.36133, 16.6446884 49.3609574, 16.6447996 49.3607665, 16.6448154 49.360735, 16.6448313 49.3606947, 16.6448363 49.3606613, 16.6448404 49.3606397, 16.644836 49.3606103)",,7.5,
"[491615546, 1185636445, 34729350]",,Bezručova,tertiary,50,False,False,120.995,2,"LINESTRING (16.6442559 49.3655471, 16.6442661 49.3656074, 16.6442713 49.3656385, 16.6443743 49.3662585, 16.6444358 49.3666289)",,,
367534926,,,tertiary,50,True,False,21.485,,"LINESTRING (16.6442559 49.3655471, 16.6442064 49.3655471, 16.6441598 49.3655364, 16.6441211 49.3655164, 16.6440946 49.3654892, 16.6440834 49.3654579, 16.6440886 49.3654258)",roundabout,,
367534926,,,tertiary,50,True,False,13.008,,"LINESTRING (16.6440886 49.3654258, 16.6441072 49.3653992, 16.6441372 49.3653774, 16.6441758 49.3653625, 16.6442195 49.3653557)",roundabout,,
490980123,,Mlýnská,tertiary,50,False,True,69.069,,"LINESTRING (16.6440886 49.3654258, 16.6439836 49.3654091, 16.6438893 49.3653941, 16.6431709 49.3652569)",,,
257764578,,Dvorská,tertiary,50,False,True,53.74999999999999,,"LINESTRING (16.6443784 49.3654635, 16.6444613 49.3654602, 16.6445491 49.3654569, 16.6450023 49.365426, 16.6451176 49.3654207)",,,
367534926,,,tertiary,50,True,False,13.718,,"LINESTRING (16.6443784 49.3654635, 16.6443653 49.3654931, 16.6443385 49.3655186, 16.6443007 49.3655372, 16.6442559 49.3655471)",roundabout,,
34729352,,Bezručova,tertiary,50,False,True,101.094,2,"LINESTRING (16.6442195 49.3653557, 16.644211 49.3652841, 16.6442071 49.365252, 16.6441566 49.3648393, 16.6441621 49.3646546, 16.6441667 49.3645232, 16.6441713 49.3644483)",,,
367534926,,,tertiary,50,True,False,18.932,,"LINESTRING (16.6442195 49.3653557, 16.644263 49.3653577, 16.6443037 49.3653677, 16.6443382 49.3653851, 16.6443634 49.3654082, 16.6443772 49.3654351, 16.6443784 49.3654635)",roundabout,,
490979806,,A. Skotáka,residential,50,False,False,28.261,,"LINESTRING (16.6435204 49.3628765, 16.6433943 49.3629759, 16.6432854 49.3630791)",,,
216416449,,,residential,50,False,True,117.957,,"LINESTRING (16.6510393 49.3679624, 16.6510182 49.3675169, 16.6510121 49.3673909, 16.6510058 49.3672593, 16.6509925 49.3669788, 16.6509906 49.3669405, 16.6509887 49.3669021)",,,
257764578,,Dvorská,tertiary,50,False,False,53.75,,"LINESTRING (16.6451176 49.3654207, 16.6450023 49.365426, 16.6445491 49.3654569, 16.6444613 49.3654602, 16.6443784 49.3654635)",,,
257764578,,Dvorská,tertiary,50,False,True,104.144,,"LINESTRING (16.6451176 49.3654207, 16.6461371 49.3653739, 16.6465461 49.3654239)",,,
"[372508643, 492184079]",,Růžová,residential,50,False,False,122.509,,"LINESTRING (16.6451176 49.3654207, 16.6451338 49.3653458, 16.6451463 49.3653036, 16.6451941 49.365162, 16.6452744 49.3650243, 16.6453272 49.3648555, 16.6453465 49.3647145, 16.6453597 49.3645993, 16.6454258 49.3644484, 16.6454697 49.3643478)",,,
"[372508643, 492184079]",,Růžová,residential,50,False,True,122.509,,"LINESTRING (16.6454697 49.3643478, 16.6454258 49.3644484, 16.6453597 49.3645993, 16.6453465 49.3647145, 16.6453272 49.3648555, 16.6452744 49.3650243, 16.6451941 49.365162, 16.6451463 49.3653036, 16.6451338 49.3653458, 16.6451176 49.3654207)",,,
491420063,,Úvoz,residential,50,False,True,100.798,,"LINESTRING (16.6491015 49.3630809, 16.6489717 49.3630574, 16.6487561 49.363263, 16.6485482 49.3635339, 16.6483913 49.3637805)",,,
253861577,,Vrchlického,residential,50,False,True,97.281,,"LINESTRING (16.6459296 49.3621689, 16.6472229 49.3624054)",,,
34732188,,Stařeckého,residential,50,False,True,84.256,,"LINESTRING (16.6500015 49.3594126, 16.6497126 49.3601466)",,,
30969716,,Vodní,residential,50,False,True,49.748999999999995,,"LINESTRING (16.6416241 49.3622464, 16.6414773 49.3625723, 16.6414307 49.3626757)",,,
"[30969712, 490956413, 490956414]",,"['Rožmitálova', 'Vodní']",residential,50,True,False,167.23399999999995,,"LINESTRING (16.6416241 49.3622464, 16.6417636 49.3619368, 16.6418277 49.361839, 16.641909 49.3617444, 16.6419988 49.3616619, 16.6421106 49.3615825, 16.6421915 49.3615377, 16.6422797 49.3614993, 16.6423175 49.3614833, 16.6423553 49.3614672, 16.6423907 49.3614505, 16.6423119 49.3613476, 16.6422393 49.3612595, 16.6422169 49.3612108, 16.6422012 49.3611704, 16.6421984 49.3611203, 16.6421899 49.361093, 16.6421709 49.3610697, 16.6421494 49.3610543, 16.6421215 49.3610418, 16.6420678 49.3610313, 16.6420051 49.3610345)",,,
"[1003474202, 34732180, 724865262, 491458810]",,Mlýnská,residential,30,False,False,229.799,2,"LINESTRING (16.6379342 49.3640273, 16.637979 49.3640377, 16.6386591 49.3642281, 16.6388319 49.3642548, 16.6389993 49.3642787, 16.6391084 49.3642973, 16.639177 49.364309, 16.6402339 49.3644892, 16.640466 49.3645288, 16.6405665 49.3645292, 16.6408765 49.3645296, 16.6409148 49.3645301, 16.6409492 49.3645312, 16.6409643 49.3645322, 16.6409833 49.3645336, 16.6409861 49.3645339)",,,yes
745253649,,Divišova,residential,50,False,True,54.021,,"LINESTRING (16.6429461 49.3659448, 16.642803 49.3664216)",,,
532175875,,Divišova,residential,50,False,False,63.272000000000006,,"LINESTRING (16.6429461 49.3659448, 16.642838 49.3659331, 16.6423329 49.3658752, 16.6420945 49.365927)",,,
745253649,,Divišova,residential,50,False,False,78.204,,"LINESTRING (16.6429461 49.3659448, 16.6431451 49.3653335, 16.6431709 49.3652569)",,,
532175875,,Divišova,residential,50,False,True,63.272000000000006,,"LINESTRING (16.6420945 49.365927, 16.6423329 49.3658752, 16.642838 49.3659331, 16.6429461 49.3659448)",,,
"[491458810, 1003474202, 34732180, 724865262]",,Mlýnská,residential,30,False,True,229.79899999999998,2,"LINESTRING (16.6409861 49.3645339, 16.6409833 49.3645336, 16.6409643 49.3645322, 16.6409492 49.3645312, 16.6409148 49.3645301, 16.6408765 49.3645296, 16.6405665 49.3645292, 16.640466 49.3645288, 16.6402339 49.3644892, 16.639177 49.364309, 16.6391084 49.3642973, 16.6389993 49.3642787, 16.6388319 49.3642548, 16.6386591 49.3642281, 16.637979 49.3640377, 16.6379342 49.3640273)",,,yes
1003474207,374,,secondary,,True,False,14.545,1,"LINESTRING (16.6409861 49.3645339, 16.6409873 49.3645284, 16.6409919 49.3645169, 16.6409971 49.3645066, 16.6410031 49.3644977, 16.6410099 49.3644903, 16.641019 49.3644825, 16.6410267 49.3644773, 16.6410355 49.3644721, 16.641047 49.3644664, 16.6410576 49.3644624, 16.6410665 49.3644594, 16.6410772 49.3644568, 16.6410889 49.3644547, 16.6411011 49.3644533, 16.6411118 49.3644525, 16.6411196 49.3644523)",roundabout,4.75,
"[490980123, 34732181]",,Mlýnská,tertiary,50,False,False,144.20000000000002,2,"LINESTRING (16.6412513 49.3645856, 16.6413903 49.364633, 16.6415889 49.3647093, 16.6420591 49.3648757, 16.6425946 49.3650652, 16.6429981 49.365208)",,,
1003474207,374,,secondary,,True,False,13.029000000000003,1,"LINESTRING (16.6412513 49.3645856, 16.6412472 49.3645941, 16.641241 49.3646036, 16.6412305 49.364615, 16.6412199 49.3646234, 16.6412077 49.3646308, 16.6411921 49.364638, 16.6411738 49.364644, 16.6411595 49.3646472, 16.6411394 49.3646496, 16.6411229 49.3646502, 16.641118 49.3646501)",roundabout,4.75,
1003474207,374,,secondary,,True,False,18.474,1,"LINESTRING (16.641118 49.3646501, 16.6411116 49.3646501, 16.6410972 49.364649, 16.6410776 49.3646462, 16.6410592 49.3646413, 16.6410441 49.3646361, 16.6410301 49.3646289, 16.6410194 49.3646223, 16.641011 49.3646157, 16.6410039 49.3646086, 16.6409979 49.3646018, 16.6409924 49.3645931, 16.6409877 49.3645825, 16.6409855 49.3645727, 16.640984 49.3645647, 16.6409837 49.3645569, 16.6409837 49.3645495, 16.6409851 49.3645389, 16.6409861 49.3645339)",roundabout,4.75,
"[491611013, 491611014, 491611015, 490980122, 490980124]",374,Vodní,secondary,50,False,True,197.97300000000004,"['2', '3']","LINESTRING (16.6411196 49.3644523, 16.6411217 49.3643737, 16.6411236 49.3642517, 16.641125 49.3641445, 16.6411355 49.3637363, 16.6411314 49.3633089, 16.6411306 49.3632303, 16.6411299 49.3631358, 16.641137 49.363048, 16.6411669 49.3626726)",,,
1003474207,374,,secondary,,True,False,20.812000000000005,1,"LINESTRING (16.6411196 49.3644523, 16.6411322 49.3644524, 16.6411454 49.3644535, 16.6411568 49.3644551, 16.6411671 49.364457, 16.6411786 49.3644596, 16.6411929 49.3644642, 16.641205 49.3644695, 16.6412182 49.3644766, 16.6412285 49.3644838, 16.6412373 49.3644916, 16.6412451 49.3645002, 16.6412505 49.3645087, 16.6412555 49.3645193, 16.641258 49.3645303, 16.641259 49.3645384, 16.6412594 49.364551, 16.6412588 49.3645604, 16.6412562 49.3645725, 16.6412526 49.364583, 16.6412513 49.3645856)",roundabout,4.75,
