osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,access,width,junction
"[880334852, 544533702, 180792074, 398903956, 159383317, 755441149]",nábřeží Karla Houry,secondary,False,True,368.0490000000001,"LINESTRING (13.5217532 49.2331157, 13.5217529 49.2331018, 13.5217539 49.2330863, 13.5217571 49.233066, 13.5217623 49.2330446, 13.5217821 49.2330043, 13.5218089 49.2329636, 13.5218383 49.2329223, 13.5219014 49.232839, 13.5219537 49.2327547, 13.5219742 49.2327075, 13.5219966 49.2326395, 13.522004 49.2325787, 13.5220067 49.2325146, 13.5219966 49.2324513, 13.5219782 49.2323849, 13.5219216 49.2322323, 13.5219136 49.2322108, 13.5218486 49.23204, 13.5218116 49.2319429, 13.521803 49.2319214, 13.5217053 49.2316771, 13.5216754 49.2315937, 13.5216645 49.2315648, 13.5216554 49.2315409, 13.5216161 49.2314406, 13.5213904 49.2308654, 13.5212301 49.2304511, 13.5211544 49.2303168, 13.5211118 49.2302628, 13.5210545 49.2301962, 13.520977 49.2301058, 13.5209537 49.2300801, 13.520839 49.2299627)",169,50,,3,,,
880335088,T. G. Masaryka,secondary,False,False,13.276,"LINESTRING (13.5217532 49.2331157, 13.5217547 49.2331253, 13.5217636 49.2331799, 13.521792 49.2332315)",169,50,,,,,
143092875,Lerchova,residential,True,False,138.49599999999998,"LINESTRING (13.5216883 49.2332718, 13.5216556 49.2332845, 13.5212285 49.233426, 13.5205634 49.233554, 13.5201883 49.2336188, 13.5200638 49.2336403, 13.5200193 49.233648, 13.5199807 49.2336602, 13.5199506 49.2336739, 13.519912 49.2336992)",,,,,,,
32278266,Villaniho,residential,True,False,37.611,"LINESTRING (13.5179551 49.2348953, 13.5181446 49.2352101)",,,,,,,
897206275,,residential,False,True,8.026,"LINESTRING (13.5179551 49.2348953, 13.5178527 49.2349225)",,,,,,,
897206275,,residential,False,False,8.026,"LINESTRING (13.5178527 49.2349225, 13.5179551 49.2348953)",,,,,,,
32278268,Villaniho,residential,True,False,28.972,"LINESTRING (13.5178527 49.2349225, 13.517755 49.2347555, 13.5177545 49.2347137, 13.5177721 49.2346754)",,50,,,,3,
32278266,Villaniho,residential,True,False,32.059,"LINESTRING (13.5181446 49.2352101, 13.5183097 49.2354775)",,,,,,,
897206276,,residential,False,True,7.53,"LINESTRING (13.5181446 49.2352101, 13.5180484 49.2352354)",,,,,,,
32278268,Villaniho,residential,True,False,37.582,"LINESTRING (13.5180484 49.2352354, 13.5178527 49.2349225)",,50,,,,3,
897206276,,residential,False,False,7.53,"LINESTRING (13.5180484 49.2352354, 13.5181446 49.2352101)",,,,,,,
"[549209016, 895275876, 1085891102]",nábřeží Jana Seitze,residential,False,True,270.08799999999997,"LINESTRING (13.5245603 49.2345681, 13.5245349 49.2344721, 13.5241359 49.2339064, 13.5233387 49.2327596, 13.5232033 49.2324159, 13.5231702 49.232324)",,,,,,,
1229064567,Villaniho,residential,False,False,2.927,"LINESTRING (13.5177721 49.2346754, 13.5177615 49.23465)",,50,,,,3,
32278266,Villaniho,residential,True,False,28.324,"LINESTRING (13.5177721 49.2346754, 13.5178215 49.2347028, 13.5178621 49.2347402, 13.5179551 49.2348953)",,,,,,,
