osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge,width
1103588286,2,,tertiary,50,,False,False,86.47399999999999,"LINESTRING (12.373419 50.0766036, 12.3739994 50.0771414, 12.374109 50.0772429)",Májová,,
5212045,,,residential,,,False,False,67.777,"LINESTRING (12.3709775 50.0767904, 12.3712562 50.0768718, 12.3718242 50.077066)",Obrněné brigády,,
5212045,,,residential,,,False,True,89.132,"LINESTRING (12.3709775 50.0767904, 12.370854 50.0767703, 12.3707457 50.0767683, 12.3702944 50.0768086, 12.3700039 50.0768369, 12.3697432 50.0768628)",Obrněné brigády,,
5212046,,,residential,50,,True,False,114.458,"LINESTRING (12.3709775 50.0767904, 12.3712361 50.0763237, 12.3715071 50.0758188)",Valdštejnova,,
342316326,,,residential,,,False,True,36.892,"LINESTRING (12.3722551 50.0780587, 12.3719514 50.0777902)",Šlikova,,
23687000,,,residential,50,,False,False,73.216,"LINESTRING (12.3722551 50.0780587, 12.3723049 50.0780379, 12.373115 50.0776995)",Svatopluka Čecha,,
"[23687000, 5212056]",,,residential,50,,False,True,114.061,"LINESTRING (12.3722551 50.0780587, 12.3721614 50.0781063, 12.3719634 50.0781185, 12.371934 50.078152, 12.3719257 50.078196, 12.371916 50.0783756, 12.3719642 50.0789337)","['Svatopluka Čecha', 'Školní']",,
375949895,,,residential,30,,False,False,106.351,"LINESTRING (12.3670198 50.0771695, 12.3657241 50.0776421)",Obrněné brigády,,
"[5006478, 375949895]",,,residential,30,,False,True,76.917,"LINESTRING (12.3670198 50.0771695, 12.3672252 50.0770995, 12.3674797 50.0770304, 12.3678305 50.0769667, 12.367944 50.076945, 12.3680281 50.0769336)",Obrněné brigády,,
5212057,,,residential,,,False,False,119.291,"LINESTRING (12.3664545 50.0763966, 12.3649595 50.0768766)",Brandlova,,
5212060,,,residential,,,True,False,94.939,"LINESTRING (12.3664545 50.0763966, 12.3670198 50.0771695)",Divadelní náměstí,,
5212059,,,residential,,,False,True,77.214,"LINESTRING (12.3664545 50.0763966, 12.3669398 50.0762435, 12.3674279 50.0760934)",Divadelní náměstí,,
5212082,,,unclassified,50,,True,False,123.53000000000002,"LINESTRING (12.3761429 50.0808227, 12.376157 50.0808634, 12.3761659 50.0808997, 12.3761632 50.080961, 12.3761254 50.0811193, 12.3760648 50.0812902, 12.3760395 50.0813378, 12.3760062 50.0813911, 12.3758017 50.0816975, 12.3756683 50.0818724)",Tovární,,
1232672988,2,214,secondary,50,,True,False,39.218,"LINESTRING (12.3761429 50.0808227, 12.3759615 50.0810498, 12.3758833 50.0811334)",Ašská,,
182520012,,,residential,,,False,False,100.023,"LINESTRING (12.3652824 50.0824167, 12.3649997 50.0823869, 12.3647158 50.0823687, 12.3645511 50.0823421, 12.3643904 50.0823058, 12.3641217 50.0822237, 12.3639515 50.0821664)",Koželužská,,
"[206650099, 23700573]",,,residential,,,False,True,244.212,"LINESTRING (12.3652824 50.0824167, 12.3657653 50.0825353, 12.3659682 50.0826128, 12.3664328 50.0828124, 12.3667102 50.0828808, 12.3669113 50.0829503, 12.3670331 50.0829965, 12.3671366 50.0830457, 12.3672025 50.0830798, 12.3672484 50.0831098, 12.3672856 50.0831389, 12.3673182 50.0831713, 12.367345 50.0832085, 12.3673679 50.0832476, 12.3673861 50.0832881, 12.3674734 50.083552, 12.36751 50.0836557, 12.3675274 50.0836919, 12.3675514 50.0837238, 12.3675701 50.0837446, 12.3676005 50.083767, 12.3676511 50.083795)",Koželužská,,
496166287,,,unclassified,,,False,True,118.51500000000001,"LINESTRING (12.3652824 50.0824167, 12.3652646 50.0823698, 12.3646885 50.0822454, 12.3645656 50.0821382, 12.3644048 50.0819683, 12.3641401 50.0817263)",,,
182520012,,,residential,,,False,True,100.023,"LINESTRING (12.3639515 50.0821664, 12.3641217 50.0822237, 12.3643904 50.0823058, 12.3645511 50.0823421, 12.3647158 50.0823687, 12.3649997 50.0823869, 12.3652824 50.0824167)",Koželužská,,
23700574,,,residential,,,True,False,157.497,"LINESTRING (12.3639788 50.083305, 12.3641837 50.0832142, 12.3643004 50.0831064, 12.3643775 50.0830081, 12.3645272 50.0827681, 12.3645449 50.0827177, 12.3645367 50.0826689, 12.364416 50.0825577, 12.3641587 50.0823384, 12.3639383 50.0822374, 12.3639347 50.0822189, 12.3639515 50.0821664)",Nad Jezem,,
34700794,,,residential,,,True,False,38.466,"LINESTRING (12.3639788 50.083305, 12.3636972 50.0832951, 12.3634438 50.0832673)",Na Vyhlídce,,
22749028,,,tertiary,50,,False,False,44.941,"LINESTRING (12.3689137 50.0830519, 12.3684825 50.0833465)",Havlíčkova,,
258490756,,,residential,,,False,False,57.118,"LINESTRING (12.3689137 50.0830519, 12.3694262 50.0834465)",Za Mostní branou,,
"[22749028, 1207837543]",,,tertiary,50,,False,True,45.384,"LINESTRING (12.3689137 50.0830519, 12.3692778 50.0828127, 12.3693153 50.0827799, 12.3693393 50.0827506)",Havlíčkova,,
24350268,,,residential,,,False,True,110.61099999999999,"LINESTRING (12.3681597 50.0773513, 12.3683156 50.0777545, 12.3684274 50.0780073, 12.368757 50.0782428)",Františkánské náměstí,,
8491516,,,residential,30,,True,False,163.072,"LINESTRING (12.3709191 50.0809902, 12.370786 50.081009, 12.3706468 50.0810146, 12.3701507 50.0810137, 12.3700159 50.0809947, 12.3699083 50.080964, 12.3698211 50.0809142, 12.3697889 50.0808547, 12.3697689 50.0807741, 12.3697906 50.0806284, 12.3698294 50.0805466, 12.3698802 50.0804924, 12.3699442 50.0804611, 12.3700657 50.0804283, 12.3701692 50.0804194, 12.3703082 50.0804221)",Kostelní náměstí,,
226085719,,,residential,30,,True,False,50.673,"LINESTRING (12.3709191 50.0809902, 12.3709626 50.0809669, 12.3710012 50.080912, 12.370997 50.0808449, 12.3709743 50.0807665, 12.3709675 50.0807123, 12.3709817 50.0806656, 12.3710307 50.0805599)",Kostelní náměstí,,
25481734,,,residential,30,,False,True,18.871,"LINESTRING (12.3667602 50.0793008, 12.3668405 50.0791391)",Růžový kopeček,,
25493751,,,residential,30,,False,False,33.166,"LINESTRING (12.3667602 50.0793008, 12.3664081 50.0794955)",Růžový kopeček,,
226059005,,,residential,30,,False,False,29.998,"LINESTRING (12.3667602 50.0793008, 12.3667327 50.0794356, 12.3667368 50.0795694)",Růžový kopeček,,
55849834,,,residential,30,,False,False,47.119,"LINESTRING (12.3667368 50.0795694, 12.3672242 50.0798553)",Růžová,,
258490716,,,residential,30,,False,False,24.853,"LINESTRING (12.3667368 50.0795694, 12.3664081 50.0794955)",Růžový kopeček,,
226059005,,,residential,30,,False,True,29.998,"LINESTRING (12.3667368 50.0795694, 12.3667327 50.0794356, 12.3667602 50.0793008)",Růžový kopeček,,
55849834,,,residential,30,,False,True,47.119,"LINESTRING (12.3672242 50.0798553, 12.3667368 50.0795694)",Růžová,,
25493753,,,residential,30,,False,True,33.348,"LINESTRING (12.3672242 50.0798553, 12.3669967 50.0800074, 12.3669402 50.0800094, 12.3668595 50.0799993)",Trčky z Lípy,,
226059004,,,residential,,,False,False,41.857,"LINESTRING (12.3672242 50.0798553, 12.3675998 50.0800587, 12.3676735 50.0800973)",Růžová,,
25481736,,,residential,30,,False,True,69.408,"LINESTRING (12.3678324 50.0807066, 12.3677744 50.0806013, 12.3677796 50.0804263, 12.367727 50.0801914, 12.3676735 50.0800973)",Růžová,,
560977452,,,residential,30,,False,True,29.289,"LINESTRING (12.3678324 50.0807066, 12.3679983 50.0807016, 12.3681149 50.0807387, 12.3682169 50.0807717)",Jánské náměstí,,
560977462,,,residential,30,,False,False,50.061,"LINESTRING (12.3678324 50.0807066, 12.3678395 50.0807614, 12.3678689 50.0810215, 12.3678503 50.0811554)",Jánské náměstí,,
1165135863,,,residential,30,,False,True,41.707,"LINESTRING (12.3678324 50.0807066, 12.367524 50.0807269, 12.3673586 50.0807245, 12.3672496 50.0807226)",Elišky Krásnohorské,,
25481737,,,residential,30,,False,True,94.955,"LINESTRING (12.3678503 50.0811554, 12.3676583 50.0814019, 12.3673095 50.0818249, 12.3672446 50.0819156)",Mlýnská,,
191558383,,,residential,30,,True,False,38.582,"LINESTRING (12.3678503 50.0811554, 12.3680255 50.081193, 12.3683809 50.0811801)",Jánské náměstí,,
560977462,,,residential,30,,False,True,50.061,"LINESTRING (12.3678503 50.0811554, 12.3678689 50.0810215, 12.3678395 50.0807614, 12.3678324 50.0807066)",Jánské náměstí,,
25481738,,,residential,30,,True,False,12.875,"LINESTRING (12.3683809 50.0811801, 12.3685602 50.0811931)",Cechovní,,
191558383,,,residential,30,,True,False,47.766999999999996,"LINESTRING (12.3683809 50.0811801, 12.3683101 50.0808624, 12.3682169 50.0807717)",Jánské náměstí,,
560977454,,,residential,,,False,True,45.311,"LINESTRING (12.3682169 50.0807717, 12.3686159 50.0804547)",Dominikánská,,
560977452,,,residential,30,,False,False,29.289,"LINESTRING (12.3682169 50.0807717, 12.3681149 50.0807387, 12.3679983 50.0807016, 12.3678324 50.0807066)",Jánské náměstí,,
25481737,,,residential,30,,False,False,94.955,"LINESTRING (12.3672446 50.0819156, 12.3673095 50.0818249, 12.3676583 50.0814019, 12.3678503 50.0811554)",Mlýnská,,
496166275,,,residential,,,False,False,117.05,"LINESTRING (12.3672446 50.0819156, 12.3681005 50.081875, 12.3688755 50.0818071)",Křižovnická,,
"[258490693, 560977463]",,,residential,,,False,"[False, True]",51.159,"LINESTRING (12.3672446 50.0819156, 12.367088 50.0819247, 12.3669919 50.0821772, 12.3669354 50.0822696)","['Křižovnická', 'Mlýnská']",,
25481738,,,residential,30,,True,False,63.79899999999999,"LINESTRING (12.3685602 50.0811931, 12.3688164 50.0813107, 12.3690796 50.0814274, 12.3692782 50.0815343)",Cechovní,,
258490679,,,residential,30,,False,True,52.340999999999994,"LINESTRING (12.3685602 50.0811931, 12.3689486 50.0811562, 12.3692895 50.0811571)",Kollárova,,
"[1105732659, 258490692]",,,residential,30,,True,False,78.404,"LINESTRING (12.3685602 50.0811931, 12.3685241 50.0812998, 12.3684757 50.0814061, 12.3684831 50.0814278, 12.368579 50.0814767, 12.3686543 50.0815305, 12.3687228 50.0815911, 12.3688755 50.0818071)",Mikulášská,,
25493751,,,residential,30,,False,True,33.166,"LINESTRING (12.3664081 50.0794955, 12.3667602 50.0793008)",Růžový kopeček,,
258490716,,,residential,30,,False,True,24.853,"LINESTRING (12.3664081 50.0794955, 12.3667368 50.0795694)",Růžový kopeček,,
258490651,,,residential,30,,False,False,36.498999999999995,"LINESTRING (12.3664081 50.0794955, 12.3662942 50.0795814, 12.3662583 50.0796365, 12.3661648 50.0797802)",Dobrovského,,
258490672,,,residential,30,,False,True,55.234,"LINESTRING (12.3661648 50.0797802, 12.3668595 50.0799993)",Kachní,,
226059007,,,residential,30,,False,False,100.68900000000001,"LINESTRING (12.3661648 50.0797802, 12.3661045 50.079906, 12.366095 50.079972, 12.3661023 50.0800149, 12.366115 50.0800664, 12.366143 50.0801787, 12.3662066 50.0803691, 12.3662228 50.080402, 12.3662978 50.0804693, 12.3665266 50.0805845)",Dobrovského,,
258490651,,,residential,30,,False,True,36.499,"LINESTRING (12.3661648 50.0797802, 12.3662583 50.0796365, 12.3662942 50.0795814, 12.3664081 50.0794955)",Dobrovského,,
25493753,,,residential,30,,False,False,69.272,"LINESTRING (12.3665266 50.0805845, 12.3668595 50.0799993)",Trčky z Lípy,,
226059007,,,residential,30,,False,True,100.68900000000002,"LINESTRING (12.3665266 50.0805845, 12.3662978 50.0804693, 12.3662228 50.080402, 12.3662066 50.0803691, 12.366143 50.0801787, 12.366115 50.0800664, 12.3661023 50.0800149, 12.366095 50.079972, 12.3661045 50.079906, 12.3661648 50.0797802)",Dobrovského,,
560977461,,,residential,30,,False,False,54.283,"LINESTRING (12.3665266 50.0805845, 12.3668143 50.0806669, 12.3670478 50.0807099, 12.3672496 50.0807226)",Dobrovského,,
25493753,,,residential,30,,False,True,69.272,"LINESTRING (12.3668595 50.0799993, 12.3665266 50.0805845)",Trčky z Lípy,,
258490672,,,residential,30,,False,False,55.234,"LINESTRING (12.3668595 50.0799993, 12.3661648 50.0797802)",Kachní,,
25493753,,,residential,30,,False,False,33.348,"LINESTRING (12.3668595 50.0799993, 12.3669402 50.0800094, 12.3669967 50.0800074, 12.3672242 50.0798553)",Trčky z Lípy,,
4994161,,,residential,30,,True,False,93.822,"LINESTRING (12.3693943 50.0803164, 12.3693185 50.0807662, 12.3692895 50.0811571)",Kamenná,,
25515208,,,residential,30,,True,False,66.099,"LINESTRING (12.3693943 50.0803164, 12.3687529 50.080295, 12.3687062 50.0803495, 12.3686931 50.0803647, 12.3686159 50.0804547)",Dominikánská,,
8492143,,,residential,30,,False,True,23.371,"LINESTRING (12.3679772 50.0800186, 12.3676735 50.0800973)",Jakubská,,
25515209,,,residential,30,,False,True,66.548,"LINESTRING (12.3679772 50.0800186, 12.3683349 50.0802629, 12.3686159 50.0804547)",Úzká,,
560977456,,,residential,30,,False,False,87.34100000000001,"LINESTRING (12.3679772 50.0800186, 12.3683641 50.0798828, 12.3690511 50.0796417)",Jakubská,,
560977454,,,residential,,,False,False,45.311,"LINESTRING (12.3686159 50.0804547, 12.3682169 50.0807717)",Dominikánská,,
25515209,,,residential,30,,False,False,66.548,"LINESTRING (12.3686159 50.0804547, 12.3683349 50.0802629, 12.3679772 50.0800186)",Úzká,,
8157256,2,,tertiary,50,,False,True,52.038,"LINESTRING (12.3739784 50.0808405, 12.3742825 50.0807287, 12.3744035 50.0806857, 12.3744462 50.0806669, 12.3744793 50.0806486, 12.3745045 50.0806272, 12.3745316 50.0805937, 12.3745494 50.0805676)",Pražská,,
35692363,,,residential,,,False,False,48.373,"LINESTRING (12.3739784 50.0808405, 12.3739906 50.0808549, 12.3739962 50.080873, 12.3739965 50.0809028, 12.373991 50.0809424, 12.3739595 50.0811015, 12.3739096 50.0812687)",Na Hrázi,,
816972118,2,,tertiary,50,,False,True,51.298,"LINESTRING (12.3739784 50.0808405, 12.3736 50.0809879, 12.3733632 50.0810792)",náměstí Baltazara Neumanna,,
35692363,,,residential,,,False,True,48.373,"LINESTRING (12.3739096 50.0812687, 12.3739595 50.0811015, 12.373991 50.0809424, 12.3739965 50.0809028, 12.3739962 50.080873, 12.3739906 50.0808549, 12.3739784 50.0808405)",Na Hrázi,,
77102189,,,residential,,,False,False,108.01199999999999,"LINESTRING (12.3739096 50.0812687, 12.3741721 50.081345, 12.3746153 50.0814816, 12.3747937 50.0815338, 12.3749498 50.0815795, 12.3751554 50.0816397, 12.375283 50.0816771)",Boční,,
258490696,,,residential,,,False,False,79.405,"LINESTRING (12.3739096 50.0812687, 12.3738136 50.08152, 12.3737976 50.0817571, 12.3738136 50.0819749)",Na Hrázi,,
258490696,,,residential,,,False,True,79.405,"LINESTRING (12.3738136 50.0819749, 12.3737976 50.0817571, 12.3738136 50.08152, 12.3739096 50.0812687)",Na Hrázi,,
1137617890,,,residential,30,,False,False,2.428,"LINESTRING (12.3713833 50.0779945, 12.371374 50.0780155)",náměstí Krále Jiřího z Poděbrad,,
496166287,,,unclassified,,,False,False,33.63,"LINESTRING (12.3642563 50.0814332, 12.3641992 50.0815773, 12.3641641 50.0816657, 12.3641401 50.0817263)",,,
8908179,1,606;214,secondary,50,roundabout,True,False,12.89,"LINESTRING (12.3760184 50.0804663, 12.3760345 50.080429, 12.3760664 50.0803963, 12.3761115 50.0803707)",,,
"[24319187, 1074590814, 1074590815]","['2', '3']",,residential,50,,False,True,106.689,"LINESTRING (12.3760184 50.0804663, 12.3759394 50.0804665, 12.3758305 50.0804707, 12.3757112 50.080478, 12.375547 50.0804951, 12.3754104 50.0805128, 12.3752166 50.0805422, 12.3750423 50.0805703, 12.3748982 50.0805893, 12.3748322 50.0805969, 12.3747833 50.0805986, 12.3747364 50.0805968, 12.3746936 50.0805915, 12.3746506 50.0805846, 12.3746127 50.0805789, 12.3745494 50.0805676)",Pražská,,
5001056,,,residential,30,,False,False,16.491,"LINESTRING (12.3699756 50.077424, 12.3700545 50.0775634)",26. dubna,,3
5001056,,,residential,30,,False,True,64.943,"LINESTRING (12.3699756 50.077424, 12.3699086 50.0773021, 12.3698381 50.0771817, 12.3697822 50.0770651, 12.3697523 50.0769574, 12.3697432 50.0768628)",26. dubna,,3
73108690,,,residential,30,,False,False,87.016,"LINESTRING (12.3699756 50.077424, 12.3700838 50.0773688, 12.3701946 50.0773309, 12.3703294 50.0772958, 12.370429 50.0772807, 12.370609 50.0772945, 12.3707449 50.0773124, 12.3708368 50.0773344, 12.3710031 50.0773833, 12.3710972 50.0774109, 12.3711002 50.0774118)",Šlikova,,
8491169,,,residential,30,,False,True,105.554,"LINESTRING (12.371186 50.0781718, 12.3710896 50.0781253, 12.3706534 50.0779246, 12.3705019 50.0778332, 12.3701065 50.0775948, 12.3700545 50.0775634)",Březinova,,
78444824,,,residential,30,,False,True,23.282,"LINESTRING (12.371186 50.0781718, 12.3713095 50.0780304, 12.3713217 50.0780215, 12.3713377 50.0780157, 12.3713558 50.0780136, 12.371374 50.0780155)",náměstí Krále Jiřího z Poděbrad,,
640325175,,,residential,30,,False,False,82.258,"LINESTRING (12.371186 50.0781718, 12.3709998 50.0783633, 12.3707609 50.0786916, 12.3706633 50.0787874, 12.3706316 50.0788186)",náměstí Krále Jiřího z Poděbrad,,
77102189,,,residential,,,False,True,108.012,"LINESTRING (12.375283 50.0816771, 12.3751554 50.0816397, 12.3749498 50.0815795, 12.3747937 50.0815338, 12.3746153 50.0814816, 12.3741721 50.081345, 12.3739096 50.0812687)",Boční,,
560977457,,,residential,,,True,False,87.311,"LINESTRING (12.3684179 50.0783977, 12.3674281 50.0788593)",Dlouhá,,
78444825,,,residential,,,False,False,116.83799999999998,"LINESTRING (12.3684179 50.0783977, 12.3687269 50.0786619, 12.36895 50.0788142, 12.3693962 50.0790586, 12.3695561 50.0791462)",Provaznická,,
78444825,,,residential,,,False,True,116.838,"LINESTRING (12.3695561 50.0791462, 12.3693962 50.0790586, 12.36895 50.0788142, 12.3687269 50.0786619, 12.3684179 50.0783977)",Provaznická,,
496166287,,,unclassified,,,False,False,118.515,"LINESTRING (12.3641401 50.0817263, 12.3644048 50.0819683, 12.3645656 50.0821382, 12.3646885 50.0822454, 12.3652646 50.0823698, 12.3652824 50.0824167)",,,
496166287,,,unclassified,,,False,True,33.63,"LINESTRING (12.3641401 50.0817263, 12.3641641 50.0816657, 12.3641992 50.0815773, 12.3642563 50.0814332)",,,
206650106,,,residential,,,False,True,59.48499999999999,"LINESTRING (12.3701402 50.082626, 12.3700478 50.0826348, 12.3700336 50.0826359, 12.3699622 50.0826457, 12.3698751 50.0826604, 12.3698008 50.0826759, 12.3695853 50.082736, 12.3695351 50.0827461, 12.369482 50.0827513, 12.3694363 50.082755, 12.3693826 50.0827542, 12.3693393 50.0827506)",Pobřežní,,
8908179,1,606;214,secondary,50,roundabout,True,False,13.524000000000001,"LINESTRING (12.3764333 50.0804629, 12.3764334 50.0805035, 12.3764146 50.0805421, 12.3763787 50.0805755)",,,
1092387956,,2148,tertiary,,,False,False,14.743,"LINESTRING (12.3766589 50.0775659, 12.3768612 50.077539)",Pivovarská,,
4985018,4,2148,tertiary,,,False,True,67.959,"LINESTRING (12.3766589 50.0775659, 12.3765486 50.0775791, 12.3764483 50.0775911, 12.3759886 50.0776463, 12.3757228 50.0776783)",Pivovarská,,
258490717,,,residential,,,False,True,170.182,"LINESTRING (12.3766589 50.0775659, 12.3766796 50.0776281, 12.3768616 50.0784315, 12.3769104 50.0786472, 12.3769932 50.0790015, 12.3770002 50.0790314, 12.3770128 50.0790793)",Sadová,,
258490721,,,residential,,,False,True,59.447,"LINESTRING (12.375651 50.0790511, 12.3748204 50.0790098)",Sládkova,,
258490711,,,residential,30,,False,False,55.117999999999995,"LINESTRING (12.3672496 50.0807226, 12.3672263 50.0808242, 12.3671615 50.0809184, 12.3671059 50.0810022, 12.3671211 50.0812009)",Pod Věží,,
560977461,,,residential,30,,False,True,54.283,"LINESTRING (12.3672496 50.0807226, 12.3670478 50.0807099, 12.3668143 50.0806669, 12.3665266 50.0805845)",Dobrovského,,
1165135863,,,residential,30,,False,False,41.706999999999994,"LINESTRING (12.3672496 50.0807226, 12.3673586 50.0807245, 12.367524 50.0807269, 12.3678324 50.0807066)",Elišky Krásnohorské,,
258490711,,,residential,30,,False,True,55.117999999999995,"LINESTRING (12.3671211 50.0812009, 12.3671059 50.0810022, 12.3671615 50.0809184, 12.3672263 50.0808242, 12.3672496 50.0807226)",Pod Věží,,
258490675,,,residential,,,False,True,38.521,"LINESTRING (12.3702078 50.0813543, 12.3702047 50.0814199, 12.370197 50.0815493, 12.3701906 50.0816156, 12.3701884 50.0816541, 12.3701851 50.0817004)",Kasární náměstí,,
4986905,,,tertiary,50,,False,True,54.321,"LINESTRING (12.3701851 50.0817004, 12.3697928 50.081693, 12.3697738 50.0816936, 12.3697369 50.0816948, 12.3696621 50.0817038, 12.3695973 50.0817174, 12.3695519 50.0817289, 12.3695047 50.0817455, 12.36947 50.0817608, 12.3694521 50.0817709)",Smetanova,,
258490675,,,residential,,,False,False,38.521,"LINESTRING (12.3701851 50.0817004, 12.3701884 50.0816541, 12.3701906 50.0816156, 12.370197 50.0815493, 12.3702047 50.0814199, 12.3702078 50.0813543)",Kasární náměstí,,
"[258490648, 258490676, 226085727]",,,tertiary,50,,False,False,245.173,"LINESTRING (12.3701851 50.0817004, 12.3705474 50.0817111, 12.3706931 50.0817126, 12.3708275 50.0817128, 12.3709696 50.0817098, 12.3713404 50.0816975, 12.3716782 50.0816746, 12.3720108 50.081627, 12.3733632 50.0810792)","['náměstí Baltazara Neumanna', 'Smetanova', 'Kasární náměstí']",,
"[258490693, 560977463]",,,residential,,,False,"[False, True]",51.159,"LINESTRING (12.3669354 50.0822696, 12.3669919 50.0821772, 12.367088 50.0819247, 12.3672446 50.0819156)","['Křižovnická', 'Mlýnská']",,
258490665,,,residential,,,False,True,66.275,"LINESTRING (12.3636974 50.0826331, 12.363447 50.0831588, 12.363442 50.083205)",Jižní,,
258490668,,,residential,,,False,True,65.368,"LINESTRING (12.3678685 50.0829102, 12.3684825 50.0833465)",K Nábřeží,,
258490665,,,residential,,,False,True,6.929,"LINESTRING (12.363442 50.083205, 12.3634438 50.0832673)",Jižní,,
23700577,,,residential,,,True,False,40.307,"LINESTRING (12.363442 50.083205, 12.3637805 50.0832414, 12.3639788 50.083305)",Na Vyhlídce,,
258490665,,,residential,,,False,False,66.275,"LINESTRING (12.363442 50.083205, 12.363447 50.0831588, 12.3636974 50.0826331)",Jižní,,
22749028,,,tertiary,50,,False,True,44.941,"LINESTRING (12.3684825 50.0833465, 12.3689137 50.0830519)",Havlíčkova,,
258490668,,,residential,,,False,False,65.368,"LINESTRING (12.3684825 50.0833465, 12.3678685 50.0829102)",K Nábřeží,,
"[1074593555, 22749028]",,,tertiary,50,,False,False,77.992,"LINESTRING (12.3684825 50.0833465, 12.3683048 50.083464, 12.3682539 50.083492, 12.3681978 50.08352, 12.3681641 50.0835347, 12.3677641 50.0837118, 12.3677173 50.0837387, 12.3676819 50.0837643, 12.3676511 50.083795)",Havlíčkova,,
258490756,,,residential,,,False,True,57.118,"LINESTRING (12.3694262 50.0834465, 12.3689137 50.0830519)",Za Mostní branou,,
5212045,,,residential,,,False,True,67.777,"LINESTRING (12.3718242 50.077066, 12.3712562 50.0768718, 12.3709775 50.0767904)",Obrněné brigády,,
342316324,,,residential,50,,False,False,83.679,"LINESTRING (12.3722026 50.0772274, 12.3724229 50.0773298, 12.3729246 50.0775919, 12.373115 50.0776995)",Komenského,,
73108690,,,residential,30,,False,True,87.01600000000002,"LINESTRING (12.3711002 50.0774118, 12.3710972 50.0774109, 12.3710031 50.0773833, 12.3708368 50.0773344, 12.3707449 50.0773124, 12.370609 50.0772945, 12.370429 50.0772807, 12.3703294 50.0772958, 12.3701946 50.0773309, 12.3700838 50.0773688, 12.3699756 50.077424)",Šlikova,,
342316326,,,residential,,,False,False,36.892,"LINESTRING (12.3719514 50.0777902, 12.3722551 50.0780587)",Šlikova,,
481020692,,,unclassified,,,False,True,53.772,"LINESTRING (12.3701559 50.0759371, 12.3701667 50.0760443, 12.3701404 50.0760701, 12.3697476 50.0760783, 12.3696026 50.0760813)",,,
4986904,,,residential,,,True,False,87.48599999999999,"LINESTRING (12.3696026 50.0760813, 12.3696304 50.0762281, 12.3696895 50.0765224, 12.3696983 50.0765665, 12.3697432 50.0768628)",26. dubna,,
481020692,,,unclassified,,,False,False,53.772,"LINESTRING (12.3696026 50.0760813, 12.3697476 50.0760783, 12.3701404 50.0760701, 12.3701667 50.0760443, 12.3701559 50.0759371)",,,
5001138,,,residential,50,,False,True,105.56700000000001,"LINESTRING (12.372025 50.0749295, 12.3720024 50.0749688, 12.3715071 50.0758188)",Valdštejnova,,
258490717,,,residential,,,False,False,170.18200000000002,"LINESTRING (12.3770128 50.0790793, 12.3770002 50.0790314, 12.3769932 50.0790015, 12.3769104 50.0786472, 12.3768616 50.0784315, 12.3766796 50.0776281, 12.3766589 50.0775659)",Sadová,,
258490717,,,residential,,,False,True,113.422,"LINESTRING (12.3770128 50.0790793, 12.3771287 50.0795208, 12.3771701 50.0796832, 12.3772142 50.0799301, 12.377241 50.0800884)",Sadová,,
258490717,,,residential,,,False,False,113.422,"LINESTRING (12.377241 50.0800884, 12.3772142 50.0799301, 12.3771701 50.0796832, 12.3771287 50.0795208, 12.3770128 50.0790793)",Sadová,,
258490665,,,residential,,,False,False,6.929,"LINESTRING (12.3634438 50.0832673, 12.363442 50.083205)",Jižní,,
4986905,,,tertiary,50,,False,False,54.321,"LINESTRING (12.3694521 50.0817709, 12.36947 50.0817608, 12.3695047 50.0817455, 12.3695519 50.0817289, 12.3695973 50.0817174, 12.3696621 50.0817038, 12.3697369 50.0816948, 12.3697738 50.0816936, 12.3697928 50.081693, 12.3701851 50.0817004)",Smetanova,,
1217260066,,,tertiary,50,,False,True,5.786,"LINESTRING (12.3694521 50.0817709, 12.3694229 50.0817913, 12.3694 50.0818107)",Smetanova,,
"[4992585, 819952156, 22749029, 560977447]",,,tertiary,50,,False,False,105.789,"LINESTRING (12.3694 50.0818107, 12.3693698 50.0818442, 12.3693432 50.0818827, 12.3693299 50.0819228, 12.3693234 50.0819931, 12.369339 50.0822564, 12.3693559 50.0826692, 12.3693564 50.0826975, 12.3693492 50.0827307, 12.3693393 50.0827506)",Havlíčkova,yes,
496166275,,,residential,,,False,True,38.234,"LINESTRING (12.3694 50.0818107, 12.3693569 50.0817955, 12.3693168 50.0817867, 12.3692683 50.0817813, 12.3692175 50.0817818, 12.3688755 50.0818071)",Křižovnická,,
1217260066,,,tertiary,50,,False,False,5.786,"LINESTRING (12.3694 50.0818107, 12.3694229 50.0817913, 12.3694521 50.0817709)",Smetanova,,
206650106,,,residential,,,False,False,59.485,"LINESTRING (12.3693393 50.0827506, 12.3693826 50.0827542, 12.3694363 50.082755, 12.369482 50.0827513, 12.3695351 50.0827461, 12.3695853 50.082736, 12.3698008 50.0826759, 12.3698751 50.0826604, 12.3699622 50.0826457, 12.3700336 50.0826359, 12.3700478 50.0826348, 12.3701402 50.082626)",Pobřežní,,
"[4992585, 819952156, 22749029, 560977447]",,,tertiary,50,,False,True,105.78900000000002,"LINESTRING (12.3693393 50.0827506, 12.3693492 50.0827307, 12.3693564 50.0826975, 12.3693559 50.0826692, 12.369339 50.0822564, 12.3693234 50.0819931, 12.3693299 50.0819228, 12.3693432 50.0818827, 12.3693698 50.0818442, 12.3694 50.0818107)",Havlíčkova,yes,
