osmid,oneway,name,highway,reversed,length,geometry,maxspeed,bridge,lanes,access,ref,junction
44637449,False,Denisova,residential,False,85.01899999999999,"LINESTRING (15.3579689 50.4344153, 15.3569757 50.4346519, 15.3569299 50.4346617, 15.3568845 50.4346695, 15.3568411 50.4346762)",,,,,,
21113600,False,Jungmannova,residential,False,163.705,"LINESTRING (15.3568411 50.4346762, 15.3568634 50.4348718, 15.3568644 50.4350055, 15.3568384 50.4361478)",,,,,,
"[21113600, 242877686]",False,Jungmannova,residential,True,198.83400000000003,"LINESTRING (15.3568411 50.4346762, 15.3567209 50.4340217, 15.3566955 50.433976, 15.3566871 50.4339319, 15.3566948 50.4338651, 15.3567281 50.4337557, 15.3568172 50.4335192, 15.3569282 50.4332249, 15.3569392 50.4331853, 15.3569447 50.4331515, 15.3569451 50.4331169, 15.3569331 50.4330545, 15.3569226 50.4330242, 15.3569038 50.4329902, 15.3568556 50.4329237)",,,,,,
44637449,False,Denisova,residential,True,85.019,"LINESTRING (15.3568411 50.4346762, 15.3568845 50.4346695, 15.3569299 50.4346617, 15.3569757 50.4346519, 15.3579689 50.4344153)",,,,,,
47854296,False,Tylova,residential,False,46.077,"LINESTRING (15.3536898 50.4369419, 15.3537298 50.4373555)",,,,,,
34078062,True,Židovská,residential,False,82.51200000000001,"LINESTRING (15.3526297 50.4379012, 15.3527279 50.4379033, 15.3527684 50.4379022, 15.3528893 50.4378947, 15.3529374 50.4378906, 15.3529904 50.4378896, 15.3533969 50.437909, 15.3537258 50.4379253, 15.3537915 50.4379248)",,,,,,
5198916,False,Bolzanova,residential,False,20.755,"LINESTRING (15.3544083 50.4403141, 15.3542022 50.4404468)",,,2,,,
5198916,False,Bolzanova,residential,True,86.14399999999999,"LINESTRING (15.3544083 50.4403141, 15.3544801 50.4402669, 15.3551902 50.4398009, 15.355256 50.4397585)",,,2,,,
30959441,False,Železnická,living_street,True,126.68700000000001,"LINESTRING (15.3544083 50.4403141, 15.3543394 50.440273, 15.3543185 50.4402569, 15.3543022 50.4402428, 15.3542925 50.4402289, 15.3542882 50.440215, 15.3542873 50.4401991, 15.3542902 50.4401071, 15.3542892 50.4400738, 15.3542946 50.4396801, 15.3542963 50.4396571, 15.3543059 50.4393788, 15.3543118 50.4393366, 15.3543266 50.439303, 15.3543472 50.4392742, 15.3543729 50.4392513, 15.3544121 50.4392226)",20,,,,,
30959441,False,Železnická,living_street,False,126.68700000000001,"LINESTRING (15.3544121 50.4392226, 15.3543729 50.4392513, 15.3543472 50.4392742, 15.3543266 50.439303, 15.3543118 50.4393366, 15.3543059 50.4393788, 15.3542963 50.4396571, 15.3542946 50.4396801, 15.3542892 50.4400738, 15.3542902 50.4401071, 15.3542873 50.4401991, 15.3542882 50.440215, 15.3542925 50.4402289, 15.3543022 50.4402428, 15.3543185 50.4402569, 15.3543394 50.440273, 15.3544083 50.4403141)",20,,,,,
30959441,False,Železnická,living_street,True,59.82199999999999,"LINESTRING (15.3544121 50.4392226, 15.3543788 50.4392018, 15.3543508 50.4391811, 15.3543285 50.4391566, 15.3543127 50.4391272, 15.3543043 50.4391031, 15.3543028 50.4390737, 15.3543024 50.4387968, 15.3542993 50.4387717, 15.3542924 50.4387476, 15.3542758 50.4387081)",20,,,,,
30959442,False,Čelišova,residential,False,84.39599999999999,"LINESTRING (15.3544121 50.4392226, 15.3544837 50.4392681, 15.3551836 50.4397131, 15.355256 50.4397585)",,,,,,
30959428,True,Jarošovská,residential,False,101.722,"LINESTRING (15.3514184 50.4405663, 15.3516933 50.4413363, 15.3517371 50.4414583)",,,,,,
30959532,False,Smetanova,residential,False,113.63999999999999,"LINESTRING (15.3514184 50.4405663, 15.3528621 50.4403627, 15.3529316 50.4403553, 15.352987 50.4403527)",,,,,,
30959532,False,Smetanova,residential,False,86.839,"LINESTRING (15.352987 50.4403527, 15.3530687 50.4403536, 15.3540948 50.4404273, 15.3541425 50.4404336, 15.3542022 50.4404468)",,,,,,
30959532,False,Smetanova,residential,True,113.63999999999999,"LINESTRING (15.352987 50.4403527, 15.3529316 50.4403553, 15.3528621 50.4403627, 15.3514184 50.4405663)",,,,,,
30959534,False,Křídlova,residential,True,85.35900000000001,"LINESTRING (15.352987 50.4403527, 15.3529898 50.4403975, 15.3529934 50.4404194, 15.352999 50.4404452, 15.3531758 50.4409846, 15.3531914 50.4410147, 15.3532115 50.4410391, 15.3532389 50.4410599, 15.3532827 50.4410847)",,,,,,
1211769998,False,Bolzanova,residential,True,26.761,"LINESTRING (15.3528855 50.4414365, 15.3530075 50.4413091, 15.3530912 50.4412348)",,,2,,,
33837798,True,Krátká,residential,False,82.522,"LINESTRING (15.3517371 50.4414583, 15.3517839 50.4414531, 15.3518209 50.4414501, 15.3527068 50.4414004, 15.352752 50.4414028, 15.3527883 50.441406, 15.352824 50.4414132, 15.352863 50.4414262, 15.3528855 50.4414365)",,,,,,
"[657269513, 435125587]",False,17. listopadu,tertiary,False,147.323,"LINESTRING (15.3506674 50.4348586, 15.3505842 50.4348602, 15.3505162 50.4348646, 15.3504046 50.4348758, 15.3503342 50.4348855, 15.3500314 50.4349478, 15.3498164 50.4350007, 15.3497897 50.4350088, 15.3496435 50.4350532, 15.3495017 50.4351005, 15.349403 50.4351378, 15.3493465 50.4351596, 15.3493046 50.4351772, 15.3492673 50.4351936, 15.3490655 50.4352817, 15.3489929 50.4353117, 15.3489143 50.4353405, 15.3487895 50.4353875)",50,,2,,,
"[435125587, 657269590]",False,17. listopadu,tertiary,True,87.92499999999998,"LINESTRING (15.3506674 50.4348586, 15.3507903 50.4348587, 15.3509093 50.4348632, 15.3511971 50.4348837, 15.351797 50.4349289, 15.351902 50.4349362)",50,,,,,
34078039,False,B. Němcové,residential,True,143.325,"LINESTRING (15.3480508 50.4385785, 15.3480805 50.4385591, 15.3480914 50.438553, 15.348238 50.438471, 15.3486306 50.438276, 15.3486495 50.4382651, 15.3486726 50.4382488, 15.3486913 50.4382295, 15.3487072 50.4382066, 15.3487213 50.4381745, 15.3488008 50.4379612, 15.348818 50.437905, 15.3488285 50.4378526, 15.3488247 50.4377784, 15.3487538 50.4375546, 15.3487432 50.4375266, 15.3487254 50.4374974)",,,,,,
"[657269507, 33423939]",False,Ruská,tertiary,True,151.776,"LINESTRING (15.3478577 50.4341599, 15.3478722 50.4341897, 15.347886 50.434218, 15.3479257 50.434279, 15.3481327 50.4345637, 15.3483375 50.4348425, 15.3485666 50.4351336, 15.3487895 50.4353875)",40,,"['2', '3']",,,
"[1207093466, 34078087]",False,Nábř. Kpt. Jaroše,residential,False,189.619,"LINESTRING (15.3478577 50.4341599, 15.3481535 50.4340817, 15.3482513 50.4340602, 15.3483256 50.4340468, 15.3484009 50.4340385, 15.348485 50.4340356, 15.3486019 50.4340387, 15.3487426 50.4340473, 15.3494816 50.4341083, 15.3494399 50.4343308, 15.3491466 50.4343344, 15.3487816 50.4343104)",,,,,,
"[1204139881, 37994692, 37994694]",False,Ruská,tertiary,False,48.831,"LINESTRING (15.3478577 50.4341599, 15.3478478 50.4341268, 15.3478377 50.4340702, 15.3478375 50.4340183, 15.3478407 50.4339954, 15.3478484 50.4339413, 15.3478795 50.4338093, 15.3478908 50.4337238)",40,yes,2,,,
657269565,False,Riegrova,tertiary,False,23.211,"LINESTRING (15.3559538 50.4331205, 15.3556449 50.4331902)",50,,,,,
"[5198907, 34148302]",False,,residential,True,174.484,"LINESTRING (15.3559538 50.4331205, 15.3559967 50.4332151, 15.3560092 50.4332479, 15.3560168 50.4332859, 15.356016 50.4333246, 15.3559787 50.4336861, 15.3559634 50.4337374, 15.3559399 50.433779, 15.3558988 50.4338187, 15.3558486 50.4338499, 15.3557875 50.4338786, 15.3548987 50.4342194, 15.3548789 50.4342244, 15.3548657 50.4342257, 15.3548547 50.4342263, 15.3548479 50.4342258, 15.3548286 50.4342232, 15.354809 50.4342183, 15.3547507 50.4342024)",,,,destination,,
44584245,False,Riegrova,tertiary,True,52.559999999999995,"LINESTRING (15.3559538 50.4331205, 15.3562431 50.4330561, 15.3563116 50.4330397, 15.3563498 50.4330255, 15.3564048 50.4330028, 15.3564944 50.4329568, 15.3566001 50.4329007)",50,,,,,
282603094,True,Riegrova,tertiary,False,20.054000000000002,"LINESTRING (15.3569387 50.4327662, 15.3569472 50.4327834, 15.3569518 50.4328012, 15.3569526 50.4328192, 15.3569493 50.4328371, 15.3569422 50.4328546, 15.3569313 50.4328713, 15.3569169 50.4328868, 15.3568992 50.4329009, 15.3568787 50.4329133, 15.3568556 50.4329237)",50,,,,,roundabout
361562273,False,Riegrova,tertiary,True,47.25,"LINESTRING (15.3569387 50.4327662, 15.3571362 50.4327238, 15.3575643 50.4326189)",50,,,,,
44584245,False,Riegrova,tertiary,False,52.56,"LINESTRING (15.3566001 50.4329007, 15.3564944 50.4329568, 15.3564048 50.4330028, 15.3563498 50.4330255, 15.3563116 50.4330397, 15.3562431 50.4330561, 15.3559538 50.4331205)",50,,,,,
282603094,True,Riegrova,tertiary,False,36.132,"LINESTRING (15.3566001 50.4329007, 15.3565801 50.4328842, 15.3565644 50.4328659, 15.3565536 50.4328462, 15.3565478 50.4328256, 15.3565474 50.4328048, 15.3565522 50.4327842, 15.3565622 50.4327643, 15.356577 50.4327457, 15.3565964 50.4327289, 15.3566153 50.4327167, 15.3566366 50.4327062, 15.3566599 50.4326976, 15.3566848 50.432691, 15.3567108 50.4326866, 15.3567375 50.4326844, 15.3567644 50.4326845, 15.3567911 50.4326869)",50,,,,,roundabout
282603094,True,Riegrova,tertiary,False,14.24,"LINESTRING (15.3567911 50.4326869, 15.3568232 50.4326929, 15.3568534 50.4327022, 15.3568807 50.4327146, 15.3569044 50.4327297, 15.3569239 50.432747, 15.3569387 50.4327662)",50,,,,,roundabout
47854296,False,Tylova,residential,True,46.077,"LINESTRING (15.3537298 50.4373555, 15.3536898 50.4369419)",,,,,,
47854281,True,Tylova,residential,False,63.456,"LINESTRING (15.3537298 50.4373555, 15.353745 50.4375203, 15.3537507 50.4375726, 15.3537684 50.4377355, 15.3537915 50.4379248)",,,,,,
50030866,True,,tertiary,False,14.805,"LINESTRING (15.3572027 50.4385248, 15.357235 50.4385331, 15.3572639 50.4385456, 15.3572879 50.4385616, 15.3573061 50.4385806, 15.3573176 50.4386015, 15.3573219 50.4386235)",50,,,,,roundabout
50030866,True,,tertiary,False,13.026,"LINESTRING (15.357035 50.4385559, 15.3570574 50.4385426, 15.3570833 50.4385321, 15.3571119 50.4385249, 15.357142 50.4385213, 15.3571726 50.4385212, 15.3572027 50.4385248)",50,,,,,roundabout
"[1051059536, 9583111]",False,Havlíčkova,tertiary,True,77.79500000000002,"LINESTRING (15.357035 50.4385559, 15.3569371 50.4385025, 15.3563782 50.4381496, 15.3563365 50.4381264, 15.3562929 50.4381055, 15.3562309 50.4380814)",50,,,,,
5198916,False,Bolzanova,residential,False,173.89199999999997,"LINESTRING (15.3570137 50.4386757, 15.3569122 50.4387048, 15.3568756 50.4387173, 15.3568486 50.4387279, 15.3568165 50.4387438, 15.3566408 50.4388549, 15.3564952 50.4389512, 15.3562503 50.4391132, 15.355825 50.4393845, 15.3552865 50.4397385, 15.355256 50.4397585)",,,2,,,
50030866,True,,tertiary,False,14.25,"LINESTRING (15.3570137 50.4386757, 15.3569988 50.4386518, 15.3569935 50.4386264, 15.356998 50.438601, 15.3570122 50.438577, 15.357035 50.4385559)",50,,,,,roundabout
50030866,True,,tertiary,False,14.689,"LINESTRING (15.3571896 50.438728, 15.3571638 50.4387299, 15.3571379 50.4387292, 15.3571125 50.4387259, 15.3570882 50.4387201, 15.3570657 50.438712, 15.3570454 50.4387017, 15.3570279 50.4386895, 15.3570137 50.4386757)",50,,,,,roundabout
50030866,True,,tertiary,False,16.182,"LINESTRING (15.3573219 50.4386235, 15.3573199 50.4386417, 15.357313 50.4386593, 15.3573014 50.4386759, 15.3572855 50.438691, 15.3572657 50.4387041, 15.3572427 50.4387149, 15.357217 50.4387229, 15.3571896 50.438728)",50,,,,,roundabout
172309802,False,,residential,True,42.474999999999994,"LINESTRING (15.3461807 50.4404185, 15.3461224 50.4404108, 15.3461123 50.4404099, 15.3460923 50.440408, 15.3460576 50.4404078, 15.3457493 50.4404285, 15.3457099 50.4404334, 15.3456804 50.4404383, 15.3456727 50.4404396, 15.3456397 50.4404468, 15.3455932 50.4404611)",,,,,,
196678428,False,Na Tobolce,residential,False,52.251,"LINESTRING (15.3461807 50.4404185, 15.3460655 50.4407598, 15.3460256 50.4408779)",40,,2,,,
196678428,False,Na Tobolce,residential,True,290.882,"LINESTRING (15.3461807 50.4404185, 15.3469681 50.4381671, 15.3469823 50.4381385, 15.3470043 50.4381045, 15.3470356 50.438066, 15.3470737 50.4380276, 15.3471221 50.4379867, 15.3471627 50.437962, 15.3472038 50.4379401, 15.347248 50.4379234)",40,,2,,,
30959468,False,Vrcha,residential,True,46.46,"LINESTRING (15.3455932 50.4404611, 15.3458384 50.4407848, 15.3458805 50.4408367)",,,,,,
172309802,False,,residential,False,42.47500000000001,"LINESTRING (15.3455932 50.4404611, 15.3456397 50.4404468, 15.3456727 50.4404396, 15.3456804 50.4404383, 15.3457099 50.4404334, 15.3457493 50.4404285, 15.3460576 50.4404078, 15.3460923 50.440408, 15.3461123 50.4404099, 15.3461224 50.4404108, 15.3461807 50.4404185)",,,,,,
196678428,False,Na Tobolce,residential,True,52.251,"LINESTRING (15.3460256 50.4408779, 15.3460655 50.4407598, 15.3461807 50.4404185)",40,,2,,,
217560382,True,,tertiary,False,6.798,"LINESTRING (15.3460256 50.4408779, 15.3460467 50.4408852, 15.3460655 50.4408947, 15.3460811 50.4409063, 15.3460932 50.4409195)",40,,,,,roundabout
217560382,True,,tertiary,False,16.507999999999996,"LINESTRING (15.3460932 50.4409195, 15.3461012 50.4409334, 15.3461052 50.4409481, 15.346105 50.4409629, 15.3461007 50.4409775, 15.3460925 50.4409914, 15.3460805 50.4410041, 15.3460651 50.4410153, 15.3460469 50.4410246, 15.3460265 50.4410317, 15.3460043 50.4410363)",40,,,,,roundabout
"[217560349, 1051059535]",False,Kollárova,tertiary,True,70.25699999999999,"LINESTRING (15.3460932 50.4409195, 15.3462811 50.4408624, 15.3465547 50.4407757, 15.3467989 50.4406984, 15.3469666 50.4406399, 15.3469792 50.4406355)",40,,2,,,
217560382,True,,tertiary,False,22.983999999999998,"LINESTRING (15.3458593 50.4409952, 15.3458506 50.4409829, 15.3458451 50.4409699, 15.345843 50.4409565, 15.3458443 50.440943, 15.345849 50.4409299, 15.345857 50.4409174, 15.345868 50.4409059, 15.3458817 50.4408956, 15.3458979 50.4408869, 15.345916 50.44088, 15.3459371 50.4408747, 15.3459592 50.4408719, 15.3459818 50.4408714, 15.3460041 50.4408735, 15.3460256 50.4408779)",40,,,,,roundabout
217560382,True,,tertiary,False,12.058999999999997,"LINESTRING (15.3460043 50.4410363, 15.3459833 50.4410383, 15.345962 50.4410382, 15.345941 50.4410358, 15.3459209 50.4410313, 15.3459023 50.4410248, 15.3458855 50.4410165, 15.345871 50.4410065, 15.3458593 50.4409952)",40,,,,,roundabout
30959468,False,Vrcha,residential,False,46.46,"LINESTRING (15.3458805 50.4408367, 15.3458384 50.4407848, 15.3455932 50.4404611)",,,,,,
291235790,False,Valdštejnovo náměstí,unclassified,True,72.663,"LINESTRING (15.3516336 50.4371888, 15.3513167 50.4371772, 15.3510975 50.4371693, 15.3508743 50.4371628, 15.3506091 50.4371537)",,,,,,
790390871,False,Valdštejnovo náměstí,unclassified,False,68.148,"LINESTRING (15.3516336 50.4371888, 15.351943 50.4371925, 15.352153 50.4371951, 15.3523718 50.4371977, 15.3525956 50.4372019)",,,,,,
291235792,False,,unclassified,True,6.65,"LINESTRING (15.3525956 50.4372019, 15.3526629 50.4372436)",,,,,,
"[319143501, 790390871]",False,Valdštejnovo náměstí,unclassified,False,281.426,"LINESTRING (15.3525956 50.4372019, 15.3526745 50.4366444, 15.3506603 50.4364771, 15.3506091 50.4371537)",,,,,,
790390871,False,Valdštejnovo náměstí,unclassified,True,68.148,"LINESTRING (15.3525956 50.4372019, 15.3523718 50.4371977, 15.352153 50.4371951, 15.351943 50.4371925, 15.3516336 50.4371888)",,,,,,
291235790,False,Valdštejnovo náměstí,unclassified,False,72.66300000000001,"LINESTRING (15.3506091 50.4371537, 15.3508743 50.4371628, 15.3510975 50.4371693, 15.3513167 50.4371772, 15.3516336 50.4371888)",,,,,,
291235791,False,,unclassified,False,12.347999999999999,"LINESTRING (15.3506091 50.4371537, 15.3505578 50.4371896, 15.3505573 50.4372521)",,,,,,
"[319143501, 790390871]",False,Valdštejnovo náměstí,unclassified,True,281.426,"LINESTRING (15.3506091 50.4371537, 15.3506603 50.4364771, 15.3526745 50.4366444, 15.3525956 50.4372019)",,,,,,
"[5198915, 361567204, 285975227]",True,"['Šafaříkova', 'Havlíčkova', 'Žižkovo náměstí']",residential,False,208.04799999999997,"LINESTRING (15.3547166 50.4369589, 15.3546974 50.4369199, 15.3546852 50.4368853, 15.3546787 50.436849, 15.3546778 50.4367721, 15.3546875 50.4367224, 15.3547127 50.4366786, 15.3547576 50.4366365, 15.3548093 50.4366065, 15.3548973 50.4365795, 15.3549268 50.4365729, 15.3549562 50.4365663, 15.3549792 50.4365584, 15.3549959 50.4365473, 15.3550062 50.4365332, 15.3550097 50.4365172, 15.3550082 50.4364964, 15.3549623 50.4363769, 15.3549393 50.4363232, 15.3549094 50.4362667, 15.3548521 50.4361806, 15.3542269 50.4352953)",20,,,,,
361567205,False,Havlíčkova,residential,True,46.58,"LINESTRING (15.3547166 50.4369589, 15.354832 50.4371502, 15.354962 50.4373475)",,,,,,
285975227,True,Šafaříkova,residential,False,35.757999999999996,"LINESTRING (15.3541294 50.4351819, 15.3540706 50.4351363, 15.3540073 50.4350958, 15.3539561 50.4350606, 15.3538094 50.4349339)",,,,,,
420307809,True,Šafaříkova,residential,False,58.253,"LINESTRING (15.3541294 50.4351819, 15.354042 50.4351634, 15.3539873 50.4351459, 15.3539127 50.4351197, 15.3537998 50.4350903, 15.3536894 50.4350714, 15.3533475 50.4350312)",,,,,,
361562273,False,Riegrova,tertiary,False,47.25,"LINESTRING (15.3575643 50.4326189, 15.3571362 50.4327238, 15.3569387 50.4327662)",50,,,,,
"[21113600, 242877686]",False,Jungmannova,residential,False,198.834,"LINESTRING (15.3568556 50.4329237, 15.3569038 50.4329902, 15.3569226 50.4330242, 15.3569331 50.4330545, 15.3569451 50.4331169, 15.3569447 50.4331515, 15.3569392 50.4331853, 15.3569282 50.4332249, 15.3568172 50.4335192, 15.3567281 50.4337557, 15.3566948 50.4338651, 15.3566871 50.4339319, 15.3566955 50.433976, 15.3567209 50.4340217, 15.3568411 50.4346762)",,,,,,
282603094,True,Riegrova,tertiary,False,19.791,"LINESTRING (15.3568556 50.4329237, 15.3568308 50.4329319, 15.3568045 50.4329379, 15.3567771 50.4329415, 15.3567492 50.4329427, 15.3567214 50.4329414, 15.356694 50.4329377, 15.3566678 50.4329316, 15.3566431 50.4329233, 15.3566204 50.4329129, 15.3566001 50.4329007)",50,,,,,roundabout
196678428,False,Na Tobolce,residential,False,290.882,"LINESTRING (15.347248 50.4379234, 15.3472038 50.4379401, 15.3471627 50.437962, 15.3471221 50.4379867, 15.3470737 50.4380276, 15.3470356 50.438066, 15.3470043 50.4381045, 15.3469823 50.4381385, 15.3469681 50.4381671, 15.3461807 50.4404185)",40,,2,,,
"[356090689, 5197713, 356090691, 790390870]",False,Na Tobolce,residential,True,114.863,"LINESTRING (15.347248 50.4379234, 15.3477587 50.4377731, 15.3478126 50.4377572, 15.3479909 50.4377033, 15.3480813 50.4376786, 15.3487254 50.4374974)",40,yes,2,,,
21113600,False,Jungmannova,residential,True,163.70499999999998,"LINESTRING (15.3568384 50.4361478, 15.3568644 50.4350055, 15.3568634 50.4348718, 15.3568411 50.4346762)",,,,,,
1207093466,False,,residential,False,54.532000000000004,"LINESTRING (15.3487816 50.4343104, 15.3485216 50.4342877, 15.3484631 50.4343087, 15.3485191 50.4343948, 15.3487816 50.4343104)",,,,,,
1207093466,False,,residential,True,54.532,"LINESTRING (15.3487816 50.4343104, 15.3485191 50.4343948, 15.3484631 50.4343087, 15.3485216 50.4342877, 15.3487816 50.4343104)",,,,,,
"[1207093466, 34078087]",False,Nábř. Kpt. Jaroše,residential,True,189.61900000000003,"LINESTRING (15.3487816 50.4343104, 15.3491466 50.4343344, 15.3494399 50.4343308, 15.3494816 50.4341083, 15.3487426 50.4340473, 15.3486019 50.4340387, 15.348485 50.4340356, 15.3484009 50.4340385, 15.3483256 50.4340468, 15.3482513 50.4340602, 15.3481535 50.4340817, 15.3478577 50.4341599)",,,,,,
