osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,tunnel,width
"[366065632, 178041798]","['Edisonova', 'Makarenkova']",residential,True,False,197.248,,,,"LINESTRING (18.4379916 49.7810135, 18.4376148 49.7802094, 18.4375336 49.7800214, 18.4375031 49.7798894, 18.4375119 49.7798015, 18.4375945 49.7797217, 18.4382035 49.7795711)",,
"[232295098, 232295123, 232295554]",Husova,residential,False,"[False, True]",193.37299999999996,,,,"LINESTRING (18.4321931 49.7804181, 18.4325585 49.7802955, 18.4329388 49.7804389, 18.4333822 49.780289, 18.4334196 49.7799469, 18.4337207 49.7798427, 18.4337466 49.7798334, 18.4338359 49.7798016, 18.4338467 49.7797977, 18.4339475 49.7797649, 18.4341359 49.7797037)",yes,
232295123,Husova,residential,False,True,15.16,,,,"LINESTRING (18.4343236 49.7796413, 18.4343046 49.7796484, 18.4342542 49.779665, 18.4341359 49.7797037)",,
232297211,Vardasova,residential,False,False,57.705999999999996,,,,"LINESTRING (18.4312634 49.7816088, 18.4308467 49.7818329, 18.4307353 49.7819856)",,
232297214,Vardasova,residential,False,False,55.853,,,,"LINESTRING (18.4316073 49.7819009, 18.4311615 49.7821335, 18.4309784 49.7821927)",,
232296070,Národní třída,residential,False,True,8.756,,,,"LINESTRING (18.4338563 49.7778981, 18.4339065 49.7778703, 18.4339488 49.7778468)",,
869730492,Dělnická,residential,False,False,13.42,,,,"LINESTRING (18.4317211 49.7813335, 18.4318668 49.7812579)",,
"[869730480, 1163648813, 1163648814]",Dělnická,tertiary,False,False,117.876,4,4746,50,"LINESTRING (18.4317211 49.7813335, 18.4319428 49.7815093, 18.431971 49.7815316, 18.4325902 49.7820227, 18.4327578 49.7821555)",,
1163648814,Dělnická,tertiary,False,True,135.21699999999998,4,4746,50,"LINESTRING (18.4317211 49.7813335, 18.4315393 49.7811883, 18.4308567 49.7806473, 18.4307798 49.7805873, 18.4307424 49.7805581, 18.4305294 49.7803919)",,
869730492,Dělnická,residential,False,True,13.42,,,,"LINESTRING (18.4318668 49.7812579, 18.4317211 49.7813335)",,
635438327,Astronautů,residential,False,False,168.00599999999997,2,,50,"LINESTRING (18.4371396 49.7832475, 18.436818 49.7834254, 18.4362984 49.7837004, 18.435926 49.7838907, 18.4355972 49.7840587, 18.4353258 49.7842019)",,
