osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,access
360453152,,Prokopa Holého,residential,,False,True,56.915,"LINESTRING (16.3363061 50.5863029, 16.3363177 50.5864423, 16.3362829 50.5868139)",,,
29381709,,,residential,,False,False,59.865,"LINESTRING (16.3359345 50.5861868, 16.3355245 50.5865077, 16.3354003 50.5866049)",,,
29381710,,Husova,residential,,False,False,176.664,"LINESTRING (16.3362829 50.5868139, 16.3374524 50.5869225, 16.3374854 50.5869256, 16.3376044 50.5869366, 16.3381735 50.5869916, 16.3387565 50.5870538)",,,
360453152,,Prokopa Holého,residential,,False,False,56.915,"LINESTRING (16.3362829 50.5868139, 16.3363177 50.5864423, 16.3363061 50.5863029)",,,
360453152,,Prokopa Holého,residential,,False,True,126.964,"LINESTRING (16.3362829 50.5868139, 16.3362248 50.5873946, 16.3361319 50.5878011, 16.3360556 50.5879422)",,,
29381710,,Husova,residential,,False,True,176.664,"LINESTRING (16.3387565 50.5870538, 16.3381735 50.5869916, 16.3376044 50.5869366, 16.3374854 50.5869256, 16.3374524 50.5869225, 16.3362829 50.5868139)",,,
29381711,,Jabloňová,residential,,False,False,111.917,"LINESTRING (16.3387565 50.5870538, 16.3389133 50.5863812, 16.3384042 50.5863347)",,,
29381711,,Jabloňová,residential,,False,True,111.917,"LINESTRING (16.3384042 50.5863347, 16.3389133 50.5863812, 16.3387565 50.5870538)",,,
29381713,,Havlíčkova,residential,,False,False,30.275,"LINESTRING (16.3357661 50.5879985, 16.3359908 50.5882304)",,,
29381707,,Prokopa Holého,residential,,False,True,10.332,"LINESTRING (16.3357661 50.5879985, 16.3356802 50.5880054, 16.3356209 50.5880101)",,,
360453152,,Prokopa Holého,residential,,False,False,21.375,"LINESTRING (16.3357661 50.5879985, 16.3358181 50.5879884, 16.3360556 50.5879422)",,,
29381713,,Havlíčkova,residential,,False,False,72.161,"LINESTRING (16.3382672 50.5892489, 16.3390991 50.589626)",,,
29381713,,Havlíčkova,residential,,False,True,196.862,"LINESTRING (16.3382672 50.5892489, 16.337344 50.5888496, 16.3370477 50.5887242, 16.3366071 50.5885277, 16.3361261 50.588319, 16.3359908 50.5882304)",,,
29381713,,Havlíčkova,residential,,False,True,72.161,"LINESTRING (16.3390991 50.589626, 16.3382672 50.5892489)",,,
357017113,,Mírové náměstí,residential,,False,False,51.923,"LINESTRING (16.3329097 50.5854322, 16.3325922 50.5858534)",,,
357017113,,Mírové náměstí,residential,,False,True,38.309,"LINESTRING (16.3329097 50.5854322, 16.3331522 50.585124)",,,
29358188,,Kasárenská,residential,,False,False,61.843,"LINESTRING (16.3329097 50.5854322, 16.3329662 50.5854484, 16.3337264 50.5856331)",,,
29358174,,Mírové náměstí,residential,,True,False,7.711,"LINESTRING (16.3325922 50.5858534, 16.3325517 50.5859178)",,,
357017113,,Mírové náměstí,residential,,False,True,51.923,"LINESTRING (16.3325922 50.5858534, 16.3329097 50.5854322)",,,
352481500,,Mírové náměstí,residential,,True,False,89.528,"LINESTRING (16.3316642 50.5855359, 16.3323334 50.584852)",,,
357017111,,Mírové náměstí,residential,,True,False,74.424,"LINESTRING (16.3316642 50.5855359, 16.3325922 50.5858534)",,,
40701531,,Mírové náměstí,residential,,True,False,65.242,"LINESTRING (16.3323334 50.584852, 16.3331522 50.585124)",,,
29358176,,Protifašistických bojovníků,residential,,False,False,16.734,"LINESTRING (16.3323334 50.584852, 16.3323845 50.5847942, 16.3324426 50.5847185)",,,
357017113,,Mírové náměstí,residential,,False,False,38.309,"LINESTRING (16.3331522 50.585124, 16.3329097 50.5854322)",,,
40701533,,Hradební,residential,,False,False,60.565,"LINESTRING (16.331583 50.5856421, 16.331007 50.5853806, 16.3308882 50.5853227)",,,
352481521,,Stanislava Opočenského,residential,,True,False,13.292000000000002,"LINESTRING (16.331583 50.5856421, 16.3316253 50.5856075, 16.3316642 50.5855359)",,,
40701533,,Hradební,residential,,False,True,60.565,"LINESTRING (16.3308882 50.5853227, 16.331007 50.5853806, 16.331583 50.5856421)",,,
"[352481492, 29358182]",,"['Hradební', 'Máchova']",residential,,False,False,123.959,"LINESTRING (16.3308882 50.5853227, 16.3309211 50.5853002, 16.3317034 50.5844861, 16.3318306 50.5843837)",,,
"[502443547, 29358187]",,"['Školní', 'Kostelní náměstí']",residential,,False,"[False, True]",123.23799999999999,"LINESTRING (16.3308882 50.5853227, 16.3309059 50.5854063, 16.3304003 50.5858998, 16.3304696 50.5859307, 16.3309613 50.5861499)",,,
29358177,,Obránců míru,residential,,True,False,102.971,"LINESTRING (16.3341882 50.5836418, 16.3339395 50.5841367, 16.3337182 50.5845182)",,,
412829097,,V Kopečku,residential,,False,True,29.709000000000003,"LINESTRING (16.3341882 50.5836418, 16.3343771 50.5834462, 16.3343861 50.5834089)",,,
303961143,,třída Masarykova,residential,,False,False,96.062,"LINESTRING (16.3268548 50.5882083, 16.3271981 50.5883704, 16.3277075 50.5888103, 16.3277552 50.5888453)",,,
352481640,,třída Masarykova,secondary,50,False,True,55.49,"LINESTRING (16.3277552 50.5888453, 16.3283893 50.5885504)",,302,
303961143,,třída Masarykova,residential,,False,True,96.06200000000001,"LINESTRING (16.3277552 50.5888453, 16.3277075 50.5888103, 16.3271981 50.5883704, 16.3268548 50.5882083)",,,
352481640,,třída Masarykova,secondary,50,False,False,143.13400000000001,"LINESTRING (16.3277552 50.5888453, 16.3270878 50.5891172, 16.3260486 50.5895403)",,302,
303961876,,Přadlácká,residential,,False,True,15.439,"LINESTRING (16.3371629 50.5822042, 16.3372099 50.5823398)",,,
357017118,,Přadlácká,secondary,50,False,False,21.482,"LINESTRING (16.3371629 50.5822042, 16.3368721 50.582261)",,,
"[352481514, 357017118, 29381703]",,Přadlácká,secondary,50,False,True,108.65299999999999,"LINESTRING (16.3371629 50.5822042, 16.3374639 50.5821544, 16.3378404 50.5820965, 16.3378858 50.5820895, 16.3381469 50.5820493, 16.3382804 50.5820314, 16.3383976 50.5820276, 16.338499 50.5820288, 16.3386674 50.5820427)",,,
303961876,,Přadlácká,residential,,False,False,15.439,"LINESTRING (16.3372099 50.5823398, 16.3371629 50.5822042)",,,
29381713,,Havlíčkova,residential,,False,True,30.275,"LINESTRING (16.3359908 50.5882304, 16.3357661 50.5879985)",,,
29381713,,Havlíčkova,residential,,False,False,196.862,"LINESTRING (16.3359908 50.5882304, 16.3361261 50.588319, 16.3366071 50.5885277, 16.3370477 50.5887242, 16.337344 50.5888496, 16.3382672 50.5892489)",,,
310829172,,,residential,,False,True,32.388,"LINESTRING (16.3359908 50.5882304, 16.3360206 50.5881295, 16.3360556 50.5879422)",,,
29358186,,U Horní brány,residential,,False,True,106.15400000000001,"LINESTRING (16.3302437 50.5860687, 16.3298506 50.5864932, 16.3299799 50.5865725, 16.3302556 50.5867094, 16.330453 50.586721)",,,
445179902,,,residential,,False,True,133.638,"LINESTRING (16.3322374 50.5875789, 16.3321477 50.5875676, 16.3315595 50.5874821, 16.3310814 50.5874217, 16.3308126 50.587351, 16.3306678 50.5872902, 16.3304626 50.587204)",,,
29358169,3,,residential,,False,False,13.17,"LINESTRING (16.3304626 50.587204, 16.3305723 50.5871082)",,,
29358169,3,,residential,,False,True,30.046999999999997,"LINESTRING (16.3304626 50.587204, 16.3302928 50.5873459, 16.3302052 50.5874192)",,,
445179902,,,residential,,False,False,133.63799999999998,"LINESTRING (16.3304626 50.587204, 16.3306678 50.5872902, 16.3308126 50.587351, 16.3310814 50.5874217, 16.3315595 50.5874821, 16.3321477 50.5875676, 16.3322374 50.5875789)",,,
1175179594,,Pod Strání,residential,,False,True,163.74799999999996,"LINESTRING (16.3278595 50.5861003, 16.3276912 50.5862263, 16.3273915 50.5864082, 16.3271607 50.5865225, 16.3269354 50.5866065, 16.3266155 50.5867738, 16.3264646 50.5869027, 16.3264232 50.5869935, 16.3264292 50.5871114, 16.3264702 50.5871612)",,,
29358142,,Pod Strání,residential,,False,False,54.486000000000004,"LINESTRING (16.3264702 50.5871612, 16.326708 50.587058, 16.3270933 50.5868723)",,,
1175179594,,Pod Strání,residential,,False,False,163.74800000000002,"LINESTRING (16.3264702 50.5871612, 16.3264292 50.5871114, 16.3264232 50.5869935, 16.3264646 50.5869027, 16.3266155 50.5867738, 16.3269354 50.5866065, 16.3271607 50.5865225, 16.3273915 50.5864082, 16.3276912 50.5862263, 16.3278595 50.5861003)",,,
