osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,bridge,name,junction
313765400,,,unclassified,,False,False,68.269,"LINESTRING (0.754212 35.718317, 0.7547509 35.7182832, 0.754939 35.7183689)",,,
313765401,,,residential,,False,False,50.753,"LINESTRING (0.7539384 35.717927, 0.754323 35.7179182, 0.7544999 35.7179071)",,,
313765709,,,residential,,False,True,41.07,"LINESTRING (0.7539384 35.717927, 0.7540582 35.7176856, 0.754024 35.7175801)",,,
313765401,,,residential,,False,True,50.753,"LINESTRING (0.7544999 35.7179071, 0.754323 35.7179182, 0.7539384 35.717927)",,,
313765710,,,residential,,False,False,10.832,"LINESTRING (0.7543988 35.716181, 0.7544825 35.7161112)",,,
449588985,,,residential,,False,False,30.922,"LINESTRING (0.7543988 35.716181, 0.7540612 35.7161341)",,,
449588985,,,residential,,False,True,162.072,"LINESTRING (0.7543988 35.716181, 0.7543723 35.7165842, 0.7543555 35.7168407, 0.7545488 35.717622)",,,
449588985,,,residential,,False,True,30.922,"LINESTRING (0.7540612 35.7161341, 0.7543988 35.716181)",,,
313765709,,,residential,,False,False,162.494,"LINESTRING (0.7540612 35.7161341, 0.753933 35.7165548, 0.7539379 35.7166103, 0.754024 35.7175801)",,,
313765406,,,residential,,False,True,47.607,"LINESTRING (0.754024 35.7175801, 0.7545488 35.717622)",,,
313765709,,,residential,,False,False,41.07,"LINESTRING (0.754024 35.7175801, 0.7540582 35.7176856, 0.7539384 35.717927)",,,
313765709,,,residential,,False,True,162.494,"LINESTRING (0.754024 35.7175801, 0.7539379 35.7166103, 0.753933 35.7165548, 0.7540612 35.7161341)",,,
313765711,,,residential,,False,False,43.819,"LINESTRING (0.7600189 35.7186294, 0.759542 35.7187027)",,,
313765711,,,residential,,False,True,110.847,"LINESTRING (0.7600189 35.7186294, 0.7612398 35.7185236)",,,
313765723,,,residential,,False,True,70.272,"LINESTRING (0.7600189 35.7186294, 0.7601444 35.7192531)",,,
313765711,,,residential,,False,False,67.371,"LINESTRING (0.7570344 35.7193854, 0.7570609 35.7199909)",,,
313766077,,,residential,,False,False,71.682,"LINESTRING (0.7570344 35.7193854, 0.7562484 35.7194768)",,,
313766078,,,residential,,False,False,94.173,"LINESTRING (0.7570344 35.7193854, 0.7570174 35.7185386)",,,
313765711,,,residential,,False,True,70.485,"LINESTRING (0.7570344 35.7193854, 0.7576031 35.7192996, 0.7578043 35.7192823)",,,
313765360,,,residential,,False,False,104.639,"LINESTRING (0.757859 35.7217701, 0.7574181 35.7226404)",,,
313765360,,,residential,,False,True,137.969,"LINESTRING (0.757859 35.7217701, 0.7585034 35.720645)",,,
313765711,,,residential,,False,True,34.129,"LINESTRING (0.757859 35.7217701, 0.757766 35.7214726)",,,
313765723,,,residential,,False,False,13.15,"LINESTRING (0.757859 35.7217701, 0.7579969 35.721732)",,,
313765711,,,residential,,False,False,110.089,"LINESTRING (0.757859 35.7217701, 0.7569236 35.7220945, 0.7567223 35.7221109)",,,
313765711,,,residential,,False,False,6.328,"LINESTRING (0.7567223 35.7221109, 0.756661 35.7220833)",,,
449589023,,,residential,,False,True,45.95,"LINESTRING (0.7567223 35.7221109, 0.7564628 35.7224664)",,,
313765711,,,residential,,False,True,110.089,"LINESTRING (0.7567223 35.7221109, 0.7569236 35.7220945, 0.757859 35.7217701)",,,
313765711,,,residential,,False,True,89.167,"LINESTRING (0.7549434 35.7213087, 0.7558001 35.7217078)",,,
459356141,2,CW 2,secondary,50,False,False,55.589,"LINESTRING (0.7549434 35.7213087, 0.7550064 35.7212555, 0.7554151 35.7210333, 0.7554409 35.7210166)",,,
459356141,2,CW 2,secondary,50,False,True,35.128,"LINESTRING (0.7549434 35.7213087, 0.7548336 35.7214015, 0.7547118 35.7215605)",,,
313765712,,,residential,,False,False,92.198,"LINESTRING (0.7546278 35.7216794, 0.7555269 35.7220727)",,,
459356141,2,CW 2,secondary,50,False,True,32.192,"LINESTRING (0.7546278 35.7216794, 0.754467 35.7219378)",,,
459356141,2,CW 2,secondary,50,False,False,15.256,"LINESTRING (0.7546278 35.7216794, 0.7546585 35.7216301, 0.7547118 35.7215605)",,,
313765712,,,residential,,False,True,3.888,"LINESTRING (0.7565009 35.7224827, 0.7564628 35.7224664)",,,
449588994,,,residential,,False,True,44.545,"LINESTRING (0.7565009 35.7224827, 0.7562556 35.7228303)",,,
313765712,,,residential,,False,False,88.10300000000001,"LINESTRING (0.7565009 35.7224827, 0.7566166 35.7230956, 0.7565361 35.723255)",,,
313765712,,,residential,,False,False,41.172,"LINESTRING (0.7565361 35.723255, 0.7569547 35.723402)",,,
313765712,,,residential,,False,True,88.10300000000001,"LINESTRING (0.7565361 35.723255, 0.7566166 35.7230956, 0.7565009 35.7224827)",,,
313769298,,,residential,,True,False,101.396,"LINESTRING (0.7565361 35.723255, 0.7565136 35.7233479, 0.7561308 35.7241037)",,,
313765360,,,residential,,False,False,60.699,"LINESTRING (0.7572533 35.7229129, 0.7569547 35.723402)",,,
313765360,,,residential,,False,True,33.783,"LINESTRING (0.7572533 35.7229129, 0.7573201 35.7228159, 0.7574181 35.7226404)",,,
313765713,,,residential,,False,False,97.871,"LINESTRING (0.7572533 35.7229129, 0.7576018 35.7230435, 0.7582543 35.72325)",,,
313765373,,,residential,,False,False,19.06,"LINESTRING (0.7599569 35.722463, 0.7597902 35.7225682)",,,
313765373,,,residential,,False,True,30.548,"LINESTRING (0.7599569 35.722463, 0.7602302 35.722301)",,,
313765714,,,residential,,False,False,89.979,"LINESTRING (0.7599569 35.722463, 0.7605697 35.7231012)",,,
313765715,,,residential,,False,True,33.802,"LINESTRING (0.7604804 35.7237698, 0.7602178 35.7235531)",,,
313765373,,,residential,,False,False,27.963,"LINESTRING (0.758541 35.7231548, 0.7582543 35.72325)",,,
313765373,,,residential,,False,True,28.576,"LINESTRING (0.758541 35.7231548, 0.7588217 35.723036)",,,
313765716,,,residential,,False,True,24.799,"LINESTRING (0.758541 35.7231548, 0.7587896 35.7232497)",,,
313765374,,,residential,,False,False,15.426,"LINESTRING (0.7584528 35.7239114, 0.7582915 35.7238656)",,,
313765374,,,residential,,False,True,45.068,"LINESTRING (0.7584528 35.7239114, 0.7589082 35.7240775)",,,
313765717,,,residential,,False,False,79.612,"LINESTRING (0.7584528 35.7239114, 0.7587896 35.7232497)",,,
313765373,,,residential,,False,False,13.239,"LINESTRING (0.7589566 35.7229893, 0.7588217 35.723036)",,,
313765373,,,residential,,False,True,36.256,"LINESTRING (0.7589566 35.7229893, 0.7593159 35.7228436)",,,
313765717,,,residential,,False,True,32.645,"LINESTRING (0.7589566 35.7229893, 0.7587896 35.7232497)",,,
313765715,,,residential,,False,False,43.891,"LINESTRING (0.7595086 35.7228643, 0.7598205 35.7231671)",,,
313765715,,,residential,,False,True,9.473,"LINESTRING (0.7595086 35.7228643, 0.7594541 35.7227915)",,,
313765718,,,residential,,False,False,66.635,"LINESTRING (0.7595086 35.7228643, 0.7592881 35.7234362)",,,
313765716,,,residential,,False,False,49.55,"LINESTRING (0.7592881 35.7234362, 0.7587896 35.7232497)",,,
313765716,,,residential,,False,True,37.091,"LINESTRING (0.7592881 35.7234362, 0.759663 35.7235727)",,,
313765718,,,residential,,False,False,39.635,"LINESTRING (0.7592881 35.7234362, 0.7590927 35.7237554)",,,
313765718,,,residential,,False,True,66.635,"LINESTRING (0.7592881 35.7234362, 0.7595086 35.7228643)",,,
313765371,,,residential,,False,False,16.618,"LINESTRING (0.7585563 35.7246914, 0.7587256 35.7247501)",,,
313765371,,,residential,,False,True,60.54,"LINESTRING (0.7585563 35.7246914, 0.7579445 35.7244684)",,,
313765718,,,residential,,False,True,75.292,"LINESTRING (0.7585563 35.7246914, 0.7589082 35.7240775)",,,
313765371,,,residential,,False,True,37.863,"LINESTRING (0.7591044 35.7248963, 0.7587256 35.7247501)",,,
313765719,,,residential,,False,False,76.4,"LINESTRING (0.7591044 35.7248963, 0.7594458 35.7242676)",,,
313765716,,,residential,,False,False,12.781,"LINESTRING (0.7597922 35.7236197, 0.759663 35.7235727)",,,
313765716,,,residential,,False,True,31.194,"LINESTRING (0.7597922 35.7236197, 0.7601081 35.7237334)",,,
313765719,,,residential,,False,True,38.704,"LINESTRING (0.7597922 35.7236197, 0.7596569 35.7238787, 0.7596238 35.7239398)",,,
313765719,,,residential,,False,True,39.834,"LINESTRING (0.7596238 35.7239398, 0.7594458 35.7242676)",,,
313765720,,,residential,,False,False,52.144,"LINESTRING (0.7596238 35.7239398, 0.7590927 35.7237554)",,,
313765719,,,residential,,False,False,38.704,"LINESTRING (0.7596238 35.7239398, 0.7596569 35.7238787, 0.7597922 35.7236197)",,,
313765718,,,residential,,False,False,39.499,"LINESTRING (0.7590927 35.7237554, 0.7589082 35.7240775)",,,
313765718,,,residential,,False,True,39.635,"LINESTRING (0.7590927 35.7237554, 0.7592881 35.7234362)",,,
313765720,,,residential,,False,True,52.144,"LINESTRING (0.7590927 35.7237554, 0.7596238 35.7239398)",,,
313765716,,,residential,,False,False,37.091,"LINESTRING (0.759663 35.7235727, 0.7592881 35.7234362)",,,
313765716,,,residential,,False,True,12.781,"LINESTRING (0.759663 35.7235727, 0.7597922 35.7236197)",,,
313765721,,,residential,,False,False,47.289,"LINESTRING (0.759663 35.7235727, 0.7598205 35.7231671)",,,
313765715,,,residential,,False,False,55.934,"LINESTRING (0.7598205 35.7231671, 0.7602178 35.7235531)",,,
313765715,,,residential,,False,True,43.891,"LINESTRING (0.7598205 35.7231671, 0.7595086 35.7228643)",,,
313765721,,,residential,,False,True,47.289,"LINESTRING (0.7598205 35.7231671, 0.759663 35.7235727)",,,
313765373,,,residential,,False,False,30.943,"LINESTRING (0.7597199 35.7226158, 0.7594541 35.7227915)",,,
313765373,,,residential,,False,True,8.264,"LINESTRING (0.7597199 35.7226158, 0.7597902 35.7225682)",,,
313765722,,,residential,,False,False,99.634,"LINESTRING (0.7597199 35.7226158, 0.7603962 35.7233239)",,,
313765723,,,residential,,False,False,11.21,"LINESTRING (0.7604199 35.7214554, 0.7604217 35.7215562)",,,
313765723,,,residential,,False,True,42.604,"LINESTRING (0.7604199 35.7214554, 0.7599558 35.7213859)",,,
449588981,,,residential,,False,False,139.161,"LINESTRING (0.7604199 35.7214554, 0.7605562 35.7202088)",,,
313765723,,,residential,,False,False,61.291,"LINESTRING (0.7604217 35.7215562, 0.7610989 35.7215956)",,,
313765723,,,residential,,False,True,11.21,"LINESTRING (0.7604217 35.7215562, 0.7604199 35.7214554)",,,
925188601,,,residential,,False,False,63.257,"LINESTRING (0.7604217 35.7215562, 0.7604095 35.722125)",,,
313765723,,,residential,,False,False,149.005,"LINESTRING (0.7610989 35.7215956, 0.7611495 35.7202562)",,,
313765723,,,residential,,False,True,61.291,"LINESTRING (0.7610989 35.7215956, 0.7604217 35.7215562)",,,
449588976,,,residential,,False,True,47.288,"LINESTRING (0.7610989 35.7215956, 0.7610892 35.7220208)",,,
313765723,,,residential,,False,True,149.005,"LINESTRING (0.7611495 35.7202562, 0.7610989 35.7215956)",,,
449588975,,,residential,,False,True,53.82,"LINESTRING (0.7611495 35.7202562, 0.7605562 35.7202088)",,,
313765723,,,residential,,False,False,16.171,"LINESTRING (0.7611495 35.7202562, 0.7611343 35.7201746, 0.7611281 35.7201119)",,,
449588975,,,residential,,False,False,44.055,"LINESTRING (0.7611495 35.7202562, 0.7616144 35.7202856, 0.7616339 35.7202933)",,,
313765723,,,residential,,False,False,22.813,"LINESTRING (0.7605501 35.7198545, 0.7602998 35.7198263)",,,
313765723,,,residential,,False,True,20.105,"LINESTRING (0.7605501 35.7198545, 0.7607443 35.719943)",,,
449588981,,,residential,,False,False,214.20799999999997,"LINESTRING (0.7605501 35.7198545, 0.7606098 35.7196722, 0.7608653 35.7195307, 0.7616495 35.7192525, 0.7621257 35.7190072, 0.762507 35.7188818)",,,
449588981,,,residential,,False,True,39.419,"LINESTRING (0.7605501 35.7198545, 0.7605458 35.7199816, 0.7605562 35.7202088)",,,
313765723,,,residential,,False,False,83.452,"LINESTRING (0.7593431 35.719578, 0.7601508 35.7192849, 0.7601444 35.7192531)",,,
313765723,,,residential,,False,True,91.24000000000001,"LINESTRING (0.7593431 35.719578, 0.7595577 35.7196738, 0.7602604 35.7198219, 0.7602998 35.7198263)",,,
313768981,,,residential,,False,True,45.734,"LINESTRING (0.7593431 35.719578, 0.7593202 35.7195804, 0.7588761 35.7197356)",,,
313766075,,,residential,,False,False,32.134,"LINESTRING (0.759348 35.7177864, 0.7594069 35.7180714)",,,
313765711,,,residential,,False,False,100.134,"LINESTRING (0.759542 35.7187027, 0.7585468 35.7191003)",,,
313765711,,,residential,,False,True,43.819,"LINESTRING (0.759542 35.7187027, 0.7600189 35.7186294)",,,
313766075,,,residential,,False,True,34.572,"LINESTRING (0.759542 35.7187027, 0.7594742 35.7183967)",,,
313766075,,,residential,,False,False,34.572,"LINESTRING (0.7594742 35.7183967, 0.759542 35.7187027)",,,
313766075,,,residential,,False,True,36.678,"LINESTRING (0.7594742 35.7183967, 0.7594069 35.7180714)",,,
313766076,,,residential,,False,False,179.741,"LINESTRING (0.7594742 35.7183967, 0.7576598 35.7190622)",,,
313766077,,,residential,,False,True,61.085,"LINESTRING (0.7555786 35.7195547, 0.7562484 35.7194768)",,,
449588934,,,residential,,False,False,26.286,"LINESTRING (0.7555786 35.7195547, 0.7553594 35.7193991)",,,
449588934,,,residential,,False,True,28.359,"LINESTRING (0.7555786 35.7195547, 0.755509 35.7198034)",,,
313766078,,,residential,,False,True,37.211,"LINESTRING (0.7570107 35.718204, 0.7570174 35.7185386)",,,
925188598,2,CW 14,secondary,,False,True,38.659,"LINESTRING (0.7570107 35.718204, 0.7567798 35.7179112)",,,
925188598,2,CW 14,secondary,,False,False,72.452,"LINESTRING (0.7570107 35.718204, 0.7572218 35.7184718, 0.7574338 35.7187576)",,,
313766075,,,residential,,False,False,36.678,"LINESTRING (0.7594069 35.7180714, 0.7594742 35.7183967)",,,
313766075,,,residential,,False,True,32.134,"LINESTRING (0.7594069 35.7180714, 0.759348 35.7177864)",,,
313766079,,,residential,,False,False,94.461,"LINESTRING (0.7594069 35.7180714, 0.7584451 35.7184059)",,,
313766079,,,residential,,False,True,99.322,"LINESTRING (0.7574338 35.7187576, 0.7584451 35.7184059)",,,
