osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,bridge
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,True,51.563,"LINESTRING (3.0521319 36.7648068, 3.0519208 36.7646098, 3.051768 36.7644465)",,,
28919391,,,Rue Mohamed Negazi,residential,,False,True,50.776,"LINESTRING (3.051641 36.7650389, 3.0521319 36.7648068)",,,
516899763,,,Rue Ferhat Bousaad,residential,,False,True,44.929,"LINESTRING (3.0512126 36.764925, 3.050947 36.7645815)",,,
28919402,,,,residential,,False,False,47.046,"LINESTRING (3.0512126 36.764925, 3.0510142 36.7650172, 3.0508571 36.7652208)",,,
516899763,,,Rue Ferhat Bousaad,residential,,False,False,140.624,"LINESTRING (3.0512126 36.764925, 3.0514095 36.7651472, 3.0517278 36.7655585, 3.0520557 36.7659936)",,,
28919402,,,,residential,,False,True,47.046,"LINESTRING (3.0508571 36.7652208, 3.0510142 36.7650172, 3.0512126 36.764925)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,False,24.171,"LINESTRING (3.0510883 36.7636952, 3.0512444 36.763873)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,True,34.956,"LINESTRING (3.0510883 36.7636952, 3.0508312 36.7634577)",,,
28919419,,,Rue Freres Saïghi,residential,,False,False,23.183,"LINESTRING (3.0510883 36.7636952, 3.0512071 36.7635097)",,,
28919196,,,Boulevard Naïli Mohamed,residential,,True,False,13.613,"LINESTRING (3.0514615 36.7631347, 3.0513147 36.7631007)",,,
28919419,,,Rue Freres Saïghi,residential,,False,True,47.458,"LINESTRING (3.0514615 36.7631347, 3.0512071 36.7635097)",,,
28919419,,,Rue Freres Saïghi,residential,,False,False,47.458,"LINESTRING (3.0512071 36.7635097, 3.0514615 36.7631347)",,,
28919419,,,Rue Freres Saïghi,residential,,False,True,23.183,"LINESTRING (3.0512071 36.7635097, 3.0510883 36.7636952)",,,
28919440,,,Rue Ouahli Abdelkader,residential,,False,False,72.002,"LINESTRING (3.0512071 36.7635097, 3.0519963 36.7636496)",,,
28919070,,,Rue Boukhalfa Khelifa,residential,,True,False,84.608,"LINESTRING (3.0519963 36.7636496, 3.0524033 36.7643371)",,,
28919440,,,Rue Ouahli Abdelkader,residential,,False,True,72.002,"LINESTRING (3.0519963 36.7636496, 3.0512071 36.7635097)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,False,34.956,"LINESTRING (3.0508312 36.7634577, 3.0510883 36.7636952)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,True,80.271,"LINESTRING (3.0508312 36.7634577, 3.0503266 36.7628596)",,,
28919375,,,Rue Ferhat Bousaad,residential,,False,False,55.807,"LINESTRING (3.0508312 36.7634577, 3.0508524 36.7639593)",,,
28919476,,,Rue Maari Ali,residential,,True,False,94.555,"LINESTRING (3.0497699 36.7634724, 3.0508312 36.7634577)",,,
307414460,,,Rue Capitaine Mennani Noureddine,tertiary,,True,False,82.702,"LINESTRING (3.0497699 36.7634724, 3.0498123 36.7640072, 3.0498194 36.764215)",,,
28919177,,,Chemin Chaaf Tahar,residential,,True,False,95.257,"LINESTRING (3.0511832 36.7620853, 3.0515753 36.7628823)",,,
28919516,,,Rue Ramdane Sekhi,residential,,False,True,59.685,"LINESTRING (3.0511832 36.7620853, 3.0507388 36.762487)",,,
28919805,,,Rue Oubaraham Mustapha,residential,,False,False,63.523,"LINESTRING (3.0511832 36.7620853, 3.0505581 36.7618104)",,,
28919165,1,,Rue Abdellah Harrous,tertiary,,True,False,92.494,"LINESTRING (3.0512756 36.7604544, 3.0509767 36.7608876, 3.0507605 36.7611765)",,,
28919785,,,Rue Masqueray,residential,,False,True,50.238,"LINESTRING (3.0502027 36.7608882, 3.050709 36.7610872)",,,
28919765,,,Rue Bouchakour Youcef,residential,,False,False,10.938,"LINESTRING (3.050709 36.7610872, 3.0507605 36.7611765)",,,
28919785,,,Rue Masqueray,residential,,False,False,50.238,"LINESTRING (3.050709 36.7610872, 3.0502027 36.7608882)",,,
28919765,,,Rue Bouchakour Youcef,residential,,False,True,127.75,"LINESTRING (3.050709 36.7610872, 3.050686 36.7609666, 3.0506692 36.7604014, 3.0506435 36.7602825, 3.0506162 36.7601999, 3.0505384 36.7600757, 3.0504396 36.7599903)",,,
28919842,,,,residential,,False,True,25.726,"LINESTRING (3.0492469 36.7617915, 3.0494887 36.761918)",,,
28919801,,,Rue Freres Kechacha,residential,,True,False,62.908,"LINESTRING (3.0492469 36.7617915, 3.049416 36.7612813, 3.0494186 36.7612435)",,,
632328842,,,,residential,,False,False,53.621,"LINESTRING (3.0492469 36.7617915, 3.0492103 36.762029, 3.0492442 36.7622704)",,,
28919802,,,Rue Bourab,residential,,False,False,22.236,"LINESTRING (3.0492442 36.7622704, 3.0493694 36.7620974)",,,
28919802,,,Rue Bourab,residential,,False,True,19.856,"LINESTRING (3.0492442 36.7622704, 3.0492363 36.7623266, 3.0492429 36.7624485)",,,
632328842,,,,residential,,False,True,53.621,"LINESTRING (3.0492442 36.7622704, 3.0492103 36.762029, 3.0492469 36.7617915)",,,
28919805,,,Rue Oubaraham Mustapha,residential,,False,True,63.523,"LINESTRING (3.0505581 36.7618104, 3.0511832 36.7620853)",,,
28919154,,,Rue Capitaine Mennani Noureddine,tertiary,,True,False,79.536,"LINESTRING (3.0503561 36.7617113, 3.049949 36.7623479)",,,
28919802,,,Rue Bourab,residential,,False,True,58.208,"LINESTRING (3.0498142 36.7614641, 3.0494887 36.761918)",,,
28919812,,,Rue Oubaraham Mustapha,residential,,True,False,55.551,"LINESTRING (3.0498142 36.7614641, 3.0503561 36.7617113)",,,
28919802,,,Rue Bourab,residential,,False,False,22.603,"LINESTRING (3.0493694 36.7620974, 3.0494887 36.761918)",,,
28919802,,,Rue Bourab,residential,,False,True,22.236,"LINESTRING (3.0493694 36.7620974, 3.0492442 36.7622704)",,,
28919814,,,Rue Habou Aïssa,residential,,False,False,58.666,"LINESTRING (3.0493694 36.7620974, 3.049949 36.7623479)",,,
28919154,,,Rue Capitaine Mennani Noureddine,tertiary,,True,False,45.514,"LINESTRING (3.049949 36.7623479, 3.0497253 36.7627159)",,,
28919814,,,Rue Habou Aïssa,residential,,False,True,58.666,"LINESTRING (3.049949 36.7623479, 3.0493694 36.7620974)",,,
555394652,2,RN 1,Rue Didouche Mourad,primary,40,False,False,92.581,"LINESTRING (3.0473308 36.7622283, 3.0476551 36.7620634, 3.0478361 36.7619429, 3.0479035 36.7618249, 3.0479259 36.7616191)",,,
555394652,2,RN 1,Rue Didouche Mourad,primary,40,False,True,152.601,"LINESTRING (3.0473308 36.7622283, 3.0471158 36.7623607, 3.0468755 36.7625463, 3.0465986 36.7628809, 3.0464818 36.7631203, 3.0464854 36.7633495)",,,
28919802,,,Rue Bourab,residential,,False,False,58.208,"LINESTRING (3.0494887 36.761918, 3.0498142 36.7614641)",,,
28919802,,,Rue Bourab,residential,,False,True,22.603,"LINESTRING (3.0494887 36.761918, 3.0493694 36.7620974)",,,
28919842,,,,residential,,False,False,25.726,"LINESTRING (3.0494887 36.761918, 3.0492469 36.7617915)",,,
28533775,2,,Avenue Ghermoul Ahmed,secondary,,False,False,46.003,"LINESTRING (3.0490629 36.7609589, 3.049214 36.761121, 3.0492764 36.7611829, 3.0493194 36.7612142, 3.0493633 36.7612325, 3.0494186 36.7612435)",,,
28533775,2,,Avenue Ghermoul Ahmed,secondary,,False,True,255.17399999999998,"LINESTRING (3.0490629 36.7609589, 3.049001 36.760897, 3.0489301 36.7608391, 3.0485968 36.7605562, 3.0482742 36.7602902, 3.0482151 36.7602538, 3.0481661 36.7602294, 3.0481087 36.7602118, 3.0480377 36.7602147, 3.0479744 36.760238, 3.0479347 36.7602673, 3.0479161 36.7603065, 3.0479127 36.7603607, 3.0479205 36.7603964, 3.0479516 36.7604527, 3.0480029 36.7605371, 3.0480953 36.7606729, 3.0482641 36.7608981, 3.0482848 36.7609424, 3.0482946 36.7609915, 3.0482982 36.7610494, 3.0482912 36.7611052, 3.0482717 36.7611501, 3.048228 36.7611894, 3.0481852 36.7612213)",,,
28919858,,,Rue Boughouba Hamid,residential,,False,False,83.005,"LINESTRING (3.0490629 36.7609589, 3.0483268 36.7613336, 3.0483067 36.7613786)",,,
28919862,,,,residential,,False,False,19.686,"LINESTRING (3.0487605 36.7615196, 3.0486847 36.7613533)",,,
28919817,,,Rue Maidat Rabah,residential,,True,False,163.846,"LINESTRING (3.0487605 36.7615196, 3.0486857 36.7615647, 3.0485693 36.7616401, 3.0485196 36.7616831, 3.0484806 36.7617369, 3.0483683 36.7619633, 3.0483363 36.7620119, 3.0482863 36.7620503, 3.0482149 36.7620694, 3.0480585 36.7620886, 3.0479712 36.7621031, 3.0478883 36.762127, 3.0476041 36.7622387, 3.0475391 36.7622473, 3.0474688 36.7622456, 3.0473308 36.7622283)",,,
133338988,,,Rue Ammimour,residential,,False,True,73.744,"LINESTRING (3.0495519 36.7640162, 3.0487273 36.7640749)",,,
28919888,,,Boulevard Ibnou El Khatib,residential,,False,False,37.957,"LINESTRING (3.0472813 36.7629875, 3.0470934 36.7630978, 3.0469754 36.7632203)",,,
"[28919888, 307414461]",,,"['Boulevard Ibnou El Khatib', 'Rue Ali Aït Mehdi']",residential,,False,True,221.545,"LINESTRING (3.0472813 36.7629875, 3.0477657 36.7628683, 3.0480131 36.7628501, 3.0483062 36.7628088, 3.0484905 36.7627801, 3.049268 36.7626842, 3.049417 36.7626841, 3.0497253 36.7627159)",,,
28919896,,,,residential,,False,False,59.388000000000005,"LINESTRING (3.0472813 36.7629875, 3.0473892 36.7632153, 3.0474707 36.7634983)",,,
28919893,,,,residential,,False,False,42.896,"LINESTRING (3.0470426 36.7636023, 3.0469754 36.7632203)",,,
263638060,2,RN 1,شارع ديدوش مراد,primary,40,False,False,39.903999999999996,"LINESTRING (3.0470426 36.7636023, 3.0471536 36.7635833, 3.0474131 36.7635115, 3.0474707 36.7634983)",,,
263638060,2,RN 1,شارع ديدوش مراد,primary,40,False,True,27.592,"LINESTRING (3.0470426 36.7636023, 3.046944 36.7636097, 3.0468469 36.7636085, 3.0467346 36.7635948)",,,
28919893,,,,residential,,False,True,42.896,"LINESTRING (3.0469754 36.7632203, 3.0470426 36.7636023)",,,
28919888,,,Boulevard Ibnou El Khatib,residential,,False,False,47.304,"LINESTRING (3.0469754 36.7632203, 3.0468583 36.7633404, 3.0467346 36.7635948)",,,
28919888,,,Boulevard Ibnou El Khatib,residential,,False,True,37.957,"LINESTRING (3.0469754 36.7632203, 3.0470934 36.7630978, 3.0472813 36.7629875)",,,
28919896,,,,residential,,False,True,59.388000000000005,"LINESTRING (3.0474707 36.7634983, 3.0473892 36.7632153, 3.0472813 36.7629875)",,,
263638060,2,RN 1,شارع ديدوش مراد,primary,40,False,False,18.768,"LINESTRING (3.0474707 36.7634983, 3.0475968 36.7634773, 3.0476777 36.7634671)",,,
263638060,2,RN 1,شارع ديدوش مراد,primary,40,False,True,39.903999999999996,"LINESTRING (3.0474707 36.7634983, 3.0474131 36.7635115, 3.0471536 36.7635833, 3.0470426 36.7636023)",,,
307414460,,,Rue Capitaine Mennani Noureddine,tertiary,,True,False,14.758,"LINESTRING (3.0497567 36.7633401, 3.0497699 36.7634724)",,,
"[324882034, 28919907]",,,Rue Nocard,residential,20,False,"[False, True]",155.909,"LINESTRING (3.0497567 36.7633401, 3.0491378 36.7634027, 3.0490043 36.7633944, 3.0489032 36.763369, 3.0487822 36.7633235, 3.0485449 36.7632234, 3.0484364 36.7631863, 3.0480725 36.7631499)",,,
"[324882034, 28919907]",,,Rue Nocard,residential,20,False,"[False, True]",155.909,"LINESTRING (3.0480725 36.7631499, 3.0484364 36.7631863, 3.0485449 36.7632234, 3.0487822 36.7633235, 3.0489032 36.763369, 3.0490043 36.7633944, 3.0491378 36.7634027, 3.0497567 36.7633401)",,,
307414460,,,Rue Capitaine Mennani Noureddine,tertiary,,True,False,69.464,"LINESTRING (3.0497253 36.7627159, 3.049754 36.7632947, 3.0497567 36.7633401)",,,
"[28919888, 307414461]",,,"['Rue Ali Aït Mehdi', 'Boulevard Ibnou El Khatib']",residential,,False,False,221.54499999999996,"LINESTRING (3.0497253 36.7627159, 3.049417 36.7626841, 3.049268 36.7626842, 3.0484905 36.7627801, 3.0483062 36.7628088, 3.0480131 36.7628501, 3.0477657 36.7628683, 3.0472813 36.7629875)",,,
28919802,,,Rue Bourab,residential,,False,False,19.856,"LINESTRING (3.0492429 36.7624485, 3.0492363 36.7623266, 3.0492442 36.7622704)",,,
28959354,,,Rue des Frères Alem,residential,,False,False,40.079,"LINESTRING (3.0529234 36.7675916, 3.05313 36.7679118)",,,
133338125,,,Rue Lieutenant Salah Boulhart,residential,,False,False,12.342,"LINESTRING (3.0529234 36.7675916, 3.0528102 36.7676556)",,,
28959400,,,Rue Lieutenant Salah Boulhart,residential,30,True,False,62.615,"LINESTRING (3.0529234 36.7675916, 3.0534717 36.7673148, 3.0535194 36.7672931)",,,
28959354,,,Rue des Frères Alem,residential,,False,True,40.079,"LINESTRING (3.05313 36.7679118, 3.0529234 36.7675916)",,,
133338123,,,Rue des Frères Alem,residential,,False,True,24.981,"LINESTRING (3.0532708 36.7680647, 3.0534638 36.7682277)",,,
133338123,,,Rue des Frères Alem,residential,,False,False,24.981,"LINESTRING (3.0534638 36.7682277, 3.0532708 36.7680647)",,,
28959374,,,Rue Ahmed Bessa,residential,,True,False,57.611,"LINESTRING (3.0534638 36.7682277, 3.0540154 36.7680234, 3.0540504 36.7680095)",,,
267207987,3,RN 1,Rue Didouche Mourad,primary,50,True,False,33.991,"LINESTRING (3.0540504 36.7680095, 3.0540851 36.768061, 3.0542362 36.7682765)",,,
133338125,,,Rue Lieutenant Salah Boulhart,residential,,False,True,12.342,"LINESTRING (3.0528102 36.7676556, 3.0529234 36.7675916)",,,
133338129,,,Rue Lieutenant Touileb Mohamed,residential,,True,False,126.782,"LINESTRING (3.0526045 36.767351, 3.0515834 36.7665567)",,,
28959419,,,Rue Lieutenant Touileb Mohamed,residential,30,True,False,39.033,"LINESTRING (3.0526045 36.767351, 3.0527436 36.76745, 3.0529234 36.7675916)",,,
28959696,,,Rue des Frères Ahmed et Boualem Khelfi,residential,,False,True,223.755,"LINESTRING (3.051042 36.766785, 3.0506511 36.7669875, 3.0505926 36.7670479, 3.0504347 36.7672107, 3.0501515 36.7674376, 3.0498597 36.7675752, 3.0494752 36.7677265, 3.0492336 36.7678279, 3.0490092 36.7679222)",,,
133364645,,,Rue des Frères Ahmed et Boualem Khelfi,residential,,True,False,54.503,"LINESTRING (3.051042 36.766785, 3.051357 36.7666555, 3.0515834 36.7665567)",,,
133364645,,,Rue des Frères Ahmed et Boualem Khelfi,residential,,True,False,60.856,"LINESTRING (3.0515834 36.7665567, 3.0521174 36.7662898, 3.0521637 36.7662679)",,,
133364624,,,Rue Benbatouche Abdelali,residential,,True,False,165.464,"LINESTRING (3.0501864 36.7688577, 3.0503257 36.7689893, 3.0504593 36.7690883, 3.0505156 36.7691049, 3.0505826 36.7691025, 3.0511604 36.768933, 3.0513093 36.7688875, 3.0514171 36.7688736, 3.0518663 36.7688668)",,,
"[28959593, 26020341, 28962014]","['2', '3']",RN 1,Boulevard Mohamed V,primary,50,True,False,372.773,"LINESTRING (3.0519195 36.7674533, 3.0515462 36.7671783, 3.0514082 36.7670899, 3.0513158 36.7670687, 3.0512498 36.7670668, 3.0511969 36.7670803, 3.0509677 36.7671851, 3.0508368 36.7672831, 3.050592 36.7674543, 3.0504961 36.7674913, 3.0504136 36.7674951, 3.0503068 36.7674302, 3.050166 36.7672635, 3.0500252 36.767048, 3.050007 36.7670254, 3.0499785 36.7670061, 3.0499402 36.7669889, 3.0498286 36.7669495, 3.0496317 36.7669187, 3.0494625 36.7668524, 3.0493544 36.7667389, 3.0491513 36.7663783, 3.0490736 36.7662899, 3.04901 36.7662427, 3.0489195 36.7661822)",,,yes
28960482,,,Rue des Moussebiline,residential,,True,False,55.698,"LINESTRING (3.0519195 36.7674533, 3.0518858 36.7674839, 3.0514775 36.7678075)",,,
"[26020392, 26020395, 133364646]",,,"['Boulevard Krim Belkacem (ex Telemely)', 'Boulevard Krim Belkacem']",secondary,,False,False,100.513,"LINESTRING (3.0484379 36.767683, 3.0484997 36.7677649, 3.0491004 36.7683292, 3.0491608 36.768375)",,,yes
133364646,,,Boulevard Krim Belkacem (ex Telemely),secondary,,False,True,113.09899999999999,"LINESTRING (3.0484379 36.767683, 3.0482302 36.7674347, 3.0481508 36.7673247, 3.0481353 36.7672994, 3.0479219 36.7669499, 3.0478024 36.7668047)",,,
28961354,,,Rue Ali Khinache,residential,,False,True,13.871,"LINESTRING (3.0519785 36.7687803, 3.0518663 36.7688668)",,,
28961362,,,Rue Ali Khinache,residential,,False,False,53.901,"LINESTRING (3.0523521 36.7684804, 3.0527718 36.7681312)",,,
28961354,,,Rue Ali Khinache,residential,,False,False,13.871,"LINESTRING (3.0518663 36.7688668, 3.0519785 36.7687803)",,,
28961382,,,Chemin Cherif Omar,residential,,False,False,98.25999999999999,"LINESTRING (3.051401 36.7683383, 3.0518539 36.7679741, 3.0521715 36.767706)",,,
26020341,3,RN 1,Boulevard Mohamed V,primary,50,True,False,87.489,"LINESTRING (3.0526288 36.7679975, 3.0525089 36.7679082, 3.0522376 36.7676947, 3.0519195 36.7674533)",,,
133338130,,,,residential,,True,False,52.602000000000004,"LINESTRING (3.0526288 36.7679975, 3.0525749 36.7679879, 3.0522169 36.7677377, 3.0521715 36.767706)",,,
28961382,,,Chemin Cherif Omar,residential,,False,True,98.25999999999999,"LINESTRING (3.0521715 36.767706, 3.0518539 36.7679741, 3.051401 36.7683383)",,,
"[133337056, 133336822]",,,Rue Salah Larabi,residential,30,True,False,55.215,"LINESTRING (3.0521715 36.767706, 3.0523277 36.7675883, 3.0526045 36.767351)",yes,,
28961511,,,Rue Mohamed Habousse,residential,,False,False,67.431,"LINESTRING (3.0499589 36.7686469, 3.0504903 36.768215)",,,
133364624,,,Rue Benbatouche Abdelali,residential,,True,False,30.985,"LINESTRING (3.0499589 36.7686469, 3.0501864 36.7688577)",,,
28961511,,,Rue Mohamed Habousse,residential,,False,True,67.431,"LINESTRING (3.0504903 36.768215, 3.0499589 36.7686469)",,,
28961635,,,Rue Frères Ould Mohamed,residential,,False,False,7.587,"LINESTRING (3.0504903 36.768215, 3.0504265 36.7681698)",,,
28961635,,,Rue Frères Ould Mohamed,residential,,False,True,31.388,"LINESTRING (3.0504903 36.768215, 3.0507509 36.768405)",,,
28961538,,,Rue Baba El Haous,residential,,False,False,49.644,"LINESTRING (3.0511776 36.7675721, 3.0507792 36.7678843)",,,
28961556,,,Rue frères Benhafid,residential,,False,False,22.229,"LINESTRING (3.0511776 36.7675721, 3.0510062 36.7674268)",,,
28961556,,,Rue frères Benhafid,residential,,False,True,37.4,"LINESTRING (3.0511776 36.7675721, 3.0514775 36.7678075)",,,
28961538,,,Rue Baba El Haous,residential,,False,True,44.663,"LINESTRING (3.0504265 36.7681698, 3.0507792 36.7678843)",,,
28961635,,,Rue Frères Ould Mohamed,residential,,False,True,7.587,"LINESTRING (3.0504265 36.7681698, 3.0504903 36.768215)",,,
28961538,,,Rue Baba El Haous,residential,,False,False,53.886,"LINESTRING (3.0504265 36.7681698, 3.0502634 36.7680632, 3.0499769 36.7682804)",,,
28961556,,,Rue frères Benhafid,residential,,False,False,37.4,"LINESTRING (3.0514775 36.7678075, 3.0511776 36.7675721)",,,
28960482,,,Rue des Moussebiline,residential,,True,False,92.788,"LINESTRING (3.0514775 36.7678075, 3.0510859 36.768113, 3.0507509 36.768405)",,,
28960482,,,Rue des Moussebiline,residential,,True,False,71.149,"LINESTRING (3.0507509 36.768405, 3.0501864 36.7688577)",,,
28961635,,,Rue Frères Ould Mohamed,residential,,False,False,31.388,"LINESTRING (3.0507509 36.768405, 3.0504903 36.768215)",,,
28961538,,,Rue Baba El Haous,residential,,False,False,44.663,"LINESTRING (3.0507792 36.7678843, 3.0504265 36.7681698)",,,
28961538,,,Rue Baba El Haous,residential,,False,True,49.644,"LINESTRING (3.0507792 36.7678843, 3.0511776 36.7675721)",,,
28961690,,,Rue Boualem Mekiri,residential,,False,True,24.212,"LINESTRING (3.0507792 36.7678843, 3.0505858 36.7677313)",,,
28961690,,,Rue Boualem Mekiri,residential,,False,False,24.212,"LINESTRING (3.0505858 36.7677313, 3.0507792 36.7678843)",,,
267207987,3,RN 1,Rue Didouche Mourad,primary,50,True,False,13.936,"LINESTRING (3.051764 36.7660183, 3.0518924 36.7660899)",,,
28961805,,,Rue Dr Omar Cherif Zahar,tertiary,,True,False,102.309,"LINESTRING (3.051764 36.7660183, 3.0517201 36.7660388, 3.0516393 36.7660764, 3.051399 36.7661589, 3.0512188 36.7661796, 3.0511118 36.7661926, 3.0510328 36.7662068, 3.0506977 36.7663355)",,,
28961923,2,RN 1,Avenue Mustapha Sayed El Ouali,primary,40,True,False,95.774,"LINESTRING (3.0467715 36.7658362, 3.0466599 36.7657613, 3.0465238 36.76562, 3.0464422 36.7655708, 3.0463834 36.7655422, 3.0460617 36.7653776, 3.0459851 36.7653331, 3.0459703 36.7652869)",,,
28962124,,,Rue Ahmed Affroune,residential,,True,False,172.114,"LINESTRING (3.0467715 36.7658362, 3.047274 36.7656886, 3.0474548 36.7656697, 3.0476524 36.7656835, 3.0478704 36.7657333, 3.048379 36.7658226, 3.0486339 36.7658913)",,,
28961923,2,RN 1,Avenue Mustapha Sayed El Ouali,primary,40,True,False,31.916000000000004,"LINESTRING (3.0459703 36.7652869, 3.0460342 36.7652098, 3.0460522 36.7651929, 3.0460749 36.76518, 3.0461007 36.7651718, 3.0461282 36.7651689, 3.0461558 36.7651713, 3.0462596 36.7651667)",,,
764315629,,,Rue Mahfoud Ben Khoudja,residential,,False,True,59.021,"LINESTRING (3.0459703 36.7652869, 3.045773 36.7652023, 3.0454101 36.7650047)",,,
28961923,2,RN 1,Avenue Mustapha Sayed El Ouali,primary,40,True,False,85.974,"LINESTRING (3.0462596 36.7651667, 3.0464832 36.7652216, 3.0466354 36.7652506, 3.0470665 36.7653239, 3.0472006 36.7653213)",,,
28962088,,,Rue Barbar Ali,residential,,True,False,109.471,"LINESTRING (3.0462596 36.7651667, 3.0466613 36.7650824, 3.0471529 36.7650263, 3.0474652 36.7649822)",,,
28963541,,,Rue Frères Azeb,residential,,False,True,36.931,"LINESTRING (3.0483086 36.7651842, 3.0484274 36.7655024)",,,
28963751,2,RN 1,Rue Mouloud Zadi,primary,40,True,False,32.444,"LINESTRING (3.0483086 36.7651842, 3.0482632 36.7648947)",,,
28961923,2,RN 1,Avenue Mustapha Sayed El Ouali,primary,40,True,False,56.163000000000004,"LINESTRING (3.0483086 36.7651842, 3.0488576 36.7651457, 3.0489366 36.7651394)",,,
28961923,2,RN 1,Avenue Mustapha Sayed El Ouali,primary,40,True,False,16.29,"LINESTRING (3.04691 36.765931, 3.0468828 36.7659053, 3.0467715 36.7658362)",,,
28962124,,,Rue Ahmed Affroune,residential,,True,False,27.859,"LINESTRING (3.0486339 36.7658913, 3.0486418 36.7659289, 3.0486028 36.766139)",,,
28963698,,,Rue Bounab Mohamed,residential,,False,False,99.06,"LINESTRING (3.0486339 36.7658913, 3.0488712 36.7659502, 3.0489108 36.7659571, 3.0489439 36.7659552, 3.048973 36.7659432, 3.0489942 36.7659189, 3.0490445 36.7657545, 3.0490391 36.7657157, 3.0490226 36.7656831, 3.0489913 36.7656585, 3.0486425 36.765554)",,,
28919875,,,Rue Ammimour,residential,,True,False,44.098,"LINESTRING (3.0477304 36.7640966, 3.0482252 36.7640842)",,,
28962394,,,Rue Ibnou Hazem,residential,,True,False,38.423,"LINESTRING (3.0477304 36.7640966, 3.0477639 36.7644411)",,,
28963751,2,RN 1,Rue Mouloud Zadi,primary,40,True,False,65.145,"LINESTRING (3.0482252 36.7640842, 3.0481996 36.7634987)",,,
28919875,,,Rue Ammimour,residential,,True,False,44.738,"LINESTRING (3.0482252 36.7640842, 3.0486842 36.764076, 3.0487273 36.7640749)",,,
28963751,2,RN 1,Rue Mouloud Zadi,primary,40,True,False,54.33,"LINESTRING (3.0482376 36.7645727, 3.0482252 36.7640842)",,,
28962421,,,Rue Beladjel Hocine,tertiary,,True,False,53.260000000000005,"LINESTRING (3.0482376 36.7645727, 3.0487837 36.7646413, 3.048828 36.7646482)",,,
28962394,,,Rue Ibnou Hazem,residential,,True,False,70.155,"LINESTRING (3.0476777 36.7634671, 3.0477304 36.7640966)",,,
263638060,2,RN 1,شارع ديدوش مراد,primary,40,False,False,46.861000000000004,"LINESTRING (3.0476777 36.7634671, 3.047851 36.7634594, 3.0480255 36.7634718, 3.0481996 36.7634987)",,,
263638060,2,RN 1,شارع ديدوش مراد,primary,40,False,True,18.768,"LINESTRING (3.0476777 36.7634671, 3.0475968 36.7634773, 3.0474707 36.7634983)",,,
28962421,,,Rue Beladjel Hocine,tertiary,,True,False,44.662,"LINESTRING (3.0477639 36.7644411, 3.0482376 36.7645727)",,,
"[28962401, 28963954]",,,"['Rue Belkacem Boukhari', 'Rue Saïd Hammane']",residential,,False,False,88.53,"LINESTRING (3.0466412 36.7639987, 3.0461554 36.7640223, 3.0461338 36.76403, 3.0461267 36.7640494, 3.0461318 36.7644165)",,,
"[28962401, 133368543]",,,"['Rue Belkacem Boukhari', 'Rue Akli Si Salah']",residential,,False,True,74.58,"LINESTRING (3.0466412 36.7639987, 3.0471685 36.7639706, 3.0471575 36.7637234)",,,
28962432,,,Mustapha Khodja,residential,,True,False,50.475,"LINESTRING (3.0466412 36.7639987, 3.0466268 36.7636447, 3.0467346 36.7635948)",,,
692340488,,,,residential,,False,False,8.536,"LINESTRING (3.0445152 36.7636244, 3.0444359 36.7636675)",,,
28962421,,,Rue Beladjel Hocine,tertiary,,True,False,107.78999999999999,"LINESTRING (3.0445152 36.7636244, 3.0445966 36.7636626, 3.0446985 36.7636905, 3.0450942 36.7638079, 3.0451353 36.7638387, 3.045168 36.7638754, 3.0451909 36.7639166, 3.0452031 36.7639606, 3.0452042 36.7640056, 3.0452083 36.7640965, 3.0452101 36.7641271, 3.0452207 36.7641566, 3.0452395 36.7641832, 3.0452656 36.7642056, 3.0452975 36.7642225)",,,
28962421,,,Rue Beladjel Hocine,tertiary,,True,False,18.614,"LINESTRING (3.0452975 36.7642225, 3.0454914 36.7642849)",,,
28963999,,,Impasse Oussaa El Mehdu,residential,,False,True,36.012,"LINESTRING (3.0452975 36.7642225, 3.0452814 36.7643299, 3.0453222 36.7645431)",,,
28962421,,,Rue Beladjel Hocine,tertiary,,True,False,49.324,"LINESTRING (3.0461318 36.7644165, 3.0463789 36.7644552, 3.0465233 36.7644574, 3.0466801 36.7644454)",,,
28963828,,,Rue Mahfoud Ben Khoudja,residential,,False,False,18.092,"LINESTRING (3.0461318 36.7644165, 3.0460997 36.7644812, 3.0460003 36.7645294)",,,
"[28962401, 28963954]",,,"['Rue Belkacem Boukhari', 'Rue Saïd Hammane']",residential,,False,True,88.53,"LINESTRING (3.0461318 36.7644165, 3.0461267 36.7640494, 3.0461338 36.76403, 3.0461554 36.7640223, 3.0466412 36.7639987)",,,
28962432,,,Mustapha Khodja,residential,,True,False,49.792,"LINESTRING (3.0466801 36.7644454, 3.0466412 36.7639987)",,,
28963916,,,Rue Rasdi Salah,residential,,False,True,22.039,"LINESTRING (3.0466801 36.7644454, 3.0466795 36.7646436)",,,
28962421,,,Rue Beladjel Hocine,tertiary,,True,False,45.995000000000005,"LINESTRING (3.0466801 36.7644454, 3.04701 36.764411, 3.0471924 36.7643938)",,,
