osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,lanes,bridge,name,access
1011170770,False,,residential,,True,123.38900000000001,"LINESTRING (4.6083905 36.5425155, 4.6082416 36.5428495, 4.6080954 36.5431275, 4.6078169 36.5435215)",,,,
263129988,False,,residential,,True,3.578,"LINESTRING (4.6078169 36.5435215, 4.6077829 36.5435045)",,,,
263129988,False,,residential,,False,200.096,"LINESTRING (4.6078169 36.5435215, 4.6079309 36.5435783, 4.6082955 36.5437987, 4.6085936 36.5440361, 4.6089029 36.5442917, 4.6091857 36.5445082, 4.6093136 36.5445924, 4.6094916 36.5447094)",,,,
1011170770,False,,residential,,False,123.389,"LINESTRING (4.6078169 36.5435215, 4.6080954 36.5431275, 4.6082416 36.5428495, 4.6083905 36.5425155)",,,,
1011170771,False,,residential,,True,169.025,"LINESTRING (4.6077535 36.5415102, 4.607614 36.5418658, 4.6075509 36.5420683, 4.6074933 36.5422418, 4.607441 36.5423312, 4.6071795 36.542842, 4.6071158 36.5429369)",,,,
263129988,False,,residential,,False,34.825,"LINESTRING (4.6071158 36.5429369, 4.6072019 36.5430458, 4.6072961 36.5432137)",,,,
1011170771,False,,residential,,False,169.02499999999998,"LINESTRING (4.6071158 36.5429369, 4.6071795 36.542842, 4.607441 36.5423312, 4.6074933 36.5422418, 4.6075509 36.5420683, 4.607614 36.5418658, 4.6077535 36.5415102)",,,,
263129988,False,,residential,,False,25.762999999999998,"LINESTRING (4.6072961 36.5432137, 4.6073566 36.543273, 4.607467 36.543344, 4.6075105 36.5433662)",,,,
263129988,False,,residential,,True,34.825,"LINESTRING (4.6072961 36.5432137, 4.6072019 36.5430458, 4.6071158 36.5429369)",,,,
1011170782,False,,residential,,False,82.142,"LINESTRING (4.606989 36.5448934, 4.6073806 36.5445756, 4.6073954 36.5445357, 4.607382 36.5444937, 4.6071932 36.5443535)",,,,
1014245933,False,,residential,,True,31.634,"LINESTRING (4.6129838 36.5403099, 4.6128103 36.5405579)",,,,
1014245927,False,,residential,,False,20.512,"LINESTRING (4.6139668 36.53956, 4.6140969 36.539408)",,,,
1014245920,False,,residential,,False,102.915,"LINESTRING (4.6150517 36.5399155, 4.6147433 36.5396979, 4.6145958 36.539616, 4.6143571 36.5395104, 4.6140969 36.539408)",,,,
1014245923,False,,residential,,False,121.574,"LINESTRING (4.614636 36.5412926, 4.6142685 36.5414876, 4.6142551 36.5415048, 4.6142592 36.5415274, 4.6142672 36.5415447, 4.6143973 36.5416901, 4.614404 36.5417085, 4.6143959 36.5417289, 4.6139739 36.5420372)",,,,
403829196,False,RN 26,primary,50,True,67.377,"LINESTRING (4.6135486 36.5415368, 4.6139739 36.5420372)",,,,
403829196,False,RN 26,primary,50,False,50.239000000000004,"LINESTRING (4.6135486 36.5415368, 4.6133275 36.5412765, 4.6132693 36.5412288, 4.6132061 36.5411808)",,,,
1014245924,False,,residential,,False,119.43199999999999,"LINESTRING (4.6135486 36.5415368, 4.6138823 36.5413076, 4.6139976 36.5412408, 4.6140754 36.5412128, 4.6142203 36.5411848, 4.6142498 36.541174, 4.6145622 36.5409936, 4.614579 36.5409774, 4.6145837 36.5409564, 4.6145643 36.5409181)",,,,
1014245933,False,,residential,,False,31.634,"LINESTRING (4.6128103 36.5405579, 4.6129838 36.5403099)",,,,
1014245933,False,,residential,,True,27.386,"LINESTRING (4.6128103 36.5405579, 4.6126601 36.5407726)",,,,
1014245926,False,,residential,,False,71.47999999999999,"LINESTRING (4.6128103 36.5405579, 4.6129677 36.5406288, 4.6130267 36.5406461, 4.6130696 36.5406461, 4.6131474 36.5406224, 4.6135041 36.5404284)",,,,
1014245927,False,,residential,,True,153.229,"LINESTRING (4.6156043 36.5394188, 4.6153656 36.5393143, 4.6152905 36.5392863, 4.6151362 36.5392442, 4.6150933 36.5392356, 4.6149351 36.5391785, 4.6148989 36.5391677, 4.6148466 36.5391688, 4.6145998 36.539199, 4.6145529 36.539199, 4.614404 36.5391807, 4.6143678 36.5391807, 4.6143423 36.5391882, 4.61418 36.5393682, 4.6141626 36.5393897, 4.6141344 36.5394005, 4.6140969 36.539408)",,,,
1014245926,False,,residential,,True,71.47999999999999,"LINESTRING (4.6135041 36.5404284, 4.6131474 36.5406224, 4.6130696 36.5406461, 4.6130267 36.5406461, 4.6129677 36.5406288, 4.6128103 36.5405579)",,,,
1014245924,False,,residential,,True,119.43199999999999,"LINESTRING (4.6145643 36.5409181, 4.6145837 36.5409564, 4.614579 36.5409774, 4.6145622 36.5409936, 4.6142498 36.541174, 4.6142203 36.5411848, 4.6140754 36.5412128, 4.6139976 36.5412408, 4.6138823 36.5413076, 4.6135486 36.5415368)",,,,
403829196,False,RN 26,primary,50,False,22.624,"LINESTRING (4.6126601 36.5407726, 4.6124785 36.5406308)",,,,
1014245933,False,,residential,,False,27.386,"LINESTRING (4.6126601 36.5407726, 4.6128103 36.5405579)",,,,
403829196,False,RN 26,primary,50,True,66.658,"LINESTRING (4.6126601 36.5407726, 4.6127061 36.5408085, 4.6128992 36.5409486, 4.6130735 36.5410887, 4.6132061 36.5411808)",,,,
