osmid,highway,oneway,reversed,length,maxspeed,junction,geometry,lanes,ref,name
207859352,residential,False,False,15.969,,,"LINESTRING (3.4937596 34.1500767, 3.4936588 34.1499598)",,,
207859352,residential,False,True,193.278,,,"LINESTRING (3.4937596 34.1500767, 3.4943893 34.1510901, 3.494754 34.1516071)",,,
207859352,residential,False,True,30.69,,,"LINESTRING (3.4933264 34.1496595, 3.4935438 34.1498688)",,,
207515908,residential,False,False,47.954,,,"LINESTRING (3.4956746 34.1534098, 3.4958942 34.1538009)",,,
207515908,residential,False,True,90.24,,,"LINESTRING (3.4956746 34.1534098, 3.4952107 34.1526948)",,,
268874844,residential,False,False,41.961,,,"LINESTRING (3.4956746 34.1534098, 3.4960811 34.1532388)",,,
268874844,residential,False,True,100.915,,,"LINESTRING (3.4956746 34.1534098, 3.4947021 34.1538293)",,,
207381519,residential,False,True,28.752,,,"LINESTRING (3.494855 34.1540548, 3.4947021 34.1538293)",,,
207515908,residential,False,True,99.705,,,"LINESTRING (3.494855 34.1540548, 3.4958942 34.1538009)",,,
207381519,residential,False,False,38.061,,,"LINESTRING (3.494855 34.1540548, 3.4949167 34.1541378, 3.4950535 34.1543549)",,,
268874845,residential,False,True,90.813,,,"LINESTRING (3.4956506 34.1525039, 3.4960811 34.1532388)",,,
268899204,secondary,False,False,11.531,40,,"LINESTRING (3.4956506 34.1525039, 3.4957632 34.1524584)",2,,طريق دمد - السوق
268899204,secondary,False,True,45.707,40,,"LINESTRING (3.4956506 34.1525039, 3.4952107 34.1526948)",2,,طريق دمد - السوق
207515908,residential,False,False,37.068,,,"LINESTRING (3.4946734 34.1518765, 3.494858 34.1521728)",,,
207515908,residential,False,True,19.117,,,"LINESTRING (3.4946734 34.1518765, 3.4945777 34.1517239)",,,
268874846,residential,False,True,58.468,,,"LINESTRING (3.4946734 34.1518765, 3.4952467 34.1516498)",,,
268874846,residential,False,False,47.393,,,"LINESTRING (3.4946734 34.1518765, 3.4944373 34.1520027, 3.4942329 34.1520969)",,,
207380543,residential,False,False,12.43,,,"LINESTRING (3.4952467 34.1516498, 3.4953159 34.1517458)",,,
207380543,residential,False,True,10.012,,,"LINESTRING (3.4952467 34.1516498, 3.4952002 34.1515684)",,,
268874846,residential,False,False,58.468,,,"LINESTRING (3.4952467 34.1516498, 3.4946734 34.1518765)",,,
268899199,residential,False,False,40.798,,,"LINESTRING (3.494764 34.1528972, 3.4945546 34.1525738)",,,
268899204,secondary,False,False,46.863,40,,"LINESTRING (3.494764 34.1528972, 3.4952107 34.1526948)",2,,طريق دمد - السوق
268899204,secondary,False,True,52.841,40,,"LINESTRING (3.494764 34.1528972, 3.4942573 34.1531208)",2,,طريق دمد - السوق
268874846,residential,False,False,53.213,,,"LINESTRING (3.4942329 34.1520969, 3.4938268 34.1524376)",,,
268899199,residential,False,False,38.203,,,"LINESTRING (3.4942329 34.1520969, 3.4940312 34.1517966)",,,
268899199,residential,False,True,60.732,,,"LINESTRING (3.4942329 34.1520969, 3.4945546 34.1525738)",,,
268874846,residential,False,True,47.393,,,"LINESTRING (3.4942329 34.1520969, 3.4944373 34.1520027, 3.4946734 34.1518765)",,,
204518545,residential,False,False,38.466,,,"LINESTRING (3.494754 34.1516071, 3.4950612 34.1513725)",,,
204518545,residential,False,True,20.781,,,"LINESTRING (3.494754 34.1516071, 3.4945777 34.1517239)",,,
207859352,residential,False,False,193.278,,,"LINESTRING (3.494754 34.1516071, 3.4943893 34.1510901, 3.4937596 34.1500767)",,,
207859361,residential,False,False,9.308,,,"LINESTRING (3.4916112 34.1503896, 3.491528 34.150342)",,,
207859361,residential,False,True,36.87,,,"LINESTRING (3.4916112 34.1503896, 3.4918781 34.1506369)",,,
268874820,primary,True,False,44.978,50,,"LINESTRING (3.4916112 34.1503896, 3.4915468 34.1506782, 3.491549 34.1507892)",2,RN 1B,طريق تقرت
204550327,residential,False,False,68.859,,,"LINESTRING (3.4916648 34.1515217, 3.4922701 34.1511576)",,,
204550327,residential,False,True,10.271,,,"LINESTRING (3.4916648 34.1515217, 3.4915629 34.1515594)",,,
268874820,primary,True,False,32.359,50,,"LINESTRING (3.4916648 34.1515217, 3.4916729 34.1516971, 3.4916567 34.1518118)",2,RN 1B,طريق تقرت
207632184,residential,False,False,29.85,,,"LINESTRING (3.4914064 34.1521905, 3.4917237 34.1521347)",,,
207632184,residential,False,True,11.662,,,"LINESTRING (3.4914064 34.1521905, 3.4912817 34.1522092)",,,
268899201,residential,False,False,41.713,,,"LINESTRING (3.4914064 34.1521905, 3.4915095 34.1525558)",,,
268899201,residential,False,True,40.377,,,"LINESTRING (3.4916093 34.1529094, 3.4915095 34.1525558)",,,
729798127,residential,False,False,48.381,,,"LINESTRING (3.4916093 34.1529094, 3.4911001 34.1530178)",,,
729798127,residential,False,True,32.594,,,"LINESTRING (3.4916093 34.1529094, 3.4919557 34.1528482)",,,
268899202,residential,False,False,38.691,,,"LINESTRING (3.4906069 34.1531244, 3.4905041 34.152787)",,,
729798127,residential,False,False,28.183,,,"LINESTRING (3.4906069 34.1531244, 3.490311 34.1531898)",,,
729798127,residential,False,True,46.906,,,"LINESTRING (3.4906069 34.1531244, 3.4911001 34.1530178)",,,
207632184,residential,False,False,50.439,,,"LINESTRING (3.4903811 34.1524143, 3.4909101 34.1522955)",,,
207632184,residential,False,True,17.068,,,"LINESTRING (3.4903811 34.1524143, 3.4901999 34.1524471)",,,
268899202,residential,False,True,42.96,,,"LINESTRING (3.4903811 34.1524143, 3.4905041 34.152787)",,,
207632184,residential,False,False,35.515,,,"LINESTRING (3.4909101 34.1522955, 3.4912817 34.1522092)",,,
207632184,residential,False,True,50.439,,,"LINESTRING (3.4909101 34.1522955, 3.4903811 34.1524143)",,,
268899203,residential,False,False,41.467,,,"LINESTRING (3.4909101 34.1522955, 3.4910059 34.1526599)",,,الدشرة الشاوية
268899203,residential,False,False,25.782,,,"LINESTRING (3.4911001 34.1530178, 3.4911789 34.1532403)",,,الدشرة الشاوية
268899203,residential,False,True,40.73,,,"LINESTRING (3.4911001 34.1530178, 3.4910059 34.1526599)",,,الدشرة الشاوية
729798127,residential,False,False,46.906,,,"LINESTRING (3.4911001 34.1530178, 3.4906069 34.1531244)",,,
729798127,residential,False,True,48.381,,,"LINESTRING (3.4911001 34.1530178, 3.4916093 34.1529094)",,,
213545259,primary,True,False,62.989000000000004,50,,"LINESTRING (3.4914692 34.1541022, 3.4918496 34.1540469, 3.4921357 34.153977)",2,RN 1B,
268899203,residential,False,True,52.745999999999995,,,"LINESTRING (3.4914692 34.1541022, 3.4913381 34.1537204, 3.4913109 34.1536463)",,,الدشرة الشاوية
268899204,secondary,False,False,79.8,40,,"LINESTRING (3.492775 34.1537861, 3.4935323 34.1534364)",2,,طريق دمد - السوق
301844454,secondary,True,False,48.185,,,"LINESTRING (3.492775 34.1537861, 3.4923969 34.1540859)",,,طريق دمد - السوق
40422887,primary,True,False,3.119,40,roundabout,"LINESTRING (3.492266 34.1539578, 3.4922981 34.1539668)",,,
183759502,primary,False,False,56.979,50,,"LINESTRING (3.492266 34.1539578, 3.492161 34.1534528)",2,RN 1B,طريق تقرت
40422887,primary,True,False,4.567,40,roundabout,"LINESTRING (3.4923969 34.1540859, 3.4923924 34.1541268)",,,
277863655,residential,False,False,10.786,,,"LINESTRING (3.4882076 34.1545262, 3.4882071 34.1546232)",,,
277863655,residential,False,True,98.375,,,"LINESTRING (3.4882076 34.1545262, 3.4882048 34.1536415)",,,
213545259,primary,True,False,88.559,50,,"LINESTRING (3.4882076 34.1545262, 3.4889746 34.154536, 3.4891689 34.1545194)",2,RN 1B,
213545259,primary,True,False,37.405,50,,"LINESTRING (3.4878011 34.154526, 3.4882076 34.1545262)",2,RN 1B,
713552319,residential,False,True,92.697,,,"LINESTRING (3.4878011 34.154526, 3.4877998 34.1544827, 3.4877823 34.1536925)",,,
207630058,residential,False,False,10.851,,,"LINESTRING (3.4874533 34.1545217, 3.4874484 34.1546192)",,,
213545259,primary,True,False,32.007,50,,"LINESTRING (3.4874533 34.1545217, 3.4878011 34.154526)",2,RN 1B,
207381707,residential,False,True,12.258,,,"LINESTRING (3.4898558 34.1544024, 3.4898825 34.1545104)",,,
213545259,primary,True,False,74.373,50,,"LINESTRING (3.4898558 34.1544024, 3.4903717 34.1543199, 3.490648 34.15427)",2,RN 1B,
183759502,primary,False,False,28.07,50,,"LINESTRING (3.492056 34.1530866, 3.4919557 34.1528482)",2,RN 1B,طريق تقرت
268899211,residential,False,False,82.499,,,"LINESTRING (3.492056 34.1530866, 3.4911789 34.1532403)",,,
183759502,primary,False,True,41.851,50,,"LINESTRING (3.492056 34.1530866, 3.49212 34.1533148, 3.492161 34.1534528)",2,RN 1B,طريق تقرت
268899203,residential,False,False,46.751,,,"LINESTRING (3.4911789 34.1532403, 3.4913109 34.1536463)",,,الدشرة الشاوية
268899203,residential,False,True,25.782,,,"LINESTRING (3.4911789 34.1532403, 3.4911001 34.1530178)",,,الدشرة الشاوية
268899211,residential,False,False,75.885,,,"LINESTRING (3.4911789 34.1532403, 3.4903833 34.1534199)",,,
268899211,residential,False,True,82.499,,,"LINESTRING (3.4911789 34.1532403, 3.492056 34.1530866)",,,
268899211,residential,False,False,24.869,,,"LINESTRING (3.4889028 34.1537013, 3.4888292 34.1534861)",,,
713552318,residential,False,False,94.206,,,"LINESTRING (3.4889028 34.1537013, 3.4891689 34.1545194)",,,
268899211,residential,False,True,108.677,,,"LINESTRING (3.4889028 34.1537013, 3.4900075 34.1535053, 3.4900577 34.1534968)",,,
268899211,residential,False,False,31.157,,,"LINESTRING (3.4903833 34.1534199, 3.4900577 34.1534968)",,,
268899211,residential,False,True,75.885,,,"LINESTRING (3.4903833 34.1534199, 3.4911789 34.1532403)",,,
268899212,residential,False,False,47.66,,,"LINESTRING (3.4903833 34.1534199, 3.4905142 34.1538346)",,,
268899212,residential,False,True,26.437,,,"LINESTRING (3.4903833 34.1534199, 3.490311 34.1531898)",,,
213545259,primary,True,False,77.834,50,,"LINESTRING (3.490648 34.15427, 3.4914692 34.1541022)",2,RN 1B,
268899212,residential,False,False,11.965,,,"LINESTRING (3.490648 34.15427, 3.490679 34.1543745)",,,
268899212,residential,False,True,49.955,,,"LINESTRING (3.490648 34.15427, 3.4905142 34.1538346)",,,
214431449,residential,False,False,17.412,,,"LINESTRING (3.489988 34.1532484, 3.4901735 34.1532175)",,,
214431449,residential,False,True,109.858,,,"LINESTRING (3.489988 34.1532484, 3.4888292 34.1534861)",,,
729798124,residential,False,False,28.356,,,"LINESTRING (3.489988 34.1532484, 3.4900577 34.1534968)",,,
268899211,residential,False,True,31.157,,,"LINESTRING (3.4900577 34.1534968, 3.4903833 34.1534199)",,,
729798124,residential,False,True,28.356,,,"LINESTRING (3.4900577 34.1534968, 3.489988 34.1532484)",,,
268899211,residential,False,False,108.677,,,"LINESTRING (3.4900577 34.1534968, 3.4900075 34.1535053, 3.4889028 34.1537013)",,,
"[729798124, 713552317, 268899213]",residential,False,False,71.504,,,"LINESTRING (3.4900577 34.1534968, 3.490132 34.1536973, 3.4901788 34.1538079, 3.490201 34.153849, 3.4902225 34.1538645, 3.4902493 34.1538729, 3.4902855 34.1538745, 3.4903298 34.1538718, 3.4905142 34.1538346)",,,
268899212,residential,False,False,49.955,,,"LINESTRING (3.4905142 34.1538346, 3.490648 34.15427)",,,
268899212,residential,False,True,47.66,,,"LINESTRING (3.4905142 34.1538346, 3.4903833 34.1534199)",,,
268899213,residential,False,False,76.242,,,"LINESTRING (3.4905142 34.1538346, 3.4913109 34.1536463)",,,
"[729798124, 268899213, 713552317]",residential,False,True,71.504,,,"LINESTRING (3.4905142 34.1538346, 3.4903298 34.1538718, 3.4902855 34.1538745, 3.4902493 34.1538729, 3.4902225 34.1538645, 3.490201 34.153849, 3.4901788 34.1538079, 3.490132 34.1536973, 3.4900577 34.1534968)",,,
268899203,residential,False,True,46.751,,,"LINESTRING (3.4913109 34.1536463, 3.4911789 34.1532403)",,,الدشرة الشاوية
268899213,residential,False,False,81.13,,,"LINESTRING (3.4913109 34.1536463, 3.492161 34.1534528)",,,
268899213,residential,False,True,76.242,,,"LINESTRING (3.4913109 34.1536463, 3.4905142 34.1538346)",,,
268899203,residential,False,False,52.745999999999995,,,"LINESTRING (3.4913109 34.1536463, 3.4913381 34.1537204, 3.4914692 34.1541022)",,,الدشرة الشاوية
183759502,primary,False,True,56.979,50,,"LINESTRING (3.492161 34.1534528, 3.492266 34.1539578)",2,RN 1B,طريق تقرت
268899213,residential,False,True,81.13,,,"LINESTRING (3.492161 34.1534528, 3.4913109 34.1536463)",,,
183759502,primary,False,False,41.851,50,,"LINESTRING (3.492161 34.1534528, 3.49212 34.1533148, 3.492056 34.1530866)",2,RN 1B,طريق تقرت
268899213,residential,False,False,60.257000000000005,,,"LINESTRING (3.492161 34.1534528, 3.4924051 34.153404, 3.4927136 34.1533396, 3.4927935 34.1533143)",,,
268874846,residential,False,False,39.791,,,"LINESTRING (3.4940583 34.1528031, 3.4942573 34.1531208)",,,
268874846,residential,False,True,45.886,,,"LINESTRING (3.4940583 34.1528031, 3.4938268 34.1524376)",,,
268899213,residential,False,False,52.304,,,"LINESTRING (3.4940583 34.1528031, 3.4945546 34.1525738)",,,
268899213,residential,False,True,23.695,,,"LINESTRING (3.4940583 34.1528031, 3.4938465 34.1529243)",,,
268899199,residential,False,False,60.732,,,"LINESTRING (3.4945546 34.1525738, 3.4942329 34.1520969)",,,
268899199,residential,False,True,40.798,,,"LINESTRING (3.4945546 34.1525738, 3.494764 34.1528972)",,,
268899213,residential,False,True,52.304,,,"LINESTRING (3.4945546 34.1525738, 3.4940583 34.1528031)",,,
207955873,residential,False,False,16.4,,,"LINESTRING (3.4891489 34.156736, 3.4891828 34.1565912)",,,
207955873,residential,False,True,30.616,,,"LINESTRING (3.4891489 34.156736, 3.4892325 34.1570025)",,,
331212008,residential,False,True,27.795,,,"LINESTRING (3.4891489 34.156736, 3.4890405 34.1566487, 3.4889293 34.1565644)",,,
207955873,residential,False,False,46.912,,,"LINESTRING (3.4892379 34.1562732, 3.4897477 34.1562779)",,,
207955873,residential,False,True,35.722,,,"LINESTRING (3.4892379 34.1562732, 3.4891828 34.1565912)",,,
331211982,residential,False,True,141.552,,,"LINESTRING (3.4892379 34.1562732, 3.4892777 34.1560525, 3.4892998 34.155967, 3.4893387 34.1558899, 3.4893769 34.1558244, 3.4894956 34.155577, 3.4897612 34.1550838)",,,
207955384,residential,False,False,47.519000000000005,,,"LINESTRING (3.4905705 34.1566901, 3.4903398 34.15676, 3.4900788 34.1568196)",,,
207955384,residential,False,True,23.883,,,"LINESTRING (3.4905705 34.1566901, 3.4907019 34.1566645, 3.4908226 34.156639)",,,
268899214,residential,False,False,132.44299999999998,,,"LINESTRING (3.4905705 34.1566901, 3.490423 34.1565924, 3.4903693 34.1565669, 3.4902996 34.1565561, 3.4891828 34.1565912)",,,
207955384,residential,False,True,27.194,,,"LINESTRING (3.4886757 34.1570538, 3.4889689 34.1570231)",,,
268899215,residential,False,False,7.587,,,"LINESTRING (3.4886757 34.1570538, 3.4886838 34.1571217)",,,
268899216,residential,False,False,10.409,,,"LINESTRING (3.4963386 34.153819, 3.4963515 34.153912)",,,
268899216,residential,False,True,13.179,,,"LINESTRING (3.4963386 34.153819, 3.4963239 34.1537011)",,,
268874843,residential,False,False,100.81500000000001,,,"LINESTRING (3.4963386 34.153819, 3.4964579 34.1537813, 3.4965263 34.1537325, 3.4965827 34.153687, 3.496635 34.1536259, 3.4966537 34.1535538, 3.4966537 34.1534406, 3.4966095 34.1532564, 3.4965291 34.1530557)",,,
268899216,residential,False,True,22.191,,,"LINESTRING (3.4963579 34.1541115, 3.4963515 34.153912)",,,
224794538,residential,False,False,77.81800000000001,,,"LINESTRING (3.4963579 34.1541115, 3.4963936 34.154127, 3.4964338 34.1541364, 3.4964841 34.1541387, 3.4965464 34.1541342, 3.4971906 34.1540584)",,,
224794538,residential,False,True,123.05300000000001,,,"LINESTRING (3.4963579 34.1541115, 3.4962319 34.1541303, 3.4950535 34.1543549)",,,
268899217,residential,False,False,27.499,,,"LINESTRING (3.4947077 34.1568799, 3.4944089 34.156875)",,,
701746244,primary,False,False,9.672,40,,"LINESTRING (3.4947077 34.1568799, 3.4947601 34.1569553)",2,RN 89,طريق مسعد - الفيض
701746244,primary,False,True,56.542,40,,"LINESTRING (3.4947077 34.1568799, 3.494562 34.1566525, 3.4943904 34.1564454)",2,RN 89,طريق مسعد - الفيض
207516925,residential,False,False,36.739,,,"LINESTRING (3.4944089 34.156875, 3.4944821 34.1571998)",,,
207516925,residential,False,True,48.765,,,"LINESTRING (3.4944089 34.156875, 3.4942699 34.1564518)",,,
268899217,residential,False,False,192.221,,,"LINESTRING (3.4944089 34.156875, 3.4923202 34.1569061)",,,
268899217,residential,False,True,27.499,,,"LINESTRING (3.4944089 34.156875, 3.4947077 34.1568799)",,,
207381672,residential,False,False,38.893,,,"LINESTRING (3.4923202 34.1569061, 3.4922802 34.1565579)",,,
207381672,residential,False,True,41.963,,,"LINESTRING (3.4923202 34.1569061, 3.4923784 34.1572804)",,,
268899217,residential,False,True,192.221,,,"LINESTRING (3.4923202 34.1569061, 3.4944089 34.156875)",,,
207515881,residential,False,False,71.805,,,"LINESTRING (3.4938976 34.1549528, 3.4931428 34.1551167)",,,
207515881,residential,False,True,53.575,,,"LINESTRING (3.4938976 34.1549528, 3.4944654 34.1548462)",,,
268899218,residential,False,False,43.322,,,"LINESTRING (3.4938976 34.1549528, 3.4939943 34.1553341)",,,
268899218,residential,False,True,40.376,,,"LINESTRING (3.4938976 34.1549528, 3.4937953 34.1545997)",,,
207956069,residential,False,False,31.058,,,"LINESTRING (3.4940618 34.155676, 3.4937394 34.1557587)",,,
207956069,residential,False,True,15.32,,,"LINESTRING (3.4940618 34.155676, 3.4942232 34.1556422)",,,
268899218,residential,False,False,40.632,,,"LINESTRING (3.4940618 34.155676, 3.4941422 34.1560353)",,,
268899218,residential,False,True,38.522,,,"LINESTRING (3.4940618 34.155676, 3.4939943 34.1553341)",,,
268899219,residential,False,False,51.661,,,"LINESTRING (3.493453 34.1554574, 3.4939943 34.1553341)",,,
701746244,primary,False,False,42.626,40,,"LINESTRING (3.493453 34.1554574, 3.4937394 34.1557587)",2,RN 89,طريق مسعد - الفيض
701746244,primary,False,True,47.433,40,,"LINESTRING (3.493453 34.1554574, 3.4931428 34.1551167)",2,RN 89,طريق مسعد - الفيض
268899218,residential,False,False,38.522,,,"LINESTRING (3.4939943 34.1553341, 3.4940618 34.155676)",,,
268899218,residential,False,True,43.322,,,"LINESTRING (3.4939943 34.1553341, 3.4938976 34.1549528)",,,
268899219,residential,False,False,31.02,,,"LINESTRING (3.4939943 34.1553341, 3.4943199 34.1552618)",,,
268899219,residential,False,True,51.661,,,"LINESTRING (3.4939943 34.1553341, 3.493453 34.1554574)",,,
207381519,residential,False,False,40.251,,,"LINESTRING (3.4953598 34.1550308, 3.4954737 34.1553803)",,,
207381519,residential,False,True,40.181,,,"LINESTRING (3.4953598 34.1550308, 3.4952413 34.154683)",,,
268899219,residential,False,False,114.783,,,"LINESTRING (3.4953598 34.1550308, 3.4965755 34.1547995)",,,
268899219,residential,False,True,92.606,,,"LINESTRING (3.4953598 34.1550308, 3.4943878 34.1552467)",,,
204518425,residential,False,True,44.227,40,,"LINESTRING (3.4961203 34.1498072, 3.4962051 34.1501987)",2,,قبر الصحبي
268899220,residential,False,False,120.656,,,"LINESTRING (3.4932606 34.1518739, 3.4924346 34.1510312)",,,
268899213,residential,False,False,55.328,,,"LINESTRING (3.4932983 34.1531287, 3.4938465 34.1529243)",,,
268899221,residential,False,False,21.706,,,"LINESTRING (3.4932983 34.1531287, 3.4931843 34.1529578)",,,
268899221,residential,False,True,40.426,,,"LINESTRING (3.4932983 34.1531287, 3.4935323 34.1534364)",,,
268899213,residential,False,True,50.847,,,"LINESTRING (3.4932983 34.1531287, 3.492896 34.1532819, 3.4927935 34.1533143)",,,
301844453,secondary,True,False,48.264,,,"LINESTRING (3.4922981 34.1539668, 3.492775 34.1537861)",,,طريق دمد - السوق
40422887,primary,True,False,16.826999999999998,40,roundabout,"LINESTRING (3.4922981 34.1539668, 3.4923274 34.1539809, 3.4923629 34.1540096, 3.4923867 34.1540457, 3.4923969 34.1540859)",,,
713552319,residential,False,False,15.295,,,"LINESTRING (3.4879473 34.1536759, 3.4877823 34.1536925)",,,
713552319,residential,False,True,24.001,,,"LINESTRING (3.4879473 34.1536759, 3.4882048 34.1536415)",,,
308770540,residential,False,False,87.734,,,"LINESTRING (3.4879473 34.1536759, 3.4878133 34.1531594, 3.4878199 34.1531054, 3.4879272 34.152919)",,,
331212667,residential,False,False,47.272,,,"LINESTRING (3.4879272 34.152919, 3.4884409 34.1529228)",,,
308770540,residential,False,True,87.734,,,"LINESTRING (3.4879272 34.152919, 3.4878199 34.1531054, 3.4878133 34.1531594, 3.4879473 34.1536759)",,,
331212711,residential,False,False,131.98,,,"LINESTRING (3.4879272 34.152919, 3.4879687 34.1528457, 3.4879964 34.1528118, 3.4879996 34.1527747, 3.4879857 34.1522214, 3.4879601 34.152106, 3.4879167 34.1517507)",,,
207859257,residential,False,True,55.328,,,"LINESTRING (3.4881109 34.1495893, 3.4880948 34.1500867)",,,
213577008,residential,False,False,68.297,,,"LINESTRING (3.4881109 34.1495893, 3.4873695 34.1496175)",,,
213577008,residential,False,True,52.592,,,"LINESTRING (3.4881109 34.1495893, 3.4886824 34.1495858)",,,
207955960,residential,False,False,83.80199999999999,,,"LINESTRING (3.490777 34.1556391, 3.4908602 34.1551863, 3.4908642 34.1551042, 3.4908615 34.1550498, 3.4908494 34.155001, 3.4908105 34.1549499, 3.4907584 34.154927)",,,
207955960,residential,False,True,70.356,,,"LINESTRING (3.490777 34.1556391, 3.4907636 34.1557179, 3.4907569 34.1558311, 3.490777 34.1562706)",,,
331211934,residential,False,False,75.254,,,"LINESTRING (3.490777 34.1556391, 3.4915026 34.1556014, 3.4915401 34.155598, 3.4915723 34.1555914, 3.4915857 34.1555792)",,,
713552309,residential,False,False,65.438,,,"LINESTRING (3.4889293 34.1565644, 3.4883724 34.1561984)",,,
713557367,residential,False,False,51.135,,,"LINESTRING (3.4889293 34.1565644, 3.4889689 34.1570231)",,,
331212008,residential,False,False,27.795,,,"LINESTRING (3.4889293 34.1565644, 3.4890405 34.1566487, 3.4891489 34.156736)",,,
331212667,residential,False,False,41.684,,,"LINESTRING (3.4884409 34.1529228, 3.4888938 34.152915)",,,
331212667,residential,False,True,47.272,,,"LINESTRING (3.4884409 34.1529228, 3.4879272 34.152919)",,,
246515148,residential,False,False,76.31700000000001,,,"LINESTRING (3.4884409 34.1529228, 3.4884071 34.1532153, 3.4883617 34.153606)",,,
246515148,residential,False,True,132.3,,,"LINESTRING (3.4884409 34.1529228, 3.4884387 34.1525123, 3.4884375 34.151733)",,,
331212772,residential,False,False,30.579,,,"LINESTRING (3.4869379 34.1511781, 3.4872702 34.1511758)",,,حي الأطلس 2
331212772,residential,False,True,47.76,,,"LINESTRING (3.4869379 34.1511781, 3.4869308 34.1514296, 3.4869302 34.1515121, 3.4869334 34.1515495, 3.4869394 34.1515761, 3.4869529 34.1516049)",,,حي الأطلس 2
207955912,residential,False,False,61.696,,,"LINESTRING (3.4910426 34.1579752, 3.4917131 34.157978)",,,
207955912,residential,False,True,90.775,,,"LINESTRING (3.4910426 34.1579752, 3.4900563 34.1579935)",,,
683077802,residential,False,True,107.77700000000002,,,"LINESTRING (3.4910426 34.1579752, 3.4910721 34.1583803, 3.4910962 34.1584091, 3.4911163 34.1584302, 3.4911498 34.1584413, 3.4917198 34.1584413)",,,
207516857,residential,False,True,14.639,,,"LINESTRING (3.4917198 34.1584413, 3.4917244 34.1583097)",,,
683077802,residential,False,False,107.77700000000002,,,"LINESTRING (3.4917198 34.1584413, 3.4911498 34.1584413, 3.4911163 34.1584302, 3.4910962 34.1584091, 3.4910721 34.1583803, 3.4910426 34.1579752)",,,
729798129,residential,False,True,46.756,,,"LINESTRING (3.4905309 34.1501987, 3.4900228 34.1501999)",,,
207859670,residential,False,False,57.6,,,"LINESTRING (3.4905309 34.1501987, 3.4905853 34.1501605, 3.4906818 34.1501055, 3.4910439 34.1499024)",,,
207859670,residential,False,True,28.027,,,"LINESTRING (3.4905309 34.1501987, 3.4905926 34.1502798, 3.490701 34.1504077)",,,
207859181,residential,False,True,39.518,,,"LINESTRING (3.4897129 34.1509787, 3.4897605 34.1513319)",,,حي الضاية
207859181,residential,False,False,144.181,,,"LINESTRING (3.4897129 34.1509787, 3.4895687 34.1503419, 3.4895526 34.1502165, 3.4895124 34.1496949)",,,حي الضاية
708707780,residential,False,True,50.514,,,"LINESTRING (3.4897129 34.1509787, 3.4900984 34.1507703, 3.4901299 34.1507404, 3.4901413 34.1507082)",,,
729798131,residential,False,False,19.392,,,"LINESTRING (3.4901413 34.1507082, 3.4903181 34.1506133)",,,
708707780,residential,False,False,50.513999999999996,,,"LINESTRING (3.4901413 34.1507082, 3.4901299 34.1507404, 3.4900984 34.1507703, 3.4897129 34.1509787)",,,
708707780,residential,False,True,57.66,,,"LINESTRING (3.4901413 34.1507082, 3.490136 34.1506638, 3.4901145 34.1506005, 3.490077 34.150484, 3.4900228 34.1501999)",,,
708707781,residential,False,False,32.849,,,"LINESTRING (3.4900058 34.1496691, 3.4903555 34.1496098)",,,
708707781,residential,False,True,45.494,,,"LINESTRING (3.4900058 34.1496691, 3.4895124 34.1496949)",,,
708707780,residential,False,False,59.174,,,"LINESTRING (3.4900058 34.1496691, 3.4900019 34.15009, 3.4900228 34.1501999)",,,
708707781,residential,False,False,45.494,,,"LINESTRING (3.4895124 34.1496949, 3.4900058 34.1496691)",,,
207859181,residential,False,True,144.18099999999998,,,"LINESTRING (3.4895124 34.1496949, 3.4895526 34.1502165, 3.4895687 34.1503419, 3.4897129 34.1509787)",,,حي الضاية
711233446,residential,False,True,75.548,,,"LINESTRING (3.4948459 34.1502121, 3.4947628 34.1500478, 3.494681 34.1498958, 3.494622 34.1498236, 3.4945817 34.1497848, 3.4944865 34.1497748, 3.4943618 34.1498303)",,,
711233452,residential,False,True,105.699,,,"LINESTRING (3.4926023 34.1497804, 3.4922549 34.1499746, 3.4916421 34.150302)",,,
268874820,primary,True,False,10.147,50,,"LINESTRING (3.4916421 34.150302, 3.4916112 34.1503896)",2,RN 1B,طريق تقرت
711233452,residential,False,False,105.699,,,"LINESTRING (3.4916421 34.150302, 3.4922549 34.1499746, 3.4926023 34.1497804)",,,
207859352,residential,False,False,14.642,,,"LINESTRING (3.4936588 34.1499598, 3.4935438 34.1498688)",,,
207859352,residential,False,True,15.969,,,"LINESTRING (3.4936588 34.1499598, 3.4937596 34.1500767)",,,
713552306,residential,False,False,28.419,,,"LINESTRING (3.4897791 34.1584959, 3.4900876 34.1584835)",,,
713552306,residential,False,True,38.138,,,"LINESTRING (3.4897791 34.1584959, 3.4893651 34.1585126)",,,
713552318,residential,False,True,10.402,,,"LINESTRING (3.4892041 34.1546083, 3.4891689 34.1545194)",,,
207381709,primary,True,False,91.831,50,,"LINESTRING (3.4892041 34.1546083, 3.4888726 34.1546281, 3.4885387 34.1546303, 3.4882071 34.1546232)",2,RN 1B,
715196533,residential,False,True,35.81,,,"LINESTRING (3.4879419 34.1574836, 3.4878912 34.1571643)",,,
207955821,residential,False,False,26.724,,,"LINESTRING (3.4900716 34.1582335, 3.4900563 34.1579935)",,,
207955821,residential,False,True,27.838,,,"LINESTRING (3.4900716 34.1582335, 3.4900876 34.1584835)",,,
713552301,residential,False,True,68.04,,,"LINESTRING (3.4900716 34.1582335, 3.4893325 34.1582527)",,,
