osmid,oneway,highway,reversed,length,geometry,bridge,lanes,maxspeed,name,ref,junction
29197543,False,residential,False,156.09699999999998,"LINESTRING (3.0383447 36.7436729, 3.0382857 36.7439728, 3.0382508 36.7440512, 3.0382146 36.7440985, 3.0381663 36.7441608, 3.0380858 36.7442479, 3.0377801 36.7446562, 3.0375963 36.7449217)",,,,Rue A,,
29197543,False,residential,True,83.262,"LINESTRING (3.0383447 36.7436729, 3.0383983 36.7434741, 3.0384453 36.7432538, 3.0385298 36.7429391)",,,,Rue A,,
29197555,False,residential,False,82.408,"LINESTRING (3.0383447 36.7436729, 3.0382515 36.7437518, 3.0375062 36.74396)",,,,Rue F,,
29197578,False,residential,False,56.71,"LINESTRING (3.0375963 36.7449217, 3.0370271 36.7446935)",,,,Rue E,,
29197543,False,residential,False,84.19800000000001,"LINESTRING (3.0375963 36.7449217, 3.0373187 36.7453848, 3.037308 36.7454364, 3.037308 36.7454848, 3.0373342 36.745626)",,,,Rue A,,
29197543,False,residential,True,156.097,"LINESTRING (3.0375963 36.7449217, 3.0377801 36.7446562, 3.0380858 36.7442479, 3.0381663 36.7441608, 3.0382146 36.7440985, 3.0382508 36.7440512, 3.0382857 36.7439728, 3.0383447 36.7436729)",,,,Rue A,,
29196823,False,residential,False,51.881,"LINESTRING (3.0373342 36.745626, 3.0368756 36.7459135)",,,,Rue Leon Tolstoi,,
29197543,False,residential,True,84.19800000000001,"LINESTRING (3.0373342 36.745626, 3.037308 36.7454848, 3.037308 36.7454364, 3.0373187 36.7453848, 3.0375963 36.7449217)",,,,Rue A,,
29197545,False,residential,True,69.657,"LINESTRING (3.0373342 36.745626, 3.0373676 36.7456879, 3.03741 36.7457652, 3.0374612 36.7458159, 3.0375431 36.7458836, 3.0376803 36.7459644, 3.0378833 36.7460382)",,,,Rue n°5,,
29196823,False,residential,False,56.81,"LINESTRING (3.0368756 36.7459135, 3.0362968 36.7461278)",,,,Rue Leon Tolstoi,,
29196823,False,residential,True,51.881,"LINESTRING (3.0368756 36.7459135, 3.0373342 36.745626)",,,,Rue Leon Tolstoi,,
29197575,False,residential,False,62.68600000000001,"LINESTRING (3.0368756 36.7459135, 3.0367181 36.7457306, 3.0366735 36.7456964, 3.0366475 36.7456989, 3.0365997 36.7457037, 3.036536 36.7457254, 3.0364682 36.7457501, 3.0363471 36.7458161)",,,,,,
29197548,False,residential,False,92.058,"LINESTRING (3.0375062 36.74396, 3.0370271 36.7446935)",,,,Rue B,,
29197555,False,residential,False,48.211,"LINESTRING (3.0375062 36.74396, 3.0372726 36.7440102, 3.0371407 36.7440406, 3.0369885 36.744085)",,,,Rue F,,
29197555,False,residential,True,82.408,"LINESTRING (3.0375062 36.74396, 3.0382515 36.7437518, 3.0383447 36.7436729)",,,,Rue F,,
29197548,False,residential,True,92.058,"LINESTRING (3.0370271 36.7446935, 3.0375062 36.74396)",,,,Rue B,,
29197578,False,residential,True,56.71,"LINESTRING (3.0370271 36.7446935, 3.0375963 36.7449217)",,,,Rue E,,
29197548,False,residential,False,86.256,"LINESTRING (3.0370271 36.7446935, 3.0367592 36.7451655, 3.0366986 36.7452333, 3.0365575 36.7453653)",,,,Rue B,,
29197548,False,residential,False,28.233,"LINESTRING (3.0365575 36.7453653, 3.0362727 36.7454766)",,,,Rue B,,
694428120,False,residential,True,30.867,"LINESTRING (3.0365575 36.7453653, 3.0362112 36.7453578)",,,,,,
29197548,False,residential,True,86.256,"LINESTRING (3.0365575 36.7453653, 3.0366986 36.7452333, 3.0367592 36.7451655, 3.0370271 36.7446935)",,,,Rue B,,
29197548,False,residential,True,28.233,"LINESTRING (3.0362727 36.7454766, 3.0365575 36.7453653)",,,,Rue B,,
29197573,False,residential,False,23.715,"LINESTRING (3.0362727 36.7454766, 3.0360616 36.7456065)",,,,,,
694428119,False,residential,True,15.069999999999999,"LINESTRING (3.0362727 36.7454766, 3.0362597 36.745397, 3.0362315 36.7453727, 3.0362112 36.7453578)",,,,,,
29196823,False,residential,True,7.141,"LINESTRING (3.0347597 36.7457789, 3.0348303 36.7458093)",,,,Rue Leon Tolstoi,,
29197561,False,residential,False,13.289,"LINESTRING (3.0347597 36.7457789, 3.0348162 36.7456683)",,,,Rue C,,
29197561,False,residential,True,13.289,"LINESTRING (3.0348162 36.7456683, 3.0347597 36.7457789)",,,,Rue C,,
29197561,False,residential,False,48.988,"LINESTRING (3.0348162 36.7456683, 3.0349962 36.745538, 3.0352417 36.74539)",,,,Rue C,,
29197566,False,residential,False,99.438,"LINESTRING (3.0348162 36.7456683, 3.0348498 36.7454235, 3.0348793 36.7452634, 3.0350094 36.7448518, 3.0350348 36.7447937)",,,,,,
29196805,True,residential,False,88.731,"LINESTRING (3.0351939 36.7442892, 3.0351743 36.7441608, 3.0349919 36.7437578, 3.0349356 36.74366, 3.0348873 36.7436052, 3.0348082 36.7435902)",,,,Rue des Frères Azirou,,
29197566,False,residential,True,58.489999999999995,"LINESTRING (3.0351939 36.7442892, 3.0351523 36.7443385, 3.0351184 36.7444012, 3.0350348 36.7447937)",,,,,,
29197561,False,residential,False,27.468,"LINESTRING (3.0358071 36.7449309, 3.0360297 36.74476)",,,,Rue C,,
29197561,False,residential,True,71.75,"LINESTRING (3.0358071 36.7449309, 3.0355589 36.7451196, 3.0352417 36.74539)",,,,Rue C,,
29197568,False,residential,False,79.16099999999999,"LINESTRING (3.0358071 36.7449309, 3.0355713 36.7449359, 3.0353726 36.744949, 3.035198 36.744951, 3.0351263 36.7449314, 3.0350773 36.7449018, 3.0350348 36.7447937)",,,,,,
29197580,False,residential,False,66.385,"LINESTRING (3.0358071 36.7449309, 3.0358881 36.7449553, 3.0359575 36.7449743, 3.035979 36.7450028, 3.0359857 36.7450388, 3.0359508 36.7450904, 3.0358813 36.7451721, 3.0357032 36.7453671)",,,,,,
29197566,False,residential,False,58.489999999999995,"LINESTRING (3.0350348 36.7447937, 3.0351184 36.7444012, 3.0351523 36.7443385, 3.0351939 36.7442892)",,,,,,
29197566,False,residential,True,99.438,"LINESTRING (3.0350348 36.7447937, 3.0350094 36.7448518, 3.0348793 36.7452634, 3.0348498 36.7454235, 3.0348162 36.7456683)",,,,,,
29197568,False,residential,True,79.16099999999999,"LINESTRING (3.0350348 36.7447937, 3.0350773 36.7449018, 3.0351263 36.7449314, 3.035198 36.744951, 3.0353726 36.744949, 3.0355713 36.7449359, 3.0358071 36.7449309)",,,,,,
29197571,False,residential,False,41.199,"LINESTRING (3.0352417 36.74539, 3.0357032 36.7453671)",,,,,,
29197561,False,residential,False,71.75,"LINESTRING (3.0352417 36.74539, 3.0355589 36.7451196, 3.0358071 36.7449309)",,,,Rue C,,
29197561,False,residential,True,48.988,"LINESTRING (3.0352417 36.74539, 3.0349962 36.745538, 3.0348162 36.7456683)",,,,Rue C,,
29196823,False,residential,False,7.141,"LINESTRING (3.0348303 36.7458093, 3.0347597 36.7457789)",,,,Rue Leon Tolstoi,,
29196823,False,residential,True,173.85,"LINESTRING (3.0348303 36.7458093, 3.0349233 36.7458826, 3.0349987 36.7459498, 3.0351028 36.7460445, 3.0351682 36.7461296, 3.0352186 36.7462327, 3.0352556 36.7463191, 3.0352933 36.7463763, 3.035348 36.74641, 3.0354209 36.7464179, 3.0355219 36.746394, 3.0356783 36.7463573, 3.0358616 36.7462986, 3.0362968 36.7461278)",,,,Rue Leon Tolstoi,,
29197573,False,residential,True,113.168,"LINESTRING (3.0348303 36.7458093, 3.0351264 36.74579, 3.0354243 36.7457621, 3.0356879 36.7457356, 3.0358231 36.7456972, 3.0360616 36.7456065)",,,,,,
29197574,True,residential,False,26.412000000000003,"LINESTRING (3.0363471 36.7458161, 3.0363665 36.7458584, 3.0363669 36.7459037, 3.0363484 36.7459464, 3.036313 36.7459817, 3.036252 36.7460104)",,,,,,roundabout
29197575,False,residential,True,62.68599999999999,"LINESTRING (3.0363471 36.7458161, 3.0364682 36.7457501, 3.036536 36.7457254, 3.0365997 36.7457037, 3.0366475 36.7456989, 3.0366735 36.7456964, 3.0367181 36.7457306, 3.0368756 36.7459135)",,,,,,
29197576,False,residential,True,13.651,"LINESTRING (3.036252 36.7460104, 3.0362968 36.7461278)",,,,,,
29197574,True,residential,False,43.52,"LINESTRING (3.036252 36.7460104, 3.0362102 36.7460144, 3.0361549 36.7460085, 3.0361052 36.7459881, 3.0360668 36.7459557, 3.0360441 36.7459148, 3.0360396 36.7458703, 3.0360539 36.745827, 3.0360854 36.7457901, 3.0361304 36.7457638)",,,,,,roundabout
29197577,False,residential,True,18.534,"LINESTRING (3.0361304 36.7457638, 3.0360616 36.7456065)",,,,,,
29197574,True,residential,False,22.133000000000003,"LINESTRING (3.0361304 36.7457638, 3.0361778 36.7457516, 3.0362274 36.7457512, 3.0362749 36.7457627, 3.0363161 36.745785, 3.0363471 36.7458161)",,,,,,roundabout
29197573,False,residential,True,23.715,"LINESTRING (3.0360616 36.7456065, 3.0362727 36.7454766)",,,,,,
29197577,False,residential,False,18.534,"LINESTRING (3.0360616 36.7456065, 3.0361304 36.7457638)",,,,,,
29197573,False,residential,False,113.16799999999999,"LINESTRING (3.0360616 36.7456065, 3.0358231 36.7456972, 3.0356879 36.7457356, 3.0354243 36.7457621, 3.0351264 36.74579, 3.0348303 36.7458093)",,,,,,
29197571,False,residential,True,41.199,"LINESTRING (3.0357032 36.7453671, 3.0352417 36.74539)",,,,,,
29197571,False,residential,False,45.277,"LINESTRING (3.0357032 36.7453671, 3.0359305 36.7453645, 3.0362112 36.7453578)",,,,,,
29197580,False,residential,True,66.38499999999999,"LINESTRING (3.0357032 36.7453671, 3.0358813 36.7451721, 3.0359508 36.7450904, 3.0359857 36.7450388, 3.035979 36.7450028, 3.0359575 36.7449743, 3.0358881 36.7449553, 3.0358071 36.7449309)",,,,,,
29196805,True,residential,False,15.998,"LINESTRING (3.0371889 36.7434837, 3.0371373 36.7436215)",,,,Rue des Frères Azirou,,
29196927,False,residential,True,80.052,"LINESTRING (3.0422153 36.7463243, 3.0430935 36.7464763)",,,,شارع سيرتا,,
29196927,False,residential,False,69.086,"LINESTRING (3.0422153 36.7463243, 3.0415951 36.7462185, 3.0414607 36.7461836)",,,,شارع سيرتا,,
29197267,True,residential,False,414.6890000000001,"LINESTRING (3.0430779 36.7451089, 3.0447419 36.7450298, 3.0448509 36.745033, 3.0449433 36.7450357, 3.0450472 36.7450738, 3.0451074 36.7451334, 3.0451285 36.7451982, 3.0451106 36.745265, 3.0450221 36.7453475, 3.0448092 36.7454243, 3.0444727 36.7455257, 3.0442752 36.7455874, 3.0440564 36.7456367, 3.0439221 36.7456415, 3.0436514 36.7456316, 3.0434937 36.7456346, 3.0434009 36.7456549, 3.0433016 36.7457339, 3.0432458 36.74586, 3.043191 36.746074)",,,,شارع قرطاج,,
42094210,False,residential,True,92.26599999999999,"LINESTRING (3.0430779 36.7451089, 3.043026 36.7450313, 3.0429247 36.7444476, 3.0429194 36.7443784, 3.042924 36.7442954)",,,,شارع قرطاج,,
787828575,True,residential,False,155.54399999999998,"LINESTRING (3.0430779 36.7451089, 3.042942 36.7453257, 3.0425703 36.7458125, 3.0422153 36.7463243)",,,,شارع تيمقاد,,
29196927,False,residential,False,80.052,"LINESTRING (3.0430935 36.7464763, 3.0422153 36.7463243)",,,,شارع سيرتا,,
29196927,False,residential,True,154.028,"LINESTRING (3.0430935 36.7464763, 3.0445844 36.7467492, 3.0446945 36.7467769, 3.0447331 36.7468367)",,,,شارع سيرتا,,
29197267,True,residential,False,45.569,"LINESTRING (3.043191 36.746074, 3.0430935 36.7464763)",,,,شارع قرطاج,,
29322895,False,residential,False,83.211,"LINESTRING (3.043191 36.746074, 3.0433531 36.7460916, 3.0435366 36.746155, 3.0437571 36.7462494, 3.0439401 36.7463434, 3.0440387 36.7463676)",,,,Rue du bois,,
787833957,True,residential,False,35.138999999999996,"LINESTRING (3.0453308 36.7430508, 3.0456225 36.7429766, 3.0456719 36.742974, 3.0457101 36.7429795)",,,,Rue Abou Nouas,,
42094213,True,residential,False,74.822,"LINESTRING (3.0438414 36.7443853, 3.0439469 36.7444485, 3.0440978 36.7444989, 3.0442573 36.7445203, 3.0444853 36.7445208, 3.0446397 36.7445119)",,,,شارع تيمقاد,,
421779875,False,residential,False,49.872,"LINESTRING (3.0438414 36.7443853, 3.0437908 36.7443947, 3.0435307 36.7445947, 3.04344 36.7446877)",,,,شارع تيمقاد,,
26250476,True,primary,False,25.602,"LINESTRING (3.0399528 36.7500546, 3.0400276 36.7500627, 3.0401193 36.7500845, 3.0402153 36.750137)",,,,Avenue Larbi Allik,,
29197379,False,residential,True,66.28399999999999,"LINESTRING (3.0399528 36.7500546, 3.0399492 36.7500425, 3.040027 36.7498545, 3.0399866 36.7498188, 3.040061 36.7494867)",,,,Rue du parc,,
177043566,True,residential,False,66.19,"LINESTRING (3.0410176 36.7441163, 3.0416924 36.7443652)",,,,Rue Jean Gros,,
295788170,False,tertiary,False,191.491,"LINESTRING (3.0416924 36.7443652, 3.0409086 36.7459687)",,2,50,Boulevard Hamdine Mohamed Saïd,,
28471030,False,tertiary,True,117.563,"LINESTRING (3.0416924 36.7443652, 3.0420601 36.7436135, 3.0422047 36.7433921)",,2,50,Boulevard Hamdine Mohamed Saïd,,
51036562,False,primary,True,10.53,"LINESTRING (3.0389222 36.7503198, 3.0390343 36.7502898)",,,,نهج العربي عليق,,
51036562,False,primary,False,24.559,"LINESTRING (3.0389222 36.7503198, 3.0388256 36.7503447, 3.0386606 36.7503894)",,,,نهج العربي عليق,,
401759624,True,tertiary,False,25.562,"LINESTRING (3.0389222 36.7503198, 3.0389053 36.750206, 3.0388935 36.7500911)",,,,,,
26250346,True,primary,False,7.06,"LINESTRING (3.0400727 36.7510428, 3.0400416 36.7509844)",,,,,,
26250476,True,primary,False,71.316,"LINESTRING (3.0391905 36.7502492, 3.0395279 36.7501649, 3.0398401 36.750077, 3.0399528 36.7500546)",,,,Avenue Larbi Allik,,
823179290,True,tertiary,False,0.497,"LINESTRING (3.0404063 36.7472832, 3.040401 36.7472846)",,,,,,roundabout
217507323,True,tertiary,False,17.867,"LINESTRING (3.0399611 36.7476435, 3.0399824 36.7476329, 3.0400069 36.7476286, 3.0400318 36.7476311, 3.0400542 36.74764, 3.0400716 36.7476545, 3.040082 36.7476727, 3.0400842 36.7476928, 3.040078 36.7477122)",,,,,,roundabout
217507324,True,tertiary,False,57.875,"LINESTRING (3.0399611 36.7476435, 3.0401207 36.7474048, 3.0401247 36.7473988, 3.0402965 36.7471987)",,,,,,
823179289,True,tertiary,False,0.501,"LINESTRING (3.040078 36.7477122, 3.0400748 36.7477159)",,,,,,roundabout
217507324,True,tertiary,False,17.331,"LINESTRING (3.0402965 36.7471987, 3.0404038 36.7470687)",,,,,,
823179300,True,tertiary,False,17.368000000000002,"LINESTRING (3.0402965 36.7471987, 3.0403129 36.7471807, 3.0403361 36.7471683, 3.0403631 36.747163, 3.0403908 36.7471654, 3.0404157 36.7471753, 3.0404349 36.7471915, 3.040446 36.747212)",,,,,,roundabout
823179299,True,tertiary,False,9.280000000000001,"LINESTRING (3.040446 36.747212, 3.0404478 36.7472328, 3.0404412 36.747253, 3.0404269 36.7472704, 3.0404063 36.7472832)",,,,,,roundabout
823179291,True,tertiary,False,9.075,"LINESTRING (3.0399466 36.7477183, 3.0399376 36.7476992, 3.0399371 36.7476788, 3.0399453 36.7476595, 3.0399611 36.7476435)",,,,,,roundabout
248903021,False,residential,False,61.804,"LINESTRING (3.0348082 36.7435902, 3.0348578 36.7433828, 3.0348846 36.7432388, 3.0348812 36.743124, 3.0348887 36.74304)",,,,,,
29196704,False,residential,True,22.145,"LINESTRING (3.0346459 36.7430819, 3.0347666 36.7430647, 3.0348887 36.74304)",,,,Rue Hamdani Lahcene,,
29197269,False,residential,False,415.06300000000005,"LINESTRING (3.0429747 36.7477811, 3.0426664 36.7478019, 3.0424894 36.7478065, 3.0423353 36.7477894, 3.0422143 36.7477462, 3.0420916 36.7476685, 3.0419834 36.7476273, 3.0418641 36.7476403, 3.041356 36.7478128, 3.0407422 36.7480881, 3.0403469 36.7483042, 3.0399693 36.7485862, 3.0398319 36.748765, 3.0396345 36.749102, 3.0394296 36.7494769)",,,,Rue Yahia Cherif Omar,,
29322895,False,residential,True,165.55200000000002,"LINESTRING (3.0456885 36.7466174, 3.0456193 36.7465239, 3.0454574 36.7463492, 3.0453629 36.7462945, 3.0452415 36.7462779, 3.0449348 36.7463108, 3.044533 36.7463609, 3.0442677 36.7463746, 3.0440387 36.7463676)",,,,Rue du bois,,
29196704,False,residential,False,11.059,"LINESTRING (3.0348927 36.7429406, 3.0348887 36.74304)",,,,Rue Hamdani Lahcene,,
694428120,False,residential,False,30.867,"LINESTRING (3.0362112 36.7453578, 3.0365575 36.7453653)",,,,,,
29197571,False,residential,True,45.277,"LINESTRING (3.0362112 36.7453578, 3.0359305 36.7453645, 3.0357032 36.7453671)",,,,,,
694428119,False,residential,False,15.07,"LINESTRING (3.0362112 36.7453578, 3.0362315 36.7453727, 3.0362597 36.745397, 3.0362727 36.7454766)",,,,,,
28471267,True,residential,False,46.796,"LINESTRING (3.0397733 36.7476337, 3.0397608 36.7476061, 3.0397394 36.7475223, 3.0397608 36.7474149, 3.0398255 36.7473341, 3.0398986 36.7472516)",,,,Place Al Qods,,
29196880,True,residential,False,255.945,"LINESTRING (3.0397733 36.7476337, 3.0396814 36.7476614, 3.0395857 36.7476831, 3.0391078 36.7478575, 3.0386228 36.7480356, 3.0379634 36.7482996, 3.0378565 36.7483395, 3.0377499 36.7483626, 3.0376071 36.7483674, 3.0373187 36.7483244, 3.0371162 36.7482675)",,,,Rue Hadj Ahmed Mohamed,,
28471481,True,residential,False,12.395,"LINESTRING (3.0404064 36.7470622, 3.0404977 36.7471463)",,,,Place Al Qods,,
263640310,False,tertiary,False,0.759,"LINESTRING (3.0404064 36.7470622, 3.0404038 36.7470687)",,,,Boulevard Hamdine Mohamed Saïd,,
263640310,False,tertiary,True,129.56900000000002,"LINESTRING (3.0404064 36.7470622, 3.0404262 36.7470131, 3.0404682 36.7469217, 3.0409086 36.7459687)",,,,Boulevard Hamdine Mohamed Saïd,,
28471244,False,tertiary,True,0.486,"LINESTRING (3.0400015 36.7478303, 3.0400037 36.7478263)",,,,Boulevard Hamedine Mohamed Saïd,,
28471267,True,residential,False,13.882,"LINESTRING (3.0400015 36.7478303, 3.0398684 36.7477654)",,,,Place Al Qods,,
"[28471244, 29197333, 29197334]",False,tertiary,False,272.16100000000006,"LINESTRING (3.0400015 36.7478303, 3.0399647 36.7478963, 3.0393389 36.7489493, 3.0391404 36.7492995, 3.0390514 36.7494907, 3.0390312 36.7495341, 3.0388971 36.7498795, 3.0388895 36.7499495, 3.0388848 36.7499939, 3.0388935 36.7500911)",yes,,,Boulevard Hamedine Mohamed Saïd,,
29197330,False,residential,False,530.705,"LINESTRING (3.040061 36.7494867, 3.0401418 36.7494753, 3.0402013 36.7494571, 3.0402912 36.7494192, 3.0404134 36.7493613, 3.0408913 36.7491183, 3.0415614 36.7487755, 3.0417474 36.7486863, 3.0418825 36.7486919, 3.0422386 36.7487839, 3.0423669 36.7488561, 3.0423794 36.748916, 3.0423792 36.7489821, 3.042328 36.7490381, 3.0421412 36.7491135, 3.0416721 36.7493028, 3.0410716 36.7496919, 3.0409911 36.7497717, 3.0408308 36.7500494, 3.0407868 36.7501558, 3.0407333 36.7502068, 3.0406637 36.7502245, 3.0406119 36.7502149, 3.0405601 36.7501593, 3.0405744 36.7500156, 3.0405456 36.7499785, 3.0404934 36.7499815, 3.0402153 36.750137)",,,,Rue des pins,,
29197330,False,residential,True,56.947,"LINESTRING (3.040061 36.7494867, 3.0399332 36.7494573, 3.0397642 36.7494471, 3.0396238 36.7494624, 3.0394296 36.7494769)",,,,Rue des pins,,
29197379,False,residential,False,66.284,"LINESTRING (3.040061 36.7494867, 3.0399866 36.7498188, 3.040027 36.7498545, 3.0399492 36.7500425, 3.0399528 36.7500546)",,,,Rue du parc,,
29197269,False,residential,True,415.063,"LINESTRING (3.0394296 36.7494769, 3.0396345 36.749102, 3.0398319 36.748765, 3.0399693 36.7485862, 3.0403469 36.7483042, 3.0407422 36.7480881, 3.041356 36.7478128, 3.0418641 36.7476403, 3.0419834 36.7476273, 3.0420916 36.7476685, 3.0422143 36.7477462, 3.0423353 36.7477894, 3.0424894 36.7478065, 3.0426664 36.7478019, 3.0429747 36.7477811)",,,,Rue Yahia Cherif Omar,,
29197314,False,residential,False,253.356,"LINESTRING (3.0394296 36.7494769, 3.0393371 36.7495403, 3.0391936 36.7496048, 3.0388838 36.7497133, 3.0382884 36.7498949, 3.0378404 36.75004, 3.0376084 36.750084, 3.0374596 36.7500926, 3.037312 36.7500862, 3.0371846 36.750055, 3.0370492 36.7500164, 3.0367702 36.7499637)",,,,Rue El Feth Ibn Khalkane,,
29197314,False,residential,True,224.31799999999998,"LINESTRING (3.0394296 36.7494769, 3.0397542 36.7491782, 3.0399567 36.7490224, 3.040178 36.7488666, 3.0404723 36.7486177, 3.0409589 36.7483474, 3.0411959 36.7482469, 3.0413337 36.7481819)",,,,Rue El Feth Ibn Khalkane,,
29197330,False,residential,False,56.947,"LINESTRING (3.0394296 36.7494769, 3.0396238 36.7494624, 3.0397642 36.7494471, 3.0399332 36.7494573, 3.040061 36.7494867)",,,,Rue des pins,,
28533446,False,tertiary,False,52.18000000000001,"LINESTRING (3.0428493 36.7430556, 3.0427924 36.7430827, 3.0427324 36.7431051, 3.0426699 36.7431226, 3.0426055 36.7431351, 3.0424922 36.7431409, 3.0424507 36.7431475, 3.0424121 36.7431612, 3.0423781 36.7431813, 3.0423281 36.7432318)",,,,Rue Cesarée,,
421779875,False,residential,True,49.872,"LINESTRING (3.04344 36.7446877, 3.0435307 36.7445947, 3.0437908 36.7443947, 3.0438414 36.7443853)",,,,شارع تيمقاد,,
823147310,True,tertiary,False,13.814,"LINESTRING (3.0400748 36.7477159, 3.0400037 36.7478263)",,,,,,
823179292,True,tertiary,False,13.850999999999999,"LINESTRING (3.0400748 36.7477159, 3.0400628 36.7477299, 3.0400407 36.7477421, 3.0400146 36.7477473, 3.039988 36.7477446, 3.0399643 36.7477345, 3.0399466 36.7477183)",,,,,,roundabout
28471185,True,tertiary,False,56.242000000000004,"LINESTRING (3.040401 36.7472846, 3.0402236 36.7474455, 3.0401684 36.7475467, 3.040078 36.7477122)",,,,,,
217507327,True,tertiary,False,17.366,"LINESTRING (3.040401 36.7472846, 3.0403791 36.7472903, 3.0403505 36.7472893, 3.0403241 36.7472802, 3.0403035 36.7472644, 3.0402911 36.7472436, 3.0402887 36.7472208, 3.0402965 36.7471987)",,,,,,roundabout
