osmid,oneway,highway,reversed,length,junction,geometry,lanes,ref,maxspeed
256985836,False,residential,True,22.833,,"LINESTRING (3.2596346 36.6816766, 3.2594888 36.6815078)",,,
117742197,False,residential,False,29.744,,"LINESTRING (3.2594638 36.6809373, 3.2591789 36.6810764)",,,
117742197,False,residential,True,14.086,,"LINESTRING (3.2594638 36.6809373, 3.259599 36.6808718)",,,
256985837,False,residential,False,28.51,,"LINESTRING (3.2594638 36.6809373, 3.2596378 36.6811524)",,,
117742166,False,residential,False,34.394,,"LINESTRING (3.2597876 36.6813478, 3.2601132 36.681182)",,,
117742166,False,residential,True,29.325,,"LINESTRING (3.2597876 36.6813478, 3.2595121 36.6814918)",,,
256985837,False,residential,False,23.035,,"LINESTRING (3.2597876 36.6813478, 3.2599212 36.6815251)",,,
256985837,False,residential,True,25.506,,"LINESTRING (3.2597876 36.6813478, 3.2596378 36.6811524)",,,
256985832,True,residential,False,34.76,,"LINESTRING (3.2599212 36.6815251, 3.2602515 36.6813591)",,,
256985837,False,residential,True,23.035,,"LINESTRING (3.2599212 36.6815251, 3.2597876 36.6813478)",,,
117742190,False,residential,False,74.12,,"LINESTRING (3.2588262 36.6811372, 3.2595325 36.6807858)",,,
117742190,False,residential,True,49.433,,"LINESTRING (3.2588262 36.6811372, 3.2583551 36.6813715)",,,
256989533,False,residential,False,65.091,,"LINESTRING (3.2588262 36.6811372, 3.2584493 36.6806359)",,,
256989533,False,residential,True,65.091,,"LINESTRING (3.2584493 36.6806359, 3.2588262 36.6811372)",,,
661265065,False,secondary,False,70.976,,"LINESTRING (3.2584493 36.6806359, 3.2591195 36.6802916)",2,CW 16,
661265065,False,secondary,True,48.803,,"LINESTRING (3.2584493 36.6806359, 3.2579849 36.6808681)",2,CW 16,
265129774,False,residential,False,117.509,,"LINESTRING (3.2594928 36.6828272, 3.2583727 36.6833839)",,,
679450235,False,secondary,False,28.826,,"LINESTRING (3.2594928 36.6828272, 3.2595706 36.6829271, 3.259664 36.6830471)",,CW 149,60
679450235,False,secondary,True,101.718,,"LINESTRING (3.2594928 36.6828272, 3.2593061 36.6825873, 3.2590268 36.6822285, 3.2588888 36.6820512)",,CW 149,60
265129774,False,residential,True,117.509,,"LINESTRING (3.2583727 36.6833839, 3.2594928 36.6828272)",,,
265129776,False,residential,False,15.139,,"LINESTRING (3.2598434 36.6832749, 3.259699 36.6833465)",,,
679450235,False,secondary,False,13.045,,"LINESTRING (3.2598434 36.6832749, 3.2599215 36.6833741)",,CW 149,60
679450235,False,secondary,True,29.959,,"LINESTRING (3.2598434 36.6832749, 3.259664 36.6830471)",,CW 149,60
265129776,False,residential,True,15.139,,"LINESTRING (3.259699 36.6833465, 3.2598434 36.6832749)",,,
117742167,False,residential,False,34.262,,"LINESTRING (3.2596378 36.6811524, 3.2599626 36.6809878)",,,
117742167,False,residential,True,29.844,,"LINESTRING (3.2596378 36.6811524, 3.2593557 36.6812968)",,,
256985837,False,residential,False,25.506,,"LINESTRING (3.2596378 36.6811524, 3.2597876 36.6813478)",,,
256985837,False,residential,True,28.51,,"LINESTRING (3.2596378 36.6811524, 3.2594638 36.6809373)",,,
117742167,False,residential,False,29.844,,"LINESTRING (3.2593557 36.6812968, 3.2596378 36.6811524)",,,
256985835,False,residential,False,25.781,,"LINESTRING (3.2593557 36.6812968, 3.2595121 36.6814918)",,,
256985835,False,residential,True,29.141,,"LINESTRING (3.2593557 36.6812968, 3.2591789 36.6810764)",,,
117742167,False,residential,True,63.369,,"LINESTRING (3.2593557 36.6812968, 3.2590679 36.6814483, 3.2587563 36.6816028)",,,
310798808,False,residential,False,120.881,,"LINESTRING (3.2565985 36.6769725, 3.2555072 36.6776173)",,,
310798808,False,residential,True,120.881,,"LINESTRING (3.2555072 36.6776173, 3.2565985 36.6769725)",,,
1174000975,False,secondary,False,196.52300000000002,,"LINESTRING (3.2555072 36.6776173, 3.2558813 36.6781194, 3.2566377 36.6791344)",,CW 149,60
310798946,False,residential,False,94.358,,"LINESTRING (3.2566377 36.6791344, 3.2575105 36.6786547)",,,
1174000975,False,secondary,False,86.97099999999999,,"LINESTRING (3.2566377 36.6791344, 3.256709 36.6792261, 3.2571537 36.6797981)",,CW 149,60
1174000975,False,secondary,True,196.52300000000002,,"LINESTRING (3.2566377 36.6791344, 3.2558813 36.6781194, 3.2555072 36.6776173)",,CW 149,60
310798946,False,residential,True,94.358,,"LINESTRING (3.2575105 36.6786547, 3.2566377 36.6791344)",,,
321848402,False,residential,True,136.684,,"LINESTRING (3.2629032 36.6798319, 3.2619841 36.6788482)",,,
314720184,False,residential,True,160.51399999999998,,"LINESTRING (3.2629032 36.6798319, 3.2624942 36.68013, 3.2624287 36.6803059, 3.2622514 36.6804468, 3.2622367 36.6804615, 3.262242 36.6804821, 3.2624354 36.680778, 3.2626899 36.6809091)",,,
321848402,False,residential,False,60.448,,"LINESTRING (3.2629032 36.6798319, 3.2632101 36.6801789, 3.2632508 36.6802925)",,,
265853785,False,secondary,False,43.398,,"LINESTRING (3.262862 36.6783963, 3.2624511 36.6786054)",2,CW 16,
1017244266,False,residential,False,11.908,,"LINESTRING (3.262862 36.6783963, 3.2629324 36.6784873)",,,
265853785,False,secondary,True,83.23,,"LINESTRING (3.262862 36.6783963, 3.2630685 36.6782845, 3.2636427 36.6779862)",2,CW 16,
314720185,False,residential,False,69.014,,"LINESTRING (3.2634113 36.6791058, 3.2640672 36.6787764)",,,
1017244266,False,residential,False,54.455,,"LINESTRING (3.2634113 36.6791058, 3.2637333 36.6795219)",,,
1017244266,False,residential,True,13.602,,"LINESTRING (3.2634113 36.6791058, 3.2633308 36.6790019)",,,
314720185,False,residential,True,69.014,,"LINESTRING (3.2640672 36.6787764, 3.2634113 36.6791058)",,,
1017244265,False,residential,False,11.649,,"LINESTRING (3.2640672 36.6787764, 3.2641357 36.6788656)",,,
1017244265,False,residential,True,32.026,,"LINESTRING (3.2640672 36.6787764, 3.2638788 36.6785312)",,,
1017244266,False,residential,False,18.466,,"LINESTRING (3.2632216 36.6788608, 3.2633308 36.6790019)",,,
1017244266,False,residential,True,41.372,,"LINESTRING (3.2632216 36.6788608, 3.2629769 36.6785447)",,,
1017244267,False,residential,False,69.124,,"LINESTRING (3.2632216 36.6788608, 3.2638788 36.6785312)",,,
314720186,False,residential,False,25.943,,"LINESTRING (3.2641089 36.6784158, 3.2639509 36.6782199)",,,
1017244267,False,residential,False,10.823,,"LINESTRING (3.2641089 36.6784158, 3.2642118 36.6783642)",,,
1017244267,False,residential,True,24.202,,"LINESTRING (3.2641089 36.6784158, 3.2638788 36.6785312)",,,
265853785,False,secondary,False,8.973,,"LINESTRING (3.263728 36.6779434, 3.2636427 36.6779862)",2,CW 16,
265853785,False,secondary,True,19.149,,"LINESTRING (3.263728 36.6779434, 3.2639116 36.6778541)",2,CW 16,
314720186,False,residential,True,20.762,,"LINESTRING (3.263728 36.6779434, 3.2638544 36.6781002)",,,
314720187,False,residential,False,44.541,,"LINESTRING (3.2643704 36.6780025, 3.2639509 36.6782199)",,,
314720186,False,residential,False,15.85,,"LINESTRING (3.2639509 36.6782199, 3.2638544 36.6781002)",,,
314720186,False,residential,True,25.943,,"LINESTRING (3.2639509 36.6782199, 3.2641089 36.6784158)",,,
314720187,False,residential,True,44.541,,"LINESTRING (3.2639509 36.6782199, 3.2643704 36.6780025)",,,
767484683,False,residential,True,79.849,,"LINESTRING (3.256411 36.6801992, 3.2571537 36.6797981)",,,
767484683,False,residential,False,79.849,,"LINESTRING (3.2571537 36.6797981, 3.256411 36.6801992)",,,
1174000975,False,secondary,False,10.903,,"LINESTRING (3.2571537 36.6797981, 3.2572184 36.6798813)",,CW 149,60
1174000975,False,secondary,True,86.97099999999999,,"LINESTRING (3.2571537 36.6797981, 3.256709 36.6792261, 3.2566377 36.6791344)",,CW 149,60
767484684,False,residential,True,75.208,,"LINESTRING (3.2565209 36.6802615, 3.2572184 36.6798813)",,,
767484684,False,residential,False,75.208,,"LINESTRING (3.2572184 36.6798813, 3.2565209 36.6802615)",,,
1174000975,False,secondary,False,63.636,,"LINESTRING (3.2572184 36.6798813, 3.257596 36.6803669)",,CW 149,60
1174000975,False,secondary,True,10.903,,"LINESTRING (3.2572184 36.6798813, 3.2571537 36.6797981)",,CW 149,60
1017244263,False,residential,True,26.752,,"LINESTRING (3.2642118 36.6783642, 3.2643682 36.6785695)",,,
1017244267,False,residential,False,14.031,,"LINESTRING (3.2642118 36.6783642, 3.2643452 36.6782973)",,,
1017244267,False,residential,True,10.823,,"LINESTRING (3.2642118 36.6783642, 3.2641089 36.6784158)",,,
1017244263,False,residential,False,26.752,,"LINESTRING (3.2643682 36.6785695, 3.2642118 36.6783642)",,,
314720186,False,residential,False,20.762,,"LINESTRING (3.2638544 36.6781002, 3.263728 36.6779434)",,,
314720186,False,residential,True,15.85,,"LINESTRING (3.2638544 36.6781002, 3.2639509 36.6782199)",,,
1017244264,False,residential,True,92.556,,"LINESTRING (3.2638544 36.6781002, 3.2629769 36.6785447)",,,
1017244264,False,residential,False,92.556,,"LINESTRING (3.2629769 36.6785447, 3.2638544 36.6781002)",,,
1017244266,False,residential,False,41.372,,"LINESTRING (3.2629769 36.6785447, 3.2632216 36.6788608)",,,
1017244266,False,residential,True,7.516,,"LINESTRING (3.2629769 36.6785447, 3.2629324 36.6784873)",,,
1017244265,False,residential,True,11.649,,"LINESTRING (3.2641357 36.6788656, 3.2640672 36.6787764)",,,
1017244265,False,residential,False,32.026,,"LINESTRING (3.2638788 36.6785312, 3.2640672 36.6787764)",,,
1017244267,False,residential,False,24.202,,"LINESTRING (3.2638788 36.6785312, 3.2641089 36.6784158)",,,
1017244267,False,residential,True,69.124,,"LINESTRING (3.2638788 36.6785312, 3.2632216 36.6788608)",,,
1017244267,False,residential,True,14.031,,"LINESTRING (3.2643452 36.6782973, 3.2642118 36.6783642)",,,
1017244266,False,residential,False,13.602,,"LINESTRING (3.2633308 36.6790019, 3.2634113 36.6791058)",,,
1017244266,False,residential,True,18.466,,"LINESTRING (3.2633308 36.6790019, 3.2632216 36.6788608)",,,
314720188,False,residential,True,20.293,,"LINESTRING (3.2633308 36.6790019, 3.2631658 36.679101, 3.2631583 36.6791071, 3.2631535 36.6791148)",,,
1171598097,False,residential,False,3.364,,"LINESTRING (3.2603754 36.6767787, 3.2603538 36.6767539)",,,
321848402,False,residential,False,154.462,,"LINESTRING (3.2603754 36.6767787, 3.2607175 36.6772188, 3.2610777 36.6776822, 3.2612917 36.6779575)",,,
1017244269,False,residential,True,428.92600000000004,,"LINESTRING (3.2603754 36.6767787, 3.2606153 36.676681, 3.2606529 36.6766734, 3.2608017 36.6766659, 3.2608956 36.6766529, 3.2623775 36.6759915, 3.262407 36.6759926, 3.262439 36.6760075, 3.2637267 36.6777214)",,,
1017244270,False,residential,True,22.127,,"LINESTRING (3.2637267 36.6777214, 3.2639116 36.6778541)",,,
1017244271,False,residential,True,30.382,,"LINESTRING (3.2637267 36.6777214, 3.2636427 36.6779862)",,,
1017244269,False,residential,False,428.926,,"LINESTRING (3.2637267 36.6777214, 3.262439 36.6760075, 3.262407 36.6759926, 3.2623775 36.6759915, 3.2608956 36.6766529, 3.2608017 36.6766659, 3.2606529 36.6766734, 3.2606153 36.676681, 3.2603754 36.6767787)",,,
1160530105,True,tertiary,False,10.012999999999998,roundabout,"LINESTRING (3.2618646 36.6827378, 3.2618588 36.6827552, 3.2618475 36.6827708, 3.2618316 36.6827835, 3.2618121 36.6827924, 3.2617904 36.682797)",,,
1160530103,False,tertiary,True,203.042,,"LINESTRING (3.262955 36.6843627, 3.2618757 36.6829679, 3.2618511 36.682931, 3.2618317 36.6828933, 3.2617904 36.682797)",,,
1160530103,False,tertiary,False,203.042,,"LINESTRING (3.2617904 36.682797, 3.2618317 36.6828933, 3.2618511 36.682931, 3.2618757 36.6829679, 3.262955 36.6843627)",,,
1160530105,True,tertiary,False,17.549000000000003,roundabout,"LINESTRING (3.2617904 36.682797, 3.2617658 36.6827966, 3.2617424 36.6827906, 3.261722 36.6827796, 3.2617064 36.6827643, 3.2616968 36.6827461, 3.2616941 36.6827265, 3.2616984 36.6827071, 3.2617095 36.6826895)",,,
1160530104,False,tertiary,False,24.449,,"LINESTRING (3.2617095 36.6826895, 3.2615427 36.682515)",,,
