osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,junction,bridge
228052110,residential,False,True,59.192,,,,"LINESTRING (-0.3110186 33.2624282, -0.31133 33.2619639)",,
228052417,residential,False,False,39.033,,,,"LINESTRING (-0.3110186 33.2624282, -0.3113828 33.2626028)",,
228052422,tertiary,False,False,35.314,2,,40,"LINESTRING (-0.31592 33.2618474, -0.3156075 33.2616669)",,
228052422,tertiary,False,True,7.426,2,,40,"LINESTRING (-0.31592 33.2618474, -0.3159872 33.2618835)",,
304448262,primary,True,False,122.952,2,RN 6,40,"LINESTRING (-0.31592 33.2618474, -0.3158046 33.2620268, -0.3154989 33.2625208, -0.3153118 33.2628292)",,
228052422,tertiary,False,False,32.272,2,,40,"LINESTRING (-0.3156075 33.2616669, -0.3153165 33.2615087)",,
228052422,tertiary,False,True,35.314,2,,40,"LINESTRING (-0.3156075 33.2616669, -0.31592 33.2618474)",,
228052534,residential,False,False,37.467,,,,"LINESTRING (-0.3156075 33.2616669, -0.3154224 33.2619662)",,
228052534,residential,False,False,42.248,,,,"LINESTRING (-0.3149752 33.2626683, -0.31478 33.2630114)",,
228052534,residential,False,True,67.815,,,,"LINESTRING (-0.3149752 33.2626683, -0.3153205 33.2621311)",,
318763590,residential,False,False,36.049,,,,"LINESTRING (-0.3149752 33.2626683, -0.3153118 33.2628292)",,
228052136,residential,False,False,37.181,,,,"LINESTRING (-0.3135945 33.2648818, -0.3139472 33.2650394)",,
228052136,residential,False,True,30.632,,,,"LINESTRING (-0.3135945 33.2648818, -0.3133027 33.2647539)",,
228052534,residential,False,True,123.97200000000001,,,,"LINESTRING (-0.3135945 33.2648818, -0.3137366 33.264643, -0.3139955 33.2642214, -0.3142262 33.2639007)",,
228052417,residential,False,False,34.188,,,,"LINESTRING (-0.3142262 33.2639007, -0.3145507 33.2640453)",,
228052417,residential,False,True,30.119,,,,"LINESTRING (-0.3142262 33.2639007, -0.3139359 33.2637805)",,
228052534,residential,False,False,123.97199999999998,,,,"LINESTRING (-0.3142262 33.2639007, -0.3139955 33.2642214, -0.3137366 33.264643, -0.3135945 33.2648818)",,
228052534,residential,False,True,85.499,,,,"LINESTRING (-0.3142262 33.2639007, -0.3143469 33.2636954, -0.3146459 33.2632166)",,
228052547,residential,False,False,55.482,,,,"LINESTRING (-0.3129111 33.2626928, -0.3123849 33.2624575)",,
228052547,residential,False,True,28.302,,,,"LINESTRING (-0.3129111 33.2626928, -0.3130648 33.2624731)",,
304444279,residential,False,False,57.301,,,,"LINESTRING (-0.3129111 33.2626928, -0.3125995 33.2631374)",,
304448262,primary,True,False,85.93199999999999,2,RN 6,40,"LINESTRING (-0.3163598 33.2611678, -0.3161942 33.2614263, -0.3160655 33.2616332, -0.31592 33.2618474)",,
727648415,residential,False,True,67.62299999999999,,,,"LINESTRING (-0.3163598 33.2611678, -0.3162351 33.261109, -0.3160487 33.2610204, -0.3157175 33.260883)",,
304444268,residential,False,False,78.935,,,,"LINESTRING (-0.3157175 33.260883, -0.3153165 33.2615087)",,
727648415,residential,False,False,67.62299999999999,,,,"LINESTRING (-0.3157175 33.260883, -0.3160487 33.2610204, -0.3162351 33.261109, -0.3163598 33.2611678)",,
"[228052591, 727648415]",residential,False,True,50.508,,,,"LINESTRING (-0.3157175 33.260883, -0.3152722 33.2607451, -0.3152056 33.2607322)",,
228052422,tertiary,False,False,48.183,2,,40,"LINESTRING (-0.3143321 33.2610221, -0.3138855 33.2608023)",,
228052422,tertiary,False,True,29.356,2,,40,"LINESTRING (-0.3143321 33.2610221, -0.314603 33.2611577)",,
228052591,residential,False,False,38.529,,,,"LINESTRING (-0.3143321 33.2610221, -0.3145359 33.2607204)",,
228052301,tertiary,True,False,77.467,2,,40,"LINESTRING (-0.3072256 33.2657733, -0.3080517 33.2656825)",,
304439380,tertiary,False,False,61.076,2,,40,"LINESTRING (-0.3072256 33.2657733, -0.3072839 33.2663204)",,
304439380,tertiary,False,True,10.1,2,,40,"LINESTRING (-0.3072256 33.2657733, -0.3072229 33.2656825)",,
304442530,tertiary,False,False,32.705,2,,40,"LINESTRING (-0.3058944 33.2684835, -0.3059708 33.2687706)",,
228056254,residential,False,True,68.8,,,,"LINESTRING (-0.3058944 33.2684835, -0.3059547 33.2684711, -0.3060003 33.268461, -0.3064603 33.2683893, -0.30662 33.2683628)",,
228052212,residential,False,False,97.852,2,,40,"LINESTRING (-0.310111 33.2678528, -0.3106602 33.2671021)",,
228056254,residential,False,False,52.007,,,,"LINESTRING (-0.310111 33.2678528, -0.3095698 33.2679711)",,
228052212,residential,False,True,105.14,2,,40,"LINESTRING (-0.310111 33.2678528, -0.3099782 33.2681068, -0.3099507 33.2681797, -0.3099386 33.2682178, -0.3099386 33.2682459, -0.309944 33.2682862, -0.3100272 33.268765)",,
228052282,tertiary,True,False,66.135,2,,40,"LINESTRING (-0.3072229 33.2656825, -0.3065213 33.2657805)",,
228052547,residential,False,True,72.268,,,,"LINESTRING (-0.3072229 33.2656825, -0.3071156 33.2650388)",,
304439380,tertiary,False,False,10.1,2,,40,"LINESTRING (-0.3072229 33.2656825, -0.3072256 33.2657733)",,
304442563,residential,False,False,53.405,,,,"LINESTRING (-0.3100272 33.268765, -0.3105299 33.2689974)",,
228052212,residential,False,False,105.14,2,,40,"LINESTRING (-0.3100272 33.268765, -0.309944 33.2682862, -0.3099386 33.2682459, -0.3099386 33.2682178, -0.3099507 33.2681797, -0.3099782 33.2681068, -0.310111 33.2678528)",,
228052212,residential,False,True,50.069,2,,40,"LINESTRING (-0.3100272 33.268765, -0.3100419 33.2689657, -0.3100419 33.2690324, -0.3100339 33.2690896, -0.309995 33.2692102)",,
228052422,tertiary,False,False,9.636,2,,40,"LINESTRING (-0.3092091 33.2654504, -0.3092185 33.2655367)",,
228052422,tertiary,False,True,65.648,2,,40,"LINESTRING (-0.3092091 33.2654504, -0.309097 33.2648675)",,
228052282,tertiary,True,False,110.82600000000001,2,,40,"LINESTRING (-0.3092091 33.2654504, -0.3088671 33.2654717, -0.3080289 33.2655849)",,
732808651,tertiary_link,False,True,9.48,,,,"LINESTRING (-0.3101041 33.2668766, -0.3101458 33.2667988)",,
228056174,tertiary,True,False,57.464,2,,40,"LINESTRING (-0.3101041 33.2668766, -0.3101834 33.2669098, -0.3104798 33.267027, -0.3106602 33.2671021)",,
228052422,tertiary,False,False,50.715,2,,40,"LINESTRING (-0.309361 33.266705, -0.309433 33.2671571)",,
228052422,tertiary,False,True,9.896,2,,40,"LINESTRING (-0.309361 33.266705, -0.3093436 33.2666172)",,
228056174,tertiary,True,False,71.824,2,,40,"LINESTRING (-0.309361 33.266705, -0.3094403 33.266714, -0.3098104 33.2667902, -0.3101041 33.2668766)",,
228052212,residential,False,False,8.077,2,,40,"LINESTRING (-0.3106602 33.2671021, -0.3107252 33.2670539)",,
228052212,residential,False,True,97.852,2,,40,"LINESTRING (-0.3106602 33.2671021, -0.310111 33.2678528)",,
228056174,tertiary,True,False,163.013,2,,40,"LINESTRING (-0.3106602 33.2671021, -0.3109351 33.2672148, -0.3112704 33.2673561, -0.3115641 33.2674873, -0.3117713 33.267582, -0.3122178 33.2677749)",,
228052212,residential,False,True,8.077,2,,40,"LINESTRING (-0.3107252 33.2670539, -0.3106602 33.2671021)",,
228052212,residential,False,False,146.445,2,,40,"LINESTRING (-0.3107252 33.2670539, -0.3110665 33.2667478, -0.3118123 33.2661009)",,
733192864,tertiary,True,False,60.893,2,,40,"LINESTRING (-0.3107252 33.2670539, -0.3104221 33.2669143, -0.3101458 33.2667988)",,
732808651,tertiary_link,False,False,9.48,,,,"LINESTRING (-0.3101458 33.2667988, -0.3101041 33.2668766)",,
733192864,tertiary,True,False,77.33099999999999,2,,40,"LINESTRING (-0.3101458 33.2667988, -0.3094537 33.2666322, -0.3093436 33.2666172)",,
379581515,primary,True,False,4.965,2,RN 6,40,"LINESTRING (-0.312242 33.2677351, -0.3122178 33.2677749)",,
733192864,tertiary,True,False,160.108,2,,40,"LINESTRING (-0.312242 33.2677351, -0.3121253 33.2676745, -0.3115674 33.2674262, -0.3112576 33.2672933, -0.3110699 33.2672098, -0.3107252 33.2670539)",,
228056174,tertiary,True,False,6.534,2,,40,"LINESTRING (-0.3122178 33.2677749, -0.312281 33.2678006)",,
228052547,residential,False,False,89.052,,,,"LINESTRING (-0.3069896 33.2642449, -0.3071156 33.2650388)",,
304442546,residential,False,False,30.44,,,,"LINESTRING (-0.3069896 33.2642449, -0.3073128 33.2642012)",,
304442546,residential,False,True,31.107,,,,"LINESTRING (-0.3069896 33.2642449, -0.306657 33.2642752)",,
228052547,residential,False,True,50.766000000000005,,,,"LINESTRING (-0.3069896 33.2642449, -0.3069024 33.263839, -0.3068957 33.2637952)",,
228052547,residential,False,True,171.276,,,,"LINESTRING (-0.3072873 33.2637381, -0.3082333 33.2624164)",,
228056263,residential,False,False,148.099,,,,"LINESTRING (-0.3072873 33.2637381, -0.3088703 33.2635901)",,
228052547,residential,False,False,36.961,,,,"LINESTRING (-0.3072873 33.2637381, -0.307003 33.2637807, -0.3069493 33.2637885, -0.3068957 33.2637952)",,
