osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,width,junction,tunnel
"[26250730, 26250733, 26250734, 26250735, 26250736]",نهج طالب محمد,secondary,False,True,253.871,2,,"LINESTRING (3.0559859 36.7855926, 3.0559173 36.7855426, 3.0558408 36.785453, 3.0557864 36.785357, 3.0557647 36.7852759, 3.0557252 36.7850589, 3.0557102 36.7849756, 3.055672 36.7847622, 3.055655 36.7846629, 3.0556322 36.7845977, 3.0555545 36.7844539, 3.0555038 36.7844229, 3.0548361 36.7839209, 3.0547057 36.7838476, 3.0545502 36.7837535)",,,,building_passage
26453583,Rue Dr Bentami,residential,False,True,190.09299999999996,,,"LINESTRING (3.0542159 36.786435, 3.054501 36.7863114, 3.0546928 36.7862083, 3.0552854 36.785928, 3.0553512 36.785904, 3.0558634 36.7857438, 3.0559996 36.7857033, 3.0561151 36.7857388)",,,,
26453617,Rue Rachid Khelfellah,residential,False,False,136.06799999999998,,,"LINESTRING (3.0550634 36.7879608, 3.0552425 36.7879364, 3.0553786 36.7879708, 3.0561863 36.7882844, 3.0564677 36.7883806)",,,,
"[26453617, 571728362, 571728364]",Rue Rachid Khelfellah,residential,False,True,168.375,,,"LINESTRING (3.0550634 36.7879608, 3.0549999 36.7878967, 3.0547665 36.7874677, 3.0549865 36.7872018, 3.0550509 36.7871803, 3.0552221 36.7872095, 3.0553825 36.7871914, 3.0557253 36.7870276)",,,,
994873069,,residential,False,True,15.362,,,"LINESTRING (3.0550634 36.7879608, 3.0550561 36.7879946, 3.0550158 36.7880365, 3.0550126 36.7880874)",,,,
994873070,,residential,False,True,90.39699999999999,,,"LINESTRING (3.0550634 36.7879608, 3.0549881 36.7879598, 3.0549231 36.7879244, 3.0548771 36.7878776, 3.0547493 36.7876904, 3.0545458 36.7873068)",,,,
26609557,Rue Bencheneb,residential,False,True,5.807,,,"LINESTRING (3.0599916 36.7869337, 3.0600067 36.7869845)",,,,
26346209,Rampe Louni Arezki منحدر أرزقي لوني,tertiary,False,False,407.271,2,,"LINESTRING (3.0588057 36.7881691, 3.0587545 36.788085, 3.0586933 36.7880315, 3.058604 36.7879914, 3.0585162 36.7879789, 3.0579385 36.7879947, 3.0576141 36.788001, 3.0574261 36.7879986, 3.0573271 36.7879688, 3.0571404 36.7879091, 3.0570294 36.7878706, 3.0569661 36.7878348, 3.0566639 36.7875339, 3.0565857 36.7874655, 3.056525 36.7874586, 3.0564577 36.7874812, 3.0563966 36.7875089, 3.0563729 36.787551, 3.0563739 36.7875994, 3.056394 36.7876517, 3.0565889 36.7880307, 3.0567485 36.7884097, 3.0567616 36.7884978, 3.0567432 36.7885293, 3.0567114 36.7885566, 3.056648 36.7885695, 3.0565921 36.7885526, 3.0565477 36.7885211, 3.0565072 36.7884614, 3.0564677 36.7883806)",,,,
26609557,Rue Bencheneb,residential,False,False,186.279,,,"LINESTRING (3.0588057 36.7881691, 3.0594763 36.787959, 3.0595165 36.7879179, 3.0597332 36.7877165, 3.0599907 36.7872972, 3.0600089 36.7870905, 3.0600067 36.7869845)",,,,
26609586,Rue Arbadji Abderahmane,residential,True,False,35.094,,,"LINESTRING (3.0598857 36.7866297, 3.0599916 36.7869337)",,,,
352318157,,residential,False,True,67.884,,,"LINESTRING (3.0598857 36.7866297, 3.0596546 36.7863699, 3.0595865 36.7862881, 3.0595228 36.7861868, 3.0594847 36.7861131)",,,,
"[26023454, 293299239]","['Rue Omar Yacef', 'Place Ahmed Bouzrina']",residential,True,False,162.69400000000002,,,"LINESTRING (3.0595305 36.7817801, 3.0593678 36.7818373, 3.0593257 36.7818364, 3.0592889 36.7818194, 3.0592064 36.7815956, 3.0591072 36.7813981, 3.059045 36.7812682, 3.0590164 36.7812284, 3.0587882 36.7807079, 3.0587809 36.780638)",,,,
"[26609586, 26609503]","['Rue Arbadji Abderahmane', 'Rue Amara Ali']",residential,True,False,551.774,,,"LINESTRING (3.0595305 36.7817801, 3.0596348 36.7822024, 3.0597109 36.7824976, 3.0597534 36.7826622, 3.0597968 36.7828758, 3.0597454 36.783066, 3.0596376 36.7834236, 3.0595644 36.7835935, 3.0594718 36.7838493, 3.0594425 36.7839306, 3.0594291 36.7840262, 3.0594076 36.7841726, 3.059416 36.7842512, 3.0594242 36.7843276, 3.0594248 36.7844217, 3.0594196 36.7845148, 3.0594157 36.7849946, 3.059416 36.7850575, 3.0594196 36.7852501, 3.0594731 36.7854495, 3.0595494 36.7856449, 3.0597207 36.7860615, 3.0597395 36.7861088, 3.0598857 36.7866297)",,,,
26609700,Rue Debbih Cherif,tertiary,False,False,87.979,2,,"LINESTRING (3.0575372 36.781471, 3.0576889 36.7814269, 3.0577947 36.7813336, 3.0578723 36.7811783, 3.0579664 36.7809898, 3.0579943 36.780916, 3.0580264 36.7808313)",,,,
26609700,Rue Debbih Cherif,tertiary,False,True,30.424,2,,"LINESTRING (3.0575372 36.781471, 3.0573999 36.7814435, 3.0572969 36.7813061)",,,,
293299243,,residential,False,True,31.790999999999997,,,"LINESTRING (3.0575372 36.781471, 3.0573511 36.7815292, 3.0573105 36.781555, 3.0572735 36.781634)",,,,
26609700,Rue Debbih Cherif,tertiary,False,False,39.54,2,,"LINESTRING (3.0587809 36.780638, 3.0588994 36.7806652, 3.058989 36.7806531, 3.059071 36.780607, 3.0591636 36.7805343)",,,,
293299241,,residential,False,True,36.52,,,"LINESTRING (3.0572969 36.7813061, 3.0572735 36.781634)",,,,
26609700,Rue Debbih Cherif,tertiary,False,False,30.424,2,,"LINESTRING (3.0572969 36.7813061, 3.0573999 36.7814435, 3.0575372 36.781471)",,,,
26609700,Rue Debbih Cherif,tertiary,False,True,240.16,2,,"LINESTRING (3.0572969 36.7813061, 3.0573211 36.7810493, 3.0573438 36.7806596, 3.057357 36.7805567, 3.0572711 36.7804467, 3.0571166 36.7804055, 3.0570137 36.7804467, 3.0569364 36.7805567, 3.0569021 36.7807286, 3.056945 36.7809348, 3.0569707 36.7811411, 3.0569879 36.7812717, 3.0569536 36.7813885, 3.0568823 36.781456)",,,,
26253155,Boulevard de la Victoire,tertiary,False,True,24.493000000000002,,,"LINESTRING (3.0559519 36.7829696, 3.0561523 36.7829446, 3.0562238 36.7829527)",,,,
26609700,Rue Debbih Cherif,tertiary,False,False,147.13400000000001,2,,"LINESTRING (3.0559519 36.7829696, 3.0558378 36.782729, 3.0555806 36.7823645, 3.0555739 36.7822826, 3.0555992 36.7822149, 3.0556835 36.782143, 3.0557908 36.7821124, 3.056156 36.7820275)",,,,
26609700,Rue Debbih Cherif,tertiary,False,True,141.377,2,,"LINESTRING (3.0559519 36.7829696, 3.0558865 36.7830302, 3.055791 36.783085, 3.0555226 36.7832042, 3.0554552 36.7832183, 3.0554084 36.7832138, 3.0553632 36.7831962, 3.0553294 36.7831564, 3.0553148 36.7831079, 3.0553249 36.7830459, 3.0553889 36.7828518, 3.0554034 36.7827778, 3.0553691 36.7827089, 3.0552372 36.7825306)",,,,
26253155,Boulevard de la Victoire,tertiary,False,False,24.493000000000002,,,"LINESTRING (3.0562238 36.7829527, 3.0561523 36.7829446, 3.0559519 36.7829696)",,,,
26253155,Boulevard de la Victoire,tertiary,False,True,301.3690000000001,,,"LINESTRING (3.0562238 36.7829527, 3.0562812 36.7829635, 3.0563224 36.7829801, 3.0563613 36.7830019, 3.0564792 36.7830872, 3.0565232 36.7831388, 3.0565475 36.7832026, 3.0565426 36.7833895, 3.0565217 36.7836755, 3.0565201 36.7837406, 3.0565048 36.7838775, 3.0564832 36.7840031, 3.0564785 36.7840522, 3.0564141 36.7845815, 3.0563909 36.7847741, 3.0563642 36.7849717, 3.0563556 36.7850407, 3.0563451 36.7851794, 3.056325 36.7853261, 3.0563092 36.7855254)",,,,
765863214,Rue Rabah Hassani,residential,False,True,176.34400000000002,,,"LINESTRING (3.0562238 36.7829527, 3.0562061 36.7829824, 3.0561479 36.7830156, 3.0558511 36.7831555, 3.0555749 36.7832995, 3.0554074 36.7833572, 3.0551505 36.7834347, 3.054847 36.783535, 3.0547563 36.783571, 3.0545502 36.7837535)",,,,
26026193,Rue Bab El Oued,tertiary,True,False,117.132,2,30,"LINESTRING (3.0621756 36.7861803, 3.0621711 36.7861605, 3.062112 36.7859006, 3.0620418 36.7856328, 3.0620331 36.7855532, 3.0620433 36.7854009, 3.0620598 36.7851382)",,,,
26612502,Rue Mokhtar Zouaoui,residential,False,False,46.985,,,"LINESTRING (3.0621756 36.7861803, 3.062131 36.7861903, 3.0616658 36.7862891)",,,,
26612502,Rue Mokhtar Zouaoui,residential,False,False,30.200000000000003,,,"LINESTRING (3.0616658 36.7862891, 3.0616028 36.7862989, 3.0615736 36.7863035, 3.0613329 36.7863409)",,,,
26612502,Rue Mokhtar Zouaoui,residential,False,True,46.985,,,"LINESTRING (3.0616658 36.7862891, 3.062131 36.7861903, 3.0621756 36.7861803)",,,,
26612549,Rue du Vieux Palais,residential,False,True,127.599,,,"LINESTRING (3.0616658 36.7862891, 3.0616801 36.7855557, 3.0616435 36.7851427)",,,,
26612549,Rue du Vieux Palais,residential,False,False,127.599,,,"LINESTRING (3.0616435 36.7851427, 3.0616801 36.7855557, 3.0616658 36.7862891)",,,,
26612803,Rue Ben Ferhat,residential,False,False,31.597,,,"LINESTRING (3.0616435 36.7851427, 3.0615335 36.7851513, 3.0612894 36.7851587)",,,,
26612803,Rue Ben Ferhat,residential,False,True,37.077,,,"LINESTRING (3.0616435 36.7851427, 3.061921 36.7851397, 3.0620598 36.7851382)",,,,
26612687,Rue Hadj Omar,residential,False,False,89.253,,,"LINESTRING (3.0613911 36.7855489, 3.0613898 36.7856819, 3.0613297 36.7858892, 3.0612896 36.7860586, 3.061321 36.786274, 3.0613329 36.7863409)",,,,
26612687,Rue Hadj Omar,residential,False,True,44.861,,,"LINESTRING (3.0613911 36.7855489, 3.0613665 36.7853057, 3.0613333 36.7852408, 3.0612894 36.7851587)",,,,
26613442,Rue Mohamed et Ahmed Mecheri,residential,False,False,164.462,,,"LINESTRING (3.0613911 36.7855489, 3.0612996 36.7855764, 3.061158 36.7856199, 3.0610441 36.7857258, 3.061012 36.7857987, 3.0609901 36.7859574, 3.0609673 36.7860652, 3.0609597 36.7860846, 3.0609422 36.7860903, 3.060632 36.7861354, 3.0606072 36.7861491, 3.0605958 36.7861993, 3.0605942 36.7862764, 3.0605875 36.786373, 3.0606652 36.7866216)",,,,
26612502,Rue Mokhtar Zouaoui,residential,False,True,30.2,,,"LINESTRING (3.0613329 36.7863409, 3.0615736 36.7863035, 3.0616028 36.7862989, 3.0616658 36.7862891)",,,,
26612687,Rue Hadj Omar,residential,False,False,35.861000000000004,,,"LINESTRING (3.0613329 36.7863409, 3.0613425 36.7863928, 3.0613448 36.7864054, 3.0613476 36.7864208, 3.0613904 36.7866601)",,,,
26612687,Rue Hadj Omar,residential,False,True,89.253,,,"LINESTRING (3.0613329 36.7863409, 3.061321 36.786274, 3.0612896 36.7860586, 3.0613297 36.7858892, 3.0613898 36.7856819, 3.0613911 36.7855489)",,,,
293297969,Rue Abdelkadeur Aoua,residential,False,True,51.06,,,"LINESTRING (3.0598059 36.7848822, 3.0601101 36.784917, 3.0603735 36.7849471)",,,,
26612860,,residential,False,True,35.742,,,"LINESTRING (3.0612894 36.7851587, 3.061203 36.7848448)",,,,
26612687,Rue Hadj Omar,residential,False,False,44.861000000000004,,,"LINESTRING (3.0612894 36.7851587, 3.0613333 36.7852408, 3.0613665 36.7853057, 3.0613911 36.7855489)",,,,
26612803,Rue Ben Ferhat,residential,False,True,31.597,,,"LINESTRING (3.0612894 36.7851587, 3.0615335 36.7851513, 3.0616435 36.7851427)",,,,
26026193,Rue Bab El Oued,tertiary,True,False,27.593,2,30,"LINESTRING (3.0620598 36.7851382, 3.0620664 36.785026, 3.0620761 36.7848904)",,,,
26612803,Rue Ben Ferhat,residential,False,False,37.077,,,"LINESTRING (3.0620598 36.7851382, 3.061921 36.7851397, 3.0616435 36.7851427)",,,,
26612923,نهج السودان,residential,False,False,86.015,,,"LINESTRING (3.0606065 36.7856958, 3.0605877 36.7856171, 3.0605066 36.7854023, 3.060472 36.7853001, 3.0604154 36.7851687, 3.0603735 36.7849471)",,,,
26026177,Rue Abdelkadeur Aoua,residential,False,True,36.271,,,"LINESTRING (3.0603735 36.7849471, 3.0604856 36.7849228, 3.0606474 36.7848948, 3.0607702 36.7848736)",,,,
26612923,نهج السودان,residential,False,True,86.015,,,"LINESTRING (3.0603735 36.7849471, 3.0604154 36.7851687, 3.060472 36.7853001, 3.0605066 36.7854023, 3.0605877 36.7856171, 3.0606065 36.7856958)",,,,
293297969,Rue Abdelkadeur Aoua,residential,False,False,51.06,,,"LINESTRING (3.0603735 36.7849471, 3.0601101 36.784917, 3.0598059 36.7848822)",,,,
26026177,Rue Abdelkadeur Aoua,residential,False,False,8.654,,,"LINESTRING (3.061203 36.7848448, 3.0611062 36.784838)",,,,
26026177,Rue Abdelkadeur Aoua,residential,False,True,19.126,,,"LINESTRING (3.061203 36.7848448, 3.061415 36.7848723)",,,,
26612860,,residential,False,False,35.742,,,"LINESTRING (3.061203 36.7848448, 3.0612894 36.7851587)",,,,
26613442,Rue Mohamed et Ahmed Mecheri,residential,False,True,164.462,,,"LINESTRING (3.0606652 36.7866216, 3.0605875 36.786373, 3.0605942 36.7862764, 3.0605958 36.7861993, 3.0606072 36.7861491, 3.060632 36.7861354, 3.0609422 36.7860903, 3.0609597 36.7860846, 3.0609673 36.7860652, 3.0609901 36.7859574, 3.061012 36.7857987, 3.0610441 36.7857258, 3.061158 36.7856199, 3.0612996 36.7855764, 3.0613911 36.7855489)",,,,
26615995,Rue Rachid Chebouba,residential,False,True,58.716,,,"LINESTRING (3.0606652 36.7866216, 3.0605858 36.7866688, 3.0605034 36.7867354, 3.0604181 36.7867743, 3.0602768 36.786875, 3.0602425 36.7869094, 3.0602509 36.7869901)",,,,
26616302,نهج الدكتور بن العربي,residential,False,True,45.066,,,"LINESTRING (3.0606652 36.7866216, 3.0607722 36.7867962, 3.0608846 36.7869868)",,,,
26253155,Boulevard de la Victoire,tertiary,False,False,301.36899999999997,,,"LINESTRING (3.0563092 36.7855254, 3.056325 36.7853261, 3.0563451 36.7851794, 3.0563556 36.7850407, 3.0563642 36.7849717, 3.0563909 36.7847741, 3.0564141 36.7845815, 3.0564785 36.7840522, 3.0564832 36.7840031, 3.0565048 36.7838775, 3.0565201 36.7837406, 3.0565217 36.7836755, 3.0565426 36.7833895, 3.0565475 36.7832026, 3.0565232 36.7831388, 3.0564792 36.7830872, 3.0563613 36.7830019, 3.0563224 36.7829801, 3.0562812 36.7829635, 3.0562238 36.7829527)",,,,
26253155,Boulevard de la Victoire,tertiary,False,True,14.373,,,"LINESTRING (3.0563092 36.7855254, 3.0563 36.785556, 3.0562604 36.7856485)",,,,
26614641,Rue Azzouzi Mohamed,residential,False,False,249.557,,,"LINESTRING (3.0563092 36.7855254, 3.0568682 36.7859235, 3.0574836 36.7862992, 3.0581413 36.7867475, 3.0584805 36.7869415)",,,,
26615760,Rue Porf Med Soualah,residential,False,False,57.652,,,"LINESTRING (3.0608846 36.7869868, 3.0608522 36.7870036, 3.0607918 36.786985, 3.0606716 36.7870056, 3.0603283 36.7869919, 3.0602509 36.7869901)",,,,
"[26615760, 26615761]",Rue Porf Med Soualah,residential,False,True,117.76599999999999,,,"LINESTRING (3.0608846 36.7869868, 3.0611065 36.7869287, 3.0612132 36.7869305, 3.0613296 36.7869575, 3.0613462 36.7869846, 3.0614788 36.7870309, 3.0616615 36.7870857, 3.0617437 36.7871022, 3.0620439 36.7871622, 3.0620926 36.7871714, 3.062131 36.7871786)",,,,
26616302,نهج الدكتور بن العربي,residential,False,False,45.066,,,"LINESTRING (3.0608846 36.7869868, 3.0607722 36.7867962, 3.0606652 36.7866216)",,,,
26609557,Rue Bencheneb,residential,False,False,5.807,,,"LINESTRING (3.0600067 36.7869845, 3.0599916 36.7869337)",,,,
26615760,Rue Porf Med Soualah,residential,False,True,21.756,,,"LINESTRING (3.0600067 36.7869845, 3.0602509 36.7869901)",,,,
26609557,Rue Bencheneb,residential,False,True,186.279,,,"LINESTRING (3.0600067 36.7869845, 3.0600089 36.7870905, 3.0599907 36.7872972, 3.0597332 36.7877165, 3.0595165 36.7879179, 3.0594763 36.787959, 3.0588057 36.7881691)",,,,
26026193,Rue Bab El Oued,tertiary,True,False,6.633,2,30,"LINESTRING (3.0617484 36.788509, 3.0617691 36.7884517)",,,,
265277716,,residential,False,True,145.352,,30,"LINESTRING (3.0617484 36.788509, 3.0616367 36.7884763, 3.0616246 36.7884728, 3.061105 36.7881539, 3.0607638 36.7879443, 3.0607612 36.7879304, 3.0609877 36.7876681)",,,,
26026193,Rue Bab El Oued,tertiary,True,False,39.414,2,30,"LINESTRING (3.0619111 36.7879434, 3.0619952 36.7875954)",,,,
26615887,,residential,False,True,88.45,,,"LINESTRING (3.0619111 36.7879434, 3.0618712 36.7879344, 3.0612378 36.7877908, 3.0610137 36.7876778, 3.0609996 36.7876725, 3.0609877 36.7876681)",,,,
26615760,Rue Porf Med Soualah,residential,False,False,21.756,,,"LINESTRING (3.0602509 36.7869901, 3.0600067 36.7869845)",,,,
26615760,Rue Porf Med Soualah,residential,False,True,57.651999999999994,,,"LINESTRING (3.0602509 36.7869901, 3.0603283 36.7869919, 3.0606716 36.7870056, 3.0607918 36.786985, 3.0608522 36.7870036, 3.0608846 36.7869868)",,,,
26615995,Rue Rachid Chebouba,residential,False,False,58.715999999999994,,,"LINESTRING (3.0602509 36.7869901, 3.0602425 36.7869094, 3.0602768 36.786875, 3.0604181 36.7867743, 3.0605034 36.7867354, 3.0605858 36.7866688, 3.0606652 36.7866216)",,,,
26026193,Rue Bab El Oued,tertiary,True,False,74.994,2,30,"LINESTRING (3.0622453 36.7868471, 3.0622735 36.7866845, 3.0622395 36.786497, 3.0621756 36.7861803)",,,,
26616166,,residential,False,False,80.503,,,"LINESTRING (3.0622453 36.7868471, 3.0622103 36.786839, 3.0618296 36.7867517, 3.061762 36.7867362, 3.0616767 36.7867145, 3.0616006 36.7867167, 3.0615842 36.7867172, 3.061574 36.7867155, 3.0615586 36.7867116, 3.0615335 36.7867002, 3.061528 36.7866821, 3.0615064 36.7866765, 3.0613904 36.7866601)",,,,
26612687,Rue Hadj Omar,residential,False,False,24.363,,,"LINESTRING (3.0613904 36.7866601, 3.0614069 36.7867485, 3.061409 36.7867597, 3.0613938 36.786812, 3.0613754 36.786875)",,,,
26612687,Rue Hadj Omar,residential,False,True,35.861000000000004,,,"LINESTRING (3.0613904 36.7866601, 3.0613476 36.7864208, 3.0613448 36.7864054, 3.0613425 36.7863928, 3.0613329 36.7863409)",,,,
26616166,,residential,False,True,80.503,,,"LINESTRING (3.0613904 36.7866601, 3.0615064 36.7866765, 3.061528 36.7866821, 3.0615335 36.7867002, 3.0615586 36.7867116, 3.061574 36.7867155, 3.0615842 36.7867172, 3.0616006 36.7867167, 3.0616767 36.7867145, 3.061762 36.7867362, 3.0618296 36.7867517, 3.0622103 36.786839, 3.0622453 36.7868471)",,,,
26612687,Rue Hadj Omar,residential,False,True,24.363,,,"LINESTRING (3.0613754 36.786875, 3.0613938 36.786812, 3.061409 36.7867597, 3.0614069 36.7867485, 3.0613904 36.7866601)",,,,
29094462,Rue Ali Tamglit,residential,False,False,133.899,,,"LINESTRING (3.0603911 36.7841602, 3.0601372 36.7843655, 3.0600567 36.7845664, 3.0600446 36.7846362, 3.0600795 36.7846695, 3.0601199 36.78468, 3.0603316 36.784735, 3.0604317 36.7847593, 3.0606514 36.784836, 3.0607702 36.7848736)",,,,
26026177,Rue Abdelkadeur Aoua,residential,False,True,30.183,,,"LINESTRING (3.0607702 36.7848736, 3.0611062 36.784838)",,,,
26026177,Rue Abdelkadeur Aoua,residential,False,False,36.271,,,"LINESTRING (3.0607702 36.7848736, 3.0606474 36.7848948, 3.0604856 36.7849228, 3.0603735 36.7849471)",,,,
29094462,Rue Ali Tamglit,residential,False,True,133.899,,,"LINESTRING (3.0607702 36.7848736, 3.0606514 36.784836, 3.0604317 36.7847593, 3.0603316 36.784735, 3.0601199 36.78468, 3.0600795 36.7846695, 3.0600446 36.7846362, 3.0600567 36.7845664, 3.0601372 36.7843655, 3.0603911 36.7841602)",,,,
26609700,Rue Debbih Cherif,tertiary,False,True,23.318,2,,"LINESTRING (3.0568823 36.781456, 3.0567113 36.7816148)",,,,
26609700,Rue Debbih Cherif,tertiary,False,False,240.16,2,,"LINESTRING (3.0568823 36.781456, 3.0569536 36.7813885, 3.0569879 36.7812717, 3.0569707 36.7811411, 3.056945 36.7809348, 3.0569021 36.7807286, 3.0569364 36.7805567, 3.0570137 36.7804467, 3.0571166 36.7804055, 3.0572711 36.7804467, 3.057357 36.7805567, 3.0573438 36.7806596, 3.0573211 36.7810493, 3.0572969 36.7813061)",,,,
152464673,Rue des Frères Bellili,residential,False,True,166.161,,,"LINESTRING (3.0568823 36.781456, 3.0567178 36.7812068, 3.0566522 36.7811038, 3.0565814 36.7809427, 3.056573 36.7808631, 3.0565749 36.7806915, 3.0565614 36.7805851, 3.056512 36.7805155, 3.0564485 36.7805004, 3.0561726 36.780569, 3.0559377 36.7806455)",,,,
152464673,Rue des Frères Bellili,residential,False,False,166.161,,,"LINESTRING (3.0559377 36.7806455, 3.0561726 36.780569, 3.0564485 36.7805004, 3.056512 36.7805155, 3.0565614 36.7805851, 3.0565749 36.7806915, 3.056573 36.7808631, 3.0565814 36.7809427, 3.0566522 36.7811038, 3.0567178 36.7812068, 3.0568823 36.781456)",,,,
765863222,Rue Mohamed Benaissa,residential,False,False,70.971,,,"LINESTRING (3.0559377 36.7806455, 3.0560341 36.7808872, 3.0561299 36.7810838, 3.0562115 36.7812445)",,,,
26025937,Rue parc,residential,False,True,36.719,,,"LINESTRING (3.0600488 36.7803826, 3.0596867 36.7805405)",,,,
50999965,Rue d'Angkor,primary,True,False,139.749,2,60,"LINESTRING (3.0636964 36.7843648, 3.0635553 36.7843163, 3.0634644 36.7842345, 3.0633485 36.7840629, 3.0632692 36.7838733, 3.0630763 36.7832633)",RN 11,,,
82561326,Avenue du 1e Novembre,primary,True,False,37.07,,,"LINESTRING (3.0628673 36.7846309, 3.0628929 36.7845252, 3.0629011 36.7844825, 3.0629047 36.7844395, 3.0629037 36.7843963, 3.0628855 36.7843012)",,,,
82561329,,primary_link,True,False,52.076,,,"LINESTRING (3.0628673 36.7846309, 3.062909 36.784594, 3.0629405 36.784565, 3.0629852 36.7845343, 3.0630237 36.7845137, 3.0630539 36.7845059, 3.063081 36.7845076, 3.0631253 36.7845217, 3.0631593 36.7845329, 3.0631868 36.7845418, 3.0632223 36.7845524, 3.0632696 36.7845651, 3.0633724 36.7845933)",,,,
1059789189,Rue Saadi et Mokhtar Ben Hafidh,primary,True,False,7.425,2,,"LINESTRING (3.0633724 36.7845933, 3.0634418 36.7846303)",,,,
26609700,Rue Debbih Cherif,tertiary,False,False,141.377,2,,"LINESTRING (3.0552372 36.7825306, 3.0553691 36.7827089, 3.0554034 36.7827778, 3.0553889 36.7828518, 3.0553249 36.7830459, 3.0553148 36.7831079, 3.0553294 36.7831564, 3.0553632 36.7831962, 3.0554084 36.7832138, 3.0554552 36.7832183, 3.0555226 36.7832042, 3.055791 36.783085, 3.0558865 36.7830302, 3.0559519 36.7829696)",,,,
"[232882517, 128396989, 232880831]","['Rue du Maroc', 'Rue Abderezzak Ferssaouen']",residential,False,"[False, True]",175.637,,,"LINESTRING (3.0552372 36.7825306, 3.0553043 36.7824291, 3.0552564 36.7821986, 3.0551963 36.7819088, 3.0556423 36.7817933, 3.0555994 36.7814282, 3.0555702 36.7812345)",,,,
631988581,Rue Mahieddine Meslem,residential,False,False,87.206,,,"LINESTRING (3.0562115 36.7812445, 3.056156 36.7820275)",,,,
631988585,Rue Mohamed Benaissa,residential,False,False,63.237,,,"LINESTRING (3.0562115 36.7812445, 3.0565687 36.781736)",,,,
765863222,Rue Mohamed Benaissa,residential,False,True,70.971,,,"LINESTRING (3.0562115 36.7812445, 3.0561299 36.7810838, 3.0560341 36.7808872, 3.0559377 36.7806455)",,,,
26253111,,tertiary,True,False,11.36,,,"LINESTRING (3.0561412 36.7856542, 3.0561685 36.785641, 3.0561996 36.7856354, 3.0562314 36.785638, 3.0562604 36.7856485)",,,roundabout,
26253111,,tertiary,True,False,3.18,,,"LINESTRING (3.0561151 36.7857388, 3.0561062 36.7857111)",,,roundabout,
26453583,Rue Dr Bentami,residential,False,False,190.093,,,"LINESTRING (3.0561151 36.7857388, 3.0559996 36.7857033, 3.0558634 36.7857438, 3.0553512 36.785904, 3.0552854 36.785928, 3.0546928 36.7862083, 3.054501 36.7863114, 3.0542159 36.786435)",,,,
26253124,نهج طالب محمد,secondary,True,False,16.982,,,"LINESTRING (3.0561062 36.7857111, 3.0559859 36.7855926)",,,,
26253111,,tertiary,True,False,7.233999999999999,,,"LINESTRING (3.0561062 36.7857111, 3.0561111 36.7856898, 3.0561231 36.7856703, 3.0561412 36.7856542)",,,roundabout,
154287195,Rue Triki,residential,False,True,29.117,,,"LINESTRING (3.0584805 36.7869415, 3.0582613 36.7871358)",,,,
"[26614641, 29094068]","['Rue Azzouzi Mohamed', 'Rue Barberousse']",residential,False,"[False, True]",159.83700000000002,,,"LINESTRING (3.0584805 36.7869415, 3.0585259 36.7869609, 3.0585794 36.7869931, 3.0587213 36.7870789, 3.0589755 36.7872316, 3.0590256 36.7872372, 3.0590835 36.7872078, 3.0590636 36.7870329, 3.0590187 36.7868716, 3.0589758 36.786762, 3.0588574 36.786626, 3.0586666 36.7864557)",,,,
26614641,Rue Azzouzi Mohamed,residential,False,True,249.55700000000002,,,"LINESTRING (3.0584805 36.7869415, 3.0581413 36.7867475, 3.0574836 36.7862992, 3.0568682 36.7859235, 3.0563092 36.7855254)",,,,
26253071,Boulevard Hahad Abderezzak,residential,False,False,21.323,,,"LINESTRING (3.0582613 36.7871358, 3.0584514 36.7872524)",,,,
154287195,Rue Triki,residential,False,False,29.117,,,"LINESTRING (3.0582613 36.7871358, 3.0584805 36.7869415)",,,,
26253071,Boulevard Hahad Abderezzak,residential,False,True,43.351,,,"LINESTRING (3.0582613 36.7871358, 3.0580478 36.7869961, 3.0578787 36.7868949)",,,,
26002687,Boulevard Ernesto Che Guevara,primary,False,False,36.848,4,,"LINESTRING (3.0627744 36.7837569, 3.0626559 36.7834394)",,,,
26002687,Boulevard Ernesto Che Guevara,primary,False,True,15.448,4,,"LINESTRING (3.0627744 36.7837569, 3.062806 36.7838935)",,,,
631988580,Rue Issaouene,residential,False,False,17.312,,,"LINESTRING (3.056156 36.7820275, 3.0560815 36.7818837)",,,,
631988581,Rue Mahieddine Meslem,residential,False,True,87.206,,,"LINESTRING (3.056156 36.7820275, 3.0562115 36.7812445)",,,,
26609700,Rue Debbih Cherif,tertiary,False,False,49.497,2,,"LINESTRING (3.056156 36.7820275, 3.0562663 36.7819787, 3.0563339 36.7819411, 3.056414 36.7818737, 3.0565687 36.781736)",,,,
26609700,Rue Debbih Cherif,tertiary,False,True,147.134,2,,"LINESTRING (3.056156 36.7820275, 3.0557908 36.7821124, 3.0556835 36.782143, 3.0555992 36.7822149, 3.0555739 36.7822826, 3.0555806 36.7823645, 3.0558378 36.782729, 3.0559519 36.7829696)",,,,
207937047,Rue El Kama Amar,residential,False,True,35.809,,,"LINESTRING (3.0614303 36.7845505, 3.061415 36.7848723)",,,,
545069220,Rue El Kama Amar,residential,False,False,32.016,,30,"LINESTRING (3.0614303 36.7845505, 3.0613142 36.784278)",,,,
545069222,Rue Rahal,residential,False,False,37.626,,,"LINESTRING (3.0614303 36.7845505, 3.0610113 36.784594)",,,,
