osmid,oneway,highway,maxspeed,reversed,length,geometry,ref,name,junction
1011175903,False,residential,,False,364.90000000000003,"LINESTRING (3.2689067 32.9462079, 3.268952 32.9482313, 3.2689911 32.9483078, 3.2691149 32.9484118, 3.2692779 32.9484719, 3.2694865 32.9485048, 3.2703207 32.9485154)",,,
1086150949,False,tertiary,,False,44.331,"LINESTRING (3.2689067 32.9462079, 3.2687948 32.9462689, 3.2687215 32.9463027, 3.2686293 32.9463237, 3.2685402 32.9463292, 3.2684672 32.9463329)",,,
1086150949,False,tertiary,,True,19.973,"LINESTRING (3.2689067 32.9462079, 3.2689949 32.9461505, 3.2690831 32.9461068)",,,
1011175884,False,residential,,False,33.436,"LINESTRING (3.2715769 32.9423251, 3.2718589 32.9421396)",,,
1011175884,False,residential,,True,136.661,"LINESTRING (3.2715769 32.9423251, 3.2715593 32.9423366, 3.271493 32.9423776, 3.2708615 32.9427956, 3.2708258 32.9428098, 3.2707841 32.9428156, 3.2707059 32.9428175, 3.2703104 32.942813)",,,
1011175885,False,residential,,True,195.476,"LINESTRING (3.2715769 32.9423251, 3.2719275 32.9426915, 3.2720354 32.9428028, 3.2721257 32.9429023, 3.2722336 32.9430167, 3.2723186 32.9431058, 3.2724283 32.9432201, 3.272501 32.9432987, 3.2725553 32.9433671, 3.2725974 32.9434395, 3.2726203 32.9435227, 3.2726442 32.943787)",,,
327474859,False,residential,,True,40.796,"LINESTRING (3.2684499 32.9459663, 3.2684672 32.9463329)",,,
192992539,True,tertiary,,False,16.706,"LINESTRING (3.2729411 32.9458643, 3.2731191 32.9458482)",,,
1086150951,True,residential,,False,14.584999999999999,"LINESTRING (3.2729411 32.9458643, 3.2729476 32.9459169, 3.2729475 32.9459546, 3.2729393 32.9459946)",,,
192992520,True,tertiary,,False,108.938,"LINESTRING (3.2727892 32.9459978, 3.2719198 32.9459923, 3.2716221 32.9459808)",,,
1086150950,True,residential,,False,13.539000000000001,"LINESTRING (3.2727892 32.9459978, 3.272788 32.9459658, 3.2727881 32.9459315, 3.2727908 32.9458761)",,,
192992539,True,tertiary,,False,14.086,"LINESTRING (3.2727908 32.9458761, 3.2729411 32.9458643)",,,
1011175891,False,residential,,False,37.195,"LINESTRING (3.2728365 32.9461499, 3.2728343 32.9464844)",,,
1086150950,True,residential,,False,17.512999999999998,"LINESTRING (3.2728365 32.9461499, 3.2728048 32.9460652, 3.272797 32.9460385, 3.2727892 32.9459978)",,,
240380176,False,secondary,50,False,23.585,"LINESTRING (3.273502 32.9457552, 3.2735 32.9455431)",CW 232,حاسي الرمل,
240380176,False,secondary,50,True,36.44,"LINESTRING (3.273502 32.9457552, 3.2735052 32.9460829)",CW 232,حاسي الرمل,
192992520,True,tertiary,,False,19.767000000000003,"LINESTRING (3.273502 32.9457552, 3.2734547 32.945841, 3.2734343 32.9458738, 3.2734008 32.9459105)",,,
326391977,False,residential,,False,12.569,"LINESTRING (3.2689881 32.9451892, 3.2689849 32.9450762)",,,
326391977,False,residential,,True,66.348,"LINESTRING (3.2689881 32.9451892, 3.2690099 32.9457856)",,,
327474242,False,residential,,True,57.321,"LINESTRING (3.2689881 32.9451892, 3.268895 32.9451404, 3.2688332 32.9451145, 3.2687433 32.9450886, 3.2686478 32.945065, 3.2685382 32.9450461, 3.2684099 32.9450354)",,,
1086151322,False,residential,,True,51.373,"LINESTRING (3.2684126 32.9445734, 3.2684099 32.9450354)",,,
326391978,False,residential,,False,57.968,"LINESTRING (3.2684126 32.9445734, 3.2684977 32.9446196, 3.2686337 32.9446782, 3.2687908 32.9447323, 3.2689755 32.9447902)",,,
240380176,False,secondary,50,False,121.169,"LINESTRING (3.2735055 32.9472882, 3.2735063 32.9461985)",CW 232,حاسي الرمل,
240380176,False,secondary,50,True,131.933,"LINESTRING (3.2735055 32.9472882, 3.2735087 32.9484747)",CW 232,حاسي الرمل,
1089397792,False,unclassified,,False,26.42,"LINESTRING (3.2735055 32.9472882, 3.2737886 32.9472921)",,,
1089397792,False,unclassified,,True,26.42,"LINESTRING (3.2737886 32.9472921, 3.2735055 32.9472882)",,,
380272577,False,tertiary,,False,65.444,"LINESTRING (3.2753681 32.9414173, 3.2746668 32.941415)",,,
380272577,False,tertiary,,True,324.46,"LINESTRING (3.2753681 32.9414173, 3.278845 32.941429)",,,
1011175902,False,residential,,False,42.299,"LINESTRING (3.270414 32.9480546, 3.2705232 32.9476854)",,,
1011175902,False,residential,,True,52.392999999999994,"LINESTRING (3.270414 32.9480546, 3.2703203 32.9483715, 3.2703116 32.9484398, 3.2703207 32.9485154)",,,
1092213948,False,residential,,False,86.654,"LINESTRING (3.270414 32.9480546, 3.2704045 32.9479443, 3.2703508 32.9478816, 3.2697712 32.947545)",,,
1011175900,False,residential,,False,69.617,"LINESTRING (3.2697712 32.947545, 3.2698108 32.9469198)",,,
1011175900,False,residential,,True,25.199,"LINESTRING (3.2697712 32.947545, 3.2697569 32.9477713)",,,
1092213948,False,residential,,True,86.654,"LINESTRING (3.2697712 32.947545, 3.2703508 32.9478816, 3.2704045 32.9479443, 3.270414 32.9480546)",,,
240380176,False,secondary,50,False,20.56,"LINESTRING (3.2734988 32.9427561, 3.2734988 32.9425712)",CW 232,حاسي الرمل,
240380176,False,secondary,50,True,309.901,"LINESTRING (3.2734988 32.9427561, 3.2735 32.9455431)",CW 232,حاسي الرمل,
1092695958,False,unclassified,,False,18.096,"LINESTRING (3.2734988 32.9427561, 3.273662 32.9426682)",,,
1092695958,False,unclassified,,True,18.096,"LINESTRING (3.273662 32.9426682, 3.2734988 32.9427561)",,,
1092695959,False,unclassified,,False,7.823,"LINESTRING (3.273662 32.9426682, 3.2737457 32.9426721)",,,
1092695959,False,unclassified,,True,18.662,"LINESTRING (3.273662 32.9426682, 3.2734988 32.9425712)",,,
240380176,False,secondary,50,False,64.838,"LINESTRING (3.2734988 32.9425712, 3.2734988 32.9419881)",CW 232,حاسي الرمل,
240380176,False,secondary,50,True,20.56,"LINESTRING (3.2734988 32.9425712, 3.2734988 32.9427561)",CW 232,حاسي الرمل,
1092695959,False,unclassified,,False,18.662,"LINESTRING (3.2734988 32.9425712, 3.273662 32.9426682)",,,
1092695959,False,unclassified,,True,7.823,"LINESTRING (3.2737457 32.9426721, 3.273662 32.9426682)",,,
192992520,True,tertiary,,False,23.959,"LINESTRING (3.2734008 32.9459105, 3.2733644 32.9459382, 3.2733189 32.9459599, 3.2732801 32.9459716, 3.2732332 32.9459804, 3.2731677 32.9459872)",,,
192992539,True,tertiary,,False,21.583,"LINESTRING (3.2734008 32.9459105, 3.273453 32.9459802, 3.2734736 32.9460142, 3.2735052 32.9460829)",,,
