osmid,oneway,highway,reversed,length,lanes,ref,maxspeed,geometry
206263339,False,residential,True,59.395,,,,"LINESTRING (0.7721748 35.9034499, 0.7726988 35.9037742)"
206263338,False,residential,False,31.243,,,,"LINESTRING (0.7721748 35.9034499, 0.7723756 35.9032423, 0.7723882 35.9032284)"
206263291,False,residential,True,10.047,,,,"LINESTRING (0.7721034 35.9035258, 0.7721932 35.9035794)"
206263338,False,residential,False,10.611,,,,"LINESTRING (0.7721034 35.9035258, 0.7721748 35.9034499)"
"[206263291, 206266644, 206266645]",False,residential,False,78.50200000000001,,,,"LINESTRING (0.7721034 35.9035258, 0.7719034 35.9034066, 0.7717432 35.9035783, 0.7720245 35.9037571)"
206263332,False,residential,False,34.308,,,,"LINESTRING (0.7767461 35.9035294, 0.7769712 35.9032805)"
206263332,False,residential,True,19.265,,,,"LINESTRING (0.7767461 35.9035294, 0.7766206 35.9036697)"
206263317,False,residential,False,115.749,,,,"LINESTRING (0.7767461 35.9035294, 0.7762354 35.9032174, 0.7757109 35.9029127)"
206263318,False,residential,True,44.436,,,,"LINESTRING (0.7715874 35.9035608, 0.7719705 35.9038126)"
206266646,True,residential,False,6.71,,,,"LINESTRING (0.7715874 35.9035608, 0.7715441 35.9036099)"
206263297,False,residential,False,29.794,,,,"LINESTRING (0.7733086 35.9035609, 0.7730439 35.9034002)"
206263334,False,residential,False,49.755,,,,"LINESTRING (0.7733086 35.9035609, 0.7736338 35.9031992)"
206263334,False,residential,True,6.33,,,,"LINESTRING (0.7733086 35.9035609, 0.7732672 35.9036069)"
206263328,False,residential,True,95.097,,,,"LINESTRING (0.7737167 35.9035773, 0.774577 35.9040731)"
206263846,False,residential,False,26.325,,,,"LINESTRING (0.7737167 35.9035773, 0.7735373 35.9037642)"
206263846,False,residential,True,29.264,,,,"LINESTRING (0.7737167 35.9035773, 0.7739039 35.9033622)"
206263291,False,residential,False,10.047,,,,"LINESTRING (0.7721932 35.9035794, 0.7721034 35.9035258)"
206263291,False,residential,True,8.197,,,,"LINESTRING (0.7721932 35.9035794, 0.7722665 35.9036231)"
206260568,False,residential,False,60.279,,,,"LINESTRING (0.7758884 35.9035928, 0.7753603 35.9032598)"
206260568,False,residential,True,57.924,,,,"LINESTRING (0.7758884 35.9035928, 0.7764034 35.9039048)"
206263323,False,residential,False,33.375,,,,"LINESTRING (0.7758884 35.9035928, 0.7761186 35.9033576)"
89757728,False,secondary,True,40.904,2,CW 20,,"LINESTRING (0.7775152 35.9036024, 0.77777 35.9032979)"
206263337,False,residential,False,36.12,,,,"LINESTRING (0.7775152 35.9036024, 0.7771919 35.9034102)"
89757728,False,secondary,False,88.545,2,CW 20,,"LINESTRING (0.7775152 35.9036024, 0.7774628 35.9036651, 0.7773819 35.9037552, 0.7770177 35.9041608, 0.7769376 35.9042467)"
206263313,False,residential,True,29.963,,,,"LINESTRING (0.7732672 35.9036069, 0.7735373 35.9037642)"
206263334,False,residential,False,6.33,,,,"LINESTRING (0.7732672 35.9036069, 0.7733086 35.9035609)"
206263334,False,residential,True,54.953,,,,"LINESTRING (0.7732672 35.9036069, 0.7729025 35.9040031)"
206263341,False,residential,True,17.225,,,,"LINESTRING (0.7715441 35.9036099, 0.7716936 35.9037065)"
206266646,True,residential,False,32.082,,,,"LINESTRING (0.7715441 35.9036099, 0.7713297 35.9038403)"
206260568,False,residential,False,64.24,,,,"LINESTRING (0.7750098 35.9036139, 0.774577 35.9040731)"
206260568,False,residential,True,50.467,,,,"LINESTRING (0.7750098 35.9036139, 0.7753603 35.9032598)"
206263305,False,residential,True,96.41,,,,"LINESTRING (0.7750098 35.9036139, 0.7741697 35.9030766)"
206263319,False,residential,True,131.336,,,,"LINESTRING (0.7750098 35.9036139, 0.7761698 35.9043296)"
206263291,False,residential,False,8.197,,,,"LINESTRING (0.7722665 35.9036231, 0.7721932 35.9035794)"
206263291,False,residential,True,18.546,,,,"LINESTRING (0.7722665 35.9036231, 0.7724323 35.903722)"
206263312,False,residential,True,32.508,,,,"LINESTRING (0.7722665 35.9036231, 0.7720426 35.9038524)"
206263304,False,residential,True,56.997,,,,"LINESTRING (0.7766206 35.9036697, 0.7761186 35.9033576)"
206263332,False,residential,False,19.265,,,,"LINESTRING (0.7766206 35.9036697, 0.7767461 35.9035294)"
206263332,False,residential,True,32.651,,,,"LINESTRING (0.7766206 35.9036697, 0.7764034 35.9039048)"
206263303,False,residential,True,32.258,,,,"LINESTRING (0.7716936 35.9037065, 0.7714763 35.9039371)"
206263341,False,residential,False,17.225,,,,"LINESTRING (0.7716936 35.9037065, 0.7715441 35.9036099)"
206263341,False,residential,True,9.988,,,,"LINESTRING (0.7716936 35.9037065, 0.7717803 35.9037625)"
206263291,False,residential,False,18.546,,,,"LINESTRING (0.7724323 35.903722, 0.7722665 35.9036231)"
206263291,False,residential,True,8.968,,,,"LINESTRING (0.7724323 35.903722, 0.7725125 35.9037698)"
206263308,False,residential,True,32.467,,,,"LINESTRING (0.7724323 35.903722, 0.7722162 35.9039557)"
206263340,True,residential,False,24.926,,,,"LINESTRING (0.7720245 35.9037571, 0.7721932 35.9035794)"
"[206263291, 206266644, 206266645]",False,residential,True,78.502,,,,"LINESTRING (0.7720245 35.9037571, 0.7717432 35.9035783, 0.7719034 35.9034066, 0.7721034 35.9035258)"
206263301,False,residential,True,32.381,,,,"LINESTRING (0.7717803 35.9037625, 0.7715668 35.9039968)"
206263341,False,residential,False,9.988,,,,"LINESTRING (0.7717803 35.9037625, 0.7716936 35.9037065)"
206263341,False,residential,True,16.896,,,,"LINESTRING (0.7717803 35.9037625, 0.7719269 35.9038573)"
206263313,False,residential,False,29.963,,,,"LINESTRING (0.7735373 35.9037642, 0.7732672 35.9036069)"
206263846,False,residential,False,55.386,,,,"LINESTRING (0.7735373 35.9037642, 0.7731598 35.9041574)"
206263846,False,residential,True,26.325,,,,"LINESTRING (0.7735373 35.9037642, 0.7737167 35.9035773)"
206263291,False,residential,False,8.968,,,,"LINESTRING (0.7725125 35.9037698, 0.7724323 35.903722)"
206263291,False,residential,True,13.739,,,,"LINESTRING (0.7725125 35.9037698, 0.7726353 35.9038431)"
206263300,False,residential,True,32.451,,,,"LINESTRING (0.7725125 35.9037698, 0.7722987 35.9040047)"
206263336,False,residential,False,32.483,,,,"LINESTRING (0.7726988 35.9037742, 0.7729147 35.9035402)"
206263336,False,residential,True,9.561,,,,"LINESTRING (0.7726988 35.9037742, 0.7726353 35.9038431)"
206263339,False,residential,False,59.395,,,,"LINESTRING (0.7726988 35.9037742, 0.7721748 35.9034499)"
206263318,False,residential,False,44.436,,,,"LINESTRING (0.7719705 35.9038126, 0.7715874 35.9035608)"
206263318,False,residential,True,7.859,,,,"LINESTRING (0.7719705 35.9038126, 0.7720426 35.9038524)"
206263340,True,residential,False,7.858,,,,"LINESTRING (0.7719705 35.9038126, 0.7720245 35.9037571)"
206263333,False,residential,True,17.035,,,,"LINESTRING (0.7713297 35.9038403, 0.7714763 35.9039371)"
206266646,True,residential,False,33.309,,,,"LINESTRING (0.7713297 35.9038403, 0.7711084 35.9040803)"
206263291,False,residential,False,13.739,,,,"LINESTRING (0.7726353 35.9038431, 0.7725125 35.9037698)"
206263291,False,residential,True,6.236,,,,"LINESTRING (0.7726353 35.9038431, 0.7726911 35.9038763)"
206263336,False,residential,False,9.561,,,,"LINESTRING (0.7726353 35.9038431, 0.7726988 35.9037742)"
206263340,True,residential,False,6.335,,,,"LINESTRING (0.7719269 35.9038573, 0.7719705 35.9038126)"
206263341,False,residential,False,16.896,,,,"LINESTRING (0.7719269 35.9038573, 0.7717803 35.9037625)"
206263341,False,residential,True,8.0,,,,"LINESTRING (0.7719269 35.9038573, 0.7719982 35.9039002)"
206263291,False,residential,False,6.236,,,,"LINESTRING (0.7726911 35.9038763, 0.7726353 35.9038431)"
206263315,False,residential,True,32.18,,,,"LINESTRING (0.7726911 35.9038763, 0.7724824 35.9041112)"
206263321,False,residential,True,23.692,,,,"LINESTRING (0.7726911 35.9038763, 0.7729025 35.9040031)"
206263312,False,residential,False,6.652,,,,"LINESTRING (0.7719982 35.9039002, 0.7720426 35.9038524)"
206263341,False,residential,False,8.0,,,,"LINESTRING (0.7719982 35.9039002, 0.7719269 35.9038573)"
206263341,False,residential,True,19.095,,,,"LINESTRING (0.7719982 35.9039002, 0.7721683 35.9040027)"
206260568,False,residential,False,57.924,,,,"LINESTRING (0.7764034 35.9039048, 0.7758884 35.9035928)"
206260568,False,residential,True,25.269,,,,"LINESTRING (0.7764034 35.9039048, 0.7766241 35.9040451)"
206263332,False,residential,False,32.651,,,,"LINESTRING (0.7764034 35.9039048, 0.7766206 35.9036697)"
206263303,False,residential,False,32.258,,,,"LINESTRING (0.7714763 35.9039371, 0.7716936 35.9037065)"
206263333,False,residential,False,17.035,,,,"LINESTRING (0.7714763 35.9039371, 0.7713297 35.9038403)"
206263333,False,residential,True,10.512,,,,"LINESTRING (0.7714763 35.9039371, 0.7715668 35.9039968)"
206263301,False,residential,False,32.381,,,,"LINESTRING (0.7715668 35.9039968, 0.7717803 35.9037625)"
206263333,False,residential,False,10.512,,,,"LINESTRING (0.7715668 35.9039968, 0.7714763 35.9039371)"
206263333,False,residential,True,15.845,,,,"LINESTRING (0.7715668 35.9039968, 0.7717032 35.9040868)"
206263308,False,residential,False,6.777,,,,"LINESTRING (0.7721683 35.9040027, 0.7722162 35.9039557)"
206263341,False,residential,False,19.095,,,,"LINESTRING (0.7721683 35.9040027, 0.7719982 35.9039002)"
206263341,False,residential,True,9.667,,,,"LINESTRING (0.7721683 35.9040027, 0.7722544 35.9040546)"
206263299,False,residential,True,39.633,,,,"LINESTRING (0.7729025 35.9040031, 0.7726262 35.9042805)"
206263321,False,residential,False,23.692,,,,"LINESTRING (0.7729025 35.9040031, 0.7726911 35.9038763)"
206263321,False,residential,True,28.835,,,,"LINESTRING (0.7729025 35.9040031, 0.7731598 35.9041574)"
206263334,False,residential,False,54.953,,,,"LINESTRING (0.7729025 35.9040031, 0.7732672 35.9036069)"
206260568,False,residential,False,25.269,,,,"LINESTRING (0.7766241 35.9040451, 0.7764034 35.9039048)"
206260568,False,residential,True,36.053,,,,"LINESTRING (0.7766241 35.9040451, 0.7769376 35.9042467)"
206263310,False,residential,False,87.175,,,,"LINESTRING (0.7766241 35.9040451, 0.7771919 35.9034102)"
206263300,False,residential,False,6.834,,,,"LINESTRING (0.7722544 35.9040546, 0.7722987 35.9040047)"
206263341,False,residential,False,9.667,,,,"LINESTRING (0.7722544 35.9040546, 0.7721683 35.9040027)"
206263341,False,residential,True,20.349,,,,"LINESTRING (0.7722544 35.9040546, 0.7724357 35.9041638)"
206260568,False,residential,False,69.947,,,,"LINESTRING (0.774577 35.9040731, 0.7741241 35.9045841)"
206260568,False,residential,True,64.24,,,,"LINESTRING (0.774577 35.9040731, 0.7750098 35.9036139)"
206263328,False,residential,False,95.097,,,,"LINESTRING (0.774577 35.9040731, 0.7737167 35.9035773)"
206263328,False,residential,True,92.778,,,,"LINESTRING (0.774577 35.9040731, 0.7753859 35.9045897)"
206263333,False,residential,False,15.845,,,,"LINESTRING (0.7717032 35.9040868, 0.7715668 35.9039968)"
206263340,True,residential,False,32.514,,,,"LINESTRING (0.7717032 35.9040868, 0.7719269 35.9038573)"
294182413,False,primary,False,14.666,2,RN 4,80,"LINESTRING (0.7711084 35.9040803, 0.7712387 35.9041594)"
206260520,False,residential,False,41.454,,,,"LINESTRING (0.7711084 35.9040803, 0.7708674 35.9043256, 0.7708929 35.9043812)"
206263315,False,residential,False,32.18,,,,"LINESTRING (0.7724824 35.9041112, 0.7726911 35.9038763)"
206263315,False,residential,True,7.204,,,,"LINESTRING (0.7724824 35.9041112, 0.7724357 35.9041638)"
206263318,False,residential,False,20.347,,,,"LINESTRING (0.7724824 35.9041112, 0.7722987 35.9040047)"
206263340,True,residential,False,4.986,,,,"LINESTRING (0.7716689 35.904122, 0.7717032 35.9040868)"
"[206266643, 206263325]",False,residential,False,55.099000000000004,,,,"LINESTRING (0.7716689 35.904122, 0.7714129 35.9039684, 0.7712387 35.9041594)"
206263321,False,residential,False,28.835,,,,"LINESTRING (0.7731598 35.9041574, 0.7729025 35.9040031)"
206263846,False,residential,False,39.926,,,,"LINESTRING (0.7731598 35.9041574, 0.7729027 35.9044499)"
206263846,False,residential,True,55.386,,,,"LINESTRING (0.7731598 35.9041574, 0.7735373 35.9037642)"
206263296,False,residential,True,64.554,,,,"LINESTRING (0.7724357 35.9041638, 0.7720203 35.9046369)"
206263315,False,residential,False,7.204,,,,"LINESTRING (0.7724357 35.9041638, 0.7724824 35.9041112)"
206263320,False,residential,True,21.512,,,,"LINESTRING (0.7724357 35.9041638, 0.7726262 35.9042805)"
206263341,False,residential,False,20.349,,,,"LINESTRING (0.7724357 35.9041638, 0.7722544 35.9040546)"
294182413,False,primary,False,28.64,2,RN 4,80,"LINESTRING (0.7712387 35.9041594, 0.7714992 35.9043071)"
294182413,False,primary,True,14.666,2,RN 4,80,"LINESTRING (0.7712387 35.9041594, 0.7711084 35.9040803)"
"[206266643, 206263325]",False,residential,True,55.099000000000004,,,,"LINESTRING (0.7712387 35.9041594, 0.7714129 35.9039684, 0.7716689 35.904122)"
206263299,False,residential,False,39.633,,,,"LINESTRING (0.7726262 35.9042805, 0.7729025 35.9040031)"
206263320,False,residential,False,21.512,,,,"LINESTRING (0.7726262 35.9042805, 0.7724357 35.9041638)"
206263320,False,residential,True,31.225,,,,"LINESTRING (0.7726262 35.9042805, 0.7729027 35.9044499)"
206263319,False,residential,False,131.336,,,,"LINESTRING (0.7761698 35.9043296, 0.7750098 35.9036139)"
206263319,False,residential,True,49.661,,,,"LINESTRING (0.7761698 35.9043296, 0.7766055 35.9046033)"
206263335,False,residential,False,66.432,,,,"LINESTRING (0.7761698 35.9043296, 0.7757197 35.9048029)"
206263340,True,residential,False,25.637,,,,"LINESTRING (0.7714992 35.9043071, 0.7716689 35.904122)"
294182413,False,primary,False,40.04,2,RN 4,80,"LINESTRING (0.7714992 35.9043071, 0.7718444 35.904534)"
294182413,False,primary,True,28.64,2,RN 4,80,"LINESTRING (0.7714992 35.9043071, 0.7712387 35.9041594)"
206263320,False,residential,False,31.225,,,,"LINESTRING (0.7729027 35.9044499, 0.7726262 35.9042805)"
206263846,False,residential,False,65.434,,,,"LINESTRING (0.7729027 35.9044499, 0.7724565 35.9049143)"
206263846,False,residential,True,39.926,,,,"LINESTRING (0.7729027 35.9044499, 0.7731598 35.9041574)"
206260568,False,residential,False,40.727,,,,"LINESTRING (0.7741241 35.9045841, 0.7738441 35.9048717)"
206260568,False,residential,True,69.947,,,,"LINESTRING (0.7741241 35.9045841, 0.774577 35.9040731)"
206263329,False,residential,True,89.643,,,,"LINESTRING (0.7741241 35.9045841, 0.7748886 35.9051003)"
206263307,False,residential,True,72.317,,,,"LINESTRING (0.7753859 35.9045897, 0.7748886 35.9051003)"
206263328,False,residential,False,92.778,,,,"LINESTRING (0.7753859 35.9045897, 0.774577 35.9040731)"
206263328,False,residential,True,38.287,,,,"LINESTRING (0.7753859 35.9045897, 0.7757197 35.9048029)"
206263296,False,residential,False,64.554,,,,"LINESTRING (0.7720203 35.9046369, 0.7724357 35.9041638)"
294182413,False,primary,False,49.949,2,RN 4,80,"LINESTRING (0.7720203 35.9046369, 0.7724565 35.9049143)"
294182413,False,primary,True,19.543,2,RN 4,80,"LINESTRING (0.7720203 35.9046369, 0.7718444 35.904534)"
206263328,False,residential,False,38.287,,,,"LINESTRING (0.7757197 35.9048029, 0.7753859 35.9045897)"
206263335,False,residential,False,73.822,,,,"LINESTRING (0.7757197 35.9048029, 0.7752307 35.9053357)"
206263335,False,residential,True,66.432,,,,"LINESTRING (0.7757197 35.9048029, 0.7761698 35.9043296)"
206260568,False,residential,False,79.203,,,,"LINESTRING (0.7738441 35.9048717, 0.7733035 35.9054335)"
206260568,False,residential,True,40.727,,,,"LINESTRING (0.7738441 35.9048717, 0.7741241 35.9045841)"
206263327,False,residential,True,128.954,,,,"LINESTRING (0.7738441 35.9048717, 0.7749666 35.9055916)"
206263293,False,residential,True,49.717,,,,"LINESTRING (0.7794288 35.9048861, 0.7789686 35.9046392)"
206263843,False,residential,False,33.733,,,,"LINESTRING (0.7794288 35.9048861, 0.7792161 35.9051358)"
206263307,False,residential,False,72.317,,,,"LINESTRING (0.7748886 35.9051003, 0.7753859 35.9045897)"
206263329,False,residential,False,89.643,,,,"LINESTRING (0.7748886 35.9051003, 0.7741241 35.9045841)"
206263329,False,residential,True,40.429,,,,"LINESTRING (0.7748886 35.9051003, 0.7752307 35.9053357)"
206263329,False,residential,False,40.429,,,,"LINESTRING (0.7752307 35.9053357, 0.7748886 35.9051003)"
206263329,False,residential,True,50.06,,,,"LINESTRING (0.7752307 35.9053357, 0.7756802 35.9056005)"
206263335,False,residential,False,37.087,,,,"LINESTRING (0.7752307 35.9053357, 0.7749666 35.9055916)"
206263335,False,residential,True,73.822,,,,"LINESTRING (0.7752307 35.9053357, 0.7757197 35.9048029)"
206263327,False,residential,False,128.954,,,,"LINESTRING (0.7749666 35.9055916, 0.7738441 35.9048717)"
206263327,False,residential,True,51.562,,,,"LINESTRING (0.7749666 35.9055916, 0.7754271 35.9058671)"
206263335,False,residential,False,78.201,,,,"LINESTRING (0.7749666 35.9055916, 0.7744599 35.9061627)"
206263335,False,residential,True,37.087,,,,"LINESTRING (0.7749666 35.9055916, 0.7752307 35.9053357)"
89757728,False,secondary,False,6.577,2,CW 20,,"LINESTRING (0.7756802 35.9056005, 0.7756357 35.9056474)"
206263329,False,residential,False,50.06,,,,"LINESTRING (0.7756802 35.9056005, 0.7752307 35.9053357)"
89757728,False,secondary,True,138.715,2,CW 20,,"LINESTRING (0.7756802 35.9056005, 0.7760163 35.9052465, 0.7766055 35.9046033)"
89757728,False,secondary,False,30.819,2,CW 20,,"LINESTRING (0.7756357 35.9056474, 0.7754271 35.9058671)"
89757728,False,secondary,True,6.577,2,CW 20,,"LINESTRING (0.7756357 35.9056474, 0.7756802 35.9056005)"
206263298,False,residential,True,133.072,,,,"LINESTRING (0.7756357 35.9056474, 0.7768114 35.9063722)"
206260553,False,residential,False,31.176,,,,"LINESTRING (0.7768114 35.9063722, 0.7766057 35.9065977)"
206260553,False,residential,True,64.209,,,,"LINESTRING (0.7768114 35.9063722, 0.7772351 35.9059078)"
206263298,False,residential,False,133.072,,,,"LINESTRING (0.7768114 35.9063722, 0.7756357 35.9056474)"
206260553,False,residential,False,79.719,,,,"LINESTRING (0.7766057 35.9065977, 0.7760797 35.9071743)"
206260553,False,residential,True,31.176,,,,"LINESTRING (0.7766057 35.9065977, 0.7768114 35.9063722)"
206263327,False,residential,False,133.671,,,,"LINESTRING (0.7766057 35.9065977, 0.7754271 35.9058671)"
206263312,False,residential,False,32.508,,,,"LINESTRING (0.7720426 35.9038524, 0.7722665 35.9036231)"
206263312,False,residential,True,6.652,,,,"LINESTRING (0.7720426 35.9038524, 0.7719982 35.9039002)"
206263318,False,residential,False,7.859,,,,"LINESTRING (0.7720426 35.9038524, 0.7719705 35.9038126)"
206263318,False,residential,True,19.401,,,,"LINESTRING (0.7720426 35.9038524, 0.7722162 35.9039557)"
206263308,False,residential,False,32.467,,,,"LINESTRING (0.7722162 35.9039557, 0.7724323 35.903722)"
206263308,False,residential,True,6.777,,,,"LINESTRING (0.7722162 35.9039557, 0.7721683 35.9040027)"
206263318,False,residential,False,19.401,,,,"LINESTRING (0.7722162 35.9039557, 0.7720426 35.9038524)"
206263318,False,residential,True,9.214,,,,"LINESTRING (0.7722162 35.9039557, 0.7722987 35.9040047)"
206263300,False,residential,False,32.451,,,,"LINESTRING (0.7722987 35.9040047, 0.7725125 35.9037698)"
206263300,False,residential,True,6.834,,,,"LINESTRING (0.7722987 35.9040047, 0.7722544 35.9040546)"
206263318,False,residential,False,9.214,,,,"LINESTRING (0.7722987 35.9040047, 0.7722162 35.9039557)"
206263318,False,residential,True,20.347,,,,"LINESTRING (0.7722987 35.9040047, 0.7724824 35.9041112)"
294182395,False,unclassified,True,88.639,,,,"LINESTRING (0.780805 35.9068067, 0.7798454 35.9069837)"
206260541,False,residential,False,50.651,,,,"LINESTRING (0.7722972 35.9072412, 0.771847 35.9069682)"
206260541,False,residential,True,83.639,,,,"LINESTRING (0.7722972 35.9072412, 0.7730406 35.907692)"
313771801,False,residential,False,107.439,,,,"LINESTRING (0.7722972 35.9072412, 0.7729863 35.9064525)"
313771801,False,residential,True,107.439,,,,"LINESTRING (0.7729863 35.9064525, 0.7722972 35.9072412)"
313771803,False,residential,False,86.525,,,,"LINESTRING (0.7729863 35.9064525, 0.7737617 35.9069119)"
313771803,False,residential,True,45.961,,,,"LINESTRING (0.7729863 35.9064525, 0.7725744 35.9062085)"
206260558,False,residential,False,106.902,,,,"LINESTRING (0.7725744 35.9062085, 0.771847 35.9069682)"
206260558,False,residential,True,29.833,,,,"LINESTRING (0.7725744 35.9062085, 0.7727774 35.9059965)"
313771803,False,residential,False,45.961,,,,"LINESTRING (0.7725744 35.9062085, 0.7729863 35.9064525)"
206260541,False,residential,False,108.362,,,,"LINESTRING (0.7737617 35.9069119, 0.7730406 35.907692)"
206260541,False,residential,True,25.921,,,,"LINESTRING (0.7737617 35.9069119, 0.7739342 35.9067253)"
313771803,False,residential,True,86.525,,,,"LINESTRING (0.7737617 35.9069119, 0.7729863 35.9064525)"
206263336,False,residential,False,20.058,,,,"LINESTRING (0.7732406 35.903187, 0.7733739 35.9030425)"
206263336,False,residential,True,29.595,,,,"LINESTRING (0.7732406 35.903187, 0.7730439 35.9034002)"
313771804,False,residential,False,59.197,,,,"LINESTRING (0.7732406 35.903187, 0.7727033 35.9028804)"
206263336,False,residential,False,19.436,,,,"LINESTRING (0.7729147 35.9035402, 0.7730439 35.9034002)"
206263336,False,residential,True,32.483,,,,"LINESTRING (0.7729147 35.9035402, 0.7726988 35.9037742)"
313771806,False,residential,False,58.744,,,,"LINESTRING (0.7729147 35.9035402, 0.7723882 35.9032284)"
206263338,False,residential,False,47.988,,,,"LINESTRING (0.7723882 35.9032284, 0.7727033 35.9028804)"
313771806,False,residential,True,58.744,,,,"LINESTRING (0.7723882 35.9032284, 0.7729147 35.9035402)"
206263338,False,residential,True,31.243,,,,"LINESTRING (0.7723882 35.9032284, 0.7723756 35.9032423, 0.7721748 35.9034499)"
206263336,False,residential,False,17.474,,,,"LINESTRING (0.7734584 35.902951, 0.7735745 35.9028251)"
206263336,False,residential,True,12.706,,,,"LINESTRING (0.7734584 35.902951, 0.7733739 35.9030425)"
313771808,False,residential,False,59.503,,,,"LINESTRING (0.7734584 35.902951, 0.7729302 35.9026296)"
206263338,False,residential,False,17.354,,,,"LINESTRING (0.7729302 35.9026296, 0.7730427 35.9025029)"
313771808,False,residential,True,59.503,,,,"LINESTRING (0.7729302 35.9026296, 0.7734584 35.902951)"
206263338,False,residential,True,34.574999999999996,,,,"LINESTRING (0.7729302 35.9026296, 0.7729123 35.9026498, 0.7727033 35.9028804)"
89757728,False,secondary,False,40.904,2,CW 20,,"LINESTRING (0.77777 35.9032979, 0.7775152 35.9036024)"
