osmid,oneway,highway,reversed,length,name,maxspeed,geometry,lanes,ref,tunnel,junction
160413105,False,residential,True,39.98,Rue Safa شارع صافا,,"LINESTRING (2.7742851 36.6382376, 2.7741323 36.6385756)",,,,
160413098,False,residential,True,58.961,,,"LINESTRING (2.769282 36.6356941, 2.768653 36.6355316)",,,,
337360885,True,residential,False,44.301,,30,"LINESTRING (2.769282 36.6356941, 2.7697546 36.6358162)",,,,
701179581,False,residential,True,51.931,,,"LINESTRING (2.769282 36.6356941, 2.769459 36.6352492)",,,,
160413996,False,residential,False,10.055,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7745989 36.6405678, 2.7745961 36.6406582)",,,,
160413996,False,residential,True,46.897999999999996,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7745989 36.6405678, 2.7745165 36.6405049, 2.7742183 36.6402769)",,,,
160413996,False,residential,True,43.406,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7742183 36.6402769, 2.7738718 36.6400029)",,,,
172092083,False,residential,False,20.778,,,"LINESTRING (2.7742183 36.6402769, 2.7740705 36.6404213)",,,,
160413996,False,residential,False,46.897999999999996,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7742183 36.6402769, 2.7745165 36.6405049, 2.7745989 36.6405678)",,,,
337140730,False,residential,False,53.333,,,"LINESTRING (2.7720795 36.6389769, 2.7723872 36.6385657)",,,,
160413996,False,residential,False,57.193,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7720795 36.6389769, 2.7724759 36.6391234, 2.7726557 36.6392017)",,,,
337140730,False,residential,True,71.60199999999999,,,"LINESTRING (2.7720795 36.6389769, 2.7719065 36.6392223, 2.7717873 36.6393915, 2.7716771 36.6395339)",,,,
160413997,False,residential,False,6.269,,,"LINESTRING (2.7695067 36.6417215, 2.7695303 36.6416684)",,,,
150145628,False,tertiary,False,28.253,,,"LINESTRING (2.7691473 36.6352045, 2.769459 36.6352492)",,,,
150145628,False,tertiary,True,30.927,,,"LINESTRING (2.7691473 36.6352045, 2.7688061 36.6351556)",,,,
160415382,False,residential,False,105.931,,,"LINESTRING (2.7691473 36.6352045, 2.7693004 36.6347967, 2.7694929 36.6342931)",,,,
160415382,False,residential,True,105.931,,,"LINESTRING (2.7694929 36.6342931, 2.7693004 36.6347967, 2.7691473 36.6352045)",,,,
"[160415385, 160415387]",False,residential,False,190.80700000000002,,,"LINESTRING (2.7694929 36.6342931, 2.7694239 36.6341868, 2.7693724 36.6339738, 2.7693003 36.6339185, 2.769021 36.6346145, 2.7688061 36.6351556)",,,,
160415387,False,residential,True,40.657000000000004,,,"LINESTRING (2.7694929 36.6342931, 2.7695441 36.6343784, 2.7696835 36.6344817, 2.7697952 36.6345595)",,,,
83803093,False,primary,False,12.011,Route d'Alger طريق الجزائر,50,"LINESTRING (2.7728182 36.6413937, 2.7729112 36.6414718)",,RN 69,,
83803093,False,primary,True,21.817,Route d'Alger طريق الجزائر,50,"LINESTRING (2.7728182 36.6413937, 2.7726479 36.6412529)",,RN 69,,
160415383,False,residential,True,31.654,,,"LINESTRING (2.7728182 36.6413937, 2.7725602 36.6415891)",,,,
160415381,False,residential,True,81.473,,,"LINESTRING (2.7697952 36.6345595, 2.7695179 36.6352576)",,,,
160415387,False,residential,False,40.657000000000004,,,"LINESTRING (2.7697952 36.6345595, 2.7696835 36.6344817, 2.7695441 36.6343784, 2.7694929 36.6342931)",,,,
160415387,False,residential,True,49.419000000000004,,,"LINESTRING (2.7697952 36.6345595, 2.7698423 36.6346087, 2.770142 36.634906)",,,,
701146996,False,residential,False,55.156,Rue des Frères Mameri شارع الاخوة معمري,,"LINESTRING (2.7660551 36.6415892, 2.7663181 36.6411403)",,,,
160416015,False,residential,True,78.193,,,"LINESTRING (2.7660551 36.6415892, 2.7654596 36.6414336, 2.7653603 36.6416178)",,,,
160416721,False,residential,True,160.023,,,"LINESTRING (2.7637778 36.6409405, 2.7653603 36.6416178)",,,,
272519028,False,secondary,True,48.143,شارع دحمان علي - طريق فوكة,50,"LINESTRING (2.7637778 36.6409405, 2.7636008 36.6413495)",,,,
272519028,False,secondary,False,31.525,شارع دحمان علي - طريق فوكة,50,"LINESTRING (2.7637778 36.6409405, 2.7638592 36.6408241, 2.7639534 36.6406945)",,,,
160416721,False,residential,False,160.023,,,"LINESTRING (2.7653603 36.6416178, 2.7637778 36.6409405)",,,,
160416015,False,residential,False,78.193,,,"LINESTRING (2.7653603 36.6416178, 2.7654596 36.6414336, 2.7660551 36.6415892)",,,,
272519028,False,secondary,False,48.143,شارع دحمان علي - طريق فوكة,50,"LINESTRING (2.7636008 36.6413495, 2.7637778 36.6409405)",,,,
89062302,False,secondary,True,29.741,Rue Mohamed Belheouane شارع محمد بلهوان - طريق بواسماعيل,40,"LINESTRING (2.7642982 36.6383865, 2.7639732 36.6384459)",2,CW,,
160416807,False,residential,False,48.369,,,"LINESTRING (2.7642982 36.6383865, 2.764505 36.6387886)",,,,
89062302,False,secondary,False,45.144,Rue Mohamed Belheouane شارع محمد بلهوان - طريق بواسماعيل,40,"LINESTRING (2.7642982 36.6383865, 2.7645255 36.6383441, 2.764672 36.6383151, 2.7647913 36.6382958)",2,CW,,
160416807,False,residential,True,40.909,,,"LINESTRING (2.7636421 36.6400599, 2.7639096 36.6397611)",,,,
160416807,False,residential,False,46.806,,,"LINESTRING (2.7645516 36.6388792, 2.7642816 36.6392401)",,,,
160416807,False,residential,True,10.899,,,"LINESTRING (2.7645516 36.6388792, 2.764505 36.6387886)",,,,
172091958,False,residential,True,47.584,,,"LINESTRING (2.7645516 36.6388792, 2.7649796 36.6386239)",,,,
160416807,False,residential,False,40.909,,,"LINESTRING (2.7639096 36.6397611, 2.7636421 36.6400599)",,,,
160416807,False,residential,True,67.021,,,"LINESTRING (2.7639096 36.6397611, 2.7640814 36.6395719, 2.7642816 36.6392401)",,,,
89062302,False,secondary,False,29.741,Rue Mohamed Belheouane شارع محمد بلهوان - طريق بواسماعيل,40,"LINESTRING (2.7639732 36.6384459, 2.7642982 36.6383865)",2,CW,,
89062302,False,secondary,True,11.628,Rue Mohamed Belheouane شارع محمد بلهوان - طريق بواسماعيل,40,"LINESTRING (2.7639732 36.6384459, 2.7638443 36.6384613)",2,CW,,
160416864,False,residential,False,96.93199999999999,,,"LINESTRING (2.7639732 36.6384459, 2.7639844 36.6385259, 2.7640917 36.6391113, 2.7642816 36.6392401)",,,,
160416807,False,residential,True,46.806,,,"LINESTRING (2.7642816 36.6392401, 2.7645516 36.6388792)",,,,
160416807,False,residential,False,67.021,,,"LINESTRING (2.7642816 36.6392401, 2.7640814 36.6395719, 2.7639096 36.6397611)",,,,
160416864,False,residential,True,96.93199999999999,,,"LINESTRING (2.7642816 36.6392401, 2.7640917 36.6391113, 2.7639844 36.6385259, 2.7639732 36.6384459)",,,,
160404614,False,residential,True,82.441,Rue Pasteur,,"LINESTRING (2.7677142 36.6353121, 2.7674101 36.6360122)",,,,
160413097,False,residential,False,44.753,,,"LINESTRING (2.7677142 36.6353121, 2.7672353 36.6351925)",,,,
160413097,False,residential,True,35.173,,,"LINESTRING (2.7677142 36.6353121, 2.7680958 36.6353914)",,,,
337781187,False,residential,True,30.427,,,"LINESTRING (2.7677142 36.6353121, 2.7678246 36.6350532)",,,,
129796886,False,residential,True,13.727,,,"LINESTRING (2.7645529 36.637415, 2.7646907 36.6373601)",,,,
160404614,False,residential,False,60.36,Rue Pasteur,,"LINESTRING (2.7670468 36.6370453, 2.7672178 36.6365201)",,,,
513178801,False,residential,False,44.711,,,"LINESTRING (2.7670468 36.6370453, 2.7665659 36.6369323)",,,,
513179134,False,secondary,True,35.792,,,"LINESTRING (2.7670468 36.6370453, 2.7674345 36.6371279)",,,,
201869813,True,secondary,False,102.089,Rue Pasteur شارع باستور,,"LINESTRING (2.7670468 36.6370453, 2.7667442 36.6378343, 2.7667312 36.6379263)",,,,
160413097,False,residential,True,44.753,,,"LINESTRING (2.7672353 36.6351925, 2.7677142 36.6353121)",,,,
201849997,False,residential,False,89.709,rue frères mokrani شارع الاخوة مقراني,,"LINESTRING (2.7672353 36.6351925, 2.7665456 36.6357795)",,,,
201849997,False,residential,True,85.605,rue frères mokrani شارع الاخوة مقراني,,"LINESTRING (2.7672353 36.6351925, 2.7677758 36.6347189, 2.7678848 36.6346259)",,,,
83803093,False,primary,False,17.873,Route d'Alger طريق الجزائر,50,"LINESTRING (2.7725009 36.6411437, 2.7726479 36.6412529)",,RN 69,,
83803093,False,primary,True,11.07,Route d'Alger طريق الجزائر,50,"LINESTRING (2.7725009 36.6411437, 2.7724128 36.6410736)",,RN 69,,
160413996,False,residential,False,43.406,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7738718 36.6400029, 2.7742183 36.6402769)",,,,
160413996,False,residential,True,17.936,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7738718 36.6400029, 2.7737257 36.6398921)",,,,
172092103,False,residential,True,159.447,,,"LINESTRING (2.7738718 36.6400029, 2.7742249 36.6394802, 2.7745889 36.6389612, 2.7747192 36.6387409)",,,,
172092040,False,residential,False,37.342,,,"LINESTRING (2.7655239 36.6377379, 2.7657237 36.6376457, 2.7658945 36.6375826)",,,,
374829391,False,tertiary,True,51.948,,,"LINESTRING (2.7672891 36.6336765, 2.7675322 36.634101)",,,,
"[202180323, 570365679]",False,residential,"[False, True]",279.645,,,"LINESTRING (2.7672891 36.6336765, 2.7647756 36.6345374, 2.7649193 36.6348379)",,,,
700193003,False,residential,True,28.964,,,"LINESTRING (2.7722255 36.6373669, 2.7721122 36.637611)",,,,
392739524,False,secondary,False,21.334000000000003,Rue des frères Salah شارع الاخوة صالح - طريق المكسيك,,"LINESTRING (2.7722255 36.6373669, 2.772114 36.6373994, 2.7719994 36.6374292)",,,,
392739524,False,secondary,True,51.861000000000004,Rue des frères Salah شارع الاخوة صالح - طريق المكسيك,,"LINESTRING (2.7722255 36.6373669, 2.772295 36.6373453, 2.7726777 36.6372337, 2.7727535 36.6372204, 2.7727751 36.6372234)",,,,
160410007,False,residential,False,6.624,,,"LINESTRING (2.7675205 36.6405047, 2.7674926 36.6404495)",,,,
160410007,False,residential,True,46.843,,,"LINESTRING (2.7675205 36.6405047, 2.7677187 36.6408948)",,,,
172092039,False,residential,True,78.666,,,"LINESTRING (2.7675205 36.6405047, 2.7680974 36.6399697)",,,,
150145742,False,residential,False,92.967,Rue Kisserli Djelloul شارع قيسارلي جلول,,"LINESTRING (2.7637609 36.6367467, 2.7647441 36.63647)",,,,
172092074,False,residential,True,55.835,,,"LINESTRING (2.7637609 36.6367467, 2.7639073 36.6362585)",,,,
89062302,False,secondary,False,11.628,Rue Mohamed Belheouane شارع محمد بلهوان - طريق بواسماعيل,40,"LINESTRING (2.7638443 36.6384613, 2.7639732 36.6384459)",2,CW,,
89062302,False,secondary,True,23.286,Rue Mohamed Belheouane شارع محمد بلهوان - طريق بواسماعيل,40,"LINESTRING (2.7638443 36.6384613, 2.7635868 36.6384954)",2,CW,,
172092010,False,residential,True,120.271,,,"LINESTRING (2.7638443 36.6384613, 2.7635471 36.6376798, 2.7638593 36.6375948)",,,,
172092091,False,residential,False,57.229,,,"LINESTRING (2.7640578 36.6380842, 2.7638593 36.6375948)",,,,
172092121,False,residential,False,56.845,,,"LINESTRING (2.7669106 36.6405906, 2.7673394 36.6402125)",,,,
172092074,False,residential,False,55.835,,,"LINESTRING (2.7639073 36.6362585, 2.7637609 36.6367467)",,,,
172092074,False,residential,True,50.02,,,"LINESTRING (2.7639073 36.6362585, 2.7640377 36.635821)",,,,
172092074,False,residential,False,53.576,,,"LINESTRING (2.7636174 36.6354769, 2.7640377 36.635821)",,,,
172092106,False,residential,True,76.548,,,"LINESTRING (2.7636174 36.6354769, 2.7640621 36.6348882)",,,,
172091958,False,residential,False,47.584,,,"LINESTRING (2.7649796 36.6386239, 2.7645516 36.6388792)",,,,
172092100,False,residential,True,58.004,,,"LINESTRING (2.7650932 36.6395446, 2.7645847 36.6392196)",,,,
129796887,True,secondary,False,45.861000000000004,,,"LINESTRING (2.7650932 36.6395446, 2.7652332 36.6394018, 2.7654162 36.6392238)",,,,
172092120,False,residential,True,28.393,,,"LINESTRING (2.767034 36.634038, 2.7671775 36.6342659)",,,,
172092020,False,residential,True,10.923,,,"LINESTRING (2.7641352 36.6358804, 2.7640377 36.635821)",,,,
172092020,False,residential,False,88.598,,,"LINESTRING (2.7641352 36.6358804, 2.7643701 36.6360004, 2.7644516 36.6360434, 2.7646367 36.6362211, 2.7646645 36.6362796, 2.7646925 36.6363507, 2.7647441 36.63647)",,,,
"[570366329, 570366330, 172092111]",False,residential,True,92.66099999999999,,,"LINESTRING (2.7641352 36.6358804, 2.7643082 36.6357416, 2.7642686 36.6356824, 2.7643759 36.6356049, 2.7648292 36.6354736, 2.7649123 36.6354823)",,,,
172091993,False,residential,False,43.54,,,"LINESTRING (2.7735555 36.6411155, 2.7738951 36.6413967)",,,,
172091993,False,residential,True,20.098,,,"LINESTRING (2.7735555 36.6411155, 2.773394 36.6409895)",,,,
172092104,False,residential,False,27.925,,,"LINESTRING (2.7735555 36.6411155, 2.7733213 36.6412821)",,,,
172091972,False,residential,False,59.132,,,"LINESTRING (2.7729893 36.6387422, 2.7726557 36.6392017)",,,,
172092106,False,residential,False,76.548,,,"LINESTRING (2.7640621 36.6348882, 2.7636174 36.6354769)",,,,
160410007,False,residential,True,29.687,,,"LINESTRING (2.7673394 36.6402125, 2.7674926 36.6404495)",,,,
172092121,False,residential,True,56.845,,,"LINESTRING (2.7673394 36.6402125, 2.7669106 36.6405906)",,,,
160410007,False,residential,False,70.737,,,"LINESTRING (2.7673394 36.6402125, 2.767242 36.6400657, 2.767055 36.6397434, 2.7669732 36.6396498)",,,,
"[172092120, 570366333]",False,residential,False,88.727,,,"LINESTRING (2.7668248 36.6348753, 2.7673139 36.6344824, 2.7671775 36.6342659)",,,,
172091995,False,residential,False,36.578,,,"LINESTRING (2.7675322 36.634101, 2.7671775 36.6342659)",,,,
374829391,False,tertiary,False,51.948,,,"LINESTRING (2.7675322 36.634101, 2.7672891 36.6336765)",,,,
374829391,False,tertiary,True,16.761,,,"LINESTRING (2.7675322 36.634101, 2.7676213 36.6342337)",,,,
172092001,False,residential,False,41.175,,,"LINESTRING (2.7732548 36.6412246, 2.7729112 36.6414718)",,,,
172092083,False,residential,False,8.723,,,"LINESTRING (2.7732548 36.6412246, 2.7733213 36.6412821)",,,,
172092083,False,residential,True,36.355000000000004,,,"LINESTRING (2.7732548 36.6412246, 2.7731829 36.6411599, 2.773394 36.6409895)",,,,
172092111,False,residential,False,46.204,,,"LINESTRING (2.7653385 36.6357183, 2.7649123 36.6354823)",,,,
202180323,False,residential,False,33.376,,,"LINESTRING (2.7653385 36.6357183, 2.765469 36.6359996)",,,,
202180323,False,residential,True,21.162,,,"LINESTRING (2.7653385 36.6357183, 2.7652576 36.6355394)",,,,
160410007,False,residential,False,69.217,,,"LINESTRING (2.7683568 36.6412303, 2.7681068 36.6411578, 2.7679426 36.6410694, 2.7677187 36.6408948)",,,,
172092010,False,residential,True,14.555,,,"LINESTRING (2.7638593 36.6375948, 2.7640138 36.6375528)",,,,
172092091,False,residential,True,57.229,,,"LINESTRING (2.7638593 36.6375948, 2.7640578 36.6380842)",,,,
172092010,False,residential,False,120.271,,,"LINESTRING (2.7638593 36.6375948, 2.7635471 36.6376798, 2.7638443 36.6384613)",,,,
172092020,False,residential,False,10.923,,,"LINESTRING (2.7640377 36.635821, 2.7641352 36.6358804)",,,,
172092074,False,residential,False,50.02,,,"LINESTRING (2.7640377 36.635821, 2.7639073 36.6362585)",,,,
172092074,False,residential,True,53.576,,,"LINESTRING (2.7640377 36.635821, 2.7636174 36.6354769)",,,,
37283717,False,primary,True,48.751,Boulevard de la République,50,"LINESTRING (2.770142 36.634906, 2.7699725 36.6353228)",,RN 69,,
160415387,False,residential,False,49.419000000000004,,,"LINESTRING (2.770142 36.634906, 2.7698423 36.6346087, 2.7697952 36.6345595)",,,,
172092051,False,residential,False,34.126,,,"LINESTRING (2.7744396 36.6409684, 2.7741608 36.6411785)",,,,
172092017,False,residential,False,68.713,,,"LINESTRING (2.7733988 36.6390465, 2.7734504 36.6389282, 2.7734874 36.6388441, 2.7735174 36.6387834, 2.7735516 36.6387242, 2.7736035 36.63864, 2.7736409 36.6384636)",,,,
172091993,False,residential,True,43.54,,,"LINESTRING (2.7738951 36.6413967, 2.7735555 36.6411155)",,,,
172092051,False,residential,False,28.916,,,"LINESTRING (2.7738951 36.6413967, 2.7736704 36.6415841)",,,,
172092051,False,residential,True,33.921,,,"LINESTRING (2.7738951 36.6413967, 2.7741608 36.6411785)",,,,
708253924,False,residential,False,34.568,,,"LINESTRING (2.7738951 36.6413967, 2.7739379 36.6414301, 2.7737081 36.6416176)",,,,
160413997,False,residential,True,19.685,,,"LINESTRING (2.7696226 36.6415076, 2.7695303 36.6416684)",,,,
160413997,False,residential,False,49.307,,,"LINESTRING (2.7696226 36.6415076, 2.7696656 36.6414364, 2.7696951 36.641353, 2.7696834 36.6412146, 2.7696259 36.6410836)",,,,
172092016,False,residential,True,35.778,,,"LINESTRING (2.7696226 36.6415076, 2.7693983 36.6414396, 2.7692478 36.6413932)",,,,
172091972,False,residential,True,59.132,,,"LINESTRING (2.7726557 36.6392017, 2.7729893 36.6387422)",,,,
160413996,False,residential,False,39.543,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7726557 36.6392017, 2.7729482 36.6393253, 2.7729783 36.639338, 2.7730424 36.6393745)",,,,
160413996,False,residential,True,57.193,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7726557 36.6392017, 2.7724759 36.6391234, 2.7720795 36.6389769)",,,,
172091995,False,residential,True,36.578,,,"LINESTRING (2.7671775 36.6342659, 2.7675322 36.634101)",,,,
172092120,False,residential,False,28.393,,,"LINESTRING (2.7671775 36.6342659, 2.767034 36.634038)",,,,
"[172092120, 570366333]",False,residential,True,88.727,,,"LINESTRING (2.7671775 36.6342659, 2.7673139 36.6344824, 2.7668248 36.6348753)",,,,
172092027,False,residential,False,47.653,,,"LINESTRING (2.7673853 36.6411609, 2.7668986 36.6409844)",,,,
172092114,False,residential,True,34.922,,,"LINESTRING (2.7673853 36.6411609, 2.7672431 36.6414535)",,,,
172092027,False,residential,True,51.718999999999994,,,"LINESTRING (2.7673853 36.6411609, 2.7677809 36.6413083, 2.7679178 36.6413428)",,,,
150145742,False,residential,False,41.79,Rue Kisserli Djelloul شارع قيسارلي جلول,,"LINESTRING (2.7651319 36.6363349, 2.7655482 36.6361627)",,,,
150145742,False,residential,True,37.723,Rue Kisserli Djelloul شارع قيسارلي جلول,,"LINESTRING (2.7651319 36.6363349, 2.7647441 36.63647)",,,,
172092099,False,residential,False,84.016,,,"LINESTRING (2.7651319 36.6363349, 2.76555 36.6370119)",,,,
172092011,False,residential,True,75.83,,,"LINESTRING (2.7696847 36.6372871, 2.7699664 36.6366437)",,,,
160404603,True,residential,False,31.683,,,"LINESTRING (2.7696847 36.6372871, 2.7697697 36.6373409, 2.769793 36.6373654, 2.7698073 36.6374001, 2.7698046 36.6374496, 2.7698006 36.6374829, 2.7697828 36.6375284)",,,,
172092027,False,residential,False,38.176,,,"LINESTRING (2.7668986 36.6409844, 2.7665103 36.6408402)",,,,
172092027,False,residential,True,47.653,,,"LINESTRING (2.7668986 36.6409844, 2.7673853 36.6411609)",,,,
172092054,False,residential,False,79.665,,,"LINESTRING (2.7668986 36.6409844, 2.7674926 36.6404495)",,,,
160405253,True,residential,False,22.515,Rue Mohamed Khemisti شارع محمد خميستي,,"LINESTRING (2.768286 36.6383658, 2.7683665 36.6381739)",1,,,
172092071,False,residential,False,59.736,,,"LINESTRING (2.768286 36.6383658, 2.7676411 36.6382215)",,,,
172092071,False,residential,True,36.301,,,"LINESTRING (2.768286 36.6383658, 2.7686649 36.6384847)",,,,
150145742,False,residential,False,37.723,Rue Kisserli Djelloul شارع قيسارلي جلول,,"LINESTRING (2.7647441 36.63647, 2.7651319 36.6363349)",,,,
150145742,False,residential,True,92.967,Rue Kisserli Djelloul شارع قيسارلي جلول,,"LINESTRING (2.7647441 36.63647, 2.7637609 36.6367467)",,,,
172092020,False,residential,True,88.59800000000001,,,"LINESTRING (2.7647441 36.63647, 2.7646925 36.6363507, 2.7646645 36.6362796, 2.7646367 36.6362211, 2.7644516 36.6360434, 2.7643701 36.6360004, 2.7641352 36.6358804)",,,,
172092051,False,residential,True,5.019,,,"LINESTRING (2.7737081 36.6416176, 2.7736704 36.6415841)",,,,
708253924,False,residential,True,34.568,,,"LINESTRING (2.7737081 36.6416176, 2.7739379 36.6414301, 2.7738951 36.6413967)",,,,
160413100,False,residential,True,33.089,Rue frères Aliane شارع الاخوة عليان,,"LINESTRING (2.7736409 36.6384636, 2.7732747 36.6384166)",,,,
160413100,False,residential,False,45.739999999999995,Rue frères Aliane شارع الاخوة عليان,,"LINESTRING (2.7736409 36.6384636, 2.773844 36.6384923, 2.7741323 36.6385756)",,,,
172092017,False,residential,True,68.71300000000001,,,"LINESTRING (2.7736409 36.6384636, 2.7736035 36.63864, 2.7735516 36.6387242, 2.7735174 36.6387834, 2.7734874 36.6388441, 2.7734504 36.6389282, 2.7733988 36.6390465)",,,,
172092005,False,residential,True,135.885,,,"LINESTRING (2.7652576 36.6355394, 2.7666665 36.6350755)",,,,
202180323,False,residential,False,21.162,,,"LINESTRING (2.7652576 36.6355394, 2.7653385 36.6357183)",,,,
202180323,False,residential,True,83.64,,,"LINESTRING (2.7652576 36.6355394, 2.7649193 36.6348379)",,,,
172092111,False,residential,True,46.204,,,"LINESTRING (2.7649123 36.6354823, 2.7653385 36.6357183)",,,,
"[570366329, 570366330, 172092111]",False,residential,False,92.661,,,"LINESTRING (2.7649123 36.6354823, 2.7648292 36.6354736, 2.7643759 36.6356049, 2.7642686 36.6356824, 2.7643082 36.6357416, 2.7641352 36.6358804)",,,,
"[337421779, 570366444]",False,residential,True,93.617,,,"LINESTRING (2.7649123 36.6354823, 2.7646358 36.6349277, 2.7649193 36.6348379)",,,,
172092005,False,residential,False,135.885,,,"LINESTRING (2.7666665 36.6350755, 2.7652576 36.6355394)",,,,
172092097,False,residential,True,55.909,,,"LINESTRING (2.767467 36.6387045, 2.7676411 36.6382215)",,,,
201869814,False,secondary,False,38.768,,,"LINESTRING (2.767467 36.6387045, 2.7675245 36.6387737, 2.7676279 36.638878, 2.7676857 36.6389292, 2.7677496 36.638966)",,,,
201869814,False,secondary,True,41.894,,,"LINESTRING (2.767467 36.6387045, 2.7673141 36.6385364, 2.7671774 36.6384083)",,,,
83803093,False,primary,False,11.07,Route d'Alger طريق الجزائر,50,"LINESTRING (2.7724128 36.6410736, 2.7725009 36.6411437)",,RN 69,,
83803093,False,primary,True,14.017,Route d'Alger طريق الجزائر,50,"LINESTRING (2.7724128 36.6410736, 2.7722938 36.6409913)",,RN 69,,
172091996,False,residential,True,157.649,,,"LINESTRING (2.7724128 36.6410736, 2.7728209 36.640708, 2.7729589 36.6405401, 2.7730726 36.6404324, 2.7733237 36.6402258, 2.7735835 36.6400155)",,,,
129796885,True,residential,False,16.603,Rue Larbi-Ben-M’Hidi شارع العربي بن مهيدي - طريق وهران,,"LINESTRING (2.7677572 36.6379291, 2.7679228 36.6379972)",,,,
172092097,False,residential,False,34.124,,,"LINESTRING (2.7677572 36.6379291, 2.7676411 36.6382215)",,,,
172091962,False,residential,False,116.64,,,"LINESTRING (2.7692478 36.6413932, 2.7691874 36.6415256, 2.7688816 36.641404, 2.7690009 36.6411791, 2.7693026 36.6412695, 2.7692478 36.6413932)",,,,
172091962,False,residential,True,116.63999999999999,,,"LINESTRING (2.7692478 36.6413932, 2.7693026 36.6412695, 2.7690009 36.6411791, 2.7688816 36.641404, 2.7691874 36.6415256, 2.7692478 36.6413932)",,,,
172092016,False,residential,False,35.778,,,"LINESTRING (2.7692478 36.6413932, 2.7693983 36.6414396, 2.7696226 36.6415076)",,,,
172091993,False,residential,False,20.098,,,"LINESTRING (2.773394 36.6409895, 2.7735555 36.6411155)",,,,
172092083,False,residential,True,37.871,,,"LINESTRING (2.773394 36.6409895, 2.7736891 36.6407447)",,,,
172092083,False,residential,False,36.355000000000004,,,"LINESTRING (2.773394 36.6409895, 2.7731829 36.6411599, 2.7732548 36.6412246)",,,,
172092083,False,residential,False,45.802,,,"LINESTRING (2.7733213 36.6412821, 2.7736704 36.6415841)",,,,
172092083,False,residential,True,8.723,,,"LINESTRING (2.7733213 36.6412821, 2.7732548 36.6412246)",,,,
172092104,False,residential,True,27.925,,,"LINESTRING (2.7733213 36.6412821, 2.7735555 36.6411155)",,,,
172091941,False,residential,False,56.665,,,"LINESTRING (2.7644591 36.6368856, 2.7646907 36.6373601)",,,,
172092071,False,residential,True,59.736,,,"LINESTRING (2.7676411 36.6382215, 2.768286 36.6383658)",,,,
172092097,False,residential,False,55.909,,,"LINESTRING (2.7676411 36.6382215, 2.767467 36.6387045)",,,,
172092097,False,residential,True,34.124,,,"LINESTRING (2.7676411 36.6382215, 2.7677572 36.6379291)",,,,
160404616,True,secondary,False,34.77,,,"LINESTRING (2.7705341 36.637587, 2.7701466 36.6375539)",,,,
172091981,False,residential,False,97.532,,,"LINESTRING (2.7705341 36.637587, 2.7702624 36.6384366)",,,,
172092027,False,residential,True,38.176,,,"LINESTRING (2.7665103 36.6408402, 2.7668986 36.6409844)",,,,
701146996,False,residential,True,37.518,Rue des Frères Mameri شارع الاخوة معمري,,"LINESTRING (2.7665103 36.6408402, 2.7663181 36.6411403)",,,,
701146996,False,residential,False,92.894,Rue des Frères Mameri شارع الاخوة معمري,,"LINESTRING (2.7665103 36.6408402, 2.7666664 36.6404347, 2.7667952 36.6400369)",,,,
129796886,False,residential,False,85.894,,,"LINESTRING (2.76555 36.6370119, 2.7646907 36.6373601)",,,,
129796886,False,residential,True,50.005,,,"LINESTRING (2.76555 36.6370119, 2.7660547 36.6368164)",,,,
172092099,False,residential,False,70.512,,,"LINESTRING (2.76555 36.6370119, 2.7658945 36.6375826)",,,,
172092099,False,residential,True,84.016,,,"LINESTRING (2.76555 36.6370119, 2.7651319 36.6363349)",,,,
160413997,False,residential,False,19.685,,,"LINESTRING (2.7695303 36.6416684, 2.7696226 36.6415076)",,,,
160413997,False,residential,True,6.269,,,"LINESTRING (2.7695303 36.6416684, 2.7695067 36.6417215)",,,,
172091964,False,residential,False,72.215,,,"LINESTRING (2.7717694 36.641486, 2.7722938 36.6409913)",,,,
160413996,False,residential,False,17.936,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7737257 36.6398921, 2.7738718 36.6400029)",,,,
160413996,False,residential,True,23.248,Rue Ali Niouz شارع نيوز علي - طريق الجبانة,,"LINESTRING (2.7737257 36.6398921, 2.7735324 36.6397519)",,,,
172091996,False,residential,False,18.688,,,"LINESTRING (2.7737257 36.6398921, 2.7735835 36.6400155)",,,,
83803093,False,primary,False,50.899,Route d'Alger طريق الجزائر,50,"LINESTRING (2.7729112 36.6414718, 2.7732821 36.6418196)",,RN 69,,
83803093,False,primary,True,12.011,Route d'Alger طريق الجزائر,50,"LINESTRING (2.7729112 36.6414718, 2.7728182 36.6413937)",,RN 69,,
172092001,False,residential,True,41.175,,,"LINESTRING (2.7729112 36.6414718, 2.7732548 36.6412246)",,,,
172092027,False,residential,False,51.718999999999994,,,"LINESTRING (2.7679178 36.6413428, 2.7677809 36.6413083, 2.7673853 36.6411609)",,,,
