osmid,bridge,highway,oneway,reversed,length,name,geometry,ref,lanes,maxspeed,access,junction
101925550,,residential,False,True,85.463,,"LINESTRING (25.0912931 41.3835472, 25.0915689 41.3831755, 25.0917219 41.3829693, 25.0917885 41.3828745)",,,,,
256228915,,residential,False,False,91.538,Цар Калоян,"LINESTRING (25.0912931 41.3835472, 25.0918295 41.3837509, 25.0920685 41.384077)",,,,,
256228769,,residential,False,False,30.492,,"LINESTRING (25.0910766 41.3836331, 25.0907483 41.3835126)",,,,,
256228769,,residential,False,True,50.018,,"LINESTRING (25.0910766 41.3836331, 25.0907859 41.3840265)",,,,,
256228775,,residential,False,False,191.321,,"LINESTRING (25.0910766 41.3836331, 25.0911872 41.3834564, 25.091644 41.3828378, 25.0921614 41.3821176)",,,,,
101925515,,residential,False,False,31.781,Черно море,"LINESTRING (25.0907859 41.3840265, 25.0904451 41.3838988)",,,,,
101925515,,residential,False,True,11.058,Черно море,"LINESTRING (25.0907859 41.3840265, 25.0909045 41.3840709)",,,,,
256228769,,residential,False,False,50.018,,"LINESTRING (25.0907859 41.3840265, 25.0910766 41.3836331)",,,,,
256228908,,residential,False,False,109.928,Дельо Войвода,"LINESTRING (25.0920685 41.384077, 25.0923327 41.3839678, 25.0925504 41.3837937, 25.0927966 41.3835099, 25.0928943 41.3833401)",,,,no,
256228908,,residential,False,True,147.593,Дельо Войвода,"LINESTRING (25.0920685 41.384077, 25.0917011 41.3842275, 25.0913157 41.3843533, 25.0909588 41.3844524, 25.0904263 41.3845546)",,,,no,
256228915,,residential,False,True,91.538,Цар Калоян,"LINESTRING (25.0920685 41.384077, 25.0918295 41.3837509, 25.0912931 41.3835472)",,,,,
101925507,,residential,False,False,60.55,Антон Страшимиров,"LINESTRING (25.0899068 41.384203, 25.0899768 41.384745)",,,,,
101925507,,residential,False,True,43.826,Антон Страшимиров,"LINESTRING (25.0899068 41.384203, 25.0898562 41.3838107)",,,,,
173875593,,tertiary,False,False,136.189,България,"LINESTRING (25.0915812 41.3846183, 25.0905319 41.3850209, 25.0903612 41.3851007, 25.0901467 41.385201)",867,,,,
173875593,,tertiary,False,True,398.55899999999997,България,"LINESTRING (25.0915812 41.3846183, 25.0920122 41.3844466, 25.0924259 41.3842895, 25.09258 41.38419, 25.0927809 41.38405, 25.092929 41.3838776, 25.0930698 41.3836836, 25.093215 41.3835154, 25.0933545 41.3832815, 25.0935624 41.382908, 25.0939858 41.3817253)",867,,,,
101925522,,residential,False,False,9.449,Константин Фердинандов,"LINESTRING (25.0979378 41.37732, 25.0980101 41.3772546)",,,,,
101925522,,residential,False,True,79.96000000000001,Константин Фердинандов,"LINESTRING (25.0979378 41.37732, 25.0974379 41.3777718, 25.0973257 41.3778733)",,,,,
256234227,,residential,False,True,257.394,Г.С.Раковски,"LINESTRING (25.0979378 41.37732, 25.0976352 41.377241, 25.097 41.3772116, 25.0961863 41.3772758, 25.0955618 41.3774847, 25.0949784 41.3776553)",,,,,
101925493,,residential,False,False,10.634,,"LINESTRING (25.0949784 41.3776553, 25.0949232 41.3775691)",,,,,
101925493,,residential,False,True,120.383,,"LINESTRING (25.0949784 41.3776553, 25.0950867 41.3778244, 25.0952046 41.3780078, 25.0952803 41.3781834, 25.0953955 41.3786828)",,,,,
256234227,,residential,False,False,257.394,Г.С.Раковски,"LINESTRING (25.0949784 41.3776553, 25.0955618 41.3774847, 25.0961863 41.3772758, 25.097 41.3772116, 25.0976352 41.377241, 25.0979378 41.37732)",,,,,
101925512,,tertiary,True,False,86.97200000000001,Хан Аспарух,"LINESTRING (25.0931872 41.3785748, 25.0934565 41.3786033, 25.0942255 41.3786383)",,,,,
101925555,,tertiary,False,True,72.211,Хан Аспарух,"LINESTRING (25.0961931 41.3786345, 25.0962644 41.3792817)",,,,,
256234221,,residential,False,False,53.344,,"LINESTRING (25.0961931 41.3786345, 25.0968261 41.3785671)",,,,,
803736209,,tertiary,False,True,66.769,Хан Аспарух,"LINESTRING (25.0961931 41.3786345, 25.0957134 41.3786669, 25.0953955 41.3786828)",,,,,
101925493,,residential,False,False,78.83500000000001,,"LINESTRING (25.0955844 41.3793771, 25.095514 41.37917, 25.0953955 41.3786828)",,,,,
1222563223,,tertiary,True,False,118.78800000000001,Беловидово,"LINESTRING (25.0955844 41.3793771, 25.0951235 41.3794745, 25.0947665 41.3795436, 25.0941904 41.3795353)",,,,,
256234232,,residential,True,False,97.863,Ропотамо,"LINESTRING (25.092731 41.3793429, 25.0928484 41.379221, 25.092861 41.3790412, 25.0930301 41.3789503, 25.0931872 41.3785748)",,,,,
1222563222,,tertiary,False,False,27.689,Беловидово,"LINESTRING (25.092731 41.3793429, 25.0926024 41.3793368, 25.0924085 41.3793819)",,,,,
1222563222,,tertiary,False,True,124.123,Беловидово,"LINESTRING (25.092731 41.3793429, 25.0930379 41.3794219, 25.0931679 41.3794403, 25.0933929 41.379472, 25.0939778 41.3795202, 25.0941904 41.3795353)",,,,,
256234228,,residential,False,True,114.29799999999997,Кокиче,"LINESTRING (25.0921393 41.379778, 25.0921082 41.3799543, 25.0920559 41.3800257, 25.0918771 41.3801996, 25.0918484 41.3803138, 25.0918611 41.3804017, 25.0919186 41.3805319, 25.0920006 41.3806717, 25.092041 41.3807169)",,,,,
527306211,,residential,False,False,41.647000000000006,Крайречна,"LINESTRING (25.0921393 41.379778, 25.0924611 41.3797229, 25.0926191 41.3796777)",,,,,
527306211,,residential,False,True,206.17399999999998,Крайречна,"LINESTRING (25.0921393 41.379778, 25.0920317 41.3797866, 25.0914545 41.3798517, 25.0908876 41.3798709, 25.0904401 41.3798666, 25.0902644 41.3798869, 25.0896967 41.3799972)",,,,,
256234234,,tertiary,True,False,5.622,,"LINESTRING (25.0963881 41.3799549, 25.0963545 41.379957, 25.0963217 41.3799513)",867,,,,roundabout
692088461,,tertiary,True,False,20.595,бул.България,"LINESTRING (25.0966327 41.3799798, 25.0963881 41.3799549)",867,,,,
"[256322393, 692088462]",,tertiary,False,True,81.79599999999999,бул.България,"LINESTRING (25.0966327 41.3799798, 25.0970267 41.380038, 25.0973942 41.3800946, 25.0975402 41.3801184, 25.0975927 41.3801286)",867,,,,
173875593,,tertiary,False,True,56.295,България,"LINESTRING (25.0952713 41.3801309, 25.0959178 41.379986)",867,,,,
173875593,,tertiary,False,False,43.247,България,"LINESTRING (25.0952713 41.3801309, 25.0951541 41.3801531, 25.0947936 41.3802787)",867,,,,
256234214,,residential,False,False,123.55099999999999,Славей,"LINESTRING (25.0952713 41.3801309, 25.0954463 41.3805077, 25.0955674 41.3807406, 25.0961524 41.3805962)",,,,,
717270423,,residential,False,True,55.236000000000004,Пеньо Пенев,"LINESTRING (25.0903159 41.3801624, 25.090059 41.380125, 25.0896967 41.3799972)",,,,,
101925543,,residential,False,False,34.243,Освобождение,"LINESTRING (25.0961524 41.3805962, 25.0962661 41.3808921)",,,,,
101925543,,residential,False,True,70.618,Освобождение,"LINESTRING (25.0961524 41.3805962, 25.0960792 41.3804058, 25.0959178 41.379986)",,,,,
256234214,,residential,False,True,123.55099999999999,Славей,"LINESTRING (25.0961524 41.3805962, 25.0955674 41.3807406, 25.0954463 41.3805077, 25.0952713 41.3801309)",,,,,
256234222,,residential,False,True,66.343,,"LINESTRING (25.092041 41.3807169, 25.0916359 41.3812303)",,,,,
256234222,,residential,False,False,70.828,,"LINESTRING (25.092041 41.3807169, 25.092238 41.3804864, 25.0923188 41.3803919, 25.0925021 41.3801821)",,,,,
256234228,,residential,False,False,114.298,Кокиче,"LINESTRING (25.092041 41.3807169, 25.0920006 41.3806717, 25.0919186 41.3805319, 25.0918611 41.3804017, 25.0918484 41.3803138, 25.0918771 41.3801996, 25.0920559 41.3800257, 25.0921082 41.3799543, 25.0921393 41.379778)",,,,,
256276439,,residential,False,True,57.189,Росица,"LINESTRING (25.0910368 41.3790373, 25.0910068 41.3792121, 25.0910748 41.3795463)",,,,,
256276426,,tertiary,True,False,31.444,Беловидово,"LINESTRING (25.0910748 41.3795463, 25.0906983 41.3795589)",,,,,
256276439,,residential,False,False,57.189,Росица,"LINESTRING (25.0910748 41.3795463, 25.0910068 41.3792121, 25.0910368 41.3790373)",,,,,
101925545,,residential,False,False,37.943,Антим І,"LINESTRING (25.0976235 41.3810198, 25.0976296 41.381361)",,,,,
101925545,,residential,False,True,34.172,Антим І,"LINESTRING (25.0976235 41.3810198, 25.0976348 41.3807126)",,,,,
256277426,,residential,False,False,208.47499999999997,Пейо Яворов,"LINESTRING (25.0976235 41.3810198, 25.0979899 41.3809613, 25.0987387 41.3809406, 25.0992169 41.3809557, 25.0994476 41.3810061, 25.0996956 41.3812149, 25.0997092 41.3812683, 25.0996964 41.3813066, 25.0996219 41.3814112)",,,,,
256277426,,residential,False,True,208.475,Пейо Яворов,"LINESTRING (25.0996219 41.3814112, 25.0996964 41.3813066, 25.0997092 41.3812683, 25.0996956 41.3812149, 25.0994476 41.3810061, 25.0992169 41.3809557, 25.0987387 41.3809406, 25.0979899 41.3809613, 25.0976235 41.3810198)",,,,,
256322491,,residential,False,False,118.684,Здравец,"LINESTRING (25.0996219 41.3814112, 25.0998071 41.3813386, 25.0998819 41.3812948, 25.0999115 41.3812204, 25.0999424 41.3810445, 25.1001184 41.3804753)",,,,,
256322491,,residential,False,True,136.989,Здравец,"LINESTRING (25.0996219 41.3814112, 25.0995823 41.3814347, 25.0994614 41.381524, 25.0990369 41.381866, 25.0984683 41.3822871)",,,,,
101925559,,residential,False,True,76.495,Константин Фердинандов,"LINESTRING (25.1001183 41.3764287, 25.1000932 41.3764604, 25.0999966 41.376552, 25.0998357 41.3767059, 25.0997619 41.3767562, 25.0997007 41.3767844, 25.099607 41.3768131, 25.099432 41.3768398)",,,,,
101925559,,residential,False,True,40.776,Константин Фердинандов,"LINESTRING (25.099432 41.3768398, 25.0989613 41.3769384)",,,,,
101925559,,residential,False,False,76.495,Константин Фердинандов,"LINESTRING (25.099432 41.3768398, 25.099607 41.3768131, 25.0997007 41.3767844, 25.0997619 41.3767562, 25.0998357 41.3767059, 25.0999966 41.376552, 25.1000932 41.3764604, 25.1001183 41.3764287)",,,,,
101925559,,residential,False,False,14.974,Константин Фердинандов,"LINESTRING (25.0987923 41.3769837, 25.0989613 41.3769384)",,,,,
101925559,,residential,False,True,31.244,Константин Фердинандов,"LINESTRING (25.0987923 41.3769837, 25.0984553 41.3771062)",,,,,
256322496,,residential,False,False,144.57899999999998,проф.Асен Шопов,"LINESTRING (25.0957401 41.3777564, 25.0967667 41.3775876, 25.0969794 41.3776592, 25.0973257 41.3778733)",,,,,
101925522,,residential,False,False,79.96000000000001,Константин Фердинандов,"LINESTRING (25.0973257 41.3778733, 25.0974379 41.3777718, 25.0979378 41.37732)",,,,,
101925522,,residential,False,True,90.628,Константин Фердинандов,"LINESTRING (25.0973257 41.3778733, 25.0968569 41.3783571, 25.0968162 41.3784236, 25.0968261 41.3785671)",,,,,
256322496,,residential,False,True,144.579,проф.Асен Шопов,"LINESTRING (25.0973257 41.3778733, 25.0969794 41.3776592, 25.0967667 41.3775876, 25.0957401 41.3777564)",,,,,
256322412,,residential,False,True,67.168,,"LINESTRING (25.09937 41.3792388, 25.0995294 41.3786467)",,,,,
74534065,,residential,False,False,41.733000000000004,Беловидово,"LINESTRING (25.09937 41.3792388, 25.0992381 41.3791721, 25.0988996 41.3791404)",,,,,
74534065,,residential,False,True,67.636,Беловидово,"LINESTRING (25.09937 41.3792388, 25.0994981 41.3793036, 25.0999305 41.3796018, 25.0999809 41.379637)",,,,,
256322393,,tertiary,False,False,214.273,бул.България,"LINESTRING (25.1001184 41.3804753, 25.099449 41.3803961, 25.0990631 41.3803504, 25.0975927 41.3801286)",867,,,,
256322393,,tertiary,False,True,41.608000000000004,бул.България,"LINESTRING (25.1001184 41.3804753, 25.100452 41.3805148, 25.100611 41.3805336)",867,,,,
256322491,,residential,False,True,118.684,Здравец,"LINESTRING (25.1001184 41.3804753, 25.0999424 41.3810445, 25.0999115 41.3812204, 25.0998819 41.3812948, 25.0998071 41.3813386, 25.0996219 41.3814112)",,,,,
101925514,,residential,False,False,20.471,Бузлуджа,"LINESTRING (25.1003975 41.3816106, 25.1001614 41.3816607)",,,,,
101925514,,residential,False,True,32.769,Бузлуджа,"LINESTRING (25.1003975 41.3816106, 25.100424 41.3815576, 25.100465 41.3813215)",,,,,
101925514,,residential,False,True,20.471,Бузлуджа,"LINESTRING (25.1001614 41.3816607, 25.1003975 41.3816106)",,,,,
101925494,,residential,False,False,61.646,Възраждане,"LINESTRING (25.0995294 41.3786467, 25.1002 41.378414)",,,,,
101925494,,residential,False,True,24.319,Възраждане,"LINESTRING (25.0995294 41.3786467, 25.0992405 41.3786757)",,,,,
256322412,,residential,False,False,67.168,,"LINESTRING (25.0995294 41.3786467, 25.09937 41.3792388)",,,,,
173875593,,tertiary,False,False,8.77,България,"LINESTRING (25.0960178 41.3799617, 25.0959178 41.379986)",867,,,,
692088458,,tertiary,True,False,22.203,България,"LINESTRING (25.0960178 41.3799617, 25.0962546 41.3798706)",867,,,,
"[101925553, 101925555, 101925534]",yes,tertiary,False,False,58.738,Хан Аспарух,"LINESTRING (25.0963052 41.3798076, 25.0962829 41.3797424, 25.0962807 41.3796957, 25.0962679 41.3793296, 25.0962644 41.3792817)",,,,,
256234234,,tertiary,True,False,19.707,,"LINESTRING (25.0963052 41.3798076, 25.0963362 41.3797978, 25.0963699 41.3797956, 25.0964027 41.3798013, 25.0964316 41.3798144, 25.0964537 41.3798335, 25.0964669 41.3798568, 25.0964698 41.3798821)",867,,,,roundabout
256234234,,tertiary,True,False,8.456,,"LINESTRING (25.0962546 41.3798706, 25.0962622 41.3798459, 25.0962797 41.3798242, 25.0963052 41.3798076)",867,,,,roundabout
692088459,,tertiary,True,False,25.382,България,"LINESTRING (25.0963217 41.3799513, 25.0960178 41.3799617)",867,,,,
256234234,,tertiary,True,False,11.26,,"LINESTRING (25.0963217 41.3799513, 25.0962928 41.3799382, 25.0962706 41.3799191, 25.0962575 41.3798958, 25.0962546 41.3798706)",867,,,,roundabout
692088460,,tertiary,True,False,17.4,бул.България,"LINESTRING (25.0964698 41.3798821, 25.0966327 41.3799798)",867,,,,
256234234,,tertiary,True,False,11.262,,"LINESTRING (25.0964698 41.3798821, 25.0964621 41.3799067, 25.0964447 41.3799284, 25.0964192 41.379945, 25.0963881 41.3799549)",867,,,,roundabout
256228784,,residential,False,False,122.53099999999999,Пейо Яворов,"LINESTRING (25.0951886 41.3818801, 25.0953746 41.3817867, 25.0958424 41.3817142, 25.0965875 41.3815772)",,,,,
256228784,,residential,False,True,112.476,Пейо Яворов,"LINESTRING (25.0951886 41.3818801, 25.0951896 41.3819, 25.09518 41.3819216, 25.0951375 41.3819471, 25.0948133 41.3820836, 25.0946858 41.3821592, 25.0944284 41.3823593, 25.0944149 41.3823834, 25.094423 41.3824166, 25.0944324 41.3824368, 25.0944297 41.382468, 25.0943906 41.3826013)",,,,,
717253114,,residential,False,True,112.078,,"LINESTRING (25.0951886 41.3818801, 25.0951682 41.3818691, 25.0951338 41.3818642, 25.0950775 41.3818702, 25.094761 41.3819648, 25.0946858 41.3819789, 25.0946376 41.3819729, 25.0946054 41.3819588, 25.0945491 41.3819004, 25.094482 41.3818401, 25.0944015 41.3818079, 25.0939858 41.3817253)",,,,,
173875593,,tertiary,False,False,398.55899999999997,България,"LINESTRING (25.0939858 41.3817253, 25.0935624 41.382908, 25.0933545 41.3832815, 25.093215 41.3835154, 25.0930698 41.3836836, 25.092929 41.3838776, 25.0927809 41.38405, 25.09258 41.38419, 25.0924259 41.3842895, 25.0920122 41.3844466, 25.0915812 41.3846183)",867,,,,
173875593,,tertiary,False,True,176.72899999999998,България,"LINESTRING (25.0939858 41.3817253, 25.0940541 41.3815358, 25.0942684 41.380938, 25.0943659 41.3807564, 25.0945297 41.3805233, 25.0947936 41.3802787)",867,,,,
717253114,,residential,False,False,112.07799999999999,,"LINESTRING (25.0939858 41.3817253, 25.0944015 41.3818079, 25.094482 41.3818401, 25.0945491 41.3819004, 25.0946054 41.3819588, 25.0946376 41.3819729, 25.0946858 41.3819789, 25.094761 41.3819648, 25.0950775 41.3818702, 25.0951338 41.3818642, 25.0951682 41.3818691, 25.0951886 41.3818801)",,,,,
225816103,,residential,False,True,63.941,,"LINESTRING (25.1002256 41.3790838, 25.1003835 41.3785211)",,,,,
717264283,,residential,False,True,48.736,,"LINESTRING (25.1002256 41.3790838, 25.1007894 41.3791984)",,,,,
225816103,,residential,False,False,65.89999999999999,,"LINESTRING (25.1002256 41.3790838, 25.100086 41.3795378, 25.0999809 41.379637)",,,,,
717264283,,residential,False,False,48.736,,"LINESTRING (25.1007894 41.3791984, 25.1002256 41.3790838)",,,,,
717270421,,residential,False,True,32.711,,"LINESTRING (25.0928943 41.3833401, 25.092554 41.383194)",,,,,
256228908,,residential,False,False,52.113,Дельо Войвода,"LINESTRING (25.0928943 41.3833401, 25.0930215 41.383119, 25.093125 41.3829048)",,,,no,
256228908,,residential,False,True,109.928,Дельо Войвода,"LINESTRING (25.0928943 41.3833401, 25.0927966 41.3835099, 25.0925504 41.3837937, 25.0923327 41.3839678, 25.0920685 41.384077)",,,,no,
256234222,,residential,False,False,23.099000000000004,,"LINESTRING (25.0927328 41.3798671, 25.0926463 41.379723, 25.0926191 41.3796777)",,,,,
256234222,,residential,False,True,39.992,,"LINESTRING (25.0927328 41.3798671, 25.092684 41.3799452, 25.0925021 41.3801821)",,,,,
256234230,,residential,False,False,92.51499999999999,Крайречна,"LINESTRING (25.0929719 41.3796162, 25.0930659 41.3796242, 25.0933567 41.3796984, 25.0935355 41.3797488, 25.0937501 41.3798037, 25.0939018 41.3798395, 25.0940261 41.3798689)",,,,,
256234230,,residential,False,True,30.375,Крайречна,"LINESTRING (25.0929719 41.3796162, 25.0928782 41.3796211, 25.0927288 41.379649, 25.0926191 41.3796777)",,,,,
1222563224,,residential,True,False,34.299,,"LINESTRING (25.0929719 41.3796162, 25.0928995 41.3796896, 25.0927328 41.3798671)",,,,,
"[101925550, 256234207]",,residential,False,False,243.18200000000002,,"LINESTRING (25.0925021 41.3801821, 25.0925368 41.3802062, 25.0925434 41.3802311, 25.0925498 41.3802686, 25.0924786 41.3803866, 25.0924669 41.3804184, 25.0924892 41.3804558, 25.0931462 41.3807292, 25.093243 41.3808386, 25.0931695 41.3810238, 25.0931536 41.3810445, 25.0928181 41.3814934, 25.0925196 41.3818929)",,,,,
256234222,,residential,False,False,39.992,,"LINESTRING (25.0925021 41.3801821, 25.092684 41.3799452, 25.0927328 41.3798671)",,,,,
256234222,,residential,False,True,70.828,,"LINESTRING (25.0925021 41.3801821, 25.0923188 41.3803919, 25.092238 41.3804864, 25.092041 41.3807169)",,,,,
