osmid,ref,name,highway,oneway,reversed,length,lanes,width,geometry
536255883,平安路,,residential,False,True,163.267,2,,"LINESTRING (115.3855391 32.6082106, 115.3870989 32.6083129, 115.387277 32.6083233)"
536255883,平安路,,residential,False,False,43.678,2,,"LINESTRING (115.3877422 32.6083503, 115.387277 32.6083233)"
536255883,平安路,,residential,False,True,77.114,2,,"LINESTRING (115.3877422 32.6083503, 115.3885626 32.6084082)"
536255884,新村路,,residential,False,False,284.249,1,,"LINESTRING (115.3877422 32.6083503, 115.3879569 32.6058004)"
536255884,新村路,,residential,False,True,284.249,1,,"LINESTRING (115.3879569 32.6058004, 115.3877422 32.6083503)"
1033405895,S318;X056,南陶路,secondary,False,False,83.287,2,6,"LINESTRING (115.3879569 32.6058004, 115.3884366 32.605825, 115.3888444 32.605846)"
1033405895,S318;X056,南陶路,secondary,False,True,206.406,2,6,"LINESTRING (115.3879569 32.6058004, 115.3861473 32.6057522, 115.3857545 32.605741)"
536255886,南市路,,residential,False,True,367.349,1,,"LINESTRING (115.3864047 32.6022991, 115.3863276 32.6032021, 115.3887469 32.6032219, 115.3891712 32.6032659)"
536255882,光明路,,residential,False,False,126.336,1,,"LINESTRING (115.3871083 32.6102657, 115.3884518 32.6103663)"
536255882,光明路,,residential,False,True,159.983,1,,"LINESTRING (115.3871083 32.6102657, 115.385407 32.6101382)"
830222506,,,residential,False,True,216.563,,,"LINESTRING (115.3871083 32.6102657, 115.387277 32.6083233)"
536255883,平安路,,residential,False,True,43.678,2,,"LINESTRING (115.387277 32.6083233, 115.3877422 32.6083503)"
830222506,,,residential,False,False,216.563,,,"LINESTRING (115.387277 32.6083233, 115.3871083 32.6102657)"
536255883,平安路,,residential,False,False,163.267,2,,"LINESTRING (115.387277 32.6083233, 115.3870989 32.6083129, 115.3855391 32.6082106)"
830222528,,,residential,False,True,131.542,,,"LINESTRING (115.3847265 32.6016205, 115.3861281 32.601693)"
536255876,滨湖路,,residential,False,True,160.328,1,,"LINESTRING (115.3905664 32.6033339, 115.3906098 32.6018925)"
536255886,南市路,,residential,False,False,130.911,1,,"LINESTRING (115.3905664 32.6033339, 115.3891712 32.6032659)"
536255876,滨湖路,,residential,False,False,151.399,1,,"LINESTRING (115.3905664 32.6033339, 115.3905605 32.603529, 115.3905975 32.6046023, 115.3905941 32.6046949)"
484685915,S254,清方路,primary,False,True,457.028,,,"LINESTRING (115.391538 32.6019213, 115.3912386 32.6060237)"
536255875,段郢路,,residential,False,True,87.008,2,,"LINESTRING (115.391538 32.6019213, 115.3906098 32.6018925)"
