osmid,oneway,highway,reversed,length,ref,name,bridge,geometry
983780403,False,tertiary,True,187.071,,富丰路,,"LINESTRING (118.414952 29.8620616, 118.4146622 29.8631519, 118.4146349 29.8632866, 118.4146142 29.863422, 118.4145994 29.8635665, 118.4145793 29.8637105)"
983780465,True,trunk,False,148.216,G233,歙州大道,,"LINESTRING (118.414952 29.8620616, 118.4148332 29.8619909, 118.4145153 29.8617781, 118.4143144 29.8616413, 118.4142128 29.8615601, 118.4141254 29.8614901, 118.4137755 29.8612067)"
983780403,False,tertiary,True,1.936,,富丰路,,"LINESTRING (118.4145793 29.8637105, 118.4145762 29.8637277)"
983780403,False,tertiary,False,187.07100000000003,,富丰路,,"LINESTRING (118.4145793 29.8637105, 118.4145994 29.8635665, 118.4146142 29.863422, 118.4146349 29.8632866, 118.4146622 29.8631519, 118.414952 29.8620616)"
983771474,True,secondary,False,361.416,,紫阳路,,"LINESTRING (118.4107814 29.8621244, 118.41058 29.8621862, 118.4100288 29.862357, 118.4098528 29.8624115, 118.4085979 29.8628003, 118.408366 29.8628603, 118.408138 29.8629138, 118.4080017 29.8629382, 118.4075895 29.8629964, 118.4072119 29.8630425, 118.4071988 29.8630438)"
983780419,False,tertiary,False,90.83000000000001,,清凉路,,"LINESTRING (118.4107814 29.8621244, 118.4109191 29.8626231, 118.410929 29.8626658, 118.4109583 29.8627928, 118.4109831 29.862922)"
983780402,False,unclassified,False,264.885,,莲花塘路,,"LINESTRING (118.4117925 29.8644629, 118.4120929 29.8645013, 118.4125746 29.8645891, 118.4128081 29.8646317, 118.4134045 29.8647404, 118.4135624 29.8647692, 118.4144907 29.8649064)"
983780419,False,tertiary,False,350.431,,清凉路,,"LINESTRING (118.4117925 29.8644629, 118.4118142 29.864561, 118.4118291 29.86466, 118.411837 29.8647597, 118.4118381 29.8648595, 118.4118293 29.8650011, 118.4118141 29.8651423, 118.4117925 29.8652829, 118.4117644 29.8654236, 118.41173 29.8655634, 118.4116893 29.8657018, 118.4115209 29.8662109, 118.4113929 29.8665982, 118.4112412 29.8670301, 118.4111086 29.8674076, 118.4110814 29.8675246)"
983780419,False,tertiary,True,191.58100000000002,,清凉路,,"LINESTRING (118.4117925 29.8644629, 118.4117693 29.864386, 118.4117568 29.8643446, 118.4117111 29.8642289, 118.4116557 29.8641164, 118.4115926 29.8640007, 118.4115243 29.8638872, 118.4114589 29.863798, 118.4113859 29.8637133, 118.4113057 29.8636337, 118.4112354 29.8635548, 118.4111705 29.8634726, 118.4111112 29.8633871, 118.4110375 29.8632615, 118.4110031 29.8630265, 118.4109831 29.862922)"
983771473,True,secondary,False,10.137,,紫阳路,,"LINESTRING (118.4136731 29.8611237, 118.4137722 29.8610933)"
983780465,True,trunk,False,13.516,G233,歙州大道,,"LINESTRING (118.4137755 29.8612067, 118.4136731 29.8611237)"
983771474,True,secondary,False,306.228,,紫阳路,,"LINESTRING (118.4137755 29.8612067, 118.4133118 29.8613488, 118.4126843 29.8615411, 118.4118624 29.8617931, 118.4107814 29.8621244)"
983780464,True,trunk,False,13.516,G233,歙州大道,,"LINESTRING (118.4137722 29.8610933, 118.4138746 29.8611763)"
983771474,True,secondary,False,10.137,,紫阳路,,"LINESTRING (118.4138746 29.8611763, 118.4137755 29.8612067)"
983780385,False,tertiary,True,165.847,,,,"LINESTRING (118.4077746 29.8675565, 118.4075157 29.8675286, 118.4064536 29.8675216, 118.4063638 29.8675133, 118.406275 29.8674992, 118.4061876 29.8674795, 118.4061022 29.8674542, 118.4060694 29.8674418)"
983780420,False,tertiary,False,319.13599999999997,,紫云路,,"LINESTRING (118.4077746 29.8675565, 118.4079583 29.8675809, 118.4079812 29.8675805, 118.4096575 29.867546, 118.4098401 29.867543, 118.4098586 29.8675427, 118.4108376 29.8675263, 118.4110814 29.8675246)"
983780458,True,primary,False,253.235,S348,百花路,,"LINESTRING (118.4077746 29.8675565, 118.407712 29.8673724, 118.4074235 29.865302)"
