osmid,highway,oneway,reversed,length,geometry,bridge,ref
151572989,residential,False,True,184.84,"LINESTRING (100.6755436 31.4005612, 100.6758279 31.3989167)",,
151573085,tertiary,False,True,119.549,"LINESTRING (100.6755436 31.4005612, 100.676784 31.4007482)",,
151573085,tertiary,False,False,173.89499999999998,"LINESTRING (100.6755436 31.4005612, 100.6747257 31.4004068, 100.6737825 31.4001376)",,
151573085,tertiary,False,False,238.142,"LINESTRING (100.6792489 31.4011486, 100.676784 31.4007482)",,
"[151573088, 151572966, 151572951]",tertiary,False,True,78.879,"LINESTRING (100.6792489 31.4011486, 100.6792343 31.4013764, 100.6791505 31.4017368, 100.6791521 31.4018506)",yes,
151572966,tertiary,False,True,36.103,"LINESTRING (100.6791521 31.4018506, 100.6792052 31.4021721)",,
"[151573088, 151572966, 151572951]",tertiary,False,False,78.879,"LINESTRING (100.6791521 31.4018506, 100.6791505 31.4017368, 100.6792343 31.4013764, 100.6792489 31.4011486)",yes,
531504684,trunk,False,False,527.4739999999999,"LINESTRING (100.6791521 31.4018506, 100.6786679 31.4017717, 100.6778847 31.4016161, 100.6758956 31.401361, 100.6751596 31.4012406, 100.6737434 31.4008193)",,G227;G317
151572966,tertiary,False,False,36.103,"LINESTRING (100.6792052 31.4021721, 100.6791521 31.4018506)",,
151572961,tertiary,False,True,32.582,"LINESTRING (100.6776879 31.3964472, 100.6773489 31.3964933)",,
151572961,tertiary,False,False,181.194,"LINESTRING (100.6776879 31.3964472, 100.677887 31.3964201, 100.6794626 31.3962736, 100.6795824 31.3962518)",,
"[151572977, 531504626, 151572994]",tertiary,False,True,75.89599999999999,"LINESTRING (100.6737434 31.4008193, 100.6737562 31.4006385, 100.6737766 31.4002878, 100.6737825 31.4001376)",yes,
531504684,trunk,False,True,527.474,"LINESTRING (100.6737434 31.4008193, 100.6751596 31.4012406, 100.6758956 31.401361, 100.6778847 31.4016161, 100.6786679 31.4017717, 100.6791521 31.4018506)",,G227;G317
531504648,residential,False,True,127.947,"LINESTRING (100.6704989 31.3997307, 100.6705408 31.3985806)",,
151573085,tertiary,False,True,316.601,"LINESTRING (100.6704989 31.3997307, 100.6715769 31.3997503, 100.6723706 31.3998227, 100.6737825 31.4001376)",,
151573008,residential,False,False,313.55,"LINESTRING (100.6705408 31.3985806, 100.6738352 31.3987908)",,
531504648,residential,False,False,127.947,"LINESTRING (100.6705408 31.3985806, 100.6704989 31.3997307)",,
151573085,tertiary,False,False,119.549,"LINESTRING (100.676784 31.4007482, 100.6755436 31.4005612)",,
151573085,tertiary,False,True,238.142,"LINESTRING (100.676784 31.4007482, 100.6792489 31.4011486)",,
151572953,residential,False,False,208.572,"LINESTRING (100.676784 31.4007482, 100.6769899 31.4003354, 100.6773801 31.3997688, 100.6776842 31.3993427, 100.6778305 31.3991023)",,
