osmid,bridge,oneway,lanes,name,highway,reversed,length,geometry,ref,junction
291070526,,False,,,secondary,True,13.684,"LINESTRING (107.2320336 34.3664946, 107.2320633 34.3666152)",,
291036779,,True,2,陈仓大道,primary,False,257.199,"LINESTRING (107.2320336 34.3664946, 107.233511 34.3662545, 107.2347829 34.3660474)",S215,
291070526,,False,,,secondary,False,349.658,"LINESTRING (107.2320336 34.3664946, 107.2318143 34.3655706, 107.2313007 34.3634088)",,
291036780,,True,2,,primary,False,14.017,"LINESTRING (107.2285218 34.3638197, 107.2285142 34.3636938)",,
467832659,,False,,,secondary,False,12.571,"LINESTRING (107.2341827 34.3629829, 107.2341608 34.3628713)",,
467832660,,False,,,secondary,True,345.182,"LINESTRING (107.2341827 34.3629829, 107.2347829 34.3660474)",,
467832658,,True,2,,secondary,False,268.74399999999997,"LINESTRING (107.2341827 34.3629829, 107.2315008 34.3633767, 107.2313007 34.3634088)",,
291070528,,False,,行政东路,tertiary,False,12.748,"LINESTRING (107.2361598 34.3626872, 107.2361337 34.3625746)",,
291070528,,False,,行政东路,tertiary,True,344.326,"LINESTRING (107.2361598 34.3626872, 107.2368756 34.3657269)",,
463730986,,True,2,行政大道,secondary,False,184.453,"LINESTRING (107.2361598 34.3626872, 107.2348957 34.3628639, 107.2341827 34.3629829)",,
291070528,,False,,行政东路,tertiary,False,344.326,"LINESTRING (107.2368756 34.3657269, 107.2361598 34.3626872)",,
291070528,,False,,行政东路,tertiary,True,15.23,"LINESTRING (107.2368756 34.3657269, 107.2369116 34.3658606)",,
467800653,,False,,,residential,True,228.54500000000002,"LINESTRING (107.2309822 34.3684996, 107.2305649 34.3684276, 107.2302729 34.368343, 107.2301666 34.3681959, 107.2301856 34.3679548, 107.2303184 34.367172, 107.2301943 34.3669498)",,
467832656,,True,2,,secondary,False,8.899,"LINESTRING (107.2285142 34.3636938, 107.2286111 34.3636913)",,
"[463730969, 291036780]",yes,True,2,蟠龙大桥,primary,False,291.562,"LINESTRING (107.2285142 34.3636938, 107.2284972 34.3626646, 107.2284686 34.361072)",,
371594270,,True,,,secondary,False,15.479,"LINESTRING (107.2285148 34.3674297, 107.2284269 34.3673109)",,
371594270,,True,,,secondary,False,122.44,"LINESTRING (107.2286172 34.368517, 107.2285917 34.3675711, 107.2285148 34.3674297)",,
291034823,,True,,,primary,False,45.132,"LINESTRING (107.2289083 34.3673051, 107.2287501 34.3673406, 107.2285862 34.3673426, 107.2284269 34.3673109)",,roundabout
943697713,,True,,,secondary,False,141.481,"LINESTRING (107.2289083 34.3673051, 107.2287343 34.3675761, 107.228753 34.3682738, 107.2286172 34.368517)",,
291034826,,True,2,,primary,False,15.986,"LINESTRING (107.2286111 34.3636913, 107.2286164 34.363835)",,
467832655,,True,2,,secondary,False,248.337,"LINESTRING (107.2286111 34.3636913, 107.2293756 34.3635775, 107.2309036 34.363352, 107.2312742 34.3632973)",,
291070528,,False,,行政东路,tertiary,False,270.425,"LINESTRING (107.2375047 34.3682428, 107.2369116 34.3658606)",,
