osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,width,junction,bridge
1032058770,True,,,Ulica Europske zajednice,residential,False,33.559,"LINESTRING (17.024913 43.2904226, 17.0249602 43.2903819, 17.0249784 43.2903267, 17.0249788 43.2903189, 17.0249814 43.2902637, 17.0249516 43.2901368)",,,,
229242886,True,1,6197,,secondary,False,20.615000000000002,"LINESTRING (17.0252347 43.2905858, 17.0252124 43.2906214, 17.0251783 43.2906516, 17.0251344 43.2906744, 17.0250837 43.2906881, 17.0250448 43.2906918)",,,roundabout,
1032058772,True,1,,Ulica Oca Petra Perice,residential,False,32.781,"LINESTRING (17.0252347 43.2905858, 17.0252327 43.2906586, 17.0252445 43.2907029, 17.0252617 43.2907352, 17.0252687 43.2907483, 17.0253778 43.2908489)",,,,
1032058773,True,1,,Ulica Oca Petra Perice,residential,False,32.129000000000005,"LINESTRING (17.0253778 43.2908489, 17.0252342 43.2907783, 17.025198 43.2907609, 17.0251241 43.2907254, 17.0250448 43.2906918)",,,,
240622732,False,,,Biokovska ulica,residential,True,139.297,"LINESTRING (17.0255219 43.2960377, 17.0248922 43.2959347, 17.0245113 43.2958761, 17.0243021 43.2958019, 17.0240632 43.295799, 17.0238484 43.2957964)",,,,
"[240622733, 27073614]",False,,,Ulica Slikara Gojaka,residential,False,487.38499999999993,"LINESTRING (17.0255219 43.2960377, 17.0254055 43.2962428, 17.0252063 43.296329, 17.0249873 43.2965641, 17.0248875 43.2965676, 17.0245463 43.2964496, 17.0243408 43.2964162, 17.0242688 43.2964166, 17.024045 43.2964178, 17.0238276 43.296419, 17.0233078 43.2964218, 17.0226323 43.2964291, 17.0222972 43.2964328, 17.0221786 43.29643, 17.0221092 43.2964283, 17.0218697 43.2964194, 17.0214571 43.2963909, 17.0208025 43.2963837, 17.0205745 43.2962675, 17.0205383 43.296245, 17.0203843 43.2961493, 17.0202276 43.29603, 17.0201935 43.2960052, 17.0201491 43.2959727)",,,,
240622733,False,,,Ulica Slikara Gojaka,residential,True,51.150999999999996,"LINESTRING (17.0255219 43.2960377, 17.0256046 43.2959357, 17.02582 43.2957912, 17.0258562 43.2957485, 17.0258662 43.2957274, 17.0258913 43.2956746)",,,,
27073533,False,,,Zrinsko Frankopanska,residential,True,56.388000000000005,"LINESTRING (17.0252175 43.2926775, 17.0250595 43.2927767, 17.0247536 43.2930535)",,,,
242104998,False,,,,residential,False,100.641,"LINESTRING (17.0252175 43.2926775, 17.0255384 43.2928544, 17.0260499 43.2931683, 17.0261816 43.2932487)",,,,
1055026424,False,,,Potok,residential,False,15.034,"LINESTRING (17.0227813 43.2932298, 17.0226466 43.2933229)",,,,
30428867,False,,,Potok,residential,True,112.451,"LINESTRING (17.0227813 43.2932298, 17.0228802 43.2929051, 17.0230732 43.2923951, 17.0230208 43.2922945, 17.0230003 43.2922551)",,,,
32709200,False,,,Trakače,residential,True,128.37099999999998,"LINESTRING (17.0227813 43.2932298, 17.0228645 43.2932625, 17.0229657 43.2932846, 17.0230529 43.2932886, 17.023114 43.2932806, 17.0232912 43.2932289, 17.0235908 43.2932023, 17.0240765 43.2931185, 17.0243169 43.2931513)",,,,
219436229,False,,,Trakače,residential,True,6.402,"LINESTRING (17.0226466 43.2933229, 17.0225839 43.2932878)",,,,
1055026424,False,,,Potok,residential,True,15.034,"LINESTRING (17.0226466 43.2933229, 17.0227813 43.2932298)",,,,
219436229,False,,,Trakače,residential,False,323.68299999999994,"LINESTRING (17.0226466 43.2933229, 17.0228039 43.293356, 17.0230382 43.2933494, 17.023455 43.2935183, 17.023847 43.2935659, 17.0241556 43.293743, 17.024239 43.2938528, 17.0244575 43.294189, 17.0246986 43.2943054, 17.0249171 43.2943398, 17.0252055 43.2945136, 17.0259264 43.2946957)",,,,
1055026424,False,,,Potok,residential,False,70.45100000000001,"LINESTRING (17.0226466 43.2933229, 17.0224801 43.2934025, 17.0222282 43.2934289, 17.022068 43.2934433, 17.021972 43.2934496, 17.0218143 43.2934349)",,,,
27073535,False,,,Ulica Petorice Alačevića,residential,False,257.11899999999997,"LINESTRING (17.0218601 43.293766, 17.0219497 43.2936837, 17.0221612 43.2937617, 17.022904 43.2940357, 17.0230308 43.2941035, 17.0230927 43.2941366, 17.0241186 43.2946855, 17.024514 43.29485)",,,,
27073535,False,,,Ulica Petorice Alačevića,residential,True,39.257999999999996,"LINESTRING (17.0218601 43.293766, 17.0218333 43.2937906, 17.0217893 43.293815, 17.0217223 43.2938372, 17.0216005 43.2938795, 17.0214417 43.2938209)",,,,
"[696363849, 242104995]",False,,,,residential,"[False, True]",146.175,"LINESTRING (17.0218601 43.293766, 17.0221942 43.2939292, 17.0228761 43.2942716, 17.022721 43.2944173, 17.022577 43.294627)",,,,
"[27073539, 1073409563]",False,,,"['Ulica Mihovila Glavinića', 'Ulica Kažimira Ljubića']",residential,True,132.253,"LINESTRING (17.0219147 43.2949554, 17.0221937 43.2950395, 17.0224451 43.2950936, 17.0222384 43.2955061, 17.022119 43.2958345)",,,,
27050226,False,,,Put Makra,residential,True,49.81,"LINESTRING (17.0236315 43.2948648, 17.0239292 43.2949351, 17.0242175 43.2950017)",,,,
27073613,False,,,Ulica Mihovila Glavinića,residential,False,97.127,"LINESTRING (17.0236315 43.2948648, 17.0234344 43.2952043, 17.0233642 43.2951961, 17.0230659 43.2951194, 17.0228224 43.2950969, 17.0227625 43.2951045)",,,,
521544845,True,,,Put Makra,residential,False,89.352,"LINESTRING (17.0236315 43.2948648, 17.023614 43.294862, 17.023098 43.294745, 17.022588 43.29463, 17.022577 43.294627)",30,,,
"[370846917, 27062965]",True,"['1', '2']",D411,Ulica kralja Zvonimira,primary,False,104.656,"LINESTRING (17.0176073 43.2978594, 17.017606 43.2978261, 17.0175836 43.2977861, 17.0175583 43.2977576, 17.0174495 43.297684, 17.0173171 43.2976088, 17.0166271 43.2972797)",,,,
700723651,True,1,D411,,primary,False,26.663999999999998,"LINESTRING (17.0176073 43.2978594, 17.0176211 43.2978408, 17.0176405 43.2978252, 17.0176661 43.2978129, 17.0176948 43.2978059, 17.0177217 43.2978042, 17.0177554 43.2978084, 17.0177778 43.2978157, 17.0178025 43.2978295, 17.0178215 43.2978475, 17.0178334 43.2978685, 17.0178374 43.2978911)",,4,roundabout,
700725480,True,1,D411,Ulica Ante Starčevića,primary,False,60.964,"LINESTRING (17.0177451 43.2979753, 17.017705 43.2980051, 17.017655 43.2980493, 17.0176093 43.2980981, 17.0175481 43.2981519, 17.0174113 43.2982592, 17.0172358 43.2983774)",50,,,
700725485,True,1,D411,,primary,False,12.57,"LINESTRING (17.0177451 43.2979753, 17.0177075 43.2979772, 17.0176711 43.2979704, 17.0176508 43.2979623, 17.0176295 43.2979486, 17.0176132 43.2979316)",,4,roundabout,
700725485,True,1,D411,,primary,False,8.266,"LINESTRING (17.0176132 43.2979316, 17.0176009 43.2979056, 17.0176004 43.2978788, 17.0176073 43.2978594)",,4,roundabout,
1032058768,True,1,D411,Ulica Ante Starčevića,primary,False,59.607,"LINESTRING (17.0172358 43.2983774, 17.0173814 43.2982241, 17.017567 43.2980671, 17.0175921 43.2980336, 17.0176085 43.2979969, 17.0176157 43.297969, 17.0176132 43.2979316)",50,,,
83803603,True,1,D411,Obala kralja Tomislava,primary,False,89.77499999999999,"LINESTRING (17.0158144 43.2949591, 17.0167876 43.2949461, 17.0169235 43.2949456)",,,,
370846918,True,1,,,primary_link,False,91.93900000000001,"LINESTRING (17.0158144 43.2949591, 17.0158368 43.2949303, 17.0158895 43.2949103, 17.0167859 43.2949025, 17.0169205 43.2948999)",,,,
370846919,False,1,,,primary_link,False,5.087,"LINESTRING (17.0169205 43.2948999, 17.0169235 43.2949456)",,,,
370846919,False,1,,,primary_link,True,14.189,"LINESTRING (17.0169205 43.2948999, 17.0169207 43.2948189, 17.0169203 43.2947723)",,,,
521544845,True,,,Put Makra,residential,False,123.336,"LINESTRING (17.022577 43.294627, 17.022546 43.2946186, 17.0218506 43.2944172, 17.021529 43.294321, 17.0212477 43.2942233, 17.0212279 43.2942185, 17.0211689 43.2942042)",30,,,
"[696363849, 242104995]",False,,,,residential,"[False, True]",146.175,"LINESTRING (17.022577 43.294627, 17.022721 43.2944173, 17.0228761 43.2942716, 17.0221942 43.2939292, 17.0218601 43.293766)",,,,
27073003,False,,,Ulica Ruđera Boškovića,residential,False,56.179,"LINESTRING (17.0147401 43.2976452, 17.0146319 43.297613, 17.0144698 43.2975649, 17.014098 43.2974532)",,,,
27073003,False,,,Ulica Ruđera Boškovića,residential,True,36.698,"LINESTRING (17.0147401 43.2976452, 17.0149374 43.2977151, 17.0151332 43.2978084)",,,,
980621082,False,2,,,residential,False,109.33200000000001,"LINESTRING (17.0147401 43.2976452, 17.0149274 43.2972803, 17.0150098 43.2971158, 17.0150539 43.2969947, 17.0150597 43.2968242, 17.0150432 43.296702)",,,,
980621082,False,2,,,residential,True,109.332,"LINESTRING (17.0150432 43.296702, 17.0150597 43.2968242, 17.0150539 43.2969947, 17.0150098 43.2971158, 17.0149274 43.2972803, 17.0147401 43.2976452)",,,,
229242886,True,1,6197,,secondary,False,6.448,"LINESTRING (17.0250448 43.2906918, 17.0250058 43.2906901, 17.0249665 43.2906827)",,,roundabout,
1032058775,True,1,6197,Ulica Stjepana Ivičevića,secondary,False,32.996,"LINESTRING (17.0251384 43.2904112, 17.0251869 43.2904025, 17.0252291 43.2903861, 17.025249 43.2903749, 17.0252621 43.2903675, 17.0254399 43.2902214)",,,,
1034722362,True,1,6197,,secondary,False,18.165999999999997,"LINESTRING (17.0251384 43.2904112, 17.025162 43.2904224, 17.0251888 43.2904401, 17.0252197 43.2904718, 17.0252384 43.2905081, 17.0252436 43.2905468)",,,roundabout,
465366875,False,,,Jadranska ulica,residential,True,60.604,"LINESTRING (17.0183233 43.2953132, 17.0183743 43.2953519, 17.018834 43.2957118)",,,,
696346100,False,,,,residential,True,120.90800000000002,"LINESTRING (17.0259825 43.2948367, 17.0258827 43.2948248, 17.0254249 43.2949208, 17.0251375 43.2949049, 17.0249417 43.2948835, 17.024514 43.29485)",,,,
37864606,False,,,,residential,False,119.515,"LINESTRING (17.0223041 43.2968791, 17.0221029 43.2969367, 17.0219364 43.2969619, 17.0217177 43.2970012, 17.0209716 43.2971924, 17.0209192 43.2972307)",,,,
