osmid,oneway,highway,reversed,length,name,ref,geometry,lanes,maxspeed
223002370,False,residential,True,238.87099999999998,,,"LINESTRING (38.0655601 24.0877519, 38.066138 24.0882419, 38.0657726 24.0889793, 38.06514 24.0887569)",,
223002372,False,residential,True,54.946,,,"LINESTRING (38.0647432 24.0897079, 38.0649358 24.0892461)",,
223002373,False,residential,False,159.888,,,"LINESTRING (38.0647432 24.0897079, 38.0662277 24.0901885)",,
223002373,False,residential,True,73.495,,,"LINESTRING (38.0647432 24.0897079, 38.0640602 24.0894886)",,
223002370,False,residential,True,74.947,,,"LINESTRING (38.06514 24.0887569, 38.064451 24.0885147)",,
223002372,False,residential,False,58.212,,,"LINESTRING (38.06514 24.0887569, 38.0649358 24.0892461)",,
223002372,False,residential,True,119.611,,,"LINESTRING (38.06514 24.0887569, 38.0655601 24.0877519)",,
223002370,False,residential,False,238.87099999999998,,,"LINESTRING (38.06514 24.0887569, 38.0657726 24.0889793, 38.066138 24.0882419, 38.0655601 24.0877519)",,
143412387,True,residential,False,13.652,,,"LINESTRING (38.0640602 24.0894886, 38.0640134 24.0896037)",,
223002373,False,residential,False,73.495,,,"LINESTRING (38.0640602 24.0894886, 38.0647432 24.0897079)",,
223002373,False,residential,True,81.121,,,"LINESTRING (38.0669809 24.0904323, 38.0662277 24.0901885)",,
132916667,True,secondary,False,286.62199999999996,,,"LINESTRING (38.0669809 24.0904323, 38.0675406 24.0900224, 38.0682243 24.0894997, 38.0683655 24.0893739, 38.0684308 24.0893047, 38.0684749 24.0892279, 38.0684985 24.0891454, 38.0684955 24.0890462, 38.0684693 24.088953, 38.0684174 24.0888663, 38.0683386 24.088795, 38.0682548 24.0887376, 38.0680823 24.0886639)",,
223002373,False,residential,False,81.121,,,"LINESTRING (38.0662277 24.0901885, 38.0669809 24.0904323)",,
223002373,False,residential,True,159.888,,,"LINESTRING (38.0662277 24.0901885, 38.0647432 24.0897079)",,
223002374,False,residential,False,64.516,,,"LINESTRING (38.0662277 24.0901885, 38.0667159 24.089817)",,
223002374,False,residential,True,153.739,,,"LINESTRING (38.0678794 24.0889319, 38.0667159 24.089817)",,
223002372,False,residential,False,54.946,,,"LINESTRING (38.0649358 24.0892461, 38.0647432 24.0897079)",,
223002372,False,residential,True,58.212,,,"LINESTRING (38.0649358 24.0892461, 38.06514 24.0887569)",,
223002375,False,residential,False,191.526,,,"LINESTRING (38.0649358 24.0892461, 38.0667159 24.089817)",,
223002374,False,residential,False,153.739,,,"LINESTRING (38.0667159 24.089817, 38.0678794 24.0889319)",,
223002374,False,residential,True,64.516,,,"LINESTRING (38.0667159 24.089817, 38.0662277 24.0901885)",,
223002375,False,residential,True,191.526,,,"LINESTRING (38.0667159 24.089817, 38.0649358 24.0892461)",,
143412387,True,residential,False,64.992,,,"LINESTRING (38.0640134 24.0896037, 38.0637937 24.0901527)",,
223002376,False,unclassified,False,12.013,,,"LINESTRING (38.0640134 24.0896037, 38.063903 24.0895648)",,
143412384,True,residential,False,63.68,,,"LINESTRING (38.063903 24.0895648, 38.0641177 24.0890267)",,
223002376,False,unclassified,True,12.013,,,"LINESTRING (38.063903 24.0895648, 38.0640134 24.0896037)",,
143413336,False,residential,False,126.464,,,"LINESTRING (38.0688921 24.090584, 38.0700493 24.0910053)",,
143413336,False,residential,True,36.515,,,"LINESTRING (38.0688921 24.090584, 38.068558 24.0904623)",,
143413349,False,residential,True,173.465,,,"LINESTRING (38.0688921 24.090584, 38.0693669 24.0901062, 38.0696467 24.0898614, 38.069944 24.0896378, 38.0701413 24.0895309)",,
132921115,True,secondary,False,24.596,شارع الحنان,,"LINESTRING (38.0620146 24.0896415, 38.0617887 24.0895615)",,
326085907,True,secondary,False,115.362,شارع الحنان,,"LINESTRING (38.0620419 24.0895318, 38.0631013 24.0899073)",,
223248339,False,secondary_link,False,32.907,,,"LINESTRING (38.0620419 24.0895318, 38.0619947 24.0894734, 38.0619249 24.0893314, 38.0619088 24.0892653)",,
83587774,True,secondary,False,22.739,,,"LINESTRING (38.0619088 24.0892653, 38.0618314 24.0894572)",,
223248339,False,secondary_link,True,32.907,,,"LINESTRING (38.0619088 24.0892653, 38.0619249 24.0893314, 38.0619947 24.0894734, 38.0620419 24.0895318)",,
326085907,True,secondary,False,62.666,شارع الحنان,,"LINESTRING (38.0631013 24.0899073, 38.0636772 24.0901103)",,
143412386,False,residential,True,74.839,,,"LINESTRING (38.0631013 24.0899073, 38.0630825 24.0898723, 38.0630741 24.0898453, 38.0630749 24.0898132, 38.0630816 24.0897782, 38.063094 24.089743, 38.063105 24.0897162, 38.0632876 24.0892738)",,
132916645,True,trunk,False,62.312,King Abdulaziz Road,5,"LINESTRING (38.0650403 24.0865132, 38.0648598 24.0864077, 38.0646718 24.0863195, 38.0645012 24.0862471)",,
132916645,True,trunk,False,40.295,King Abdulaziz Road,5,"LINESTRING (38.0653641 24.0867228, 38.06521 24.0866231, 38.065087 24.0865434, 38.0650403 24.0865132)",,
143412387,True,residential,False,32.249,,,"LINESTRING (38.0653641 24.0867228, 38.065297 24.0867122, 38.0652399 24.0867223, 38.0651916 24.0867443, 38.0651527 24.0867859, 38.065122 24.0868509)",,
143412387,True,residential,False,46.645,,,"LINESTRING (38.065122 24.0868509, 38.064961 24.0872438)",,
223262717,False,unclassified,True,11.405,,,"LINESTRING (38.065122 24.0868509, 38.0650201 24.0868077)",,
223262717,False,unclassified,False,11.405,,,"LINESTRING (38.0650201 24.0868077, 38.065122 24.0868509)",,
143412384,True,residential,False,34.185,,,"LINESTRING (38.0650201 24.0868077, 38.0650603 24.0867051, 38.0650718 24.0866418, 38.0650728 24.0866006, 38.0650641 24.0865585, 38.0650403 24.0865132)",,
83587774,True,secondary,False,45.498,,,"LINESTRING (38.0633574 24.0858571, 38.0631791 24.0862325)",,
132916645,True,trunk,False,14.546,King Abdulaziz Road,5,"LINESTRING (38.0633574 24.0858571, 38.0632233 24.085811)",,
223726749,False,unclassified,False,24.86,,,"LINESTRING (38.0656035 24.0864013, 38.0658032 24.0865307)",,
223726747,False,unclassified,False,57.443,,,"LINESTRING (38.0656035 24.0864013, 38.06569 24.0862794, 38.0658917 24.0864086, 38.0658032 24.0865307)",,
223726747,False,unclassified,True,32.956,,,"LINESTRING (38.0656035 24.0864013, 38.0655343 24.0864991, 38.0655053 24.0865276, 38.0654557 24.0865586, 38.0654153 24.0865681, 38.0653637 24.0865584)",,
223726749,False,unclassified,True,24.86,,,"LINESTRING (38.0658032 24.0865307, 38.0656035 24.0864013)",,
223726747,False,unclassified,True,57.443000000000005,,,"LINESTRING (38.0658032 24.0865307, 38.0658917 24.0864086, 38.06569 24.0862794, 38.0656035 24.0864013)",,
223726747,False,unclassified,False,37.512,,,"LINESTRING (38.0658032 24.0865307, 38.0657087 24.086661, 38.0656892 24.0867051, 38.0656944 24.0867527, 38.0657074 24.0867884, 38.0657318 24.086831)",,
223726751,False,unclassified,False,34.822,,,"LINESTRING (38.0639876 24.0900755, 38.0643114 24.0901789)",,
223726753,False,unclassified,False,86.66699999999999,,,"LINESTRING (38.0639876 24.0900755, 38.0640256 24.0899827, 38.0640839 24.0898534, 38.0643978 24.0899565, 38.0643499 24.0900796, 38.0643114 24.0901789)",,
223726751,False,unclassified,True,21.473,,,"LINESTRING (38.0639876 24.0900755, 38.0637937 24.0901527)",,
223726751,False,unclassified,True,45.493,,,"LINESTRING (38.0646174 24.0904401, 38.0645151 24.0902533, 38.0643114 24.0901789)",,
326085907,True,secondary,False,164.993,شارع الحنان,,"LINESTRING (38.0646174 24.0904401, 38.0652066 24.0906442, 38.0661361 24.0909688)",,
223726751,False,unclassified,True,34.822,,,"LINESTRING (38.0643114 24.0901789, 38.0639876 24.0900755)",,
223726753,False,unclassified,True,86.667,,,"LINESTRING (38.0643114 24.0901789, 38.0643499 24.0900796, 38.0643978 24.0899565, 38.0640839 24.0898534, 38.0640256 24.0899827, 38.0639876 24.0900755)",,
223726752,False,unclassified,False,20.395,,,"LINESTRING (38.0643114 24.0901789, 38.0643698 24.0903544)",,
223726751,False,unclassified,False,45.493,,,"LINESTRING (38.0643114 24.0901789, 38.0645151 24.0902533, 38.0646174 24.0904401)",,
223726752,False,unclassified,True,20.395,,,"LINESTRING (38.0643698 24.0903544, 38.0643114 24.0901789)",,
326085907,True,secondary,False,26.88,شارع الحنان,,"LINESTRING (38.0643698 24.0903544, 38.0646174 24.0904401)",,
143412386,False,residential,True,55.664,,,"LINESTRING (38.0632876 24.0892738, 38.0634808 24.0888053)",,
223726763,False,residential,True,62.633,,,"LINESTRING (38.0632876 24.0892738, 38.0627016 24.0890975)",,
143412386,False,residential,False,74.83899999999998,,,"LINESTRING (38.0632876 24.0892738, 38.063105 24.0897162, 38.063094 24.089743, 38.0630816 24.0897782, 38.0630749 24.0898132, 38.0630741 24.0898453, 38.0630825 24.0898723, 38.0631013 24.0899073)",,
143413354,False,residential,False,125.399,,,"LINESTRING (38.0633977 24.0914667, 38.0645408 24.0918943)",,
143413354,False,residential,True,93.341,,,"LINESTRING (38.0633977 24.0914667, 38.0625468 24.0911485)",,
224708987,False,residential,False,75.667,,,"LINESTRING (38.0633977 24.0914667, 38.0636232 24.0908181)",,
224708987,False,residential,True,62.386,,,"LINESTRING (38.0633977 24.0914667, 38.0632126 24.0920017)",,
132921115,True,secondary,False,86.68,شارع الحنان,,"LINESTRING (38.0638108 24.0902786, 38.0630149 24.0899962)",,
