osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction,ref
33104451,True,,,tertiary,False,12.937000000000001,"LINESTRING (152.1428296 -32.7241928, 152.1428642 -32.7241914, 152.1428975 -32.7241991, 152.1429262 -32.7242152, 152.1429476 -32.7242381)",,roundabout,
415759878,True,,Stockton Street,tertiary,False,26.505000000000003,"LINESTRING (152.1428296 -32.7241928, 152.142878 -32.7241498, 152.1429302 -32.7240986, 152.1430032 -32.7240053)",,,
726514593,True,,,primary,False,4.308,"LINESTRING (152.1408556 -32.7244986, 152.1408965 -32.7245164)",,roundabout,
415759871,True,,Stockton Street,tertiary,False,33.907,"LINESTRING (152.1408965 -32.7245164, 152.1410016 -32.7245253, 152.1411097 -32.7245323, 152.141258 -32.7245373)",,,
726514592,True,,,primary,False,17.267,"LINESTRING (152.1408965 -32.7245164, 152.1409279 -32.7245448, 152.140946 -32.7245805, 152.1409485 -32.7246193, 152.1409353 -32.7246565)",,roundabout,
33104451,True,,,tertiary,False,10.546,"LINESTRING (152.1429543 -32.7242504, 152.1429606 -32.7242735, 152.1429597 -32.7242972, 152.1429516 -32.7243199, 152.1429368 -32.7243401)",,roundabout,
"[415759873, 1101362340, 1101362341]",True,"['1', '2']",Dowling Street,tertiary,False,184.96999999999997,"LINESTRING (152.1429543 -32.7242504, 152.1430238 -32.7242652, 152.1430523 -32.7242713, 152.1431634 -32.7242887, 152.1432792 -32.7243045, 152.1436797 -32.7243562, 152.1437658 -32.7243683, 152.1443776 -32.7244547, 152.1444918 -32.7244708, 152.1446161 -32.7244874, 152.1446636 -32.7244938, 152.1447398 -32.7245127, 152.1448957 -32.7245551)",,,
33104451,True,,,tertiary,False,1.504,"LINESTRING (152.1429476 -32.7242381, 152.1429543 -32.7242504)",,roundabout,
4536575,False,2,Government Road,secondary,False,64.71,"LINESTRING (152.1390004 -32.7211728, 152.139676 -32.7210479)",,,
4830688,False,,Nelson Street,residential,False,90.364,"LINESTRING (152.1399062 -32.7197751, 152.140065 -32.7189735)",,,
4830688,False,,Nelson Street,residential,True,143.158,"LINESTRING (152.1399062 -32.7197751, 152.139676 -32.7210479)",,,
634694913,False,,Talmora Lane,residential,False,82.494,"LINESTRING (152.1410094 -32.7253335, 152.1410845 -32.7248935, 152.1410798 -32.7247677, 152.1410641 -32.7245967)",,,
1101362347,True,1,Dowling Street,tertiary,False,118.501,"LINESTRING (152.1464779 -32.7242837, 152.1464233 -32.7243122, 152.1460313 -32.7243909, 152.1454564 -32.7245024, 152.1452487 -32.7245256)",,,
