osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,access,width,junction
613576610,True,,Minnie Street,residential,,False,19.881,"LINESTRING (145.7683759 -16.9194963, 145.7682328 -16.9196113)",,,,
613576611,True,,McLeod Street,tertiary,,False,10.237,"LINESTRING (145.7683759 -16.9194963, 145.7683134 -16.9194263)",,,,
613576607,True,,Minnie Street,residential,,False,11.052,"LINESTRING (145.7684566 -16.9194337, 145.7683759 -16.9194963)",,,,
613576618,True,,McLeod Street,tertiary,,False,15.409,"LINESTRING (145.7684566 -16.9194337, 145.7685471 -16.9195419)",,,,
613576613,True,,McLeod Street,tertiary,,False,16.594,"LINESTRING (145.7684722 -16.9196137, 145.7683759 -16.9194963)",,,,
613576609,True,,Minnie Street,residential,,False,25.948999999999998,"LINESTRING (145.7684722 -16.9196137, 145.7683929 -16.9195957, 145.7683408 -16.9195918, 145.7682848 -16.9195982, 145.7682328 -16.9196113)",,,,
613576617,True,,Minnie Street,residential,,False,18.095,"LINESTRING (145.7682328 -16.9196113, 145.7682193 -16.9196225, 145.768089 -16.9196978)",,,,
621346096,True,,,unclassified,,False,11.687,"LINESTRING (145.7706971 -16.918201, 145.7707007 -16.9181793, 145.7707085 -16.9181613, 145.7707246 -16.9181439, 145.7707455 -16.9181335, 145.7707633 -16.9181281)",,,,
621662780,True,,Grafton Street,unclassified,,False,43.499,"LINESTRING (145.7706971 -16.918201, 145.7705115 -16.9179834, 145.7704386 -16.9178979)",,,,
"[621346095, 1108458575]",True,,Grafton Street,unclassified,,False,159.86299999999997,"LINESTRING (145.7707633 -16.9181281, 145.7708212 -16.9181903, 145.7716094 -16.919115, 145.7716412 -16.9191496, 145.7716822 -16.9191871, 145.7717242 -16.9192328)",2,,,
1092779179,True,1,Sheridan Street,trunk,60,False,222.815,"LINESTRING (145.7695537 -16.9186894, 145.7701674 -16.9194055, 145.7707748 -16.9201353, 145.7708015 -16.9201655, 145.7708714 -16.9202469)",,,,
621346095,True,,Grafton Street,unclassified,,False,31.317,"LINESTRING (145.7717242 -16.9192328, 145.7718005 -16.919324, 145.7719168 -16.9194456)",2,,,
621346118,True,,,unclassified,,False,13.661,"LINESTRING (145.7717242 -16.9192328, 145.7717248 -16.9192612, 145.7717192 -16.9192778, 145.7717062 -16.9192917, 145.7716885 -16.9193072, 145.771656 -16.9193241)",,,,
1108458575,True,,Grafton Street,unclassified,,False,109.557,"LINESTRING (145.7695038 -16.9166478, 145.7701569 -16.9174096)",,,,
798412078,True,1,Sheridan Street,trunk,60,False,11.538,"LINESTRING (145.7679704 -16.9170277, 145.7679007 -16.9169482)",3,,,
621662769,True,,Upward Street,tertiary,,False,13.905,"LINESTRING (145.7680738 -16.9169512, 145.7679704 -16.9170277)",2,,,
1092779179,True,1,Sheridan Street,trunk,60,False,229.81400000000002,"LINESTRING (145.7680738 -16.9169512, 145.7681449 -16.9170372, 145.7694417 -16.9185508)",,,,
621662805,True,,,tertiary,,False,2.509,"LINESTRING (145.7726414 -16.916215, 145.7726378 -16.9162373)",1,,,roundabout
4828079,True,,Minnie Street,unclassified,,False,95.908,"LINESTRING (145.7724696 -16.9163482, 145.7724186 -16.9163604, 145.7723778 -16.916378, 145.7723425 -16.9163967, 145.7721652 -16.9165311, 145.7717501 -16.916858)",1,,,
621662805,True,,,tertiary,,False,23.6,"LINESTRING (145.7724696 -16.9163482, 145.7724269 -16.9163365, 145.7723896 -16.9163136, 145.7723607 -16.9162813, 145.7723428 -16.9162425, 145.7723374 -16.9162004)",1,,,roundabout
"[1194166001, 4828332]",True,,Abbott Street,tertiary,"['40', '50']",False,225.07200000000003,"LINESTRING (145.7726378 -16.9162373, 145.7726806 -16.9163068, 145.7727007 -16.9163488, 145.7727275 -16.9163818, 145.7729031 -16.9165818, 145.7731217 -16.9168401, 145.7733853 -16.9171559, 145.7738173 -16.9176757, 145.7739433 -16.9178273)",1,,,
621662805,True,,,tertiary,,False,20.627,"LINESTRING (145.7726378 -16.9162373, 145.7726241 -16.916272, 145.7726017 -16.9163023, 145.7725721 -16.9163262, 145.7725371 -16.9163422, 145.772499 -16.9163492)",1,,,roundabout
621662805,True,,,tertiary,,False,3.13,"LINESTRING (145.772499 -16.9163492, 145.7724696 -16.9163482)",1,,,roundabout
1194166001,True,,Abbott Street,tertiary,40,False,10.519,"LINESTRING (145.7739433 -16.9178273, 145.7740084 -16.9178985)",1,,,
4828301,True,,Florence Street,tertiary,40,False,130.91199999999998,"LINESTRING (145.7739433 -16.9178273, 145.774068 -16.9177332, 145.7745723 -16.91733, 145.7747273 -16.9172172, 145.7747655 -16.9171881, 145.7747936 -16.9171665, 145.7748069 -16.9171447, 145.7748111 -16.9171218, 145.7748155 -16.9170921, 145.7748125 -16.9170416)",1,,8,
4828314,True,,Florence Street,tertiary,40,False,12.054,"LINESTRING (145.7738539 -16.9178939, 145.7739433 -16.9178273)",2,,,
4828331,True,,Abbott Street,tertiary,40,False,225.32,"LINESTRING (145.7738539 -16.9178939, 145.7726438 -16.9164444, 145.772612 -16.9164106, 145.7725762 -16.9163807, 145.772499 -16.9163492)",1,,,
4630021,True,,Abbott Street,tertiary,40,False,13.513,"LINESTRING (145.7753851 -16.9195248, 145.7754647 -16.9196195)",2,,,
613355550,True,,Aplin Street,tertiary,,False,130.172,"LINESTRING (145.7753851 -16.9195248, 145.775471 -16.9194578, 145.7754821 -16.9194479, 145.7762494 -16.9188444, 145.7762632 -16.9188137, 145.7762751 -16.9187483)",1,,,
4630021,True,,Abbott Street,tertiary,40,False,34.681,"LINESTRING (145.7766351 -16.9209621, 145.7767492 -16.9210921, 145.7768443 -16.9212013)",2,,,
995555043,True,,,tertiary_link,,False,19.039,"LINESTRING (145.7766351 -16.9209621, 145.7766344 -16.9210054, 145.7766285 -16.9210234, 145.7766178 -16.9210328, 145.7766035 -16.9210463, 145.7765874 -16.9210509, 145.7765649 -16.9210511, 145.7765278 -16.9210366)",1,,,
621876945,True,,Abbott Street,tertiary,40,False,194.03700000000003,"LINESTRING (145.7765278 -16.9210366, 145.7759169 -16.9203204, 145.7754656 -16.9197914, 145.775434 -16.9197565, 145.7753694 -16.9196889)",2,,,
995556131,True,,,primary,,False,19.762999999999998,"LINESTRING (145.7749783 -16.9250433, 145.7749844 -16.9250839, 145.7749688 -16.9251201, 145.7749411 -16.9251392, 145.7749175 -16.9251393, 145.7748761 -16.9251244)",,,,
13754355,True,,Sheridan Street,primary,,False,149.917,"LINESTRING (145.7748761 -16.9251244, 145.7747989 -16.9250344, 145.7739822 -16.9240821)",,,,
13754355,True,,Sheridan Street,primary,,False,41.813,"LINESTRING (145.7739822 -16.9240821, 145.7738402 -16.9239166, 145.7738086 -16.9238798, 145.7737362 -16.9237889)",,,,
995556132,True,,,primary,,False,18.841,"LINESTRING (145.7739822 -16.9240821, 145.7739767 -16.9240426, 145.7739878 -16.9240181, 145.7740033 -16.9240032, 145.7740322 -16.9239916, 145.7740859 -16.9239989)",,,,
570033256,True,,Sheridan Street,primary,60,False,149.99599999999998,"LINESTRING (145.7740859 -16.9239989, 145.7748455 -16.9248876, 145.7749783 -16.9250433)",,,,
"[4636755, 4828309]",True,,Florence Street,tertiary,40,False,10.408,"LINESTRING (145.7729605 -16.9187215, 145.7729305 -16.9187435, 145.7728853 -16.9187813)",2,,,
"[711365898, 4828317]",True,,Lake Street,tertiary,50,False,231.629,"LINESTRING (145.7729605 -16.9187215, 145.7730419 -16.9188062, 145.7731117 -16.9188788, 145.7734115 -16.9192265, 145.7738838 -16.9197742, 145.7741053 -16.920031, 145.7742727 -16.9202291, 145.7743517 -16.9203235)",,,,
4636755,True,,Florence Street,tertiary,40,False,126.38600000000001,"LINESTRING (145.7728853 -16.9187813, 145.7727714 -16.9188765, 145.7727542 -16.9188909, 145.772685 -16.9189425, 145.7720845 -16.9194493, 145.7720638 -16.919465, 145.7719882 -16.9195262)",2,,,
"[621346120, 609650107]",True,,Lake Street,tertiary,50,False,10.698,"LINESTRING (145.7728853 -16.9187813, 145.7728578 -16.9187494, 145.7728197 -16.9187084)",1,,,
621346120,True,,Lake Street,tertiary,50,False,230.49499999999998,"LINESTRING (145.7728197 -16.9187084, 145.772759 -16.9186431, 145.7727383 -16.9186194, 145.7727058 -16.9185823, 145.7726639 -16.9185355, 145.7725754 -16.918435, 145.7721745 -16.9179112, 145.7720657 -16.917777, 145.7715709 -16.9171854, 145.7714792 -16.9170809)",1,,,
"[4828314, 705624870]",True,,Florence Street,tertiary,40,False,10.437000000000001,"LINESTRING (145.7728197 -16.9187084, 145.7728652 -16.9186717, 145.7728954 -16.9186487)",2,,,
4828314,True,,Florence Street,tertiary,40,False,132.075,"LINESTRING (145.7728954 -16.9186487, 145.773018 -16.9185552, 145.7730371 -16.9185408, 145.7731087 -16.9184849, 145.773203 -16.9184103, 145.7734164 -16.9182463, 145.773694 -16.9180227, 145.7737272 -16.917996, 145.7738539 -16.9178939)",2,,,
"[1101001787, 4828317]",True,,Lake Street,tertiary,50,False,10.658999999999999,"LINESTRING (145.7728954 -16.9186487, 145.7729306 -16.9186904, 145.7729605 -16.9187215)",1,,,
1108458575,True,,Grafton Street,unclassified,,False,49.033,"LINESTRING (145.7701569 -16.9174096, 145.7703727 -16.9176648, 145.7704268 -16.9177288, 145.7704467 -16.9177525)",,,,
1108458578,True,,,unclassified,,False,11.259,"LINESTRING (145.7694348 -16.9167152, 145.7694456 -16.9166898, 145.7694547 -16.9166724, 145.7694674 -16.9166604, 145.7694825 -16.9166528, 145.7695038 -16.9166478)",,,,
621662780,True,,Grafton Street,unclassified,,False,109.008,"LINESTRING (145.7700802 -16.9174766, 145.7694433 -16.9167266, 145.7694348 -16.9167152)",,,,
1108458579,True,,,unclassified,,False,11.593,"LINESTRING (145.7700802 -16.9174766, 145.7701059 -16.9174681, 145.770122 -16.9174593, 145.770135 -16.9174476, 145.7701457 -16.9174307, 145.7701569 -16.9174096)",,,,
4832327,True,,Minnie Street,unclassified,,False,10.824,"LINESTRING (145.7705166 -16.9178354, 145.7704386 -16.9178979)",,,,
1108458575,True,,Grafton Street,unclassified,,False,41.81,"LINESTRING (145.7705166 -16.9178354, 145.7705892 -16.9179217, 145.7707633 -16.9181281)",,,,
621662780,True,,Grafton Street,unclassified,,False,11.75,"LINESTRING (145.7704386 -16.9178979, 145.7703688 -16.917816)",,,,
4832327,True,,Minnie Street,unclassified,,False,130.484,"LINESTRING (145.7704386 -16.9178979, 145.7703449 -16.9179714, 145.7696708 -16.9184971, 145.7696451 -16.9185188, 145.7696173 -16.9185543, 145.7695943 -16.918595, 145.7695537 -16.9186894)",,,,
621346098,True,,Minnie Street,unclassified,,False,10.887,"LINESTRING (145.7703688 -16.917816, 145.7704467 -16.9177525)",,,,
621662780,True,,Grafton Street,unclassified,,False,48.650999999999996,"LINESTRING (145.7703688 -16.917816, 145.7702935 -16.9177277, 145.7700802 -16.9174766)",,,,
1108458575,True,,Grafton Street,unclassified,,False,11.844,"LINESTRING (145.7704467 -16.9177525, 145.7705166 -16.9178354)",,,,
621346098,True,,Minnie Street,unclassified,,False,134.695,"LINESTRING (145.7704467 -16.9177525, 145.7705452 -16.9176789, 145.7706078 -16.9176322, 145.7712132 -16.9171573, 145.7712773 -16.9171047, 145.7712976 -16.9170828, 145.7713176 -16.9170524, 145.7713273 -16.9170317, 145.771337 -16.9170053, 145.771344 -16.9169756, 145.7713524 -16.9169367)",,,,
4828079,True,,Minnie Street,unclassified,,False,32.527,"LINESTRING (145.7717501 -16.916858, 145.7716404 -16.9169444, 145.7716235 -16.9169696, 145.7716128 -16.9169988, 145.7716002 -16.9170434, 145.7716001 -16.9170929)",1,,,
1194944574,True,,Minnie Street,unclassified,,False,14.463,"LINESTRING (145.7717501 -16.916858, 145.7717283 -16.9168579, 145.7717101 -16.9168529, 145.7716935 -16.916843, 145.7716852 -16.9168291, 145.7716805 -16.9168102, 145.7716831 -16.9167938, 145.7716896 -16.9167744)",1,,,
"[4828392, 4828078]",True,,Minnie Street,unclassified,30,False,95.08,"LINESTRING (145.7716896 -16.9167744, 145.7722752 -16.9163161, 145.7722991 -16.9162862, 145.7723217 -16.9162439, 145.7723349 -16.9162109, 145.7723374 -16.9162004)",1,,,
1241764778,True,,,tertiary_link,,False,25.471,"LINESTRING (145.768253 -16.9238529, 145.7681472 -16.9237962, 145.7680851 -16.9237502, 145.7680591 -16.9237216)",,,,
