osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,maxspeed
"[1075434797, 118604999]",,"['Anstruther Street', 'Hovell Street']",residential,,False,True,349.806,"LINESTRING (144.7566574 -36.1275329, 144.7564091 -36.1256377, 144.7563472 -36.125564, 144.7562455 -36.1255353, 144.7549323 -36.1256191)",
51339423,,Hovell Street,residential,,False,False,227.355,"LINESTRING (144.7566692 -36.1276198, 144.7569236 -36.1296541)",
53191071,,Pakenham Street,tertiary,,True,False,130.739,"LINESTRING (144.7566692 -36.1276198, 144.7552215 -36.1277428)",50
"[1075434797, 51339423]",,Hovell Street,residential,,False,True,9.721,"LINESTRING (144.7566692 -36.1276198, 144.7566651 -36.1275872, 144.7566574 -36.1275329)",
"[53191073, 173391012]",,Hare Street,residential,,False,"[False, True]",179.95100000000002,"LINESTRING (144.7500846 -36.1300962, 144.7499718 -36.1296507, 144.7496867 -36.1285101)",
173391013,1,Hare Street,residential,,True,False,35.47,"LINESTRING (144.7500846 -36.1300962, 144.7501873 -36.1303054, 144.7502256 -36.1303941)",
173391017,1,Darling Street,residential,,True,False,23.14,"LINESTRING (144.7505378 -36.1304115, 144.750293 -36.1304764)",
173391022,,Darling Street,residential,,False,True,72.568,"LINESTRING (144.7505378 -36.1304115, 144.7513297 -36.1302818)",
173391016,1,,residential,roundabout,True,False,10.280999999999999,"LINESTRING (144.750293 -36.1304764, 144.7502886 -36.130507, 144.7502725 -36.1305349, 144.7502462 -36.1305573)",
173391010,1,Darling Street,residential,,True,False,32.708,"LINESTRING (144.7500681 -36.1305245, 144.7499742 -36.1305304, 144.7497057 -36.1305534)",
173391016,1,,residential,roundabout,True,False,11.384,"LINESTRING (144.7500681 -36.1305245, 144.7500559 -36.1304918, 144.7500586 -36.1304577, 144.7500758 -36.1304266)",
173391021,1,Hare Street,residential,,True,False,23.002,"LINESTRING (144.7502462 -36.1305573, 144.7502138 -36.1307625)",
173391016,1,,residential,roundabout,True,False,12.977,"LINESTRING (144.7502462 -36.1305573, 144.7502028 -36.1305741, 144.7501546 -36.1305756, 144.7501097 -36.1305616)",
54358762,,Hare Street,residential,,False,True,8.935,"LINESTRING (144.7502138 -36.1307625, 144.7502377 -36.1308405)",
173391020,1,Hare Street,residential,,True,False,24.217,"LINESTRING (144.7502138 -36.1307625, 144.7501097 -36.1305616)",
54358773,1,Sturt Street,tertiary,,True,False,76.489,"LINESTRING (144.7530987 -36.1254497, 144.7528593 -36.1253289, 144.7527884 -36.1252961, 144.7527096 -36.1252656, 144.7526358 -36.1252418, 144.752503 -36.1252024, 144.7524401 -36.125184, 144.7523823 -36.1251655, 144.752336 -36.1251497)",60
190520702,,Sturt Street,tertiary,,False,False,39.400000000000006,"LINESTRING (144.7530987 -36.1254497, 144.7532144 -36.1255458, 144.7533048 -36.1256185, 144.7534062 -36.1257024)",60
118604999,,Anstruther Street,residential,,False,False,132.055,"LINESTRING (144.7534722 -36.1257587, 144.7549323 -36.1256191)",
190520702,,Sturt Street,tertiary,,False,False,225.06799999999998,"LINESTRING (144.7534722 -36.1257587, 144.7535126 -36.1257977, 144.7535322 -36.1258247, 144.7535496 -36.1258592, 144.7535627 -36.1259013, 144.753569 -36.1259419, 144.7537616 -36.1274735, 144.7537494 -36.1277542)",60
190520702,,Sturt Street,tertiary,,False,True,8.624,"LINESTRING (144.7534722 -36.1257587, 144.7534204 -36.1257135, 144.7534062 -36.1257024)",60
219183588,,Hume Street,residential,,False,False,227.164,"LINESTRING (144.7552215 -36.1277428, 144.7554731 -36.1297756)",
219183598,,Pakenham Street,tertiary,,True,False,120.578,"LINESTRING (144.7552215 -36.1277428, 144.753894 -36.1279047)",50
219183601,,Hume Street,tertiary,,False,True,11.607,"LINESTRING (144.7552215 -36.1277428, 144.7552057 -36.1276392)",
118604999,,Anstruther Street,residential,,False,True,132.055,"LINESTRING (144.7549323 -36.1256191, 144.7534722 -36.1257587)",
173391024,,Hume Street,residential,,False,False,225.963,"LINESTRING (144.7549323 -36.1256191, 144.7552057 -36.1276392)",
"[1075434797, 118604999]",,"['Anstruther Street', 'Hovell Street']",residential,,False,False,349.806,"LINESTRING (144.7549323 -36.1256191, 144.7562455 -36.1255353, 144.7563472 -36.125564, 144.7564091 -36.1256377, 144.7566574 -36.1275329)",
1149776004,,Anstruther Street,residential,,True,False,26.928,"LINESTRING (144.7490534 -36.1264427, 144.7487536 -36.126445)",
173391025,,,residential,roundabout,True,False,12.575999999999999,"LINESTRING (144.7490534 -36.1264427, 144.749035 -36.1264186, 144.749026 -36.1263913, 144.7490272 -36.126363, 144.7490385 -36.1263363)",
1149776006,,Hare Street,residential,,True,False,24.836,"LINESTRING (144.7492299 -36.1264476, 144.7492143 -36.1266706)",
173391025,,,residential,roundabout,True,False,14.605,"LINESTRING (144.7492299 -36.1264476, 144.749197 -36.1264669, 144.749158 -36.1264762, 144.7491174 -36.1264743, 144.74908 -36.1264615)",
173391016,1,,residential,roundabout,True,False,1.904,"LINESTRING (144.7500758 -36.1304266, 144.7500893 -36.1304134)",
173391018,1,Darling Street,residential,,True,False,26.772,"LINESTRING (144.75024 -36.1304007, 144.7505378 -36.1304115)",
173391016,1,,residential,roundabout,True,False,9.993,"LINESTRING (144.75024 -36.1304007, 144.7502673 -36.130421, 144.7502856 -36.1304471, 144.750293 -36.1304764)",
23366241,1,Meninya Street,secondary,roundabout,True,False,27.857,"LINESTRING (144.7523044 -36.1251562, 144.7522528 -36.1251589, 144.7522018 -36.1251522, 144.752154 -36.1251364, 144.7521118 -36.1251122, 144.7520774 -36.125081, 144.7520526 -36.1250444)",
75411453,1,Annesley Street,residential,,True,False,107.37100000000001,"LINESTRING (144.7523044 -36.1251562, 144.7522248 -36.1252093, 144.7521363 -36.1252634, 144.7520639 -36.1253176, 144.7520223 -36.1253534, 144.7519888 -36.1253891, 144.7519375 -36.1254471, 144.7518916 -36.1254979, 144.751852 -36.125548, 144.7518171 -36.1255971, 144.7517549 -36.1257231, 144.7517206 -36.1258222, 144.7516999 -36.1258971, 144.7516905 -36.12595)",50
"[1075436832, 1024374237]",,,unclassified,,False,False,163.437,"LINESTRING (144.7538732 -36.1243036, 144.7537404 -36.1247229, 144.7536492 -36.1251259, 144.7536052 -36.1253178, 144.7535829 -36.1254165, 144.7535743 -36.1254692, 144.7535552 -36.1255379, 144.7535495 -36.1255599, 144.7535437 -36.1255726, 144.7535317 -36.1255909, 144.7535187 -36.125607, 144.7534819 -36.125647, 144.7534062 -36.1257024)",
190520702,,Sturt Street,tertiary,,False,False,8.624,"LINESTRING (144.7534062 -36.1257024, 144.7534204 -36.1257135, 144.7534722 -36.1257587)",60
190520702,,Sturt Street,tertiary,,False,True,39.4,"LINESTRING (144.7534062 -36.1257024, 144.7533048 -36.1256185, 144.7532144 -36.1255458, 144.7530987 -36.1254497)",60
"[1075436832, 1024374237]",,,unclassified,,False,True,163.437,"LINESTRING (144.7534062 -36.1257024, 144.7534819 -36.125647, 144.7535187 -36.125607, 144.7535317 -36.1255909, 144.7535437 -36.1255726, 144.7535495 -36.1255599, 144.7535552 -36.1255379, 144.7535743 -36.1254692, 144.7535829 -36.1254165, 144.7536052 -36.1253178, 144.7536492 -36.1251259, 144.7537404 -36.1247229, 144.7538732 -36.1243036)",
54358776,,Percy Street,residential,,False,False,57.52,"LINESTRING (144.7515624 -36.1255209, 144.7514748 -36.1252046, 144.7514675 -36.1251845, 144.7514558 -36.1251614, 144.7514399 -36.1251364, 144.7514246 -36.125111, 144.7514133 -36.1250885, 144.7514048 -36.1250656, 144.7513932 -36.1250239)",
23366257,,Heygarth Street,secondary,,False,True,4.082,"LINESTRING (144.7514612 -36.1244818, 144.7514973 -36.1245041)",50
23366257,,Heygarth Street,secondary,,False,False,272.615,"LINESTRING (144.7514612 -36.1244818, 144.7510114 -36.1242048, 144.7508513 -36.1241273, 144.7507645 -36.1240989, 144.7506649 -36.1240741, 144.7505544 -36.1240533, 144.7504206 -36.1240409, 144.7502164 -36.1240491, 144.7490906 -36.124245, 144.7486208 -36.1243279)",50
54358776,,Percy Street,residential,,False,True,64.363,"LINESTRING (144.7514612 -36.1244818, 144.7514065 -36.1245387, 144.7513717 -36.1245765, 144.7513536 -36.1246005, 144.7513417 -36.1246232, 144.7513322 -36.1246489, 144.7513266 -36.1246825, 144.7513277 -36.1247335, 144.7513391 -36.1247904, 144.7513932 -36.1250239)",
1080187857,,Landsborough Street,residential,,False,False,61.48,"LINESTRING (144.7468088 -36.128231, 144.746953 -36.1287715)",50
118605007,,Landsborough Street,residential,,False,True,114.473,"LINESTRING (144.7467148 -36.1278469, 144.7464552 -36.126839)",50
1149297534,,Pakenham Street,tertiary,,True,False,30.294,"LINESTRING (144.7533451 -36.1278989, 144.7536652 -36.127813)",
53191078,,Pakenham Street,tertiary,,False,True,95.585,"LINESTRING (144.7533451 -36.1278989, 144.7528831 -36.1279349, 144.7528363 -36.1279392, 144.7527954 -36.1279428, 144.7522869 -36.1279903)",
1149297536,,Pakenham Street,tertiary,,True,False,29.066,"LINESTRING (144.7522869 -36.1279903, 144.7519908 -36.1280958)",
53191078,,Pakenham Street,tertiary,,False,False,95.58500000000001,"LINESTRING (144.7522869 -36.1279903, 144.7527954 -36.1279428, 144.7528363 -36.1279392, 144.7528831 -36.1279349, 144.7533451 -36.1278989)",
53191084,,Nish Street,residential,,True,False,40.881,"LINESTRING (144.750389 -36.1265375, 144.7502886 -36.1261789)",
1149306921,,Florence Street,residential,,False,False,113.07300000000001,"LINESTRING (144.750389 -36.1265375, 144.7505381 -36.1265132, 144.7507249 -36.1264826, 144.7509113 -36.1264522, 144.751623 -36.126336)",
1149306921,,Florence Street,residential,,False,False,5.201,"LINESTRING (144.751623 -36.126336, 144.7516798 -36.1263269)",
54358769,1,Annesley Street,residential,,True,False,40.632,"LINESTRING (144.751623 -36.126336, 144.7516141 -36.1263067, 144.7515965 -36.1262448, 144.7515848 -36.1261882, 144.7515718 -36.1260986, 144.7515666 -36.1260432, 144.7515705 -36.1259747)",
1149306921,,Florence Street,residential,,False,True,113.07300000000001,"LINESTRING (144.751623 -36.126336, 144.7509113 -36.1264522, 144.7507249 -36.1264826, 144.7505381 -36.1265132, 144.750389 -36.1265375)",
219186383,1,Annesley Street,residential,,True,False,17.961,"LINESTRING (144.7516798 -36.1263269, 144.7516692 -36.1264882)",50
1149306921,,Florence Street,residential,,False,True,5.201,"LINESTRING (144.7516798 -36.1263269, 144.751623 -36.126336)",
1149766124,,Landsborough Street,residential,,True,False,26.468,"LINESTRING (144.7467359 -36.12464, 144.746996 -36.1245281)",50
118605007,,Landsborough Street,residential,,False,False,301.261,"LINESTRING (144.7467359 -36.12464, 144.7460733 -36.1247492, 144.7460273 -36.1247781, 144.7459894 -36.1248169, 144.7459665 -36.1248618, 144.7459657 -36.124944, 144.7464552 -36.126839)",50
1149766125,,Landsborough Street,residential,,True,False,29.16,"LINESTRING (144.7470583 -36.1246709, 144.7467359 -36.12464)",50
791855676,2,,secondary,roundabout,True,False,18.110999999999997,"LINESTRING (144.7470583 -36.1246709, 144.7470441 -36.1246633, 144.7470165 -36.1246376, 144.7469993 -36.1246174, 144.7469919 -36.1245945, 144.7469892 -36.1245626, 144.746996 -36.1245281)",
178259540,,Anstruther Street,residential,,False,False,93.214,"LINESTRING (144.7487536 -36.126445, 144.7477369 -36.1266134)",
1149776001,,Anstruther Street,residential,,True,False,28.299,"LINESTRING (144.7487536 -36.126445, 144.7490385 -36.1263363)",
219169011,2,Hare Street,residential,,False,True,67.912,"LINESTRING (144.7490482 -36.1260415, 144.7489057 -36.1254417)",40
1149776000,,Hare Street,residential,,True,False,30.948,"LINESTRING (144.7490482 -36.1260415, 144.749195 -36.1262933)",
219185221,,Anstruther Street,residential,,False,True,66.068,"LINESTRING (144.7495678 -36.1262975, 144.7502886 -36.1261789)",
1149776002,,Anstruther Street,residential,,True,False,31.452,"LINESTRING (144.7495678 -36.1262975, 144.7492527 -36.1264209)",
178259537,,Hare Street,residential,,False,True,185.653,"LINESTRING (144.7492143 -36.1266706, 144.7496431 -36.1283039)",
1149776003,,Hare Street,residential,,True,False,26.193,"LINESTRING (144.7492143 -36.1266706, 144.74908 -36.1264615)",
1149776005,,Anstruther Street,residential,,True,False,33.008,"LINESTRING (144.7492003 -36.1262954, 144.7495678 -36.1262975)",
173391025,,,residential,roundabout,True,False,16.175,"LINESTRING (144.7492003 -36.1262954, 144.7492292 -36.1263128, 144.7492504 -36.1263363, 144.7492619 -36.1263638, 144.7492627 -36.1263929, 144.7492527 -36.1264209)",
173391025,,,residential,roundabout,True,False,0.441,"LINESTRING (144.7490385 -36.1263363, 144.7490408 -36.1263328)",
