osmid,oneway,name,highway,reversed,length,maxspeed,lanes,geometry,ref
660287275,True,Cavenagh Street,tertiary,False,9.563,,,"LINESTRING (130.8407783 -12.4601561, 130.840841 -12.4602165)",
644857924,True,Garramilla Boulevard,tertiary,False,308.414,50,2,"LINESTRING (130.8407783 -12.4601561, 130.8417385 -12.4591608, 130.8427187 -12.4581305)",
684286875,True,,primary,False,19.203,,,"LINESTRING (130.8371496 -12.4568124, 130.8370426 -12.4566749)",
684286885,True,Cavenagh Street,unclassified,False,69.816,,,"LINESTRING (130.8448376 -12.4642298, 130.844381 -12.4637877)",
336026259,False,,tertiary,True,10.823,,,"LINESTRING (130.8413656 -12.4608704, 130.8414356 -12.4608011)",
684286880,False,Searcy Street,residential,False,148.908,,,"LINESTRING (130.8413656 -12.4608704, 130.8408069 -12.4614234, 130.8404025 -12.4618238)",
684286896,True,Cavenagh Street,tertiary,False,149.639,,,"LINESTRING (130.8413656 -12.4608704, 130.8411493 -12.4606582, 130.840923 -12.4604415, 130.8403841 -12.4599257)",
336026261,False,Spain Place,residential,True,74.771,,,"LINESTRING (130.8423358 -12.4617902, 130.8418531 -12.4622698)",
684286888,False,Spain Place,tertiary,False,7.669,,,"LINESTRING (130.8423358 -12.4617902, 130.8423853 -12.461741)",
684286896,True,Cavenagh Street,tertiary,False,68.541,,,"LINESTRING (130.8423358 -12.4617902, 130.841891 -12.4613528)",
684286896,True,Cavenagh Street,tertiary,False,65.403,,,"LINESTRING (130.8375793 -12.4572246, 130.8371496 -12.4568124)",
684286903,False,,tertiary_link,False,13.073,,,"LINESTRING (130.8375793 -12.4572246, 130.8376596 -12.457137)",
684286876,False,,tertiary,False,12.067,,,"LINESTRING (130.8403841 -12.4599257, 130.8404508 -12.4598389)",
684286896,True,Cavenagh Street,tertiary,False,86.983,,,"LINESTRING (130.8403841 -12.4599257, 130.8398113 -12.4593788)",
684286908,False,Whitfield Street,residential,False,147.429,50,,"LINESTRING (130.8403841 -12.4599257, 130.8403344 -12.4599755, 130.8395852 -12.4607263, 130.8394367 -12.4608755)",
684286894,False,Knuckey Street,tertiary,True,7.941,,,"LINESTRING (130.8425899 -12.4620449, 130.8426413 -12.4619941)",
684286896,True,Cavenagh Street,tertiary,False,39.538,,,"LINESTRING (130.8425899 -12.4620449, 130.8423358 -12.4617902)",
777040848,False,Knuckey Street,unclassified,False,72.579,50,,"LINESTRING (130.8425899 -12.4620449, 130.8421252 -12.4625141)",
773006767,True,Garramilla Boulevard,tertiary,False,13.013,,,"LINESTRING (130.8428928 -12.4581323, 130.8428101 -12.458217)",
1047364385,True,McMinn Street,tertiary,False,115.422,,2,"LINESTRING (130.8428928 -12.4581323, 130.8429857 -12.458223, 130.8431487 -12.4583853, 130.8431786 -12.4584175, 130.8432029 -12.4584463, 130.8432113 -12.4584562, 130.8432436 -12.4584993, 130.8432744 -12.4585431, 130.8433073 -12.4585917, 130.8433103 -12.4585961, 130.8433484 -12.4586558, 130.843387 -12.4587135, 130.8434081 -12.4587493, 130.8434319 -12.4587939, 130.8434624 -12.4588472, 130.8434889 -12.4588843, 130.8435424 -12.4589469)",
684286878,False,,tertiary,True,11.093,,,"LINESTRING (130.8388447 -12.4584405, 130.8389181 -12.4583711)",
684286896,True,Cavenagh Street,tertiary,False,28.721,,,"LINESTRING (130.8388447 -12.4584405, 130.8386571 -12.4582584)",
644857923,True,Garramilla Boulevard,tertiary,False,19.452,50,2,"LINESTRING (130.8449013 -12.4561022, 130.8447848 -12.4562351)",
644857922,True,Tiger Brennan Drive,primary,False,13.114,,1,"LINESTRING (130.8449013 -12.4561022, 130.8448486 -12.4560641, 130.8448026 -12.4560343)",A15
684286896,True,Cavenagh Street,tertiary,False,46.29,,,"LINESTRING (130.844381 -12.4637877, 130.8440809 -12.463492)",
684286911,False,Bennett Street,tertiary,False,9.933,40,,"LINESTRING (130.844381 -12.4637877, 130.8444422 -12.4637213)",
684286911,False,Bennett Street,tertiary,True,143.66799999999998,40,,"LINESTRING (130.844381 -12.4637877, 130.8443051 -12.4638695, 130.8439306 -12.4642463, 130.843904 -12.4642736, 130.8437769 -12.4643996, 130.8434943 -12.4646807, 130.8434598 -12.4647151)",
732500604,True,Garramilla Boulevard,tertiary,False,101.17,50,2,"LINESTRING (130.8441609 -12.4566939, 130.8444761 -12.456377, 130.8447259 -12.4561163, 130.8448026 -12.4560343)",
684286895,False,,tertiary,True,12.624,,,"LINESTRING (130.8393511 -12.4589321, 130.8394301 -12.4588488)",
684286896,True,Cavenagh Street,tertiary,False,77.532,,,"LINESTRING (130.8393511 -12.4589321, 130.8388447 -12.4584405)",
684286886,False,Lindsey Street,tertiary,True,12.746,,,"LINESTRING (130.8398113 -12.4593788, 130.8399082 -12.4593141)",
684286896,True,Cavenagh Street,tertiary,False,70.455,,,"LINESTRING (130.8398113 -12.4593788, 130.8393511 -12.4589321)",
684286884,False,Lindsey Street,unclassified,False,146.53,,,"LINESTRING (130.8398113 -12.4593788, 130.8394617 -12.459739, 130.838883 -12.4603353)",
684286896,True,Cavenagh Street,tertiary,False,228.252,,,"LINESTRING (130.8440809 -12.463492, 130.8425899 -12.4620449)",
684286913,False,,tertiary,True,9.532,,,"LINESTRING (130.8440809 -12.463492, 130.8441412 -12.4634297)",
660287275,True,Cavenagh Street,tertiary,False,91.62100000000001,,,"LINESTRING (130.840841 -12.4602165, 130.8411514 -12.4605155, 130.8413798 -12.460745, 130.8414356 -12.4608011)",
684286896,True,Cavenagh Street,tertiary,False,164.04,,,"LINESTRING (130.8386571 -12.4582584, 130.8375793 -12.4572246)",
684286910,False,,tertiary,False,10.799,,,"LINESTRING (130.8386571 -12.4582584, 130.8387274 -12.4581897)",
4662602,False,McLachlan Street,unclassified,True,146.918,50,,"LINESTRING (130.8386571 -12.4582584, 130.8383764 -12.4585388, 130.8382614 -12.4586537, 130.8381659 -12.4587491, 130.8377717 -12.459143, 130.8377087 -12.4592007)",
660287275,True,Cavenagh Street,tertiary,False,164.753,,,"LINESTRING (130.8376596 -12.457137, 130.8387274 -12.4581897)",
684286903,False,,tertiary_link,True,13.073,,,"LINESTRING (130.8376596 -12.457137, 130.8375793 -12.4572246)",
684286897,True,Cavenagh Street,unclassified,False,16.933,,,"LINESTRING (130.8448569 -12.4643737, 130.8448637 -12.4643486, 130.8448655 -12.4643312, 130.8448665 -12.464313, 130.8448661 -12.4642989, 130.8448645 -12.4642832, 130.8448613 -12.4642679, 130.8448562 -12.4642538, 130.8448504 -12.4642448, 130.8448376 -12.4642298)",
732504432,False,Woods Street,unclassified,True,218.791,50,,"LINESTRING (130.8384858 -12.4559895, 130.838781 -12.4562856, 130.8399047 -12.4573866)",
684912439,False,,tertiary,False,11.65,,,"LINESTRING (130.8366407 -12.4562925, 130.8367152 -12.4562171)",
176332272,True,Gardens Road,tertiary,False,61.139,,,"LINESTRING (130.8367152 -12.4562171, 130.8371159 -12.4566034)",
684912439,False,,tertiary,True,11.65,,,"LINESTRING (130.8367152 -12.4562171, 130.8366407 -12.4562925)",
547877696,False,Woods Street,unclassified,True,129.824,,,"LINESTRING (130.841844 -12.4592628, 130.8419739 -12.4593866, 130.842318 -12.4597347, 130.8423785 -12.459796, 130.842446 -12.4598643, 130.8425075 -12.4599211, 130.8426888 -12.4600887)",
773006766,True,,unclassified,False,5.825,,,"LINESTRING (130.841844 -12.4592628, 130.8418218 -12.459248, 130.8417957 -12.4592538)",
684286906,True,Garramilla Boulevard,tertiary,False,149.01,50,2,"LINESTRING (130.8417957 -12.4592538, 130.840841 -12.4602165)",
773006767,True,Garramilla Boulevard,tertiary,False,6.621,,,"LINESTRING (130.8418382 -12.4592111, 130.8417957 -12.4592538)",
773006768,True,,unclassified,False,6.2010000000000005,,,"LINESTRING (130.8418382 -12.4592111, 130.8418308 -12.4592375, 130.841844 -12.4592628)",
684286911,False,Bennett Street,tertiary,False,15.882,40,,"LINESTRING (130.8433573 -12.464817, 130.8434598 -12.4647151)",
684286911,False,Bennett Street,tertiary,True,15.882,40,,"LINESTRING (130.8434598 -12.4647151, 130.8433573 -12.464817)",
684286911,False,Bennett Street,tertiary,False,143.66799999999998,40,,"LINESTRING (130.8434598 -12.4647151, 130.8434943 -12.4646807, 130.8437769 -12.4643996, 130.843904 -12.4642736, 130.8439306 -12.4642463, 130.8443051 -12.4638695, 130.844381 -12.4637877)",
684286902,False,Knuckey Street,unclassified,False,70.328,50,,"LINESTRING (130.8416189 -12.463018, 130.8415513 -12.4630853, 130.8411654 -12.4634696)",
867599293,False,Smith Street,unclassified,False,110.4,50,,"LINESTRING (130.8416189 -12.463018, 130.8415479 -12.4629456, 130.8415058 -12.4629066, 130.8409029 -12.4623131)",
867599294,False,Knuckey Street,unclassified,True,78.515,50,,"LINESTRING (130.8416189 -12.463018, 130.8416895 -12.4629395, 130.8421252 -12.4625141)",
644857922,True,Tiger Brennan Drive,primary,False,40.118,,1,"LINESTRING (130.8451874 -12.4563305, 130.8449013 -12.4561022)",A15
785781728,True,,tertiary_link,False,45.31700000000001,,,"LINESTRING (130.8451874 -12.4563305, 130.8450986 -12.456297, 130.8450206 -12.4562709, 130.8449418 -12.4562511, 130.8448901 -12.4562407, 130.8448471 -12.4562361, 130.8447848 -12.4562351)",
644857923,True,Garramilla Boulevard,tertiary,False,294.489,50,2,"LINESTRING (130.8447848 -12.4562351, 130.8445449 -12.4564832, 130.8443147 -12.456713, 130.8437416 -12.4572866, 130.8433324 -12.4577118, 130.8428928 -12.4581323)",
644857923,True,Garramilla Boulevard,tertiary,False,6.58,50,2,"LINESTRING (130.8449425 -12.4560588, 130.8449013 -12.4561022)",
852689661,True,,tertiary,False,13.343,,,"LINESTRING (130.8448603 -12.4559696, 130.8449425 -12.4560588)",
69878755,False,McLachlan Street,unclassified,False,148.643,50,,"LINESTRING (130.8369761 -12.4603746, 130.8370405 -12.4603101, 130.8373444 -12.4600058, 130.8375345 -12.4598155, 130.8376005 -12.4597487, 130.8376977 -12.4596503, 130.8378766 -12.4594726, 130.8379301 -12.4594159)",
684286900,False,Mitchell Street,tertiary,False,103.244,40,,"LINESTRING (130.8369761 -12.4603746, 130.8372294 -12.4606192, 130.8372507 -12.4606397, 130.8376523 -12.4610274)",
4650841,False,McMinn Street,tertiary,False,22.503,,2,"LINESTRING (130.8435424 -12.4589469, 130.8436805 -12.4590978)",
1047364383,True,McMinn Street,tertiary,False,113.62,,2,"LINESTRING (130.8435424 -12.4589469, 130.8429083 -12.4583129, 130.8428101 -12.458217)",
732828315,False,McMinn Street,tertiary,True,31.703,,2,"LINESTRING (130.8420894 -12.4575393, 130.8418851 -12.4573356)",
1047364384,True,McMinn Street,tertiary,False,96.81200000000001,,2,"LINESTRING (130.8420894 -12.4575393, 130.8421159 -12.4575606, 130.8421548 -12.4575862, 130.8421932 -12.4576048, 130.8422371 -12.4576229, 130.8422884 -12.4576431, 130.8423195 -12.4576553, 130.8423558 -12.4576686, 130.8423815 -12.4576789, 130.8424033 -12.4576892, 130.8424375 -12.4577092, 130.842473 -12.4577335, 130.8425195 -12.4577703, 130.8427253 -12.457973, 130.8428018 -12.4580431)",
773006767,True,Garramilla Boulevard,tertiary,False,152.822,,,"LINESTRING (130.8428101 -12.458217, 130.8418382 -12.4592111)",
1047364383,True,McMinn Street,tertiary,False,13.82,,2,"LINESTRING (130.8428101 -12.458217, 130.8427187 -12.4581305)",
644857924,True,Garramilla Boulevard,tertiary,False,13.261,50,2,"LINESTRING (130.8427187 -12.4581305, 130.8428018 -12.4580431)",
1047364383,True,McMinn Street,tertiary,False,94.91300000000001,,2,"LINESTRING (130.8427187 -12.4581305, 130.8426434 -12.4580552, 130.8424486 -12.4578667, 130.8424116 -12.4578323, 130.8423755 -12.4578011, 130.8423372 -12.4577711, 130.8422921 -12.457735, 130.8422447 -12.4576967, 130.8422045 -12.4576589, 130.8420894 -12.4575393)",
43364821,False,Harvey Street,unclassified,True,47.599,,2,"LINESTRING (130.8435229 -12.4570866, 130.8431948 -12.4568027)",
1047366589,True,Harvey Street,unclassified,False,25.801,,2,"LINESTRING (130.8435229 -12.4570866, 130.8435342 -12.4570932, 130.8435444 -12.4570973, 130.8435561 -12.4571012, 130.8436175 -12.4571136, 130.8436426 -12.4571178, 130.8436656 -12.4571176, 130.8436985 -12.4571146, 130.8437236 -12.4571105, 130.843754 -12.4571028)",
732828314,True,Garramilla Boulevard,tertiary,False,40.315,50,2,"LINESTRING (130.8434994 -12.4573667, 130.843754 -12.4571028)",
1047366588,True,Harvey Street,unclassified,False,33.367000000000004,,2,"LINESTRING (130.8434994 -12.4573667, 130.8435543 -12.4572371, 130.8435592 -12.4572219, 130.8435621 -12.4572067, 130.8435624 -12.4571897, 130.8435607 -12.4571749, 130.8435558 -12.4571545, 130.8435512 -12.4571401, 130.8435446 -12.4571226, 130.8435361 -12.4571066, 130.8435294 -12.4570955, 130.8435229 -12.4570866)",
