osmid,lanes,highway,maxspeed,oneway,reversed,length,ref,name,geometry,junction
143826189,,secondary_link,,True,False,6.899,,,"LINESTRING (145.3559701 -36.3930018, 145.3558946 -36.3929893)",
577443631,1,secondary,60,True,False,20.127,C355,Echuca Road,"LINESTRING (145.3559701 -36.3930018, 145.3559717 -36.3931828)",
50265358,,residential,,True,False,17.526,,Alexandra Street,"LINESTRING (145.3559717 -36.3931828, 145.3561675 -36.3931818)",
577441504,1,secondary,60,True,False,7.632,C355,Echuca Road,"LINESTRING (145.3559717 -36.3931828, 145.3559743 -36.3932514)",
143827470,,secondary_link,,False,False,7.154,,,"LINESTRING (145.3559554 -36.3913144, 145.3558792 -36.391295)",
"[577444904, 577446034]",1,secondary,60,True,False,50.539,C355,Echuca Road,"LINESTRING (145.3559554 -36.3913144, 145.3559583 -36.3916423, 145.3559591 -36.3917689)",
220094862,,residential,50,False,True,68.82499999999999,,Ann Street,"LINESTRING (145.3594618 -36.3912582, 145.3591573 -36.3913029, 145.358706 -36.391372)",
980101301,,residential,50,True,False,23.899,,Ann Street,"LINESTRING (145.3594618 -36.3912582, 145.3595586 -36.3912228, 145.3596262 -36.3911877, 145.359689 -36.3911475)",
4725127,,unclassified,50,False,True,298.728,,Doonan Street,"LINESTRING (145.3578061 -36.3988544, 145.3576827 -36.3983622, 145.3573555 -36.3970668, 145.3572643 -36.396635, 145.3572214 -36.3962119)",
4725128,,unclassified,50,False,True,216.56900000000002,,Camp Street,"LINESTRING (145.3613339 -36.3965432, 145.3612232 -36.3964645, 145.3611696 -36.3963976, 145.3611293 -36.3963133, 145.361065 -36.3960888, 145.3610033 -36.3958448, 145.3609496 -36.395711, 145.3608995 -36.3956737, 145.3607606 -36.3956829, 145.359697 -36.395847)",
51653177,,unclassified,50,False,False,124.45200000000001,,Archer Street,"LINESTRING (145.3613339 -36.3965432, 145.3612242 -36.3966509, 145.3609841 -36.3968927, 145.3604638 -36.3974162)",
"[51653177, 911464106, 911464105]",,unclassified,50,False,True,271.75499999999994,,Archer Street,"LINESTRING (145.3613339 -36.3965432, 145.361372 -36.3965058, 145.3615112 -36.3963691, 145.3620288 -36.3958283, 145.362163 -36.3956944, 145.3622072 -36.3956383, 145.3622434 -36.3955811, 145.3622649 -36.3955271, 145.3622796 -36.3954753, 145.362285 -36.3954202, 145.362285 -36.3953533, 145.3622662 -36.3950284, 145.3622515 -36.3947283, 145.3622434 -36.3945717, 145.3622369 -36.39444, 145.362236 -36.3944228, 145.3622328 -36.3943527)",
51653177,,unclassified,50,False,True,76.49,,Archer Street,"LINESTRING (145.3596407 -36.398278, 145.3601439 -36.397722)",
51372911,,residential,,True,False,12.029,,,"LINESTRING (145.3597523 -36.3912356, 145.3597242 -36.3912207, 145.3597031 -36.3911997, 145.3596909 -36.3911745, 145.359689 -36.3911475)",roundabout
980101303,,residential,50,True,False,26.139,,Ann Street,"LINESTRING (145.3597523 -36.3912356, 145.3596482 -36.3912413, 145.3595716 -36.3912458, 145.3594618 -36.3912582)",
51372911,,residential,,True,False,2.992,,,"LINESTRING (145.3599048 -36.3911677, 145.3598953 -36.3911935)",roundabout
51372909,,residential,,False,False,147.048,,Ann Street,"LINESTRING (145.3601047 -36.3909871, 145.361308 -36.3900868)",
980101305,,residential,,True,False,26.929000000000002,,Ann Street,"LINESTRING (145.3601047 -36.3909871, 145.3599804 -36.3910908, 145.3599048 -36.3911677)",
51372910,,residential,,False,False,61.501,,O'Brien Street,"LINESTRING (145.3600513 -36.3913924, 145.3605141 -36.3918012)",
980101306,,residential,,True,False,29.223999999999997,,O'Brien Street,"LINESTRING (145.3600513 -36.3913924, 145.3598982 -36.3912915, 145.3597847 -36.3912428)",
893664076,,residential,,False,True,9.965,,Elizabeth Street,"LINESTRING (145.3645773 -36.3929547, 145.3644836 -36.3929063)",
980099404,,residential,,False,False,36.086,,Elizabeth Street,"LINESTRING (145.3645773 -36.3929547, 145.364608 -36.3929803, 145.36485 -36.3931937)",
980099405,2,trunk,50,True,False,179.44799999999998,A300,McLennan Street,"LINESTRING (145.3645773 -36.3929547, 145.3644787 -36.3930297, 145.364285 -36.3931756, 145.3639897 -36.3933951, 145.3635948 -36.3936862, 145.3634485 -36.3937955, 145.363349 -36.3938709, 145.3632179 -36.3939635, 145.3630945 -36.3940401)",
893664076,,residential,,False,False,9.965,,Elizabeth Street,"LINESTRING (145.3644836 -36.3929063, 145.3645773 -36.3929547)",
980099403,2,trunk,50,True,False,15.143,A300,McLennan Street,"LINESTRING (145.3644836 -36.3929063, 145.364608 -36.392814)",
980099401,,residential,,True,False,29.223999999999997,,Elizabeth Street,"LINESTRING (145.3644836 -36.3929063, 145.3644312 -36.3928599, 145.3643414 -36.3927803, 145.3642907 -36.3926972)",
51653204,1,unclassified,50,True,False,35.730000000000004,,,"LINESTRING (145.3570165 -36.3953637, 145.3569729 -36.395308, 145.3569058 -36.3952486, 145.3568735 -36.3952261, 145.3568455 -36.3952065, 145.3567878 -36.395186, 145.3567154 -36.3951709)",
980111373,,unclassified,50,True,False,26.159,,Doonan Street,"LINESTRING (145.3570165 -36.3953637, 145.3570045 -36.395318, 145.3569969 -36.3952415, 145.3569941 -36.3952137, 145.3569928 -36.3952, 145.3569784 -36.3951308)",
220090626,2,trunk,50,True,False,23.959,A300,McLennan Street,"LINESTRING (145.3569784 -36.3951308, 145.3567154 -36.3951709)",
980111374,2,trunk_link,50,True,False,35.19,,,"LINESTRING (145.3569784 -36.3951308, 145.3569229 -36.3948866, 145.3569069 -36.3948196)",
134372410,2,trunk,50,True,False,7.436,A300,McLennan Street,"LINESTRING (145.3569069 -36.3948196, 145.3569887 -36.3948079)",
980111371,2,trunk,50,True,False,7.44,A300,McLennan Street,"LINESTRING (145.3558563 -36.3949689, 145.3559375 -36.3949546)",
"[220094650, 980110532]","['1', '2']",secondary,50,True,False,139.393,C355,Echuca Road,"LINESTRING (145.3558563 -36.3949689, 145.3558685 -36.394891, 145.3558979 -36.3947037, 145.3559053 -36.3944683, 145.3559033 -36.3942724, 145.3559011 -36.3937175)",
293946715,,residential,,False,True,6.909,,Hall Street,"LINESTRING (145.3545486 -36.3975353, 145.3546213 -36.3975562)",
"[980110529, 980110530]",,secondary,"['60', '50']",True,False,272.813,C369,Toolamba Road,"LINESTRING (145.3545486 -36.3975353, 145.3547565 -36.3971726, 145.3549734 -36.3967966, 145.3550916 -36.3965895, 145.3550962 -36.3965815, 145.3551894 -36.396418, 145.3553966 -36.3960446, 145.355402 -36.3960349, 145.3555717 -36.3957349, 145.3556433 -36.3955991, 145.3556718 -36.3955459, 145.3556832 -36.3955236, 145.3557356 -36.3954224, 145.3557479 -36.3953908, 145.3557815 -36.3953043, 145.3557854 -36.3952941)",
980110531,,trunk_link,50,True,False,36.713,C355;C369,,"LINESTRING (145.3557854 -36.3952941, 145.3558563 -36.3949689)",
134372409,1,trunk,50,True,False,105.439,A300,McLennan Street,"LINESTRING (145.3557854 -36.3952941, 145.355686 -36.3953018, 145.3552053 -36.3953393, 145.354803 -36.3953749, 145.3546525 -36.3953806, 145.3546127 -36.3953815)",
