osmid,name,highway,junction,oneway,reversed,length,geometry,maxspeed,lanes,bridge,ref
28413738,John Whiteway Drive,residential,,False,False,385.278,"LINESTRING (151.3471054 -33.4282385, 151.347074 -33.4282386, 151.3470297 -33.4282388, 151.346975 -33.4282391, 151.3469337 -33.4282422, 151.3468994 -33.4282527, 151.3468695 -33.4282713, 151.3468468 -33.4282959, 151.3465011 -33.4290554, 151.3464239 -33.429176, 151.3463128 -33.429256, 151.3462 -33.4293212, 151.3460269 -33.4293802, 151.3458305 -33.4294135, 151.3458003 -33.4294176, 151.3456345 -33.4294403, 151.345435 -33.4294598, 151.3452739 -33.4294588, 151.3450849 -33.4294395, 151.3445142 -33.4293709, 151.343818 -33.4293001, 151.343787 -33.429297)",50,,,
28413738,John Whiteway Drive,residential,,False,True,878.6569999999998,"LINESTRING (151.3471054 -33.4282385, 151.3470763 -33.4284646, 151.3471182 -33.4288133, 151.3469849 -33.4292826, 151.3469073 -33.4295462, 151.3468401 -33.4297375, 151.3466874 -33.42989, 151.3465241 -33.430028, 151.3464576 -33.4300786, 151.3463938 -33.4301417, 151.3463428 -33.4302159, 151.3462978 -33.430291, 151.3462658 -33.4303654, 151.346247 -33.4304405, 151.3462416 -33.4305096, 151.3462433 -33.4307693, 151.3462523 -33.4308802, 151.3462577 -33.4309061, 151.3462752 -33.4309897, 151.3463074 -33.4310961, 151.3463381 -33.4311771, 151.3463524 -33.4312719, 151.3463449 -33.4313728, 151.3463028 -33.4314743, 151.34623 -33.4315728, 151.3461317 -33.4316492, 151.3458018 -33.4318219, 151.3454812 -33.4319941, 151.3453844 -33.4320371, 151.3452789 -33.4320613, 151.3451681 -33.4320601, 151.3450657 -33.4320417, 151.3449725 -33.4320063, 151.3449021 -33.4319551, 151.3448372 -33.4318795, 151.3448008 -33.4318194, 151.3445845 -33.4313941, 151.3444934 -33.4312466, 151.3444052 -33.4311201, 151.3443086 -33.4310041, 151.344171 -33.4308723, 151.3440297 -33.4307547, 151.3438789 -33.4306471, 151.3436858 -33.4305162, 151.3436303 -33.43046, 151.3435937 -33.4303922, 151.3435834 -33.4303282, 151.3435841 -33.4302592, 151.3435954 -33.4302011, 151.343787 -33.429297)",50,,,
175666094,Donnison Street,residential,,False,True,107.35199999999999,"LINESTRING (151.3471054 -33.4282385, 151.3471423 -33.4280813, 151.3471567 -33.4280123, 151.3471619 -33.4279431, 151.3471503 -33.4278841, 151.3471288 -33.4278264, 151.3470943 -33.4277748, 151.3470396 -33.4277296, 151.3469599 -33.4277005, 151.3468656 -33.4276781, 151.3466066 -33.4276403, 151.3465494 -33.4276319)",50,,,
28413778,Georgiana Terrace,residential,,False,False,87.577,"LINESTRING (151.342467 -33.4290693, 151.3423524 -33.4290531, 151.3421038 -33.429018, 151.3415784 -33.4289427, 151.3415368 -33.4289365)",40,,,
28413796,Margin Street,residential,,False,True,232.683,"LINESTRING (151.3451831 -33.4289006, 151.3438996 -33.4286788, 151.3439399 -33.4285153, 151.3440737 -33.4278552, 151.3440509 -33.427801, 151.344001 -33.4277048)",50,,,
148021930,Donnison Street,primary,roundabout,True,False,9.014,"LINESTRING (151.3407127 -33.4268612, 151.3406886 -33.4268634, 151.3406646 -33.4268601, 151.3406426 -33.4268515, 151.3406243 -33.4268382)",,,,
443280349,Baker Street,residential,,True,False,14.15,"LINESTRING (151.3407127 -33.4268612, 151.3406671 -33.4269217, 151.3406315 -33.4269689)",50,,,
148021930,Donnison Street,primary,roundabout,True,False,8.979,"LINESTRING (151.3406096 -33.4268189, 151.340603 -33.4267995, 151.340603 -33.4267793, 151.3406095 -33.4267599, 151.3406221 -33.4267426)",,,,
443280353,Donnison Street,primary,,True,False,126.10700000000001,"LINESTRING (151.3406096 -33.4268189, 151.3405436 -33.4267978, 151.3404742 -33.4267833, 151.3396592 -33.426667, 151.3396061 -33.4266625, 151.3395518 -33.4266631, 151.3394912 -33.4266735, 151.3394199 -33.4266947, 151.3392893 -33.4267465)",50,,,
148021908,Donnison Street,primary,,True,False,9.427,"LINESTRING (151.3384223 -33.4266409, 151.3384538 -33.4267215)",,,,
770446171,Pacific Highway,primary,roundabout,True,False,6.922,"LINESTRING (151.3384223 -33.4266409, 151.3384027 -33.426662, 151.3383758 -33.4266765, 151.3383655 -33.4266785)",,,,
28276152,Pacific Highway,primary,roundabout,True,False,8.766,"LINESTRING (151.3382507 -33.4265737, 151.3382672 -33.4265514, 151.3382916 -33.4265347, 151.3383212 -33.4265257)",,,,
443280348,Donnison Street West,residential,,True,False,15.392,"LINESTRING (151.3382507 -33.4265737, 151.3382278 -33.4265164, 151.3381835 -33.4264477)",,,,
28413607,Terama Place,residential,,False,False,111.234,"LINESTRING (151.3448304 -33.4242619, 151.3459041 -33.4247065)",50,,,
"[177045561, 302900963]",Henry Parry Drive,secondary,,False,True,118.911,"LINESTRING (151.3448304 -33.4242619, 151.3447006 -33.424848, 151.3446277 -33.4252066, 151.3446213 -33.4252359, 151.3446037 -33.4253144)","['60', '50']",4,,
148021930,Donnison Street,primary,roundabout,True,False,17.062,"LINESTRING (151.3406221 -33.4267426, 151.3406375 -33.4267302, 151.3406559 -33.4267213, 151.340684 -33.4267155, 151.3407129 -33.4267176, 151.3407394 -33.4267272, 151.3407607 -33.4267435, 151.3407734 -33.4267619)",,,,
148021907,Donnison Street,primary,,True,False,30.267,"LINESTRING (151.3407734 -33.4267619, 151.340837 -33.4267759, 151.3410888 -33.4268312)",40,,,
148021930,Donnison Street,primary,roundabout,True,False,6.975,"LINESTRING (151.3407734 -33.4267619, 151.3407793 -33.4267822, 151.3407782 -33.4268031, 151.3407701 -33.4268229)",,,,
"[172608737, 28317340]",Donnison Street,primary,,False,True,47.522999999999996,"LINESTRING (151.3388756 -33.4269075, 151.3388325 -33.4269154, 151.3387894 -33.4269183, 151.3387459 -33.4269158, 151.3387043 -33.4269065, 151.3386607 -33.4268907, 151.3386266 -33.4268718, 151.3384538 -33.4267215)",50,,yes,
574817088,Donnison Street,primary,,True,False,41.949,"LINESTRING (151.3388756 -33.4269075, 151.3391114 -33.4267622, 151.3392454 -33.4266909)",50,,,
148021905,Dane Drive,tertiary,,True,False,48.115,"LINESTRING (151.3390054 -33.428912, 151.3389721 -33.429025, 151.3389474 -33.429084, 151.3388265 -33.429246, 151.3387954 -33.4293034)",50,,,
148021906,Dane Drive,tertiary,,False,False,38.885,"LINESTRING (151.3390054 -33.428912, 151.3390102 -33.4288886, 151.3390814 -33.4285681)",50,,,
24748012,Dane Drive,tertiary,,True,False,46.80500000000001,"LINESTRING (151.338702 -33.4292388, 151.3387892 -33.4291866, 151.3388859 -33.4290961, 151.3389494 -33.4290166, 151.3390054 -33.428912)",50,,,
726874925,,trunk,roundabout,True,False,11.599,"LINESTRING (151.338702 -33.4292388, 151.3387405 -33.4292522, 151.3387726 -33.4292743, 151.3387954 -33.4293034)",60,,,A49
726874926,,trunk,roundabout,True,False,7.008,"LINESTRING (151.3386272 -33.4292405, 151.3386644 -33.4292354, 151.338702 -33.4292388)",60,,,A49
726874929,,trunk,roundabout,True,False,5.411,"LINESTRING (151.3387954 -33.4293034, 151.3388048 -33.4293265, 151.3388082 -33.4293506)",60,,,A49
726874928,,trunk,roundabout,True,False,24.121000000000002,"LINESTRING (151.3388082 -33.4293506, 151.3388021 -33.4293864, 151.3387832 -33.4294189, 151.3387532 -33.429445, 151.3387151 -33.4294623, 151.3386726 -33.429469, 151.3386296 -33.4294645)",60,,,A49
148025840,,trunk,roundabout,True,False,20.918000000000003,"LINESTRING (151.3385364 -33.4293916, 151.3385283 -33.4293546, 151.3385346 -33.4293173, 151.3385548 -33.4292837, 151.3385868 -33.4292572, 151.3386272 -33.4292405)",60,,,A49
"[1104429235, 726874927]",,trunk,roundabout,True,False,12.28,"LINESTRING (151.3386296 -33.4294645, 151.33862 -33.4294611, 151.3385991 -33.4294538, 151.3385725 -33.4294375, 151.3385512 -33.4294163, 151.3385431 -33.4294028, 151.3385364 -33.4293916)",60,,,A49
28319442,Kibble Street,residential,,False,True,68.488,"LINESTRING (151.3405153 -33.424611, 151.340445 -33.4246566, 151.3403652 -33.4246828, 151.3401941 -33.4246707, 151.3399656 -33.4246398, 151.3398169 -33.4245905)",,,,
148021930,Donnison Street,primary,roundabout,True,False,7.009,"LINESTRING (151.3407701 -33.4268229, 151.3407557 -33.4268401, 151.340736 -33.4268532, 151.3407127 -33.4268612)",,,,
148021930,Donnison Street,primary,roundabout,True,False,2.552,"LINESTRING (151.3406243 -33.4268382, 151.340616 -33.4268291, 151.3406096 -33.4268189)",,,,
942415202,Holden Street,residential,,False,False,141.259,"LINESTRING (151.3405953 -33.4210575, 151.3406063 -33.4211326, 151.3405601 -33.4213427, 151.3403622 -33.4223098)",,,,
411917345,Faunce Street West,residential,,False,False,94.004,"LINESTRING (151.341291 -33.4228056, 151.3411895 -33.4227914, 151.3403402 -33.4226585, 151.3402951 -33.4226514)",,,,
411917347,Showground Road,tertiary,roundabout,True,False,12.069,"LINESTRING (151.341291 -33.4228056, 151.3412942 -33.4227877, 151.3413037 -33.4227714, 151.3413186 -33.4227583, 151.3413375 -33.4227495, 151.3413587 -33.4227459, 151.3413803 -33.4227478)",,1,,
411917347,Showground Road,tertiary,roundabout,True,False,20.441000000000003,"LINESTRING (151.3413803 -33.4227478, 151.3414025 -33.4227563, 151.34142 -33.4227706, 151.3414306 -33.422789, 151.3414332 -33.4228094, 151.3414273 -33.4228292, 151.3414137 -33.4228462, 151.3413941 -33.4228583, 151.3413706 -33.4228642, 151.3413462 -33.4228631)",,1,,
"[443280344, 173230879]",Showground Road,tertiary,,False,True,350.113,"LINESTRING (151.3413462 -33.4228631, 151.3413042 -33.4230716, 151.3412109 -33.4235293, 151.3411168 -33.4239969, 151.34106 -33.4242103, 151.3409549 -33.4243935, 151.3408385 -33.4245154, 151.3406965 -33.4246218, 151.3404337 -33.4247632, 151.3401174 -33.4249004, 151.3398243 -33.4250649, 151.3396563 -33.4252452, 151.3395404 -33.4253973)",,,,
411917347,Showground Road,tertiary,roundabout,True,False,8.798,"LINESTRING (151.3413462 -33.4228631, 151.3413243 -33.4228555, 151.3413066 -33.4228424, 151.3412951 -33.4228251, 151.341291 -33.4228056)",,1,,
25046378,Donnison Street West,residential,,False,True,0.976,"LINESTRING (151.3381835 -33.4264477, 151.3381754 -33.4264421)",,,,
443280342,Donnison Street West,residential,,True,False,15.445,"LINESTRING (151.3381835 -33.4264477, 151.3382595 -33.426491, 151.3383212 -33.4265257)",,,,
443280343,Riou Street,primary,,True,False,19.269,"LINESTRING (151.3380837 -33.4267321, 151.3382474 -33.4266255)",,,,
780482674,Riou Street,primary,,False,True,126.635,"LINESTRING (151.3380837 -33.4267321, 151.3371366 -33.4272521, 151.3370446 -33.4273038, 151.336948 -33.4273632)",,,,
770446172,Pacific Highway,primary,roundabout,True,False,5.425,"LINESTRING (151.3384328 -33.4265935, 151.338432 -33.4266179, 151.3384223 -33.4266409)",,,,
443280347,Riou Street,primary,,True,False,19.892,"LINESTRING (151.338284 -33.4266684, 151.3380837 -33.4267321)",,,,
28276152,Pacific Highway,primary,roundabout,True,False,5.9399999999999995,"LINESTRING (151.338284 -33.4266684, 151.3382613 -33.4266495, 151.3382474 -33.4266255)",,,,
"[443280344, 173230879]",Showground Road,tertiary,,False,False,350.11299999999994,"LINESTRING (151.3395404 -33.4253973, 151.3396563 -33.4252452, 151.3398243 -33.4250649, 151.3401174 -33.4249004, 151.3404337 -33.4247632, 151.3406965 -33.4246218, 151.3408385 -33.4245154, 151.3409549 -33.4243935, 151.34106 -33.4242103, 151.3411168 -33.4239969, 151.3412109 -33.4235293, 151.3413042 -33.4230716, 151.3413462 -33.4228631)",,,,
443280345,Showground Road,tertiary,,True,False,170.453,"LINESTRING (151.3395404 -33.4253973, 151.3394011 -33.4256733, 151.3393287 -33.4257819, 151.339203 -33.425949, 151.3390441 -33.4260892, 151.3388577 -33.4262543, 151.3386444 -33.4264182, 151.3384929 -33.4265274, 151.3384328 -33.4265935)",,,,
770446170,Pacific Highway,primary,roundabout,True,False,7.916,"LINESTRING (151.3383655 -33.4266785, 151.3383447 -33.4266826, 151.3383129 -33.4266798, 151.338284 -33.4266684)",,,,
"[172555724, 177045556]",Baker Street,residential,,False,True,200.15399999999997,"LINESTRING (151.3406315 -33.4269689, 151.340568 -33.4273023, 151.340489 -33.4277177, 151.3403606 -33.4283922, 151.34029 -33.4286958, 151.3402787 -33.4287445)",50,,,
443280350,Baker Street,residential,,True,False,14.549,"LINESTRING (151.3406315 -33.4269689, 151.3406286 -33.4269165, 151.3406243 -33.4268382)",50,,,
443280351,Donnison Street,primary,,False,False,71.491,"LINESTRING (151.3410888 -33.4268312, 151.3417194 -33.4269224, 151.3417487 -33.4269266, 151.341848 -33.4269402)",40,,,
443280352,Donnison Street,primary,,True,False,29.591,"LINESTRING (151.3410888 -33.4268312, 151.3408238 -33.4268243, 151.3407701 -33.4268229)",40,,,
574817087,,primary,,False,False,7.404,"LINESTRING (151.3392893 -33.4267465, 151.3392454 -33.4266909)",50,,,
148021906,Dane Drive,tertiary,,False,True,207.103,"LINESTRING (151.3392893 -33.4267465, 151.339314 -33.426778, 151.3393408 -33.4268202, 151.3393696 -33.4268716, 151.3393909 -33.4269339, 151.3393922 -33.4270046, 151.3392383 -33.4277599, 151.3392351 -33.4277766, 151.3390814 -33.4285681)",50,,,
574817089,Donnison Street,primary,,True,False,42.479,"LINESTRING (151.3392893 -33.4267465, 151.3391547 -33.4268138, 151.3388756 -33.4269075)",50,,,
140621138,Watt Street,residential,,False,True,106.426,"LINESTRING (151.3442221 -33.4212407, 151.344219 -33.4212571, 151.3441547 -33.4215933, 151.3441004 -33.4217571, 151.3441114 -33.4218999, 151.3440453 -33.4221143, 151.3440296 -33.4221786)",50,,,
654884658,,residential,roundabout,True,False,9.119,"LINESTRING (151.3442221 -33.4212407, 151.3442038 -33.4212347, 151.3441884 -33.4212245, 151.3441774 -33.421211, 151.3441715 -33.4211953, 151.3441715 -33.4211789)",,,,
142866021,Beane Street,residential,,False,True,105.76400000000001,"LINESTRING (151.3443018 -33.4211969, 151.3443246 -33.4212001, 151.3445345 -33.4212299, 151.3454253 -33.4213562)",50,,,
654884658,,residential,roundabout,True,False,9.851,"LINESTRING (151.3443018 -33.4211969, 151.3442947 -33.4212136, 151.3442815 -33.4212275, 151.3442638 -33.4212373, 151.3442433 -33.4212418, 151.3442221 -33.4212407)",,,,
649328267,Beane Street,residential,,False,False,104.719,"LINESTRING (151.3441715 -33.4211789, 151.3441403 -33.4211748, 151.3435509 -33.4210904, 151.3431529 -33.4210338, 151.3430593 -33.4210202)",50,,,
654884658,,residential,roundabout,True,False,9.321,"LINESTRING (151.3441715 -33.4211789, 151.3441774 -33.4211629, 151.3441888 -33.4211491, 151.3442047 -33.4211388, 151.3442235 -33.421133, 151.3442436 -33.4211321)",,,,
