osmid,oneway,ref,name,highway,reversed,length,bridge,geometry,lanes
28580221,False,,Resolution Street,residential,True,16.138,,"LINESTRING (144.198106 -20.8435482, 144.1981343 -20.8434055)",
28579064,True,A6,Gray Street,trunk,False,3.256,,"LINESTRING (144.1998641 -20.8463392, 144.1998617 -20.84631)",
28601632,True,,Moran Street,residential,False,237.59,,"LINESTRING (144.1998641 -20.8463392, 144.1997669 -20.8463438, 144.1996451 -20.8463522, 144.1978978 -20.8460662, 144.1977856 -20.8460353, 144.1976238 -20.8459705)",1
28580221,False,,Resolution Street,residential,True,131.261,,"LINESTRING (144.1978747 -20.8447087, 144.198106 -20.8435482)",
711649928,True,62,Mowbray Street,primary,False,231.664,,"LINESTRING (144.1978747 -20.8447087, 144.2000654 -20.8450948)",1
711649930,False,62,Resolution Street,primary,False,8.009,,"LINESTRING (144.1978747 -20.8447087, 144.197857 -20.8447788)",
28601635,False,,Mowbray Street,residential,True,199.684,,"LINESTRING (144.1975286 -20.8446721, 144.1956391 -20.8443454)",
711649929,True,,Mowbray Street,residential,False,36.195,,"LINESTRING (144.1975286 -20.8446721, 144.1978747 -20.8447087)",1
711649926,True,,Mowbray Street,residential,False,36.13,,"LINESTRING (144.197857 -20.8447788, 144.1975286 -20.8446721)",1
711649930,False,62,Resolution Street,primary,True,8.009,,"LINESTRING (144.197857 -20.8447788, 144.1978747 -20.8447087)",
711649930,False,62,Resolution Street,primary,False,134.711,,"LINESTRING (144.197857 -20.8447788, 144.1976469 -20.8458633, 144.1976238 -20.8459705)",
28601635,False,,Mowbray Street,residential,False,199.684,,"LINESTRING (144.1956391 -20.8443454, 144.1975286 -20.8446721)",
28660386,False,,Flynn Street,residential,True,134.031,,"LINESTRING (144.1956391 -20.8443454, 144.1958929 -20.8431636)",
762855560,True,A6;62,Gray Street,trunk,False,131.96,,"LINESTRING (144.2000654 -20.8450948, 144.2003001 -20.8439285)",
786582594,True,,Mowbray Street,primary,False,15.006,,"LINESTRING (144.2000654 -20.8450948, 144.2002073 -20.8451198)",1
28601636,True,,Mowbray Street,residential,False,229.357,,"LINESTRING (144.2002073 -20.8451198, 144.2023762 -20.845502)",1
762855558,True,A6;62,Gray Street,trunk,False,9.986,,"LINESTRING (144.2002073 -20.8451198, 144.2001898 -20.8452081)",
711649927,True,62,Mowbray Street,primary,False,15.035,,"LINESTRING (144.2001898 -20.8452081, 144.2000478 -20.8451822)",1
28579071,True,A6,Gray Street,trunk,False,126.958,,"LINESTRING (144.2001898 -20.8452081, 144.2000138 -20.8460972, 144.1999282 -20.8463209)",
762855561,True,A6,Gray Street,trunk,False,9.889,,"LINESTRING (144.2000478 -20.8451822, 144.2000654 -20.8450948)",
711649927,True,62,Mowbray Street,primary,False,232.041,,"LINESTRING (144.2000478 -20.8451822, 144.1981 -20.844827, 144.197857 -20.8447788)",1
28579053,False,,Flinders Street,residential,False,11.436,,"LINESTRING (144.2023762 -20.845502, 144.2023566 -20.8456032)",
"[28601634, 28601636]",True,,Mowbray Street,residential,False,310.61699999999996,,"LINESTRING (144.2023762 -20.845502, 144.2037538 -20.8457448, 144.2037833 -20.8457565, 144.2037982 -20.8457799, 144.2037998 -20.8458124, 144.2037865 -20.8458395, 144.2037557 -20.8458533, 144.2037357 -20.8458547, 144.2036437 -20.8458379, 144.2023566 -20.8456032)",1
28579053,False,,Flinders Street,residential,True,132.71,,"LINESTRING (144.2023762 -20.845502, 144.2026043 -20.8443277)",
28579053,False,,Flinders Street,residential,False,125.89,,"LINESTRING (144.2023566 -20.8456032, 144.2021341 -20.8467161)",
28579053,False,,Flinders Street,residential,True,11.436,,"LINESTRING (144.2023566 -20.8456032, 144.2023762 -20.845502)",
28601634,True,,Mowbray Street,residential,False,229.413,,"LINESTRING (144.2023566 -20.8456032, 144.2001898 -20.8452081)",1
28574716,True,62,Gray Street,primary,False,16.049,,"LINESTRING (144.2007188 -20.8425456, 144.2006979 -20.8426886)",
28574739,True,,Brodie Street,residential,False,228.195,,"LINESTRING (144.2007188 -20.8425456, 144.20287 -20.8429576)",1
28574739,True,,Brodie Street,residential,False,12.192,,"LINESTRING (144.2006048 -20.8425197, 144.2007188 -20.8425456)",1
795267765,True,62,Gray Street,primary,False,124.045,,"LINESTRING (144.2006048 -20.8425197, 144.200782 -20.8417378, 144.2008409 -20.8415923, 144.2008986 -20.8414952, 144.2009294 -20.8414547)",
28574738,True,,Brodie Street,residential,False,234.302,,"LINESTRING (144.2005742 -20.8426637, 144.1983637 -20.8422487)",1
795267765,True,62,Gray Street,primary,False,16.325,,"LINESTRING (144.2005742 -20.8426637, 144.2006048 -20.8425197)",
28574716,True,62,Gray Street,primary,False,128.046,,"LINESTRING (144.2006979 -20.8426886, 144.2004645 -20.8438193)",
28574738,True,,Brodie Street,residential,False,13.15,,"LINESTRING (144.2006979 -20.8426886, 144.2005742 -20.8426637)",1
824100884,True,62,Gray Street,primary,False,5.637,,"LINESTRING (144.2010153 -20.8414314, 144.2009859 -20.841474)",
824100886,True,,Comyn Street,residential,False,17.412,,"LINESTRING (144.2010153 -20.8414314, 144.2010731 -20.8414743, 144.201147 -20.8415282)",
28574739,True,,Brodie Street,residential,False,79.572,,"LINESTRING (144.1976427 -20.8419409, 144.1983941 -20.8420786)",1
684137083,False,,,residential,False,19.704,,"LINESTRING (144.1976427 -20.8419409, 144.1976097 -20.8421154)",
28574738,True,,Brodie Street,residential,False,66.365,,"LINESTRING (144.1976097 -20.8421154, 144.1969822 -20.8420045)",1
684137083,False,,,residential,True,19.704,,"LINESTRING (144.1976097 -20.8421154, 144.1976427 -20.8419409)",
28574728,False,,Flynn Street,residential,False,130.462,,"LINESTRING (144.1961585 -20.8418588, 144.1959222 -20.8430111)",
28574728,False,,Flynn Street,residential,True,20.729,,"LINESTRING (144.1961585 -20.8418588, 144.196196 -20.8416757)",
28574738,True,,Brodie Street,residential,False,87.118,,"LINESTRING (144.1969822 -20.8420045, 144.1961585 -20.8418588)",1
684137070,False,,,residential,True,20.165,,"LINESTRING (144.1969822 -20.8420045, 144.197014 -20.8418256)",
28574739,True,,Brodie Street,residential,False,66.58,,"LINESTRING (144.197014 -20.8418256, 144.1976427 -20.8419409)",1
684137070,False,,,residential,False,20.165,,"LINESTRING (144.197014 -20.8418256, 144.1969822 -20.8420045)",
28574736,True,A6,Stansfield Street,trunk,False,109.559,,"LINESTRING (144.1991426 -20.8437279, 144.198106 -20.8435482)",
684138261,False,,,trunk_link,False,15.831,,"LINESTRING (144.1991426 -20.8437279, 144.1991697 -20.8435878)",
684138261,False,,,trunk_link,True,15.831,,"LINESTRING (144.1991697 -20.8435878, 144.1991426 -20.8437279)",
28574732,True,A6,Stansfield Street,trunk,False,122.435,,"LINESTRING (144.1991697 -20.8435878, 144.200056 -20.8437467, 144.2003268 -20.8437952)",
