osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,ref,junction,access
324785016,False,,Carillon Avenue,secondary,50,True,272.52299999999997,"LINESTRING (151.1792476 -33.8909915, 151.1793316 -33.8909855, 151.1794314 -33.8909833, 151.1794941 -33.8909821, 151.1795568 -33.8909934, 151.1799003 -33.8910891, 151.1803037 -33.8912238, 151.1805197 -33.891293, 151.1806425 -33.8913199, 151.1807535 -33.8913433, 151.1807791 -33.891351, 151.1810259 -33.8914279, 151.1810827 -33.891444, 151.1812137 -33.8914791, 151.1813873 -33.8915225, 151.1814154 -33.8915262, 151.181634 -33.8915551, 151.1817872 -33.8915581, 151.1819403 -33.8915542, 151.1820849 -33.8915431)",,,,
"[225735269, 922325462]",False,"['2', '3']",Missenden Road,tertiary,40,False,62.31700000000001,"LINESTRING (151.1827182 -33.8914612, 151.1827563 -33.8915607, 151.1828853 -33.8918958, 151.1829242 -33.8919949)",,,,
"[324785016, 1095300527]",False,4,Carillon Avenue,secondary,50,False,59.160999999999994,"LINESTRING (151.1827182 -33.8914612, 151.182612 -33.8914744, 151.1822443 -33.8915223, 151.1820849 -33.8915431)",,,,
"[1095300528, 793901596]",False,5,Carillon Avenue,secondary,50,True,105.62100000000001,"LINESTRING (151.1827182 -33.8914612, 151.1828359 -33.8914465, 151.1831155 -33.8914103, 151.1833612 -33.8913973, 151.1838571 -33.8913861)",,,,
"[1095300517, 215320362, 215320364, 1095300529, 219617203, 175974423]",False,3,Missenden Road,tertiary,40,True,387.25499999999994,"LINESTRING (151.1827182 -33.8914612, 151.1826837 -33.8913712, 151.1826054 -33.8911262, 151.1825806 -33.8910487, 151.1824422 -33.8906175, 151.1823727 -33.890401, 151.1823605 -33.8903631, 151.1823011 -33.890178, 151.1822917 -33.8901486, 151.1822625 -33.8900578, 151.1822385 -33.8899828, 151.1822306 -33.8899581, 151.1821776 -33.8897932, 151.1821318 -33.8896504, 151.1820929 -33.8895292, 151.182069 -33.8894549, 151.1820556 -33.889413, 151.1819326 -33.8890298, 151.1819135 -33.8889993, 151.18189 -33.8889691, 151.181814 -33.8888914, 151.1817325 -33.8888153, 151.1816049 -33.8886961, 151.1815739 -33.8886672, 151.1811778 -33.8882974)",,,,
173561300,False,,Georgina Street,residential,40,True,40.263999999999996,"LINESTRING (151.1850623 -33.8929285, 151.185088 -33.8930031, 151.1850971 -33.8930312, 151.1851772 -33.8932778)",,,,
286361145,False,4,King Street,trunk,40,True,54.806000000000004,"LINESTRING (151.1850623 -33.8929285, 151.1849878 -33.8929451, 151.1849554 -33.8929527, 151.1844906 -33.8930616)",13.7,A36,,
"[286361435, 922325469]",False,3,Missenden Road,tertiary,40,True,61.216,"LINESTRING (151.1835376 -33.8934667, 151.1834892 -33.8933911, 151.183477 -33.8933616, 151.1833069 -33.8929515)",,,,
"[301587284, 1095300525, 301587278]",False,4,King Street,trunk,40,False,99.789,"LINESTRING (151.1835376 -33.8934667, 151.1836273 -33.8934075, 151.183655 -33.8933904, 151.1837916 -33.8933058, 151.1839145 -33.8932408, 151.1840058 -33.8932059, 151.1841031 -33.8931768, 151.1844057 -33.8930811, 151.1844906 -33.8930616)",13.7,A36,,
"[286361144, 792199035, 1095300526]",False,4,King Street,trunk,40,True,97.10999999999999,"LINESTRING (151.1835376 -33.8934667, 151.1834612 -33.89353, 151.1834421 -33.8935469, 151.1831412 -33.8938018, 151.1830809 -33.8938522, 151.1828168 -33.8941024)",13.7,A36,,
"[286361144, 792199035, 1095300526]",False,4,King Street,trunk,40,False,97.10999999999999,"LINESTRING (151.1828168 -33.8941024, 151.1830809 -33.8938522, 151.1831412 -33.8938018, 151.1834421 -33.8935469, 151.1834612 -33.89353, 151.1835376 -33.8934667)",13.7,A36,,
172470578,False,,Gehrig Lane,residential,,True,29.803,"LINESTRING (151.1751817 -33.8854338, 151.174932 -33.8856037)",,,,
172470578,False,,Gehrig Lane,residential,,False,29.803,"LINESTRING (151.174932 -33.8856037, 151.1751817 -33.8854338)",,,,
172470579,False,,Chester Street,residential,,False,51.739000000000004,"LINESTRING (151.174932 -33.8856037, 151.1752264 -33.88591, 151.1752816 -33.8859674)",,,,
172470579,False,,Chester Street,residential,,True,51.739000000000004,"LINESTRING (151.1752816 -33.8859674, 151.1752264 -33.88591, 151.174932 -33.8856037)",,,,
"[824021503, 292127159]",False,4,Pyrmont Bridge Road,primary,40,False,102.035,"LINESTRING (151.1752816 -33.8859674, 151.1754786 -33.8858392, 151.1757119 -33.8856872, 151.176043 -33.8854886, 151.1760759 -33.8854704, 151.1761668 -33.8854183)",,,,
292127159,False,4,Pyrmont Bridge Road,primary,40,True,62.987,"LINESTRING (151.1752816 -33.8859674, 151.1747996 -33.8862765, 151.1747417 -33.8863138)",,,,
172324326,False,2,,unclassified,25,True,79.926,"LINESTRING (151.1847168 -33.8858654, 151.1846847 -33.8857646, 151.1845623 -33.8852775, 151.1845558 -33.8852569, 151.1845265 -33.8851644)",,,,
41805361,False,,Church Street,residential,50,True,125.526,"LINESTRING (151.1787172 -33.8899323, 151.178903 -33.8903922, 151.1791445 -33.891004)",,,,
173220527,False,,Fowler Lane,living_street,,False,73.39200000000001,"LINESTRING (151.1787172 -33.8899323, 151.1786598 -33.8899498, 151.1780504 -33.8901358, 151.1779709 -33.89016)",,,,
215320363,False,2,Church Street,residential,50,False,43.683,"LINESTRING (151.1787172 -33.8899323, 151.1786977 -33.8898851, 151.1786291 -33.8897172, 151.1785647 -33.8895604)",,,,
172720399,False,,Raper Street,residential,50,False,124.244,"LINESTRING (151.1804807 -33.8924015, 151.1813766 -33.8921403, 151.1817507 -33.8920312)",,,,
172720399,False,,Raper Street,residential,50,True,64.487,"LINESTRING (151.1804807 -33.8924015, 151.1801359 -33.8925019, 151.1798167 -33.8925814)",,,,
172720401,False,,Hordern Street,residential,50,True,58.291,"LINESTRING (151.1804807 -33.8924015, 151.1805894 -33.8926511, 151.1806954 -33.8928945)",,,,
382412056,False,,Church Street,residential,50,False,66.112,"LINESTRING (151.1798167 -33.8925814, 151.1795524 -33.8920288)",,,,
172720399,False,,Raper Street,residential,50,False,64.487,"LINESTRING (151.1798167 -33.8925814, 151.1801359 -33.8925019, 151.1804807 -33.8924015)",,,,
"[382412056, 173710584]",False,,Church Street,residential,50,True,132.637,"LINESTRING (151.1798167 -33.8925814, 151.1800146 -33.893029, 151.1800799 -33.8931782, 151.1803038 -33.8937036)",,,,
175974007,False,2,Missenden Road,tertiary,40,True,24.887,"LINESTRING (151.1833069 -33.8929515, 151.1832219 -33.8927391)",,,,
172720400,False,,Longdown Street,residential,,True,100.14099999999999,"LINESTRING (151.1833069 -33.8929515, 151.1833926 -33.8929284, 151.1843387 -33.8926731)",,,,
"[286361435, 922325469]",False,3,Missenden Road,tertiary,40,False,61.215999999999994,"LINESTRING (151.1833069 -33.8929515, 151.183477 -33.8933616, 151.1834892 -33.8933911, 151.1835376 -33.8934667)",,,,
286361436,False,,Longdown Street,residential,,False,55.211,"LINESTRING (151.1833069 -33.8929515, 151.1832444 -33.8929691, 151.182875 -33.893073, 151.1827404 -33.8931109)",,,,
172729873,False,,O'Connell Street,residential,50,False,12.234,"LINESTRING (151.1822511 -33.8932485, 151.1822082 -33.8931444)",,,,
286361436,False,,Longdown Street,residential,,True,47.685,"LINESTRING (151.1822511 -33.8932485, 151.1825845 -33.8931547, 151.1827404 -33.8931109)",,,,
172720398,False,,Prospect Street,residential,50,False,64.58,"LINESTRING (151.1803038 -33.8937036, 151.1806223 -33.8936121, 151.180935 -33.8935198, 151.180964 -33.8935113)",,,,
"[173710584, 382412056]",False,,Church Street,residential,50,False,132.637,"LINESTRING (151.1803038 -33.8937036, 151.1800799 -33.8931782, 151.1800146 -33.893029, 151.1798167 -33.8925814)",,,,
172729873,False,,O'Connell Street,residential,50,True,29.874,"LINESTRING (151.1816463 -33.8917769, 151.1817507 -33.8920312)",,,,
172729873,False,,O'Connell Street,residential,50,False,58.637,"LINESTRING (151.1819558 -33.8925303, 151.1817507 -33.8920312)",,,,
172729873,False,,O'Connell Street,residential,50,True,59.105,"LINESTRING (151.1819558 -33.8925303, 151.1821614 -33.8930337)",,,,
172729870,False,,Chalder Street,residential,50,True,67.134,"LINESTRING (151.1819558 -33.8925303, 151.1815971 -33.892634, 151.1812689 -33.8927288)",,,,
279680639,False,,Egan Street,residential,,True,72.571,"LINESTRING (151.1812689 -33.8927288, 151.1815361 -33.8933426)",,,,
172729870,False,,Chalder Street,residential,50,False,67.134,"LINESTRING (151.1812689 -33.8927288, 151.1815971 -33.892634, 151.1819558 -33.8925303)",,,,
172729870,False,,Chalder Street,residential,50,True,56.05,"LINESTRING (151.1812689 -33.8927288, 151.1809763 -33.8928133, 151.1806954 -33.8928945)",,,,
172720401,False,,Hordern Street,residential,50,True,72.928,"LINESTRING (151.1806954 -33.8928945, 151.180964 -33.8935113)",,,,
172720401,False,,Hordern Street,residential,50,False,58.291,"LINESTRING (151.1806954 -33.8928945, 151.1805894 -33.8926511, 151.1804807 -33.8924015)",,,,
172729870,False,,Chalder Street,residential,50,False,56.05,"LINESTRING (151.1806954 -33.8928945, 151.1809763 -33.8928133, 151.1812689 -33.8927288)",,,,
279680639,False,,Egan Street,residential,,False,72.571,"LINESTRING (151.1815361 -33.8933426, 151.1812689 -33.8927288)",,,,
172720398,False,,Prospect Street,residential,50,False,65.834,"LINESTRING (151.1815361 -33.8933426, 151.1815675 -33.8933334, 151.1818564 -33.8932482, 151.1822082 -33.8931444)",,,,
172720398,False,,Prospect Street,residential,50,True,56.038000000000004,"LINESTRING (151.1815361 -33.8933426, 151.1815174 -33.8933481, 151.1812466 -33.893428, 151.1809823 -33.8935059, 151.180964 -33.8935113)",,,,
382412056,False,,Church Street,residential,50,True,79.928,"LINESTRING (151.1792911 -33.8913435, 151.1795524 -33.8920288)",,,,
"[574880762, 173220479]",False,,"['Fitzgerald Street', 'Rochester Street']",residential,50,False,128.312,"LINESTRING (151.1792911 -33.8913435, 151.1798117 -33.891206, 151.1801132 -33.8918602)",,,,yes
173220479,False,,Fitzgerald Street,residential,50,True,24.975,"LINESTRING (151.1802056 -33.8920713, 151.1801132 -33.8918602)",,,,yes
8873660,False,2,Gibbens Street,residential,50,True,150.09099999999998,"LINESTRING (151.1766825 -33.8902446, 151.1766963 -33.8902775, 151.1767954 -33.8905148, 151.1770681 -33.8911477, 151.1771872 -33.8914238, 151.1772272 -33.8915164)",,,,
173220620,False,,Susan Street,residential,50,True,25.104,"LINESTRING (151.1827404 -33.8931109, 151.1826563 -33.8928962)",,,,
286361436,False,,Longdown Street,residential,,False,47.685,"LINESTRING (151.1827404 -33.8931109, 151.1825845 -33.8931547, 151.1822511 -33.8932485)",,,,
286361436,False,,Longdown Street,residential,,True,55.211,"LINESTRING (151.1827404 -33.8931109, 151.182875 -33.893073, 151.1832444 -33.8929691, 151.1833069 -33.8929515)",,,,
172729873,False,,O'Connell Street,residential,50,False,59.105,"LINESTRING (151.1821614 -33.8930337, 151.1819558 -33.8925303)",,,,
172729873,False,,O'Connell Street,residential,50,True,13.045,"LINESTRING (151.1821614 -33.8930337, 151.1822082 -33.8931444)",,,,
175973089,False,,Campbell Street,residential,,False,48.17,"LINESTRING (151.1821614 -33.8930337, 151.1826294 -33.8929037, 151.1826563 -33.8928962)",,,,
175974007,False,2,Missenden Road,tertiary,40,False,24.887,"LINESTRING (151.1832219 -33.8927391, 151.1833069 -33.8929515)",,,,
175973089,False,,Campbell Street,residential,,True,55.051,"LINESTRING (151.1832219 -33.8927391, 151.1831645 -33.8927551, 151.1831133 -33.8927693, 151.1826953 -33.8928854, 151.1826563 -33.8928962)",,,,
225735269,False,2,Missenden Road,tertiary,40,True,87.194,"LINESTRING (151.1832219 -33.8927391, 151.1831891 -33.8926571, 151.1830668 -33.8923515, 151.1829242 -33.8919949)",,,,
286361437,False,,Campbell Street,residential,,False,100.244,"LINESTRING (151.1832219 -33.8927391, 151.1833046 -33.8927171, 151.1833248 -33.8927117, 151.1842558 -33.8924631)",,,,
172720400,False,,Longdown Street,residential,,False,96.85300000000001,"LINESTRING (151.1853366 -33.8924038, 151.1843693 -33.8926648, 151.1843387 -33.8926731)",,,,
173224922,False,,Elizabeth Street,residential,,False,42.868,"LINESTRING (151.1841033 -33.8920686, 151.1839524 -33.891704)",,,,
204501246,False,,Richard Street,residential,,False,90.09,"LINESTRING (151.1841033 -33.8920686, 151.1838581 -33.8921332, 151.183316 -33.8922838, 151.1831761 -33.8923216)",,,,
204501246,False,,Richard Street,residential,,True,74.921,"LINESTRING (151.1841033 -33.8920686, 151.1841655 -33.8920535, 151.1842155 -33.8920414, 151.1843985 -33.8919982, 151.1844751 -33.8919963, 151.1847994 -33.8919089, 151.1848821 -33.8918866)",,,,
173224922,False,,Elizabeth Street,residential,,True,42.868,"LINESTRING (151.1839524 -33.891704, 151.1841033 -33.8920686)",,,,
173224922,False,,Elizabeth Street,residential,,False,36.577,"LINESTRING (151.1839524 -33.891704, 151.183942 -33.8916764, 151.1838985 -33.8915585, 151.1838654 -33.8914599, 151.1838613 -33.8914476, 151.1838571 -33.8913861)",,,,
173224923,False,,Aylesbury Street,residential,10,True,100.266,"LINESTRING (151.1839524 -33.891704, 151.183016 -33.8919689, 151.1829242 -33.8919949)",,,,yes
173224923,False,,Aylesbury Street,residential,10,False,100.266,"LINESTRING (151.1829242 -33.8919949, 151.183016 -33.8919689, 151.1839524 -33.891704)",,,,yes
225735269,False,2,Missenden Road,tertiary,40,False,87.194,"LINESTRING (151.1829242 -33.8919949, 151.1830668 -33.8923515, 151.1831891 -33.8926571, 151.1832219 -33.8927391)",,,,
"[225735269, 922325462]",False,"['2', '3']",Missenden Road,tertiary,40,True,62.317,"LINESTRING (151.1829242 -33.8919949, 151.1828853 -33.8918958, 151.1827563 -33.8915607, 151.1827182 -33.8914612)",,,,
24414228,False,2,Australia Street,residential,50,False,182.86599999999999,"LINESTRING (151.1762588 -33.8917774, 151.1762925 -33.8918558, 151.1763031 -33.8918803, 151.1768098 -33.8930434, 151.1769323 -33.893324)",6.2,,,
290327881,False,,Salisbury Road,secondary,50,True,75.833,"LINESTRING (151.1762588 -33.8917774, 151.1763297 -33.8917566, 151.1763616 -33.8917473, 151.1766177 -33.8916797, 151.1767404 -33.8916469, 151.1770401 -33.8915666)",,,,
907891729,False,2,Australia Street,residential,50,True,60.429,"LINESTRING (151.1762588 -33.8917774, 151.1762137 -33.8916762, 151.1762033 -33.8916528, 151.1761593 -33.8915533, 151.1760343 -33.8912669)",6.2,,,
907891732,False,,Salisbury Road,secondary,50,True,9.803,"LINESTRING (151.1762588 -33.8917774, 151.1761919 -33.8917967, 151.1761585 -33.8918064)",,,,
286360557,False,,Salisbury Road,secondary,,False,9.617,"LINESTRING (151.1791445 -33.891004, 151.1792476 -33.8909915)",,,,
41805361,False,,Church Street,residential,50,False,125.526,"LINESTRING (151.1791445 -33.891004, 151.178903 -33.8903922, 151.1787172 -33.8899323)",,,,
"[290327880, 290327879]",False,2,Salisbury Road,secondary,50,True,44.688,"LINESTRING (151.1791445 -33.891004, 151.1790991 -33.8910168, 151.1788188 -33.8910946, 151.1786857 -33.8911323)",,,,
173561300,False,,Georgina Street,residential,40,False,40.263999999999996,"LINESTRING (151.1851772 -33.8932778, 151.1850971 -33.8930312, 151.185088 -33.8930031, 151.1850623 -33.8929285)",,,,
204499494,False,,Brown Street,residential,50,True,55.053,"LINESTRING (151.1795524 -33.8920288, 151.1801132 -33.8918602)",,,,yes
382412056,False,,Church Street,residential,50,False,79.928,"LINESTRING (151.1795524 -33.8920288, 151.1792911 -33.8913435)",,,,
382412056,False,,Church Street,residential,50,True,66.112,"LINESTRING (151.1795524 -33.8920288, 151.1798167 -33.8925814)",,,,
173220479,False,,Fitzgerald Street,residential,50,False,24.975,"LINESTRING (151.1801132 -33.8918602, 151.1802056 -33.8920713)",,,,yes
204499494,False,,Brown Street,residential,50,False,55.053,"LINESTRING (151.1801132 -33.8918602, 151.1795524 -33.8920288)",,,,yes
"[574880762, 173220479]",False,,"['Fitzgerald Street', 'Rochester Street']",residential,50,True,128.312,"LINESTRING (151.1801132 -33.8918602, 151.1798117 -33.891206, 151.1792911 -33.8913435)",,,,yes
286361437,False,,Campbell Street,residential,,True,100.24400000000001,"LINESTRING (151.1842558 -33.8924631, 151.1833248 -33.8927117, 151.1833046 -33.8927171, 151.1832219 -33.8927391)",,,,
172720400,False,,Longdown Street,residential,,False,100.14099999999999,"LINESTRING (151.1843387 -33.8926731, 151.1833926 -33.8929284, 151.1833069 -33.8929515)",,,,
172720400,False,,Longdown Street,residential,,True,96.85300000000001,"LINESTRING (151.1843387 -33.8926731, 151.1843693 -33.8926648, 151.1853366 -33.8924038)",,,,
204501248,True,,Elizabeth Street,residential,50,False,24.573,"LINESTRING (151.1843387 -33.8926731, 151.1843314 -33.8926546, 151.1842636 -33.8924828, 151.1842558 -33.8924631)",,,,yes
204501248,True,,Elizabeth Street,residential,50,False,45.417,"LINESTRING (151.1844906 -33.8930616, 151.1844628 -33.8929906, 151.1843387 -33.8926731)",,,,yes
286361145,False,4,King Street,trunk,40,False,54.806,"LINESTRING (151.1844906 -33.8930616, 151.1849554 -33.8929527, 151.1849878 -33.8929451, 151.1850623 -33.8929285)",13.7,A36,,
"[301587284, 1095300525, 301587278]",False,4,King Street,trunk,40,True,99.78899999999999,"LINESTRING (151.1844906 -33.8930616, 151.1844057 -33.8930811, 151.1841031 -33.8931768, 151.1840058 -33.8932059, 151.1839145 -33.8932408, 151.1837916 -33.8933058, 151.183655 -33.8933904, 151.1836273 -33.8934075, 151.1835376 -33.8934667)",13.7,A36,,
204501246,False,,Richard Street,residential,,True,90.09,"LINESTRING (151.1831761 -33.8923216, 151.183316 -33.8922838, 151.1838581 -33.8921332, 151.1841033 -33.8920686)",,,,
204501246,False,,Richard Street,residential,,False,74.921,"LINESTRING (151.1848821 -33.8918866, 151.1847994 -33.8919089, 151.1844751 -33.8919963, 151.1843985 -33.8919982, 151.1842155 -33.8920414, 151.1841655 -33.8920535, 151.1841033 -33.8920686)",,,,
82022387,False,3,Mallett Street,tertiary,40,True,43.313,"LINESTRING (151.1767122 -33.8872242, 151.1766027 -33.8869394, 151.1765942 -33.8869174, 151.176589 -33.8869037, 151.1765696 -33.8868531)",,,,
204619687,False,1,Victory Lane,residential,40,True,90.60600000000001,"LINESTRING (151.1767122 -33.8872242, 151.1766359 -33.887241, 151.1757635 -33.8874333)",,,,yes
292027008,False,2,Mallett Street,tertiary,40,False,50.79899999999999,"LINESTRING (151.1767122 -33.8872242, 151.1767461 -33.887302, 151.1768967 -33.8876546)",,,,
204619683,False,,Pidcock Street,residential,40,True,80.467,"LINESTRING (151.1768967 -33.8876546, 151.1768137 -33.8876738, 151.1760569 -33.8878487)",,,,yes
292027008,False,2,Mallett Street,tertiary,40,False,252.27899999999997,"LINESTRING (151.1768967 -33.8876546, 151.1771421 -33.8882271, 151.1772564 -33.8884736, 151.1773731 -33.8887513, 151.1777804 -33.8897067, 151.1778167 -33.8897909)",,,,
292027008,False,2,Mallett Street,tertiary,40,True,50.79899999999999,"LINESTRING (151.1768967 -33.8876546, 151.1767461 -33.887302, 151.1767122 -33.8872242)",,,,
204619683,False,,Pidcock Street,residential,40,False,80.467,"LINESTRING (151.1760569 -33.8878487, 151.1768137 -33.8876738, 151.1768967 -33.8876546)",,,,yes
204619687,False,1,Victory Lane,residential,40,False,90.60600000000001,"LINESTRING (151.1757635 -33.8874333, 151.1766359 -33.887241, 151.1767122 -33.8872242)",,,,yes
242582522,False,,,unclassified,,False,9.063,"LINESTRING (151.1773624 -33.8865841, 151.1773575 -33.8866655)",,,,
172304427,False,,Layton Street,residential,,True,51.926,"LINESTRING (151.1773624 -33.8865841, 151.1773394 -33.8865074, 151.1773322 -33.8864833, 151.1772225 -33.8861318)",,,,
"[242582518, 1161059823]",True,"['4', '3']",Parramatta Road,trunk,60,False,171.63299999999998,"LINESTRING (151.1773624 -33.8865841, 151.1774421 -33.8865673, 151.1775397 -33.8865443, 151.1788939 -33.8862259, 151.1789247 -33.8862187, 151.1791519 -33.8861651)",,A22,,
173220620,False,,Susan Street,residential,50,False,25.104,"LINESTRING (151.1826563 -33.8928962, 151.1827404 -33.8931109)",,,,
173220620,False,,Susan Street,residential,50,True,159.434,"LINESTRING (151.1826563 -33.8928962, 151.1820849 -33.8915431)",,,,
175973089,False,,Campbell Street,residential,,False,55.050999999999995,"LINESTRING (151.1826563 -33.8928962, 151.1826953 -33.8928854, 151.1831133 -33.8927693, 151.1831645 -33.8927551, 151.1832219 -33.8927391)",,,,
175973089,False,,Campbell Street,residential,,True,48.17,"LINESTRING (151.1826563 -33.8928962, 151.1826294 -33.8929037, 151.1821614 -33.8930337)",,,,
242582513,False,4,Pyrmont Bridge Road,primary,40,True,65.28399999999999,"LINESTRING (151.1767782 -33.8851276, 151.1766559 -33.8851692, 151.1764695 -33.8852467, 151.1763361 -33.8853197, 151.1763066 -33.8853363, 151.1761668 -33.8854183)",,,,
1007640707,False,2,Mallett Street,secondary,,True,50.752,"LINESTRING (151.1763648 -33.8861205, 151.1762531 -33.8856736)",,,,
172304430,True,,Isabella Street,residential,,False,76.095,"LINESTRING (151.1763648 -33.8861205, 151.176425 -33.8861116, 151.1764405 -33.8861082, 151.1770794 -33.8859666, 151.1771624 -33.8859482)",,,,
"[172304434, 991604220]",False,,Bignell Lane,residential,,False,184.19699999999997,"LINESTRING (151.1763648 -33.8861205, 151.1762786 -33.8861346, 151.1762024 -33.8861435, 151.1752318 -33.8865222, 151.1748605 -33.8866047, 151.1747944 -33.8863825, 151.1747417 -33.8863138)",,,,
1007640707,False,2,Mallett Street,secondary,,False,73.20800000000001,"LINESTRING (151.1763648 -33.8861205, 151.176392 -33.8862193, 151.1765213 -33.8866691, 151.1765281 -33.8866918, 151.1765488 -33.8867609)",,,,
172304427,False,,Layton Street,residential,,False,6.017,"LINESTRING (151.1770309 -33.8855073, 151.1770462 -33.8855599)",,,,
172304428,False,,Mason Street,residential,,True,74.141,"LINESTRING (151.1770309 -33.8855073, 151.1762531 -33.8856736)",,,,
603066180,False,,Sparkes Street,residential,,False,45.013000000000005,"LINESTRING (151.1803582 -33.8854267, 151.1807906 -33.885337, 151.1808037 -33.8853343, 151.1808318 -33.8853307)",,,,
3169140,False,,Denison Street,residential,50,False,186.63,"LINESTRING (151.1755557 -33.8919529, 151.1755867 -33.892024, 151.1761229 -33.8932528, 151.1762442 -33.893531)",,,,
907891731,True,1,Salisbury Road,secondary,50,False,67.637,"LINESTRING (151.1755557 -33.8919529, 151.1751564 -33.8918981, 151.174954 -33.8918673, 151.1748337 -33.8918491)",,,,
172324293,False,,St. Marys Street,residential,50,True,23.630000000000003,"LINESTRING (151.1748337 -33.8918491, 151.1748188 -33.891903, 151.1747763 -33.8920562)",,,,
907891731,True,1,Salisbury Road,secondary,50,False,59.583999999999996,"LINESTRING (151.1761585 -33.8918064, 151.1760709 -33.891866, 151.1759083 -33.8919137, 151.1757306 -33.8919533, 151.1756571 -33.8919605, 151.1755557 -33.8919529)",,,,
907891732,False,,Salisbury Road,secondary,50,False,9.803,"LINESTRING (151.1761585 -33.8918064, 151.1761919 -33.8917967, 151.1762588 -33.8917774)",,,,
292127159,False,4,Pyrmont Bridge Road,primary,40,False,62.987,"LINESTRING (151.1747417 -33.8863138, 151.1747996 -33.8862765, 151.1752816 -33.8859674)",,,,
"[172304434, 991604220]",False,,Bignell Lane,residential,,True,184.197,"LINESTRING (151.1747417 -33.8863138, 151.1747944 -33.8863825, 151.1748605 -33.8866047, 151.1752318 -33.8865222, 151.1762024 -33.8861435, 151.1762786 -33.8861346, 151.1763648 -33.8861205)",,,,
173220620,False,,Susan Street,residential,50,False,159.434,"LINESTRING (151.1820849 -33.8915431, 151.1826563 -33.8928962)",,,,
324785016,False,,Carillon Avenue,secondary,50,False,272.523,"LINESTRING (151.1820849 -33.8915431, 151.1819403 -33.8915542, 151.1817872 -33.8915581, 151.181634 -33.8915551, 151.1814154 -33.8915262, 151.1813873 -33.8915225, 151.1812137 -33.8914791, 151.1810827 -33.891444, 151.1810259 -33.8914279, 151.1807791 -33.891351, 151.1807535 -33.8913433, 151.1806425 -33.8913199, 151.1805197 -33.891293, 151.1803037 -33.8912238, 151.1799003 -33.8910891, 151.1795568 -33.8909934, 151.1794941 -33.8909821, 151.1794314 -33.8909833, 151.1793316 -33.8909855, 151.1792476 -33.8909915)",,,,
"[324785016, 1095300527]",False,4,Carillon Avenue,secondary,50,True,59.160999999999994,"LINESTRING (151.1820849 -33.8915431, 151.1822443 -33.8915223, 151.182612 -33.8914744, 151.1827182 -33.8914612)",,,,
