osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,junction,bridge
1237103324,True,Adelaide Road,primary,False,7.02,"LINESTRING (138.8553402 -35.0653026, 138.8553504 -35.0653182, 138.8553787 -35.0653573)",2,60,B37,,
27560310,False,Walkom Place,residential,False,8.038,"LINESTRING (138.8537856 -35.0629616, 138.8537098 -35.0629987)",2,,,,
569712234,True,Adelaide Road,primary,False,61.13,"LINESTRING (138.8537856 -35.0629616, 138.8540944 -35.0634498)",2,60,B37,,
27560310,False,Walkom Place,residential,True,146.912,"LINESTRING (138.8537856 -35.0629616, 138.854644 -35.0625412, 138.8543422 -35.0621037)",2,,,,
569712234,True,Adelaide Road,primary,False,48.687,"LINESTRING (138.8540944 -35.0634498, 138.8543416 -35.0638381)",2,60,B37,,
1206160124,True,Pridmore Terrace,residential,False,14.192,"LINESTRING (138.8540944 -35.0634498, 138.8541372 -35.0634331, 138.8542167 -35.0634221, 138.8542446 -35.0634219)",1,50,,,
19791367,False,Adelaide Road,primary,True,27.712,"LINESTRING (138.8533247 -35.0624173, 138.8531796 -35.0621982)",4,60,B37,,
569712234,True,Adelaide Road,primary,False,73.64,"LINESTRING (138.8533247 -35.0624173, 138.8537856 -35.0629616)",2,60,B37,,
26356715,False,McLaren Street,residential,False,203.06099999999998,"LINESTRING (138.8631913 -35.0675671, 138.8629713 -35.067474, 138.8629144 -35.0674926, 138.8622519 -35.0679519, 138.8619429 -35.0675234, 138.8618284 -35.0674001, 138.8617372 -35.0673233, 138.8617248 -35.0673182, 138.8616245 -35.0672771)",,,,,
953326193,False,,residential,True,89.29,"LINESTRING (138.8621785 -35.0645699, 138.8620566 -35.0645932, 138.8618469 -35.0646904, 138.8613719 -35.0649119, 138.8613126 -35.0649395)",,,,,
27630300,False,Cameron Road,tertiary,False,220.073,"LINESTRING (138.8613126 -35.0649395, 138.860798 -35.0642164, 138.8602099 -35.0633528, 138.8601185 -35.0632186)",2,50,,,
27630300,False,Cameron Road,tertiary,True,92.534,"LINESTRING (138.8613126 -35.0649395, 138.8615806 -35.0653161, 138.8618042 -35.0656303, 138.8618243 -35.0656586)",2,50,,,
953326193,False,,residential,False,89.28999999999999,"LINESTRING (138.8613126 -35.0649395, 138.8613719 -35.0649119, 138.8618469 -35.0646904, 138.8620566 -35.0645932, 138.8621785 -35.0645699)",,,,,
822761634,True,Adelaide Road,primary,False,35.679,"LINESTRING (138.8569635 -35.0676336, 138.8569889 -35.0676729, 138.8571046 -35.0678585, 138.8571424 -35.0679191)",2,60,B37,,
1022567838,True,,tertiary_link,False,43.997,"LINESTRING (138.8569635 -35.0676336, 138.8571776 -35.067747, 138.8572452 -35.0677642, 138.8573374 -35.0677878, 138.8573972 -35.0677977)",,,,,
1022567840,True,Gawler Street,residential,False,85.17099999999999,"LINESTRING (138.8573972 -35.0677977, 138.8580914 -35.0674666, 138.8582058 -35.0674121)",1,40,,,
1040179825,False,Hutchinson Street,tertiary,True,7.847,"LINESTRING (138.8590735 -35.0654038, 138.8590774 -35.0653333)",2,40,,,
1040179822,True,Morphett Street,residential,False,91.684,"LINESTRING (138.8590735 -35.0654038, 138.8589763 -35.0654085, 138.8587485 -35.0655102, 138.8584956 -35.0656231, 138.8581698 -35.0657531)",1,50,,,
1040179824,True,Hutchinson Street,tertiary,False,89.976,"LINESTRING (138.8596678 -35.0660405, 138.8593564 -35.0656924, 138.8592926 -35.0656212, 138.8592343 -35.0655481, 138.8591459 -35.0654327, 138.8590735 -35.0654038)",1,40,,,
"[1237103320, 1040179823]",False,Hutchinson Street,tertiary,True,72.535,"LINESTRING (138.8596678 -35.0660405, 138.8597573 -35.0661709, 138.8600711 -35.0666031)",2,40,,,
1040183327,False,Walker Street,tertiary,True,5.532,"LINESTRING (138.857286 -35.0661309, 138.8573178 -35.0661733)",,,,,
1040183325,True,Morphett Street,residential,False,90.74600000000001,"LINESTRING (138.857286 -35.0661309, 138.8574712 -35.0660518, 138.8577071 -35.0659509, 138.8581698 -35.0657531)",,40,,,
1040183326,False,Walker Street,tertiary,False,162.628,"LINESTRING (138.857286 -35.0661309, 138.8572456 -35.0660769, 138.8570556 -35.065823, 138.8565214 -35.0651091, 138.8564087 -35.0649586, 138.8563527 -35.0648837)",2,,,,
1040183327,False,Walker Street,tertiary,False,5.532,"LINESTRING (138.8573178 -35.0661733, 138.857286 -35.0661309)",,,,,
14522698,False,Walker Street,tertiary,True,159.723,"LINESTRING (138.8573178 -35.0661733, 138.8573488 -35.0662147, 138.8576169 -35.0665731, 138.8578954 -35.0669626, 138.8582058 -35.0674121)",2,,,,
1040183328,True,Morphett Street,residential,False,104.448,"LINESTRING (138.8573178 -35.0661733, 138.8568244 -35.0663994, 138.8563962 -35.0665957, 138.8563675 -35.0666128, 138.8563224 -35.0666398)",2,50,,,
15091459,False,Pridmore Terrace,residential,False,244.02699999999996,"LINESTRING (138.8542446 -35.0634219, 138.8543459 -35.0634212, 138.8549159 -35.0634453, 138.8551911 -35.0634649, 138.8553851 -35.0634987, 138.8554936 -35.0635176, 138.855829 -35.0636114, 138.8561945 -35.0637436, 138.8563723 -35.063804, 138.8565483 -35.0638156, 138.8567989 -35.0638012, 138.8568475 -35.0637945)",2,50,,,
