osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction,tunnel
126518103,Kossuth Lajos tér,residential,True,False,25.491,"LINESTRING (17.8032276 46.0461003, 17.8031333 46.0458806)",,,,,,
370059275,,residential,True,False,19.257,"LINESTRING (17.8032276 46.0461003, 17.8033248 46.0459408)",,,,,,
126518104,Deák Ferenc tér,residential,False,True,16.225,"LINESTRING (17.8033248 46.0459408, 17.8031333 46.0458806)",,,,,,
126518104,Deák Ferenc tér,residential,False,False,18.801,"LINESTRING (17.8033248 46.0459408, 17.8033854 46.045956, 17.8035645 46.0459527)",,,,,,
"[370057829, 370147605]",,residential,False,True,149.522,"LINESTRING (17.8049169 46.0449005, 17.8049318 46.0448678, 17.8050944 46.044512, 17.8050071 46.0444847, 17.8049096 46.0444543, 17.8047031 46.0444222, 17.8044875 46.0443923, 17.8043149 46.044388, 17.8042071 46.0443816, 17.8040376 46.0443816, 17.8039051 46.0443666, 17.8037747 46.0443557)",,,,,,
370149341,,residential,False,True,44.455,"LINESTRING (17.8040362 46.046582, 17.8038564 46.0465512, 17.8039549 46.0462887)",,,,,,
348021038,Deák Ferenc tér,residential,True,False,67.109,"LINESTRING (17.8040463 46.0460452, 17.8048844 46.046206)",,,,,,
370149341,,residential,False,False,27.979999999999997,"LINESTRING (17.8040463 46.0460452, 17.8040377 46.046067, 17.8039549 46.0462887)",,,,,,
370149341,,residential,False,False,44.455,"LINESTRING (17.8039549 46.0462887, 17.8038564 46.0465512, 17.8040362 46.046582)",,,,,,
370149341,,residential,False,True,27.979999999999997,"LINESTRING (17.8039549 46.0462887, 17.8040377 46.046067, 17.8040463 46.0460452)",,,,,,
370149402,,residential,False,False,93.235,"LINESTRING (17.8039549 46.0462887, 17.8047884 46.0464377, 17.8048759 46.0462265, 17.8048844 46.046206)",,,,,,
348021038,Deák Ferenc tér,residential,True,False,4.957,"LINESTRING (17.8048844 46.046206, 17.8049463 46.0462179)",,,,,,
370149402,,residential,False,True,93.23500000000001,"LINESTRING (17.8048844 46.046206, 17.8048759 46.0462265, 17.8047884 46.0464377, 17.8039549 46.0462887)",,,,,,
373805332,,residential,True,False,19.879,"LINESTRING (17.8002663 46.0494345, 17.8002443 46.049455, 17.8002153 46.0494707, 17.8001814 46.0494807, 17.800145 46.0494842, 17.8001085 46.049481, 17.8000744 46.0494713, 17.8000452 46.0494558)",,,,,roundabout,
373805512,,residential,False,False,50.792,"LINESTRING (17.8002663 46.0494345, 17.8003544 46.0494555, 17.8004825 46.0495232, 17.800576 46.0495959, 17.8006238 46.0496474, 17.8007155 46.0497511)",,,,,,
373805512,,residential,False,True,50.792,"LINESTRING (17.8007155 46.0497511, 17.8006238 46.0496474, 17.800576 46.0495959, 17.8004825 46.0495232, 17.8003544 46.0494555, 17.8002663 46.0494345)",,,,,,
31786517,Arany János utca,residential,False,False,13.761,"LINESTRING (17.8051551 46.0480692, 17.804989 46.0480242)",,,,,,
31786517,Arany János utca,residential,False,True,41.681,"LINESTRING (17.8051551 46.0480692, 17.8053045 46.0480928, 17.8054832 46.0480906, 17.8056912 46.0480853)",,,,,,
374287580,Rózsa köz,residential,False,True,32.33,"LINESTRING (17.8051551 46.0480692, 17.8051643 46.0481259, 17.8051828 46.0481837, 17.8051905 46.0482339, 17.8052075 46.0482906, 17.8052229 46.0483558)",,,,,,
374287580,Rózsa köz,residential,False,False,32.33,"LINESTRING (17.8052229 46.0483558, 17.8052075 46.0482906, 17.8051905 46.0482339, 17.8051828 46.0481837, 17.8051643 46.0481259, 17.8051551 46.0480692)",,,,,,
386865675,,residential,False,True,55.708999999999996,"LINESTRING (17.8053166 46.0517852, 17.8052404 46.0517241, 17.8051487 46.0516661, 17.8050618 46.0516161, 17.805058 46.0516152, 17.8049633 46.0515908, 17.8048857 46.0515896, 17.8047702 46.0516194, 17.8047115 46.0516346)",,,,,,
348030331,,residential,False,False,52.623,"LINESTRING (17.7990869 46.0468718, 17.7997333 46.0470224)",,,,,,
348030332,,residential,False,False,47.53,"LINESTRING (17.7990869 46.0468718, 17.7985085 46.046725)",,,,,,
"[859025745, 897590403, 348024973]",,residential,False,"[False, True]",144.731,"LINESTRING (17.7990869 46.0468718, 17.7989619 46.0471206, 17.7985824 46.0470394, 17.7985028 46.0471858, 17.7980233 46.0470515, 17.7979031 46.0472841)",,,,,,
31786357,Szabadság utca,residential,False,False,278.348,"LINESTRING (17.8047115 46.0516346, 17.8046656 46.0515634, 17.8040885 46.0506676, 17.803745 46.0501569, 17.8036129 46.049941, 17.8034294 46.0495313, 17.8033348 46.0493247)",,,,,,
386865675,,residential,False,False,55.709,"LINESTRING (17.8047115 46.0516346, 17.8047702 46.0516194, 17.8048857 46.0515896, 17.8049633 46.0515908, 17.805058 46.0516152, 17.8050618 46.0516161, 17.8051487 46.0516661, 17.8052404 46.0517241, 17.8053166 46.0517852)",,,,,,
348331182,Arany János utca,residential,True,False,63.955,"LINESTRING (17.8049282 46.0480773, 17.804416 46.0480438, 17.8041018 46.048047)",,,,,,
348331183,Vörösmarty utca,residential,True,False,154.504,"LINESTRING (17.8049282 46.0480773, 17.8041994 46.0487147, 17.8037717 46.049095, 17.8036879 46.049168)",,,,,,
