osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,junction,bridge,ref,tunnel
1181302192,True,1,Zrínyi Ilona utca,residential,False,27.878,30,"LINESTRING (16.6235522 47.2279689, 16.6235872 47.2280415, 16.6236384 47.2281035, 16.6236841 47.2281395, 16.6237441 47.2281775)",,,,
543955973,True,1,Batthyány tér,residential,False,17.683999999999997,,"LINESTRING (16.6234112 47.2281042, 16.6233664 47.2281004, 16.6233244 47.2280876, 16.6232901 47.2280668, 16.6232665 47.2280402, 16.6232553 47.2280062)",roundabout,,,
767602251,True,1,Rákóczi Ferenc utca,residential,False,36.302,30,"LINESTRING (16.6234112 47.2281042, 16.6233529 47.2281216, 16.6233088 47.2281388, 16.6232598 47.2281594, 16.6231728 47.2282153, 16.6230395 47.2283061)",,,,
767602252,True,1,Batthyány tér,residential,False,17.839,,"LINESTRING (16.6232553 47.2280062, 16.6232589 47.2279777, 16.6232744 47.2279504, 16.6232974 47.2279293, 16.6233234 47.2279146, 16.6233561 47.2279035, 16.6233972 47.2278977)",roundabout,,,
767602255,True,1,Zrínyi Ilona utca,residential,False,30.556,,"LINESTRING (16.6232553 47.2280062, 16.6232218 47.2279658, 16.6231978 47.2279377, 16.6231651 47.2279048, 16.6230838 47.2278442, 16.6230081 47.2277906)",,,,
30581040,False,2,Thököly Imre utca,tertiary,True,125.0,,"LINESTRING (16.6212761 47.2290411, 16.6209743 47.2288863, 16.6207633 47.2287752, 16.6205523 47.228664, 16.6203969 47.2285795, 16.61997 47.2283505)",,,,
807557344,True,1,Thököly Imre utca,tertiary,False,45.263,,"LINESTRING (16.6212761 47.2290411, 16.6215948 47.2291852, 16.6216646 47.2292147, 16.6217209 47.2292351, 16.6217567 47.2292413, 16.62179 47.2292443)",,,,
625374831,True,,Mátyás király út,tertiary,False,7.777,,"LINESTRING (16.61953 47.2280507, 16.6195632 47.2280351, 16.61959 47.2280285, 16.6196239 47.228026)",roundabout,,,
38747872,True,1,Mátyás király út,tertiary,False,25.686,,"LINESTRING (16.6195275 47.2281806, 16.6194955 47.2281654, 16.6194651 47.2281539, 16.6194321 47.2281418, 16.6193994 47.2281317, 16.6193679 47.2281233, 16.6193277 47.2281157, 16.6192693 47.2281067, 16.6192122 47.2281026)",,,,
482746566,True,,Mátyás király út,tertiary,False,16.035999999999998,,"LINESTRING (16.6195275 47.2281806, 16.6195016 47.2281553, 16.6194909 47.2281332, 16.6194886 47.2281202, 16.6194921 47.2280954, 16.6195042 47.2280736, 16.61953 47.2280507)",roundabout,,,
30581040,False,2,Thököly Imre utca,tertiary,False,125.0,,"LINESTRING (16.61997 47.2283505, 16.6203969 47.2285795, 16.6205523 47.228664, 16.6207633 47.2287752, 16.6209743 47.2288863, 16.6212761 47.2290411)",,,,
1181732669,True,1,Thököly Imre utca,tertiary,False,33.830999999999996,40,"LINESTRING (16.61997 47.2283505, 16.6198562 47.2283009, 16.6197962 47.2282724, 16.6197489 47.2282499, 16.6196836 47.2282265, 16.6196313 47.228213, 16.6195817 47.2282023)",,,,
482746565,True,,Mátyás király út,tertiary,False,18.080000000000002,,"LINESTRING (16.6197539 47.2281224, 16.6197498 47.2281394, 16.619739 47.2281581, 16.6197238 47.2281736, 16.6197094 47.2281838, 16.619682 47.2281965, 16.6196602 47.2282025, 16.619628 47.2282063, 16.6196043 47.2282057, 16.6195817 47.2282023)",roundabout,,,
1181732668,True,1,Thököly Imre utca,tertiary,False,30.683,40,"LINESTRING (16.6197539 47.2281224, 16.6197569 47.2281388, 16.6197621 47.228154, 16.6197759 47.2281805, 16.619799 47.2282101, 16.61997 47.2283505)",,,,
1181732670,True,,Mátyás király út,tertiary,False,4.784000000000001,,"LINESTRING (16.6195817 47.2282023, 16.6195624 47.2281971, 16.6195369 47.2281859, 16.6195275 47.2281806)",roundabout,,,
625272428,True,,Bürü utca,residential,False,43.23,,"LINESTRING (16.6188189 47.2281555, 16.6188269 47.2281485, 16.6188329 47.2281416, 16.6189021 47.2280409, 16.6189138 47.2280183, 16.6189156 47.228012, 16.6189182 47.2279999, 16.6189188 47.2279661, 16.6189107 47.2279292, 16.6188879 47.2278945, 16.6187972 47.2278045)",,,,
1183407078,False,1,Mátyás király út,tertiary,True,30.520000000000003,,"LINESTRING (16.6188189 47.2281555, 16.6188757 47.228139, 16.6189499 47.2281227, 16.6190281 47.2281122, 16.6191165 47.2281061, 16.6192122 47.2281026)",,,,
"[1181732683, 1183407085, 1187616599]",False,1,"['Kiskar utca', 'Mátyás király út']",tertiary,False,69.985,,"LINESTRING (16.6188189 47.2281555, 16.6187686 47.2281723, 16.6187109 47.2281988, 16.6186668 47.2282243, 16.6186025 47.2282696, 16.6185658 47.2283044, 16.6185365 47.228335, 16.6184803 47.2284075, 16.6184545 47.2284445, 16.6184275 47.228488, 16.6183817 47.2285665, 16.6183687 47.2285909, 16.6183264 47.2286677)",,,,
627039428,True,1,Thököly Imre utca,tertiary,False,16.458,,"LINESTRING (16.6216786 47.2293464, 16.6216745 47.2293339, 16.6216732 47.2293233, 16.6216743 47.2293113, 16.6216781 47.2293002, 16.6216848 47.2292881, 16.6216928 47.2292791, 16.6217011 47.2292715, 16.62171 47.2292652, 16.6217189 47.2292603, 16.6217349 47.2292532, 16.6217525 47.2292483, 16.6217713 47.2292453, 16.62179 47.2292443)",roundabout,,,
807557343,True,1,Thököly Imre utca,tertiary,False,45.751999999999995,,"LINESTRING (16.6216786 47.2293464, 16.6216646 47.229327, 16.6216437 47.2293032, 16.6216256 47.2292866, 16.6215384 47.2292247, 16.6215112 47.2292072, 16.6212761 47.2290411)",,,,
807557341,True,1,Rákóczi Ferenc utca,residential,False,42.178,30,"LINESTRING (16.62179 47.2292443, 16.6218186 47.2292322, 16.6218505 47.2292164, 16.621883 47.2291983, 16.6219697 47.2291502, 16.6220173 47.2291233, 16.6222144 47.2289985)",,,,
807557353,True,1,Thököly Imre utca,tertiary,False,12.938999999999998,,"LINESTRING (16.62179 47.2292443, 16.62181 47.2292453, 16.6218285 47.2292491, 16.6218456 47.2292544, 16.6218607 47.2292612, 16.6218749 47.22927, 16.6218863 47.2292804, 16.6218958 47.2292923, 16.6219013 47.2293041, 16.6219039 47.2293166)",roundabout,,,
314244942,True,1,Berzsenyi Dániel tér,residential,False,87.52699999999999,30,"LINESTRING (16.618624 47.2311927, 16.6187228 47.2309224, 16.6187342 47.2308354, 16.618737 47.2307737, 16.6187292 47.2307255, 16.618713 47.2306585, 16.618636 47.2305653, 16.6185768 47.2305148, 16.6185426 47.2304852, 16.6185198 47.2304654, 16.6185116 47.2304583)",,,,
108958425,False,,Babits Mihály utca,residential,False,118.625,,"LINESTRING (16.6223083 47.2246476, 16.6223506 47.2246667, 16.6236157 47.225239)",,,,
314246465,True,,Körmendi út,tertiary,False,23.173,,"LINESTRING (16.61468 47.2275182, 16.6147079 47.2274869, 16.6147513 47.2274509, 16.6147895 47.2274299, 16.6148186 47.2274155, 16.6148516 47.2274103, 16.6148854 47.2274085, 16.6149165 47.2274122)",roundabout,,,
1187637646,True,,Körmendi út,tertiary,False,14.661000000000001,,"LINESTRING (16.6148719 47.2276029, 16.6148428 47.2276097, 16.6148136 47.227616, 16.6147803 47.2276204, 16.614746 47.2276211, 16.6147183 47.2276145, 16.6146932 47.2275978)",roundabout,,,
54442526,False,,Kisfaludy Sándor utca,residential,True,99.371,,"LINESTRING (16.624876 47.2328969, 16.6236452 47.2325804)",,,,
"[318764330, 318764331]",False,,,residential,False,19.143,,"LINESTRING (16.624876 47.2328969, 16.6249036 47.2328478, 16.62496 47.2327345)",,,,building_passage
"[318764330, 318764331]",False,,,residential,True,19.143,,"LINESTRING (16.62496 47.2327345, 16.6249036 47.2328478, 16.624876 47.2328969)",,,,building_passage
548747913,False,4,Petőfi Sándor utca,secondary,False,101.78999999999998,,"LINESTRING (16.6125854 47.2328322, 16.6126333 47.2328346, 16.6126776 47.2328365, 16.6132229 47.2328594, 16.6136112 47.2328905, 16.6137978 47.2329161, 16.6138473 47.2329236, 16.6139221 47.2329369)",,,8901,
1181302194,True,1,Zrínyi Ilona utca,residential,False,26.534,30,"LINESTRING (16.6237441 47.2281775, 16.6236715 47.2281544, 16.6235982 47.2281359, 16.6235082 47.228117, 16.6234112 47.2281042)",,,,
108958426,False,,Zrínyi Ilona utca,residential,True,110.071,,"LINESTRING (16.6230081 47.2277906, 16.6219512 47.2272027, 16.6219339 47.2271933, 16.6218793 47.2271643)",,,,
767602254,True,1,Zrínyi Ilona utca,residential,False,31.851,,"LINESTRING (16.6230081 47.2277906, 16.6232162 47.2278625, 16.6233057 47.2278813, 16.6233972 47.2278977)",,,,
625374832,True,1,Mátyás király út,tertiary,False,20.574999999999996,,"LINESTRING (16.6192685 47.2280976, 16.6193235 47.228091, 16.6193727 47.2280858, 16.6194224 47.2280793, 16.6194549 47.2280742, 16.6194905 47.2280651, 16.61953 47.2280507)",,,,
1183407077,True,1,Mátyás király út,tertiary,False,4.287,,"LINESTRING (16.6192122 47.2281026, 16.6192685 47.2280976)",,,,
1183407078,False,1,Mátyás király út,tertiary,False,30.52,,"LINESTRING (16.6192122 47.2281026, 16.6191165 47.2281061, 16.6190281 47.2281122, 16.6189499 47.2281227, 16.6188757 47.228139, 16.6188189 47.2281555)",,,,
625272446,True,1,Kossuth Lajos utca,residential,False,110.52600000000001,,"LINESTRING (16.6183264 47.2286677, 16.6184503 47.228704, 16.6192092 47.2289336, 16.6192968 47.2289616, 16.6196499 47.2290909)",,,,
"[625272452, 1187616599]",False,1,Kiskar utca,tertiary,False,27.75,,"LINESTRING (16.6183264 47.2286677, 16.6183038 47.2287055, 16.618291 47.228727, 16.6181884 47.228899)",,,,
"[1181732683, 1183407085, 1187616599]",False,1,"['Kiskar utca', 'Mátyás király út']",tertiary,True,69.985,,"LINESTRING (16.6183264 47.2286677, 16.6183687 47.2285909, 16.6183817 47.2285665, 16.6184275 47.228488, 16.6184545 47.2284445, 16.6184803 47.2284075, 16.6185365 47.228335, 16.6185658 47.2283044, 16.6186025 47.2282696, 16.6186668 47.2282243, 16.6187109 47.2281988, 16.6187686 47.2281723, 16.6188189 47.2281555)",,,,
625374590,False,1,,tertiary_link,True,7.056,,"LINESTRING (16.6180722 47.229161, 16.6179857 47.229137)",,,,
"[625379817, 626936019]",True,1,Kiskar utca,tertiary,False,72.336,50,"LINESTRING (16.6180722 47.229161, 16.6180155 47.2292528, 16.6179935 47.2292885, 16.6179808 47.2293074, 16.6179161 47.2294042, 16.6178041 47.2295844, 16.6177521 47.2296665, 16.6176938 47.2297586)",,,,
30581039,True,,Mátyás király út,tertiary,False,16.226,,"LINESTRING (16.6196239 47.228026, 16.6196537 47.2280287, 16.6196803 47.2280353, 16.6197075 47.2280475, 16.6197309 47.2280651, 16.6197447 47.2280827, 16.6197512 47.2280969, 16.6197539 47.2281096, 16.6197539 47.2281224)",roundabout,,,
625379821,True,1,Mátyás király út,tertiary,False,50.431,,"LINESTRING (16.6196239 47.228026, 16.6196471 47.2280189, 16.6196703 47.2280098, 16.619701 47.2279963, 16.6197393 47.2279766, 16.6197725 47.2279602, 16.6198488 47.2279228, 16.6199215 47.2278897, 16.6201948 47.2277928)",,,,
953323640,False,2,Mátyás király út,tertiary,False,41.509,,"LINESTRING (16.6201948 47.2277928, 16.620674 47.2276099)",,,,
625379819,True,1,Mátyás király út,tertiary,False,51.188,40,"LINESTRING (16.6201948 47.2277928, 16.6200375 47.2278756, 16.6199684 47.2279116, 16.6199175 47.227938, 16.6198748 47.2279652, 16.6198299 47.2280007, 16.6198032 47.2280224, 16.6197883 47.2280353, 16.6197722 47.2280545, 16.6197626 47.228078, 16.619757 47.2280979, 16.6197539 47.2281224)",,,,
625272425,False,2,Kiskar utca,tertiary,True,7.049,50,"LINESTRING (16.6173873 47.2301095, 16.6173194 47.230153)",,,,
673214134,True,2,Kiskar utca,tertiary,False,32.348,50,"LINESTRING (16.6173873 47.2301095, 16.6174145 47.230066, 16.6174333 47.2300192, 16.6174784 47.2299414, 16.6174991 47.2299012, 16.6175365 47.2298371)",,,,
673214138,True,1,Kiskar utca,tertiary_link,False,15.458,50,"LINESTRING (16.6176938 47.2297586, 16.6176017 47.2298261, 16.617552 47.2298393, 16.6175365 47.2298371)",,,,
673219633,True,1,Kiskar utca,tertiary,False,45.908,50,"LINESTRING (16.6176938 47.2297586, 16.6176622 47.2298085, 16.6175569 47.2299688, 16.6175314 47.2300013, 16.6174989 47.2300318, 16.6173873 47.2301095)",,,,
767602250,True,1,Rákóczi Ferenc utca,residential,False,37.554,30,"LINESTRING (16.6230395 47.2283061, 16.6231419 47.2281985, 16.6232071 47.228126, 16.6232227 47.2281026, 16.6232346 47.2280752, 16.6232553 47.2280062)",,,,
767602253,False,2,Rákóczi Ferenc utca,residential,False,99.043,30,"LINESTRING (16.6230395 47.2283061, 16.6223597 47.2288766, 16.6222144 47.2289985)",,,,
807557352,True,1,Thököly Imre utca,tertiary,False,7.707,,"LINESTRING (16.6217458 47.2293956, 16.6217315 47.2293907, 16.6217171 47.2293844, 16.621704 47.2293763, 16.6216936 47.2293674, 16.6216847 47.2293571, 16.6216786 47.2293464)",roundabout,,,
767602253,False,2,Rákóczi Ferenc utca,residential,True,99.043,30,"LINESTRING (16.6222144 47.2289985, 16.6223597 47.2288766, 16.6230395 47.2283061)",,,,
807557345,True,1,Rákóczi Ferenc utca,residential,False,42.463,30,"LINESTRING (16.6222144 47.2289985, 16.6219863 47.2292307, 16.6219698 47.2292455, 16.6219585 47.2292557, 16.6219338 47.2292804, 16.6219162 47.2292993, 16.6219039 47.2293166)",,,,
"[367253395, 1178060204, 1178060205, 807557347]",True,"['1', '4']",Thököly Imre utca,tertiary,False,60.23400000000001,,"LINESTRING (16.6219039 47.2293166, 16.6219129 47.2293334, 16.6219478 47.2293827, 16.6219681 47.2294065, 16.6220013 47.2294374, 16.6220373 47.2294655, 16.6221424 47.2295389, 16.6221695 47.2295578, 16.6223642 47.2296936, 16.622413 47.2297281)",,,,
543955977,True,1,Thököly Imre utca,tertiary,False,17.762,,"LINESTRING (16.6219039 47.2293166, 16.6219042 47.2293298, 16.6219004 47.2293427, 16.6218946 47.2293548, 16.6218855 47.2293669, 16.6218737 47.2293763, 16.6218628 47.2293835, 16.6218468 47.2293909, 16.6218321 47.229396, 16.6218148 47.2293994, 16.6217983 47.2294012, 16.6217805 47.2294012, 16.6217631 47.2293998, 16.6217458 47.2293956)",roundabout,,,
38747873,False,2,Rákóczi Ferenc utca,residential,True,129.415,,"LINESTRING (16.6236297 47.2277999, 16.624647 47.2269147, 16.6246847 47.2268827)",,,,
1181302196,True,1,Rákóczi Ferenc utca,residential,False,19.859,,"LINESTRING (16.6236297 47.2277999, 16.623577 47.2278749, 16.6235522 47.2279689)",,,,
"[625272452, 1187616599]",False,1,Kiskar utca,tertiary,True,27.75,,"LINESTRING (16.6181884 47.228899, 16.618291 47.228727, 16.6183038 47.2287055, 16.6183264 47.2286677)",,,,
1183407083,True,1,Kiskar utca,tertiary,False,30.523,,"LINESTRING (16.6181884 47.228899, 16.6181684 47.2289417, 16.6181549 47.2289822, 16.6181491 47.2290124, 16.618138 47.2290417, 16.6181242 47.2290718, 16.6180722 47.229161)",,,,
1183407096,False,,Szabadságharcos utca,residential,False,42.985,,"LINESTRING (16.6171185 47.2283607, 16.6168301 47.2285846, 16.6168075 47.2286022, 16.6167436 47.2286516)",,,,
51181790,True,,Körmendi út,tertiary,False,16.597,,"LINESTRING (16.6149884 47.2274813, 16.6149821 47.227503, 16.6149679 47.2275301, 16.6149444 47.2275557, 16.6149049 47.2275825, 16.6148719 47.2276029)",roundabout,,,
1187637644,True,1,,tertiary,False,19.919000000000004,,"LINESTRING (16.6149884 47.2274813, 16.6149974 47.2275023, 16.615024 47.2275419, 16.6150565 47.2275834, 16.6150906 47.2276214, 16.6151108 47.2276389)",,,,
"[306646041, 1187637630]",False,2,Óperint utca,tertiary,False,167.07900000000004,,"LINESTRING (16.6151108 47.2276389, 16.6152513 47.2277299, 16.6153092 47.2277674, 16.6154469 47.227855, 16.6156183 47.2279641, 16.6160543 47.2282443, 16.6165843 47.2285722, 16.6166639 47.2286124, 16.6167436 47.2286516)",,,,
1187637645,True,1,,tertiary,False,18.945,,"LINESTRING (16.6151108 47.2276389, 16.6150835 47.2276265, 16.615069 47.2276211, 16.6150357 47.2276117, 16.6149948 47.2276044, 16.614948 47.2276023, 16.6149026 47.2276011, 16.6148719 47.2276029)",,,,
