osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width,junction
279787906,False,,,Május 1. út,residential,,True,112.371,"LINESTRING (18.3218608 47.6522073, 18.3223789 47.6523364, 18.3229532 47.6518285)",,,
279787907,False,,,Május 1. út,residential,,True,90.28399999999999,"LINESTRING (18.3235306 47.6523869, 18.3236698 47.6522243, 18.3229532 47.6518285)",,,
228048918,False,,,Új út,residential,30,True,63.079,"LINESTRING (18.3217075 47.6537433, 18.3218684 47.6537436, 18.3219148 47.6537436, 18.32254 47.6536693)",,,
280667689,False,,,Tópart utca,residential,,False,82.82,"LINESTRING (18.325223 47.6492566, 18.3253601 47.6490608, 18.3254685 47.648893, 18.3257528 47.6487208, 18.325738 47.6486336)",,3,
"[612007466, 612007468]",True,2,1,Somogyi Béla utca,primary,"['40', '50']",False,311.845,"LINESTRING (18.3256188 47.652998, 18.3256901 47.6530402, 18.3258727 47.6531598, 18.3264065 47.6536012, 18.3271428 47.6542487, 18.3277878 47.6548138, 18.3282253 47.6551815)",,,
952934388,False,,,Somogyi Béla utca,residential,,True,16.27,"LINESTRING (18.3256188 47.652998, 18.325691 47.6529077, 18.3256879 47.652864)",,,
236519234,True,1,8119,Május 1. út,secondary,50,False,75.523,"LINESTRING (18.3237166 47.6529209, 18.3235981 47.6528664, 18.3235086 47.6528477, 18.3234288 47.6528311, 18.323153 47.6527735, 18.3227851 47.6526698)",,,
334471034,True,1,1,,primary,50,False,16.389000000000003,"LINESTRING (18.3237166 47.6529209, 18.3236882 47.6528895, 18.3236744 47.6528538, 18.3236766 47.652817, 18.3236944 47.6527821)",,,roundabout
334901599,False,,,Szabadság tér,residential,30,True,78.946,"LINESTRING (18.3270052 47.6497716, 18.3278011 47.650237)",,,
73553726,True,,,Újvilág utca,residential,,False,49.988,"LINESTRING (18.3253281 47.655726, 18.3249124 47.6560777)",,,
464924795,False,,,,residential,,False,44.637,"LINESTRING (18.3253281 47.655726, 18.3259209 47.6557673)",,,
"[73553720, 73553735]",False,,,"['Gárdonyi Géza utca', 'Kölcsey utca']",residential,,False,180.38299999999998,"LINESTRING (18.3329703 47.6537231, 18.333734 47.6542859, 18.3338332 47.6543714, 18.3331915 47.6549858)",,,
"[73553720, 73553752]",False,,,"['Révai utca', 'Kölcsey utca']",residential,,True,135.98000000000002,"LINESTRING (18.3329703 47.6537231, 18.3327405 47.6535538, 18.3321869 47.6538564, 18.3316676 47.654232)",,,
73553739,False,,,Cseke-liget,residential,,False,144.46,"LINESTRING (18.3329703 47.6537231, 18.3331792 47.6535839, 18.333468 47.6534067, 18.3337039 47.6532619, 18.3343876 47.6528422)",,,
