osmid,name,highway,oneway,reversed,length,geometry,maxspeed,access,lanes,bridge
128006550,Bem József utca,residential,False,True,56.622,"LINESTRING (16.542414 47.3898449, 16.5416798 47.3897343)",,permit,,
334624695,Várkör,residential,True,False,2.903,"LINESTRING (16.5399398 47.3877728, 16.5399067 47.3877594)",,,,
997668381,Kossuth Lajos utca,residential,True,False,89.254,"LINESTRING (16.5441817 47.388516, 16.5441428 47.3885691, 16.5440837 47.3885895, 16.5440329 47.3885719, 16.5432631 47.3883049, 16.543219 47.3882896, 16.5431654 47.3882711)",,,,
46731895,Kossuth Lajos utca,residential,False,True,60.001,"LINESTRING (16.5449069 47.3887412, 16.5455579 47.3889779, 16.5456071 47.3889988)",,,,
"[997668408, 997668401, 997668405]",Kossuth Lajos utca,residential,True,False,60.98,"LINESTRING (16.5449069 47.3887412, 16.5444287 47.3885717, 16.5442367 47.3885078, 16.5442152 47.388511, 16.5441817 47.388516)",,,,
997668413,Kiss János utca,residential,False,True,76.523,"LINESTRING (16.5464535 47.3906288, 16.5462466 47.3908916, 16.5462658 47.390952, 16.5462577 47.3910664, 16.5461382 47.3912646)",,,,
47053165,Kiss János utca,residential,False,False,6.68,"LINESTRING (16.5461382 47.3912646, 16.5462215 47.3912853)",,,,
47053165,Kiss János utca,residential,False,True,154.954,"LINESTRING (16.5461382 47.3912646, 16.5449721 47.390868, 16.5443306 47.3906005)",,,,
997668413,Kiss János utca,residential,False,False,76.523,"LINESTRING (16.5461382 47.3912646, 16.5462577 47.3910664, 16.5462658 47.390952, 16.5462466 47.3908916, 16.5464535 47.3906288)",,,,
113741477,Sáncárok utca,residential,False,False,134.932,"LINESTRING (16.5468918 47.3862239, 16.5467164 47.3865013, 16.546625 47.3866464, 16.5465992 47.3866873, 16.5463971 47.387008, 16.5463864 47.3870552, 16.5463918 47.3871133, 16.5465972 47.3873269)",,,,
1102334358,Sáncárok utca,residential,False,False,62.768,"LINESTRING (16.5468918 47.3862239, 16.5464298 47.3860232, 16.5461965 47.3859126)",,,,
1102334358,Sáncárok utca,residential,False,True,62.768,"LINESTRING (16.5461965 47.3859126, 16.5464298 47.3860232, 16.5468918 47.3862239)",,,,
"[997668376, 97556746, 493599811]",Táncsics Mihály utca,residential,False,True,136.799,"LINESTRING (16.5447233 47.3900729, 16.5449301 47.3897845, 16.5454223 47.3892117, 16.5455482 47.3890713, 16.5456071 47.3889988)",,,,
1103890329,Pék utca,residential,False,False,63.765,"LINESTRING (16.5384478 47.3908511, 16.537995 47.3909313, 16.5379871 47.3909683, 16.5378053 47.3910469, 16.5378246 47.3911189)",,,,
"[1103897048, 28219968]",Pék utca,tertiary,True,False,45.485,"LINESTRING (16.5384478 47.3908511, 16.5384566 47.39073, 16.5384863 47.3905914, 16.5384794 47.3905282, 16.5384411 47.3904479)",,,,
1103890329,Pék utca,residential,False,True,63.765,"LINESTRING (16.5378246 47.3911189, 16.5378053 47.3910469, 16.5379871 47.3909683, 16.537995 47.3909313, 16.5384478 47.3908511)",,,,
28219968,Pék utca,tertiary,True,False,10.889,"LINESTRING (16.5384411 47.3904479, 16.5383967 47.3903547)",,,,
1104667082,,residential,True,False,9.397,"LINESTRING (16.5384411 47.3904479, 16.5384713 47.390406, 16.5385221 47.3903901)",,,,
227773685,Várkör,residential,False,False,10.228,"LINESTRING (16.5385221 47.3903901, 16.5384994 47.3903837, 16.5384545 47.390371, 16.5383967 47.3903547)",,,,
"[1103897049, 227773685]",Várkör,residential,False,True,30.081000000000003,"LINESTRING (16.5385221 47.3903901, 16.538553 47.3903988, 16.5387488 47.3904327, 16.5387839 47.3904366, 16.5389107 47.3904505)",,,,
