osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,width
106505961,,,Rokop József utca,residential,,False,True,48.001999999999995,"LINESTRING (17.6362908 47.6833806, 17.6362381 47.6834754, 17.636201 47.6835715, 17.63607 47.6837852)",,,
26384518,2,,Rónay Jácint utca,residential,50,False,False,31.884999999999998,"LINESTRING (17.6316604 47.6914818, 17.6315741 47.6916182, 17.6315517 47.6916536, 17.6314934 47.6917456)",,,
"[26384240, 102408916, 26384518, 98184407]",2,,"['Kossuth híd', 'Jedlik Ányos utca', 'Móricz Zsigmond rakpart', 'Rónay Jácint utca']",residential,"['50', '30']",False,"[False, True]",212.42300000000006,"LINESTRING (17.6316604 47.6914818, 17.6318349 47.6912061, 17.6325068 47.6901246, 17.6326206 47.6899481, 17.6326238 47.6899295, 17.6326215 47.6899119, 17.6326171 47.6898923, 17.6326051 47.6898667, 17.6325851 47.6898464, 17.6325581 47.6898305, 17.632523 47.6898179, 17.632481 47.6898097, 17.6324364 47.6898063, 17.6323948 47.6898071)",,yes,
"[411829473, 940065389, 1184242430]",,,Dózsa György rakpart,residential,30,True,False,151.884,"LINESTRING (17.6316604 47.6914818, 17.6317595 47.6914924, 17.6321538 47.6915235, 17.6325606 47.6916266, 17.6329929 47.6917585, 17.6334374 47.6919083, 17.6335533 47.6919407)",,,
46420030,2,,Kiss János utca,residential,50,False,False,43.561,"LINESTRING (17.6389454 47.6911445, 17.6392121 47.6907963)",,,
46420030,2,,Kiss János utca,residential,50,False,True,33.379,"LINESTRING (17.6389454 47.6911445, 17.638741 47.6914113)",,,
28226008,2,,Tarcsay Vilmos utca,residential,50,False,False,91.25,"LINESTRING (17.6404474 47.6916774, 17.6410112 47.6909498)",,,
1149642669,,,Türr István utca,residential,50,True,False,127.082,"LINESTRING (17.6404474 47.6916774, 17.6389454 47.6911445)",,,
313326285,,,Rákóczi Ferenc utca,residential,,False,False,51.003,"LINESTRING (17.6347557 47.6887256, 17.6348188 47.6887446, 17.6352513 47.6888834, 17.6353666 47.6889282)",,,
123224013,,,Fürdő köz,unclassified,,False,False,85.715,"LINESTRING (17.6361973 47.6895904, 17.6351467 47.6892837)",,,2.5 m
313326300,,,Vörösmarty utca,residential,,True,False,35.004,"LINESTRING (17.6361973 47.6895904, 17.6364119 47.6893107)",,,
"[123224009, 996088297]",,,Belváros köz,unclassified,,False,True,111.075,"LINESTRING (17.6361973 47.6895904, 17.6365878 47.6897137, 17.6368646 47.6897913, 17.6369988 47.6898185, 17.6370752 47.6898261, 17.6372587 47.6898068, 17.6374436 47.6897873, 17.6375889 47.6897383)",,,2.5 m
1058582260,1,,,residential,50,True,False,3.974,"LINESTRING (17.6384394 47.6884148, 17.6384498 47.6884312, 17.6384554 47.6884487)",roundabout,,
"[1058582275, 1058582255]",1,,Pálffy utca,residential,50,True,False,45.588,"LINESTRING (17.6381785 47.688481, 17.6381549 47.6884581, 17.6381288 47.6884403, 17.6380787 47.6884111, 17.6380364 47.6883908, 17.6379972 47.6883719, 17.6379394 47.6883444, 17.6378765 47.6883145, 17.6377898 47.6882709, 17.6377032 47.6882274)",,,
1058582258,1,,,residential,50,True,False,13.184,"LINESTRING (17.6381785 47.688481, 17.6381755 47.6884514, 17.6381862 47.6884227, 17.6382097 47.6883976, 17.6382435 47.6883786)",roundabout,,
137578565,1,,,residential,50,True,False,5.582,"LINESTRING (17.6382133 47.6885249, 17.6381915 47.6885045, 17.6381785 47.688481)",roundabout,,
287039150,2,,Tihanyi Árpád út,tertiary,,True,False,54.282999999999994,"LINESTRING (17.640949 47.685475, 17.6408572 47.6855663, 17.6408123 47.6856119, 17.6407704 47.6856575, 17.6407347 47.6857047, 17.6407157 47.6857299, 17.6406918 47.6857494, 17.6406717 47.6857612, 17.6406384 47.6857726, 17.6406019 47.6857787, 17.6405653 47.6857812, 17.6405355 47.6857805, 17.6404712 47.6858052)",,,
287039151,2,,Tihanyi Árpád út,tertiary,,True,False,60.136,"LINESTRING (17.640949 47.685475, 17.6409 47.6855775, 17.6408729 47.6856287, 17.6408428 47.6856799, 17.6408286 47.685714, 17.6408224 47.6857383, 17.6408166 47.6857611, 17.640815 47.6857946, 17.6408284 47.685831, 17.6408556 47.685872, 17.6409041 47.6859156, 17.6409635 47.6859732)",,,
"[171514978, 1151213340]","['4', '3']",,Tihanyi Árpád út,tertiary,,True,False,55.479,"LINESTRING (17.6412618 47.6850229, 17.6412006 47.6851222, 17.6411736 47.685166, 17.640949 47.685475)",,,
522452205,4,,Tihanyi Árpád út,tertiary,,True,False,22.302999999999997,"LINESTRING (17.6413025 47.6848243, 17.6412868 47.6849236, 17.6412618 47.6850229)",,,
"[327889838, 1058582279]",1,,Batthyány tér,residential,50,True,False,38.321,"LINESTRING (17.6384554 47.6884487, 17.6384811 47.6884685, 17.6385094 47.68849, 17.6385515 47.6885194, 17.6385958 47.6885463, 17.6386202 47.688561, 17.638672 47.6885901, 17.6387283 47.6886179, 17.6388436 47.6886712)",,,
939995110,1,,,residential,50,True,False,14.475000000000001,"LINESTRING (17.6384554 47.6884487, 17.6384528 47.6884812, 17.638434 47.6885112, 17.6384012 47.6885351, 17.6383584 47.6885502)",roundabout,,
98599150,,,Czuczor Gergely utca,residential,50,False,True,85.546,"LINESTRING (17.6363782 47.6845296, 17.6363626 47.6845502, 17.6359197 47.685136, 17.6358778 47.6852203)",,,
98599150,,,Czuczor Gergely utca,residential,50,False,False,85.546,"LINESTRING (17.6358778 47.6852203, 17.6359197 47.685136, 17.6363626 47.6845502, 17.6363782 47.6845296)",,,
"[1057993287, 117684599]","['1', '2']",,Árpád út,residential,50,True,False,127.42,"LINESTRING (17.6358778 47.6852203, 17.63704 47.6856303, 17.6372229 47.6856948, 17.6372892 47.6857182, 17.6373855 47.6857522)",,,
"[169266537, 1150741454, 1150741455]",,,Árpád út,residential,30,False,True,203.812,"LINESTRING (17.6358778 47.6852203, 17.6357257 47.6851564, 17.6354989 47.6850767, 17.6351679 47.6849604, 17.6351446 47.6849522, 17.6350017 47.684902, 17.6349526 47.6848848, 17.6349027 47.6848673, 17.6348149 47.6848364, 17.6347561 47.6848158, 17.6347073 47.6847986, 17.6343837 47.6846849, 17.6337299 47.6844552, 17.633704 47.6844461, 17.633607 47.684412, 17.6334709 47.6843642)",,,
499251716,6,1,Szent István út,primary,50,False,False,41.332,"LINESTRING (17.6409635 47.6859732, 17.6407621 47.6858988, 17.6404712 47.6858052)",,,
685616851,1,,Petőfi híd,tertiary,,True,False,2.337,"LINESTRING (17.6280203 47.6835287, 17.6280128 47.6835491)",roundabout,,
288154653,,,Zechmeister utca,residential,,True,False,8.012,"LINESTRING (17.6282371 47.6837959, 17.6283104 47.6838484)",,,
288154658,,,Munkácsy Mihály utca,residential,,True,False,34.704,"LINESTRING (17.6281727 47.6831927, 17.6281381 47.6832607, 17.6280958 47.6833236, 17.6280773 47.6833502, 17.6280588 47.6833768, 17.6280528 47.6833911, 17.6280301 47.6834392, 17.6280144 47.6834851)",,,
288154653,,,Zechmeister utca,residential,,True,False,32.391,"LINESTRING (17.6280128 47.6835491, 17.6280339 47.6835844, 17.6280528 47.6836133, 17.628073 47.683642, 17.6280867 47.6836585, 17.6281004 47.683675, 17.6281328 47.6837073, 17.6281622 47.6837293, 17.6282371 47.6837959)",,,
379370436,,,Apáca utca,living_street,20,False,False,67.972,"LINESTRING (17.6383929 47.6905325, 17.6392121 47.6907963)",,,
"[522452146, 32539243, 522452143]",,,Zechmeister utca,residential,,False,True,109.213,"LINESTRING (17.6309105 47.6858974, 17.6308636 47.6858168, 17.6307989 47.6857055, 17.6307599 47.6856386, 17.6306328 47.6854203, 17.6304454 47.6850982, 17.6303746 47.6849839)",,,
123224013,,,Fürdő köz,unclassified,,False,True,85.715,"LINESTRING (17.6351467 47.6892837, 17.6361973 47.6895904)",,,2.5 m
313326296,,,Teleki László utca,residential,,True,False,42.82,"LINESTRING (17.6351467 47.6892837, 17.6353666 47.6889282)",,,
102408943,,,Hó köz,residential,,False,False,67.965,"LINESTRING (17.6376128 47.6897468, 17.6377782 47.6903478)",,,
313326287,,,Rákóczi Ferenc utca,residential,,True,False,50.98,"LINESTRING (17.6376128 47.6897468, 17.6382146 47.6899615)",,,
173111318,1,,Móricz Zsigmond rakpart,residential,50,True,False,116.238,"LINESTRING (17.6366871 47.6913107, 17.6353117 47.6908253)",,,
1054798277,2,,Móricz Zsigmond rakpart,residential,50,False,True,49.916,"LINESTRING (17.6366871 47.6913107, 17.6372079 47.6914946, 17.6372777 47.6915192)",,,
327889840,,,Rónay Jácint utca,residential,,False,True,25.295,"LINESTRING (17.6313363 47.6919939, 17.6313983 47.6918959, 17.6314687 47.6917846)",,,
"[37144969, 1055848819]",,,Aradi vértanúk útja,residential,,True,False,98.89900000000002,"LINESTRING (17.6340906 47.6835787, 17.6339953 47.6837009, 17.6338869 47.6838371, 17.6336341 47.6841575, 17.6335956 47.6842063, 17.6334709 47.6843642)",,,
"[499267026, 604737883, 102734987]","['7', '6', '8']",1,Szent István út,primary,50,False,True,118.252,"LINESTRING (17.6340906 47.6835787, 17.6342506 47.6836301, 17.6345459 47.683725, 17.6347916 47.683804, 17.6352946 47.6839656, 17.6354218 47.6840065, 17.6355175 47.6840349)",,,
1058582268,2,,Pálffy utca,residential,50,False,True,3.555,"LINESTRING (17.6373307 47.6880801, 17.6373719 47.688096)",,,
"[313326281, 1050983467, 137578566]",2,,Pálffy utca,residential,50,False,False,89.40399999999998,"LINESTRING (17.6373307 47.6880801, 17.6368922 47.6879145, 17.6368272 47.6878899, 17.636493 47.687757, 17.6364469 47.6877366, 17.63641 47.6877164, 17.6363816 47.6876978, 17.6363591 47.6876787, 17.6363344 47.6876492)",,,
"[1010212176, 1149222649, 313326278]",,,Lukács Sándor utca,residential,50,False,True,80.28399999999999,"LINESTRING (17.6373307 47.6880801, 17.6373154 47.6881079, 17.6373016 47.6881334, 17.6372878 47.6881578, 17.6372743 47.6881801, 17.63724 47.6882344, 17.6371413 47.6883883, 17.6369127 47.6887449)",,,
"[1057993288, 1057993289, 117684602]",2,,Árpád út,residential,50,False,False,48.962,"LINESTRING (17.6373855 47.6857522, 17.6375162 47.6857976, 17.6375514 47.6858098, 17.6375845 47.6858214, 17.6377992 47.685896, 17.6379667 47.6859542)",,,
"[26382289, 744154326, 1136677335]","['4', '3']",,Teleki László utca,residential,50,False,True,103.766,"LINESTRING (17.6373855 47.6857522, 17.6374117 47.6857124, 17.6374487 47.685656, 17.6376362 47.6854117, 17.6378109 47.68518, 17.637931 47.6850056, 17.637994 47.684914)",,,
"[1136677336, 744154329]","['2', '3']",,Teleki László utca,residential,50,False,False,102.231,"LINESTRING (17.6373855 47.6857522, 17.6372946 47.6858951, 17.637131 47.6861522, 17.63693 47.686468, 17.6368477 47.6865973)",,,
1058582268,2,,Pálffy utca,residential,50,False,False,28.783,"LINESTRING (17.6377032 47.6882274, 17.6373719 47.688096)",,,
"[1058582259, 1058582276]",1,,Pálffy utca,residential,50,True,False,43.83,"LINESTRING (17.6377032 47.6882274, 17.637906 47.6882876, 17.6379764 47.6883091, 17.6380351 47.6883259, 17.6380796 47.6883388, 17.6381272 47.6883525, 17.6381904 47.6883671, 17.6382169 47.6883733, 17.6382435 47.6883786)",,,
1058582256,1,,Batthyány tér,residential,50,True,False,38.872,"LINESTRING (17.6388436 47.6886712, 17.6387221 47.6886328, 17.6386573 47.6886139, 17.6385932 47.6885963, 17.638552 47.6885862, 17.6385067 47.6885751, 17.6384421 47.6885612, 17.6384012 47.6885544, 17.6383584 47.6885502)",,,
"[1149228579, 1149227683, 102735022, 1058582262]",2,,Batthyány tér,residential,50,False,True,133.457,"LINESTRING (17.6388436 47.6886712, 17.6389303 47.6887001, 17.6391973 47.6887888, 17.6393707 47.6888465, 17.6397544 47.688974, 17.6404422 47.6892027)",,,
"[32540506, 1058582261]",2,,Batthyány tér,residential,50,False,True,90.466,"LINESTRING (17.6385935 47.6881251, 17.6387491 47.6879378, 17.6391742 47.6874116)",,,
"[1058582257, 1058582278]",1,,Batthyány tér,residential,50,True,False,34.274,"LINESTRING (17.6385935 47.6881251, 17.6385644 47.6881702, 17.6385466 47.6881977, 17.6385214 47.6882398, 17.6384966 47.6882824, 17.6384865 47.6883043, 17.6384736 47.6883325, 17.6384546 47.6883755, 17.6384464 47.6883954, 17.6384394 47.6884148)",,,
1058582260,1,,,residential,50,True,False,4.391,"LINESTRING (17.6382435 47.6883786, 17.6382701 47.6883703, 17.6382987 47.6883659)",roundabout,,
"[1058582277, 1058582254]",1,,Batthyány tér,residential,50,True,False,34.769999999999996,"LINESTRING (17.6382987 47.6883659, 17.6383256 47.6883489, 17.6383511 47.6883312, 17.6383945 47.6882991, 17.6384182 47.688281, 17.6384487 47.6882576, 17.6384863 47.6882261, 17.6385238 47.6881912, 17.6385935 47.6881251)",,,
1058582260,1,,,residential,50,True,False,12.544,"LINESTRING (17.6382987 47.6883659, 17.6383406 47.6883667, 17.6383802 47.6883757, 17.6384142 47.6883923, 17.6384394 47.6884148)",roundabout,,
