osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,access
97890595,,Virág Benedek utca,residential,50,True,False,87.672,"LINESTRING (17.9061248 47.0930815, 17.9062694 47.0930544, 17.906672 47.0929693, 17.9067519 47.0929454, 17.9067921 47.0929217, 17.9069321 47.0929382, 17.9070765 47.09296, 17.907144 47.0929985, 17.9071718 47.0930408)",,,
213546274,,Virág Benedek utca,residential,50,False,False,55.859,"LINESTRING (17.9061248 47.0930815, 17.9059643 47.0931677, 17.905655 47.0933237, 17.9055958 47.0933454, 17.9055319 47.0933796)",,,
39088189,,Deák Ferenc utca,residential,40,False,True,15.116,"LINESTRING (17.9076033 47.0958085, 17.907798 47.0957783)",,,
39088189,,Deák Ferenc utca,residential,40,False,False,131.03699999999998,"LINESTRING (17.9076033 47.0958085, 17.9072779 47.0958997, 17.907126 47.0959318, 17.9067351 47.0959789, 17.9064302 47.0960367, 17.9062293 47.0960807, 17.9059577 47.0961601)",,,
97890599,,Ányos Pál utca,residential,50,False,False,182.819,"LINESTRING (17.9076033 47.0958085, 17.9075287 47.0957602, 17.9074387 47.0957089, 17.9073306 47.0956669, 17.907163 47.0956237, 17.906943 47.0955808, 17.9065831 47.0955135, 17.9064899 47.0954803, 17.9064233 47.0954396, 17.9063548 47.095383, 17.9062736 47.0952984, 17.906232 47.0952451, 17.9062133 47.0951632, 17.9061739 47.0949716, 17.9060681 47.0947491)",,,
97890521,,Festő utca,residential,50,False,False,171.501,"LINESTRING (17.9024527 47.0928272, 17.9025293 47.0929308, 17.90265 47.0930937, 17.9028305 47.0933376, 17.9028635 47.0933865, 17.9031687 47.0940037, 17.9031807 47.0940506, 17.9031957 47.0942685)",,,destination
97890550,,Bem József utca,residential,50,True,False,190.33100000000002,"LINESTRING (17.9024527 47.0928272, 17.9025892 47.0928906, 17.9026531 47.092921, 17.9027477 47.0929552, 17.9028043 47.0929699, 17.9028478 47.0929814, 17.9038377 47.0931795, 17.9042729 47.093252, 17.9043656 47.0932622, 17.9044943 47.0932683, 17.9048055 47.0932541, 17.9048474 47.093252)",,,
97890505,1,Toborzó utca,residential,50,True,False,195.975,"LINESTRING (17.9048694 47.0915545, 17.9048312 47.0915959, 17.904629 47.0918158, 17.904608 47.0918545, 17.904605 47.0918932, 17.9046211 47.0920472, 17.9046372 47.0921296, 17.9046661 47.0922126, 17.9047876 47.0925268, 17.9047935 47.0925716, 17.9047965 47.0926307, 17.9048311 47.0930529, 17.9048474 47.093252)",,,
165424749,,Dózsa György utca,secondary,50,False,True,234.13400000000001,"LINESTRING (17.9048694 47.0915545, 17.9043112 47.0917198, 17.9041814 47.0917588, 17.9033929 47.0919935, 17.9033215 47.0920148, 17.9032269 47.092053, 17.9030563 47.0921339, 17.9029739 47.0921794, 17.9028687 47.0922405, 17.9027734 47.0922964, 17.902692 47.0923576, 17.9023812 47.0926147, 17.9023143 47.09267)",,,
192253111,,Dózsa György utca,secondary,50,False,False,32.306,"LINESTRING (17.9048694 47.0915545, 17.90498 47.0915285, 17.90511 47.0915221, 17.9052811 47.0915588)",,,
188063930,,Kupa utca,residential,50,True,False,25.177,"LINESTRING (17.9020535 47.0925295, 17.9023143 47.09267)",,,
165424749,,Dózsa György utca,secondary,50,False,True,8.041,"LINESTRING (17.9023143 47.09267, 17.9022533 47.0927292)",,,
165424749,,Dózsa György utca,secondary,50,False,False,234.134,"LINESTRING (17.9023143 47.09267, 17.9023812 47.0926147, 17.902692 47.0923576, 17.9027734 47.0922964, 17.9028687 47.0922405, 17.9029739 47.0921794, 17.9030563 47.0921339, 17.9032269 47.092053, 17.9033215 47.0920148, 17.9033929 47.0919935, 17.9041814 47.0917588, 17.9043112 47.0917198, 17.9048694 47.0915545)",,,
165424749,,Dózsa György utca,secondary,50,False,False,76.297,"LINESTRING (17.9016625 47.0932851, 17.9022533 47.0927292)",,,
166009941,,Rákóczi Ferenc utca,residential,50,True,False,37.403999999999996,"LINESTRING (17.9075873 47.0933457, 17.9074618 47.0934098, 17.907344 47.0935078, 17.9072585 47.0935927)",,,
166009942,,Szabadság tér,residential,50,True,False,13.033999999999999,"LINESTRING (17.9075873 47.0933457, 17.9075371 47.0933401, 17.9074984 47.0933261, 17.9074802 47.093306, 17.9074738 47.0932772)",,,
191749209,,Rákóczi Ferenc utca,residential,50,True,False,38.683,"LINESTRING (17.9072585 47.0935927, 17.9074738 47.0932772)",,,
40652771,,Rákóczi Ferenc utca,residential,50,False,True,19.281,"LINESTRING (17.9072585 47.0935927, 17.90722 47.0936391, 17.9071928 47.0936719, 17.9071333 47.0937437)",,,
189109765,,Bagolyvári utca,residential,50,False,True,41.359,"LINESTRING (17.909327 47.0936433, 17.9092658 47.0937189, 17.9091539 47.0938573, 17.9090634 47.0939691)",,,
97953360,,Komakút tér,residential,50,False,True,21.162,"LINESTRING (17.9066193 47.0903088, 17.9068088 47.0904487)",,,
"[188794617, 1235297023]",,Iskola utca,tertiary,50,True,False,152.56099999999998,"LINESTRING (17.9066193 47.0903088, 17.9065868 47.0903327, 17.9065667 47.0903468, 17.9055033 47.09109, 17.905444 47.0911361, 17.9052725 47.0912695, 17.905229 47.0913016)",,,
641695315,2,Brusznyai Árpád utca,secondary,,True,False,21.585,"LINESTRING (17.9109848 47.0916734, 17.9110402 47.0916574, 17.9112471 47.0915973)",,,
"[173598222, 4447950, 780628287]",,"['Brusznyai Árpád utca', 'Szabadság tér']",secondary,50,False,True,262.857,"LINESTRING (17.9109848 47.0916734, 17.9109226 47.0916865, 17.910732 47.0917274, 17.9105544 47.0917754, 17.9098623 47.0920759, 17.9096289 47.0921772, 17.9093834 47.0922845, 17.9093318 47.0923063, 17.9091925 47.0923644, 17.9091221 47.0923937, 17.9089859 47.0924481, 17.9087962 47.0925037, 17.9085254 47.092554, 17.9083985 47.0925662, 17.9082956 47.0925719, 17.9080736 47.0925697, 17.907852 47.0925705)",,,
97953360,,Komakút tér,residential,50,False,False,28.48,"LINESTRING (17.9070638 47.090637, 17.9068088 47.0904487)",,,
173598201,,Komakút tér,tertiary,50,False,False,25.040999999999997,"LINESTRING (17.9070638 47.090637, 17.9069996 47.0905528, 17.9069733 47.0904771, 17.9069703 47.0904246)",,,
"[157773890, 625952485, 216940138]",2,"['Megyeház tér', 'Komakút tér']",tertiary,50,False,True,111.538,"LINESTRING (17.9070638 47.090637, 17.9071515 47.0907169, 17.9073502 47.0908757, 17.9078755 47.0912858, 17.9080195 47.0914001)",,,
188063915,,Budapest út,secondary,50,True,False,26.52,"LINESTRING (17.9142459 47.0925779, 17.9143411 47.0926214, 17.9144132 47.092682, 17.9144663 47.0927561)",roundabout,,
188063915,,Budapest út,secondary,50,True,False,20.675,"LINESTRING (17.9144663 47.0927561, 17.9144588 47.0928552, 17.9144215 47.0929381)",roundabout,,
188063915,,Budapest út,secondary,50,True,False,8.776,"LINESTRING (17.9137103 47.092888, 17.9136998 47.0928094)",roundabout,,
188063912,1,Budapest út,secondary,50,True,False,37.674,"LINESTRING (17.9144215 47.0929381, 17.9144381 47.0930324, 17.9144921 47.0931456, 17.914599 47.093247)",,,
188063915,,Budapest út,secondary,50,True,False,23.204,"LINESTRING (17.9144215 47.0929381, 17.9143384 47.0930169, 17.9141945 47.0930705)",roundabout,,
188063915,,Budapest út,secondary,50,True,False,27.32,"LINESTRING (17.9141945 47.0930705, 17.9141144 47.0930772, 17.9139949 47.0930714, 17.9138493 47.0930256)",roundabout,,
188063915,,Budapest út,secondary,50,True,False,18.759999999999998,"LINESTRING (17.9138493 47.0930256, 17.9138012 47.0929965, 17.9137103 47.092888)",roundabout,,
191743394,1,Jutasi út,tertiary,50,True,False,32.109,"LINESTRING (17.9138493 47.0930256, 17.9136883 47.0930403, 17.9136059 47.0930725, 17.913479 47.0931461)",,,
192269437,,Jutasi út,tertiary,50,False,False,18.383,"LINESTRING (17.9133699 47.0932938, 17.9133922 47.0932644, 17.913479 47.0931461)",,,
"[647429964, 192269439]",2,Jutasi út,tertiary,50,False,True,194.841,"LINESTRING (17.9133699 47.0932938, 17.9132935 47.0933797, 17.9131411 47.0935631, 17.9130763 47.0936701, 17.9130358 47.0937496, 17.9129816 47.093895, 17.9129567 47.093971, 17.9129397 47.0941008, 17.9129201 47.0942313, 17.9129016 47.0943942, 17.9128935 47.0945102, 17.9128893 47.0945885, 17.9128987 47.0948712, 17.9129274 47.0949807)",,,
173598201,,Komakút tér,tertiary,50,False,False,59.512,"LINESTRING (17.9069703 47.0904246, 17.9069694 47.0904083, 17.9069736 47.0903796, 17.907165 47.0899072)",,,
173598201,,Komakút tér,tertiary,50,False,True,25.041,"LINESTRING (17.9069703 47.0904246, 17.9069733 47.0904771, 17.9069996 47.0905528, 17.9070638 47.090637)",,,
188794620,,Komakút tér,residential,50,False,True,13.285,"LINESTRING (17.9069703 47.0904246, 17.9069068 47.0904544, 17.9068088 47.0904487)",,,
97953360,,Komakút tér,residential,50,False,False,21.162,"LINESTRING (17.9068088 47.0904487, 17.9066193 47.0903088)",,,
97953360,,Komakút tér,residential,50,False,True,28.48,"LINESTRING (17.9068088 47.0904487, 17.9070638 47.090637)",,,
188794620,,Komakút tér,residential,50,False,False,13.285,"LINESTRING (17.9068088 47.0904487, 17.9069068 47.0904544, 17.9069703 47.0904246)",,,
97890599,,Ányos Pál utca,residential,50,False,True,182.81900000000002,"LINESTRING (17.9060681 47.0947491, 17.9061739 47.0949716, 17.9062133 47.0951632, 17.906232 47.0952451, 17.9062736 47.0952984, 17.9063548 47.095383, 17.9064233 47.0954396, 17.9064899 47.0954803, 17.9065831 47.0955135, 17.906943 47.0955808, 17.907163 47.0956237, 17.9073306 47.0956669, 17.9074387 47.0957089, 17.9075287 47.0957602, 17.9076033 47.0958085)",,,
189084652,,,secondary_link,50,True,False,69.51,"LINESTRING (17.913479 47.0931461, 17.9135725 47.0929545, 17.9135607 47.0928603, 17.9134993 47.092751, 17.9132951 47.0925914)",,,
192269437,,Jutasi út,tertiary,50,False,True,18.383,"LINESTRING (17.913479 47.0931461, 17.9133922 47.0932644, 17.9133699 47.0932938)",,,
319017926,1,Jutasi út,tertiary,50,True,False,33.678,"LINESTRING (17.913479 47.0931461, 17.9136138 47.0930127, 17.9137103 47.092888)",,,
188063915,,Budapest út,secondary,50,True,False,26.448999999999998,"LINESTRING (17.9139079 47.0925811, 17.9140252 47.0925552, 17.9141005 47.0925529, 17.914175 47.0925605, 17.9142459 47.0925779)",roundabout,,
202462904,,Bezerédi utca,residential,50,False,True,37.642,"LINESTRING (17.9139079 47.0925811, 17.913915 47.0925133, 17.9138785 47.0924524, 17.9138054 47.0923976, 17.9136311 47.0923427)",,,
305105913,,Iskola utca,tertiary,50,True,False,39.332,"LINESTRING (17.905229 47.0913016, 17.9051412 47.091358, 17.905083 47.0914037, 17.9050084 47.0914745, 17.9048694 47.0915545)",,,
680949286,,Iskola utca,tertiary,50,True,False,31.087,"LINESTRING (17.905229 47.0913016, 17.9051911 47.0913594, 17.9051857 47.0914198, 17.9052032 47.0914686, 17.9052313 47.0915146, 17.9052811 47.0915588)",,,
"[449270440, 449270442, 191749220, 216638696]",,"['Óváros tér', 'Vár utca']",residential,50,False,"[False, True]",251.98699999999997,"LINESTRING (17.9058768 47.0944502, 17.9058368 47.0944933, 17.9057542 47.0946179, 17.9057367 47.0946863, 17.9057472 47.094736, 17.9057533 47.0947927, 17.9057554 47.0948495, 17.9057493 47.0949347, 17.9057386 47.0950058, 17.905692 47.0950723, 17.905638 47.0951186, 17.9055776 47.095157, 17.9055181 47.0951926, 17.9054949 47.0952055, 17.9054787 47.0952108, 17.905424 47.0952286, 17.9053313 47.0952656, 17.9052467 47.0953012, 17.905234 47.0953073, 17.9050803 47.0953798, 17.9041565 47.0958202, 17.9041106 47.0958485, 17.9040063 47.0959126, 17.9037997 47.0960361)",,,
234911248,,Óváros tér,residential,50,False,True,27.125999999999998,"LINESTRING (17.9058768 47.0944502, 17.9058335 47.0944644, 17.9057954 47.0944601, 17.9057755 47.0944411, 17.9057766 47.094421, 17.9057948 47.0943916, 17.9059437 47.09435)",,,
1070361603,,Óváros tér,residential,50,False,False,12.239,"LINESTRING (17.9058768 47.0944502, 17.9059038 47.0944097, 17.9059437 47.09435)",,,
"[216638696, 449270442, 191749220, 449270440]",,"['Óváros tér', 'Vár utca']",residential,50,False,"[False, True]",251.98700000000005,"LINESTRING (17.9037997 47.0960361, 17.9040063 47.0959126, 17.9041106 47.0958485, 17.9041565 47.0958202, 17.9050803 47.0953798, 17.905234 47.0953073, 17.9052467 47.0953012, 17.9053313 47.0952656, 17.905424 47.0952286, 17.9054787 47.0952108, 17.9054949 47.0952055, 17.9055181 47.0951926, 17.9055776 47.095157, 17.905638 47.0951186, 17.905692 47.0950723, 17.9057386 47.0950058, 17.9057493 47.0949347, 17.9057554 47.0948495, 17.9057533 47.0947927, 17.9057472 47.094736, 17.9057367 47.0946863, 17.9057542 47.0946179, 17.9058368 47.0944933, 17.9058768 47.0944502)",,,
625952484,,Horgos utca,residential,30,True,False,35.599000000000004,"LINESTRING (17.9071718 47.0930408, 17.9072149 47.0930322, 17.9073351 47.0930247, 17.9076361 47.0930566)",,,
97808056,,Árva utca,residential,50,False,False,138.848,"LINESTRING (17.9085312 47.0948961, 17.9084873 47.0949267, 17.9084569 47.0949838, 17.9084663 47.0952249, 17.908464 47.0952829, 17.9084889 47.0954224, 17.9085195 47.0955037, 17.909197 47.0959203)",,,
"[97808058, 189654052]",,"['Galamb utca', 'Thököly utca']",residential,20,False,"[False, True]",136.707,"LINESTRING (17.9085312 47.0948961, 17.9084807 47.0948667, 17.9083575 47.0947948, 17.9083333 47.0947618, 17.9083145 47.0947251, 17.908134 47.0942044, 17.9080958 47.094146, 17.9079121 47.0939645, 17.9078775 47.0939444, 17.907827 47.0939367, 17.9076627 47.093948)",,,
189654052,,Galamb utca,residential,20,False,True,152.58000000000004,"LINESTRING (17.9085312 47.0948961, 17.9086026 47.0949378, 17.9086661 47.0949784, 17.9087508 47.095063, 17.9087952 47.0951211, 17.9088585 47.0952257, 17.9089032 47.0952828, 17.9090939 47.0954261, 17.909165 47.0954549, 17.9092326 47.0954805, 17.9092947 47.0954934, 17.9093826 47.0955098, 17.9098909 47.0955607, 17.9099947 47.0955591, 17.9101024 47.0955697)",,,
193842609,,Malom utca,residential,20,False,True,126.217,"LINESTRING (17.909643 47.0975358, 17.9099035 47.0973132, 17.9099917 47.0972376, 17.9100355 47.0971694, 17.9102592 47.0967314, 17.9103073 47.0966415, 17.9103765 47.096531)",,,
97808056,,Árva utca,residential,50,False,True,138.848,"LINESTRING (17.909197 47.0959203, 17.9085195 47.0955037, 17.9084889 47.0954224, 17.908464 47.0952829, 17.9084663 47.0952249, 17.9084569 47.0949838, 17.9084873 47.0949267, 17.9085312 47.0948961)",,,
188063925,,Fenyves utca,residential,40,False,False,257.045,"LINESTRING (17.9092353 47.0977512, 17.9092777 47.0975171, 17.9092955 47.0973017, 17.9092809 47.0972009, 17.909232 47.0971117, 17.9092192 47.0970993, 17.9091391 47.0970218, 17.9090084 47.096922, 17.9087957 47.0967596, 17.9086276 47.096552, 17.9084709 47.0963585, 17.9082958 47.0961761, 17.9079472 47.0958647, 17.9078762 47.0958101, 17.907798 47.0957783)",,,
734742265,1,,tertiary,,True,False,11.993,"LINESTRING (17.9117619 47.0908462, 17.911801 47.0908506, 17.911838 47.0908602, 17.9118715 47.0908746, 17.9119 47.0908933)",roundabout,,
640656500,,Bajcsy-Zsilinszky Endre utca,tertiary,50,True,False,28.238999999999997,"LINESTRING (17.9122442 47.0908449, 17.9120748 47.0909345, 17.9119457 47.0909971)",,,
922129480,2,Bajcsy-Zsilinszky Endre utca,tertiary,50,False,True,17.207,"LINESTRING (17.9122442 47.0908449, 17.9123056 47.0908223, 17.9124343 47.0907605)",,,
51068952,,Megyeház tér,residential,50,False,True,55.724000000000004,"LINESTRING (17.9082188 47.0909177, 17.9080548 47.0913201, 17.9080416 47.09135, 17.9080195 47.0914001)",,,
734742265,1,,tertiary,,True,False,5.736000000000001,"LINESTRING (17.9115792 47.0909122, 17.911602 47.0908909, 17.9116291 47.0908737)",roundabout,,
734742265,1,,tertiary,,True,False,15.693999999999999,"LINESTRING (17.9119457 47.0909971, 17.9119326 47.0910313, 17.911907 47.0910619, 17.9118705 47.091087, 17.9118257 47.0911047)",roundabout,,
192253111,,Dózsa György utca,secondary,50,False,True,32.306,"LINESTRING (17.9052811 47.0915588, 17.90511 47.0915221, 17.90498 47.0915285, 17.9048694 47.0915545)",,,
733353080,,Óvári Ferenc utca,secondary,50,False,False,130.626,"LINESTRING (17.9052811 47.0915588, 17.9053049 47.0915691, 17.906337 47.0920112, 17.9067375 47.0921887)",,,
97808048,2,Bagolyvári utca,residential,50,False,False,51.483000000000004,"LINESTRING (17.9126051 47.0949821, 17.912202 47.094972, 17.9120656 47.0949608, 17.9119279 47.0949463)",,,
97808048,2,Bagolyvári utca,residential,50,False,True,24.432000000000002,"LINESTRING (17.9126051 47.0949821, 17.9127966 47.0949869, 17.9129274 47.0949807)",,,
311305703,,Völgyikút utca,residential,50,True,False,86.825,"LINESTRING (17.9126051 47.0949821, 17.9125983 47.0950122, 17.9125525 47.0952141, 17.9117559 47.0951499)",,,
97808041,,Cserhát utca,residential,20,False,False,93.309,"LINESTRING (17.9117559 47.0951499, 17.9116396 47.0952876, 17.9114313 47.095534, 17.9114012 47.0955697, 17.9112663 47.0957292, 17.9111801 47.0958284, 17.9111136 47.0958606)",,,
97808041,,Cserhát utca,residential,20,False,True,26.116,"LINESTRING (17.9117559 47.0951499, 17.911798 47.0951001, 17.9119279 47.0949463)",,,
319017917,1,Budapest út,secondary,50,True,False,36.382,"LINESTRING (17.914599 47.093247, 17.914343 47.0931399, 17.9141945 47.0930705)",,,
188063915,,Budapest út,secondary,50,True,False,20.151000000000003,"LINESTRING (17.9136998 47.0928094, 17.9137002 47.0927711, 17.913719 47.0927234, 17.9137892 47.092643)",roundabout,,
191743393,1,Mindszenty József utca,secondary,50,True,False,39.117000000000004,"LINESTRING (17.9136998 47.0928094, 17.9136217 47.0927596, 17.913541 47.0927134, 17.9132951 47.0925914)",,,
97890570,,Csutorás utca,residential,50,False,True,35.758,"LINESTRING (17.9103574 47.0960081, 17.9105294 47.0957086)",,,
734742265,1,,tertiary,,True,False,25.262999999999998,"LINESTRING (17.9116712 47.0911041, 17.9116178 47.0910809, 17.9115779 47.0910474, 17.9115557 47.0910071, 17.9115545 47.0909581, 17.9115792 47.0909122)",roundabout,,
640656509,,Mártírok útja,tertiary,,True,False,30.557000000000002,"LINESTRING (17.9116291 47.0908737, 17.9116183 47.0907846, 17.9116384 47.0905997)",,,
734742265,1,,tertiary,,True,False,10.71,"LINESTRING (17.9116291 47.0908737, 17.9116697 47.0908574, 17.9117148 47.090848, 17.9117619 47.0908462)",roundabout,,
640656508,,Bajcsy-Zsilinszky Endre utca,tertiary,,True,False,26.607999999999997,"LINESTRING (17.9119 47.0908933, 17.9120162 47.0908778, 17.9122442 47.0908449)",,,
734742265,1,,tertiary,,True,False,12.364,"LINESTRING (17.9119 47.0908933, 17.9119293 47.0909245, 17.9119449 47.0909601, 17.9119457 47.0909971)",roundabout,,
640656506,,,tertiary,,True,False,49.111000000000004,"LINESTRING (17.9118257 47.0911047, 17.9117381 47.0913035, 17.9116796 47.0915342)",,,
734742265,1,,tertiary,,True,False,11.999,"LINESTRING (17.9118257 47.0911047, 17.9117878 47.0911126, 17.9117484 47.0911151, 17.911709 47.0911123, 17.9116712 47.0911041)",roundabout,,
640656507,,,tertiary,,True,False,46.355000000000004,"LINESTRING (17.9114653 47.0914776, 17.9115767 47.0914077, 17.911649 47.0912776, 17.9116701 47.0911873, 17.9116712 47.0911041)",,,
734742254,2,,secondary,,True,False,17.982,"LINESTRING (17.9114653 47.0914776, 17.9115443 47.0914807, 17.9116181 47.0915002, 17.9116796 47.0915342)",roundabout,,
734742268,2,,secondary,,True,False,22.380000000000003,"LINESTRING (17.9112471 47.0915973, 17.9112797 47.0915521, 17.9113299 47.0915152, 17.9113935 47.0914897, 17.9114653 47.0914776)",roundabout,,
641695317,2,,secondary,,True,False,21.997,"LINESTRING (17.9116796 47.0915342, 17.9117201 47.0915753, 17.9117419 47.0916224, 17.9117433 47.0916719, 17.9117242 47.0917196)",roundabout,,
657859293,2,,secondary,,True,False,39.402,"LINESTRING (17.9116671 47.0917757, 17.9115953 47.0918088, 17.9115113 47.0918237, 17.9114249 47.0918185, 17.911346 47.091794, 17.9112837 47.0917528, 17.9112453 47.0916999)",roundabout,,
596527735,,Mártírok útja,tertiary,50,True,False,29.031,"LINESTRING (17.9116384 47.0905997, 17.9117276 47.0907503, 17.9117619 47.0908462)",,,
"[368113640, 640656510]",,Mártírok útja,tertiary,50,False,False,184.604,"LINESTRING (17.9116384 47.0905997, 17.9116161 47.0903332, 17.9116148 47.0901927, 17.9116174 47.0901012, 17.9116277 47.0899981, 17.9116319 47.0899814, 17.9116602 47.0898693, 17.9116884 47.0897784, 17.9119408 47.088962)",,,
641695312,2,Mindszenty József utca,secondary,,True,False,28.246,"LINESTRING (17.9117242 47.0917196, 17.9118342 47.0917882, 17.9119993 47.0918912)",,,
657859280,1,,secondary,,True,False,7.6259999999999994,"LINESTRING (17.9117242 47.0917196, 17.9116998 47.0917495, 17.9116671 47.0917757)",roundabout,,
640656505,2,Brusznyai Árpád utca,secondary,,True,False,19.943,"LINESTRING (17.9112453 47.0916999, 17.9110719 47.0916836, 17.9109848 47.0916734)",,,
657859286,1,,secondary,,True,False,11.539,"LINESTRING (17.9112453 47.0916999, 17.9112348 47.0916485, 17.9112471 47.0915973)",roundabout,,
755398324,,,residential,,False,True,6.889,"LINESTRING (17.9121094 47.0902012, 17.9121191 47.0902628)",,,
755398327,,,residential,,True,False,99.726,"LINESTRING (17.9121094 47.0902012, 17.9121085 47.0899884, 17.9121184 47.0899254, 17.9121511 47.0898901, 17.912673 47.0896396, 17.9127518 47.0896058, 17.9128394 47.0896603)",,,
755398326,,,residential,,True,False,91.003,"LINESTRING (17.9128394 47.0896603, 17.9129063 47.0897241, 17.9129157 47.0897497, 17.9128754 47.0897779, 17.912672 47.089885, 17.9123048 47.0900714, 17.9122555 47.0900944, 17.9122243 47.0901091, 17.9121094 47.0902012)",,,
97818364,,Vitéz utca,residential,50,True,False,102.929,"LINESTRING (17.9128969 47.0896201, 17.9119408 47.088962)",,,
755398323,,,residential,,True,False,6.24,"LINESTRING (17.9128969 47.0896201, 17.9128394 47.0896603)",,,
755398324,,,residential,,False,False,6.889,"LINESTRING (17.9121191 47.0902628, 17.9121094 47.0902012)",,,
755398325,,,residential,,True,False,30.188,"LINESTRING (17.9121191 47.0902628, 17.9121352 47.0903257, 17.9121513 47.0904744, 17.9121807 47.0905294)",,,
"[1165484944, 1241302342]",,,residential,,False,False,32.421,"LINESTRING (17.9121807 47.0905294, 17.9122948 47.0906662, 17.9123599 47.0907176, 17.9124343 47.0907605)",,,
319017915,2,Bajcsy-Zsilinszky Endre utca,tertiary,50,False,True,5.889,"LINESTRING (17.9124343 47.0907605, 17.9124987 47.0907308)",,,
922129480,2,Bajcsy-Zsilinszky Endre utca,tertiary,50,False,False,17.207,"LINESTRING (17.9124343 47.0907605, 17.9123056 47.0908223, 17.9122442 47.0908449)",,,
"[1165484944, 1241302342]",,,residential,,False,True,32.421,"LINESTRING (17.9124343 47.0907605, 17.9123599 47.0907176, 17.9122948 47.0906662, 17.9121807 47.0905294)",,,
