osmid,highway,junction,oneway,reversed,length,geometry,lanes,name,bridge
230464811,residential,,False,True,112.51,"LINESTRING (21.2799148 46.6402382, 21.2805794 46.6411413)",,Bethlen Gábor utca,
75761297,residential,,False,True,5.439,"LINESTRING (21.2806482 46.6411286, 21.2805794 46.6411413)",,Mátyás király utca,
230464814,residential,,False,True,23.491,"LINESTRING (21.2806482 46.6411286, 21.2807622 46.6412596, 21.2807685 46.6413181)",,Bethlen Gábor utca,
75761297,residential,,False,False,5.439,"LINESTRING (21.2805794 46.6411413, 21.2806482 46.6411286)",,Mátyás király utca,
75761297,residential,,False,True,108.841,"LINESTRING (21.2805794 46.6411413, 21.2792165 46.6414286)",,Mátyás király utca,
230464811,residential,,False,False,112.51,"LINESTRING (21.2805794 46.6411413, 21.2799148 46.6402382)",,Bethlen Gábor utca,
230464812,residential,,False,True,113.989,"LINESTRING (21.2807685 46.6413181, 21.2794536 46.6418038)",,Bethlen Gábor utca,
230464814,residential,,False,False,23.491,"LINESTRING (21.2807685 46.6413181, 21.2807622 46.6412596, 21.2806482 46.6411286)",,Bethlen Gábor utca,
"[230464813, 230464814]",residential,,False,True,274.91200000000003,"LINESTRING (21.2807685 46.6413181, 21.2814851 46.64275, 21.2806342 46.6429139, 21.2801412 46.6430089)",,Bethlen Gábor utca,
230464825,residential,,True,False,228.8,"LINESTRING (21.2766904 46.6425987, 21.277637 46.6422976, 21.2794536 46.6418038)",,Karácsonyi János utca,
176876096,residential,,False,False,130.622,"LINESTRING (21.2759023 46.6433786, 21.2742955 46.6437824)",,Damjanich utca,
176876092,residential,,False,True,153.236,"LINESTRING (21.2759023 46.6433786, 21.2760905 46.6438157, 21.2773814 46.6435604)",,Alpár utca,
176876096,residential,,False,True,316.809,"LINESTRING (21.2759023 46.6433786, 21.2764484 46.643234, 21.2798244 46.6424484)",,Damjanich utca,
230473181,residential,,False,False,15.466,"LINESTRING (21.280415 46.6449258, 21.2805982 46.6448664)",,Kossuth Lajos utca,
"[1238898819, 230473181]",residential,,False,True,195.74099999999999,"LINESTRING (21.280415 46.6449258, 21.2800721 46.6449828, 21.2782449 46.6452972, 21.2779769 46.6453797, 21.2779439 46.6453851)",,Kossuth Lajos utca,
230473186,residential,,False,True,104.833,"LINESTRING (21.2795432 46.6458843, 21.2792159 46.6459557, 21.2783181 46.6463021)",,Munkácsy Mihály utca,
155801748,residential,,False,False,106.625,"LINESTRING (21.2783181 46.6463021, 21.2783001 46.6460846, 21.2779779 46.6454593, 21.2779439 46.6453851)",,Munkácsy Mihály utca,
155801748,residential,,False,True,78.02199999999999,"LINESTRING (21.2783181 46.6463021, 21.2783271 46.6464116, 21.2784538 46.6466043, 21.2787248 46.6469363)",,Munkácsy Mihály utca,
230473186,residential,,False,False,104.833,"LINESTRING (21.2783181 46.6463021, 21.2792159 46.6459557, 21.2795432 46.6458843)",,Munkácsy Mihály utca,
230473194,residential,,False,False,151.283,"LINESTRING (21.2797338 46.6466396, 21.2808707 46.647754)",,Toronyi utca,
230473177,residential,,True,False,225.63500000000002,"LINESTRING (21.2797338 46.6466396, 21.2804876 46.6462228, 21.2804985 46.6461368, 21.2803896 46.6460602, 21.2803215 46.6459817, 21.280346 46.6458603, 21.2805311 46.6452678, 21.2804821 46.6450922, 21.280415 46.6449258)",,Horváth Ferenc utca,
155801748,residential,,False,False,17.751,"LINESTRING (21.2788449 46.647073, 21.2787248 46.6469363)",,Munkácsy Mihály utca,
155801748,residential,,False,True,69.268,"LINESTRING (21.2788449 46.647073, 21.2793134 46.6476065)",,Munkácsy Mihály utca,
230473177,residential,,True,False,83.385,"LINESTRING (21.2788449 46.647073, 21.2793987 46.6468307, 21.2797338 46.6466396)",,Horváth Ferenc utca,
75659246,residential,,False,False,93.365,"LINESTRING (21.2808707 46.647754, 21.2798377 46.6482036)",,Hold utca,
230473194,residential,,False,True,151.283,"LINESTRING (21.2808707 46.647754, 21.2797338 46.6466396)",,Toronyi utca,
614196936,residential,,False,False,123.28800000000001,"LINESTRING (21.2715364 46.643873, 21.2711096 46.6438547, 21.270848 46.6438384, 21.2706173 46.6438237, 21.270404 46.6438306, 21.2699268 46.6437985)",,Dr. Adler Ignác utca,
230718465,residential,,False,False,163.077,"LINESTRING (21.2706228 46.6448059, 21.2707253 46.6462708)",,Blanár László utca,
230718466,residential,,False,False,73.786,"LINESTRING (21.2706228 46.6448059, 21.2715891 46.64479)",,Bodoky utca,
230718466,residential,,False,True,103.345,"LINESTRING (21.2706228 46.6448059, 21.2699499 46.644842, 21.2692785 46.6449108)",,Bodoky utca,
230718471,tertiary,,False,True,33.885,"LINESTRING (21.2720418 46.6450755, 21.272035 46.6447708)",,Béke sugárút,
540189556,residential,,True,False,33.57,"LINESTRING (21.2720418 46.6450755, 21.2716045 46.6451074)",,Béke sugárút,
230718471,tertiary,,False,False,152.679,"LINESTRING (21.2720418 46.6450755, 21.2720788 46.6454432, 21.2720829 46.6454837, 21.2721918 46.6464447)",,Béke sugárút,
540189556,residential,,True,False,139.879,"LINESTRING (21.2716045 46.6451074, 21.2717343 46.6463622)",,Béke sugárút,
230718465,residential,,False,True,163.077,"LINESTRING (21.2707253 46.6462708, 21.2706228 46.6448059)",,Blanár László utca,
230718490,residential,,False,False,39.262,"LINESTRING (21.2707253 46.6462708, 21.2707812 46.6466218)",,Patócsy Ferenc utca,
52869738,residential,,False,False,77.696,"LINESTRING (21.2707253 46.6462708, 21.2710438 46.6462956, 21.2717343 46.6463622)",,Jókai Mór utca,
52869738,residential,,False,True,101.35300000000001,"LINESTRING (21.2707253 46.6462708, 21.2698323 46.6462022, 21.269405 46.6462296)",,Jókai Mór utca,
52869738,residential,,False,False,36.241,"LINESTRING (21.2717343 46.6463622, 21.2718978 46.646378, 21.2721329 46.6464313, 21.2721918 46.6464447)",,Jókai Mór utca,
52869738,residential,,False,True,77.696,"LINESTRING (21.2717343 46.6463622, 21.2710438 46.6462956, 21.2707253 46.6462708)",,Jókai Mór utca,
540189556,residential,,True,False,120.46,"LINESTRING (21.2717343 46.6463622, 21.2718145 46.6471497, 21.2721759 46.6471515, 21.2722426 46.6471518)",,Béke sugárút,
230718490,residential,,False,False,117.807,"LINESTRING (21.2707812 46.6466218, 21.2709488 46.647675)",,Patócsy Ferenc utca,
230718490,residential,,False,True,39.262,"LINESTRING (21.2707812 46.6466218, 21.2707253 46.6462708)",,Patócsy Ferenc utca,
230718489,residential,,False,False,96.761,"LINESTRING (21.2707812 46.6466218, 21.2713743 46.646585, 21.2714347 46.6470445)",,Patócsy Ferenc utca,
230718489,residential,,False,True,96.761,"LINESTRING (21.2714347 46.6470445, 21.2713743 46.646585, 21.2707812 46.6466218)",,Patócsy Ferenc utca,
406595910,tertiary,,False,False,87.094,"LINESTRING (21.2722426 46.6471518, 21.2722989 46.6479341)",2,Béke sugárút,
406595910,tertiary,,False,True,78.72200000000001,"LINESTRING (21.2722426 46.6471518, 21.2721962 46.646506, 21.2721918 46.6464447)",2,Béke sugárút,
230718490,residential,,False,True,117.807,"LINESTRING (21.2709488 46.647675, 21.2707812 46.6466218)",,Patócsy Ferenc utca,
155812949,residential,,False,False,64.662,"LINESTRING (21.2709488 46.647675, 21.2710042 46.6477613, 21.2711375 46.6477838, 21.2712114 46.6477804, 21.2717087 46.6477579)",,Göndöcs utca,
155812949,residential,,False,True,91.742,"LINESTRING (21.2709488 46.647675, 21.27088 46.6476956, 21.2698474 46.6480052)",,Göndöcs utca,
155812949,residential,,False,True,64.662,"LINESTRING (21.2717087 46.6477579, 21.2712114 46.6477804, 21.2711375 46.6477838, 21.2710042 46.6477613, 21.2709488 46.647675)",,Göndöcs utca,
543968789,residential,,False,False,34.014,"LINESTRING (21.2735915 46.6434352, 21.2739983 46.6433104)",,Karácsonyi János utca,
100789321,residential,,False,True,28.186,"LINESTRING (21.2735915 46.6434352, 21.2734692 46.6434596, 21.2732344 46.6434994)",,Karácsonyi János utca,
890939945,tertiary,,False,True,99.845,"LINESTRING (21.273392 46.6432955, 21.273608 46.6424099)",,Szent István út,
343567643,tertiary_link,,True,False,21.753999999999998,"LINESTRING (21.273392 46.6432955, 21.2734685 46.6433491, 21.2735915 46.6434352)",,,
890939945,tertiary,,False,False,26.73,"LINESTRING (21.273392 46.6432955, 21.273365 46.6433755, 21.2733392 46.6434337, 21.2732344 46.6434994)",,Szent István út,
614196932,tertiary,,True,False,43.253,"LINESTRING (21.2721831 46.6438481, 21.2721398 46.6439159, 21.2721235 46.6439656, 21.2720112 46.6442181)",,Béke sugárút,
900500135,tertiary,roundabout,True,False,16.126,"LINESTRING (21.2721831 46.6438481, 21.2721335 46.6438605, 21.2720807 46.6438613, 21.2720303 46.6438504, 21.2719877 46.643829)",,,
889352209,tertiary,roundabout,True,False,4.221,"LINESTRING (21.2719877 46.643829, 21.2719562 46.6437978)",,,
614196937,tertiary,,True,False,51.837,"LINESTRING (21.272176 46.643651, 21.2722454 46.6436644, 21.2722865 46.6436698, 21.2723565 46.6436671, 21.2726778 46.6435871, 21.2728296 46.6435728)",,Eszperantó tér,
900500134,tertiary,roundabout,True,False,19.076,"LINESTRING (21.272176 46.643651, 21.2722168 46.6436708, 21.2722468 46.6436982, 21.2722633 46.6437306, 21.2722647 46.6437649, 21.2722509 46.6437979)",,,
203505298,residential,,False,False,8.458,"LINESTRING (21.280728 46.6446752, 21.280765 46.6447469)",,Szent László utca,
203505298,residential,,False,True,63.684000000000005,"LINESTRING (21.280728 46.6446752, 21.2805315 46.6442946, 21.2804714 46.6441308)",,Szent László utca,
230718466,residential,,False,False,34.106,"LINESTRING (21.2715891 46.64479, 21.272035 46.6447708)",,Bodoky utca,
230718466,residential,,False,True,73.786,"LINESTRING (21.2715891 46.64479, 21.2706228 46.6448059)",,Bodoky utca,
540189557,residential,,True,False,35.313,"LINESTRING (21.2715891 46.64479, 21.2716045 46.6451074)",,Czigler köz,
230352128,residential,,False,True,75.148,"LINESTRING (21.269545 46.6414169, 21.2700356 46.640831)",,Honvéd utca,
540197698,residential,,False,True,36.0,"LINESTRING (21.269545 46.6414169, 21.2691262 46.6412681)",,Honvéd utcai lakótelep,
230352128,residential,,False,False,66.696,"LINESTRING (21.269545 46.6414169, 21.2692455 46.6418064, 21.2691354 46.6419467)",,Honvéd utca,
540197698,residential,,False,False,36.0,"LINESTRING (21.2691262 46.6412681, 21.269545 46.6414169)",,Honvéd utcai lakótelep,
230352128,residential,,False,False,72.914,"LINESTRING (21.2691354 46.6419467, 21.2688487 46.642319, 21.268803 46.6423783, 21.268695 46.6425285)",,Honvéd utca,
230352128,residential,,False,True,66.696,"LINESTRING (21.2691354 46.6419467, 21.2692455 46.6418064, 21.269545 46.6414169)",,Honvéd utca,
176876094,residential,,True,False,43.364999999999995,"LINESTRING (21.2761509 46.6427205, 21.2762248 46.6427052, 21.2763715 46.6426748, 21.2765486 46.6426325, 21.2766904 46.6425987)",,Simonyi tér,
543952571,residential,,True,False,12.019,"LINESTRING (21.2761509 46.6427205, 21.2761273 46.6426669, 21.2761041 46.6426173)",,,
230464832,residential,,True,False,45.239000000000004,"LINESTRING (21.2761041 46.6426173, 21.2762325 46.6425477, 21.2764228 46.6424445, 21.2765691 46.6423651)",,Simonyi tér,
614196933,tertiary,,False,True,21.979,"LINESTRING (21.2720039 46.6444157, 21.2720112 46.6442181)",,Béke sugárút,
290486287,residential,,False,True,84.877,"LINESTRING (21.2720039 46.6444157, 21.272431 46.6444177, 21.2727811 46.6444023, 21.2731141 46.6444193)",,Dózsa György utca,
"[230718472, 1086979890, 614196933]",tertiary,,False,False,39.588,"LINESTRING (21.2720039 46.6444157, 21.2720026 46.6444526, 21.2720016 46.6444786, 21.2720315 46.6447474, 21.272035 46.6447708)",,Béke sugárút,yes
738465276,residential,,False,False,100.009,"LINESTRING (21.2750476 46.6453553, 21.2750561 46.645529, 21.2750917 46.6462542)",,Harruckern tér,
614196936,residential,,False,True,37.5,"LINESTRING (21.2694379 46.6437657, 21.2699268 46.6437985)",,Dr. Adler Ignác utca,
1063033468,residential,,True,False,166.74200000000002,"LINESTRING (21.2694379 46.6437657, 21.2695657 46.643238, 21.2695843 46.6431918, 21.2696016 46.6431634, 21.2696312 46.6431456, 21.2696805 46.6431298, 21.2697391 46.6431213, 21.2698471 46.6431511, 21.269906 46.6431731, 21.2699479 46.6432003, 21.2700028 46.6432519, 21.2700152 46.6433133, 21.2699268 46.6437985)",1,,
614196936,residential,,False,False,37.5,"LINESTRING (21.2699268 46.6437985, 21.2694379 46.6437657)",,Dr. Adler Ignác utca,
614196936,residential,,False,True,123.28800000000001,"LINESTRING (21.2699268 46.6437985, 21.270404 46.6438306, 21.2706173 46.6438237, 21.270848 46.6438384, 21.2711096 46.6438547, 21.2715364 46.643873)",,Dr. Adler Ignác utca,
