osmid,lanes,ref,highway,oneway,reversed,length,name,geometry,junction
164044217,2,63125,tertiary,False,True,7.779,Ulica kralja Dmitra Zvonimira,"LINESTRING (15.6167504 44.033419, 15.6166616 44.0334476)",
230407620,1,D27,primary,True,False,130.615,Karinska ulica,"LINESTRING (15.6167504 44.033419, 15.6174731 44.0342236, 15.6175385 44.0343114, 15.617604 44.0344188)",
92766166,,,residential,False,True,264.70799999999997,Rivine Ulice,"LINESTRING (15.6180238 44.0366879, 15.6177698 44.0363579, 15.6174291 44.0360542, 15.6160608 44.0349276, 15.615972 44.0348976, 15.6159065 44.034896)",
184594928,,,residential,False,True,5.686,Ulica Plamena Lapčana,"LINESTRING (15.6083162 44.0348929, 15.608371 44.0348603)",
184594928,,,residential,False,False,110.679,Ulica Plamena Lapčana,"LINESTRING (15.6083162 44.0348929, 15.6080048 44.0350759, 15.607223 44.0355035)",
184595576,,,residential,False,True,26.398,Brigovita ulica,"LINESTRING (15.6083162 44.0348929, 15.6082712 44.0348704, 15.6081208 44.0348609, 15.6079988 44.0348433)",
"[750705370, 750705371]",,,residential,False,"[False, True]",205.599,Ulica Braće Lučića,"LINESTRING (15.6090192 44.036523, 15.6091767 44.0359261, 15.6091677 44.0357826, 15.6091369 44.0356918, 15.6090722 44.0355899, 15.6088635 44.0353438, 15.6087498 44.0351747, 15.6086224 44.0350729, 15.6085233 44.0349915, 15.6084525 44.0349228, 15.608371 44.0348603)",
123951919,,6049,secondary,False,True,24.45,Ulica Nikole Tesle,"LINESTRING (15.6153334 44.035483, 15.615114 44.0356362)",
123951919,,6049,secondary,False,False,81.49199999999999,Ulica Nikole Tesle,"LINESTRING (15.6153334 44.035483, 15.6153859 44.0354455, 15.6154321 44.0354127, 15.615816 44.035096, 15.6158938 44.0349759, 15.6159065 44.034896)",
1239082687,,,residential,True,False,24.141,,"LINESTRING (15.6153334 44.035483, 15.6153067 44.0355602, 15.6152862 44.0356383, 15.615274 44.0356957)",
