osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction,access
167095547,,,Lokvica,residential,,False,False,35.273,,"LINESTRING (14.7919579 45.1277247, 14.792293 45.1279362)",,
"[167095547, 175590503]",2,,"['Korzo hrvatskih branitelja', 'Lokvica']",residential,,False,True,174.79500000000002,,"LINESTRING (14.7919579 45.1277247, 14.7912863 45.1273082, 14.7909554 45.1271065, 14.7912824 45.1268355, 14.7915264 45.1266189)",,yes
231231125,,,Trg Ivana Mažuranića,residential,,False,False,92.532,,"LINESTRING (14.7919579 45.1277247, 14.7915753 45.1280185, 14.791423 45.1281305, 14.7911389 45.1283231)",,
"[231326866, 146370435]",,,Antuna Mažuranića,residential,,False,False,61.472,,"LINESTRING (14.789533 45.1288777, 14.7895559 45.128839, 14.7896085 45.1288185, 14.7896826 45.1288163, 14.7897449 45.1288377, 14.7900764 45.1291209)",,
175591225,,,Vinodolska,residential,,False,True,150.71499999999997,,"LINESTRING (14.789533 45.1288777, 14.7894077 45.1289848, 14.7890544 45.1291536, 14.7888588 45.1292717, 14.7886988 45.1293343, 14.7885242 45.1294209, 14.7883352 45.1295117, 14.7882958 45.1295437, 14.7882083 45.129666, 14.7880812 45.1297356)",,
215826653,1,D8,Ulica kralja Tomislava,primary,40,True,False,18.706,,"LINESTRING (14.786855 45.1281441, 14.7868929 45.1281172, 14.7869415 45.128101, 14.7869848 45.1280971, 14.7870279 45.1281019, 14.7870674 45.128115)",roundabout,
215826653,1,D8,Ulica kralja Tomislava,primary,40,True,False,8.39,,"LINESTRING (14.7871373 45.1282126, 14.7871252 45.1282493, 14.7870961 45.128281)",roundabout,
215826653,1,D8,Ulica kralja Tomislava,primary,40,True,False,15.633,,"LINESTRING (14.7870961 45.128281, 14.7870568 45.1283026, 14.7870098 45.1283143, 14.78696 45.1283149, 14.7869125 45.1283043)",roundabout,
348698404,1,D99,Mel,primary,50,True,False,25.212000000000003,,"LINESTRING (14.7870961 45.128281, 14.787064 45.1283254, 14.7870329 45.1283961, 14.7870255 45.1284158, 14.7869953 45.1284955)",,
215826653,1,D8,Ulica kralja Tomislava,primary,40,True,False,12.725000000000001,,"LINESTRING (14.7868422 45.1282533, 14.7868298 45.1282261, 14.7868278 45.1281975, 14.7868364 45.1281696, 14.786855 45.1281441)",roundabout,
986170866,1,D8,Jadranska magistrala,primary,40,True,False,22.311999999999998,,"LINESTRING (14.7868422 45.1282533, 14.7867878 45.1282289, 14.7866965 45.1281933, 14.7865924 45.1281578)",,
167095565,,,Ulica Ladislava Maričića,residential,,False,False,72.067,,"LINESTRING (14.7929897 45.1264729, 14.7929693 45.1263345, 14.7925097 45.1259422)",,
167095565,,,Ulica Ladislava Maričića,residential,,False,True,54.917,,"LINESTRING (14.7929897 45.1264729, 14.7932807 45.1266655, 14.7935416 45.1267714)",,
168538687,,,Ulica Stjepana Mažuranića,residential,,False,False,68.999,,"LINESTRING (14.7929897 45.1264729, 14.7926649 45.1267315, 14.7926464 45.1268129, 14.7926923 45.1268914, 14.7928082 45.1269614)",,
168538687,,,Ulica Stjepana Mažuranića,residential,,False,True,92.963,,"LINESTRING (14.7929897 45.1264729, 14.7933789 45.1262151, 14.7935902 45.1260878, 14.7936378 45.1259238, 14.7936262 45.1258282)",,
276080638,,D99,Mel,primary,50,False,True,172.97700000000003,,"LINESTRING (14.7869953 45.1284955, 14.7869909 45.128564, 14.7869684 45.1286535, 14.7869316 45.128738, 14.7868568 45.1288804, 14.7867971 45.1289911, 14.7867202 45.1291417, 14.7865997 45.129325, 14.7864166 45.1295105, 14.7860747 45.1297783, 14.7860254 45.1298138, 14.7859866 45.1298418)",,
348698405,1,D99,Mel,primary,50,True,False,22.587000000000003,,"LINESTRING (14.7869953 45.1284955, 14.7869764 45.1284139, 14.7869665 45.128371, 14.786942 45.1283357, 14.7869125 45.1283043)",,
215826653,1,D8,Ulica kralja Tomislava,primary,40,True,False,8.02,,"LINESTRING (14.7869125 45.1283043, 14.7868713 45.1282829, 14.7868422 45.1282533)",roundabout,
167095557,,,Osap,residential,,False,False,24.228,,"LINESTRING (14.794443 45.1275629, 14.794747 45.1275245)",,
167095557,,,Osap,residential,,False,True,74.221,,"LINESTRING (14.794443 45.1275629, 14.7941761 45.1275919, 14.7939592 45.1275949, 14.7935037 45.1275545)",,
167095557,,,Osap,residential,,False,True,24.228,,"LINESTRING (14.794747 45.1275245, 14.794443 45.1275629)",,
231101659,,,Podosap,residential,,False,False,140.137,,"LINESTRING (14.794747 45.1275245, 14.7946575 45.127875, 14.7945854 45.1280369, 14.7944839 45.1281897, 14.7943652 45.1283426, 14.7942752 45.1285416, 14.7942548 45.1287235)",,
231326866,,,Antuna Mažuranića,residential,,False,True,40.928,,"LINESTRING (14.7919376 45.1303657, 14.7916416 45.1300626)",,
231326866,,,Antuna Mažuranića,residential,,False,False,94.13900000000001,,"LINESTRING (14.7919376 45.1303657, 14.792343 45.1308032, 14.7925854 45.1310783)",,
319463768,1,,Posteni,residential,40,False,False,91.143,,"LINESTRING (14.7919376 45.1303657, 14.7917713 45.1304732, 14.7918113 45.1305482, 14.7919259 45.1307526, 14.7920037 45.131109)",,
231326866,,,Antuna Mažuranića,residential,,False,False,44.870000000000005,,"LINESTRING (14.7925854 45.1310783, 14.7928798 45.1312703, 14.7930287 45.1313297)",,
231326866,,,Antuna Mažuranića,residential,,False,True,94.13900000000001,,"LINESTRING (14.7925854 45.1310783, 14.792343 45.1308032, 14.7919376 45.1303657)",,
319473814,,,Prilaz,residential,,False,False,59.098,,"LINESTRING (14.7925854 45.1310783, 14.7924005 45.1312375, 14.7923211 45.1312546, 14.7920037 45.131109)",,
167095555,,,Krminska,residential,,False,False,102.03200000000001,,"LINESTRING (14.7921077 45.1322121, 14.7923029 45.1321098, 14.7927184 45.1319462, 14.7929003 45.1318528, 14.7931544 45.1316762)",,
319463768,1,,Posteni,residential,40,False,True,145.458,,"LINESTRING (14.7921077 45.1322121, 14.791841 45.1320096, 14.7919161 45.1318734, 14.7916935 45.1315176, 14.791664 45.13144, 14.7917069 45.1313398, 14.7918544 45.1312281, 14.7920037 45.131109)",,
167095555,,,Krminska,residential,,False,False,25.899,,"LINESTRING (14.7931544 45.1316762, 14.7933641 45.1314963)",,
167095555,,,Krminska,residential,,False,True,102.032,,"LINESTRING (14.7931544 45.1316762, 14.7929003 45.1318528, 14.7927184 45.1319462, 14.7923029 45.1321098, 14.7921077 45.1322121)",,
319459221,,,,residential,,False,True,79.46799999999999,,"LINESTRING (14.7931544 45.1316762, 14.793563 45.1320456, 14.793738 45.1322585)",,
167095547,,,Lokvica,residential,,False,False,35.666,,"LINESTRING (14.792293 45.1279362, 14.7926319 45.12815)",,
167095547,,,Lokvica,residential,,False,True,35.273,,"LINESTRING (14.792293 45.1279362, 14.7919579 45.1277247)",,
"[231231137, 231231134]",,,Rasadnik,residential,,False,"[False, True]",130.30599999999998,,"LINESTRING (14.792293 45.1279362, 14.7920503 45.128119, 14.7918521 45.1282623, 14.791675 45.1283797, 14.7914846 45.1284762, 14.7913435 45.128544, 14.7911389 45.1283231)",,
231670053,,,Palih boraca,residential,,False,False,50.317,,"LINESTRING (14.7914492 45.1294568, 14.7912852 45.1295603, 14.7910058 45.1295318, 14.7909094 45.1296025)",,
231670053,,,Palih boraca,residential,,False,True,115.946,,"LINESTRING (14.7914492 45.1294568, 14.7915862 45.1294769, 14.7917195 45.1294424, 14.7920184 45.1293019, 14.7922253 45.129211, 14.7925488 45.1290525, 14.7927125 45.1289723)",,
231670055,,,Josipa Mažuranića,residential,,False,False,126.856,,"LINESTRING (14.7914492 45.1294568, 14.7916045 45.129265, 14.7917463 45.1290899, 14.7918282 45.1290284, 14.7921404 45.1287778, 14.7923631 45.1287141, 14.7925483 45.1287101)",,
167095542,,,Krasa,residential,,False,True,93.73799999999999,,"LINESTRING (14.7849745 45.132723, 14.7851306 45.132669, 14.7854346 45.1325334, 14.7855862 45.132443, 14.7858472 45.1322555, 14.7859376 45.1322572)",,
969797197,,,,residential,,False,False,32.702,,"LINESTRING (14.7849745 45.132723, 14.784879 45.1326806, 14.7848191 45.1326206, 14.7847305 45.1324941)",,
1025311306,,D99,,primary,50,False,True,349.709,,"LINESTRING (14.7858083 45.1299912, 14.7857695 45.130019, 14.785644 45.1301089, 14.7850447 45.1303749, 14.7846774 45.1305374, 14.7844874 45.1306679, 14.7843385 45.130849, 14.7842213 45.1311684, 14.7841434 45.1313807, 14.7840621 45.1315468, 14.7840499 45.1315717, 14.7838822 45.1318041, 14.7836464 45.1320158, 14.7834208 45.1321767, 14.7831269 45.1323502)",,
1098334509,,D99,,primary,50,True,False,34.249,,"LINESTRING (14.7858083 45.1299912, 14.7857796 45.1299684, 14.7857622 45.1299405, 14.7857579 45.1299102, 14.785767 45.1298804, 14.7857888 45.129854, 14.785821 45.1298337, 14.7858605 45.1298213, 14.7859035 45.1298182, 14.7859457 45.1298245, 14.7859866 45.1298418)",roundabout,
175590503,2,,Korzo hrvatskih branitelja,residential,,False,False,30.89,,"LINESTRING (14.7928614 45.1258173, 14.7925097 45.1259422)",,yes
175590503,2,,Korzo hrvatskih branitelja,residential,,False,True,19.247,,"LINESTRING (14.7928614 45.1258173, 14.7930153 45.1256825)",,yes
231823521,,,Lišanjska ulica,residential,,False,True,171.39999999999998,,"LINESTRING (14.7948545 45.1244211, 14.7935505 45.124829, 14.7934924 45.1248829, 14.7933107 45.1250406, 14.7932376 45.1251051, 14.7932125 45.1252186, 14.7931845 45.1252822)",,
231231125,,,Trg Ivana Mažuranića,residential,,False,True,30.014,,"LINESTRING (14.7902102 45.1286394, 14.7905643 45.1287416)",,
231231125,,,Trg Ivana Mažuranića,residential,,False,False,30.014,,"LINESTRING (14.7905643 45.1287416, 14.7902102 45.1286394)",,
1190155638,,,Trg Ivana Mažuranića,residential,,False,False,56.955,,"LINESTRING (14.7905643 45.1287416, 14.7900764 45.1291209)",,
231231125,,,Trg Ivana Mažuranića,residential,,False,True,64.795,,"LINESTRING (14.7905643 45.1287416, 14.7909563 45.128462, 14.7911389 45.1283231)",,
319463768,1,,Posteni,residential,40,False,False,145.45799999999997,,"LINESTRING (14.7920037 45.131109, 14.7918544 45.1312281, 14.7917069 45.1313398, 14.791664 45.13144, 14.7916935 45.1315176, 14.7919161 45.1318734, 14.791841 45.1320096, 14.7921077 45.1322121)",,
319463768,1,,Posteni,residential,40,False,True,91.143,,"LINESTRING (14.7920037 45.131109, 14.7919259 45.1307526, 14.7918113 45.1305482, 14.7917713 45.1304732, 14.7919376 45.1303657)",,
319473814,,,Prilaz,residential,,False,True,59.098,,"LINESTRING (14.7920037 45.131109, 14.7923211 45.1312546, 14.7924005 45.1312375, 14.7925854 45.1310783)",,
"[163387984, 253482667, 253478123]",2,D8,Ulica kralja Tomislava,primary,40,False,False,432.941,,"LINESTRING (14.7872806 45.1280764, 14.7874141 45.128001, 14.7878834 45.1276366, 14.7881201 45.1274758, 14.7882738 45.1273262, 14.7883406 45.127254, 14.788398 45.1271655, 14.7884657 45.1270453, 14.788501 45.1268756, 14.7885527 45.126485, 14.78859 45.1263154, 14.7886622 45.1261959, 14.788713 45.1261537, 14.7889091 45.1260533, 14.7890702 45.1259972, 14.7893247 45.1259495, 14.7899342 45.1258523, 14.7903521 45.1257699, 14.7907041 45.1256668, 14.7908727 45.1256122)",,
986170868,1,D8,Ulica kralja Tomislava,primary,,True,False,18.903999999999996,,"LINESTRING (14.7872806 45.1280764, 14.7872415 45.1281116, 14.787174 45.1281691, 14.7871373 45.1282126)",,
1025311306,,D99,,primary,50,False,False,349.709,,"LINESTRING (14.7831269 45.1323502, 14.7834208 45.1321767, 14.7836464 45.1320158, 14.7838822 45.1318041, 14.7840499 45.1315717, 14.7840621 45.1315468, 14.7841434 45.1313807, 14.7842213 45.1311684, 14.7843385 45.130849, 14.7844874 45.1306679, 14.7846774 45.1305374, 14.7850447 45.1303749, 14.785644 45.1301089, 14.7857695 45.130019, 14.7858083 45.1299912)",,
969797196,,,,residential,,False,True,72.762,,"LINESTRING (14.7848887 45.1318427, 14.7850979 45.1317103, 14.7854761 45.1313404)",,
175591225,,,Vinodolska,residential,,False,False,9.465,,"LINESTRING (14.7878386 45.1298377, 14.7879065 45.1298272, 14.7879556 45.1298171)",,
175591225,,,Vinodolska,residential,,False,True,132.742,,"LINESTRING (14.7878386 45.1298377, 14.7877635 45.129838, 14.7875003 45.1297913, 14.7872893 45.1297744, 14.7867461 45.1298801, 14.7863078 45.1299739, 14.7861965 45.1299808)",,
232131415,,,Bočak,residential,,False,True,281.37499999999994,,"LINESTRING (14.7878386 45.1298377, 14.7878063 45.1298855, 14.7876709 45.1299353, 14.7875128 45.1300044, 14.7873013 45.1299933, 14.7871491 45.1301933, 14.7867274 45.1303121, 14.7864622 45.1304589, 14.7861842 45.1306084, 14.7855836 45.1309056, 14.7853611 45.1310413, 14.7853276 45.131115, 14.7853348 45.1311755, 14.7853883 45.1312598, 14.7854761 45.1313404)",,
1098334509,,D99,,primary,50,True,False,14.959999999999999,,"LINESTRING (14.785985 45.1299905, 14.7859438 45.1300074, 14.7858969 45.1300133, 14.7858498 45.1300077, 14.7858083 45.1299912)",roundabout,
175591225,,,Vinodolska,residential,,False,False,132.742,,"LINESTRING (14.7861965 45.1299808, 14.7863078 45.1299739, 14.7867461 45.1298801, 14.7872893 45.1297744, 14.7875003 45.1297913, 14.7877635 45.129838, 14.7878386 45.1298377)",,
986170870,1,,Vinodolska,residential,,True,False,16.628,,"LINESTRING (14.7861965 45.1299808, 14.7860778 45.1299871, 14.785985 45.1299905)",,
276080638,,D99,Mel,primary,50,False,False,172.977,,"LINESTRING (14.7859866 45.1298418, 14.7860254 45.1298138, 14.7860747 45.1297783, 14.7864166 45.1295105, 14.7865997 45.129325, 14.7867202 45.1291417, 14.7867971 45.1289911, 14.7868568 45.1288804, 14.7869316 45.128738, 14.7869684 45.1286535, 14.7869909 45.128564, 14.7869953 45.1284955)",,
1098334509,,D99,,primary,50,True,False,7.482,,"LINESTRING (14.7859866 45.1298418, 14.7860168 45.1298679, 14.7860326 45.1298996)",roundabout,
986170871,1,,Vinodolska,residential,,True,False,16.097,,"LINESTRING (14.7860326 45.1298996, 14.7861028 45.1299536, 14.7861965 45.1299808)",,
1098334509,,D99,,primary,50,True,False,11.222999999999999,,"LINESTRING (14.7860326 45.1298996, 14.7860323 45.1299332, 14.7860158 45.1299648, 14.785985 45.1299905)",roundabout,
969797197,,,,residential,,False,True,32.702,,"LINESTRING (14.7847305 45.1324941, 14.7848191 45.1326206, 14.784879 45.1326806, 14.7849745 45.132723)",,
1190155638,,,Trg Ivana Mažuranića,residential,,False,True,56.955,,"LINESTRING (14.7900764 45.1291209, 14.7905643 45.1287416)",,
231326866,,,Antuna Mažuranića,residential,,False,False,85.476,,"LINESTRING (14.7900764 45.1291209, 14.7902281 45.1292505, 14.790487 45.129431, 14.7909094 45.1296025)",,
"[231326866, 146370435]",,,Antuna Mažuranića,residential,,False,True,61.471999999999994,,"LINESTRING (14.7900764 45.1291209, 14.7897449 45.1288377, 14.7896826 45.1288163, 14.7896085 45.1288185, 14.7895559 45.128839, 14.789533 45.1288777)",,
