osmid,ref,highway,oneway,reversed,length,geometry,lanes,name,bridge,maxspeed
97414017,,residential,False,True,25.598,"LINESTRING (16.156637 43.8571622, 16.1569092 43.8570419)",,,,
129109413,,residential,False,True,113.557,"LINESTRING (16.156637 43.8571622, 16.1564984 43.8570585, 16.1562421 43.8568987, 16.1560352 43.856741, 16.1559024 43.8566142, 16.1556952 43.8566169, 16.1555602 43.8565713)",,,,
66721671,D33,primary,False,False,143.524,"LINESTRING (16.159286 43.8587905, 16.1590122 43.8581479, 16.1587911 43.8575503)",,,,
152277886,,residential,False,False,117.50699999999998,"LINESTRING (16.159286 43.8587905, 16.1594712 43.8587653, 16.1596698 43.8587543, 16.159829 43.8587575, 16.1599018 43.8587599, 16.1600073 43.8587633, 16.1601323 43.8587693, 16.160292 43.8587793, 16.1604309 43.8587813, 16.1605781 43.8587813, 16.1606366 43.8587781, 16.1606808 43.8587757, 16.1607444 43.8587644)",,,,
"[97413979, 152277887]",,residential,False,True,184.21800000000002,"LINESTRING (16.159286 43.8587905, 16.1589677 43.8588897, 16.1588822 43.8589798, 16.1588888 43.8591363, 16.1588756 43.8592691, 16.1587441 43.8594682, 16.1586223 43.8596344, 16.1584942 43.8598096, 16.1584087 43.8599945, 16.1584153 43.8601462, 16.158392 43.8601981)",,,,
969586684,D33,primary,False,True,196.156,"LINESTRING (16.159286 43.8587905, 16.1595012 43.8592914, 16.159629 43.859583, 16.1597512 43.8598618, 16.1598701 43.8601542, 16.1599829 43.860481)",,,,
257140853,6246,secondary,False,False,170.848,"LINESTRING (16.1606133 43.8619487, 16.1599829 43.860481)",,Kralja Petra Krešimira IV,,
257140853,6246,secondary,False,True,358.594,"LINESTRING (16.1606133 43.8619487, 16.1610825 43.863008, 16.161058 43.8631073, 16.1609634 43.863199, 16.1592609 43.863714, 16.1587372 43.8638724, 16.1585207 43.8638906)",,Kralja Petra Krešimira IV,,
699236846,,residential,False,True,41.287,"LINESTRING (16.1548946 43.8566119, 16.1545172 43.8568645)",,,,
129109409,,residential,False,True,140.372,"LINESTRING (16.1548946 43.8566119, 16.1548105 43.8565412, 16.1547135 43.8564874, 16.154615 43.8564777, 16.1545091 43.8564885, 16.1544464 43.8564637, 16.1542853 43.8564497, 16.1541301 43.8564583, 16.1538556 43.8566025, 16.1536933 43.8567007, 16.1535385 43.8568164, 16.1534265 43.8568624)",,,,
699236846,,residential,False,False,120.33,"LINESTRING (16.1548946 43.8566119, 16.1553526 43.8562489, 16.1547947 43.8558154)",,,,
97413972,,residential,False,False,89.345,"LINESTRING (16.1555602 43.8565713, 16.1554171 43.8566711, 16.1553567 43.856764, 16.1550897 43.8569932, 16.1549392 43.8571746, 16.1549152 43.8572179)",,,,
97413972,,residential,False,True,38.789,"LINESTRING (16.1555602 43.8565713, 16.1556064 43.8565345, 16.1556507 43.8564993, 16.1557748 43.8563805, 16.1558607 43.8562983)",,,,
129109413,,residential,False,False,113.55699999999999,"LINESTRING (16.1555602 43.8565713, 16.1556952 43.8566169, 16.1559024 43.8566142, 16.1560352 43.856741, 16.1562421 43.8568987, 16.1564984 43.8570585, 16.156637 43.8571622)",,,,
129109417,,residential,False,True,37.191,"LINESTRING (16.1569951 43.8567282, 16.1569405 43.8567833, 16.1568822 43.856912, 16.1569092 43.8570419)",,,,
97413992,,residential,False,False,61.574,"LINESTRING (16.1534265 43.8568624, 16.1535194 43.8570254, 16.1538022 43.8573431)",,,,
97413992,,residential,False,True,95.624,"LINESTRING (16.1534265 43.8568624, 16.15321 43.8564827, 16.1529868 43.8560912, 16.152966 43.8560698)",,,,
129109409,,residential,False,False,140.372,"LINESTRING (16.1534265 43.8568624, 16.1535385 43.8568164, 16.1536933 43.8567007, 16.1538556 43.8566025, 16.1541301 43.8564583, 16.1542853 43.8564497, 16.1544464 43.8564637, 16.1545091 43.8564885, 16.154615 43.8564777, 16.1547135 43.8564874, 16.1548105 43.8565412, 16.1548946 43.8566119)",,,,
129109412,,residential,False,True,74.021,"LINESTRING (16.1555777 43.8575774, 16.1557059 43.8575417, 16.1558662 43.8574786, 16.1561285 43.857403, 16.1564293 43.8573229)",,,,
97414017,,residential,False,False,32.091,"LINESTRING (16.1568477 43.8578606, 16.1569143 43.857803, 16.1571252 43.857653)",,,,
97414017,,residential,False,True,93.53399999999999,"LINESTRING (16.1568477 43.8578606, 16.156791 43.8579097, 16.1567663 43.858046, 16.1569143 43.8582357, 16.1571324 43.8584081, 16.1572549 43.8584803, 16.1573511 43.8585081)",,,,
129109411,,residential,False,True,43.025999999999996,"LINESTRING (16.1568477 43.8578606, 16.1567342 43.8577703, 16.1565804 43.857698, 16.1563964 43.8576963)",,,,
89563951,6246,secondary,False,False,86.099,"LINESTRING (16.1520504 43.858813, 16.1526277 43.8594659)",,Ulica Stjepana Radića,,
89563951,6246,secondary,False,True,50.980999999999995,"LINESTRING (16.1520504 43.858813, 16.1517922 43.8585209, 16.1517088 43.8584263)",,Ulica Stjepana Radića,,
97413959,,residential,False,True,80.05499999999999,"LINESTRING (16.1520504 43.858813, 16.152117 43.8587653, 16.1522826 43.8586678, 16.1525996 43.8585366, 16.1528306 43.8584979, 16.152913 43.8584753)",,,,
464737903,,residential,False,False,15.541,"LINESTRING (16.1553913 43.861508, 16.1555751 43.8615524)",,,,
464739218,,residential,False,True,25.102,"LINESTRING (16.1553913 43.861508, 16.1553453 43.8617313)",,,,
464739218,,residential,False,False,37.696999999999996,"LINESTRING (16.1553913 43.861508, 16.1554058 43.8613333, 16.1554099 43.8612837, 16.1554079 43.8611694)",,,,
96021046,,residential,False,False,27.114,"LINESTRING (16.1555751 43.8615524, 16.1553453 43.8617313)",,Ulica Ante Mihanovića,,
96021046,,residential,False,True,26.714,"LINESTRING (16.1555751 43.8615524, 16.1558016 43.8613762)",,Ulica Ante Mihanovića,,
464737903,,residential,False,True,15.541,"LINESTRING (16.1555751 43.8615524, 16.1553913 43.861508)",,,,
464737904,,residential,False,True,29.522,"LINESTRING (16.1560201 43.8611625, 16.1558016 43.8613762)",,,,
464739218,,residential,False,True,29.633000000000003,"LINESTRING (16.1555092 43.8609158, 16.1554263 43.8610572, 16.1554079 43.8611694)",,,,
441671538,,residential,False,False,6.467,"LINESTRING (16.1574691 43.8586909, 16.1575181 43.8587371)",,,,
575130265,,residential,False,False,85.648,"LINESTRING (16.1574691 43.8586909, 16.1566331 43.8591704)",,Ulica Mate Grubišića,,
441671538,,residential,False,True,22.447000000000003,"LINESTRING (16.1574691 43.8586909, 16.1573789 43.8585616, 16.1573511 43.8585081)",,,,
575130265,,residential,False,True,85.648,"LINESTRING (16.1566331 43.8591704, 16.1574691 43.8586909)",,Ulica Mate Grubišića,,
150025182,,residential,False,False,66.952,"LINESTRING (16.1566331 43.8591704, 16.1564791 43.8590821, 16.1562163 43.8589738, 16.1558915 43.8589129)",,142. brigade,,
150025182,,residential,False,True,37.705,"LINESTRING (16.1566331 43.8591704, 16.1566883 43.859202, 16.1569557 43.8594163)",,142. brigade,,
97413972,,residential,False,False,54.801,"LINESTRING (16.1549152 43.8572179, 16.154855 43.8573264, 16.1545387 43.8576253)",,,,
97413972,,residential,False,True,89.345,"LINESTRING (16.1549152 43.8572179, 16.1549392 43.8571746, 16.1550897 43.8569932, 16.1553567 43.856764, 16.1554171 43.8566711, 16.1555602 43.8565713)",,,,
699236843,,residential,False,True,50.632000000000005,"LINESTRING (16.1549152 43.8572179, 16.1547062 43.8570397, 16.1545172 43.8568645)",,,,
699236846,,residential,False,False,41.287,"LINESTRING (16.1545172 43.8568645, 16.1548946 43.8566119)",,,,
699236846,,residential,False,True,78.222,"LINESTRING (16.1545172 43.8568645, 16.1538022 43.8573431)",,,,
699236843,,residential,False,False,50.632000000000005,"LINESTRING (16.1545172 43.8568645, 16.1547062 43.8570397, 16.1549152 43.8572179)",,,,
97413992,,residential,False,False,95.624,"LINESTRING (16.152966 43.8560698, 16.1529868 43.8560912, 16.15321 43.8564827, 16.1534265 43.8568624)",,,,
97413992,,residential,False,True,269.999,"LINESTRING (16.152966 43.8560698, 16.1528947 43.8559964, 16.1527632 43.85593, 16.1526317 43.855949, 16.152316 43.8560581, 16.1520267 43.8559822, 16.1517899 43.8559727, 16.1515532 43.8560201, 16.1512797 43.8561707, 16.1511915 43.8562193, 16.1505339 43.8562857, 16.1502644 43.8564013, 16.1499421 43.8565395)",,,,
699236846,,residential,False,True,120.33,"LINESTRING (16.1547947 43.8558154, 16.1553526 43.8562489, 16.1548946 43.8566119)",,,,
153205370,6246,secondary,False,False,8.882,"LINESTRING (16.1534738 43.8607594, 16.153554 43.8608145)",,,,
153205370,6246,secondary,False,True,10.377,"LINESTRING (16.1534738 43.8607594, 16.1533742 43.8606998)",,,,
969586679,65051,tertiary,True,False,23.747999999999998,"LINESTRING (16.1534738 43.8607594, 16.1535692 43.8607113, 16.1536223 43.860696, 16.1537443 43.8606872)",1,Trg kralja Tomislava,,
146508122,65051,tertiary,False,True,153.599,"LINESTRING (16.1585104 43.8575555, 16.1575181 43.8587371)",,Ulica Domovinskog rata,,
969586681,65051,tertiary,True,False,49.895,"LINESTRING (16.1585104 43.8575555, 16.1588328 43.8571717)",1,Ulica Domovinskog rata,,
97414017,,residential,False,False,93.534,"LINESTRING (16.1573511 43.8585081, 16.1572549 43.8584803, 16.1571324 43.8584081, 16.1569143 43.8582357, 16.1567663 43.858046, 16.156791 43.8579097, 16.1568477 43.8578606)",,,,
441671538,,residential,False,False,22.447000000000003,"LINESTRING (16.1573511 43.8585081, 16.1573789 43.8585616, 16.1574691 43.8586909)",,,,
441671538,,residential,False,True,96.98400000000001,"LINESTRING (16.1573511 43.8585081, 16.157323 43.8584539, 16.1572137 43.8581151, 16.1571252 43.857653)",,,,
96021052,,residential,True,False,40.53,"LINESTRING (16.1549712 43.860141, 16.1548686 43.8603189, 16.1548302 43.860396, 16.154788 43.8604806)",1,,,
257140852,65051,tertiary,False,False,189.631,"LINESTRING (16.1549712 43.860141, 16.1551147 43.8600592, 16.1552 43.8600106, 16.1554077 43.8598836, 16.1555013 43.8598394, 16.1555691 43.8598342, 16.1558799 43.8598832, 16.1560421 43.8598884, 16.1561823 43.8598497, 16.1564169 43.8597769, 16.1569557 43.8594163)",,Ulica Kardinala Alojzija Stepinca,,
257140852,65051,tertiary,False,True,27.288999999999998,"LINESTRING (16.1549712 43.860141, 16.1548635 43.8602024, 16.154687 43.8602748)",,Ulica Kardinala Alojzija Stepinca,,
1092851493,,residential,False,False,74.261,"LINESTRING (16.1548369 43.8593188, 16.1554062 43.858792)",,,,
1092851493,,residential,False,True,82.322,"LINESTRING (16.1548369 43.8593188, 16.1548203 43.8593341, 16.1542046 43.8599021)",,,,
1092851494,,residential,False,False,102.43,"LINESTRING (16.1548369 43.8593188, 16.1550552 43.8593445, 16.1553503 43.8591918, 16.1556829 43.8591067, 16.1558915 43.8589129)",,,,
