osmid,oneway,lanes,ref,highway,junction,reversed,length,geometry,name,maxspeed
145312299,True,1,GC01,secondary,roundabout,False,18.18,"LINESTRING (16.4402818 46.3883295, 16.4402461 46.3883178, 16.4402142 46.3883017, 16.4401873 46.3882817, 16.4401664 46.3882586, 16.4401522 46.3882332, 16.4401452 46.3882064)",,50
145312299,True,1,GC01,secondary,roundabout,False,3.32,"LINESTRING (16.4405385 46.3881295, 16.4405539 46.3881574)",,50
104474183,True,1,,residential,,False,21.492,"LINESTRING (16.4312325 46.3860941, 16.4311384 46.3860814, 16.4310537 46.3860695, 16.4309997 46.3860585, 16.4309592 46.386052)",Ulica Vladimira Nazora,
452981866,False,2,,residential,,False,144.23999999999998,"LINESTRING (16.4312325 46.3860941, 16.4314024 46.386141, 16.4325444 46.3864717, 16.4328804 46.3865698, 16.4329669 46.3865954)",Ulica Vladimira Nazora,
39977898,False,2,,residential,,False,71.064,"LINESTRING (16.435798 46.3889728, 16.4357755 46.3888069, 16.4357697 46.3887408, 16.4358085 46.3885473, 16.4359521 46.3883611)",Ulica Matice hrvatske,
378144458,False,2,GC01,secondary,,False,260.352,"LINESTRING (16.4406325 46.3878637, 16.4406745 46.3878184, 16.4407756 46.3877092, 16.4408494 46.3876296, 16.4409238 46.387551, 16.4410047 46.3874654, 16.4411238 46.3873663, 16.4413491 46.3872318, 16.4417554 46.3870474, 16.442164 46.3868686, 16.4424699 46.3867317, 16.4427221 46.3866182, 16.4429392 46.3865005, 16.4429616 46.3864883, 16.4431721 46.3863587)",Ulica dr. Ante Starčevića,50
378144459,True,1,GC01,secondary,,False,30.497,"LINESTRING (16.4406325 46.3878637, 16.4406196 46.3879346, 16.4405965 46.3879841, 16.4405566 46.3880828, 16.4405385 46.3881295)",,
180912143,True,1,GC02,secondary,,False,30.918,"LINESTRING (16.4355615 46.3924229, 16.4356644 46.3924622, 16.435777 46.3925247, 16.4358744 46.392595)",Ulica ZAVNOH-a,
"[385818816, 452984500, 452984501]",False,2,GC02,secondary,,False,123.25200000000001,"LINESTRING (16.4355615 46.3924229, 16.4354461 46.3923568, 16.4351345 46.392178, 16.4347447 46.3919545, 16.4345862 46.3918637, 16.4343257 46.3917143)",Ulica ZAVNOH-a,
452985016,False,2,GC05,tertiary,,False,20.052,"LINESTRING (16.4332515 46.3919094, 16.4331748 46.3920818)",Svetojelenska cesta,50
385849711,False,2,GC05,tertiary,,True,35.227000000000004,"LINESTRING (16.4332515 46.3919094, 16.4333222 46.3916957, 16.4333541 46.3916006)",Svetojelenska cesta,50
180913014,True,1,GC10,tertiary,,False,33.415,"LINESTRING (16.4364349 46.3929065, 16.4361618 46.3928053, 16.4360562 46.3927583)",Ulica ZAVNOH-a,
378144461,False,2,GC03,secondary,,False,185.928,"LINESTRING (16.4409783 46.3882724, 16.4417583 46.3884737, 16.4419879 46.388527, 16.4424637 46.3886376, 16.4432942 46.3887523)",Ulica Stjepana Radića,
378144463,True,1,GC03,secondary,,False,37.232,"LINESTRING (16.4409783 46.3882724, 16.4407365 46.3882626, 16.4406881 46.3882629, 16.4405901 46.3882696, 16.4405012 46.3882952)",,
182186635,False,2,GC02,secondary,,False,110.368,"LINESTRING (16.4329911 46.3909119, 16.4325066 46.3907915, 16.4322713 46.3907251, 16.4316769 46.3905121)",Zrinsko-Frankopanska ulica,
385849706,True,1,GC02,secondary,,False,25.084,"LINESTRING (16.4329911 46.3909119, 16.4331203 46.3909282, 16.4331684 46.390941, 16.4332425 46.3909533, 16.4333086 46.3909642)",,
299747052,True,1,GC02,secondary,roundabout,False,7.983,"LINESTRING (16.4358744 46.392595, 16.4359082 46.3925895, 16.4359429 46.3925893, 16.4359768 46.3925943)",,
452985016,False,2,GC05,tertiary,,True,20.052,"LINESTRING (16.4331748 46.3920818, 16.4332515 46.3919094)",Svetojelenska cesta,50
39977429,False,2,,residential,,True,229.666,"LINESTRING (16.4331748 46.3920818, 16.4331038 46.3920551, 16.4330623 46.3920493, 16.4326106 46.3919386, 16.4316537 46.3917108, 16.4307992 46.3915074, 16.4303495 46.3914003)",Ulica Franje Punčeca,
378160152,True,1,,residential,,False,17.06,"LINESTRING (16.4402907 46.3908998, 16.4402818 46.3910531)",,
651457407,True,1,GC02,secondary,,False,19.876,"LINESTRING (16.4402907 46.3908998, 16.4402654 46.3909597, 16.4402408 46.3909931, 16.440209 46.3910241, 16.440167 46.391053)",,
145312299,True,1,GC01,secondary,roundabout,False,14.488999999999999,"LINESTRING (16.4403928 46.3880534, 16.440429 46.3880607, 16.4404628 46.3880725, 16.4404929 46.3880882, 16.4405184 46.3881074, 16.4405385 46.3881295)",,50
378144460,True,1,GC01,secondary,,False,28.109,"LINESTRING (16.4403928 46.3880534, 16.4404655 46.3879926, 16.4405037 46.387953, 16.4405506 46.3879131, 16.4406325 46.3878637)",,50
39977903,False,2,,residential,,True,56.330999999999996,"LINESTRING (16.4402678 46.3916294, 16.4402835 46.3917616, 16.4403114 46.3918811, 16.4403547 46.3920227, 16.4404023 46.3921258)",Ulica Ivana Mažuranića,
452984103,True,1,,residential,,False,46.555,"LINESTRING (16.4402678 46.3916294, 16.4401952 46.3913993, 16.4401793 46.3913154, 16.4401747 46.3912604, 16.440169 46.3912171)",Ulica Ivana Mažuranića,
452982502,False,2,GC01,secondary,,False,77.477,"LINESTRING (16.436326 46.3875411, 16.4372586 46.3878088)",Ulica Otokara Keršovanija,
378164280,True,1,,secondary_link,,False,43.579,"LINESTRING (16.436326 46.3875411, 16.436233 46.3875434, 16.4361674 46.3875582, 16.4361057 46.3875856, 16.4360681 46.387617, 16.4360487 46.3876568, 16.4360395 46.3877104, 16.4360401 46.3878032)",,
452982501,False,2,GC01,secondary,,True,19.506,"LINESTRING (16.436326 46.3875411, 16.4361328 46.3874856, 16.4360912 46.3874737)",Ulica Otokara Keršovanija,
189993534,False,2,GC01,secondary,,False,27.491,"LINESTRING (16.4357603 46.3873787, 16.4360912 46.3874737)",Ulica Otokara Keršovanija,
452981866,False,2,,residential,,True,30.848,"LINESTRING (16.4357603 46.3873787, 16.4353939 46.3872643)",Ulica Vladimira Nazora,
452982499,False,2,GC01,secondary,,True,35.745000000000005,"LINESTRING (16.4357603 46.3873787, 16.4356728 46.3872931, 16.4354917 46.387116)",Ulica dr. Ivana Novaka,
704294200,False,2,,residential,,True,29.296,"LINESTRING (16.4357603 46.3873787, 16.4358048 46.3874409, 16.4359292 46.387615)",Ulica Matice hrvatske,
378164282,True,1,,secondary_link,,False,22.328000000000003,"LINESTRING (16.4359292 46.387615, 16.4359378 46.3875604, 16.4359649 46.3875184, 16.4360163 46.3874891, 16.4360912 46.3874737)",,
452982503,False,2,,residential,,True,22.650000000000002,"LINESTRING (16.4359292 46.387615, 16.4359385 46.3876288, 16.4360014 46.3877212, 16.4360253 46.3877632, 16.4360401 46.3878032)",Ulica Matice hrvatske,
704294200,False,2,,residential,,False,29.296,"LINESTRING (16.4359292 46.387615, 16.4358048 46.3874409, 16.4357603 46.3873787)",Ulica Matice hrvatske,
189993534,False,2,GC01,secondary,,True,27.491,"LINESTRING (16.4360912 46.3874737, 16.4357603 46.3873787)",Ulica Otokara Keršovanija,
452982501,False,2,GC01,secondary,,False,19.506,"LINESTRING (16.4360912 46.3874737, 16.4361328 46.3874856, 16.436326 46.3875411)",Ulica Otokara Keršovanija,
378144823,True,1,,secondary_link,,False,18.654,"LINESTRING (16.4406251 46.3898595, 16.4405435 46.3898879, 16.4404956 46.3899098, 16.4404302 46.3899567)",,
700727521,False,2,GC08,tertiary,,False,14.492999999999999,"LINESTRING (16.4406251 46.3898595, 16.4405071 46.3898249, 16.4404512 46.3898085)",Ulica kralja Tomislava,
299747052,True,1,GC02,secondary,roundabout,False,7.705,"LINESTRING (16.4360838 46.3926926, 16.4360777 46.392727, 16.4360562 46.3927583)",,
385818817,True,1,GC10,tertiary,,False,36.077,"LINESTRING (16.4360838 46.3926926, 16.4362083 46.392757, 16.4363472 46.3928356, 16.4364349 46.3929065)",Ulica ZAVNOH-a,
385818821,True,1,,residential,,False,23.82,"LINESTRING (16.4358441 46.3930067, 16.4358409 46.3928905, 16.4358552 46.392793)",Ulica Ivana Gorana Kovačića,
299747052,True,1,GC02,secondary,roundabout,False,21.445999999999998,"LINESTRING (16.4358552 46.392793, 16.4358261 46.3927796, 16.4358021 46.3927621, 16.4357842 46.3927414, 16.4357735 46.3927184, 16.4357704 46.3926944, 16.4357751 46.3926706, 16.4357873 46.392648, 16.4358065 46.3926278)",,
385849711,False,2,GC05,tertiary,,False,35.227000000000004,"LINESTRING (16.4333541 46.3916006, 16.4333222 46.3916957, 16.4332515 46.3919094)",Svetojelenska cesta,50
385849724,True,1,GC05,tertiary,,False,28.173999999999996,"LINESTRING (16.4333541 46.3916006, 16.4333522 46.3915237, 16.4333683 46.3914469, 16.433371 46.3914025, 16.4333537 46.3913494)",,50
33428666,True,1,GC02,secondary,roundabout,False,36.691,"LINESTRING (16.4333537 46.3913494, 16.4332742 46.3913127, 16.4332139 46.3912615, 16.4331779 46.3912003, 16.4331694 46.3911346, 16.4331891 46.39107)",,50
452985014,False,2,GC02,secondary,,True,29.564,"LINESTRING (16.4340408 46.3915352, 16.4343257 46.3917143)",Ulica ZAVNOH-a,
385849731,True,1,GC02,secondary,,False,37.47,"LINESTRING (16.4340408 46.3915352, 16.4339353 46.3914939, 16.4337839 46.3913914, 16.433706 46.3913598, 16.4336452 46.3913445)",,
33428666,True,1,GC02,secondary,roundabout,False,7.077,"LINESTRING (16.4336452 46.3913445, 16.4335585 46.3913663)",,50
378144456,True,2,GC02,secondary,,False,100.73700000000001,"LINESTRING (16.4401884 46.3908461, 16.4402093 46.3905203, 16.4402741 46.3899752, 16.4402745 46.3899423)",Ulica Ivana Mažuranića,50
385850153,True,1,,secondary_link,,False,28.057000000000002,"LINESTRING (16.440169 46.3912171, 16.4401366 46.3911748, 16.440098 46.3911391, 16.4400415 46.3911087, 16.4399855 46.3910846, 16.4399026 46.3910537)",,
452984103,True,1,,residential,,False,18.255,"LINESTRING (16.440169 46.3912171, 16.4401644 46.3911124, 16.440167 46.391053)",Ulica Ivana Mažuranića,
452984102,False,2,GC02,secondary,,False,20.278,"LINESTRING (16.4399026 46.3910537, 16.440167 46.391053)",Ulica Tome Masaryka,
385850152,True,1,GC02,secondary,,False,33.147000000000006,"LINESTRING (16.4399026 46.3910537, 16.4399995 46.3910202, 16.4400523 46.3909972, 16.4400999 46.3909654, 16.4401443 46.3909187, 16.4401884 46.3908461)",,50
"[299747049, 749896917]",False,"['2', '3']",GC02,secondary,,True,61.039,"LINESTRING (16.4399026 46.3910537, 16.4393107 46.3910592, 16.4391068 46.3910575)",Ulica Tome Masaryka,50
452982497,False,2,GC01,secondary,,True,10.287,"LINESTRING (16.4354917 46.387116, 16.4354144 46.3870404)",Ulica dr. Ivana Novaka,
385850995,True,1,,secondary_link,,False,20.595000000000002,"LINESTRING (16.4354917 46.387116, 16.4355017 46.3871511, 16.4355021 46.3871798, 16.435493 46.3872087, 16.4354733 46.3872309, 16.4354408 46.3872512, 16.4353939 46.3872643)",,
452982499,False,2,GC01,secondary,,False,35.745000000000005,"LINESTRING (16.4354917 46.387116, 16.4356728 46.3872931, 16.4357603 46.3873787)",Ulica dr. Ivana Novaka,
452981866,False,2,,residential,,False,30.848,"LINESTRING (16.4353939 46.3872643, 16.4357603 46.3873787)",Ulica Vladimira Nazora,
452981866,False,2,,residential,,True,10.576,"LINESTRING (16.4353939 46.3872643, 16.4353477 46.387252, 16.4352661 46.3872286)",Ulica Vladimira Nazora,
182186645,False,2,GC02,secondary,,False,48.369,"LINESTRING (16.4311545 46.3902684, 16.4316769 46.3905121)",Zrinsko-Frankopanska ulica,
"[59291263, 619195079]",False,,,residential,,True,37.733000000000004,"LINESTRING (16.4311545 46.3902684, 16.4310965 46.3903342, 16.4310552 46.3903869, 16.4309157 46.390565)",,
452983326,True,1,GC08,tertiary,,False,18.022,"LINESTRING (16.4404512 46.3898085, 16.4403693 46.3897719, 16.4403151 46.3897401, 16.440279 46.3897018)",,
452983327,True,2,GC02,secondary,,False,16.558,"LINESTRING (16.4404512 46.3898085, 16.4404425 46.3898646, 16.4404302 46.3899567)",Ulica Ivana Mažuranića,
700727521,False,2,GC08,tertiary,,True,14.492999999999999,"LINESTRING (16.4404512 46.3898085, 16.4405071 46.3898249, 16.4406251 46.3898595)",Ulica kralja Tomislava,
35340499,False,2,,residential,,True,8.805,"LINESTRING (16.4402818 46.3910531, 16.440167 46.391053)",Ulica Tome Masaryka,
452984106,True,1,,residential,,False,64.09700000000001,"LINESTRING (16.4402818 46.3910531, 16.4402714 46.3912634, 16.440271 46.3912723, 16.4402678 46.3916294)",Ulica Ivana Mažuranića,
34115619,False,2,,residential,,True,94.53999999999999,"LINESTRING (16.4325748 46.3873987, 16.4325951 46.3873107, 16.4326714 46.3871077, 16.4329187 46.3866854, 16.4329364 46.3866511, 16.4329669 46.3865954)",Perivoj Zrinskih,
"[60918977, 60918978]",False,2,,residential,,False,184.97100000000003,"LINESTRING (16.4378423 46.3894113, 16.4378758 46.3893766, 16.4380327 46.3890565, 16.4380767 46.3889078, 16.4381579 46.3887856, 16.4382127 46.388718, 16.4382974 46.3886978, 16.4385925 46.3886746, 16.438677 46.3886691, 16.4387207 46.3885321, 16.4387395 46.3884378, 16.4387435 46.3883629, 16.4387415 46.3883489, 16.4387274 46.38825, 16.4387234 46.3881917, 16.4387234 46.3881431, 16.4387234 46.3880789)","['Ulica Josipa Jurja Strossmayera', 'Uska ulica']",
35018056,True,1,GC02,secondary,,False,32.624,"LINESTRING (16.4366476 46.3910374, 16.4365718 46.3910642, 16.4365037 46.3911016, 16.4364349 46.3911742, 16.4363712 46.3912503)",,50
299747049,False,2,GC02,secondary,,False,188.62199999999999,"LINESTRING (16.4366476 46.3910374, 16.4366971 46.3910378, 16.4375847 46.3910451, 16.4380833 46.3910492, 16.4382864 46.3910508, 16.4390189 46.3910568, 16.4391068 46.3910575)",Ulica Tome Masaryka,50
700727522,True,2,GC02,secondary,,False,105.426,"LINESTRING (16.4404302 46.3899567, 16.4404263 46.3899802, 16.4403931 46.390183, 16.4403394 46.3904971, 16.4402973 46.3908503, 16.4402907 46.3908998)",Ulica Ivana Mažuranića,
39865653,False,,,residential,,True,151.38,"LINESTRING (16.4412439 46.3894972, 16.4412888 46.3894322, 16.4412979 46.3894191, 16.4413271 46.3893568, 16.4413476 46.3893082, 16.4413718 46.3892747, 16.4414367 46.3892587, 16.4417209 46.3893067, 16.4420944 46.3893913, 16.4428879 46.3896392)",Ulica Stjepana Bencea,
378144826,True,1,GC08,tertiary,,False,21.069,"LINESTRING (16.4402745 46.3899423, 16.4403131 46.3898922, 16.4403491 46.3898529, 16.4403963 46.3898191, 16.4404512 46.3898085)",,
"[180912139, 700727524]",True,1,GC02,secondary,,False,26.744,"LINESTRING (16.4402745 46.3899423, 16.4402764 46.3898399, 16.440279 46.3897018)","['Ulica Ivana Mažuranića', 'Trg Eugena Kvaternika']",50
"[700727523, 651457405]",True,"['1', '2']",GC02,secondary,,False,152.73299999999998,"LINESTRING (16.440279 46.3897018, 16.4402797 46.3896749, 16.4402826 46.389378, 16.4402831 46.3893303, 16.4402866 46.3889739, 16.4402877 46.3888976, 16.4402904 46.3886981, 16.4403021 46.3884175, 16.4402818 46.3883295)",Trg Eugena Kvaternika,50
1014602440,True,1,GC04,secondary,,False,16.366999999999997,"LINESTRING (16.4305537 46.386121, 16.4306212 46.3860693, 16.4306605 46.3860397, 16.4306966 46.3860117)",Vukovarska ulica,
1014602439,True,1,,residential,,False,12.982,"LINESTRING (16.430547 46.3858888, 16.4306403 46.3858936, 16.4306807 46.3858966, 16.4307149 46.3859019)",Ulica Vladimira Nazora,
837303952,True,1,GC04,secondary,roundabout,False,15.064,"LINESTRING (16.4309592 46.386052, 16.4309272 46.3860677, 16.4308907 46.3860778, 16.4308518 46.3860816, 16.4308127 46.3860789, 16.4307757 46.3860699)",,
837303952,True,1,GC04,secondary,roundabout,False,15.062,"LINESTRING (16.4307149 46.3859019, 16.4307415 46.3858819, 16.4307741 46.3858669, 16.430811 46.3858576, 16.4308501 46.3858547, 16.430889 46.3858582)",,
837303949,True,1,,residential,,False,12.972000000000001,"LINESTRING (16.4306849 46.3859563, 16.4306447 46.3859379, 16.4306139 46.3859229, 16.430547 46.3858888)",Ulica Vladimira Nazora,
837303952,True,1,GC04,secondary,roundabout,False,6.527,"LINESTRING (16.4306849 46.3859563, 16.4306947 46.3859278, 16.4307149 46.3859019)",,
837303945,True,1,GC04,secondary,,False,17.963,"LINESTRING (16.4307757 46.3860699, 16.4306781 46.3860893, 16.4305537 46.386121)",Vukovarska ulica,
837303952,True,1,GC04,secondary,roundabout,False,9.043,"LINESTRING (16.4307757 46.3860699, 16.4307428 46.3860551, 16.4307159 46.3860353, 16.4306966 46.3860117)",,
837303952,True,1,GC04,secondary,roundabout,False,9.027000000000001,"LINESTRING (16.4310118 46.3859811, 16.4310027 46.3860074, 16.4309848 46.3860315, 16.4309592 46.386052)",,
1014602442,True,1,,residential,,False,21.082,"LINESTRING (16.4310118 46.3859811, 16.4310854 46.386018, 16.4312325 46.3860941)",Ulica Vladimira Nazora,
837303952,True,1,GC04,secondary,roundabout,False,6.026999999999999,"LINESTRING (16.4310021 46.3859277, 16.4310116 46.385954, 16.4310118 46.3859811)",,
1014602441,True,1,GC04,secondary,,False,16.545,"LINESTRING (16.430889 46.3858582, 16.4310734 46.385781)",Kalnička ulica,
837303952,True,1,GC04,secondary,roundabout,False,12.049000000000001,"LINESTRING (16.430889 46.3858582, 16.4309256 46.3858679, 16.4309579 46.3858834, 16.4309839 46.3859037, 16.4310021 46.3859277)",,
