osmid,oneway,name,highway,reversed,length,ref,maxspeed,junction,geometry,access,bridge
276220360,False,Fő út,residential,True,95.36,,,,"LINESTRING (17.5611588 47.1081053, 17.5618439 47.1078078, 17.562221 47.107644)",,
261462002,False,Deák Ferenc utca,residential,False,226.159,,,,"LINESTRING (17.5612759 47.1046485, 17.564262 47.1047231)",,
261462002,False,Deák Ferenc utca,residential,True,190.887,,,,"LINESTRING (17.5612759 47.1046485, 17.5611734 47.1046464, 17.5590369 47.1044896, 17.5587946 47.1044075)",,
"[278117125, 627263181, 278117127]",False,Szabadság tér,residential,True,30.651999999999997,,,,"LINESTRING (17.5612759 47.1046485, 17.5612936 47.1047809, 17.5613389 47.1048771, 17.5613585 47.1049166)",,yes
278117124,False,Szabadság tér,residential,False,74.785,,,,"LINESTRING (17.5613585 47.1049166, 17.5615269 47.1048641, 17.561939 47.1049874, 17.5622663 47.1050769)",,
278117124,False,Szabadság tér,residential,True,78.648,,,,"LINESTRING (17.5613585 47.1049166, 17.5612801 47.1050341, 17.5611029 47.1052998, 17.5610625 47.1053604, 17.5609037 47.1055073, 17.560871 47.1055375)",,
"[627263181, 278117125, 278117127]",False,Szabadság tér,residential,False,30.652,,,,"LINESTRING (17.5613585 47.1049166, 17.5613389 47.1048771, 17.5612936 47.1047809, 17.5612759 47.1046485)",,yes
278117124,False,Szabadság tér,residential,True,88.49600000000001,,,,"LINESTRING (17.5633239 47.1050009, 17.5629793 47.1049914, 17.5628011 47.1049755, 17.5626082 47.1049337, 17.5624942 47.1049257, 17.5624328 47.1049377, 17.5622663 47.1050769)",,
278117126,False,Szabadság tér,residential,False,34.13,,,,"LINESTRING (17.5622663 47.1050769, 17.5620705 47.1053534)",,
278117124,False,Szabadság tér,residential,False,88.49600000000001,,,,"LINESTRING (17.5622663 47.1050769, 17.5624328 47.1049377, 17.5624942 47.1049257, 17.5626082 47.1049337, 17.5628011 47.1049755, 17.5629793 47.1049914, 17.5633239 47.1050009)",,
278117124,False,Szabadság tér,residential,True,74.78500000000001,,,,"LINESTRING (17.5622663 47.1050769, 17.561939 47.1049874, 17.5615269 47.1048641, 17.5613585 47.1049166)",,
278117126,False,Szabadság tér,residential,True,34.13,,,,"LINESTRING (17.5620705 47.1053534, 17.5622663 47.1050769)",,
278117124,False,Szabadság tér,residential,False,78.648,,,,"LINESTRING (17.560871 47.1055375, 17.5609037 47.1055073, 17.5610625 47.1053604, 17.5611029 47.1052998, 17.5612801 47.1050341, 17.5613585 47.1049166)",,
"[306101881, 306101879]",False,Petőfi Sándor utca,secondary,False,87.34899999999999,7339,50,,"LINESTRING (17.560871 47.1055375, 17.560839 47.1055235, 17.560568 47.1054049, 17.5605258 47.1053864, 17.5603747 47.1053313, 17.5600049 47.1051964, 17.5599039 47.1051596, 17.5598703 47.1051473)",,
306101883,False,Petőfi Sándor utca,secondary,True,90.197,7339,50,,"LINESTRING (17.560871 47.1055375, 17.5612101 47.1057145, 17.5613174 47.1057722, 17.5615931 47.1059206, 17.5618097 47.1060372)",,
306101875,False,Petőfi Sándor utca,secondary,False,96.953,7339,50,,"LINESTRING (17.5571873 47.104349, 17.5564092 47.1041174, 17.5560136 47.1039997)",,
306101875,False,Petőfi Sándor utca,secondary,True,221.619,7339,50,,"LINESTRING (17.5571873 47.104349, 17.5583835 47.1047049, 17.5598703 47.1051473)",,
713149099,False,Újélet utca,residential,True,56.608,,,,"LINESTRING (17.5571873 47.104349, 17.5571679 47.1043776, 17.5571559 47.1043954, 17.5568738 47.1048112)",,
674075379,False,,residential,True,79.395,,,,"LINESTRING (17.5537168 47.1057867, 17.553658 47.1057979, 17.5531232 47.1057218, 17.5530862 47.1057306, 17.5530655 47.1057542, 17.5529821 47.1059568, 17.5529946 47.1059918)",,
190279938,True,,residential,False,84.152,,,,"LINESTRING (17.5530401 47.1060165, 17.5531993 47.1060572, 17.5534434 47.1061375, 17.5536258 47.106205, 17.5538117 47.1062908, 17.554009 47.106382)",,
674075378,True,,residential,False,90.111,,,,"LINESTRING (17.5543818 47.1051145, 17.5537168 47.1057867)",,
172542956,False,Móricz Zsigmond utca,residential,False,56.565999999999995,,,,"LINESTRING (17.5543818 47.1051145, 17.5548569 47.1053304, 17.5549086 47.105445)",,
172542956,False,Móricz Zsigmond utca,residential,True,179.293,,,,"LINESTRING (17.5543818 47.1051145, 17.5538671 47.1048806, 17.5535254 47.1048469, 17.5521352 47.1047096)",,
308030672,False,,residential,True,89.077,,,,"LINESTRING (17.5592928 47.1091596, 17.5585647 47.1089311, 17.5582162 47.1088364)",,
80675812,False,Ifjúság utca,residential,False,36.235,,,,"LINESTRING (17.5559247 47.1101281, 17.5554861 47.1099974)",,
80676098,False,Kossuth Lajos utca,residential,False,52.462999999999994,,,,"LINESTRING (17.5582162 47.1088364, 17.5583125 47.1087583, 17.5587439 47.1085334)",,
308030672,False,,residential,False,89.077,,,,"LINESTRING (17.5582162 47.1088364, 17.5585647 47.1089311, 17.5592928 47.1091596)",,
261462004,False,Rákóczi Ferenc utca,residential,False,85.033,,,,"LINESTRING (17.5636523 47.1024391, 17.5633442 47.1017037)",,
261462004,False,Rákóczi Ferenc utca,residential,True,7.232,,,,"LINESTRING (17.5636523 47.1024391, 17.5636807 47.1025012)",,
269544332,False,Szondi György utca,residential,False,160.595,,,,"LINESTRING (17.5636523 47.1024391, 17.5637197 47.1024158, 17.5638155 47.1023666, 17.5648888 47.1012779)",,
172548167,False,Petőfi Sándor utca,secondary,True,54.265,7339,50,,"LINESTRING (17.5530748 47.1031184, 17.5537377 47.1033043)",,
783813288,False,Móra Ferenc utca,residential,False,30.153,,,,"LINESTRING (17.5530748 47.1031184, 17.5530386 47.1031708, 17.552876 47.1033531)",,
172548167,False,Petőfi Sándor utca,secondary,False,54.265,7339,50,,"LINESTRING (17.5537377 47.1033043, 17.5530748 47.1031184)",,
172548167,False,Petőfi Sándor utca,secondary,True,56.387,7339,50,,"LINESTRING (17.5537377 47.1033043, 17.5537765 47.1033152, 17.5544265 47.1034975)",,
783813779,False,Móra Ferenc utca,residential,False,65.825,,,,"LINESTRING (17.5537377 47.1033043, 17.5533071 47.1033127, 17.5530468 47.1033178, 17.552876 47.1033531)",,
783813288,False,Móra Ferenc utca,residential,False,39.183,,,,"LINESTRING (17.552876 47.1033531, 17.5526073 47.1036543)",,
783813288,False,Móra Ferenc utca,residential,True,30.153,,,,"LINESTRING (17.552876 47.1033531, 17.5530386 47.1031708, 17.5530748 47.1031184)",,
783813779,False,Móra Ferenc utca,residential,True,65.82499999999999,,,,"LINESTRING (17.552876 47.1033531, 17.5530468 47.1033178, 17.5533071 47.1033127, 17.5537377 47.1033043)",,
80675936,False,Óvoda utca,residential,False,43.946,,,,"LINESTRING (17.5534561 47.1076261, 17.5534263 47.1076239, 17.5530826 47.1075828, 17.5528839 47.1075591)",,
80675936,False,Óvoda utca,residential,True,116.60499999999999,,,,"LINESTRING (17.5534561 47.1076261, 17.5544701 47.1077022, 17.5545897 47.107721, 17.5549619 47.1078166)",,
992003225,False,,residential,False,146.393,,,,"LINESTRING (17.5534561 47.1076261, 17.5533644 47.1077173, 17.5528617 47.1082174, 17.5528355 47.1082434, 17.5532781 47.1084351, 17.5531413 47.108625)",,
992003225,False,,residential,True,146.39300000000003,,,,"LINESTRING (17.5531413 47.108625, 17.5532781 47.1084351, 17.5528355 47.1082434, 17.5528617 47.1082174, 17.5533644 47.1077173, 17.5534561 47.1076261)",,
