osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,lanes,junction,width
201185074,,residential,30,False,False,95.481,"LINESTRING (-7.450104 55.1358284, -7.4502969 55.1361319, -7.4505707 55.1364907, -7.4505958 55.1365152, -7.4506984 55.1366152)",,,,
201185074,,residential,30,False,True,136.157,"LINESTRING (-7.450104 55.1358284, -7.4500394 55.1356781, -7.4501512 55.1346103)",,,,
201185115,,residential,30,False,True,80.095,"LINESTRING (-7.450104 55.1358284, -7.4500075 55.135856, -7.449927 55.1358713, -7.4495247 55.135859, -7.4491653 55.1358516, -7.4490792 55.1358498, -7.4488702 55.135813)",,,,
30727865,,residential,50,False,False,63.626000000000005,"LINESTRING (-7.4595909 55.1371913, -7.4588023 55.1370346, -7.4586437 55.1370063)",Castle Avenue,,,
201185104,,unclassified,50,False,False,91.712,"LINESTRING (-7.4595909 55.1371913, -7.4595343 55.1372417, -7.4593896 55.1373708, -7.4590623 55.137567, -7.4588209 55.137659, -7.4585983 55.1377786)",,,,
30727865,,residential,50,False,False,167.273,"LINESTRING (-7.4586437 55.1370063, -7.4574423 55.1367918, -7.4568304 55.1366991, -7.4561109 55.1366002)",Castle Avenue,,,
30727865,,residential,50,False,True,63.626000000000005,"LINESTRING (-7.4586437 55.1370063, -7.4588023 55.1370346, -7.4595909 55.1371913)",Castle Avenue,,,
314280275,,residential,,False,True,107.94500000000001,"LINESTRING (-7.4586437 55.1370063, -7.4588799 55.1366686, -7.4591643 55.1362791, -7.4592683 55.1361039)",Rockfield Terrace,,,
201185080,,residential,30,False,False,87.803,"LINESTRING (-7.4479636 55.1340283, -7.4481675 55.1340436, -7.4483177 55.1340958, -7.4484247 55.1342491, -7.4484462 55.1344484, -7.4484891 55.1346538)",Maginn Crescent,,,
201185094,,residential,30,False,True,20.701,"LINESTRING (-7.4476006 55.1348627, -7.4476145 55.1346767)",,,,
201185094,,residential,30,False,False,237.488,"LINESTRING (-7.4476006 55.1348627, -7.447561 55.1353929, -7.447513 55.1354941, -7.4470997 55.1354941, -7.446751 55.1354788, -7.4467405 55.1352335, -7.4467727 55.1349053, -7.4468854 55.1348563, -7.4471268 55.1348532, -7.4476006 55.1348627)",,,,
201185094,,residential,30,False,True,237.488,"LINESTRING (-7.4476006 55.1348627, -7.4471268 55.1348532, -7.4468854 55.1348563, -7.4467727 55.1349053, -7.4467405 55.1352335, -7.446751 55.1354788, -7.4470997 55.1354941, -7.447513 55.1354941, -7.447561 55.1353929, -7.4476006 55.1348627)",,,,
201185083,,residential,,False,False,14.867,"LINESTRING (-7.4461934 55.135962, -7.4459603 55.135951)",,,,
186915233,,unclassified,50,False,False,55.812,"LINESTRING (-7.4461934 55.135962, -7.446067 55.1361074, -7.4459677 55.1362056, -7.4458391 55.136319, -7.4457462 55.1363929)",,,,
186915233,,unclassified,50,False,True,145.96,"LINESTRING (-7.4461934 55.135962, -7.4462628 55.1358131, -7.4466402 55.1348356, -7.4467022 55.1347592, -7.4467746 55.1346987)",,,,
201185091,,residential,30,False,False,83.077,"LINESTRING (-7.4565199 55.1384889, -7.4565306 55.1377418)",Castle Park,,,
201185091,,residential,30,False,True,82.287,"LINESTRING (-7.4565199 55.1384889, -7.4565306 55.1392289)",Castle Park,,,
201185097,,residential,30,False,False,40.137,"LINESTRING (-7.4565199 55.1384889, -7.4558889 55.1384747)",Castle Park,,,
201185097,,residential,30,False,True,78.136,"LINESTRING (-7.4565199 55.1384889, -7.4571632 55.1385035, -7.4577483 55.1385168)",Castle Park,,,
186915217,,unclassified,50,False,False,28.704,"LINESTRING (-7.4489402 55.134642, -7.4484891 55.1346538)",,,,
186915217,,unclassified,50,False,True,77.057,"LINESTRING (-7.4489402 55.134642, -7.4493106 55.1346323, -7.4501512 55.1346103)",,,,
201185115,,residential,30,False,False,132.29299999999998,"LINESTRING (-7.4489402 55.134642, -7.4488755 55.1350194, -7.4488646 55.1350832, -7.4488273 55.1355187, -7.4487951 55.1357609, -7.4488702 55.135813)",,,,
186915217,,unclassified,50,False,False,77.057,"LINESTRING (-7.4501512 55.1346103, -7.4493106 55.1346323, -7.4489402 55.134642)",,,,
186915217,,unclassified,50,False,True,27.985,"LINESTRING (-7.4501512 55.1346103, -7.4502655 55.1346073, -7.450591 55.1345988)",,,,
201185074,,residential,30,False,False,136.157,"LINESTRING (-7.4501512 55.1346103, -7.4500394 55.1356781, -7.450104 55.1358284)",,,,
201185091,,residential,30,False,False,82.287,"LINESTRING (-7.4565306 55.1392289, -7.4565199 55.1384889)",Castle Park,,,
201185090,,residential,30,False,True,27.157,"LINESTRING (-7.4468961 55.1365122, -7.4468425 55.1362699)",,,,
201185092,,residential,30,False,False,36.994,"LINESTRING (-7.4468961 55.1365122, -7.4471962 55.1365521, -7.4474701 55.1365521)",,,,
201185092,,residential,30,False,True,83.473,"LINESTRING (-7.4468961 55.1365122, -7.446644 55.1365704, -7.4464348 55.1366072, -7.4462309 55.136598, -7.4460378 55.1365612, -7.4458769 55.1364662, -7.4457462 55.1363929)",,,,
201185095,,residential,30,False,True,62.895,"LINESTRING (-7.4488219 55.1371377, -7.448414 55.1371623, -7.4482776 55.1371406, -7.4482211 55.1371316, -7.4480586 55.1369358)",,,,
201185100,,residential,30,False,False,19.211,"LINESTRING (-7.4488219 55.1371377, -7.4489215 55.1372621, -7.4489477 55.1372948)",,,,
201185100,,residential,30,False,True,148.62,"LINESTRING (-7.4488219 55.1371377, -7.4488056 55.1369721, -7.4487951 55.1363159, -7.4487787 55.1359265, -7.4488702 55.135813)",,,,
201185085,,residential,50,False,False,59.109,"LINESTRING (-7.4595753 55.135234, -7.4600818 55.1353224, -7.4604037 55.1353316, -7.4604789 55.1353197)",,,,
201185085,,residential,50,False,True,181.78799999999998,"LINESTRING (-7.4595753 55.135234, -7.4592107 55.1351271, -7.4588848 55.1350032, -7.4585956 55.1348409, -7.4579412 55.1343779, -7.4575967 55.1340886)",,,,
23848147,R238,secondary,50,False,False,68.856,"LINESTRING (-7.4558951 55.1374781, -7.4558951 55.1370905, -7.4558967 55.1369103, -7.4558999 55.1368589)",,,,
23848147,R238,secondary,50,False,True,110.82000000000001,"LINESTRING (-7.4558951 55.1374781, -7.455895 55.1379392, -7.455895 55.138205, -7.4558889 55.1384747)",,,,
201185113,,unclassified,50,False,False,176.747,"LINESTRING (-7.4558951 55.1374781, -7.4563214 55.1374873, -7.4565537 55.1374974, -7.4570936 55.137521, -7.4575874 55.1375762, -7.4582043 55.1376743, -7.4584253 55.1377195, -7.4585983 55.1377786)",,,,
201185108,,residential,30,False,True,78.682,"LINESTRING (-7.4577698 55.1378093, -7.4577483 55.1385168)",Castle Park,,,
201185090,,residential,30,False,False,27.157,"LINESTRING (-7.4468425 55.1362699, -7.4468961 55.1365122)",,,,
201185073,,residential,30,False,False,143.295,"LINESTRING (-7.4526199 55.1384011, -7.4525714 55.1382508, -7.4524751 55.1382293, -7.4523246 55.1383213, -7.4521691 55.1383397, -7.4511176 55.1382968, -7.450668 55.1382811)",Pairc Mor,,,
201185097,,residential,30,False,True,40.137,"LINESTRING (-7.4558889 55.1384747, -7.4565199 55.1384889)",Castle Park,,,
23848147,R238,secondary,50,False,False,110.82,"LINESTRING (-7.4558889 55.1384747, -7.455895 55.138205, -7.455895 55.1379392, -7.4558951 55.1374781)",,,,
23848147,R238,secondary,50,False,True,9.543,"LINESTRING (-7.4558889 55.1384747, -7.455888 55.138516, -7.455886 55.1385605)",,,,
201185092,,residential,30,False,False,15.702,"LINESTRING (-7.4474701 55.1365521, -7.4476951 55.1364938)",,,,
201185092,,residential,30,False,True,36.994,"LINESTRING (-7.4474701 55.1365521, -7.4471962 55.1365521, -7.4468961 55.1365122)",,,,
1063052874,,residential,30,False,True,189.24099999999999,"LINESTRING (-7.4474701 55.1365521, -7.4474537 55.1366287, -7.4474055 55.1367329, -7.4473143 55.1367759, -7.4469978 55.1368403, -7.4466652 55.1368771, -7.4466866 55.1369568, -7.4468905 55.1375118, -7.4468961 55.1375854, -7.4469602 55.1376804, -7.4471066 55.1379058)",,,,
201185072,,residential,,False,True,56.81,"LINESTRING (-7.4480586 55.1369358, -7.4472287 55.1371255)",,,,
201185095,,residential,30,False,False,62.895,"LINESTRING (-7.4480586 55.1369358, -7.4482211 55.1371316, -7.4482776 55.1371406, -7.448414 55.1371623, -7.4488219 55.1371377)",,,,
201185095,,residential,30,False,True,54.31,"LINESTRING (-7.4480586 55.1369358, -7.4477971 55.1366226, -7.4476951 55.1364938)",,,,
1192843043,,residential,30,False,True,83.532,"LINESTRING (-7.458306 55.1392811, -7.4583328 55.1385912, -7.4583404 55.1385302)",Castle Park,,,
186915217,,unclassified,50,False,False,55.652,"LINESTRING (-7.4484891 55.1346538, -7.4476145 55.1346767)",,,,
186915217,,unclassified,50,False,True,28.704,"LINESTRING (-7.4484891 55.1346538, -7.4489402 55.134642)",,,,
201185080,,residential,30,False,True,87.803,"LINESTRING (-7.4484891 55.1346538, -7.4484462 55.1344484, -7.4484247 55.1342491, -7.4483177 55.1340958, -7.4481675 55.1340436, -7.4479636 55.1340283)",Maginn Crescent,,,
201185091,,residential,30,False,True,83.077,"LINESTRING (-7.4565306 55.1377418, -7.4565199 55.1384889)",Castle Park,,,
201185097,,residential,30,False,True,37.662,"LINESTRING (-7.4577483 55.1385168, -7.4583404 55.1385302)",Castle Park,,,
201185108,,residential,30,False,False,78.682,"LINESTRING (-7.4577483 55.1385168, -7.4577698 55.1378093)",Castle Park,,,
201185108,,residential,30,False,True,81.274,"LINESTRING (-7.4577483 55.1385168, -7.4577054 55.1392473)",Castle Park,,,
201185097,,residential,30,False,False,78.136,"LINESTRING (-7.4577483 55.1385168, -7.4571632 55.1385035, -7.4565199 55.1384889)",Castle Park,,,
201185092,,residential,30,False,True,15.702,"LINESTRING (-7.4476951 55.1364938, -7.4474701 55.1365521)",,,,
201185095,,residential,30,False,False,54.31,"LINESTRING (-7.4476951 55.1364938, -7.4477971 55.1366226, -7.4480586 55.1369358)",,,,
201185095,,residential,30,False,True,100.057,"LINESTRING (-7.4476951 55.1364938, -7.4476737 55.136086, -7.4476149 55.1355953)",,,,
186915217,,unclassified,50,False,False,53.444,"LINESTRING (-7.4476145 55.1346767, -7.4467746 55.1346987)",,,,
186915217,,unclassified,50,False,True,55.652,"LINESTRING (-7.4476145 55.1346767, -7.4484891 55.1346538)",,,,
201185094,,residential,30,False,False,20.701,"LINESTRING (-7.4476145 55.1346767, -7.4476006 55.1348627)",,,,
201185098,,residential,,False,True,181.408,"LINESTRING (-7.4592683 55.1361039, -7.4591804 55.1360154, -7.4588802 55.1359081, -7.4568954 55.1354696, -7.4567959 55.1354665, -7.456705 55.135481)",St Columba's Avenue,,,
314279544,,residential,50,True,False,99.50399999999999,"LINESTRING (-7.4592683 55.1361039, -7.4593855 55.1359444, -7.4594672 55.1358152, -7.4595753 55.135234)",Rockfield Terrace,,,
314280275,,residential,,False,False,107.94500000000001,"LINESTRING (-7.4592683 55.1361039, -7.4591643 55.1362791, -7.4588799 55.1366686, -7.4586437 55.1370063)",Rockfield Terrace,,,
201185097,,residential,30,False,False,37.662,"LINESTRING (-7.4583404 55.1385302, -7.4577483 55.1385168)",Castle Park,,,
1192843043,,residential,30,False,False,83.532,"LINESTRING (-7.4583404 55.1385302, -7.4583328 55.1385912, -7.458306 55.1392811)",Castle Park,,,
1192843043,,residential,30,False,True,86.73,"LINESTRING (-7.4583404 55.1385302, -7.458376 55.1382447, -7.4584293 55.1379442, -7.4585983 55.1377786)",Castle Park,,,
201185100,,residential,30,False,False,148.62,"LINESTRING (-7.4488702 55.135813, -7.4487787 55.1359265, -7.4487951 55.1363159, -7.4488056 55.1369721, -7.4488219 55.1371377)",,,,
201185115,,residential,30,False,False,80.095,"LINESTRING (-7.4488702 55.135813, -7.4490792 55.1358498, -7.4491653 55.1358516, -7.4495247 55.135859, -7.449927 55.1358713, -7.4500075 55.135856, -7.450104 55.1358284)",,,,
201185115,,residential,30,False,True,132.293,"LINESTRING (-7.4488702 55.135813, -7.4487951 55.1357609, -7.4488273 55.1355187, -7.4488646 55.1350832, -7.4488755 55.1350194, -7.4489402 55.134642)",,,,
1192843041,,residential,30,False,False,12.171,"LINESTRING (-7.4520578 55.1378621, -7.452102 55.1377556)",Sliabh Sneachta,,,
1192843041,,residential,30,False,True,7.465,"LINESTRING (-7.4520578 55.1378621, -7.4520363 55.1379281)",Sliabh Sneachta,,,
201185107,,residential,30,False,False,48.027,"LINESTRING (-7.4520578 55.1378621, -7.4517439 55.1378506, -7.4514851 55.1377571, -7.4513845 55.1377057)",Sliabh Sneachta,,,
