osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge,name,access,tunnel
122886788,False,,L11208,residential,30,True,58.803,"LINESTRING (-9.1517505 54.1183351, -9.1521062 54.1178491)",,Castle Court,,
122886788,False,,L11208,residential,30,False,13.189,"LINESTRING (-9.1517505 54.1183351, -9.1516984 54.1183456, -9.1516562 54.118343, -9.1515925 54.1183397, -9.151553 54.1183335)",,Castle Court,,
122886787,False,,L11208,residential,30,False,28.132,"LINESTRING (-9.1516055 54.1185734, -9.1517505 54.1183351)",,Castle Court,,
80183652,False,,R928,secondary,50,True,26.666,"LINESTRING (-9.1536834 54.1145256, -9.1534172 54.1147077)",,Pearse Street,,
184686334,True,,R928,secondary,50,False,155.943,"LINESTRING (-9.1536834 54.1145256, -9.1539661 54.1143108, -9.155135 54.1134108)",,Pearse Street,,
146845241,False,,,residential,,True,60.165,"LINESTRING (-9.1598406 54.114512, -9.1607632 54.1144947)",,,,
146845305,False,,,residential,,True,29.898,"LINESTRING (-9.1598406 54.114512, -9.1598057 54.1142439)",,,,
146845305,False,,,residential,,False,94.221,"LINESTRING (-9.1598406 54.114512, -9.1597984 54.1148395, -9.1595815 54.1153426)",,,,
146845241,False,,,residential,,False,60.165,"LINESTRING (-9.1607632 54.1144947, -9.1598406 54.114512)",,,,
146845235,False,,,residential,,True,119.593,"LINESTRING (-9.1564007 54.1174661, -9.1578037 54.1181593)",,,,
146845253,False,,,residential,,False,101.63799999999999,"LINESTRING (-9.1564007 54.1174661, -9.1561604 54.1173868, -9.1558192 54.1173841, -9.1556067 54.1173714, -9.1555007 54.1173168, -9.1555255 54.1169726)",,,,
"[1266295021, 146845253, 1266295022]",False,,,residential,,True,41.95,"LINESTRING (-9.1564007 54.1174661, -9.156579 54.1174017, -9.1567411 54.1173647, -9.1568507 54.1173397, -9.1569811 54.1173058)",,,,building_passage
146845305,False,,,residential,,False,29.898,"LINESTRING (-9.1598057 54.1142439, -9.1598406 54.114512)",,,,
1080774413,False,,,residential,,False,34.346,"LINESTRING (-9.1582819 54.1180295, -9.1578037 54.1181593)",,,,
146845312,False,,,residential,30,True,32.986000000000004,"LINESTRING (-9.1582819 54.1180295, -9.1582645 54.117849, -9.1582248 54.1177355)",,,,
153282471,False,,L6130,residential,30,False,36.971999999999994,"LINESTRING (-9.1582819 54.1180295, -9.1583369 54.1180568, -9.15856 54.118214, -9.1586849 54.1182587)",,,,
24357479,True,,L1119,tertiary,50,False,100.586,"LINESTRING (-9.1595815 54.1153426, -9.1593923 54.1153199, -9.1591351 54.115285, -9.1587946 54.1152278, -9.1583159 54.1151344, -9.1580985 54.1150953)",,McDermott Street,,
146845305,False,,,residential,,True,94.221,"LINESTRING (-9.1595815 54.1153426, -9.1597984 54.1148395, -9.1598406 54.114512)",,,,
146845233,False,,,residential,,False,59.166,"LINESTRING (-9.1544654 54.1098611, -9.1549066 54.1103261)",,,,
146845302,False,,,residential,,False,113.54999999999998,"LINESTRING (-9.1586286 54.1164563, -9.1586356 54.116269, -9.1586743 54.1162269, -9.158749 54.1162017, -9.1588375 54.1162033, -9.1588915 54.1162285, -9.1589192 54.1162733, -9.1589466 54.1165402, -9.1588887 54.1165901, -9.1587933 54.1166136, -9.1587006 54.116595, -9.1586425 54.1165455, -9.1586286 54.1164563)",,,,
146845302,False,,,residential,,True,113.55000000000001,"LINESTRING (-9.1586286 54.1164563, -9.1586425 54.1165455, -9.1587006 54.116595, -9.1587933 54.1166136, -9.1588887 54.1165901, -9.1589466 54.1165402, -9.1589192 54.1162733, -9.1588915 54.1162285, -9.1588375 54.1162033, -9.158749 54.1162017, -9.1586743 54.1162269, -9.1586356 54.116269, -9.1586286 54.1164563)",,,,
146845310,False,,,residential,,False,51.429,"LINESTRING (-9.1586286 54.1164563, -9.158475 54.1164713, -9.1578417 54.1164763)",,,,
1080774413,False,,,residential,,True,68.072,"LINESTRING (-9.1569813 54.1185367, -9.1578037 54.1181593)",,,,
23783100,False,2,N59,primary,50,False,18.271,"LINESTRING (-9.1578417 54.1164763, -9.1578243 54.1163123)",,Pound Street,,
23783100,False,2,N59,primary,50,True,56.176,"LINESTRING (-9.1578417 54.1164763, -9.1578505 54.1167646, -9.1578902 54.1169802)",,Pound Street,,
146845310,False,,,residential,,True,51.429,"LINESTRING (-9.1578417 54.1164763, -9.158475 54.1164713, -9.1586286 54.1164563)",,,,
31059174,False,2,N59,primary,50,False,90.264,"LINESTRING (-9.1555255 54.1169726, -9.155588 54.1169796, -9.1557278 54.1169911, -9.1559264 54.1170004, -9.1569071 54.1170124)",,Circular Road,,
31059174,False,2,N59,primary,50,True,93.256,"LINESTRING (-9.1555255 54.1169726, -9.155433 54.11696, -9.155271 54.116941, -9.1551655 54.1169223, -9.155113 54.116913, -9.154958 54.11688, -9.154808 54.116843, -9.15425 54.1167, -9.1541873 54.1166832)",,Circular Road,,
146845253,False,,,residential,,True,101.638,"LINESTRING (-9.1555255 54.1169726, -9.1555007 54.1173168, -9.1556067 54.1173714, -9.1558192 54.1173841, -9.1561604 54.1173868, -9.1564007 54.1174661)",,,,
146845235,False,,,residential,,False,119.593,"LINESTRING (-9.1578037 54.1181593, -9.1564007 54.1174661)",,,,
1080774413,False,,,residential,,False,68.072,"LINESTRING (-9.1578037 54.1181593, -9.1569813 54.1185367)",,,,
1080774413,False,,,residential,,True,34.346,"LINESTRING (-9.1578037 54.1181593, -9.1582819 54.1180295)",,,,
146845233,False,,,residential,,True,59.166,"LINESTRING (-9.1549066 54.1103261, -9.1544654 54.1098611)",,,,
24436286,False,,,residential,,True,184.902,"LINESTRING (-9.1549066 54.1103261, -9.1548083 54.1103626, -9.1544684 54.1104681, -9.1541845 54.1105959, -9.1538898 54.1107692, -9.1536133 54.1109908, -9.1530976 54.111555)",,,,
122886790,False,,L6130,residential,30,True,16.081,"LINESTRING (-9.1582248 54.1177355, -9.1584715 54.1177327)",,Marian Crescent,,
122886790,False,,L6130,residential,30,False,98.47999999999999,"LINESTRING (-9.1582248 54.1177355, -9.1578769 54.1177397, -9.1574016 54.1175273, -9.1569811 54.1173058)",,Marian Crescent,,
146845312,False,,,residential,30,False,32.986000000000004,"LINESTRING (-9.1582248 54.1177355, -9.1582645 54.117849, -9.1582819 54.1180295)",,,,
153282471,False,,L6130,residential,30,True,36.972,"LINESTRING (-9.1586849 54.1182587, -9.15856 54.118214, -9.1583369 54.1180568, -9.1582819 54.1180295)",,,,
1080774411,False,,L6130,residential,30,False,9.192,"LINESTRING (-9.1586849 54.1182587, -9.1587182 54.1182463, -9.1588119 54.1182233)",,,,
23783100,False,2,N59,primary,50,True,18.271,"LINESTRING (-9.1578243 54.1163123, -9.1578417 54.1164763)",,Pound Street,,
23783100,False,2,N59,primary,50,False,137.005,"LINESTRING (-9.1578243 54.1163123, -9.1578312 54.116218, -9.1578462 54.116013, -9.1578603 54.1159426, -9.1579149 54.1156697, -9.1579464 54.1155124, -9.1580054 54.115299, -9.1580193 54.1152485, -9.158038 54.1151805, -9.1580985 54.1150953)",,Pound Street,,
178723057,False,,,residential,,False,298.21399999999994,"LINESTRING (-9.1578243 54.1163123, -9.1573542 54.1163162, -9.1572859 54.1163188, -9.1572286 54.116333, -9.1571912 54.1163588, -9.157189 54.1164014, -9.157189 54.1164686, -9.1571868 54.1165242, -9.1571801 54.1165732, -9.1571625 54.1166042, -9.1571184 54.1166197, -9.1570633 54.1166301, -9.1563119 54.1166223, -9.1559174 54.1166055, -9.1557345 54.116603, -9.1555912 54.1165926, -9.1554127 54.1165668, -9.1552298 54.116528, -9.1550138 54.1164738, -9.1548023 54.1164234, -9.1544651 54.1163157, -9.1541873 54.1166832)",,,,
31059174,False,2,N59,primary,50,False,93.256,"LINESTRING (-9.1541873 54.1166832, -9.15425 54.1167, -9.154808 54.116843, -9.154958 54.11688, -9.155113 54.116913, -9.1551655 54.1169223, -9.155271 54.116941, -9.155433 54.11696, -9.1555255 54.1169726)",,Circular Road,,
31059174,False,2,N59,primary,50,True,15.094000000000001,"LINESTRING (-9.1541873 54.1166832, -9.154038 54.116643, -9.1539772 54.1166261)",,Circular Road,,
178723057,False,,,residential,,True,298.214,"LINESTRING (-9.1541873 54.1166832, -9.1544651 54.1163157, -9.1548023 54.1164234, -9.1550138 54.1164738, -9.1552298 54.116528, -9.1554127 54.1165668, -9.1555912 54.1165926, -9.1557345 54.116603, -9.1559174 54.1166055, -9.1563119 54.1166223, -9.1570633 54.1166301, -9.1571184 54.1166197, -9.1571625 54.1166042, -9.1571801 54.1165732, -9.1571868 54.1165242, -9.157189 54.1164686, -9.157189 54.1164014, -9.1571912 54.1163588, -9.1572286 54.116333, -9.1572859 54.1163188, -9.1573542 54.1163162, -9.1578243 54.1163123)",,,,
287825134,False,,,residential,,False,122.38200000000002,"LINESTRING (-9.1487514 54.115584, -9.1488986 54.1154924, -9.1492063 54.1153129, -9.1500154 54.1148363, -9.1500744 54.1148031)",,Bachelors Walk,,
287825134,False,,,residential,,True,58.738,"LINESTRING (-9.1487514 54.115584, -9.1486931 54.1156203, -9.1485321 54.1157296, -9.1483415 54.1158798, -9.148193 54.115998)",,Bachelors Walk,,
287825142,False,,,unclassified,,True,92.512,"LINESTRING (-9.1487514 54.115584, -9.1488202 54.1156228, -9.1490745 54.1157035, -9.1492129 54.1157422, -9.1493688 54.1157857, -9.1499665 54.1159525, -9.1500087 54.1159643)",,Rope Walk Lane,,
287825142,False,,,unclassified,,False,92.512,"LINESTRING (-9.1500087 54.1159643, -9.1499665 54.1159525, -9.1493688 54.1157857, -9.1492129 54.1157422, -9.1490745 54.1157035, -9.1488202 54.1156228, -9.1487514 54.115584)",,Rope Walk Lane,,
287825134,False,,,residential,,False,58.738,"LINESTRING (-9.148193 54.115998, -9.1483415 54.1158798, -9.1485321 54.1157296, -9.1486931 54.1156203, -9.1487514 54.115584)",,Bachelors Walk,,
"[24436290, 287825134]",False,,,residential,,True,307.351,"LINESTRING (-9.148193 54.115998, -9.1481437 54.1160372, -9.1481106 54.1160636, -9.147384 54.1166497, -9.1472653 54.116754, -9.1470238 54.1169862, -9.14692 54.1171079, -9.1468734 54.1171824, -9.1468982 54.1171872, -9.1470069 54.1172084, -9.148423 54.1174775, -9.1490566 54.1175979)",,"['Arbuckle Row', 'Bachelors Walk']",,
287825140,False,,,residential,,True,61.629,"LINESTRING (-9.148193 54.115998, -9.1482652 54.1160189, -9.1485921 54.1161137, -9.1489335 54.1162126, -9.1490406 54.1162437)",,Ashpool,,
287825140,False,,,residential,,False,61.629,"LINESTRING (-9.1490406 54.1162437, -9.1489335 54.1162126, -9.1485921 54.1161137, -9.1482652 54.1160189, -9.148193 54.115998)",,Ashpool,,
"[292778777, 292778761]",False,,,"['residential', 'unclassified']",,True,218.307,"LINESTRING (-9.1498302 54.1123188, -9.1497054 54.1122815, -9.1496725 54.1123202, -9.1492158 54.1128804, -9.1491405 54.1130336, -9.1491781 54.1130667, -9.1490863 54.113253, -9.1489922 54.1134172, -9.148986 54.1134325, -9.1489427 54.1135386, -9.148938 54.1136393, -9.1490087 54.1137497, -9.1491734 54.1138808, -9.1493346 54.11399)",,Cathedral Close,,
292778694,False,,,residential,,False,57.159,"LINESTRING (-9.1493346 54.11399, -9.1486605 54.1143188)",,The Arches,,
"[292778761, 292778777]",False,,,"['unclassified', 'residential']",,False,218.307,"LINESTRING (-9.1493346 54.11399, -9.1491734 54.1138808, -9.1490087 54.1137497, -9.148938 54.1136393, -9.1489427 54.1135386, -9.148986 54.1134325, -9.1489922 54.1134172, -9.1490863 54.113253, -9.1491781 54.1130667, -9.1491405 54.1130336, -9.1492158 54.1128804, -9.1496725 54.1123202, -9.1497054 54.1122815, -9.1498302 54.1123188)",,Cathedral Close,,
292778761,False,,,unclassified,,True,23.796999999999997,"LINESTRING (-9.1493346 54.11399, -9.1494865 54.1140947, -9.1495595 54.1141582)",,,,
132578785,True,2,N59,primary,50,False,265.98600000000005,"LINESTRING (-9.1495595 54.1141582, -9.1497549 54.1140685, -9.1500002 54.1139423, -9.1500821 54.1139001, -9.150534 54.1136214, -9.150766 54.1134566, -9.1512469 54.113124, -9.1516451 54.1128485, -9.1522771 54.1123815)",,Cathedral Road,,
292778761,False,,,unclassified,,False,23.796999999999997,"LINESTRING (-9.1495595 54.1141582, -9.1494865 54.1140947, -9.1493346 54.11399)",,,,
292778694,False,,,residential,,True,57.159,"LINESTRING (-9.1486605 54.1143188, -9.1493346 54.11399)",,The Arches,,
1201749168,False,,,living_street,,True,53.32,"LINESTRING (-9.1559724 54.1112104, -9.1565718 54.1115367)",,Land League Lane,,
1201749168,False,,,living_street,,False,53.32,"LINESTRING (-9.1565718 54.1115367, -9.1559724 54.1112104)",,Land League Lane,,
374539453,True,,,tertiary,,False,127.432,"LINESTRING (-9.1565718 54.1115367, -9.156016 54.11183, -9.1557572 54.1120327, -9.1552926 54.1123965)",,Hill Street,,
24436293,False,,L1130,residential,50,False,2.924,"LINESTRING (-9.1546395 54.1180321, -9.1546529 54.1180572)",,Bohernasup,,
437726121,True,,L1130,residential,50,False,119.894,"LINESTRING (-9.1546395 54.1180321, -9.1545229 54.1179433, -9.1540119 54.1171399, -9.1539989 54.1170314)",,Bohernasup,,
139016739,True,1,R294,secondary,50,False,4.694,"LINESTRING (-9.1524498 54.1122991, -9.1524945 54.1123322)",,Abbey Street,,
1241667309,False,2,,residential,50,True,92.89099999999999,"LINESTRING (-9.1524498 54.1122991, -9.1524829 54.1122611, -9.1529413 54.1117345, -9.1530976 54.111555)",,,,
