osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,junction,bridge
137083464,R907,,secondary,True,False,64.021,"LINESTRING (-8.1749005 51.9167338, -8.1747977 51.9166648, -8.1746521 51.9165109, -8.1744443 51.9162354)",,,,,
159762382,R907,,secondary,True,False,31.942,"LINESTRING (-8.1749005 51.9167338, -8.1749051 51.9166902, -8.1749268 51.916627, -8.1749515 51.9166075, -8.1749777 51.9165868, -8.1749928 51.9165801, -8.175057 51.9165514, -8.1751633 51.916535)",,,,roundabout,
1209118417,,,residential,True,False,15.822,"LINESTRING (-8.174729 51.9168408, -8.1749086 51.9167515)",1,,,,
483229503,,,residential,False,True,117.865,"LINESTRING (-8.174729 51.9168408, -8.1744588 51.9169586, -8.1741873 51.9170769, -8.1733934 51.9174348, -8.1733228 51.9174431)",,,,,
159762378,R907,,secondary,True,False,17.883000000000003,"LINESTRING (-8.1757395 51.9170933, -8.1757229 51.9171436, -8.1756742 51.9171893, -8.1755989 51.9172184)",2,,,roundabout,
69750284,,The Green,residential,False,False,169.33299999999997,"LINESTRING (-8.1733228 51.9174431, -8.1733475 51.9174652, -8.1733916 51.9175046, -8.1734358 51.9175439, -8.1737003 51.9177736, -8.1738576 51.9178403, -8.1739466 51.9178881, -8.1741757 51.9180271, -8.1744472 51.9181325, -8.1746887 51.9184957, -8.1747548 51.918629)",,,,,
483229503,,,residential,False,False,117.865,"LINESTRING (-8.1733228 51.9174431, -8.1733934 51.9174348, -8.1741873 51.9170769, -8.1744588 51.9169586, -8.174729 51.9168408)",,,,,
483229503,,,residential,False,True,78.68599999999999,"LINESTRING (-8.1733228 51.9174431, -8.173264 51.9174187, -8.1729608 51.9171448, -8.1727138 51.9169259, -8.1726881 51.9168892, -8.172689 51.9168636)",,,,,
5202300,R626,Mill Road,secondary,False,True,82.34599999999999,"LINESTRING (-8.1758071 51.9183871, -8.1757097 51.9182136, -8.1755991 51.9178119, -8.1755873 51.917769, -8.1755586 51.9176645)",2,,,,
69750049,,Showfield/Showpark,residential,False,False,30.198999999999998,"LINESTRING (-8.1758071 51.9183871, -8.1754773 51.9184779, -8.1754034 51.9184954)",,,,,
137083500,,Distillery Walk,unclassified,False,False,51.059,"LINESTRING (-8.1693663 51.9131435, -8.1695896 51.9130528, -8.1699861 51.9128892)",,,,,
267576047,,,residential,False,False,39.43,"LINESTRING (-8.1728653 51.9153592, -8.1723976 51.9155654)",,,,,
267758210,,Thomas Street,residential,False,True,95.722,"LINESTRING (-8.173914 51.915641, -8.1750862 51.9151738)",,,,,
137083442,R907,Main Street,secondary,False,False,72.567,"LINESTRING (-8.173914 51.915641, -8.174006 51.9157444, -8.1741522 51.9159087, -8.1743436 51.9161237, -8.1744231 51.9162131)",2,,,,
137083442,R907,Main Street,secondary,False,True,145.179,"LINESTRING (-8.173914 51.915641, -8.1736786 51.9153659, -8.1736208 51.9152983, -8.1735667 51.9152351, -8.1731068 51.9146975, -8.1729261 51.9144863)",2,,,,
267758210,,Thomas Street,residential,False,False,95.722,"LINESTRING (-8.1750862 51.9151738, -8.173914 51.915641)",,,,,
32997979,,Suncourt,residential,False,True,152.105,"LINESTRING (-8.1705882 51.9165651, -8.170424 51.9166253, -8.1701483 51.9167703, -8.1697835 51.917035, -8.1696417 51.9171555, -8.1697084 51.9172732, -8.1698681 51.9174633, -8.1700166 51.9176315)",,,,,
1217252893,,Coolbaun Court,residential,False,False,7.39,"LINESTRING (-8.1746732 51.9125133, -8.1747804 51.9125067)",,,,,
267761024,,,residential,False,True,58.881,"LINESTRING (-8.1735266 51.9131449, -8.1736137 51.9136717)",,,,,
270453204,,,residential,False,False,91.518,"LINESTRING (-8.1735266 51.9131449, -8.1741414 51.913063, -8.1742337 51.913051, -8.1748397 51.9130031)",,,,,
270453204,,,residential,False,True,49.103,"LINESTRING (-8.1735266 51.9131449, -8.1733124 51.9131667, -8.1728216 51.9132215)",,,,,
270453204,,,residential,False,False,49.103,"LINESTRING (-8.1728216 51.9132215, -8.1733124 51.9131667, -8.1735266 51.9131449)",,,,,
267761024,,,residential,False,False,58.881,"LINESTRING (-8.1736137 51.9136717, -8.1735266 51.9131449)",,,,,
137083481,,,tertiary,False,False,55.931,"LINESTRING (-8.1748397 51.9130031, -8.174869 51.9128359, -8.1748165 51.9125731, -8.1747804 51.9125067)",,,,,
137083481,,,tertiary,False,True,130.505,"LINESTRING (-8.1748397 51.9130031, -8.1748113 51.9132094, -8.1747942 51.9133852, -8.1747821 51.9135103, -8.1748165 51.9137856, -8.1748937 51.9140768, -8.1749591 51.9141617)",,,,,
270453204,,,residential,False,True,91.518,"LINESTRING (-8.1748397 51.9130031, -8.1742337 51.913051, -8.1741414 51.913063, -8.1735266 51.9131449)",,,,,
1217252893,,Coolbaun Court,residential,False,True,7.39,"LINESTRING (-8.1747804 51.9125067, -8.1746732 51.9125133)",,,,,
137083481,,,tertiary,False,False,66.61,"LINESTRING (-8.1747804 51.9125067, -8.1746963 51.9123296, -8.1745538 51.9120597, -8.1744692 51.9120122, -8.174384 51.9119831)",,,,,
137083481,,,tertiary,False,True,55.931,"LINESTRING (-8.1747804 51.9125067, -8.1748165 51.9125731, -8.174869 51.9128359, -8.1748397 51.9130031)",,,,,
299844329,,,residential,False,True,91.242,"LINESTRING (-8.1691183 51.9120854, -8.1694816 51.9119802, -8.1698852 51.9122071, -8.1701371 51.9123849)",,,,,
299844332,,,residential,False,True,117.91399999999999,"LINESTRING (-8.1687999 51.9123399, -8.1688582 51.912445, -8.1691609 51.9126193, -8.1693246 51.9126691, -8.1694681 51.9126483, -8.1700399 51.9124353, -8.1701371 51.9123849)",,,,,
299844329,,,residential,False,False,91.242,"LINESTRING (-8.1701371 51.9123849, -8.1698852 51.9122071, -8.1694816 51.9119802, -8.1691183 51.9120854)",,,,,
299844332,,,residential,False,False,117.91399999999999,"LINESTRING (-8.1701371 51.9123849, -8.1700399 51.9124353, -8.1694681 51.9126483, -8.1693246 51.9126691, -8.1691609 51.9126193, -8.1688582 51.912445, -8.1687999 51.9123399)",,,,,
299844332,,,residential,False,True,39.881,"LINESTRING (-8.1701371 51.9123849, -8.1702664 51.9123177, -8.1705127 51.9121137)",,,,,
299844328,,,residential,False,False,106.35300000000001,"LINESTRING (-8.1695106 51.9137799, -8.1693807 51.9137743, -8.1693327 51.9137425, -8.1693112 51.9136649, -8.1696083 51.9135092, -8.1697357 51.9134276, -8.1697621 51.9133838, -8.1698241 51.9132811, -8.1699686 51.9132243, -8.1700047 51.9132157, -8.1701367 51.9131843, -8.1701776 51.9131746)",,,,,
299844328,,,residential,False,True,57.355999999999995,"LINESTRING (-8.1695106 51.9137799, -8.1697673 51.913758, -8.1698971 51.9137452, -8.1701317 51.913722, -8.1702777 51.9137076, -8.1703371 51.9137017)",,,,,
1217124676,,,residential,False,True,14.062,"LINESTRING (-8.1711167 51.9139431, -8.1713208 51.9139312)",1,,,,
589332404,,,residential,True,False,180.269,"LINESTRING (-8.1711167 51.9139431, -8.1711634 51.9141519, -8.171132 51.9142072, -8.1710737 51.9142625, -8.170984 51.9142943, -8.1701296 51.9143289, -8.1700467 51.9143151, -8.1695646 51.913925, -8.1695309 51.9138794, -8.1695106 51.9137799)",1,,,,
29377283,R627,Connolly Street,secondary,False,False,236.924,"LINESTRING (-8.1690741 51.9165116, -8.1687013 51.9167231, -8.168336 51.9169508, -8.1676999 51.9173037, -8.1671309 51.9176657, -8.1666026 51.9179989)",,,,,
29377283,R627,Connolly Street,secondary,False,True,220.80599999999998,"LINESTRING (-8.1690741 51.9165116, -8.1691196 51.9164858, -8.1696633 51.91612, -8.1701068 51.9157671, -8.1706343 51.9153446, -8.1711508 51.9149969)",,,,,
"[419172304, 299844331, 419172303]",,The Park,residential,False,False,287.534,"LINESTRING (-8.1690741 51.9165116, -8.168977 51.9164767, -8.1688848 51.916471, -8.1684584 51.9166183, -8.1681264 51.9167396, -8.1680743 51.9167655, -8.1676403 51.9169807, -8.1670692 51.9172954, -8.1670475 51.9173612, -8.1669075 51.9175025, -8.1665046 51.9178475, -8.1661547 51.9181901)",,,,,
"[419172304, 299844331, 419172303]",,The Park,residential,False,True,287.53400000000005,"LINESTRING (-8.1661547 51.9181901, -8.1665046 51.9178475, -8.1669075 51.9175025, -8.1670475 51.9173612, -8.1670692 51.9172954, -8.1676403 51.9169807, -8.1680743 51.9167655, -8.1681264 51.9167396, -8.1684584 51.9166183, -8.1688848 51.916471, -8.168977 51.9164767, -8.1690741 51.9165116)",,,,,
159762374,R907,,secondary,True,False,1.42,"LINESTRING (-8.1753583 51.9165752, -8.1753733 51.916584)",,,,roundabout,
159762378,R907,,secondary,True,False,2.045,"LINESTRING (-8.1749086 51.9167515, -8.1749005 51.9167338)",2,,,roundabout,
159762374,R907,,secondary,True,False,12.562,"LINESTRING (-8.1751882 51.9165355, -8.17528 51.9165498, -8.1753583 51.9165752)",,,,roundabout,
496716914,,,tertiary,True,False,41.887,"LINESTRING (-8.1751882 51.9165355, -8.1753247 51.9164614, -8.1754299 51.9164044, -8.1756295 51.9162756)",,,,,
"[137083502, 301860812, 818171381, 806577598]",,Riverside Way,unclassified,False,True,290.157,"LINESTRING (-8.1761092 51.911864, -8.1760519 51.912038, -8.1760376 51.9120812, -8.175938 51.9123014, -8.1756638 51.9128345, -8.1756019 51.9129875, -8.175484 51.9132788, -8.1754384 51.9134163, -8.1754111 51.9135307, -8.1754029 51.9135651, -8.1754164 51.9137096, -8.1754582 51.9138682, -8.1755027 51.9140623, -8.1754388 51.914074, -8.175075 51.9141423, -8.1749591 51.9141617)",2,,,,yes
69750049,,Showfield/Showpark,residential,False,False,46.898,"LINESTRING (-8.1754034 51.9184954, -8.1747548 51.918629)",,,,,
69750049,,Showfield/Showpark,residential,False,True,30.198999999999998,"LINESTRING (-8.1754034 51.9184954, -8.1754773 51.9184779, -8.1758071 51.9183871)",,,,,
807900714,,,residential,False,False,21.085,"LINESTRING (-8.1709652 51.9145628, -8.1706756 51.9146264)",,,,,
807900714,,,residential,False,True,21.058,"LINESTRING (-8.1709652 51.9145628, -8.1712716 51.9145508)",,,,,
807900715,,,residential,False,False,15.874,"LINESTRING (-8.1709652 51.9145628, -8.1709544 51.9144202)",,,,,
807900714,,,residential,False,True,21.085,"LINESTRING (-8.1706756 51.9146264, -8.1709652 51.9145628)",,,,,
807900715,,,residential,False,True,15.874,"LINESTRING (-8.1709544 51.9144202, -8.1709652 51.9145628)",,,,,
1200682831,,,unclassified,False,False,34.575,"LINESTRING (-8.1748278 51.9118438, -8.1746521 51.9118866, -8.1744862 51.911927, -8.174384 51.9119831)",,,,,
1209118415,R907,,secondary,True,False,8.33,"LINESTRING (-8.1756663 51.9165579, -8.1757866 51.9165476)",,,,,
159762378,R907,,secondary,True,False,12.492,"LINESTRING (-8.17499 51.916852, -8.1749086 51.9167515)",2,,,roundabout,
1209118416,,,residential,True,False,18.04,"LINESTRING (-8.17499 51.916852, -8.1748583 51.916838, -8.174729 51.9168408)",1,,,,
1217124676,,,residential,False,False,14.062,"LINESTRING (-8.1713208 51.9139312, -8.1711167 51.9139431)",1,,,,
