osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,bridge,width
415288628,,,tertiary,False,True,104.202,,"LINESTRING (131.4892638 33.2890136, 131.4903659 33.288842)",,,
182451342,,,tertiary,False,True,76.40400000000001,,"LINESTRING (131.4892638 33.2890136, 131.4888076 33.2888977, 131.4887683 33.2888795, 131.4887283 33.2888514, 131.4886898 33.2888098, 131.488639 33.2887321, 131.4886089 33.2886709)",,,5
99152379,,,tertiary,True,False,9.751,2,"LINESTRING (131.4907343 33.283898, 131.4906587 33.2839588)",,,
553050399,,富士見通り,tertiary,True,False,208.20499999999998,2,"LINESTRING (131.4907343 33.283898, 131.4892507 33.283755, 131.4885095 33.2836814)",40,,
182442051,,,tertiary,True,False,7.903,1,"LINESTRING (131.4907483 33.2839681, 131.4907343 33.283898)",,,3
216598786,,,tertiary,True,False,222.326,2,"LINESTRING (131.4907483 33.2839681, 131.4931248 33.2841937)",40,,
182451342,,,tertiary,False,False,76.404,,"LINESTRING (131.4886089 33.2886709, 131.488639 33.2887321, 131.4886898 33.2888098, 131.4887283 33.2888514, 131.4887683 33.2888795, 131.4888076 33.2888977, 131.4892638 33.2890136)",,,5
"[160943026, 182451355, 182451342]",,,tertiary,False,True,58.596,,"LINESTRING (131.4886089 33.2886709, 131.4885947 33.2886234, 131.4885683 33.2885448, 131.4884767 33.2881559)",,yes,5
"[182451368, 182451361, 182451373]",,,residential,False,False,93.477,,"LINESTRING (131.4886089 33.2886709, 131.4883846 33.2887345, 131.4883436 33.2887534, 131.4883048 33.2887814, 131.4882688 33.2888094, 131.4881176 33.2889385, 131.4880877 33.2889549, 131.4880565 33.2889634, 131.488023 33.2889537, 131.4879986 33.2889358, 131.4879174 33.2888036, 131.4878787 33.2887346)",,yes,
48845447,,,tertiary,False,True,22.982,2,"LINESTRING (131.4876651 33.2888385, 131.4877846 33.2887842, 131.4878787 33.2887346)",40,,
91875305,,,unclassified,False,False,86.638,,"LINESTRING (131.4871533 33.2801901, 131.4870463 33.2809641)",,,
158827852,,,unclassified,False,False,70.508,,"LINESTRING (131.4921593 33.2883088, 131.4914008 33.2883007)",,,
158827852,,,unclassified,False,True,44.778,,"LINESTRING (131.4921593 33.2883088, 131.492641 33.288314)",,,
371960929,,,residential,False,False,40.543,,"LINESTRING (131.4921593 33.2883088, 131.4921565 33.2886734)",,,
371960929,,,residential,False,True,40.543,,"LINESTRING (131.4921565 33.2886734, 131.4921593 33.2883088)",,,
421424137,,,residential,False,True,29.461,,"LINESTRING (131.4961373 33.2890373, 131.4960819 33.2890368, 131.4958204 33.2890413)",,,
421424137,,,residential,False,False,29.461,,"LINESTRING (131.4958204 33.2890413, 131.4960819 33.2890368, 131.4961373 33.2890373)",,,
158827859,,,unclassified,True,False,8.421,,"LINESTRING (131.492916 33.2860918, 131.4930065 33.2860952)",,,
209132408,,,tertiary,False,False,73.093,,"LINESTRING (131.492916 33.2860918, 131.4928742 33.2864608, 131.492853 33.2866485, 131.4928417 33.2867462)",,,
"[209132408, 209133152]",,,tertiary,False,True,179.723,,"LINESTRING (131.492916 33.2860918, 131.4929352 33.2858983, 131.4930809 33.2844814)",40,,
48845447,,,tertiary,False,False,157.735,2,"LINESTRING (131.4895276 33.2870421, 131.4884767 33.2881559)",40,,
48845447,,,tertiary,False,True,158.64700000000002,2,"LINESTRING (131.4895276 33.2870421, 131.489697 33.2868626, 131.4898363 33.2867125, 131.4898853 33.2866346, 131.4899183 33.2865619, 131.4899458 33.2864842, 131.4899683 33.2864055, 131.4900279 33.2861973, 131.4900585 33.2861122, 131.4900932 33.2860448, 131.4901445 33.2859739, 131.4901994 33.2859129, 131.4902544 33.2858656, 131.4903244 33.2858126)",40,,
160943097,,,unclassified,False,True,35.168,,"LINESTRING (131.4895276 33.2870421, 131.489585 33.2870751, 131.4896205 33.2870817, 131.4898903 33.2871126)",,,
91875304,,,unclassified,True,False,213.137,1,"LINESTRING (131.4913817 33.2801046, 131.4935637 33.2802984, 131.4936591 33.2802778)",40,,3
99152379,,,tertiary,True,False,46.281,2,"LINESTRING (131.4905122 33.2852658, 131.4905154 33.2855162, 131.4905402 33.2856807)",,,
609057378,,,tertiary,True,False,65.274,2,"LINESTRING (131.4905122 33.2852658, 131.4904839 33.2855164, 131.49048 33.2855887, 131.4904683 33.2856329, 131.4904545 33.2856642, 131.490431 33.2856983, 131.49041 33.2857224, 131.4903244 33.2858126)",,,
48845447,,,tertiary,False,False,24.853,2,"LINESTRING (131.4905402 33.2856807, 131.4904284 33.2857465, 131.4903244 33.2858126)",40,,
48845447,,,tertiary,False,True,279.2509999999999,2,"LINESTRING (131.4905402 33.2856807, 131.49066 33.2856158, 131.4908012 33.2855486, 131.4908998 33.2855076, 131.4919593 33.2851391, 131.4926186 33.2849171, 131.4927724 33.2848552, 131.4928485 33.284809, 131.4929387 33.2847362, 131.4929852 33.2846875, 131.4930107 33.2846535, 131.4930325 33.2846135, 131.4930467 33.2845743, 131.4930809 33.2844814)",40,,
182442051,,,tertiary,True,False,191.632,1,"LINESTRING (131.4905402 33.2856807, 131.4905856 33.2855365, 131.4906478 33.2849375, 131.490699 33.2844433, 131.4907483 33.2839681)",,,3
