osmid,oneway,lanes,highway,reversed,length,ref,name,width,geometry,bridge,tunnel
627067686,True,1,unclassified,False,76.705,,,2.5,"LINESTRING (129.8737245 32.7505584, 129.8729062 32.7506054)",,
627067687,False,,unclassified,True,13.352,,,,"LINESTRING (129.8737245 32.7505584, 129.8737094 32.750439)",yes,
627067685,False,,unclassified,False,63.93600000000001,,,,"LINESTRING (129.8737245 32.7505584, 129.873817 32.7507844, 129.873929 32.7511069)",,
160182583,False,2,tertiary,False,38.37,,,5,"LINESTRING (129.8748001 32.7504085, 129.8748081 32.7500635)",,
"[960633417, 960633418, 160182583]",False,2,tertiary,True,12.736,,船津橋,5,"LINESTRING (129.8748001 32.7504085, 129.8747999 32.7504134, 129.8747955 32.75051, 129.874798 32.7505228)",yes,
792381103,True,2,tertiary,False,87.609,,,5,"LINESTRING (129.8761446 32.7507574, 129.8770814 32.750754)",,
90963927,False,2,tertiary,False,15.841,,,5,"LINESTRING (129.8761446 32.7507574, 129.8761571 32.7507078, 129.8761654 32.7506775, 129.8761877 32.7506198)",,
90963927,False,2,tertiary,True,47.563,,,5,"LINESTRING (129.8761446 32.7507574, 129.8761262 32.750842, 129.8760489 32.7511775)",,
160182583,False,2,tertiary,False,74.437,,,5,"LINESTRING (129.8737383 32.7495729, 129.8729426 32.7495561)",,
166765367,False,1,unclassified,False,96.344,,,4,"LINESTRING (129.8737383 32.7495729, 129.8737094 32.750439)",,
166765367,False,1,unclassified,True,72.556,,,4,"LINESTRING (129.8737383 32.7495729, 129.8737624 32.7489207)",,
160182583,False,2,tertiary,True,34.274,,,5,"LINESTRING (129.8737383 32.7495729, 129.8739901 32.7495782, 129.8740985 32.7496095)",,
549402923,True,2,tertiary,False,45.68,,,5,"LINESTRING (129.8732588 32.7514075, 129.8728561 32.75164)",,
90557126,False,2,tertiary,False,57.651,,,5,"LINESTRING (129.8732588 32.7514075, 129.8730083 32.751067, 129.8729601 32.7510151, 129.8729042 32.7509924)",,
"[90557124, 90557126]",False,2,tertiary,"[False, True]",15.038,,,5,"LINESTRING (129.8732588 32.7514075, 129.873297 32.7514506, 129.8733196 32.7514735, 129.8733538 32.7515165)",,
90557121,True,2,tertiary,False,82.282,,,,"LINESTRING (129.8770814 32.750754, 129.8778465 32.7511194)",,
"[549402921, 549402924, 792381103]",True,2,tertiary,False,295.68600000000004,,,5,"LINESTRING (129.8770814 32.750754, 129.8773922 32.7507555, 129.8781769 32.7507663, 129.8783093 32.7507369, 129.8787475 32.750596, 129.8792619 32.7504212, 129.8794148 32.7503568, 129.8799975 32.749981)",,yes
90557124,False,2,tertiary,False,74.539,,,5,"LINESTRING (129.8733538 32.7515165, 129.8738755 32.7520233)",,
"[90557124, 90557126]",False,2,tertiary,"[False, True]",15.038,,,5,"LINESTRING (129.8733538 32.7515165, 129.8733196 32.7514735, 129.873297 32.7514506, 129.8732588 32.7514075)",,
792381103,True,2,tertiary,False,66.601,,,5,"LINESTRING (129.8733538 32.7515165, 129.8735616 32.751406, 129.8737654 32.7513055, 129.8739807 32.7512373)",,
627067685,False,,unclassified,True,15.285,,,,"LINESTRING (129.8739807 32.7512373, 129.873929 32.7511069)",,
792381103,True,2,tertiary,False,83.016,,,5,"LINESTRING (129.8739807 32.7512373, 129.8748296 32.751019)",,
"[415269451, 166765567]",False,,residential,True,29.455,,,,"LINESTRING (129.8779859 32.7460222, 129.8779564 32.7460828, 129.8778673 32.7462676)",yes,
415387187,False,,unclassified,True,85.799,,,,"LINESTRING (129.8779859 32.7460222, 129.878756 32.7463224, 129.8788156 32.746351)",,
116483492,False,,unclassified,True,129.942,,,,"LINESTRING (129.8826258 32.7464806, 129.8821279 32.7467764, 129.8815057 32.7471718)",,
166765569,True,1,unclassified,False,71.393,,,2.5,"LINESTRING (129.8826258 32.7464806, 129.88271 32.746641, 129.8827924 32.746824, 129.8829116 32.7470758)",,
166765569,True,1,unclassified,False,65.229,,,2.5,"LINESTRING (129.8829116 32.7470758, 129.8831945 32.747612)",,
174854264,False,,unclassified,False,101.557,,,,"LINESTRING (129.8829116 32.7470758, 129.8820303 32.7476094)",,
626293950,False,,tertiary,True,84.52,,,,"LINESTRING (129.880756 32.7506881, 129.8814827 32.7502362)",,
626293951,False,,tertiary,False,9.194,,,,"LINESTRING (129.880756 32.7506881, 129.8806607 32.7506678)",,
174854232,False,,unclassified,False,70.49000000000001,,,,"LINESTRING (129.880756 32.7506881, 129.880811 32.7507354, 129.8813005 32.7511264)",,
415281254,True,,unclassified,False,56.098,,,,"LINESTRING (129.8806607 32.7506678, 129.8802125 32.7503325)",,
626293951,False,,tertiary,True,9.194,,,,"LINESTRING (129.8806607 32.7506678, 129.880756 32.7506881)",,
626293952,False,,unclassified,False,43.107,,,,"LINESTRING (129.8806607 32.7506678, 129.880412 32.7509942)",,
90964487,False,,unclassified,True,33.964,,大井手橋,,"LINESTRING (129.8830992 32.7507054, 129.8833914 32.750524)",yes,
174854251,False,,unclassified,False,71.173,,,,"LINESTRING (129.8830992 32.7507054, 129.882501 32.7511011)",,
175337733,True,,unclassified,False,69.25999999999999,,,,"LINESTRING (129.8830992 32.7507054, 129.8829437 32.7504307, 129.8828651 32.750119)",,
415269435,False,,unclassified,False,122.022,,,,"LINESTRING (129.8826371 32.7494864, 129.8816118 32.7501651)",,
415269436,True,,unclassified,False,66.658,,,,"LINESTRING (129.8826371 32.7494864, 129.8825712 32.7493736, 129.8822357 32.748993)",,
166766006,False,,unclassified,False,56.137,,,,"LINESTRING (129.8834113 32.7490605, 129.8830882 32.7492398, 129.8829026 32.749328)",,
174854218,False,,unclassified,True,72.635,,,,"LINESTRING (129.8834113 32.7490605, 129.8832089 32.7487796, 129.8829889 32.7485127)",,
626293949,True,2,tertiary,False,69.141,,,5,"LINESTRING (129.8814827 32.7502362, 129.8819518 32.7507168)",,
626293950,False,,tertiary,False,84.52,,,,"LINESTRING (129.8814827 32.7502362, 129.880756 32.7506881)",,
626293954,False,,tertiary,True,14.432,,,,"LINESTRING (129.8814827 32.7502362, 129.8816118 32.7501651)",,
415269433,False,,unclassified,True,69.944,,,,"LINESTRING (129.8829026 32.749328, 129.8831667 32.7499165)",,
415269438,False,,unclassified,False,67.256,,,,"LINESTRING (129.8829026 32.749328, 129.8824843 32.748836)",,
166766006,False,,unclassified,True,56.137,,,,"LINESTRING (129.8829026 32.749328, 129.8830882 32.7492398, 129.8834113 32.7490605)",,
90963924,False,,unclassified,False,122.836,,,,"LINESTRING (129.881007 32.7522979, 129.8799291 32.7516666)",,
90963924,False,,unclassified,True,14.144,,,,"LINESTRING (129.881007 32.7522979, 129.8811446 32.7523507)",,
173410955,False,,unclassified,False,53.93300000000001,,,,"LINESTRING (129.881007 32.7522979, 129.8808821 32.7523743, 129.8807677 32.7525183, 129.8806881 32.7526875)",,
173410955,False,,unclassified,False,80.612,,,,"LINESTRING (129.8806881 32.7526875, 129.8807634 32.7528271, 129.8807713 32.7528642, 129.8807681 32.7528807, 129.8807486 32.7529026, 129.8806816 32.7529331, 129.8806293 32.7529495, 129.8805748 32.7529566, 129.8802951 32.7531916)",,
173410955,False,,unclassified,True,53.933,,,,"LINESTRING (129.8806881 32.7526875, 129.8807677 32.7525183, 129.8808821 32.7523743, 129.881007 32.7522979)",,
415281268,False,,residential,False,24.542,,,,"LINESTRING (129.8806881 32.7526875, 129.8806443 32.7527166, 129.8805968 32.7527534, 129.8805534 32.7527716, 129.880463 32.7527918)",,
723166133,True,3,tertiary,False,31.706,,,8.1,"LINESTRING (129.8768692 32.7457482, 129.8770742 32.7459753)",,
173550499,False,,unclassified,True,37.279,,,,"LINESTRING (129.8768692 32.7457482, 129.8768171 32.7457743, 129.8765269 32.74592)",,
173550499,False,,unclassified,True,24.699,,,,"LINESTRING (129.8765269 32.74592, 129.8762868 32.7460125)",,
173550499,False,,unclassified,False,37.279,,,,"LINESTRING (129.8765269 32.74592, 129.8768171 32.7457743, 129.8768692 32.7457482)",,
173550499,False,,unclassified,False,26.005,,,,"LINESTRING (129.8760256 32.7460927, 129.8762868 32.7460125)",,
173550506,True,,unclassified,False,96.892,,,,"LINESTRING (129.8760256 32.7460927, 129.8764033 32.7469041)",,
627934929,False,,unclassified,True,39.362,,,,"LINESTRING (129.8775154 32.7463493, 129.8774685 32.7463747, 129.8771615 32.7465409)",,
"[667125489, 723166133]",True,"['2', '3']",tertiary,False,39.757,,,"['5.4', '8.1']","LINESTRING (129.8775154 32.7463493, 129.8775803 32.7464019, 129.8778186 32.7465999)",,
627934929,False,,unclassified,True,10.863,,,,"LINESTRING (129.8771615 32.7465409, 129.8770628 32.7465924)",,
173550480,False,,unclassified,False,74.929,,,,"LINESTRING (129.8771615 32.7465409, 129.8775515 32.7470662, 129.8775858 32.7471125)",,
627934929,False,,unclassified,False,39.362,,,,"LINESTRING (129.8771615 32.7465409, 129.8774685 32.7463747, 129.8775154 32.7463493)",,
173550503,True,,unclassified,False,90.012,,,,"LINESTRING (129.8770628 32.7465924, 129.8765269 32.74592)",,
627934929,False,,unclassified,False,10.863,,,,"LINESTRING (129.8770628 32.7465924, 129.8771615 32.7465409)",,
627934929,False,,unclassified,True,26.64,,,,"LINESTRING (129.8770628 32.7465924, 129.876824 32.746723)",,
173550495,False,,unclassified,False,70.971,,,,"LINESTRING (129.8732875 32.7467928, 129.8732786 32.7470345, 129.8732287 32.7472087, 129.8731557 32.7474171)",,
173550509,False,,unclassified,False,42.34,,,,"LINESTRING (129.8732875 32.7467928, 129.8734222 32.7468254, 129.873726 32.7468872)",,
627934928,True,,unclassified,False,82.6,,,,"LINESTRING (129.8764033 32.7469041, 129.8766886 32.7475505, 129.8767107 32.7476005)",,
627934929,False,,unclassified,False,44.224,,,,"LINESTRING (129.8764033 32.7469041, 129.8766764 32.7467938, 129.876824 32.746723)",,
173550509,False,,unclassified,False,51.75000000000001,,,,"LINESTRING (129.873726 32.7468872, 129.8737903 32.7469332, 129.873851 32.7470196, 129.8738712 32.7472031, 129.873855 32.747312)",,
173550509,False,,unclassified,True,42.34,,,,"LINESTRING (129.873726 32.7468872, 129.8734222 32.7468254, 129.8732875 32.7467928)",,
415382378,False,,unclassified,False,67.613,,,,"LINESTRING (129.873726 32.7468872, 129.8735261 32.7466185, 129.8733581 32.746364)",,
173550491,False,,unclassified,True,138.046,,,,"LINESTRING (129.8758449 32.7470888, 129.8751985 32.7459727)",,
173550508,False,,unclassified,True,40.498000000000005,,,,"LINESTRING (129.8758449 32.7470888, 129.8755057 32.7472033, 129.875443 32.7472244)",,
627067694,True,,unclassified,False,79.083,,,,"LINESTRING (129.8758449 32.7470888, 129.8761853 32.7476819, 129.8762125 32.7477293)",,
90564515,False,2,tertiary,False,58.576,,,6,"LINESTRING (129.8775858 32.7471125, 129.8780963 32.7468073)",,
90564515,False,2,tertiary,True,82.364,,,6,"LINESTRING (129.8775858 32.7471125, 129.8768598 32.7475318)",,
173550501,False,,unclassified,False,73.749,,,,"LINESTRING (129.8775858 32.7471125, 129.8780087 32.7476723)",,
173550480,False,,unclassified,True,74.929,,,,"LINESTRING (129.8775858 32.7471125, 129.8775515 32.7470662, 129.8771615 32.7465409)",,
173550489,False,1,unclassified,True,49.372,,,4,"LINESTRING (129.8752797 32.7471998, 129.8748202 32.7474184)",,
723791960,True,2,trunk,False,9.607,34;57;251,市役所通り,5,"LINESTRING (129.8752797 32.7471998, 129.875329 32.7472756)",,
173550507,False,,unclassified,True,77.657,,,,"LINESTRING (129.8786877 32.7472703, 129.8780087 32.7476723)",,
667125489,True,2,tertiary,False,76.848,,,5.4,"LINESTRING (129.8786877 32.7472703, 129.8787215 32.7472997, 129.8791985 32.7478114)",,
173550508,False,,unclassified,False,12.086,,,,"LINESTRING (129.875329 32.7472756, 129.875443 32.7472244)",,
"[723791960, 255538622, 723791958, 723791959]",True,"['2', '3']",trunk,False,82.75200000000001,34;57;251,市役所通り,"['5', '7.5']","LINESTRING (129.875329 32.7472756, 129.8754948 32.7475569, 129.8755673 32.7476832, 129.8756645 32.74784, 129.875722 32.7479423)",,
173550509,False,,unclassified,False,36.37,,,,"LINESTRING (129.873855 32.747312, 129.8736853 32.7476063)",,
173550509,False,,unclassified,True,51.75,,,,"LINESTRING (129.873855 32.747312, 129.8738712 32.7472031, 129.873851 32.7470196, 129.8737903 32.7469332, 129.873726 32.7468872)",,
415382377,False,,unclassified,False,49.141999999999996,,,,"LINESTRING (129.873855 32.747312, 129.8742999 32.7473629, 129.8743739 32.7473467)",,
173550489,False,1,unclassified,False,49.372,,,4,"LINESTRING (129.8748202 32.7474184, 129.8752797 32.7471998)",,
173550489,False,1,unclassified,True,73.295,,,4,"LINESTRING (129.8748202 32.7474184, 129.8745192 32.748027)",,
415382375,False,,unclassified,False,171.121,,,,"LINESTRING (129.8748202 32.7474184, 129.8747157 32.7472701, 129.8738922 32.7460921)",,
90564515,False,2,tertiary,True,11.707,,,6,"LINESTRING (129.8767107 32.7476005, 129.8765914 32.7476324)",,
90564515,False,2,tertiary,False,15.942,,,6,"LINESTRING (129.8767107 32.7476005, 129.8767916 32.7475692, 129.8768598 32.7475318)",,
90564515,False,2,tertiary,False,11.707,,,6,"LINESTRING (129.8765914 32.7476324, 129.8767107 32.7476005)",,
90564515,False,2,tertiary,True,37.037,,,6,"LINESTRING (129.8765914 32.7476324, 129.8762125 32.7477293)",,
173550482,True,,unclassified,False,77.647,,,,"LINESTRING (129.8765914 32.7476324, 129.876965 32.748256)",,
173550501,False,,unclassified,False,84.663,,,,"LINESTRING (129.8780087 32.7476723, 129.8784813 32.7483217)",,
173550501,False,,unclassified,True,73.749,,,,"LINESTRING (129.8780087 32.7476723, 129.8775858 32.7471125)",,
173550507,False,,unclassified,False,77.657,,,,"LINESTRING (129.8780087 32.7476723, 129.8786877 32.7472703)",,
173550507,False,,unclassified,True,84.172,,,,"LINESTRING (129.8780087 32.7476723, 129.8774744 32.7480097, 129.8772698 32.7481015)",,
90564515,False,2,tertiary,False,37.037,,,6,"LINESTRING (129.8762125 32.7477293, 129.8765914 32.7476324)",,
90564515,False,2,tertiary,True,51.626,,,6,"LINESTRING (129.8762125 32.7477293, 129.875722 32.7479423)",,
173550488,False,,unclassified,False,85.729,,,,"LINESTRING (129.8762125 32.7477293, 129.8765894 32.7484321)",,
173550507,False,,unclassified,True,33.282,,,,"LINESTRING (129.8772698 32.7481015, 129.876965 32.748256)",,
173550507,False,,unclassified,False,84.172,,,,"LINESTRING (129.8772698 32.7481015, 129.8774744 32.7480097, 129.8780087 32.7476723)",,
627067693,True,,unclassified,False,74.598,,,,"LINESTRING (129.8772698 32.7481015, 129.8771685 32.7480013, 129.8770828 32.7479122, 129.8770291 32.7478412, 129.8769806 32.7477542, 129.8768598 32.7475318)",,
173550507,False,,unclassified,False,33.282,,,,"LINESTRING (129.876965 32.748256, 129.8772698 32.7481015)",,
173550507,False,,unclassified,True,40.216,,,,"LINESTRING (129.876965 32.748256, 129.8765894 32.7484321)",,
173550496,True,,unclassified,False,95.262,,,,"LINESTRING (129.876965 32.748256, 129.8771226 32.7483924, 129.8776131 32.7489159)",,
90963927,False,2,tertiary,False,87.856,,,5,"LINESTRING (129.8784813 32.7483217, 129.8791985 32.7478114)",,
90963927,False,2,tertiary,True,63.766,,,5,"LINESTRING (129.8784813 32.7483217, 129.8779497 32.7486808)",,
173550501,False,,unclassified,False,75.245,,,,"LINESTRING (129.8784813 32.7483217, 129.8789888 32.7488468)",,
173550501,False,,unclassified,True,84.663,,,,"LINESTRING (129.8784813 32.7483217, 129.8780087 32.7476723)",,
173550490,False,,unclassified,True,86.708,,,,"LINESTRING (129.879711 32.7483578, 129.8789888 32.7488468)",,
175337744,False,,unclassified,False,13.599,,,,"LINESTRING (129.879711 32.7483578, 129.8798216 32.7482784)",,
667125489,True,2,tertiary,False,67.818,,,5.4,"LINESTRING (129.879711 32.7483578, 129.880162 32.7488354)",,
173550488,False,,unclassified,True,85.729,,,,"LINESTRING (129.8765894 32.7484321, 129.8762125 32.7477293)",,
173550507,False,,unclassified,False,40.216,,,,"LINESTRING (129.8765894 32.7484321, 129.876965 32.748256)",,
173550507,False,,unclassified,True,46.814,,,,"LINESTRING (129.8765894 32.7484321, 129.8761408 32.7486189)",,
173550488,False,,unclassified,False,116.305,,,,"LINESTRING (129.8765894 32.7484321, 129.876844 32.7488766, 129.8771262 32.7493756)",,
173550507,False,,unclassified,False,46.814,,,,"LINESTRING (129.8761408 32.7486189, 129.8765894 32.7484321)",,
255538622,True,2,trunk,False,18.718,34;57;251,市役所通り,5,"LINESTRING (129.8761408 32.7486189, 129.8762258 32.7487713)",,
90963927,False,2,tertiary,False,63.766,,,5,"LINESTRING (129.8779497 32.7486808, 129.8784813 32.7483217)",,
90963927,False,2,tertiary,True,5.691,,,5,"LINESTRING (129.8779497 32.7486808, 129.877904 32.7487146)",,
90963927,False,2,tertiary,False,5.691,,,5,"LINESTRING (129.877904 32.7487146, 129.8779497 32.7486808)",,
90963927,False,2,tertiary,True,35.23,,,5,"LINESTRING (129.877904 32.7487146, 129.8776131 32.7489159)",,
173550485,True,,unclassified,False,90.363,,,,"LINESTRING (129.877904 32.7487146, 129.8772698 32.7481015)",,
173550490,False,,unclassified,False,86.708,,,,"LINESTRING (129.8789888 32.7488468, 129.879711 32.7483578)",,
173550490,False,,unclassified,True,54.087,,,,"LINESTRING (129.8789888 32.7488468, 129.878547 32.7491607)",,
173550501,False,,unclassified,True,75.245,,,,"LINESTRING (129.8789888 32.7488468, 129.8784813 32.7483217)",,
90963927,False,2,tertiary,False,35.23,,,5,"LINESTRING (129.8776131 32.7489159, 129.877904 32.7487146)",,
173550504,True,,unclassified,False,41.454,,,,"LINESTRING (129.8776131 32.7489159, 129.8779216 32.7491836)",,
90963927,False,2,tertiary,True,68.52199999999999,,,5,"LINESTRING (129.8776131 32.7489159, 129.8773663 32.7491287, 129.8771262 32.7493756)",,
173550490,False,,unclassified,False,54.087,,,,"LINESTRING (129.878547 32.7491607, 129.8789888 32.7488468)",,
173550498,True,,unclassified,False,77.37100000000001,,,,"LINESTRING (129.878547 32.7491607, 129.8782805 32.7489729, 129.8779497 32.7486808)",,
173550481,False,,unclassified,False,29.932,,,,"LINESTRING (129.8779216 32.7491836, 129.877716 32.7493899)",,
173550504,True,,unclassified,False,80.167,,,,"LINESTRING (129.8779216 32.7491836, 129.8785876 32.7496375)",,
90963927,False,2,tertiary,False,68.52199999999999,,,5,"LINESTRING (129.8771262 32.7493756, 129.8773663 32.7491287, 129.8776131 32.7489159)",,
90963927,False,2,tertiary,True,23.308,,,5,"LINESTRING (129.8771262 32.7493756, 129.8770049 32.7495037, 129.8769645 32.7495345)",,
173550488,False,,unclassified,True,116.305,,,,"LINESTRING (129.8771262 32.7493756, 129.876844 32.7488766, 129.8765894 32.7484321)",,
173550504,True,,unclassified,False,23.45,,,,"LINESTRING (129.8785876 32.7496375, 129.8787719 32.7497805)",,
1252799079,False,,residential,False,48.683,,,,"LINESTRING (129.8785876 32.7496375, 129.8790961 32.7495438)",,
160182583,False,2,tertiary,True,63.547,,,5,"LINESTRING (129.8742594 32.7497264, 129.8748081 32.7500635)",,
173550493,False,1,unclassified,True,76.102,,,4,"LINESTRING (129.8742594 32.7497264, 129.8742132 32.7504097)",,
160182583,False,2,tertiary,False,19.905,,,5,"LINESTRING (129.8742594 32.7497264, 129.8741524 32.7496538, 129.8740985 32.7496095)",,
173550484,False,,unclassified,False,40.15,,,,"LINESTRING (129.8787719 32.7497805, 129.8790961 32.7495438)",,
173550504,True,,unclassified,False,73.627,,,,"LINESTRING (129.8787719 32.7497805, 129.8793941 32.7501862)",,
173550487,True,,unclassified,False,26.991,,,,"LINESTRING (129.8783652 32.7497922, 129.8785876 32.7496375)",,
627067691,False,,unclassified,False,75.41399999999999,,,,"LINESTRING (129.8783652 32.7497922, 129.8780362 32.7495906, 129.877716 32.7493899)",,
173550502,False,1,unclassified,True,20.592,,,4,"LINESTRING (129.8756321 32.750026, 129.8754261 32.7499606)",,
173550502,False,1,unclassified,False,77.767,,,4,"LINESTRING (129.8756321 32.750026, 129.8758835 32.7500938, 129.8763321 32.7503862)",,
173550483,False,1,unclassified,False,48.564,,,4,"LINESTRING (129.8769841 32.7502751, 129.8765291 32.7500646)",,
173550494,False,1,unclassified,False,62.698,,,4,"LINESTRING (129.8769841 32.7502751, 129.8773552 32.7498055)",,
173550494,False,1,unclassified,True,43.235,,,4,"LINESTRING (129.8769841 32.7502751, 129.876776 32.7506223)",,
90963927,False,2,tertiary,False,40.227,,,5,"LINESTRING (129.8763321 32.7503862, 129.8765291 32.7500646)",,
90963927,False,2,tertiary,True,29.276,,,5,"LINESTRING (129.8763321 32.7503862, 129.8761877 32.7506198)",,
173550502,False,1,unclassified,True,77.767,,,4,"LINESTRING (129.8763321 32.7503862, 129.8758835 32.7500938, 129.8756321 32.750026)",,
415281258,False,,unclassified,False,49.127,,,,"LINESTRING (129.8763321 32.7503862, 129.8764543 32.7504559, 129.876776 32.7506223)",,
"[627067680, 627067679]",True,,unclassified,False,52.565,,,,"LINESTRING (129.8754521 32.7504736, 129.8754834 32.7503774, 129.8756321 32.750026)",yes,
174854218,False,,unclassified,False,66.865,,,,"LINESTRING (129.8820303 32.7476094, 129.8825361 32.7480344)",,
174854218,False,,unclassified,True,69.1,,,,"LINESTRING (129.8820303 32.7476094, 129.8815057 32.7471718)",,
174854264,False,,unclassified,True,101.557,,,,"LINESTRING (129.8820303 32.7476094, 129.8829116 32.7470758)",,
174854264,False,,unclassified,False,50.172,,,,"LINESTRING (129.8820303 32.7476094, 129.8816513 32.7478773, 129.8816196 32.7478997)",,
90963927,False,2,tertiary,False,15.975,,,5,"LINESTRING (129.8791985 32.7478114, 129.8793298 32.7477195)",,
90963927,False,2,tertiary,True,87.856,,,5,"LINESTRING (129.8791985 32.7478114, 129.8784813 32.7483217)",,
667125489,True,2,tertiary,False,77.387,,,5.4,"LINESTRING (129.8791985 32.7478114, 129.879711 32.7483578)",,
174854264,False,,unclassified,True,50.172,,,,"LINESTRING (129.8816196 32.7478997, 129.8816513 32.7478773, 129.8820303 32.7476094)",,
415387188,True,,unclassified,False,66.845,,,,"LINESTRING (129.8816196 32.7478997, 129.8820285 32.7483669, 129.8820495 32.7483555)",,
174854218,False,,unclassified,False,67.984,,,,"LINESTRING (129.8825361 32.7480344, 129.8829889 32.7485127)",,
174854218,False,,unclassified,True,66.865,,,,"LINESTRING (129.8825361 32.7480344, 129.8820303 32.7476094)",,
176317893,False,,unclassified,False,77.49199999999999,,,,"LINESTRING (129.8825361 32.7480344, 129.8828763 32.7478316, 129.8831945 32.747612)",,
176317893,False,,unclassified,True,57.848,,,,"LINESTRING (129.8825361 32.7480344, 129.8821002 32.7483247, 129.8820495 32.7483555)",,
174854218,False,,unclassified,True,67.984,,,,"LINESTRING (129.8829889 32.7485127, 129.8825361 32.7480344)",,
415269439,False,,unclassified,True,59.324,,,,"LINESTRING (129.8829889 32.7485127, 129.8824843 32.748836)",,
174854218,False,,unclassified,False,72.635,,,,"LINESTRING (129.8829889 32.7485127, 129.8832089 32.7487796, 129.8834113 32.7490605)",,
627067692,False,,unclassified,False,13.684,,,,"LINESTRING (129.880162 32.7488354, 129.880283 32.7487662)",,
627067692,False,,unclassified,True,127.049,,,,"LINESTRING (129.880162 32.7488354, 129.8790961 32.7495438)",,
667125489,True,2,tertiary,False,85.456,,,5.4,"LINESTRING (129.880162 32.7488354, 129.8805696 32.7492939, 129.8807336 32.7494332)",,
415269441,False,,tertiary,True,14.222,,,,"LINESTRING (129.8807336 32.7494332, 129.8808543 32.7493554)",,
667125489,True,2,tertiary,False,49.18,,,5.4,"LINESTRING (129.8807336 32.7494332, 129.8810471 32.7497883)",,
174905033,True,,tertiary,False,91.89,,,,"LINESTRING (129.8807336 32.7494332, 129.8806004 32.7494689, 129.8799261 32.7498941)",,
626293956,False,,unclassified,True,94.4,,,,"LINESTRING (129.8828651 32.750119, 129.8820601 32.7506312)",,
415269431,True,,unclassified,False,73.905,,,,"LINESTRING (129.8828651 32.750119, 129.8826908 32.7495568, 129.8826371 32.7494864)",,
174854247,False,,unclassified,True,55.783,,,,"LINESTRING (129.8819518 32.7507168, 129.8814709 32.7510136)",,
626293958,False,,tertiary,False,13.899,,,,"LINESTRING (129.8819518 32.7507168, 129.8820601 32.7506312)",,
626293959,True,2,tertiary,False,66.766,,,5,"LINESTRING (129.8819518 32.7507168, 129.8823955 32.7511872)",,
174854247,False,,unclassified,False,20.28,,,,"LINESTRING (129.8813005 32.7511264, 129.8814709 32.7510136)",,
174854247,False,,unclassified,True,48.833,,,,"LINESTRING (129.8813005 32.7511264, 129.8808896 32.7513974)",,
174854232,False,,unclassified,True,70.49000000000001,,,,"LINESTRING (129.8813005 32.7511264, 129.880811 32.7507354, 129.880756 32.7506881)",,
626293961,False,,tertiary,True,13.748,,,,"LINESTRING (129.8823955 32.7511872, 129.882501 32.7511011)",,
626293962,True,2,tertiary,False,100.442,,,5,"LINESTRING (129.8823955 32.7511872, 129.883056 32.7518995)",,
626293963,False,,unclassified,False,47.624,,,,"LINESTRING (129.8823955 32.7511872, 129.8819846 32.7514402)",,
174854235,False,,unclassified,True,58.0,,,,"LINESTRING (129.878611 32.7517264, 129.8782781 32.7521665)",,
90963926,True,1,unclassified,False,104.032,,,2.5,"LINESTRING (129.878611 32.7517264, 129.8788522 32.7517728, 129.8796897 32.7519548)",,
174854235,False,,unclassified,False,57.045,,,,"LINESTRING (129.878611 32.7517264, 129.8787718 32.7515018, 129.8789353 32.751292)",,
90963915,True,,unclassified,False,81.395,,,,"LINESTRING (129.8782781 32.7521665, 129.877448 32.7519464)",,
174854235,False,,unclassified,False,58.0,,,,"LINESTRING (129.8782781 32.7521665, 129.878611 32.7517264)",,
415269453,False,,unclassified,True,12.191,,,,"LINESTRING (129.8770742 32.7459753, 129.8771813 32.7459128)",,
723166133,True,3,tertiary,False,58.656,,,8.1,"LINESTRING (129.8770742 32.7459753, 129.8771807 32.7460781, 129.8773469 32.7462225, 129.8775154 32.7463493)",,
174905037,True,,unclassified,False,22.618,,,,"LINESTRING (129.8799261 32.7498941, 129.8797041 32.7499748)",,
"[174905033, 549402922, 549402923]",True,2,tertiary,False,310.05899999999997,,,5,"LINESTRING (129.8799261 32.7498941, 129.8794402 32.7502281, 129.8792939 32.7503133, 129.8788034 32.7504679, 129.8783117 32.7506138, 129.8781591 32.7506487, 129.8780282 32.7506458, 129.8774942 32.7506372, 129.8773844 32.750637, 129.8768529 32.7506222)",,yes
415281252,False,,unclassified,False,20.248,,,,"LINESTRING (129.8799975 32.749981, 129.8798722 32.7501295)",,
549402921,True,,tertiary,False,93.825,,,,"LINESTRING (129.8799975 32.749981, 129.8806767 32.749556, 129.8807336 32.7494332)",,
549402923,True,2,tertiary,False,7.192,,,5,"LINESTRING (129.8768529 32.7506222, 129.876776 32.7506223)",,
176317906,False,,unclassified,False,45.057,,,,"LINESTRING (129.8788072 32.7471846, 129.8791966 32.746946)",,
723166132,True,2,tertiary,False,73.27300000000001,,,5.4,"LINESTRING (129.8788072 32.7471846, 129.8787416 32.7471249, 129.8783348 32.7468312, 129.8782261 32.7467434)",,
627934931,False,,unclassified,True,66.058,,,,"LINESTRING (129.8798621 32.747329, 129.8793298 32.7477195)",,
415269444,True,,unclassified,False,75.579,,,,"LINESTRING (129.8798621 32.747329, 129.879802 32.7472778, 129.8791966 32.746946)",,
90963927,False,2,tertiary,True,15.975,,,5,"LINESTRING (129.8793298 32.7477195, 129.8791985 32.7478114)",,
627934931,False,,unclassified,False,66.058,,,,"LINESTRING (129.8793298 32.7477195, 129.8798621 32.747329)",,
