osmid,oneway,highway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge,access
707554850,True,trunk_link,False,176.119,2,6;294,水戸街道,,"LINESTRING (139.9750065 35.8703787, 139.9751302 35.8704827, 139.9752355 35.8705712, 139.9759197 35.8711626, 139.9763467 35.8715316)",,yes
39027415,True,trunk,False,80.003,2,6,水戸街道,50,"LINESTRING (139.9716041 35.8672784, 139.9709982 35.8667525)",,yes
92164350,False,tertiary,False,9.976,2,,,,"LINESTRING (139.9716041 35.8672784, 139.9715116 35.8673277)",,
92164350,False,tertiary,True,11.074,2,,,,"LINESTRING (139.9716041 35.8672784, 139.9717068 35.8672237)",,
92164350,False,tertiary,False,40.032,2,,,,"LINESTRING (139.9715116 35.8673277, 139.9711404 35.8675255)",,
92164350,False,tertiary,True,9.976,2,,,,"LINESTRING (139.9715116 35.8673277, 139.9716041 35.8672784)",,
1046032982,True,trunk,False,82.497,2,6,水戸街道,50,"LINESTRING (139.9715116 35.8673277, 139.9721464 35.8678623)",,yes
413424809,False,residential,True,74.809,,,,,"LINESTRING (139.9707393 35.863802, 139.9709076 35.8631432)",,
458840314,False,residential,True,74.28200000000001,,,,,"LINESTRING (139.9707393 35.863802, 139.9710903 35.8638523, 139.9715517 35.8639151)",,
39027415,True,trunk,False,24.169,2,6,水戸街道,50,"LINESTRING (139.9709982 35.8667525, 139.9708152 35.8665936)",,yes
130507856,False,residential,True,102.429,,,,,"LINESTRING (139.9709982 35.8667525, 139.9719742 35.8662803)",,
92164350,False,tertiary,False,11.074,2,,,,"LINESTRING (139.9717068 35.8672237, 139.9716041 35.8672784)",,
92164350,False,tertiary,True,10.194,2,,,,"LINESTRING (139.9717068 35.8672237, 139.9718013 35.8671733)",,
71497913,True,unclassified,False,69.1,,,,,"LINESTRING (139.9717068 35.8672237, 139.9719125 35.8671866, 139.9723817 35.8669447)",,
39027415,True,trunk,False,143.328,2,6,水戸街道,50,"LINESTRING (139.9726975 35.8682145, 139.9723141 35.8678812, 139.9722707 35.8678435, 139.9722305 35.8678086, 139.9716041 35.8672784)",,yes
837349391,False,residential,False,71.911,,,,,"LINESTRING (139.9726975 35.8682145, 139.9733915 35.868113, 139.9734562 35.8681167, 139.9734837 35.8681126)",,
48117362,True,trunk_link,False,42.384,2,6,水戸街道,,"LINESTRING (139.9734047 35.8690232, 139.9737322 35.8692968)",,yes
92164438,False,unclassified,True,142.862,,,,,"LINESTRING (139.9734047 35.8690232, 139.9733546 35.8690265, 139.9718244 35.8691268)",,
48117362,True,trunk_link,False,84.14099999999999,2,6,水戸街道,,"LINESTRING (139.9742561 35.8697561, 139.9747803 35.8701909, 139.9749086 35.8702974)",,yes
289143738,False,unclassified,True,121.172,,,,,"LINESTRING (139.9742561 35.8697561, 139.9742353 35.8697818, 139.9741042 35.8699437, 139.9740588 35.869967, 139.973979 35.8699616, 139.9737339 35.8699013, 139.9736669 35.8698824, 139.9736019 35.8698928, 139.9735025 35.8700167, 139.9734572 35.8700794, 139.9734375 35.8701922, 139.9734446 35.8702425, 139.9734942 35.8702773)",,
92164333,False,unclassified,False,13.903,,,,,"LINESTRING (139.9724741 35.869977, 139.9724403 35.870099)",,
92164333,False,unclassified,True,26.547,,,,,"LINESTRING (139.9724741 35.869977, 139.9725557 35.8697476)",,
385650153,False,residential,False,172.28,,,,,"LINESTRING (139.9724741 35.869977, 139.9733462 35.8699866, 139.973357 35.8697953, 139.9725557 35.8697476)",,
92164357,False,unclassified,False,106.63499999999999,,,,,"LINESTRING (139.9734942 35.8702773, 139.9734427 35.8703429, 139.9733804 35.870378, 139.9731496 35.8703839, 139.9726386 35.870334, 139.9723728 35.8703425)",,
"[92164357, 385650150]",False,"['unclassified', 'residential']",True,131.028,,,,,"LINESTRING (139.9734942 35.8702773, 139.9735401 35.8702235, 139.9736267 35.8702096, 139.9738495 35.8701927, 139.9739632 35.8702378, 139.9739769 35.8703497, 139.9739905 35.8705758, 139.9739434 35.8707361, 139.9738777 35.8708893, 139.9738411 35.8709293, 139.9738146 35.8709653)",,
289143738,False,unclassified,False,121.172,,,,,"LINESTRING (139.9734942 35.8702773, 139.9734446 35.8702425, 139.9734375 35.8701922, 139.9734572 35.8700794, 139.9735025 35.8700167, 139.9736019 35.8698928, 139.9736669 35.8698824, 139.9737339 35.8699013, 139.973979 35.8699616, 139.9740588 35.869967, 139.9741042 35.8699437, 139.9742353 35.8697818, 139.9742561 35.8697561)",,
92164431,False,tertiary,True,50.817,,,,,"LINESTRING (139.9701623 35.8679967, 139.9706462 35.867762)",,
385650147,False,residential,False,30.237,,,,,"LINESTRING (139.9702958 35.8698717, 139.9706313 35.8698664)",,
385650148,False,residential,False,71.959,,,,,"LINESTRING (139.9702958 35.8698717, 139.9702632 35.8692251)",,
385650148,False,residential,True,71.959,,,,,"LINESTRING (139.9702632 35.8692251, 139.9702958 35.8698717)",,
385650149,False,residential,True,25.557,,,,,"LINESTRING (139.9708429 35.8702068, 139.9708299 35.8704364)",,
92164360,False,unclassified,False,195.125,,,,,"LINESTRING (139.9717992 35.8707085, 139.9719123 35.8706752, 139.9721849 35.8706384, 139.972471 35.8705501, 139.9726209 35.8705464, 139.9727663 35.8705832, 139.9730404 35.870689, 139.9732684 35.8707649, 139.9733309 35.8707699, 139.9735094 35.8708187, 139.973732 35.8709046, 139.9737686 35.8709235, 139.9738146 35.8709653)",,
92164360,False,unclassified,True,89.81,,,,,"LINESTRING (139.9717992 35.8707085, 139.9715343 35.8708283, 139.9714763 35.8708519, 139.9710856 35.8708335, 139.9709122 35.8708885, 139.9708615 35.8708919)",,
385650154,False,residential,True,57.78,,,,,"LINESTRING (139.9717992 35.8707085, 139.9718174 35.870843, 139.9718227 35.8709603, 139.9718603 35.8712255)",,
92164360,False,unclassified,False,18.241,,,,,"LINESTRING (139.9738146 35.8709653, 139.9737999 35.8710262, 139.9738092 35.871079, 139.973847 35.8711168)",,
92164360,False,unclassified,True,195.12500000000003,,,,,"LINESTRING (139.9738146 35.8709653, 139.9737686 35.8709235, 139.973732 35.8709046, 139.9735094 35.8708187, 139.9733309 35.8707699, 139.9732684 35.8707649, 139.9730404 35.870689, 139.9727663 35.8705832, 139.9726209 35.8705464, 139.972471 35.8705501, 139.9721849 35.8706384, 139.9719123 35.8706752, 139.9717992 35.8707085)",,
"[92164357, 385650150]",False,"['residential', 'unclassified']",False,131.028,,,,,"LINESTRING (139.9738146 35.8709653, 139.9738411 35.8709293, 139.9738777 35.8708893, 139.9739434 35.8707361, 139.9739905 35.8705758, 139.9739769 35.8703497, 139.9739632 35.8702378, 139.9738495 35.8701927, 139.9736267 35.8702096, 139.9735401 35.8702235, 139.9734942 35.8702773)",,
92164333,False,unclassified,False,21.641,,,,,"LINESTRING (139.9724254 35.8701526, 139.9723728 35.8703425)",,
92164333,False,unclassified,True,6.109,,,,,"LINESTRING (139.9724254 35.8701526, 139.9724403 35.870099)",,
385650152,False,residential,False,85.158,,,,,"LINESTRING (139.9724254 35.8701526, 139.9733692 35.8701925)",,
92164333,False,unclassified,False,26.547,,,,,"LINESTRING (139.9725557 35.8697476, 139.9724741 35.869977)",,
385650153,False,residential,True,172.28,,,,,"LINESTRING (139.9725557 35.8697476, 139.973357 35.8697953, 139.9733462 35.8699866, 139.9724741 35.869977)",,
92164333,False,unclassified,True,41.745,,,,,"LINESTRING (139.9725557 35.8697476, 139.9725852 35.8696646, 139.9725975 35.8696128, 139.9725752 35.8693772)",,
385650154,False,residential,False,32.969,,,,,"LINESTRING (139.9721392 35.8717863, 139.9720427 35.8716906, 139.9719729 35.8715646, 139.971956 35.8715326)",,
385650155,False,residential,True,54.305,,,,,"LINESTRING (139.9721392 35.8717863, 139.9723967 35.8718297, 139.9725523 35.8718384, 139.9726489 35.8718645, 139.9727186 35.8718993)",,
385650154,False,residential,False,57.78,,,,,"LINESTRING (139.9718603 35.8712255, 139.9718227 35.8709603, 139.9718174 35.870843, 139.9717992 35.8707085)",,
385650154,False,residential,True,35.339,,,,,"LINESTRING (139.9718603 35.8712255, 139.9718925 35.8713342, 139.9719247 35.8714733, 139.971956 35.8715326)",,
385650156,False,residential,True,74.30799999999999,,,,,"LINESTRING (139.9718603 35.8712255, 139.9720749 35.8712168, 139.9721285 35.8712212, 139.9721392 35.8712603, 139.9721285 35.8715211, 139.9720856 35.8715472, 139.971956 35.8715326)",,
385650155,False,residential,False,54.30500000000001,,,,,"LINESTRING (139.9727186 35.8718993, 139.9726489 35.8718645, 139.9725523 35.8718384, 139.9723967 35.8718297, 139.9721392 35.8717863)",,
385650154,False,residential,False,35.339,,,,,"LINESTRING (139.971956 35.8715326, 139.9719247 35.8714733, 139.9718925 35.8713342, 139.9718603 35.8712255)",,
385650156,False,residential,False,74.308,,,,,"LINESTRING (139.971956 35.8715326, 139.9720856 35.8715472, 139.9721285 35.8715211, 139.9721392 35.8712603, 139.9721285 35.8712212, 139.9720749 35.8712168, 139.9718603 35.8712255)",,
385650154,False,residential,True,32.969,,,,,"LINESTRING (139.971956 35.8715326, 139.9719729 35.8715646, 139.9720427 35.8716906, 139.9721392 35.8717863)",,
385650157,False,residential,False,42.629,,,,,"LINESTRING (139.9709538 35.8712679, 139.9708615 35.8708919)",,
385650157,False,residential,True,42.629,,,,,"LINESTRING (139.9708615 35.8708919, 139.9709538 35.8712679)",,
92164360,False,unclassified,False,89.81,,,,,"LINESTRING (139.9708615 35.8708919, 139.9709122 35.8708885, 139.9710856 35.8708335, 139.9714763 35.8708519, 139.9715343 35.8708283, 139.9717992 35.8707085)",,
92164360,False,unclassified,True,60.584,,,,,"LINESTRING (139.9708615 35.8708919, 139.9706246 35.870921, 139.9702132 35.8708122)",,
413424806,False,residential,True,6.138,,,,,"LINESTRING (139.9713097 35.8651655, 139.9713769 35.8651565)",,
130507728,False,residential,True,49.0,,,,,"LINESTRING (139.9713097 35.8651655, 139.9712851 35.8653873, 139.9713047 35.8654679, 139.9713776 35.8655902)",,
413424806,False,residential,False,87.332,,,,,"LINESTRING (139.9713097 35.8651655, 139.971156 35.8651701, 139.9707995 35.8651708, 139.9703407 35.8651756)",,
413424806,False,residential,False,6.138,,,,,"LINESTRING (139.9713769 35.8651565, 139.9713097 35.8651655)",,
130507999,True,residential,False,75.57,,,,,"LINESTRING (139.9713769 35.8651565, 139.9714549 35.8648125, 139.9714616 35.8647948, 139.9715434 35.8644906)",,
413424806,False,residential,True,112.592,,,,,"LINESTRING (139.9713769 35.8651565, 139.972272 35.8651062, 139.9725926 35.864988)",,
413424809,False,residential,False,74.809,,,,,"LINESTRING (139.9709076 35.8631432, 139.9707393 35.863802)",,
413424822,False,residential,True,6.826,,,,,"LINESTRING (139.9729337 35.8648835, 139.9728605 35.8648993)",,
1253817693,False,tertiary,False,7.898,2,,郵便局通り,,"LINESTRING (139.9782859 35.863203, 139.9782614 35.8631348)",,
459685576,False,unclassified,True,179.055,,,,,"LINESTRING (139.9782859 35.863203, 139.9782272 35.8632545, 139.9779522 35.8636416, 139.9777883 35.8638327, 139.9777199 35.8639382, 139.9777079 35.8639795, 139.9777052 35.8640599, 139.9773472 35.8646064)",,
1253817693,False,tertiary,True,126.83800000000001,2,,郵便局通り,,"LINESTRING (139.9782859 35.863203, 139.9784696 35.8637447, 139.9786492 35.864305)",,
456333523,False,residential,False,75.858,,,,,"LINESTRING (139.9739208 35.8656252, 139.9747429 35.8654784)",,
456333523,False,residential,True,75.858,,,,,"LINESTRING (139.9747429 35.8654784, 139.9739208 35.8656252)",,
130506546,True,unclassified,False,74.295,,,,,"LINESTRING (139.9747429 35.8654784, 139.9746397 35.8653042, 139.974435 35.8648592)",,
456333524,False,unclassified,False,62.768,,,,,"LINESTRING (139.9755408 35.8666437, 139.9754057 35.8662876, 139.9753165 35.8661098)",,
456339199,False,residential,True,28.446,,,,,"LINESTRING (139.9790963 35.8718765, 139.9788834 35.8720654)",,
30953016,False,tertiary,True,52.217,2,,旧水戸街道,,"LINESTRING (139.9790963 35.8718765, 139.9787584 35.8716409, 139.9786565 35.8715707)",,
456339201,False,residential,False,34.189,,,,,"LINESTRING (139.9780963 35.8721132, 139.9784355 35.8719754)",,
456339201,False,residential,True,34.189,,,,,"LINESTRING (139.9784355 35.8719754, 139.9780963 35.8721132)",,
456339197,False,residential,False,55.0,,,,,"LINESTRING (139.9784355 35.8719754, 139.9784436 35.8717591, 139.9784414 35.8716935, 139.9784522 35.871637, 139.9785288 35.8714945)",,
456339201,False,residential,False,50.057,,,,,"LINESTRING (139.9784355 35.8719754, 139.9786458 35.8718908, 139.9788834 35.8720654)",,
456339199,False,residential,False,28.446,,,,,"LINESTRING (139.9788834 35.8720654, 139.9790963 35.8718765)",,
456339201,False,residential,True,50.057,,,,,"LINESTRING (139.9788834 35.8720654, 139.9786458 35.8718908, 139.9784355 35.8719754)",,
456339203,False,residential,False,94.372,,,,,"LINESTRING (139.9764351 35.8696556, 139.9770305 35.8703065, 139.9770417 35.8703439)",,
130508046,False,residential,False,53.762,,,,,"LINESTRING (139.9749332 35.8688052, 139.9752206 35.8683815)",,
130508046,False,residential,True,7.779,,,,,"LINESTRING (139.9749332 35.8688052, 139.9749064 35.8688717)",,
456339204,False,residential,False,65.666,,,,,"LINESTRING (139.9749332 35.8688052, 139.9753145 35.8689474, 139.9755567 35.8691029)",,
130508006,False,residential,False,42.479,,,,,"LINESTRING (139.9755567 35.8691029, 139.9752977 35.8694221)",,
130508006,False,residential,True,44.566,,,,,"LINESTRING (139.9755567 35.8691029, 139.9757729 35.8688152, 139.9758084 35.8687581)",,
456339204,False,residential,True,65.666,,,,,"LINESTRING (139.9755567 35.8691029, 139.9753145 35.8689474, 139.9749332 35.8688052)",,
130508051,False,residential,False,96.578,,,,,"LINESTRING (139.9738127 35.867214, 139.9738189 35.8671711, 139.9735005 35.8666982, 139.9734913 35.8666281, 139.9733324 35.8664545)",,
130508051,False,residential,True,209.38400000000001,,,,,"LINESTRING (139.9738127 35.867214, 139.9737845 35.8674087, 139.9739377 35.8678071, 139.9741878 35.8678861, 139.974343 35.8679033, 139.9744982 35.8678795, 139.9745951 35.8684751, 139.9747781 35.868604)",,
456339205,False,residential,False,50.092,,,,,"LINESTRING (139.9738127 35.867214, 139.9738672 35.8672394, 139.9739762 35.8674302, 139.9742004 35.8673771)",,
456339205,False,residential,True,28.2,,,,,"LINESTRING (139.9745008 35.867306, 139.9742004 35.8673771)",,
456339205,False,residential,False,28.2,,,,,"LINESTRING (139.9742004 35.8673771, 139.9745008 35.867306)",,
456339205,False,residential,True,50.092,,,,,"LINESTRING (139.9742004 35.8673771, 139.9739762 35.8674302, 139.9738672 35.8672394, 139.9738127 35.867214)",,
456339206,False,residential,True,130.104,,,,,"LINESTRING (139.9742004 35.8673771, 139.9740284 35.8670589, 139.9739446 35.8668732, 139.973823 35.8665147, 139.9737215 35.8662753)",,
92164360,False,unclassified,True,18.241,,,,,"LINESTRING (139.973847 35.8711168, 139.9738092 35.871079, 139.9737999 35.8710262, 139.9738146 35.8709653)",,
92164360,False,unclassified,True,8.08,,,,,"LINESTRING (139.9702132 35.8708122, 139.97018 35.8707447)",,
459204979,False,unclassified,True,23.793,,,,,"LINESTRING (139.9702132 35.8708122, 139.9702384 35.8710252)",,
92164360,False,unclassified,False,60.584,,,,,"LINESTRING (139.9702132 35.8708122, 139.9706246 35.870921, 139.9708615 35.8708919)",,
130511050,False,unclassified,True,65.663,,,,,"LINESTRING (139.9708572 35.8692798, 139.9708875 35.8694214, 139.970902 35.869755, 139.9709186 35.8698672)",,
471331325,False,residential,False,104.196,,,,,"LINESTRING (139.9708572 35.8692798, 139.9712988 35.869281, 139.9713847 35.869856)",,
1046032982,True,trunk,False,49.249,2,6,水戸街道,50,"LINESTRING (139.9725044 35.86817, 139.9728866 35.8684866)",,yes
"[547387729, 547387725]",False,residential,False,86.06700000000001,,,,,"LINESTRING (139.9725044 35.86817, 139.9724449 35.8682074, 139.9723457 35.8682698, 139.9723361 35.8683024, 139.9719426 35.8683489, 139.9719739 35.8686031)",,
92164303,False,unclassified,False,5.639,,,,,"LINESTRING (139.9713955 35.8680313, 139.9713746 35.8679835)",,
92164303,False,unclassified,True,71.881,,,,,"LINESTRING (139.9713955 35.8680313, 139.9716613 35.8686408)",,
547387727,False,residential,True,22.632,,,,,"LINESTRING (139.9713955 35.8680313, 139.9711629 35.8681081)",,
130510957,False,unclassified,False,44.285,,,,,"LINESTRING (139.9719739 35.8686031, 139.97246 35.8685444)",,
130510957,False,unclassified,True,28.478,,,,,"LINESTRING (139.9719739 35.8686031, 139.9716613 35.8686408)",,
"[547387729, 547387725]",False,residential,True,86.06700000000001,,,,,"LINESTRING (139.9719739 35.8686031, 139.9719426 35.8683489, 139.9723361 35.8683024, 139.9723457 35.8682698, 139.9724449 35.8682074, 139.9725044 35.86817)",,
130510957,False,unclassified,True,44.285,,,,,"LINESTRING (139.97246 35.8685444, 139.9719739 35.8686031)",,
547387732,False,residential,True,31.355,,,,,"LINESTRING (139.97246 35.8685444, 139.9725476 35.8688173)",,
130510957,False,unclassified,False,38.974000000000004,,,,,"LINESTRING (139.97246 35.8685444, 139.9727652 35.8685031, 139.9728866 35.8684866)",,
547387727,False,residential,False,22.632,,,,,"LINESTRING (139.9711629 35.8681081, 139.9713955 35.8680313)",,
547387730,False,residential,True,11.402,,,,,"LINESTRING (139.9726727 35.8688019, 139.9725476 35.8688173)",,
547387730,False,residential,False,11.402,,,,,"LINESTRING (139.9725476 35.8688173, 139.9726727 35.8688019)",,
547387730,False,residential,True,35.268,,,,,"LINESTRING (139.9725476 35.8688173, 139.9721606 35.8688647)",,
547387732,False,residential,False,31.355,,,,,"LINESTRING (139.9725476 35.8688173, 139.97246 35.8685444)",,
547387730,False,residential,False,35.268,,,,,"LINESTRING (139.9721606 35.8688647, 139.9725476 35.8688173)",,
385650152,False,residential,True,85.158,,,,,"LINESTRING (139.9733692 35.8701925, 139.9724254 35.8701526)",,
92164333,False,unclassified,False,6.109,,,,,"LINESTRING (139.9724403 35.870099, 139.9724254 35.8701526)",,
92164333,False,unclassified,True,13.903,,,,,"LINESTRING (139.9724403 35.870099, 139.9724741 35.869977)",,
"[557035072, 92164303]",False,unclassified,False,131.347,,,,,"LINESTRING (139.9724403 35.870099, 139.9721442 35.8700447, 139.9721094 35.86996, 139.9722227 35.8698979, 139.9722645 35.8697425, 139.9720501 35.8698075, 139.9720167 35.8696782, 139.9719299 35.8694295)",,
1253817693,False,tertiary,False,5.954,2,,郵便局通り,,"LINESTRING (139.9786738 35.8643547, 139.9786492 35.864305)",,
130506582,False,unclassified,True,137.155,,,,,"LINESTRING (139.9786738 35.8643547, 139.9793641 35.8642305, 139.9796007 35.8641706, 139.9797856 35.8641004, 139.9800038 35.8640055, 139.9800829 35.8639376)",,
1253817693,False,tertiary,True,25.896,2,,郵便局通り,,"LINESTRING (139.9786738 35.8643547, 139.9787217 35.8644164, 139.9788408 35.864544)",,
48117362,True,trunk_link,False,12.631,2,6,水戸街道,,"LINESTRING (139.9749086 35.8702974, 139.9750065 35.8703787)",,yes
651116854,True,trunk,False,21.536,3,16,東京環状,60,"LINESTRING (139.9750714 35.8701556, 139.9749086 35.8702974)",,
707554849,True,trunk_link,False,89.21600000000001,1,6,水戸街道,,"LINESTRING (139.9750714 35.8701556, 139.9749566 35.870056, 139.9743967 35.8695684)",,yes
72037459,False,residential,True,27.383,,,,,"LINESTRING (139.9797195 35.869482, 139.9797649 35.8692385)",,
1190910882,False,residential,False,75.218,,,,,"LINESTRING (139.9797195 35.869482, 139.9804954 35.8692325)",,
72037459,False,residential,False,24.881,,,,,"LINESTRING (139.9797195 35.869482, 139.9797153 35.8695904, 139.9797674 35.8696977)",,
92164404,False,residential,False,33.283,,,,,"LINESTRING (139.979421 35.8698016, 139.9797674 35.8696977)",,
749111771,False,residential,True,46.182,,,,,"LINESTRING (139.979421 35.8698016, 139.9792421 35.8694124)",,
92164404,False,residential,True,101.95,,,,,"LINESTRING (139.979421 35.8698016, 139.979104 35.8698967, 139.9790516 35.8698102, 139.9789568 35.8695367, 139.9792421 35.8694124)",,
92164404,False,residential,True,50.922,,,,,"LINESTRING (139.9792421 35.8694124, 139.9797649 35.8692385)",,
749111771,False,residential,False,46.182,,,,,"LINESTRING (139.9792421 35.8694124, 139.979421 35.8698016)",,
92164404,False,residential,False,101.95,,,,,"LINESTRING (139.9792421 35.8694124, 139.9789568 35.8695367, 139.9790516 35.8698102, 139.979104 35.8698967, 139.979421 35.8698016)",,
832059972,False,unclassified,True,116.158,,,,,"LINESTRING (139.9751153 35.8718321, 139.9763135 35.871553, 139.9763467 35.8715316)",,
837349391,False,residential,True,71.911,,,,,"LINESTRING (139.9734837 35.8681126, 139.9734562 35.8681167, 139.9733915 35.868113, 139.9726975 35.8682145)",,
837349403,False,residential,False,45.639,,,,,"LINESTRING (139.9742724 35.868987, 139.9747265 35.8691688)",,
130508006,False,residential,True,42.479,,,,,"LINESTRING (139.9752977 35.8694221, 139.9755567 35.8691029)",,
130508006,False,residential,False,73.30799999999999,,,,,"LINESTRING (139.9752977 35.8694221, 139.975167 35.8695832, 139.975122 35.8696748, 139.9751038 35.8697664, 139.9751182 35.8698549, 139.9751446 35.8699303, 139.9751853 35.8699677, 139.9752369 35.8700073)",,
837349397,False,residential,False,36.464,,,,,"LINESTRING (139.9752977 35.8694221, 139.9751034 35.8693196, 139.974954 35.8692492)",,
837349397,False,residential,True,36.464,,,,,"LINESTRING (139.974954 35.8692492, 139.9751034 35.8693196, 139.9752977 35.8694221)",,
130508046,False,residential,False,36.799,,,,,"LINESTRING (139.9747265 35.8691688, 139.9749064 35.8688717)",,
837349403,False,residential,True,45.639,,,,,"LINESTRING (139.9747265 35.8691688, 139.9742724 35.868987)",,
130508046,False,residential,True,54.54600000000001,,,,,"LINESTRING (139.9747265 35.8691688, 139.9746633 35.8692733, 139.9745041 35.8694022, 139.9744458 35.869531, 139.9743967 35.8695684)",,
130507772,False,residential,False,39.867,,,,,"LINESTRING (139.9754603 35.8685368, 139.9758084 35.8687581)",,
130507772,False,residential,True,27.654,,,,,"LINESTRING (139.9754603 35.8685368, 139.9752206 35.8683815)",,
839460958,False,residential,False,28.32,,,,,"LINESTRING (139.9754603 35.8685368, 139.9756354 35.8683253)",,
839460958,False,residential,True,28.32,,,,,"LINESTRING (139.9756354 35.8683253, 139.9754603 35.8685368)",,
130506467,False,unclassified,False,141.316,,,,,"LINESTRING (139.9783771 35.8658092, 139.9783107 35.8657533, 139.9778606 35.8654608, 139.9780818 35.8651411, 139.9780016 35.8649022, 139.9779781 35.8647922)",,
130506467,False,unclassified,True,17.491,,,,,"LINESTRING (139.9783771 35.8658092, 139.9783905 35.8658205, 139.9784805 35.8659419)",,
979454361,False,unclassified,False,73.31700000000001,1,,,30,"LINESTRING (139.9783771 35.8658092, 139.9782033 35.8659405, 139.9779218 35.8661491, 139.9777812 35.8662581)",,
30882705,False,tertiary,False,14.516000000000002,2,,旧水戸街道,,"LINESTRING (139.9777812 35.8662581, 139.9778232 35.8663032, 139.977871 35.8663663)",,
30882705,False,tertiary,True,149.544,2,,旧水戸街道,,"LINESTRING (139.9777812 35.8662581, 139.9776872 35.8661638, 139.9775932 35.866089, 139.9774691 35.8660057, 139.9770883 35.8657831, 139.9766938 35.8655652, 139.9764687 35.8654442)",,
979454361,False,unclassified,True,73.31700000000001,1,,,30,"LINESTRING (139.9777812 35.8662581, 139.9779218 35.8661491, 139.9782033 35.8659405, 139.9783771 35.8658092)",,
224210072,False,residential,False,78.895,,,,,"LINESTRING (139.9802318 35.866134, 139.9801538 35.8660465, 139.9795475 35.8656994)",,
224210072,False,residential,True,93.906,,,,,"LINESTRING (139.9802318 35.866134, 139.9802546 35.8661596, 139.9804489 35.8664419, 139.9805743 35.8665577, 139.9809152 35.8667483)",,
1013207920,False,residential,True,66.613,,,,,"LINESTRING (139.9802318 35.866134, 139.9806529 35.8660488, 139.9807546 35.8658156)",,
1013207920,False,residential,False,66.613,,,,,"LINESTRING (139.9807546 35.8658156, 139.9806529 35.8660488, 139.9802318 35.866134)",,
1013207923,False,residential,False,61.36,,,,,"LINESTRING (139.9807546 35.8658156, 139.9804071 35.8657089, 139.9805215 35.865476)",,
1013207922,False,residential,False,21.257,,,,,"LINESTRING (139.9806744 35.8651456, 139.9807521 35.8649651)",,
1013207923,False,residential,True,61.36,,,,,"LINESTRING (139.9805215 35.865476, 139.9804071 35.8657089, 139.9807546 35.8658156)",,
30953016,False,tertiary,False,14.29,2,,旧水戸街道,,"LINESTRING (139.9785288 35.8714945, 139.9786565 35.8715707)",,
"[30953016, 30953017, 749111770]",False,tertiary,True,202.2,2,,旧水戸街道,,"LINESTRING (139.9785288 35.8714945, 139.9784078 35.8714156, 139.9781537 35.8712561, 139.9779785 35.8711395, 139.9779184 35.8710904, 139.9778841 35.8710446, 139.9778527 35.8709773, 139.9778393 35.8709034, 139.977841 35.8708359, 139.9779852 35.8700455, 139.9780057 35.8699342)",yes,
456339197,False,residential,True,55.0,,,,,"LINESTRING (139.9785288 35.8714945, 139.9784522 35.871637, 139.9784414 35.8716935, 139.9784436 35.8717591, 139.9784355 35.8719754)",,
130507891,False,unclassified,True,87.983,,,,,"LINESTRING (139.9794996 35.8718196, 139.9791331 35.8715464, 139.9787987 35.8712691)",,
651961728,True,trunk,False,47.915,2,16,東京環状,60,"LINESTRING (139.9808644 35.8641592, 139.9811638 35.8638031)",,
130507758,False,unclassified,False,17.678,,,,,"LINESTRING (139.9811666 35.8649902, 139.9809708 35.8649804)",,
130507758,False,unclassified,False,19.781,,,,,"LINESTRING (139.9809708 35.8649804, 139.9807521 35.8649651)",,
130507758,False,unclassified,True,17.678,,,,,"LINESTRING (139.9809708 35.8649804, 139.9811666 35.8649902)",,
1190910877,False,residential,True,30.877,,,,,"LINESTRING (139.9809471 35.8665499, 139.9810488 35.8666098, 139.9809152 35.8667483)",,
1190910880,False,residential,True,69.72200000000001,,,,,"LINESTRING (139.9805743 35.8701477, 139.9804572 35.869933, 139.9809099 35.869794)",,
92164343,False,residential,False,44.208,,,,,"LINESTRING (139.9802351 35.8690669, 139.9798493 35.8688213)",,
92164343,False,residential,True,29.82,,,,,"LINESTRING (139.9802351 35.8690669, 139.9804954 35.8692325)",,
1190910881,False,residential,True,46.467,,,,,"LINESTRING (139.9802351 35.8690669, 139.9797649 35.8692385)",,
1190910883,False,residential,False,24.264,,,,,"LINESTRING (139.9794871 35.8689846, 139.9793945 35.8687797)",,
749111772,False,residential,False,32.217,,,,,"LINESTRING (139.9793945 35.8687797, 139.979744 35.8687186)",,
749111772,False,residential,True,87.166,,,,,"LINESTRING (139.9793945 35.8687797, 139.9784489 35.868945)",,
1190910883,False,residential,False,29.403,,,,,"LINESTRING (139.9793945 35.8687797, 139.9793172 35.8685228)",,
1190910883,False,residential,True,24.264,,,,,"LINESTRING (139.9793945 35.8687797, 139.9794871 35.8689846)",,
1190910883,False,residential,True,29.403,,,,,"LINESTRING (139.9793172 35.8685228, 139.9793945 35.8687797)",,
749111770,False,tertiary,False,22.562,2,,旧水戸街道,,"LINESTRING (139.9780678 35.8695027, 139.9780406 35.8697044)",,
1190910884,False,residential,False,59.582,,,,,"LINESTRING (139.9780678 35.8695027, 139.9774153 35.8695895)",,
749111770,False,tertiary,True,57.486999999999995,2,,旧水戸街道,,"LINESTRING (139.9780678 35.8695027, 139.9780725 35.869472, 139.9781407 35.8689891)",,
1190910884,False,residential,True,59.582,,,,,"LINESTRING (139.9774153 35.8695895, 139.9780678 35.8695027)",,
749111770,False,tertiary,False,25.745,2,,旧水戸街道,,"LINESTRING (139.9780406 35.8697044, 139.9780057 35.8699342)",,
