osmid,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed,ref,name,tunnel
467673120,residential,False,False,48.997,"LINESTRING (140.2088606 36.0812237, 140.2083524 36.0813833)",,,,,,
467673119,residential,False,True,62.17100000000001,"LINESTRING (140.2088606 36.0812237, 140.2094263 36.0810314, 140.2094983 36.0810069)",,,,,,
467673121,residential,False,False,78.857,"LINESTRING (140.2088606 36.0812237, 140.2090993 36.0816914, 140.2091952 36.0818793)",,,,,,
467673120,residential,False,True,48.997,"LINESTRING (140.2083524 36.0813833, 140.2088606 36.0812237)",,,,,,
467673122,residential,False,True,47.905,"LINESTRING (140.2090425 36.0827096, 140.2095294 36.0825342)",,,,,,
226015972,unclassified,False,True,111.70299999999999,"LINESTRING (140.2022574 36.074566, 140.2020435 36.0747202, 140.2019928 36.0747814, 140.2019462 36.0748187, 140.2018246 36.0748708, 140.2013247 36.0750833, 140.2012935 36.0750974, 140.20124 36.0751217)",,,,,,
92711592,unclassified,True,False,78.152,"LINESTRING (140.2044749 36.0800243, 140.2046783 36.0800374, 140.2048777 36.0800682, 140.2050422 36.080098, 140.2053089 36.080198)",,,,,,
766660664,unclassified,False,False,28.323,"LINESTRING (140.2044749 36.0800243, 140.2044769 36.0801708, 140.204478 36.0802525, 140.2044784 36.080279)",,,,,,
648369160,unclassified,False,True,10.252,"LINESTRING (140.2067488 36.0755685, 140.2066441 36.0756051)",,,,,,
"[33617253, 255796447]","['residential', 'unclassified']",False,False,154.641,"LINESTRING (140.2067488 36.0755685, 140.2068083 36.0755488, 140.2073853 36.075343, 140.2076223 36.0752585, 140.2076841 36.075258, 140.2077995 36.0752856, 140.207888 36.0753327, 140.2080736 36.0756892)",,,,,,
648369160,unclassified,False,False,10.252,"LINESTRING (140.2066441 36.0756051, 140.2067488 36.0755685)",,,,,,
648369161,tertiary,True,False,111.874,"LINESTRING (140.2066441 36.0756051, 140.2071127 36.0765372)",2,,,,,
92711647,unclassified,False,True,56.697,"LINESTRING (140.2066441 36.0756051, 140.2065944 36.0756239, 140.2060727 36.0758212)",,,,,,
58974064,tertiary,False,False,9.872,"LINESTRING (140.2072137 36.0765023, 140.2071127 36.0765372)",,,,,,
"[648369609, 648369348]",tertiary,True,False,111.929,"LINESTRING (140.2072137 36.0765023, 140.2070153 36.0760929, 140.2067488 36.0755685)","['2', '3']",,,,,
757763837,tertiary,False,False,43.601,"LINESTRING (140.2072137 36.0765023, 140.2073207 36.0764657, 140.2076605 36.0763495)",,,,,,
58974064,tertiary,False,True,9.872,"LINESTRING (140.2071127 36.0765372, 140.2072137 36.0765023)",,,,,,
648369450,tertiary,False,False,9.566,"LINESTRING (140.2071127 36.0765372, 140.2070139 36.0765692)",,,,,,
648369451,tertiary,True,False,91.54700000000001,"LINESTRING (140.2071127 36.0765372, 140.2071945 36.0766997, 140.2074966 36.0772998)",2,,,,,
92711615,tertiary,False,True,10.233,"LINESTRING (140.2074966 36.0772998, 140.2076025 36.077266)",,,,,,
648369451,tertiary,True,False,59.844,"LINESTRING (140.2074966 36.0772998, 140.2077506 36.0777973)",2,,,,,
92711615,tertiary,False,False,10.233,"LINESTRING (140.2076025 36.077266, 140.2074966 36.0772998)",,,,,,
92711615,tertiary,False,True,44.39,"LINESTRING (140.2076025 36.077266, 140.2079978 36.07714, 140.2080612 36.077118)",,,,,,
"[648369608, 325835254]",tertiary,True,False,91.83099999999999,"LINESTRING (140.2076025 36.077266, 140.2075087 36.0770726, 140.2072988 36.0766668, 140.2072137 36.0765023)","['2', '3']",,,,,
755194488,tertiary,True,False,9.469,"LINESTRING (140.2077506 36.0777973, 140.2078493 36.0777675)",,,,,,
"[648369451, 648371774]",tertiary,True,False,216.73899999999998,"LINESTRING (140.2077506 36.0777973, 140.2079231 36.0781201, 140.208441 36.0790987, 140.2086994 36.0795893)","['2', '3']",,,,,
467673098,unclassified,False,True,7.475,"LINESTRING (140.2086994 36.0795893, 140.2087759 36.0795629)",,,,,,
648371774,tertiary,True,False,10.442,"LINESTRING (140.2086994 36.0795893, 140.2087842 36.0796535)",3,,,,,
"[467673097, 979448187, 467673093]",unclassified,False,"[False, True]",229.15600000000003,"LINESTRING (140.2086994 36.0795893, 140.2086103 36.0796006, 140.2084049 36.0796268, 140.2082701 36.0796184, 140.2081231 36.0795471, 140.2080312 36.079451, 140.2078106 36.0790125, 140.2074429 36.078288, 140.2074047 36.0782127, 140.2073086 36.0781309)",,,,,,
467673098,unclassified,False,False,7.475,"LINESTRING (140.2087759 36.0795629, 140.2086994 36.0795893)",,,,,,
325835254,tertiary,True,False,216.313,"LINESTRING (140.2087759 36.0795629, 140.2080006 36.078068, 140.2078493 36.0777675)",2,,,,,
"[467673098, 92711595]",unclassified,False,True,251.82700000000003,"LINESTRING (140.2087759 36.0795629, 140.2088502 36.0795345, 140.2092329 36.0793884, 140.2089224 36.0788065, 140.2084629 36.0779086, 140.2083454 36.0776764)",,,,,,
400421543,residential,False,False,65.131,"LINESTRING (140.2052477 36.082475, 140.2058903 36.0822041)",,,,,,
400421543,residential,False,True,42.625,"LINESTRING (140.2052477 36.082475, 140.2051023 36.0825326, 140.2048219 36.0826439)",,,,,,
724728037,residential,False,False,91.641,"LINESTRING (140.2052477 36.082475, 140.2054771 36.0826191, 140.2056712 36.0827911, 140.2058838 36.0830753, 140.2058937 36.0830984)",,,,,,
724728038,residential,False,True,46.37,"LINESTRING (140.2058937 36.0830984, 140.2064047 36.0830405)",,,,,,
724728037,residential,False,True,91.641,"LINESTRING (140.2058937 36.0830984, 140.2058838 36.0830753, 140.2056712 36.0827911, 140.2054771 36.0826191, 140.2052477 36.082475)",,,,,,
39096927,trunk,False,False,64.485,"LINESTRING (140.2010831 36.0822559, 140.2010396 36.0823935, 140.2009779 36.0826253, 140.2009648 36.0826746, 140.2009183 36.0828202)",2,,40,125,国道125号,
39096927,trunk,False,True,47.825,"LINESTRING (140.2010831 36.0822559, 140.2010995 36.0822098, 140.2011703 36.0820363, 140.2012742 36.0818554)",2,,40,125,国道125号,
749422764,residential,False,False,64.477,"LINESTRING (140.2010831 36.0822559, 140.2007255 36.0821632, 140.2003956 36.0820905)",,,,,,
1110966768,unclassified,False,True,33.481,"LINESTRING (140.2041875 36.0775804, 140.2045314 36.0774646)",,,,,,
32854159,tertiary,False,False,33.748000000000005,"LINESTRING (140.2041875 36.0775804, 140.2039793 36.0776481, 140.2038401 36.0776956)",2,,,,,
1110966769,tertiary,False,False,30.141999999999996,"LINESTRING (140.2041875 36.0775804, 140.204256 36.0775724, 140.2043206 36.0775758, 140.2044173 36.0776017, 140.2045072 36.0776363)",2,,,,,
112290936,residential,False,False,9.685,"LINESTRING (140.2000191 36.0808656, 140.2000197 36.0807785)",,,,,,
753671319,tertiary,True,False,30.28,"LINESTRING (140.2000191 36.0808656, 140.2003454 36.0809335)",1,,40,,,
112290936,residential,False,True,58.548,"LINESTRING (140.2000191 36.0808656, 140.2000121 36.0808961, 140.1999921 36.0809832, 140.2000243 36.0813893)",,,,,,
467593643,residential,False,False,93.886,"LINESTRING (140.2003454 36.0809335, 140.2003459 36.0809668, 140.200347 36.0810325, 140.2004057 36.0813878, 140.2004407 36.0816252, 140.200447 36.08177, 140.2004466 36.0817729)",,,,,,
"[1136179896, 753671319]",tertiary,True,False,133.465,"LINESTRING (140.2003454 36.0809335, 140.2006155 36.0809904, 140.2013089 36.0811338, 140.2015844 36.0811908, 140.2016684 36.081212, 140.2017863 36.0812127)","['1', '2']",,40,,,
400418111,residential,False,False,9.933,"LINESTRING (140.199329 36.0807209, 140.1993431 36.0806323)",,,,,,
753671319,tertiary,True,False,64.07,"LINESTRING (140.199329 36.0807209, 140.2000191 36.0808656)",1,,40,,,
400418111,residential,False,True,67.377,"LINESTRING (140.199329 36.0807209, 140.1993196 36.0807539, 140.1992911 36.0808538, 140.1992321 36.0811272, 140.1992146 36.0813187)",,,,,,
58974062,tertiary,False,True,57.273,"LINESTRING (140.2071735 36.0769836, 140.2071416 36.0769505, 140.2071065 36.0769181, 140.2070401 36.0768686, 140.2069708 36.0768271, 140.2069421 36.076792, 140.2069236 36.0767292, 140.2069345 36.0766636, 140.2069741 36.0766084, 140.2070139 36.0765692)",,,,,,
466006167,tertiary,False,True,108.51899999999999,"LINESTRING (140.2071735 36.0769836, 140.2072049 36.0770191, 140.2072556 36.0770901, 140.2072726 36.0771221, 140.2074593 36.0774768, 140.207473 36.0775103, 140.2074809 36.0775543, 140.2074808 36.0775991, 140.2074622 36.0776583, 140.2074269 36.0777168, 140.207368 36.0778026, 140.207323 36.0778752)",,,,,,
755194485,tertiary,False,False,32.739000000000004,"LINESTRING (140.2071735 36.0769836, 140.2070745 36.0770173, 140.2070583 36.0770228, 140.2068383 36.0770989)",,,,,,
750091852,unclassified,True,False,140.69299999999998,"LINESTRING (140.2044784 36.080279, 140.2044067 36.0802923, 140.2040945 36.0803374, 140.2039289 36.0803422, 140.2036678 36.0803855, 140.2035221 36.0804292, 140.2033361 36.080464, 140.2031504 36.080475, 140.2030301 36.080536, 140.2029982 36.0805846)",,,,,,
766660664,unclassified,False,True,28.323,"LINESTRING (140.2044784 36.080279, 140.204478 36.0802525, 140.2044769 36.0801708, 140.2044749 36.0800243)",,,,,,
750091852,unclassified,True,False,25.602,"LINESTRING (140.2029982 36.0805846, 140.2028058 36.0807544)",,,,,,
766660663,unclassified,False,True,28.396,"LINESTRING (140.2029982 36.0805846, 140.2028033 36.0803836)",,,,,,
92711592,unclassified,True,False,82.36899999999999,"LINESTRING (140.2056988 36.0804001, 140.2059049 36.0805271, 140.2059912 36.0805718, 140.2061 36.080586, 140.2061715 36.0805859, 140.2062684 36.0805725, 140.2064065 36.0805258, 140.2065243 36.0804916)",,,,,,
766660665,unclassified,False,False,31.121000000000002,"LINESTRING (140.2056988 36.0804001, 140.2055955 36.0805219, 140.2055271 36.0806026, 140.2055031 36.080631)",,,,,,
750091852,unclassified,True,False,39.510999999999996,"LINESTRING (140.2055031 36.080631, 140.2054127 36.0805626, 140.2052204 36.0804571, 140.2051414 36.0804355)",,,,,,
766660665,unclassified,False,True,31.121000000000002,"LINESTRING (140.2055031 36.080631, 140.2055271 36.0806026, 140.2055955 36.0805219, 140.2056988 36.0804001)",,,,,,
467593646,tertiary,False,False,68.875,"LINESTRING (140.2010252 36.0828538, 140.2010672 36.0828641, 140.2017445 36.0829641, 140.2017596 36.0829701, 140.2017691 36.0829817)",2,,30,,旧水戸街道,
467593646,tertiary,False,True,10.308,"LINESTRING (140.2010252 36.0828538, 140.2009873 36.0828425, 140.2009183 36.0828202)",2,,30,,旧水戸街道,
467593647,unclassified,True,False,110.141,"LINESTRING (140.2010252 36.0828538, 140.2010496 36.082766, 140.2010606 36.0827414, 140.2011802 36.0824395, 140.2012742 36.0822549, 140.20138 36.082075, 140.2014751 36.0819363)",,,,,,
60860899,tertiary,False,True,14.915,"LINESTRING (140.2056881 36.0791318, 140.205762 36.0792519)",2,,,,,
1020206181,residential,False,True,141.786,"LINESTRING (140.2056881 36.0791318, 140.2056435 36.0791503, 140.2053228 36.0792835, 140.2052455 36.0793529, 140.2047481 36.0791385, 140.204635 36.0791423, 140.2044691 36.0788709)",,,,,,
1136188429,tertiary,False,False,75.096,"LINESTRING (140.2056881 36.0791318, 140.2054089 36.0786923, 140.2053483 36.078597, 140.2053048 36.0785317)",2,,,,,
293866102,unclassified,False,True,1.898,"LINESTRING (140.2039626 36.0763475, 140.2039709 36.0763632)",,,,,,
293866096,unclassified,False,False,52.93299999999999,"LINESTRING (140.2039626 36.0763475, 140.2042965 36.0762343, 140.2045035 36.0761592)",,,,,,
293866102,unclassified,False,False,111.667,"LINESTRING (140.2039626 36.0763475, 140.2039515 36.0763265, 140.2037218 36.0758901, 140.2034888 36.0754192)",,,,,,
1110673767,residential,False,False,40.494,"LINESTRING (140.2039769 36.0770284, 140.2035612 36.0771689)",,,,,,
1110673767,residential,False,True,40.494,"LINESTRING (140.2035612 36.0771689, 140.2039769 36.0770284)",,,,,,
67123169,unclassified,False,False,63.707,"LINESTRING (140.2035612 36.0771689, 140.2036044 36.0772457, 140.2038129 36.0776437, 140.2038401 36.0776956)",,,,,,
67123169,unclassified,False,True,69.27,"LINESTRING (140.2035612 36.0771689, 140.2034488 36.0769568, 140.2032838 36.0766355, 140.2032778 36.0766288, 140.2032516 36.0765996)",,,,,,
60860899,tertiary,False,False,14.915,"LINESTRING (140.205762 36.0792519, 140.2056881 36.0791318)",2,,,,,
60860899,tertiary,False,True,153.933,"LINESTRING (140.205762 36.0792519, 140.2065243 36.0804916)",2,,,,,
1110673768,residential,False,True,113.138,"LINESTRING (140.205762 36.0792519, 140.2055625 36.0797762, 140.2053186 36.0802017)",,,,,,
467593647,unclassified,True,False,2.873,"LINESTRING (140.2014751 36.0819363, 140.2014906 36.0819137)",,,,,,
1110673781,residential,False,True,20.171,"LINESTRING (140.2014751 36.0819363, 140.2012742 36.0818554)",,,,,,
1110673784,residential,False,False,13.052,"LINESTRING (140.2016168 36.0819718, 140.2014906 36.0819137)",,,,,,
1110673784,residential,False,True,13.052,"LINESTRING (140.2014906 36.0819137, 140.2016168 36.0819718)",,,,,,
467593647,unclassified,True,False,84.13,"LINESTRING (140.2014906 36.0819137, 140.2015634 36.0818075, 140.2015709 36.0817994, 140.201696 36.0816642, 140.2018586 36.0815295, 140.2020902 36.0813376)",,,,,,
750091852,unclassified,True,False,62.844,"LINESTRING (140.2051414 36.0804355, 140.2050001 36.0803768, 140.2048619 36.080328, 140.2047412 36.0803031, 140.204638 36.0802879, 140.2045434 36.0802798, 140.2044784 36.080279)",,,,,,
1110673789,residential,False,False,30.398,"LINESTRING (140.2051414 36.0804355, 140.2051618 36.0804066, 140.2052069 36.0803426, 140.2053089 36.080198)",,,,,,
92711592,unclassified,True,False,0.964,"LINESTRING (140.2053089 36.080198, 140.2053186 36.0802017)",,,,,,
1110673789,residential,False,True,30.398,"LINESTRING (140.2053089 36.080198, 140.2052069 36.0803426, 140.2051618 36.0804066, 140.2051414 36.0804355)",,,,,,
1110673792,residential,False,False,47.818,"LINESTRING (140.2041574 36.0825649, 140.2041773 36.0825566, 140.2042237 36.082494, 140.2045811 36.0823166)",,,,,,
226015761,secondary,False,False,8.092,"LINESTRING (140.2034671 36.0825857, 140.203408 36.0825308)",2,,40,263,土浦港線,
226015761,secondary,False,True,66.889,"LINESTRING (140.2034671 36.0825857, 140.2038659 36.082957, 140.2039049 36.0829934, 140.203955 36.08304)",2,,40,263,土浦港線,
1110673794,residential,False,False,38.537,"LINESTRING (140.2038044 36.0825613, 140.2039202 36.0822276)",,,,,,
400421538,residential,False,False,41.558,"LINESTRING (140.2039202 36.0822276, 140.2043193 36.0820388)",,,,,,
1110673794,residential,False,True,38.537,"LINESTRING (140.2039202 36.0822276, 140.2038044 36.0825613)",,,,,,
400421538,residential,False,True,59.146,"LINESTRING (140.2039202 36.0822276, 140.2039067 36.0822339, 140.2035435 36.0823689, 140.2034931 36.0824147, 140.203408 36.0825308)",,,,,,
1110673795,residential,False,False,14.22,"LINESTRING (140.2032004 36.0821051, 140.2031199 36.081995)",,,,,,
400421539,residential,False,False,81.974,"LINESTRING (140.2032004 36.0821051, 140.2032274 36.0820979, 140.2039757 36.0817179)",,,,,,
400421539,residential,False,True,19.329,"LINESTRING (140.2032004 36.0821051, 140.2031128 36.0821213, 140.203004 36.0821714)",,,,,,
1110673795,residential,False,True,14.22,"LINESTRING (140.2031199 36.081995, 140.2032004 36.0821051)",,,,,,
1020206181,residential,False,False,141.786,"LINESTRING (140.2044691 36.0788709, 140.204635 36.0791423, 140.2047481 36.0791385, 140.2052455 36.0793529, 140.2053228 36.0792835, 140.2056435 36.0791503, 140.2056881 36.0791318)",,,,,,
293866103,residential,True,False,22.11,"LINESTRING (140.2022793 36.0796097, 140.2021825 36.0794269)",,,,,,
1110673798,residential,False,False,31.894,"LINESTRING (140.2022793 36.0796097, 140.2025217 36.0794002)",,,,,,
759807548,trunk,False,False,59.141000000000005,"LINESTRING (140.2033109 36.0787267, 140.2033541 36.0788075, 140.2034534 36.0789204, 140.203559 36.0790225, 140.2036112 36.0790628, 140.2037049 36.0791479)",2,,40,125,国道125号,
759807548,trunk,False,True,45.42,"LINESTRING (140.2033109 36.0787267, 140.2032973 36.0787012, 140.2032537 36.0785719, 140.2031897 36.0783307)",2,,40,125,国道125号,
1110673798,residential,False,True,102.583,"LINESTRING (140.2033109 36.0787267, 140.2029983 36.0789883, 140.202526 36.0793965)",,,,,,
1110673799,residential,False,False,48.102000000000004,"LINESTRING (140.2025892 36.0797124, 140.2027406 36.0795777, 140.2025217 36.0794002)",,,,,,
1110673798,residential,False,False,0.564,"LINESTRING (140.2025217 36.0794002, 140.202526 36.0793965)",,,,,,
1110673798,residential,False,True,31.894,"LINESTRING (140.2025217 36.0794002, 140.2022793 36.0796097)",,,,,,
1110673799,residential,False,True,48.102000000000004,"LINESTRING (140.2025217 36.0794002, 140.2027406 36.0795777, 140.2025892 36.0797124)",,,,,,
1110673798,residential,False,True,0.564,"LINESTRING (140.202526 36.0793965, 140.2025217 36.0794002)",,,,,,
1110673800,residential,False,False,30.025,"LINESTRING (140.202526 36.0793965, 140.2022801 36.0792137)",,,,,,
1110673798,residential,False,False,102.583,"LINESTRING (140.202526 36.0793965, 140.2029983 36.0789883, 140.2033109 36.0787267)",,,,,,
1110673800,residential,False,True,30.025,"LINESTRING (140.2022801 36.0792137, 140.202526 36.0793965)",,,,,,
97252931,unclassified,False,False,73.31899999999999,"LINESTRING (140.2022801 36.0792137, 140.202599 36.0789499, 140.2027346 36.0788276, 140.2028272 36.0787258)",,,,,,
97252931,unclassified,False,True,16.972,"LINESTRING (140.2022801 36.0792137, 140.2022253 36.079259, 140.2021263 36.0792986)",,,,,,
97252931,unclassified,False,False,19.313,"LINESTRING (140.1997185 36.0801072, 140.1999162 36.0800391)",,,,,,
97252931,unclassified,False,True,26.627,"LINESTRING (140.1997185 36.0801072, 140.1994451 36.0801995)",,,,,,
1110673804,residential,False,False,49.328,"LINESTRING (140.1997185 36.0801072, 140.1996151 36.0799018, 140.1995116 36.0796963)",,,,,,
400421452,residential,False,False,61.96900000000001,"LINESTRING (140.1995116 36.0796963, 140.1998315 36.0795873, 140.2001184 36.0794896, 140.200147 36.0794798)",,,,,,
1110673804,residential,False,True,49.328,"LINESTRING (140.1995116 36.0796963, 140.1996151 36.0799018, 140.1997185 36.0801072)",,,,,,
263352258,residential,False,False,54.979,"LINESTRING (140.199109 36.0787579, 140.1993158 36.0786874, 140.1996455 36.0785751, 140.1996727 36.0785658)",,,,,,
1110673835,residential,False,False,34.423,"LINESTRING (140.2002051 36.0775877, 140.2000594 36.0773014)",,,,,,
1110673835,residential,False,True,19.514,"LINESTRING (140.1999728 36.0771299, 140.2000548 36.0772924)",,,,,,
406727294,residential,False,False,26.539,"LINESTRING (140.2000594 36.0773014, 140.1997864 36.0773924)",,,,,,
1110673835,residential,False,False,1.083,"LINESTRING (140.2000594 36.0773014, 140.2000548 36.0772924)",,,,,,
1110673835,residential,False,True,34.423,"LINESTRING (140.2000594 36.0773014, 140.2002051 36.0775877)",,,,,,
1110673835,residential,False,False,19.514,"LINESTRING (140.2000548 36.0772924, 140.1999728 36.0771299)",,,,,,
1110673835,residential,False,True,1.083,"LINESTRING (140.2000548 36.0772924, 140.2000594 36.0773014)",,,,,,
1110673836,residential,False,True,60.09,"LINESTRING (140.2000548 36.0772924, 140.200305 36.077209, 140.2004599 36.0775053)",,,,,,
400421468,residential,False,False,45.576,"LINESTRING (140.1997874 36.0782438, 140.1995928 36.0778653)",,,,,,
400421468,residential,False,True,29.308,"LINESTRING (140.1997874 36.0782438, 140.1999211 36.0784842)",,,,,,
1110673837,residential,False,False,36.436,"LINESTRING (140.1997874 36.0782438, 140.2001615 36.0781175)",,,,,,
1110673837,residential,False,True,20.178,"LINESTRING (140.1997874 36.0782438, 140.1995802 36.0783137)",,,,,,
1110673837,residential,False,False,20.178,"LINESTRING (140.1995802 36.0783137, 140.1997874 36.0782438)",,,,,,
400418115,residential,False,True,29.788,"LINESTRING (140.2007027 36.0779347, 140.2008268 36.0781831)",,,,,,
1110673838,residential,False,False,30.091,"LINESTRING (140.2007027 36.0779347, 140.2010096 36.0778265)",,,,,,
400418115,residential,False,False,48.805,"LINESTRING (140.2007027 36.0779347, 140.2005126 36.0775541, 140.2004994 36.0775277)",,,,,,
1110673837,residential,False,True,52.714,"LINESTRING (140.2007027 36.0779347, 140.2004291 36.0780271, 140.2001615 36.0781175)",,,,,,
400418114,residential,False,False,29.384,"LINESTRING (140.2001615 36.0781175, 140.2002897 36.0783606)",,,,,,
1110673837,residential,False,True,36.436,"LINESTRING (140.2001615 36.0781175, 140.1997874 36.0782438)",,,,,,
400418114,residential,False,True,48.839,"LINESTRING (140.2001615 36.0781175, 140.1999682 36.0777383, 140.1999545 36.0777114)",,,,,,
1110673837,residential,False,False,52.714,"LINESTRING (140.2001615 36.0781175, 140.2004291 36.0780271, 140.2007027 36.0779347)",,,,,,
1110673838,residential,False,True,30.091,"LINESTRING (140.2010096 36.0778265, 140.2007027 36.0779347)",,,,,,
1110673886,unclassified,False,False,14.76,"LINESTRING (140.2053607 36.0771284, 140.2052114 36.0771837)",,,,,,
1110673886,unclassified,False,True,16.198,"LINESTRING (140.2050444 36.0772385, 140.2052114 36.0771837)",,,,,,
293866099,unclassified,False,False,12.14,"LINESTRING (140.2050444 36.0772385, 140.2050478 36.0772595, 140.2050496 36.0772707, 140.2049924 36.0773319)",,,,,,
293866099,unclassified,False,True,25.095,"LINESTRING (140.2050444 36.0772385, 140.2050152 36.0771643, 140.2049456 36.0770276)",,,,,,
1110673886,unclassified,False,False,16.198,"LINESTRING (140.2052114 36.0771837, 140.2050444 36.0772385)",,,,,,
1110673886,unclassified,False,True,14.76,"LINESTRING (140.2052114 36.0771837, 140.2053607 36.0771284)",,,,,,
1110673887,unclassified,False,False,39.758,"LINESTRING (140.2052114 36.0771837, 140.2051041 36.0769804, 140.2049456 36.0770276)",,,,,,
293866099,unclassified,False,True,104.417,"LINESTRING (140.2049456 36.0770276, 140.2045035 36.0761592)",,,,,,
293866099,unclassified,False,False,25.095,"LINESTRING (140.2049456 36.0770276, 140.2050152 36.0771643, 140.2050444 36.0772385)",,,,,,
1110673887,unclassified,False,True,39.758,"LINESTRING (140.2049456 36.0770276, 140.2051041 36.0769804, 140.2052114 36.0771837)",,,,,,
1125551991,secondary,False,False,28.423,"LINESTRING (140.2053048 36.0785317, 140.2050104 36.0786251)",2,,40,275,土浦停車場線,
1125551992,tertiary,False,True,25.235,"LINESTRING (140.2053048 36.0785317, 140.2052533 36.0785024, 140.2052051 36.078477, 140.2051643 36.078453, 140.2050815 36.0783947)",,,,,,
1136188428,secondary,True,False,23.546,"LINESTRING (140.2053048 36.0785317, 140.2053322 36.0785228, 140.205439 36.0784858, 140.2054931 36.0784647, 140.2055176 36.0784501, 140.2055333 36.0784336)",1,,,275,土浦停車場線,
1136188429,tertiary,False,True,75.096,"LINESTRING (140.2053048 36.0785317, 140.2053483 36.078597, 140.2054089 36.0786923, 140.2056881 36.0791318)",2,,,,,
1110966768,unclassified,False,False,33.481,"LINESTRING (140.2045314 36.0774646, 140.2041875 36.0775804)",,,,,,
226020146,unclassified,False,False,132.42700000000002,"LINESTRING (140.2045314 36.0774646, 140.2045033 36.0774126, 140.2042654 36.076946, 140.2039709 36.0763632)",,,,,,
1110682921,residential,False,False,11.121,"LINESTRING (140.2015673 36.0766352, 140.2016805 36.0765948)",,,,,,
1110682921,residential,False,True,28.474,"LINESTRING (140.2019703 36.0764913, 140.2016805 36.0765948)",,,,,,
1110966758,tertiary,False,True,71.962,"LINESTRING (140.2050815 36.0783947, 140.2049069 36.0780773, 140.2047594 36.0778022)",2,,,,,
1125551992,tertiary,False,False,25.235,"LINESTRING (140.2050815 36.0783947, 140.2051643 36.078453, 140.2052051 36.078477, 140.2052533 36.0785024, 140.2053048 36.0785317)",,,,,,
1125551993,tertiary_link,False,False,29.105999999999998,"LINESTRING (140.2050815 36.0783947, 140.2051042 36.078491, 140.2051049 36.0785143, 140.2050988 36.0785387, 140.2050894 36.0785615, 140.205064 36.0785929, 140.2050104 36.0786251)",2,,,,,
1110966758,tertiary,False,False,29.399,"LINESTRING (140.2045072 36.0776363, 140.2046051 36.0776862, 140.204696 36.0777454, 140.2047594 36.0778022)",2,,,,,
1110966766,tertiary,False,False,21.107,"LINESTRING (140.2045072 36.0776363, 140.2045541 36.0775626, 140.2045779 36.077542, 140.2046068 36.0775277, 140.2046366 36.077528, 140.2046694 36.0775345)",,,,,,
1110966769,tertiary,False,True,30.141999999999996,"LINESTRING (140.2045072 36.0776363, 140.2044173 36.0776017, 140.2043206 36.0775758, 140.204256 36.0775724, 140.2041875 36.0775804)",2,,,,,
1110966764,tertiary,True,False,23.43,"LINESTRING (140.2048174 36.0773643, 140.2047727 36.0773941, 140.2047445 36.0774217, 140.2046694 36.0775345)",,,,,,
"[1110966770, 1110966772]",unclassified,True,False,28.019,"LINESTRING (140.2048174 36.0773643, 140.2046612 36.0774192, 140.2045314 36.0774646)",,,,,,
1110966766,tertiary,False,True,21.107,"LINESTRING (140.2046694 36.0775345, 140.2046366 36.077528, 140.2046068 36.0775277, 140.2045779 36.077542, 140.2045541 36.0775626, 140.2045072 36.0776363)",,,,,,
"[1110966757, 1110966759, 1110966763, 1110966765, 1110966767, 1110966771]",tertiary,True,False,137.406,"LINESTRING (140.2046694 36.0775345, 140.2047057 36.0775518, 140.2047412 36.0775817, 140.2047716 36.0776185, 140.2048072 36.0776755, 140.2048831 36.0778145, 140.2049269 36.0778749, 140.2049645 36.0778975, 140.2050054 36.0779084, 140.205057 36.0779074, 140.2051398 36.0778806, 140.2051844 36.0778661, 140.2052019 36.0778477, 140.20523 36.0778076, 140.2052453 36.077744, 140.2052327 36.0776884, 140.205166 36.0775607, 140.2050805 36.0773968, 140.2050443 36.0773589, 140.2049924 36.0773319)",,,,,,
1111026238,residential,False,False,37.163,"LINESTRING (140.2084501 36.075551, 140.2080736 36.0756892)",,,,,,
1111026238,residential,False,True,37.163,"LINESTRING (140.2080736 36.0756892, 140.2084501 36.075551)",,,,,,
255796447,unclassified,False,False,52.726,"LINESTRING (140.2080736 36.0756892, 140.2082858 36.0760688, 140.2083152 36.0761213)",,,,,,
"[33617253, 255796447]","['unclassified', 'residential']",False,True,154.64100000000002,"LINESTRING (140.2080736 36.0756892, 140.207888 36.0753327, 140.2077995 36.0752856, 140.2076841 36.075258, 140.2076223 36.0752585, 140.2073853 36.075343, 140.2068083 36.0755488, 140.2067488 36.0755685)",,,,,,
1111026252,residential,False,False,46.518,"LINESTRING (140.2099592 36.0804823, 140.2098295 36.0800773)",,,,,,
1111026247,residential,False,True,61.443999999999996,"LINESTRING (140.2099592 36.0804823, 140.2093715 36.0806102, 140.209299 36.080626)",,,,,,
1111026252,residential,False,True,177.94,"LINESTRING (140.2099592 36.0804823, 140.2100634 36.0808079, 140.2101755 36.0811582, 140.2101458 36.08206)",,,,,,
419404975,residential,False,False,48.602,"LINESTRING (140.2091133 36.0828711, 140.2096033 36.0826861)",,,,,,
1112445842,residential,False,False,48.859,"LINESTRING (140.2086919 36.0820455, 140.2091952 36.0818793)",,,,,,
1112445842,residential,False,True,48.859,"LINESTRING (140.2091952 36.0818793, 140.2086919 36.0820455)",,,,,,
467673121,residential,False,False,78.772,"LINESTRING (140.2091952 36.0818793, 140.2092594 36.0820052, 140.2095294 36.0825342)",,,,,,
467673121,residential,False,True,78.857,"LINESTRING (140.2091952 36.0818793, 140.2090993 36.0816914, 140.2088606 36.0812237)",,,,,,
